date,savings accounts_unscaled,savings accounts_monthly,isPartial,scale,savings accounts
2017-12-21,61,39.0,,0.39,23.79
2017-12-22,57,39.0,,0.39,22.23
2017-12-23,48,39.0,,0.39,18.72
2017-12-24,42,39.0,,0.39,16.38
2017-12-25,65,39.0,,0.39,25.35
2017-12-26,59,39.0,,0.39,23.01
2017-12-27,82,39.0,,0.39,31.98
2017-12-28,88,39.0,,0.39,34.32
2017-12-29,56,39.0,,0.39,21.84
2017-12-30,46,39.0,,0.39,17.94
2017-12-31,18,39.0,,0.39,7.0200000000000005
2018-01-01,50,49.0,False,0.49,24.5
2018-01-02,55,49.0,,0.49,26.95
2018-01-03,64,49.0,,0.49,31.36
2018-01-04,72,49.0,,0.49,35.28
2018-01-05,50,49.0,,0.49,24.5
2018-01-06,70,49.0,,0.49,34.3
2018-01-07,52,49.0,,0.49,25.48
2018-01-08,78,49.0,,0.49,38.22
2018-01-09,75,49.0,,0.49,36.75
2018-01-10,43,49.0,,0.49,21.07
2018-01-11,93,49.0,,0.49,45.57
2018-01-12,51,49.0,,0.49,24.99
2018-01-13,48,49.0,,0.49,23.52
2018-01-14,47,49.0,,0.49,23.03
2018-01-15,65,49.0,,0.49,31.849999999999998
2018-01-16,63,49.0,,0.49,30.87
2018-01-17,56,49.0,,0.49,27.439999999999998
2018-01-18,94,49.0,,0.49,46.06
2018-01-19,41,49.0,,0.49,20.09
2018-01-20,42,49.0,,0.49,20.58
2018-01-21,33,49.0,,0.49,16.169999999999998
2018-01-22,53,49.0,,0.49,25.97
2018-01-23,74,49.0,,0.49,36.26
2018-01-24,66,49.0,,0.49,32.339999999999996
2018-01-25,47,49.0,,0.49,23.03
2018-01-26,89,49.0,,0.49,43.61
2018-01-27,54,49.0,,0.49,26.46
2018-01-28,36,49.0,,0.49,17.64
2018-01-29,74,49.0,,0.49,36.26
2018-01-30,100,49.0,,0.49,49.0
2018-01-31,51,49.0,,0.49,24.99
2018-02-01,87,48.0,False,0.48,41.76
2018-02-02,50,48.0,,0.48,24.0
2018-02-03,56,48.0,,0.48,26.88
2018-02-04,38,48.0,,0.48,18.24
2018-02-05,54,48.0,,0.48,25.919999999999998
2018-02-06,74,48.0,,0.48,35.519999999999996
2018-02-07,69,48.0,,0.48,33.12
2018-02-08,39,48.0,,0.48,18.72
2018-02-09,54,48.0,,0.48,25.919999999999998
2018-02-10,39,48.0,,0.48,18.72
2018-02-11,38,48.0,,0.48,18.24
2018-02-12,54,48.0,,0.48,25.919999999999998
2018-02-13,100,48.0,,0.48,48.0
2018-02-14,42,48.0,,0.48,20.16
2018-02-15,81,48.0,,0.48,38.879999999999995
2018-02-16,56,48.0,,0.48,26.88
2018-02-17,56,48.0,,0.48,26.88
2018-02-18,48,48.0,,0.48,23.04
2018-02-19,66,48.0,,0.48,31.68
2018-02-20,65,48.0,,0.48,31.2
2018-02-21,44,48.0,,0.48,21.119999999999997
2018-02-22,86,48.0,,0.48,41.28
2018-02-23,73,48.0,,0.48,35.04
2018-02-24,36,48.0,,0.48,17.28
2018-02-25,38,48.0,,0.48,18.24
2018-02-26,72,48.0,,0.48,34.56
2018-02-27,77,48.0,,0.48,36.96
2018-02-28,49,48.0,,0.48,23.52
2018-03-01,69,43.0,False,0.43,29.669999999999998
2018-03-02,89,43.0,,0.43,38.269999999999996
2018-03-03,43,43.0,,0.43,18.49
2018-03-04,59,43.0,,0.43,25.37
2018-03-05,88,43.0,,0.43,37.839999999999996
2018-03-06,88,43.0,,0.43,37.839999999999996
2018-03-07,66,43.0,,0.43,28.38
2018-03-08,69,43.0,,0.43,29.669999999999998
2018-03-09,82,43.0,,0.43,35.26
2018-03-10,56,43.0,,0.43,24.08
2018-03-11,36,43.0,,0.43,15.48
2018-03-12,100,43.0,,0.43,43.0
2018-03-13,72,43.0,,0.43,30.96
2018-03-14,83,43.0,,0.43,35.69
2018-03-15,73,43.0,,0.43,31.39
2018-03-16,92,43.0,,0.43,39.56
2018-03-17,50,43.0,,0.43,21.5
2018-03-18,47,43.0,,0.43,20.21
2018-03-19,69,43.0,,0.43,29.669999999999998
2018-03-20,77,43.0,,0.43,33.11
2018-03-21,97,43.0,,0.43,41.71
2018-03-22,76,43.0,,0.43,32.68
2018-03-23,98,43.0,,0.43,42.14
2018-03-24,40,43.0,,0.43,17.2
2018-03-25,30,43.0,,0.43,12.9
2018-03-26,85,43.0,,0.43,36.55
2018-03-27,68,43.0,,0.43,29.24
2018-03-28,61,43.0,,0.43,26.23
2018-03-29,90,43.0,,0.43,38.7
2018-03-30,46,43.0,,0.43,19.78
2018-03-31,51,43.0,,0.43,21.93
2018-04-01,25,45.0,False,0.45,11.25
2018-04-02,48,45.0,,0.45,21.6
2018-04-03,73,45.0,,0.45,32.85
2018-04-04,36,45.0,,0.45,16.2
2018-04-05,59,45.0,,0.45,26.55
2018-04-06,74,45.0,,0.45,33.300000000000004
2018-04-07,45,45.0,,0.45,20.25
2018-04-08,42,45.0,,0.45,18.900000000000002
2018-04-09,75,45.0,,0.45,33.75
2018-04-10,63,45.0,,0.45,28.35
2018-04-11,61,45.0,,0.45,27.45
2018-04-12,51,45.0,,0.45,22.95
2018-04-13,71,45.0,,0.45,31.95
2018-04-14,58,45.0,,0.45,26.1
2018-04-15,45,45.0,,0.45,20.25
2018-04-16,81,45.0,,0.45,36.45
2018-04-17,100,45.0,,0.45,45.0
2018-04-18,79,45.0,,0.45,35.550000000000004
2018-04-19,67,45.0,,0.45,30.150000000000002
2018-04-20,47,45.0,,0.45,21.150000000000002
2018-04-21,68,45.0,,0.45,30.6
2018-04-22,49,45.0,,0.45,22.05
2018-04-23,62,45.0,,0.45,27.900000000000002
2018-04-24,89,45.0,,0.45,40.050000000000004
2018-04-25,72,45.0,,0.45,32.4
2018-04-26,71,45.0,,0.45,31.95
2018-04-27,42,45.0,,0.45,18.900000000000002
2018-04-28,41,45.0,,0.45,18.45
2018-04-29,47,45.0,,0.45,21.150000000000002
2018-04-30,78,45.0,,0.45,35.1
2018-05-01,83,43.0,False,0.43,35.69
2018-05-02,57,43.0,,0.43,24.509999999999998
2018-05-03,38,43.0,,0.43,16.34
2018-05-04,42,43.0,,0.43,18.06
2018-05-05,56,43.0,,0.43,24.08
2018-05-06,38,43.0,,0.43,16.34
2018-05-07,62,43.0,,0.43,26.66
2018-05-08,76,43.0,,0.43,32.68
2018-05-09,60,43.0,,0.43,25.8
2018-05-10,31,43.0,,0.43,13.33
2018-05-11,72,43.0,,0.43,30.96
2018-05-12,47,43.0,,0.43,20.21
2018-05-13,69,43.0,,0.43,29.669999999999998
2018-05-14,56,43.0,,0.43,24.08
2018-05-15,100,43.0,,0.43,43.0
2018-05-16,65,43.0,,0.43,27.95
2018-05-17,80,43.0,,0.43,34.4
2018-05-18,53,43.0,,0.43,22.79
2018-05-19,23,43.0,,0.43,9.89
2018-05-20,65,43.0,,0.43,27.95
2018-05-21,87,43.0,,0.43,37.41
2018-05-22,55,43.0,,0.43,23.65
2018-05-23,72,43.0,,0.43,30.96
2018-05-24,38,43.0,,0.43,16.34
2018-05-25,50,43.0,,0.43,21.5
2018-05-26,46,43.0,,0.43,19.78
2018-05-27,73,43.0,,0.43,31.39
2018-05-28,60,43.0,,0.43,25.8
2018-05-29,54,43.0,,0.43,23.22
2018-05-30,54,43.0,,0.43,23.22
2018-05-31,52,43.0,,0.43,22.36
2018-06-01,59,42.0,False,0.42,24.779999999999998
2018-06-02,23,42.0,,0.42,9.66
2018-06-03,75,42.0,,0.42,31.5
2018-06-04,98,42.0,,0.42,41.16
2018-06-05,51,42.0,,0.42,21.419999999999998
2018-06-06,26,42.0,,0.42,10.92
2018-06-07,22,42.0,,0.42,9.24
2018-06-08,46,42.0,,0.42,19.32
2018-06-09,50,42.0,,0.42,21.0
2018-06-10,26,42.0,,0.42,10.92
2018-06-11,70,42.0,,0.42,29.4
2018-06-12,30,42.0,,0.42,12.6
2018-06-13,49,42.0,,0.42,20.58
2018-06-14,41,42.0,,0.42,17.22
2018-06-15,45,42.0,,0.42,18.9
2018-06-16,23,42.0,,0.42,9.66
2018-06-17,34,42.0,,0.42,14.28
2018-06-18,84,42.0,,0.42,35.28
2018-06-19,34,42.0,,0.42,14.28
2018-06-20,44,42.0,,0.42,18.48
2018-06-21,28,42.0,,0.42,11.76
2018-06-22,49,42.0,,0.42,20.58
2018-06-23,27,42.0,,0.42,11.34
2018-06-24,38,42.0,,0.42,15.959999999999999
2018-06-25,100,42.0,,0.42,42.0
2018-06-26,42,42.0,,0.42,17.64
2018-06-27,63,42.0,,0.42,26.459999999999997
2018-06-28,46,42.0,,0.42,19.32
2018-06-29,64,42.0,,0.42,26.88
2018-06-30,46,42.0,,0.42,19.32
2018-07-01,91,43.0,False,0.43,39.13
2018-07-02,68,43.0,,0.43,29.24
2018-07-03,60,43.0,,0.43,25.8
2018-07-04,29,43.0,,0.43,12.47
2018-07-05,29,43.0,,0.43,12.47
2018-07-06,41,43.0,,0.43,17.63
2018-07-07,42,43.0,,0.43,18.06
2018-07-08,50,43.0,,0.43,21.5
2018-07-09,83,43.0,,0.43,35.69
2018-07-10,37,43.0,,0.43,15.91
2018-07-11,41,43.0,,0.43,17.63
2018-07-12,45,43.0,,0.43,19.35
2018-07-13,38,43.0,,0.43,16.34
2018-07-14,35,43.0,,0.43,15.049999999999999
2018-07-15,75,43.0,,0.43,32.25
2018-07-16,85,43.0,,0.43,36.55
2018-07-17,66,43.0,,0.43,28.38
2018-07-18,46,43.0,,0.43,19.78
2018-07-19,43,43.0,,0.43,18.49
2018-07-20,33,43.0,,0.43,14.19
2018-07-21,30,43.0,,0.43,12.9
2018-07-22,56,43.0,,0.43,24.08
2018-07-23,89,43.0,,0.43,38.269999999999996
2018-07-24,58,43.0,,0.43,24.94
2018-07-25,29,43.0,,0.43,12.47
2018-07-26,40,43.0,,0.43,17.2
2018-07-27,45,43.0,,0.43,19.35
2018-07-28,37,43.0,,0.43,15.91
2018-07-29,52,43.0,,0.43,22.36
2018-07-30,100,43.0,,0.43,43.0
2018-07-31,32,43.0,,0.43,13.76
2018-08-01,52,41.0,False,0.41,21.32
2018-08-02,46,41.0,,0.41,18.86
2018-08-03,48,41.0,,0.41,19.68
2018-08-04,42,41.0,,0.41,17.22
2018-08-05,55,41.0,,0.41,22.549999999999997
2018-08-06,91,41.0,,0.41,37.309999999999995
2018-08-07,52,41.0,,0.41,21.32
2018-08-08,46,41.0,,0.41,18.86
2018-08-09,44,41.0,,0.41,18.04
2018-08-10,31,41.0,,0.41,12.709999999999999
2018-08-11,50,41.0,,0.41,20.5
2018-08-12,73,41.0,,0.41,29.93
2018-08-13,49,41.0,,0.41,20.09
2018-08-14,60,41.0,,0.41,24.599999999999998
2018-08-15,25,41.0,,0.41,10.25
2018-08-16,42,41.0,,0.41,17.22
2018-08-17,53,41.0,,0.41,21.73
2018-08-18,65,41.0,,0.41,26.65
2018-08-19,66,41.0,,0.41,27.06
2018-08-20,59,41.0,,0.41,24.189999999999998
2018-08-21,36,41.0,,0.41,14.76
2018-08-22,61,41.0,,0.41,25.009999999999998
2018-08-23,50,41.0,,0.41,20.5
2018-08-24,34,41.0,,0.41,13.94
2018-08-25,36,41.0,,0.41,14.76
2018-08-26,68,41.0,,0.41,27.88
2018-08-27,74,41.0,,0.41,30.34
2018-08-28,100,41.0,,0.41,41.0
2018-08-29,40,41.0,,0.41,16.4
2018-08-30,68,41.0,,0.41,27.88
2018-08-31,25,41.0,,0.41,10.25
2018-09-01,48,41.0,False,0.41,19.68
2018-09-02,84,41.0,,0.41,34.44
2018-09-03,83,41.0,,0.41,34.03
2018-09-04,46,41.0,,0.41,18.86
2018-09-05,86,41.0,,0.41,35.26
2018-09-06,55,41.0,,0.41,22.549999999999997
2018-09-07,28,41.0,,0.41,11.479999999999999
2018-09-08,62,41.0,,0.41,25.419999999999998
2018-09-09,67,41.0,,0.41,27.47
2018-09-10,76,41.0,,0.41,31.159999999999997
2018-09-11,58,41.0,,0.41,23.779999999999998
2018-09-12,58,41.0,,0.41,23.779999999999998
2018-09-13,59,41.0,,0.41,24.189999999999998
2018-09-14,38,41.0,,0.41,15.579999999999998
2018-09-15,56,41.0,,0.41,22.959999999999997
2018-09-16,50,41.0,,0.41,20.5
2018-09-17,90,41.0,,0.41,36.9
2018-09-18,61,41.0,,0.41,25.009999999999998
2018-09-19,85,41.0,,0.41,34.85
2018-09-20,65,41.0,,0.41,26.65
2018-09-21,54,41.0,,0.41,22.139999999999997
2018-09-22,38,41.0,,0.41,15.579999999999998
2018-09-23,33,41.0,,0.41,13.53
2018-09-24,96,41.0,,0.41,39.36
2018-09-25,86,41.0,,0.41,35.26
2018-09-26,68,41.0,,0.41,27.88
2018-09-27,82,41.0,,0.41,33.62
2018-09-28,100,41.0,,0.41,41.0
2018-09-29,49,41.0,,0.41,20.09
2018-09-30,70,41.0,,0.41,28.7
2018-10-01,77,49.0,False,0.49,37.73
2018-10-02,46,49.0,,0.49,22.54
2018-10-03,64,49.0,,0.49,31.36
2018-10-04,45,49.0,,0.49,22.05
2018-10-05,51,49.0,,0.49,24.99
2018-10-06,49,49.0,,0.49,24.009999999999998
2018-10-07,29,49.0,,0.49,14.209999999999999
2018-10-08,85,49.0,,0.49,41.65
2018-10-09,51,49.0,,0.49,24.99
2018-10-10,54,49.0,,0.49,26.46
2018-10-11,45,49.0,,0.49,22.05
2018-10-12,57,49.0,,0.49,27.93
2018-10-13,25,49.0,,0.49,12.25
2018-10-14,90,49.0,,0.49,44.1
2018-10-15,83,49.0,,0.49,40.67
2018-10-16,61,49.0,,0.49,29.89
2018-10-17,54,49.0,,0.49,26.46
2018-10-18,65,49.0,,0.49,31.849999999999998
2018-10-19,59,49.0,,0.49,28.91
2018-10-20,32,49.0,,0.49,15.68
2018-10-21,56,49.0,,0.49,27.439999999999998
2018-10-22,68,49.0,,0.49,33.32
2018-10-23,65,49.0,,0.49,31.849999999999998
2018-10-24,50,49.0,,0.49,24.5
2018-10-25,52,49.0,,0.49,25.48
2018-10-26,66,49.0,,0.49,32.339999999999996
2018-10-27,51,49.0,,0.49,24.99
2018-10-28,51,49.0,,0.49,24.99
2018-10-29,100,49.0,,0.49,49.0
2018-10-30,68,49.0,,0.49,33.32
2018-10-31,63,49.0,,0.49,30.87
2018-11-01,69,47.0,False,0.47,32.43
2018-11-02,78,47.0,,0.47,36.66
2018-11-03,50,47.0,,0.47,23.5
2018-11-04,75,47.0,,0.47,35.25
2018-11-05,76,47.0,,0.47,35.72
2018-11-06,55,47.0,,0.47,25.849999999999998
2018-11-07,68,47.0,,0.47,31.959999999999997
2018-11-08,84,47.0,,0.47,39.48
2018-11-09,100,47.0,,0.47,47.0
2018-11-10,53,47.0,,0.47,24.91
2018-11-11,98,47.0,,0.47,46.059999999999995
2018-11-12,80,47.0,,0.47,37.599999999999994
2018-11-13,93,47.0,,0.47,43.71
2018-11-14,88,47.0,,0.47,41.36
2018-11-15,59,47.0,,0.47,27.729999999999997
2018-11-16,61,47.0,,0.47,28.669999999999998
2018-11-17,82,47.0,,0.47,38.54
2018-11-18,67,47.0,,0.47,31.49
2018-11-19,91,47.0,,0.47,42.769999999999996
2018-11-20,82,47.0,,0.47,38.54
2018-11-21,79,47.0,,0.47,37.129999999999995
2018-11-22,11,47.0,,0.47,5.17
2018-11-23,27,47.0,,0.47,12.69
2018-11-24,55,47.0,,0.47,25.849999999999998
2018-11-25,68,47.0,,0.47,31.959999999999997
2018-11-26,78,47.0,,0.47,36.66
2018-11-27,86,47.0,,0.47,40.419999999999995
2018-11-28,64,47.0,,0.47,30.08
2018-11-29,65,47.0,,0.47,30.549999999999997
2018-11-30,63,47.0,,0.47,29.61
2018-12-01,21,51.0,False,0.51,10.71
2018-12-02,31,51.0,,0.51,15.81
2018-12-03,48,51.0,,0.51,24.48
2018-12-04,34,51.0,,0.51,17.34
2018-12-05,28,51.0,,0.51,14.280000000000001
2018-12-06,29,51.0,,0.51,14.790000000000001
2018-12-07,30,51.0,,0.51,15.3
2018-12-08,20,51.0,,0.51,10.2
2018-12-09,45,51.0,,0.51,22.95
2018-12-10,45,51.0,,0.51,22.95
2018-12-11,30,51.0,,0.51,15.3
2018-12-12,31,51.0,,0.51,15.81
2018-12-13,100,51.0,,0.51,51.0
2018-12-14,50,51.0,,0.51,25.5
2018-12-15,36,51.0,,0.51,18.36
2018-12-16,28,51.0,,0.51,14.280000000000001
2018-12-17,47,51.0,,0.51,23.97
2018-12-18,31,51.0,,0.51,15.81
2018-12-19,55,51.0,,0.51,28.05
2018-12-20,34,51.0,,0.51,17.34
2018-12-21,35,51.0,,0.51,17.85
2018-12-22,18,51.0,,0.51,9.18
2018-12-23,23,51.0,,0.51,11.73
2018-12-24,33,51.0,,0.51,16.830000000000002
2018-12-25,17,51.0,,0.51,8.67
2018-12-26,31,51.0,,0.51,15.81
2018-12-27,37,51.0,,0.51,18.87
2018-12-28,60,51.0,,0.51,30.6
2018-12-29,30,51.0,,0.51,15.3
2018-12-30,36,51.0,,0.51,18.36
2018-12-31,26,51.0,,0.51,13.26
2019-01-01,55,51.0,False,0.51,28.05
2019-01-02,97,51.0,,0.51,49.47
2019-01-03,58,51.0,,0.51,29.580000000000002
2019-01-04,72,51.0,,0.51,36.72
2019-01-05,66,51.0,,0.51,33.660000000000004
2019-01-06,49,51.0,,0.51,24.990000000000002
2019-01-07,58,51.0,,0.51,29.580000000000002
2019-01-08,55,51.0,,0.51,28.05
2019-01-09,83,51.0,,0.51,42.33
2019-01-10,79,51.0,,0.51,40.29
2019-01-11,63,51.0,,0.51,32.13
2019-01-12,47,51.0,,0.51,23.97
2019-01-13,49,51.0,,0.51,24.990000000000002
2019-01-14,72,51.0,,0.51,36.72
2019-01-15,79,51.0,,0.51,40.29
2019-01-16,67,51.0,,0.51,34.17
2019-01-17,82,51.0,,0.51,41.82
2019-01-18,100,51.0,,0.51,51.0
2019-01-19,33,51.0,,0.51,16.830000000000002
2019-01-20,59,51.0,,0.51,30.09
2019-01-21,49,51.0,,0.51,24.990000000000002
2019-01-22,60,51.0,,0.51,30.6
2019-01-23,50,51.0,,0.51,25.5
2019-01-24,62,51.0,,0.51,31.62
2019-01-25,69,51.0,,0.51,35.19
2019-01-26,47,51.0,,0.51,23.97
2019-01-27,80,51.0,,0.51,40.8
2019-01-28,93,51.0,,0.51,47.43
2019-01-29,63,51.0,,0.51,32.13
2019-01-30,73,51.0,,0.51,37.230000000000004
2019-01-31,71,51.0,,0.51,36.21
2019-02-01,91,52.0,False,0.52,47.32
2019-02-02,61,52.0,,0.52,31.720000000000002
2019-02-03,47,52.0,,0.52,24.44
2019-02-04,61,52.0,,0.52,31.720000000000002
2019-02-05,67,52.0,,0.52,34.84
2019-02-06,67,52.0,,0.52,34.84
2019-02-07,77,52.0,,0.52,40.04
2019-02-08,84,52.0,,0.52,43.68
2019-02-09,45,52.0,,0.52,23.400000000000002
2019-02-10,55,52.0,,0.52,28.6
2019-02-11,71,52.0,,0.52,36.92
2019-02-12,47,52.0,,0.52,24.44
2019-02-13,78,52.0,,0.52,40.56
2019-02-14,84,52.0,,0.52,43.68
2019-02-15,59,52.0,,0.52,30.68
2019-02-16,48,52.0,,0.52,24.96
2019-02-17,56,52.0,,0.52,29.12
2019-02-18,78,52.0,,0.52,40.56
2019-02-19,99,52.0,,0.52,51.480000000000004
2019-02-20,63,52.0,,0.52,32.76
2019-02-21,69,52.0,,0.52,35.88
2019-02-22,55,52.0,,0.52,28.6
2019-02-23,75,52.0,,0.52,39.0
2019-02-24,64,52.0,,0.52,33.28
2019-02-25,100,52.0,,0.52,52.0
2019-02-26,71,52.0,,0.52,36.92
2019-02-27,56,52.0,,0.52,29.12
2019-02-28,54,52.0,,0.52,28.080000000000002
2019-03-01,81,49.0,False,0.49,39.69
2019-03-02,79,49.0,,0.49,38.71
2019-03-03,51,49.0,,0.49,24.99
2019-03-04,94,49.0,,0.49,46.06
2019-03-05,83,49.0,,0.49,40.67
2019-03-06,76,49.0,,0.49,37.24
2019-03-07,51,49.0,,0.49,24.99
2019-03-08,65,49.0,,0.49,31.849999999999998
2019-03-09,43,49.0,,0.49,21.07
2019-03-10,69,49.0,,0.49,33.81
2019-03-11,100,49.0,,0.49,49.0
2019-03-12,85,49.0,,0.49,41.65
2019-03-13,76,49.0,,0.49,37.24
2019-03-14,83,49.0,,0.49,40.67
2019-03-15,75,49.0,,0.49,36.75
2019-03-16,64,49.0,,0.49,31.36
2019-03-17,36,49.0,,0.49,17.64
2019-03-18,69,49.0,,0.49,33.81
2019-03-19,58,49.0,,0.49,28.419999999999998
2019-03-20,53,49.0,,0.49,25.97
2019-03-21,59,49.0,,0.49,28.91
2019-03-22,60,49.0,,0.49,29.4
2019-03-23,29,49.0,,0.49,14.209999999999999
2019-03-24,48,49.0,,0.49,23.52
2019-03-25,72,49.0,,0.49,35.28
2019-03-26,83,49.0,,0.49,40.67
2019-03-27,51,49.0,,0.49,24.99
2019-03-28,57,49.0,,0.49,27.93
2019-03-29,69,49.0,,0.49,33.81
2019-03-30,30,49.0,,0.49,14.7
2019-03-31,79,49.0,,0.49,38.71
2019-04-01,100,53.0,False,0.53,53.0
2019-04-02,60,53.0,,0.53,31.8
2019-04-03,72,53.0,,0.53,38.160000000000004
2019-04-04,72,53.0,,0.53,38.160000000000004
2019-04-05,47,53.0,,0.53,24.91
2019-04-06,33,53.0,,0.53,17.490000000000002
2019-04-07,28,53.0,,0.53,14.84
2019-04-08,44,53.0,,0.53,23.32
2019-04-09,57,53.0,,0.53,30.21
2019-04-10,60,53.0,,0.53,31.8
2019-04-11,71,53.0,,0.53,37.63
2019-04-12,78,53.0,,0.53,41.34
2019-04-13,24,53.0,,0.53,12.72
2019-04-14,60,53.0,,0.53,31.8
2019-04-15,76,53.0,,0.53,40.28
2019-04-16,50,53.0,,0.53,26.5
2019-04-17,51,53.0,,0.53,27.03
2019-04-18,43,53.0,,0.53,22.790000000000003
2019-04-19,33,53.0,,0.53,17.490000000000002
2019-04-20,28,53.0,,0.53,14.84
2019-04-21,64,53.0,,0.53,33.92
2019-04-22,89,53.0,,0.53,47.17
2019-04-23,39,53.0,,0.53,20.67
2019-04-24,74,53.0,,0.53,39.22
2019-04-25,46,53.0,,0.53,24.380000000000003
2019-04-26,61,53.0,,0.53,32.33
2019-04-27,46,53.0,,0.53,24.380000000000003
2019-04-28,46,53.0,,0.53,24.380000000000003
2019-04-29,56,53.0,,0.53,29.68
2019-04-30,69,53.0,,0.53,36.57
2019-05-01,81,49.0,False,0.49,39.69
2019-05-02,67,49.0,,0.49,32.83
2019-05-03,58,49.0,,0.49,28.419999999999998
2019-05-04,39,49.0,,0.49,19.11
2019-05-05,59,49.0,,0.49,28.91
2019-05-06,60,49.0,,0.49,29.4
2019-05-07,62,49.0,,0.49,30.38
2019-05-08,76,49.0,,0.49,37.24
2019-05-09,100,49.0,,0.49,49.0
2019-05-10,62,49.0,,0.49,30.38
2019-05-11,20,49.0,,0.49,9.8
2019-05-12,50,49.0,,0.49,24.5
2019-05-13,80,49.0,,0.49,39.2
2019-05-14,72,49.0,,0.49,35.28
2019-05-15,94,49.0,,0.49,46.06
2019-05-16,85,49.0,,0.49,41.65
2019-05-17,62,49.0,,0.49,30.38
2019-05-18,68,49.0,,0.49,33.32
2019-05-19,54,49.0,,0.49,26.46
2019-05-20,63,49.0,,0.49,30.87
2019-05-21,69,49.0,,0.49,33.81
2019-05-22,33,49.0,,0.49,16.169999999999998
2019-05-23,79,49.0,,0.49,38.71
2019-05-24,96,49.0,,0.49,47.04
2019-05-25,41,49.0,,0.49,20.09
2019-05-26,99,49.0,,0.49,48.51
2019-05-27,62,49.0,,0.49,30.38
2019-05-28,55,49.0,,0.49,26.95
2019-05-29,92,49.0,,0.49,45.08
2019-05-30,77,49.0,,0.49,37.73
2019-05-31,71,49.0,,0.49,34.79
2019-06-01,34,47.0,False,0.47,15.979999999999999
2019-06-02,71,47.0,,0.47,33.37
2019-06-03,82,47.0,,0.47,38.54
2019-06-04,59,47.0,,0.47,27.729999999999997
2019-06-05,56,47.0,,0.47,26.32
2019-06-06,69,47.0,,0.47,32.43
2019-06-07,53,47.0,,0.47,24.91
2019-06-08,45,47.0,,0.47,21.15
2019-06-09,48,47.0,,0.47,22.56
2019-06-10,61,47.0,,0.47,28.669999999999998
2019-06-11,57,47.0,,0.47,26.79
2019-06-12,46,47.0,,0.47,21.619999999999997
2019-06-13,43,47.0,,0.47,20.209999999999997
2019-06-14,45,47.0,,0.47,21.15
2019-06-15,36,47.0,,0.47,16.919999999999998
2019-06-16,95,47.0,,0.47,44.65
2019-06-17,62,47.0,,0.47,29.139999999999997
2019-06-18,66,47.0,,0.47,31.02
2019-06-19,33,47.0,,0.47,15.51
2019-06-20,45,47.0,,0.47,21.15
2019-06-21,81,47.0,,0.47,38.07
2019-06-22,20,47.0,,0.47,9.399999999999999
2019-06-23,69,47.0,,0.47,32.43
2019-06-24,58,47.0,,0.47,27.259999999999998
2019-06-25,36,47.0,,0.47,16.919999999999998
2019-06-26,55,47.0,,0.47,25.849999999999998
2019-06-27,84,47.0,,0.47,39.48
2019-06-28,48,47.0,,0.47,22.56
2019-06-29,46,47.0,,0.47,21.619999999999997
2019-06-30,100,47.0,,0.47,47.0
2019-07-01,64,43.0,False,0.43,27.52
2019-07-02,47,43.0,,0.43,20.21
2019-07-03,61,43.0,,0.43,26.23
2019-07-04,95,43.0,,0.43,40.85
2019-07-05,53,43.0,,0.43,22.79
2019-07-06,25,43.0,,0.43,10.75
2019-07-07,74,43.0,,0.43,31.82
2019-07-08,78,43.0,,0.43,33.54
2019-07-09,69,43.0,,0.43,29.669999999999998
2019-07-10,85,43.0,,0.43,36.55
2019-07-11,98,43.0,,0.43,42.14
2019-07-12,50,43.0,,0.43,21.5
2019-07-13,58,43.0,,0.43,24.94
2019-07-14,52,43.0,,0.43,22.36
2019-07-15,79,43.0,,0.43,33.97
2019-07-16,86,43.0,,0.43,36.98
2019-07-17,57,43.0,,0.43,24.509999999999998
2019-07-18,91,43.0,,0.43,39.13
2019-07-19,68,43.0,,0.43,29.24
2019-07-20,48,43.0,,0.43,20.64
2019-07-21,90,43.0,,0.43,38.7
2019-07-22,94,43.0,,0.43,40.42
2019-07-23,86,43.0,,0.43,36.98
2019-07-24,37,43.0,,0.43,15.91
2019-07-25,77,43.0,,0.43,33.11
2019-07-26,56,43.0,,0.43,24.08
2019-07-27,43,43.0,,0.43,18.49
2019-07-28,62,43.0,,0.43,26.66
2019-07-29,59,43.0,,0.43,25.37
2019-07-30,67,43.0,,0.43,28.81
2019-07-31,100,43.0,,0.43,43.0
2019-08-01,74,44.0,False,0.44,32.56
2019-08-02,45,44.0,,0.44,19.8
2019-08-03,51,44.0,,0.44,22.44
2019-08-04,48,44.0,,0.44,21.12
2019-08-05,60,44.0,,0.44,26.4
2019-08-06,49,44.0,,0.44,21.56
2019-08-07,53,44.0,,0.44,23.32
2019-08-08,63,44.0,,0.44,27.72
2019-08-09,71,44.0,,0.44,31.24
2019-08-10,60,44.0,,0.44,26.4
2019-08-11,82,44.0,,0.44,36.08
2019-08-12,54,44.0,,0.44,23.76
2019-08-13,72,44.0,,0.44,31.68
2019-08-14,83,44.0,,0.44,36.52
2019-08-15,77,44.0,,0.44,33.88
2019-08-16,78,44.0,,0.44,34.32
2019-08-17,59,44.0,,0.44,25.96
2019-08-18,34,44.0,,0.44,14.96
2019-08-19,83,44.0,,0.44,36.52
2019-08-20,91,44.0,,0.44,40.04
2019-08-21,68,44.0,,0.44,29.92
2019-08-22,79,44.0,,0.44,34.76
2019-08-23,100,44.0,,0.44,44.0
2019-08-24,28,44.0,,0.44,12.32
2019-08-25,52,44.0,,0.44,22.88
