date,entrepreneurs_unscaled,entrepreneurs_monthly,isPartial,scale,entrepreneurs
2018-03-09,54,66.0,,0.66,35.64
2018-03-10,41,66.0,,0.66,27.060000000000002
2018-03-11,54,66.0,,0.66,35.64
2018-03-12,62,66.0,,0.66,40.92
2018-03-13,71,66.0,,0.66,46.86
2018-03-14,62,66.0,,0.66,40.92
2018-03-15,87,66.0,,0.66,57.42
2018-03-16,79,66.0,,0.66,52.14
2018-03-17,44,66.0,,0.66,29.040000000000003
2018-03-18,34,66.0,,0.66,22.44
2018-03-19,77,66.0,,0.66,50.82
2018-03-20,88,66.0,,0.66,58.080000000000005
2018-03-21,70,66.0,,0.66,46.2
2018-03-22,100,66.0,,0.66,66.0
2018-03-23,58,66.0,,0.66,38.28
2018-03-24,38,66.0,,0.66,25.080000000000002
2018-03-25,56,66.0,,0.66,36.96
2018-03-26,95,66.0,,0.66,62.7
2018-03-27,88,66.0,,0.66,58.080000000000005
2018-03-28,84,66.0,,0.66,55.440000000000005
2018-03-29,81,66.0,,0.66,53.46
2018-03-30,41,66.0,,0.66,27.060000000000002
2018-03-31,27,66.0,,0.66,17.82
2018-04-01,14,65.0,False,0.65,9.1
2018-04-02,54,65.0,,0.65,35.1
2018-04-03,60,65.0,,0.65,39.0
2018-04-04,81,65.0,,0.65,52.65
2018-04-05,71,65.0,,0.65,46.15
2018-04-06,63,65.0,,0.65,40.95
2018-04-07,14,65.0,,0.65,9.1
2018-04-08,58,65.0,,0.65,37.7
2018-04-09,80,65.0,,0.65,52.0
2018-04-10,100,65.0,,0.65,65.0
2018-04-11,72,65.0,,0.65,46.800000000000004
2018-04-12,64,65.0,,0.65,41.6
2018-04-13,65,65.0,,0.65,42.25
2018-04-14,62,65.0,,0.65,40.300000000000004
2018-04-15,44,65.0,,0.65,28.6
2018-04-16,88,65.0,,0.65,57.2
2018-04-17,91,65.0,,0.65,59.15
2018-04-18,64,65.0,,0.65,41.6
2018-04-19,77,65.0,,0.65,50.050000000000004
2018-04-20,66,65.0,,0.65,42.9
2018-04-21,42,65.0,,0.65,27.3
2018-04-22,46,65.0,,0.65,29.900000000000002
2018-04-23,37,65.0,,0.65,24.05
2018-04-24,96,65.0,,0.65,62.400000000000006
2018-04-25,79,65.0,,0.65,51.35
2018-04-26,72,65.0,,0.65,46.800000000000004
2018-04-27,47,65.0,,0.65,30.55
2018-04-28,32,65.0,,0.65,20.8
2018-04-29,49,65.0,,0.65,31.85
2018-04-30,86,65.0,,0.65,55.9
2018-05-01,78,58.0,False,0.58,45.239999999999995
2018-05-02,45,58.0,,0.58,26.099999999999998
2018-05-03,76,58.0,,0.58,44.08
2018-05-04,61,58.0,,0.58,35.379999999999995
2018-05-05,56,58.0,,0.58,32.48
2018-05-06,28,58.0,,0.58,16.24
2018-05-07,100,58.0,,0.58,57.99999999999999
2018-05-08,96,58.0,,0.58,55.67999999999999
2018-05-09,79,58.0,,0.58,45.82
2018-05-10,66,58.0,,0.58,38.279999999999994
2018-05-11,54,58.0,,0.58,31.319999999999997
2018-05-12,20,58.0,,0.58,11.6
2018-05-13,45,58.0,,0.58,26.099999999999998
2018-05-14,81,58.0,,0.58,46.98
2018-05-15,49,58.0,,0.58,28.419999999999998
2018-05-16,59,58.0,,0.58,34.22
2018-05-17,70,58.0,,0.58,40.599999999999994
2018-05-18,41,58.0,,0.58,23.779999999999998
2018-05-19,16,58.0,,0.58,9.28
2018-05-20,44,58.0,,0.58,25.52
2018-05-21,60,58.0,,0.58,34.8
2018-05-22,70,58.0,,0.58,40.599999999999994
2018-05-23,68,58.0,,0.58,39.44
2018-05-24,73,58.0,,0.58,42.339999999999996
2018-05-25,39,58.0,,0.58,22.619999999999997
2018-05-26,55,58.0,,0.58,31.9
2018-05-27,50,58.0,,0.58,28.999999999999996
2018-05-28,55,58.0,,0.58,31.9
2018-05-29,63,58.0,,0.58,36.54
2018-05-30,50,58.0,,0.58,28.999999999999996
2018-05-31,65,58.0,,0.58,37.699999999999996
2018-06-01,25,60.0,False,0.6,15.0
2018-06-02,16,60.0,,0.6,9.6
2018-06-03,21,60.0,,0.6,12.6
2018-06-04,22,60.0,,0.6,13.2
2018-06-05,29,60.0,,0.6,17.4
2018-06-06,18,60.0,,0.6,10.799999999999999
2018-06-07,25,60.0,,0.6,15.0
2018-06-08,12,60.0,,0.6,7.199999999999999
2018-06-09,21,60.0,,0.6,12.6
2018-06-10,32,60.0,,0.6,19.2
2018-06-11,17,60.0,,0.6,10.2
2018-06-12,35,60.0,,0.6,21.0
2018-06-13,8,60.0,,0.6,4.8
2018-06-14,31,60.0,,0.6,18.599999999999998
2018-06-15,14,60.0,,0.6,8.4
2018-06-16,13,60.0,,0.6,7.8
2018-06-17,11,60.0,,0.6,6.6
2018-06-18,24,60.0,,0.6,14.399999999999999
2018-06-19,35,60.0,,0.6,21.0
2018-06-20,37,60.0,,0.6,22.2
2018-06-21,21,60.0,,0.6,12.6
2018-06-22,12,60.0,,0.6,7.199999999999999
2018-06-23,14,60.0,,0.6,8.4
2018-06-24,12,60.0,,0.6,7.199999999999999
2018-06-25,32,60.0,,0.6,19.2
2018-06-26,30,60.0,,0.6,18.0
2018-06-27,19,60.0,,0.6,11.4
2018-06-28,66,60.0,,0.6,39.6
2018-06-29,100,60.0,,0.6,60.0
2018-06-30,66,60.0,,0.6,39.6
2018-07-01,100,49.0,False,0.49,49.0
2018-07-02,80,49.0,,0.49,39.2
2018-07-03,41,49.0,,0.49,20.09
2018-07-04,69,49.0,,0.49,33.81
2018-07-05,83,49.0,,0.49,40.67
2018-07-06,55,49.0,,0.49,26.95
2018-07-07,38,49.0,,0.49,18.62
2018-07-08,25,49.0,,0.49,12.25
2018-07-09,61,49.0,,0.49,29.89
2018-07-10,71,49.0,,0.49,34.79
2018-07-11,93,49.0,,0.49,45.57
2018-07-12,68,49.0,,0.49,33.32
2018-07-13,69,49.0,,0.49,33.81
2018-07-14,56,49.0,,0.49,27.439999999999998
2018-07-15,17,49.0,,0.49,8.33
2018-07-16,67,49.0,,0.49,32.83
2018-07-17,44,49.0,,0.49,21.56
2018-07-18,53,49.0,,0.49,25.97
2018-07-19,60,49.0,,0.49,29.4
2018-07-20,12,49.0,,0.49,5.88
2018-07-21,34,49.0,,0.49,16.66
2018-07-22,43,49.0,,0.49,21.07
2018-07-23,63,49.0,,0.49,30.87
2018-07-24,54,49.0,,0.49,26.46
2018-07-25,54,49.0,,0.49,26.46
2018-07-26,60,49.0,,0.49,29.4
2018-07-27,30,49.0,,0.49,14.7
2018-07-28,25,49.0,,0.49,12.25
2018-07-29,35,49.0,,0.49,17.15
2018-07-30,51,49.0,,0.49,24.99
2018-07-31,55,49.0,,0.49,26.95
2018-08-01,56,56.0,False,0.56,31.360000000000003
2018-08-02,35,56.0,,0.56,19.6
2018-08-03,18,56.0,,0.56,10.080000000000002
2018-08-04,31,56.0,,0.56,17.360000000000003
2018-08-05,50,56.0,,0.56,28.000000000000004
2018-08-06,21,56.0,,0.56,11.760000000000002
2018-08-07,38,56.0,,0.56,21.28
2018-08-08,42,56.0,,0.56,23.520000000000003
2018-08-09,57,56.0,,0.56,31.92
2018-08-10,71,56.0,,0.56,39.760000000000005
2018-08-11,28,56.0,,0.56,15.680000000000001
2018-08-12,48,56.0,,0.56,26.880000000000003
2018-08-13,51,56.0,,0.56,28.560000000000002
2018-08-14,57,56.0,,0.56,31.92
2018-08-15,51,56.0,,0.56,28.560000000000002
2018-08-16,67,56.0,,0.56,37.52
2018-08-17,57,56.0,,0.56,31.92
2018-08-18,57,56.0,,0.56,31.92
2018-08-19,43,56.0,,0.56,24.080000000000002
2018-08-20,52,56.0,,0.56,29.120000000000005
2018-08-21,72,56.0,,0.56,40.32000000000001
2018-08-22,100,56.0,,0.56,56.00000000000001
2018-08-23,46,56.0,,0.56,25.76
2018-08-24,52,56.0,,0.56,29.120000000000005
2018-08-25,32,56.0,,0.56,17.92
2018-08-26,42,56.0,,0.56,23.520000000000003
2018-08-27,75,56.0,,0.56,42.00000000000001
2018-08-28,92,56.0,,0.56,51.52
2018-08-29,99,56.0,,0.56,55.440000000000005
2018-08-30,83,56.0,,0.56,46.480000000000004
2018-08-31,54,56.0,,0.56,30.240000000000002
2018-09-01,38,81.0,False,0.81,30.78
2018-09-02,27,81.0,,0.81,21.87
2018-09-03,39,81.0,,0.81,31.590000000000003
2018-09-04,100,81.0,,0.81,81.0
2018-09-05,76,81.0,,0.81,61.56
2018-09-06,59,81.0,,0.81,47.790000000000006
2018-09-07,66,81.0,,0.81,53.46
2018-09-08,40,81.0,,0.81,32.400000000000006
2018-09-09,36,81.0,,0.81,29.160000000000004
2018-09-10,77,81.0,,0.81,62.370000000000005
2018-09-11,70,81.0,,0.81,56.7
2018-09-12,72,81.0,,0.81,58.32000000000001
2018-09-13,73,81.0,,0.81,59.13
2018-09-14,69,81.0,,0.81,55.89
2018-09-15,24,81.0,,0.81,19.44
2018-09-16,31,81.0,,0.81,25.110000000000003
2018-09-17,79,81.0,,0.81,63.99
2018-09-18,64,81.0,,0.81,51.84
2018-09-19,59,81.0,,0.81,47.790000000000006
2018-09-20,60,81.0,,0.81,48.6
2018-09-21,79,81.0,,0.81,63.99
2018-09-22,33,81.0,,0.81,26.73
2018-09-23,29,81.0,,0.81,23.490000000000002
2018-09-24,72,81.0,,0.81,58.32000000000001
2018-09-25,64,81.0,,0.81,51.84
2018-09-26,80,81.0,,0.81,64.80000000000001
2018-09-27,71,81.0,,0.81,57.510000000000005
2018-09-28,42,81.0,,0.81,34.02
2018-09-29,14,81.0,,0.81,11.34
2018-09-30,53,81.0,,0.81,42.93
2018-10-01,81,78.0,False,0.78,63.18
2018-10-02,81,78.0,,0.78,63.18
2018-10-03,86,78.0,,0.78,67.08
2018-10-04,61,78.0,,0.78,47.58
2018-10-05,55,78.0,,0.78,42.9
2018-10-06,27,78.0,,0.78,21.060000000000002
2018-10-07,56,78.0,,0.78,43.68
2018-10-08,94,78.0,,0.78,73.32000000000001
2018-10-09,72,78.0,,0.78,56.160000000000004
2018-10-10,74,78.0,,0.78,57.72
2018-10-11,70,78.0,,0.78,54.6
2018-10-12,72,78.0,,0.78,56.160000000000004
2018-10-13,17,78.0,,0.78,13.26
2018-10-14,31,78.0,,0.78,24.18
2018-10-15,83,78.0,,0.78,64.74000000000001
2018-10-16,94,78.0,,0.78,73.32000000000001
2018-10-17,100,78.0,,0.78,78.0
2018-10-18,50,78.0,,0.78,39.0
2018-10-19,78,78.0,,0.78,60.84
2018-10-20,27,78.0,,0.78,21.060000000000002
2018-10-21,37,78.0,,0.78,28.86
2018-10-22,68,78.0,,0.78,53.04
2018-10-23,83,78.0,,0.78,64.74000000000001
2018-10-24,57,78.0,,0.78,44.46
2018-10-25,72,78.0,,0.78,56.160000000000004
2018-10-26,78,78.0,,0.78,60.84
2018-10-27,27,78.0,,0.78,21.060000000000002
2018-10-28,44,78.0,,0.78,34.32
2018-10-29,84,78.0,,0.78,65.52
2018-10-30,96,78.0,,0.78,74.88
2018-10-31,76,78.0,,0.78,59.28
2018-11-01,75,60.0,False,0.6,45.0
2018-11-02,78,60.0,,0.6,46.8
2018-11-03,22,60.0,,0.6,13.2
2018-11-04,42,60.0,,0.6,25.2
2018-11-05,53,60.0,,0.6,31.799999999999997
2018-11-06,72,60.0,,0.6,43.199999999999996
2018-11-07,69,60.0,,0.6,41.4
2018-11-08,66,60.0,,0.6,39.6
2018-11-09,64,60.0,,0.6,38.4
2018-11-10,25,60.0,,0.6,15.0
2018-11-11,28,60.0,,0.6,16.8
2018-11-12,69,60.0,,0.6,41.4
2018-11-13,100,60.0,,0.6,60.0
2018-11-14,80,60.0,,0.6,48.0
2018-11-15,55,60.0,,0.6,33.0
2018-11-16,54,60.0,,0.6,32.4
2018-11-17,41,60.0,,0.6,24.599999999999998
2018-11-18,46,60.0,,0.6,27.599999999999998
2018-11-19,51,60.0,,0.6,30.599999999999998
2018-11-20,49,60.0,,0.6,29.4
2018-11-21,40,60.0,,0.6,24.0
2018-11-22,31,60.0,,0.6,18.599999999999998
2018-11-23,17,60.0,,0.6,10.2
2018-11-24,33,60.0,,0.6,19.8
2018-11-25,46,60.0,,0.6,27.599999999999998
2018-11-26,44,60.0,,0.6,26.4
2018-11-27,65,60.0,,0.6,39.0
2018-11-28,85,60.0,,0.6,51.0
2018-11-29,65,60.0,,0.6,39.0
2018-11-30,55,60.0,,0.6,33.0
2018-12-01,50,47.0,False,0.47,23.5
2018-12-02,46,47.0,,0.47,21.619999999999997
2018-12-03,77,47.0,,0.47,36.19
2018-12-04,75,47.0,,0.47,35.25
2018-12-05,84,47.0,,0.47,39.48
2018-12-06,94,47.0,,0.47,44.18
2018-12-07,77,47.0,,0.47,36.19
2018-12-08,40,47.0,,0.47,18.799999999999997
2018-12-09,39,47.0,,0.47,18.33
2018-12-10,59,47.0,,0.47,27.729999999999997
2018-12-11,100,47.0,,0.47,47.0
2018-12-12,91,47.0,,0.47,42.769999999999996
2018-12-13,74,47.0,,0.47,34.78
2018-12-14,79,47.0,,0.47,37.129999999999995
2018-12-15,24,47.0,,0.47,11.28
2018-12-16,52,47.0,,0.47,24.439999999999998
2018-12-17,59,47.0,,0.47,27.729999999999997
2018-12-18,68,47.0,,0.47,31.959999999999997
2018-12-19,42,47.0,,0.47,19.74
2018-12-20,71,47.0,,0.47,33.37
2018-12-21,29,47.0,,0.47,13.629999999999999
2018-12-22,21,47.0,,0.47,9.87
2018-12-23,30,47.0,,0.47,14.1
2018-12-24,29,47.0,,0.47,13.629999999999999
2018-12-25,23,47.0,,0.47,10.809999999999999
2018-12-26,32,47.0,,0.47,15.04
2018-12-27,26,47.0,,0.47,12.219999999999999
2018-12-28,26,47.0,,0.47,12.219999999999999
2018-12-29,48,47.0,,0.47,22.56
2018-12-30,36,47.0,,0.47,16.919999999999998
2018-12-31,37,47.0,,0.47,17.39
2019-01-01,25,69.0,False,0.69,17.25
2019-01-02,57,69.0,,0.69,39.33
2019-01-03,41,69.0,,0.69,28.29
2019-01-04,44,69.0,,0.69,30.36
2019-01-05,17,69.0,,0.69,11.729999999999999
2019-01-06,53,69.0,,0.69,36.57
2019-01-07,62,69.0,,0.69,42.779999999999994
2019-01-08,56,69.0,,0.69,38.64
2019-01-09,66,69.0,,0.69,45.54
2019-01-10,68,69.0,,0.69,46.919999999999995
2019-01-11,69,69.0,,0.69,47.61
2019-01-12,23,69.0,,0.69,15.87
2019-01-13,36,69.0,,0.69,24.839999999999996
2019-01-14,78,69.0,,0.69,53.81999999999999
2019-01-15,73,69.0,,0.69,50.37
2019-01-16,93,69.0,,0.69,64.17
2019-01-17,96,69.0,,0.69,66.24
2019-01-18,91,69.0,,0.69,62.78999999999999
2019-01-19,32,69.0,,0.69,22.08
2019-01-20,34,69.0,,0.69,23.459999999999997
2019-01-21,57,69.0,,0.69,39.33
2019-01-22,71,69.0,,0.69,48.989999999999995
2019-01-23,82,69.0,,0.69,56.58
2019-01-24,86,69.0,,0.69,59.339999999999996
2019-01-25,100,69.0,,0.69,69.0
2019-01-26,33,69.0,,0.69,22.77
2019-01-27,50,69.0,,0.69,34.5
2019-01-28,75,69.0,,0.69,51.74999999999999
2019-01-29,68,69.0,,0.69,46.919999999999995
2019-01-30,80,69.0,,0.69,55.199999999999996
2019-01-31,60,69.0,,0.69,41.4
2019-02-01,73,78.0,False,0.78,56.940000000000005
2019-02-02,43,78.0,,0.78,33.54
2019-02-03,37,78.0,,0.78,28.86
2019-02-04,90,78.0,,0.78,70.2
2019-02-05,98,78.0,,0.78,76.44
2019-02-06,100,78.0,,0.78,78.0
2019-02-07,61,78.0,,0.78,47.58
2019-02-08,74,78.0,,0.78,57.72
2019-02-09,29,78.0,,0.78,22.62
2019-02-10,40,78.0,,0.78,31.200000000000003
2019-02-11,84,78.0,,0.78,65.52
2019-02-12,91,78.0,,0.78,70.98
2019-02-13,83,78.0,,0.78,64.74000000000001
2019-02-14,81,78.0,,0.78,63.18
2019-02-15,62,78.0,,0.78,48.36
2019-02-16,38,78.0,,0.78,29.64
2019-02-17,41,78.0,,0.78,31.98
2019-02-18,59,78.0,,0.78,46.02
2019-02-19,64,78.0,,0.78,49.92
2019-02-20,71,78.0,,0.78,55.38
2019-02-21,68,78.0,,0.78,53.04
2019-02-22,67,78.0,,0.78,52.260000000000005
2019-02-23,54,78.0,,0.78,42.120000000000005
2019-02-24,46,78.0,,0.78,35.88
2019-02-25,69,78.0,,0.78,53.82
2019-02-26,43,78.0,,0.78,33.54
2019-02-27,89,78.0,,0.78,69.42
2019-02-28,87,78.0,,0.78,67.86
2019-03-01,31,66.0,False,0.66,20.46
2019-03-02,22,66.0,,0.66,14.520000000000001
2019-03-03,36,66.0,,0.66,23.76
2019-03-04,49,66.0,,0.66,32.34
2019-03-05,82,66.0,,0.66,54.120000000000005
2019-03-06,75,66.0,,0.66,49.5
2019-03-07,68,66.0,,0.66,44.88
2019-03-08,59,66.0,,0.66,38.940000000000005
2019-03-09,41,66.0,,0.66,27.060000000000002
2019-03-10,49,66.0,,0.66,32.34
2019-03-11,59,66.0,,0.66,38.940000000000005
2019-03-12,64,66.0,,0.66,42.24
2019-03-13,47,66.0,,0.66,31.020000000000003
2019-03-14,56,66.0,,0.66,36.96
2019-03-15,45,66.0,,0.66,29.700000000000003
2019-03-16,17,66.0,,0.66,11.22
2019-03-17,32,66.0,,0.66,21.12
2019-03-18,68,66.0,,0.66,44.88
2019-03-19,100,66.0,,0.66,66.0
2019-03-20,78,66.0,,0.66,51.480000000000004
2019-03-21,49,66.0,,0.66,32.34
2019-03-22,62,66.0,,0.66,40.92
2019-03-23,20,66.0,,0.66,13.200000000000001
2019-03-24,35,66.0,,0.66,23.1
2019-03-25,60,66.0,,0.66,39.6
2019-03-26,74,66.0,,0.66,48.84
2019-03-27,17,66.0,,0.66,11.22
2019-03-28,51,66.0,,0.66,33.660000000000004
2019-03-29,49,66.0,,0.66,32.34
2019-03-30,49,66.0,,0.66,32.34
2019-03-31,40,66.0,,0.66,26.400000000000002
2019-04-01,89,57.0,False,0.57,50.73
2019-04-02,96,57.0,,0.57,54.72
2019-04-03,70,57.0,,0.57,39.9
2019-04-04,90,57.0,,0.57,51.3
2019-04-05,59,57.0,,0.57,33.629999999999995
2019-04-06,39,57.0,,0.57,22.229999999999997
2019-04-07,46,57.0,,0.57,26.22
2019-04-08,80,57.0,,0.57,45.599999999999994
2019-04-09,86,57.0,,0.57,49.019999999999996
2019-04-10,87,57.0,,0.57,49.589999999999996
2019-04-11,50,57.0,,0.57,28.499999999999996
2019-04-12,66,57.0,,0.57,37.62
2019-04-13,32,57.0,,0.57,18.24
2019-04-14,46,57.0,,0.57,26.22
2019-04-15,73,57.0,,0.57,41.61
2019-04-16,65,57.0,,0.57,37.05
2019-04-17,65,57.0,,0.57,37.05
2019-04-18,90,57.0,,0.57,51.3
2019-04-19,24,57.0,,0.57,13.68
2019-04-20,20,57.0,,0.57,11.399999999999999
2019-04-21,63,57.0,,0.57,35.91
2019-04-22,61,57.0,,0.57,34.769999999999996
2019-04-23,100,57.0,,0.57,56.99999999999999
2019-04-24,88,57.0,,0.57,50.16
2019-04-25,54,57.0,,0.57,30.779999999999998
2019-04-26,68,57.0,,0.57,38.76
2019-04-27,27,57.0,,0.57,15.389999999999999
2019-04-28,39,57.0,,0.57,22.229999999999997
2019-04-29,99,57.0,,0.57,56.42999999999999
2019-04-30,84,57.0,,0.57,47.879999999999995
2019-05-01,85,57.0,False,0.57,48.449999999999996
2019-05-02,81,57.0,,0.57,46.169999999999995
2019-05-03,44,57.0,,0.57,25.08
2019-05-04,32,57.0,,0.57,18.24
2019-05-05,60,57.0,,0.57,34.199999999999996
2019-05-06,95,57.0,,0.57,54.15
2019-05-07,62,57.0,,0.57,35.339999999999996
2019-05-08,100,57.0,,0.57,56.99999999999999
2019-05-09,79,57.0,,0.57,45.029999999999994
2019-05-10,55,57.0,,0.57,31.349999999999998
2019-05-11,29,57.0,,0.57,16.529999999999998
2019-05-12,45,57.0,,0.57,25.65
2019-05-13,55,57.0,,0.57,31.349999999999998
2019-05-14,75,57.0,,0.57,42.74999999999999
2019-05-15,78,57.0,,0.57,44.459999999999994
2019-05-16,64,57.0,,0.57,36.48
2019-05-17,73,57.0,,0.57,41.61
2019-05-18,33,57.0,,0.57,18.81
2019-05-19,33,57.0,,0.57,18.81
2019-05-20,47,57.0,,0.57,26.79
2019-05-21,63,57.0,,0.57,35.91
2019-05-22,48,57.0,,0.57,27.36
2019-05-23,62,57.0,,0.57,35.339999999999996
2019-05-24,49,57.0,,0.57,27.929999999999996
2019-05-25,26,57.0,,0.57,14.819999999999999
2019-05-26,26,57.0,,0.57,14.819999999999999
2019-05-27,57,57.0,,0.57,32.489999999999995
2019-05-28,44,57.0,,0.57,25.08
2019-05-29,69,57.0,,0.57,39.33
2019-05-30,58,57.0,,0.57,33.059999999999995
2019-05-31,48,57.0,,0.57,27.36
2019-06-01,30,44.0,False,0.44,13.2
2019-06-02,48,44.0,,0.44,21.12
2019-06-03,53,44.0,,0.44,23.32
2019-06-04,74,44.0,,0.44,32.56
2019-06-05,90,44.0,,0.44,39.6
2019-06-06,50,44.0,,0.44,22.0
2019-06-07,68,44.0,,0.44,29.92
2019-06-08,49,44.0,,0.44,21.56
2019-06-09,69,44.0,,0.44,30.36
2019-06-10,54,44.0,,0.44,23.76
2019-06-11,33,44.0,,0.44,14.52
2019-06-12,63,44.0,,0.44,27.72
2019-06-13,57,44.0,,0.44,25.080000000000002
2019-06-14,75,44.0,,0.44,33.0
2019-06-15,49,44.0,,0.44,21.56
2019-06-16,29,44.0,,0.44,12.76
2019-06-17,62,44.0,,0.44,27.28
2019-06-18,57,44.0,,0.44,25.080000000000002
2019-06-19,61,44.0,,0.44,26.84
2019-06-20,38,44.0,,0.44,16.72
2019-06-21,34,44.0,,0.44,14.96
2019-06-22,100,44.0,,0.44,44.0
2019-06-23,46,44.0,,0.44,20.24
2019-06-24,34,44.0,,0.44,14.96
2019-06-25,93,44.0,,0.44,40.92
2019-06-26,88,44.0,,0.44,38.72
2019-06-27,41,44.0,,0.44,18.04
2019-06-28,70,44.0,,0.44,30.8
2019-06-29,50,44.0,,0.44,22.0
2019-06-30,40,44.0,,0.44,17.6
2019-07-01,71,48.0,False,0.48,34.08
2019-07-02,33,48.0,,0.48,15.84
2019-07-03,38,48.0,,0.48,18.24
2019-07-04,47,48.0,,0.48,22.56
2019-07-05,38,48.0,,0.48,18.24
2019-07-06,38,48.0,,0.48,18.24
2019-07-07,74,48.0,,0.48,35.519999999999996
2019-07-08,95,48.0,,0.48,45.6
2019-07-09,54,48.0,,0.48,25.919999999999998
2019-07-10,67,48.0,,0.48,32.16
2019-07-11,78,48.0,,0.48,37.44
2019-07-12,94,48.0,,0.48,45.12
2019-07-13,54,48.0,,0.48,25.919999999999998
2019-07-14,74,48.0,,0.48,35.519999999999996
2019-07-15,82,48.0,,0.48,39.36
2019-07-16,57,48.0,,0.48,27.36
2019-07-17,70,48.0,,0.48,33.6
2019-07-18,71,48.0,,0.48,34.08
2019-07-19,34,48.0,,0.48,16.32
2019-07-20,73,48.0,,0.48,35.04
2019-07-21,68,48.0,,0.48,32.64
2019-07-22,100,48.0,,0.48,48.0
2019-07-23,58,48.0,,0.48,27.84
2019-07-24,65,48.0,,0.48,31.2
2019-07-25,39,48.0,,0.48,18.72
2019-07-26,71,48.0,,0.48,34.08
2019-07-27,50,48.0,,0.48,24.0
2019-07-28,55,48.0,,0.48,26.4
2019-07-29,64,48.0,,0.48,30.72
2019-07-30,77,48.0,,0.48,36.96
2019-07-31,89,48.0,,0.48,42.72
2019-08-01,28,61.0,False,0.61,17.08
2019-08-02,20,61.0,,0.61,12.2
2019-08-03,35,61.0,,0.61,21.349999999999998
2019-08-04,26,61.0,,0.61,15.86
2019-08-05,36,61.0,,0.61,21.96
2019-08-06,39,61.0,,0.61,23.79
2019-08-07,31,61.0,,0.61,18.91
2019-08-08,25,61.0,,0.61,15.25
2019-08-09,34,61.0,,0.61,20.74
2019-08-10,13,61.0,,0.61,7.93
2019-08-11,22,61.0,,0.61,13.42
2019-08-12,60,61.0,,0.61,36.6
2019-08-13,63,61.0,,0.61,38.43
2019-08-14,66,61.0,,0.61,40.26
2019-08-15,90,61.0,,0.61,54.9
2019-08-16,72,61.0,,0.61,43.92
2019-08-17,40,61.0,,0.61,24.4
2019-08-18,29,61.0,,0.61,17.69
2019-08-19,53,61.0,,0.61,32.33
2019-08-20,97,61.0,,0.61,59.17
2019-08-21,70,61.0,,0.61,42.699999999999996
2019-08-22,76,61.0,,0.61,46.36
2019-08-23,95,61.0,,0.61,57.949999999999996
2019-08-24,51,61.0,,0.61,31.11
2019-08-25,47,61.0,,0.61,28.669999999999998
2019-08-26,87,61.0,,0.61,53.07
2019-08-27,81,61.0,,0.61,49.41
2019-08-28,63,61.0,,0.61,38.43
2019-08-29,100,61.0,,0.61,61.0
2019-08-30,94,61.0,,0.61,57.339999999999996
2019-08-31,30,61.0,,0.61,18.3
2019-09-01,30,91.0,False,0.91,27.3
2019-09-02,24,91.0,,0.91,21.84
2019-09-03,68,91.0,,0.91,61.88
2019-09-04,51,91.0,,0.91,46.410000000000004
2019-09-05,73,91.0,,0.91,66.43
2019-09-06,49,91.0,,0.91,44.59
2019-09-07,50,91.0,,0.91,45.5
2019-09-08,34,91.0,,0.91,30.94
2019-09-09,45,91.0,,0.91,40.95
2019-09-10,64,91.0,,0.91,58.24
2019-09-11,82,91.0,,0.91,74.62
2019-09-12,69,91.0,,0.91,62.79
2019-09-13,63,91.0,,0.91,57.330000000000005
2019-09-14,25,91.0,,0.91,22.75
2019-09-15,34,91.0,,0.91,30.94
2019-09-16,67,91.0,,0.91,60.97
2019-09-17,73,91.0,,0.91,66.43
2019-09-18,53,91.0,,0.91,48.230000000000004
2019-09-19,55,91.0,,0.91,50.050000000000004
2019-09-20,70,91.0,,0.91,63.7
2019-09-21,35,91.0,,0.91,31.85
2019-09-22,44,91.0,,0.91,40.04
2019-09-23,66,91.0,,0.91,60.06
2019-09-24,56,91.0,,0.91,50.96
2019-09-25,100,91.0,,0.91,91.0
2019-09-26,69,91.0,,0.91,62.79
2019-09-27,52,91.0,,0.91,47.32
2019-09-28,30,91.0,,0.91,27.3
2019-09-29,23,91.0,,0.91,20.93
2019-09-30,64,91.0,,0.91,58.24
2019-10-01,74,71.0,False,0.71,52.54
2019-10-02,76,71.0,,0.71,53.959999999999994
2019-10-03,77,71.0,,0.71,54.669999999999995
2019-10-04,69,71.0,,0.71,48.989999999999995
2019-10-05,45,71.0,,0.71,31.95
2019-10-06,43,71.0,,0.71,30.529999999999998
2019-10-07,85,71.0,,0.71,60.349999999999994
2019-10-08,65,71.0,,0.71,46.15
2019-10-09,95,71.0,,0.71,67.45
2019-10-10,72,71.0,,0.71,51.12
2019-10-11,68,71.0,,0.71,48.28
2019-10-12,44,71.0,,0.71,31.24
2019-10-13,30,71.0,,0.71,21.299999999999997
2019-10-14,73,71.0,,0.71,51.83
2019-10-15,48,71.0,,0.71,34.08
2019-10-16,80,71.0,,0.71,56.8
2019-10-17,57,71.0,,0.71,40.47
2019-10-18,63,71.0,,0.71,44.73
2019-10-19,19,71.0,,0.71,13.489999999999998
2019-10-20,53,71.0,,0.71,37.629999999999995
2019-10-21,67,71.0,,0.71,47.57
2019-10-22,84,71.0,,0.71,59.64
2019-10-23,81,71.0,,0.71,57.51
2019-10-24,63,71.0,,0.71,44.73
2019-10-25,63,71.0,,0.71,44.73
2019-10-26,32,71.0,,0.71,22.72
2019-10-27,39,71.0,,0.71,27.689999999999998
2019-10-28,100,71.0,,0.71,71.0
2019-10-29,65,71.0,,0.71,46.15
