date,live gold_unscaled,live gold_monthly,isPartial,scale,live gold
2006-10-11,97,97,False,0.97,94.09
2006-10-12,25,25,False,0.25,6.25
2006-10-13,79,79,False,0.79,62.410000000000004
2006-10-14,0,0,False,0.0,0.0
2006-10-15,0,0,False,0.0,0.0
2006-10-16,24,24,False,0.24,5.76
2006-10-17,0,0,False,0.0,0.0
2006-10-18,48,48,False,0.48,23.04
2006-10-19,74,74,False,0.74,54.76
2006-10-20,52,52,False,0.52,27.04
2006-10-21,0,0,False,0.0,0.0
2006-10-22,38,38,False,0.38,14.44
2006-10-23,0,0,False,0.0,0.0
2006-10-24,23,23,False,0.23,5.29
2006-10-25,24,24,False,0.24,5.76
2006-10-26,48,48,False,0.48,23.04
2006-10-27,52,52,False,0.52,27.04
2006-10-28,75,75,False,0.75,56.25
2006-10-29,39,39,False,0.39,15.21
2006-10-30,49,49,False,0.49,24.009999999999998
2006-10-31,48,48,False,0.48,23.04
2006-11-01,35,35,False,0.35,12.25
2006-11-02,33,33,False,0.33,10.89
2006-11-03,35,35,False,0.35,12.25
2006-11-04,50,50,False,0.5,25.0
2006-11-05,25,25,False,0.25,6.25
2006-11-06,32,32,False,0.32,10.24
2006-11-07,15,15,False,0.15,2.25
2006-11-08,30,30,False,0.3,9.0
2006-11-09,17,17,False,0.17,2.89
2006-11-10,18,18,False,0.18,3.2399999999999998
2006-11-11,100,100,False,1.0,100.0
2006-11-12,0,0,False,0.0,0.0
2006-11-13,32,32,False,0.32,10.24
2006-11-14,0,0,False,0.0,0.0
2006-11-15,32,32,False,0.32,10.24
2006-11-16,16,16,False,0.16,2.56
2006-11-17,51,51,False,0.51,26.01
2006-11-18,25,25,False,0.25,6.25
2006-11-19,25,25,False,0.25,6.25
2006-11-20,16,16,False,0.16,2.56
2006-11-21,16,16,False,0.16,2.56
2006-11-22,36,36,False,0.36,12.959999999999999
2006-11-23,54,54,False,0.54,29.160000000000004
2006-11-24,0,0,False,0.0,0.0
2006-11-25,26,26,False,0.26,6.76
2006-11-26,49,49,False,0.49,24.009999999999998
2006-11-27,0,0,False,0.0,0.0
2006-11-28,0,0,False,0.0,0.0
2006-11-29,30,30,False,0.3,9.0
2006-11-30,61,61,False,0.61,37.21
2006-12-01,16,16,False,0.16,2.56
2006-12-02,0,0,False,0.0,0.0
2006-12-03,46,46,False,0.46,21.16
2006-12-04,30,30,False,0.3,9.0
2006-12-05,0,0,False,0.0,0.0
2006-12-06,45,45,False,0.45,20.25
2006-12-07,15,15,False,0.15,2.25
2006-12-08,16,16,False,0.16,2.56
2006-12-09,46,46,False,0.46,21.16
2006-12-10,23,23,False,0.23,5.29
2006-12-11,61,61,False,0.61,37.21
2006-12-12,15,15,False,0.15,2.25
2006-12-13,30,30,False,0.3,9.0
2006-12-14,47,47,False,0.47,22.09
2006-12-15,68,68,False,0.68,46.24
2006-12-16,24,24,False,0.24,5.76
2006-12-17,26,26,False,0.26,6.76
2006-12-18,32,32,False,0.32,10.24
2006-12-19,49,49,False,0.49,24.009999999999998
2006-12-20,50,50,False,0.5,25.0
2006-12-21,35,35,False,0.35,12.25
2006-12-22,39,39,False,0.39,15.21
2006-12-23,81,81,False,0.81,65.61
2006-12-24,30,30,False,0.3,9.0
2006-12-25,100,100,False,1.0,100.0
2006-12-26,44,44,False,0.44,19.36
2006-12-27,94,94,False,0.94,88.36
2006-12-28,92,92,False,0.92,84.64
2006-12-29,58,58,False,0.58,33.64
2006-12-30,49,49,False,0.49,24.009999999999998
2006-12-31,0,0,False,0.0,0.0
2007-01-01,45,45,False,0.45,20.25
2007-01-02,81,81,False,0.81,65.61
2007-01-03,76,76,False,0.76,57.76
2007-01-04,26,26,False,0.26,6.76
2007-01-05,51,51,False,0.51,26.01
2007-01-06,37,37,False,0.37,13.69
2007-01-07,0,0,False,0.0,0.0
2007-01-08,100,100,False,1.0,100.0
2007-01-09,73,73,False,0.73,53.29
2007-01-10,98,98,False,0.98,96.03999999999999
2007-01-11,50,50,False,0.5,25.0
2007-01-12,52,52,False,0.52,27.04
2007-01-13,37,37,False,0.37,13.69
2007-01-14,75,75,False,0.75,56.25
2007-01-15,54,54,False,0.54,29.160000000000004
2007-01-16,48,48,False,0.48,23.04
2007-01-17,24,24,False,0.24,5.76
2007-01-18,0,0,False,0.0,0.0
2007-01-19,51,51,False,0.51,26.01
2007-01-20,0,0,False,0.0,0.0
2007-01-21,0,0,False,0.0,0.0
2007-01-22,72,72,False,0.72,51.839999999999996
2007-01-23,47,47,False,0.47,22.09
2007-01-24,0,0,False,0.0,0.0
2007-01-25,48,48,False,0.48,23.04
2007-01-26,25,25,False,0.25,6.25
2007-01-27,0,0,False,0.0,0.0
2007-01-28,0,0,False,0.0,0.0
2007-01-29,0,0,False,0.0,0.0
2007-01-30,0,0,False,0.0,0.0
2007-01-31,0,0,False,0.0,0.0
2007-02-01,37,37,False,0.37,13.69
2007-02-02,58,58,False,0.58,33.64
2007-02-03,28,28,False,0.28,7.840000000000001
2007-02-04,84,84,False,0.84,70.56
2007-02-05,57,57,False,0.57,32.489999999999995
2007-02-06,18,18,False,0.18,3.2399999999999998
2007-02-07,19,19,False,0.19,3.61
2007-02-08,37,37,False,0.37,13.69
2007-02-09,39,39,False,0.39,15.21
2007-02-10,0,0,False,0.0,0.0
2007-02-11,27,27,False,0.27,7.290000000000001
2007-02-12,18,18,False,0.18,3.2399999999999998
2007-02-13,35,35,False,0.35,12.25
2007-02-14,18,18,False,0.18,3.2399999999999998
2007-02-15,0,0,False,0.0,0.0
2007-02-16,78,78,False,0.78,60.84
2007-02-17,28,28,False,0.28,7.840000000000001
2007-02-18,29,29,False,0.29,8.41
2007-02-19,100,100,False,1.0,100.0
2007-02-20,18,18,False,0.18,3.2399999999999998
2007-02-21,37,37,False,0.37,13.69
2007-02-22,0,0,False,0.0,0.0
2007-02-23,78,78,False,0.78,60.84
2007-02-24,27,27,False,0.27,7.290000000000001
2007-02-25,53,53,False,0.53,28.09
2007-02-26,18,18,False,0.18,3.2399999999999998
2007-02-27,18,18,False,0.18,3.2399999999999998
2007-02-28,53,53,False,0.53,28.09
2007-03-01,25,25,False,0.25,6.25
2007-03-02,53,53,False,0.53,28.09
2007-03-03,0,0,False,0.0,0.0
2007-03-04,76,76,False,0.76,57.76
2007-03-05,77,77,False,0.77,59.29
2007-03-06,25,25,False,0.25,6.25
2007-03-07,24,24,False,0.24,5.76
2007-03-08,51,51,False,0.51,26.01
2007-03-09,0,0,False,0.0,0.0
2007-03-10,38,38,False,0.38,14.44
2007-03-11,76,76,False,0.76,57.76
2007-03-12,25,25,False,0.25,6.25
2007-03-13,0,0,False,0.0,0.0
2007-03-14,26,26,False,0.26,6.76
2007-03-15,26,26,False,0.26,6.76
2007-03-16,27,27,False,0.27,7.290000000000001
2007-03-17,0,0,False,0.0,0.0
2007-03-18,0,0,False,0.0,0.0
2007-03-19,100,100,False,1.0,100.0
2007-03-20,53,53,False,0.53,28.09
2007-03-21,0,0,False,0.0,0.0
2007-03-22,26,26,False,0.26,6.76
2007-03-23,27,27,False,0.27,7.290000000000001
2007-03-24,78,78,False,0.78,60.84
2007-03-25,39,39,False,0.39,15.21
2007-03-26,25,25,False,0.25,6.25
2007-03-27,25,25,False,0.25,6.25
2007-03-28,49,49,False,0.49,24.009999999999998
2007-03-29,25,25,False,0.25,6.25
2007-03-30,0,0,False,0.0,0.0
2007-03-31,78,78,False,0.78,60.84
2007-04-01,33,33,False,0.33,10.89
2007-04-02,22,22,False,0.22,4.84
2007-04-03,0,0,False,0.0,0.0
2007-04-04,22,22,False,0.22,4.84
2007-04-05,89,89,False,0.89,79.21000000000001
2007-04-06,25,25,False,0.25,6.25
2007-04-07,0,0,False,0.0,0.0
2007-04-08,0,0,False,0.0,0.0
2007-04-09,64,64,False,0.64,40.96
2007-04-10,21,21,False,0.21,4.41
2007-04-11,83,83,False,0.83,68.89
2007-04-12,62,62,False,0.62,38.44
2007-04-13,68,68,False,0.68,46.24
2007-04-14,0,0,False,0.0,0.0
2007-04-15,60,60,False,0.6,36.0
2007-04-16,0,0,False,0.0,0.0
2007-04-17,61,61,False,0.61,37.21
2007-04-18,21,21,False,0.21,4.41
2007-04-19,42,42,False,0.42,17.64
2007-04-20,23,23,False,0.23,5.29
2007-04-21,35,35,False,0.35,12.25
2007-04-22,0,0,False,0.0,0.0
2007-04-23,0,0,False,0.0,0.0
2007-04-24,20,20,False,0.2,4.0
2007-04-25,41,41,False,0.41,16.81
2007-04-26,63,63,False,0.63,39.69
2007-04-27,67,67,False,0.67,44.89
2007-04-28,100,100,False,1.0,100.0
2007-04-29,67,67,False,0.67,44.89
2007-04-30,21,21,False,0.21,4.41
2007-05-01,45,45,False,0.45,20.25
2007-05-02,0,0,False,0.0,0.0
2007-05-03,47,47,False,0.47,22.09
2007-05-04,24,24,False,0.24,5.76
2007-05-05,69,69,False,0.69,47.61
2007-05-06,35,35,False,0.35,12.25
2007-05-07,65,65,False,0.65,42.25
2007-05-08,21,21,False,0.21,4.41
2007-05-09,0,0,False,0.0,0.0
2007-05-10,0,0,False,0.0,0.0
2007-05-11,48,48,False,0.48,23.04
2007-05-12,73,73,False,0.73,53.29
2007-05-13,37,37,False,0.37,13.69
2007-05-14,0,0,False,0.0,0.0
2007-05-15,22,22,False,0.22,4.84
2007-05-16,43,43,False,0.43,18.49
2007-05-17,44,44,False,0.44,19.36
2007-05-18,48,48,False,0.48,23.04
2007-05-19,35,35,False,0.35,12.25
2007-05-20,35,35,False,0.35,12.25
2007-05-21,22,22,False,0.22,4.84
2007-05-22,86,86,False,0.86,73.96
2007-05-23,22,22,False,0.22,4.84
2007-05-24,45,45,False,0.45,20.25
2007-05-25,0,0,False,0.0,0.0
2007-05-26,0,0,False,0.0,0.0
2007-05-27,0,0,False,0.0,0.0
2007-05-28,100,100,False,1.0,100.0
2007-05-29,22,22,False,0.22,4.84
2007-05-30,22,22,False,0.22,4.84
2007-05-31,44,44,False,0.44,19.36
2007-06-01,16,16,False,0.16,2.56
2007-06-02,0,0,False,0.0,0.0
2007-06-03,47,47,False,0.47,22.09
2007-06-04,15,15,False,0.15,2.25
2007-06-05,44,44,False,0.44,19.36
2007-06-06,31,31,False,0.31,9.61
2007-06-07,62,62,False,0.62,38.44
2007-06-08,50,50,False,0.5,25.0
2007-06-09,49,49,False,0.49,24.009999999999998
2007-06-10,25,25,False,0.25,6.25
2007-06-11,77,77,False,0.77,59.29
2007-06-12,30,30,False,0.3,9.0
2007-06-13,15,15,False,0.15,2.25
2007-06-14,32,32,False,0.32,10.24
2007-06-15,52,52,False,0.52,27.04
2007-06-16,0,0,False,0.0,0.0
2007-06-17,29,29,False,0.29,8.41
2007-06-18,33,33,False,0.33,10.89
2007-06-19,16,16,False,0.16,2.56
2007-06-20,66,66,False,0.66,43.56
2007-06-21,52,52,False,0.52,27.04
2007-06-22,100,100,False,1.0,100.0
2007-06-23,49,49,False,0.49,24.009999999999998
2007-06-24,75,75,False,0.75,56.25
2007-06-25,31,31,False,0.31,9.61
2007-06-26,0,0,False,0.0,0.0
2007-06-27,30,30,False,0.3,9.0
2007-06-28,47,47,False,0.47,22.09
2007-06-29,17,17,False,0.17,2.89
2007-06-30,0,0,False,0.0,0.0
2007-07-01,21,21,False,0.21,4.41
2007-07-02,26,26,False,0.26,6.76
2007-07-03,13,13,False,0.13,1.69
2007-07-04,56,56,False,0.56,31.360000000000003
2007-07-05,28,28,False,0.28,7.840000000000001
2007-07-06,27,27,False,0.27,7.290000000000001
2007-07-07,19,19,False,0.19,3.61
2007-07-08,20,20,False,0.2,4.0
2007-07-09,12,12,False,0.12,1.44
2007-07-10,36,36,False,0.36,12.959999999999999
2007-07-11,100,100,False,1.0,100.0
2007-07-12,0,0,False,0.0,0.0
2007-07-13,0,0,False,0.0,0.0
2007-07-14,59,59,False,0.59,34.809999999999995
2007-07-15,40,40,False,0.4,16.0
2007-07-16,25,25,False,0.25,6.25
2007-07-17,12,12,False,0.12,1.44
2007-07-18,25,25,False,0.25,6.25
2007-07-19,0,0,False,0.0,0.0
2007-07-20,27,27,False,0.27,7.290000000000001
2007-07-21,20,20,False,0.2,4.0
2007-07-22,82,82,False,0.82,67.24
2007-07-23,12,12,False,0.12,1.44
2007-07-24,12,12,False,0.12,1.44
2007-07-25,25,25,False,0.25,6.25
2007-07-26,38,38,False,0.38,14.44
2007-07-27,53,53,False,0.53,28.09
2007-07-28,0,0,False,0.0,0.0
2007-07-29,39,39,False,0.39,15.21
2007-07-30,12,12,False,0.12,1.44
2007-07-31,36,36,False,0.36,12.959999999999999
2007-08-01,64,64,False,0.64,40.96
2007-08-02,22,22,False,0.22,4.84
2007-08-03,0,0,False,0.0,0.0
2007-08-04,66,66,False,0.66,43.56
2007-08-05,0,0,False,0.0,0.0
2007-08-06,42,42,False,0.42,17.64
2007-08-07,20,20,False,0.2,4.0
2007-08-08,0,0,False,0.0,0.0
2007-08-09,21,21,False,0.21,4.41
2007-08-10,68,68,False,0.68,46.24
2007-08-11,0,0,False,0.0,0.0
2007-08-12,100,100,False,1.0,100.0
2007-08-13,21,21,False,0.21,4.41
2007-08-14,21,21,False,0.21,4.41
2007-08-15,42,42,False,0.42,17.64
2007-08-16,42,42,False,0.42,17.64
2007-08-17,23,23,False,0.23,5.29
2007-08-18,64,64,False,0.64,40.96
2007-08-19,63,63,False,0.63,39.69
2007-08-20,41,41,False,0.41,16.81
2007-08-21,40,40,False,0.4,16.0
2007-08-22,20,20,False,0.2,4.0
2007-08-23,42,42,False,0.42,17.64
2007-08-24,44,44,False,0.44,19.36
2007-08-25,94,94,False,0.94,88.36
2007-08-26,31,31,False,0.31,9.61
2007-08-27,0,0,False,0.0,0.0
2007-08-28,40,40,False,0.4,16.0
2007-08-29,20,20,False,0.2,4.0
2007-08-30,21,21,False,0.21,4.41
2007-08-31,45,45,False,0.45,20.25
2007-09-01,13,13,False,0.13,1.69
2007-09-02,43,43,False,0.43,18.49
2007-09-03,12,12,False,0.12,1.44
2007-09-04,25,25,False,0.25,6.25
2007-09-05,25,25,False,0.25,6.25
2007-09-06,0,0,False,0.0,0.0
2007-09-07,35,35,False,0.35,12.25
2007-09-08,25,25,False,0.25,6.25
2007-09-09,12,12,False,0.12,1.44
2007-09-10,32,32,False,0.32,10.24
2007-09-11,16,16,False,0.16,2.56
2007-09-12,0,0,False,0.0,0.0
2007-09-13,42,42,False,0.42,17.64
2007-09-14,9,9,False,0.09,0.8099999999999999
2007-09-15,100,100,False,1.0,100.0
2007-09-16,12,12,False,0.12,1.44
2007-09-17,40,40,False,0.4,16.0
2007-09-18,16,16,False,0.16,2.56
2007-09-19,8,8,False,0.08,0.64
2007-09-20,25,25,False,0.25,6.25
2007-09-21,26,26,False,0.26,6.76
2007-09-22,24,24,False,0.24,5.76
2007-09-23,12,12,False,0.12,1.44
2007-09-24,8,8,False,0.08,0.64
2007-09-25,32,32,False,0.32,10.24
2007-09-26,32,32,False,0.32,10.24
2007-09-27,32,32,False,0.32,10.24
2007-09-28,53,53,False,0.53,28.09
2007-09-29,13,13,False,0.13,1.69
2007-09-30,49,49,False,0.49,24.009999999999998
2007-10-01,64,64,False,0.64,40.96
2007-10-02,94,94,False,0.94,88.36
2007-10-03,16,16,False,0.16,2.56
2007-10-04,32,32,False,0.32,10.24
2007-10-05,17,17,False,0.17,2.89
2007-10-06,50,50,False,0.5,25.0
2007-10-07,74,74,False,0.74,54.76
2007-10-08,16,16,False,0.16,2.56
2007-10-09,16,16,False,0.16,2.56
2007-10-10,16,16,False,0.16,2.56
2007-10-11,16,16,False,0.16,2.56
2007-10-12,0,0,False,0.0,0.0
2007-10-13,100,100,False,1.0,100.0
2007-10-14,49,49,False,0.49,24.009999999999998
2007-10-15,16,16,False,0.16,2.56
2007-10-16,77,77,False,0.77,59.29
2007-10-17,62,62,False,0.62,38.44
2007-10-18,32,32,False,0.32,10.24
2007-10-19,67,67,False,0.67,44.89
2007-10-20,49,49,False,0.49,24.009999999999998
2007-10-21,72,72,False,0.72,51.839999999999996
2007-10-22,30,30,False,0.3,9.0
2007-10-23,30,30,False,0.3,9.0
2007-10-24,0,0,False,0.0,0.0
2007-10-25,16,16,False,0.16,2.56
2007-10-26,50,50,False,0.5,25.0
2007-10-27,48,48,False,0.48,23.04
2007-10-28,48,48,False,0.48,23.04
2007-10-29,78,78,False,0.78,60.84
2007-10-30,78,78,False,0.78,60.84
2007-10-31,32,32,False,0.32,10.24
2007-11-01,46,46,False,0.46,21.16
2007-11-02,37,37,False,0.37,13.69
2007-11-03,79,79,False,0.79,62.410000000000004
2007-11-04,52,52,False,0.52,27.04
2007-11-05,51,51,False,0.51,26.01
2007-11-06,67,67,False,0.67,44.89
2007-11-07,17,17,False,0.17,2.89
2007-11-08,17,17,False,0.17,2.89
2007-11-09,18,18,False,0.18,3.2399999999999998
2007-11-10,13,13,False,0.13,1.69
2007-11-11,13,13,False,0.13,1.69
2007-11-12,44,44,False,0.44,19.36
2007-11-13,16,16,False,0.16,2.56
2007-11-14,22,22,False,0.22,4.84
2007-11-15,17,17,False,0.17,2.89
2007-11-16,18,18,False,0.18,3.2399999999999998
2007-11-17,51,51,False,0.51,26.01
2007-11-18,25,25,False,0.25,6.25
2007-11-19,17,17,False,0.17,2.89
2007-11-20,25,25,False,0.25,6.25
2007-11-21,19,19,False,0.19,3.61
2007-11-22,41,41,False,0.41,16.81
2007-11-23,49,49,False,0.49,24.009999999999998
2007-11-24,26,26,False,0.26,6.76
2007-11-25,100,100,False,1.0,100.0
2007-11-26,24,24,False,0.24,5.76
2007-11-27,56,56,False,0.56,31.360000000000003
2007-11-28,24,24,False,0.24,5.76
2007-11-29,49,49,False,0.49,24.009999999999998
2007-11-30,43,43,False,0.43,18.49
2007-12-01,40,40,False,0.4,16.0
2007-12-02,65,65,False,0.65,42.25
2007-12-03,45,45,False,0.45,20.25
2007-12-04,9,9,False,0.09,0.8099999999999999
2007-12-05,27,27,False,0.27,7.290000000000001
2007-12-06,46,46,False,0.46,21.16
2007-12-07,10,10,False,0.1,1.0
2007-12-08,40,40,False,0.4,16.0
2007-12-09,40,40,False,0.4,16.0
2007-12-10,45,45,False,0.45,20.25
2007-12-11,44,44,False,0.44,19.36
2007-12-12,9,9,False,0.09,0.8099999999999999
2007-12-13,46,46,False,0.46,21.16
2007-12-14,49,49,False,0.49,24.009999999999998
2007-12-15,96,96,False,0.96,92.16
2007-12-16,41,41,False,0.41,16.81
2007-12-17,19,19,False,0.19,3.61
2007-12-18,38,38,False,0.38,14.44
2007-12-19,29,29,False,0.29,8.41
2007-12-20,40,40,False,0.4,16.0
2007-12-21,33,33,False,0.33,10.89
2007-12-22,31,31,False,0.31,9.61
2007-12-23,65,65,False,0.65,42.25
2007-12-24,15,15,False,0.15,2.25
2007-12-25,19,19,False,0.19,3.61
2007-12-26,100,100,False,1.0,100.0
2007-12-27,55,55,False,0.55,30.250000000000004
2007-12-28,67,67,False,0.67,44.89
2007-12-29,87,87,False,0.87,75.69
2007-12-30,89,89,False,0.89,79.21000000000001
2007-12-31,95,95,False,0.95,90.25
2008-01-01,0,0,False,0.0,0.0
2008-01-02,53,53,False,0.53,28.09
2008-01-03,60,60,False,0.6,36.0
2008-01-04,52,52,False,0.52,27.04
2008-01-05,100,100,False,1.0,100.0
2008-01-06,58,58,False,0.58,33.64
2008-01-07,60,60,False,0.6,36.0
2008-01-08,19,19,False,0.19,3.61
2008-01-09,87,87,False,0.87,75.69
2008-01-10,88,88,False,0.88,77.44
2008-01-11,30,30,False,0.3,9.0
2008-01-12,43,43,False,0.43,18.49
2008-01-13,57,57,False,0.57,32.489999999999995
2008-01-14,48,48,False,0.48,23.04
2008-01-15,28,28,False,0.28,7.840000000000001
2008-01-16,76,76,False,0.76,57.76
2008-01-17,19,19,False,0.19,3.61
2008-01-18,20,20,False,0.2,4.0
2008-01-19,28,28,False,0.28,7.840000000000001
2008-01-20,14,14,False,0.14,1.9600000000000002
2008-01-21,52,52,False,0.52,27.04
2008-01-22,28,28,False,0.28,7.840000000000001
2008-01-23,37,37,False,0.37,13.69
2008-01-24,19,19,False,0.19,3.61
2008-01-25,39,39,False,0.39,15.21
2008-01-26,54,54,False,0.54,29.160000000000004
2008-01-27,28,28,False,0.28,7.840000000000001
2008-01-28,47,47,False,0.47,22.09
2008-01-29,37,37,False,0.37,13.69
2008-01-30,37,37,False,0.37,13.69
2008-01-31,19,19,False,0.19,3.61
2008-02-01,100,100,False,1.0,100.0
2008-02-02,69,69,False,0.69,47.61
2008-02-03,71,71,False,0.71,50.41
2008-02-04,8,8,False,0.08,0.64
2008-02-05,23,23,False,0.23,5.29
2008-02-06,63,63,False,0.63,39.69
2008-02-07,32,32,False,0.32,10.24
2008-02-08,59,59,False,0.59,34.809999999999995
2008-02-09,12,12,False,0.12,1.44
2008-02-10,34,34,False,0.34,11.56
2008-02-11,16,16,False,0.16,2.56
2008-02-12,23,23,False,0.23,5.29
2008-02-13,16,16,False,0.16,2.56
2008-02-14,25,25,False,0.25,6.25
2008-02-15,26,26,False,0.26,6.76
2008-02-16,59,59,False,0.59,34.809999999999995
2008-02-17,12,12,False,0.12,1.44
2008-02-18,26,26,False,0.26,6.76
2008-02-19,8,8,False,0.08,0.64
2008-02-20,24,24,False,0.24,5.76
2008-02-21,8,8,False,0.08,0.64
2008-02-22,16,16,False,0.16,2.56
2008-02-23,34,34,False,0.34,11.56
2008-02-24,23,23,False,0.23,5.29
2008-02-25,48,48,False,0.48,23.04
2008-02-26,45,45,False,0.45,20.25
2008-02-27,85,85,False,0.85,72.25
2008-02-28,24,24,False,0.24,5.76
2008-02-29,25,25,False,0.25,6.25
2008-03-01,52,52,False,0.52,27.04
2008-03-02,40,40,False,0.4,16.0
2008-03-03,27,27,False,0.27,7.290000000000001
2008-03-04,26,26,False,0.26,6.76
2008-03-05,62,62,False,0.62,38.44
2008-03-06,45,45,False,0.45,20.25
2008-03-07,47,47,False,0.47,22.09
2008-03-08,0,0,False,0.0,0.0
2008-03-09,52,52,False,0.52,27.04
2008-03-10,18,18,False,0.18,3.2399999999999998
2008-03-11,35,35,False,0.35,12.25
2008-03-12,72,72,False,0.72,51.839999999999996
2008-03-13,28,28,False,0.28,7.840000000000001
2008-03-14,39,39,False,0.39,15.21
2008-03-15,14,14,False,0.14,1.9600000000000002
2008-03-16,54,54,False,0.54,29.160000000000004
2008-03-17,54,54,False,0.54,29.160000000000004
2008-03-18,100,100,False,1.0,100.0
2008-03-19,75,75,False,0.75,56.25
2008-03-20,20,20,False,0.2,4.0
2008-03-21,46,46,False,0.46,21.16
2008-03-22,46,46,False,0.46,21.16
2008-03-23,32,32,False,0.32,10.24
2008-03-24,49,49,False,0.49,24.009999999999998
2008-03-25,27,27,False,0.27,7.290000000000001
2008-03-26,27,27,False,0.27,7.290000000000001
2008-03-27,45,45,False,0.45,20.25
2008-03-28,28,28,False,0.28,7.840000000000001
2008-03-29,39,39,False,0.39,15.21
2008-03-30,13,13,False,0.13,1.69
2008-03-31,9,9,False,0.09,0.8099999999999999
2008-04-01,71,71,False,0.71,50.41
2008-04-02,48,48,False,0.48,23.04
2008-04-03,61,61,False,0.61,37.21
2008-04-04,89,89,False,0.89,79.21000000000001
2008-04-05,56,56,False,0.56,31.360000000000003
2008-04-06,55,55,False,0.55,30.250000000000004
2008-04-07,72,72,False,0.72,51.839999999999996
2008-04-08,72,72,False,0.72,51.839999999999996
2008-04-09,24,24,False,0.24,5.76
2008-04-10,25,25,False,0.25,6.25
2008-04-11,26,26,False,0.26,6.76
2008-04-12,74,74,False,0.74,54.76
2008-04-13,73,73,False,0.73,53.29
2008-04-14,36,36,False,0.36,12.959999999999999
2008-04-15,35,35,False,0.35,12.25
2008-04-16,49,49,False,0.49,24.009999999999998
2008-04-17,100,100,False,1.0,100.0
2008-04-18,27,27,False,0.27,7.290000000000001
2008-04-19,20,20,False,0.2,4.0
2008-04-20,57,57,False,0.57,32.489999999999995
2008-04-21,24,24,False,0.24,5.76
2008-04-22,24,24,False,0.24,5.76
2008-04-23,73,73,False,0.73,53.29
2008-04-24,50,50,False,0.5,25.0
2008-04-25,26,26,False,0.26,6.76
2008-04-26,38,38,False,0.38,14.44
2008-04-27,73,73,False,0.73,53.29
2008-04-28,47,47,False,0.47,22.09
2008-04-29,34,34,False,0.34,11.56
2008-04-30,36,36,False,0.36,12.959999999999999
2008-05-01,29,29,False,0.29,8.41
2008-05-02,76,76,False,0.76,57.76
2008-05-03,22,22,False,0.22,4.84
2008-05-04,45,45,False,0.45,20.25
2008-05-05,14,14,False,0.14,1.9600000000000002
2008-05-06,70,70,False,0.7,49.0
2008-05-07,56,56,False,0.56,31.360000000000003
2008-05-08,29,29,False,0.29,8.41
2008-05-09,30,30,False,0.3,9.0
2008-05-10,45,45,False,0.45,20.25
2008-05-11,46,46,False,0.46,21.16
2008-05-12,29,29,False,0.29,8.41
2008-05-13,56,56,False,0.56,31.360000000000003
2008-05-14,28,28,False,0.28,7.840000000000001
2008-05-15,15,15,False,0.15,2.25
2008-05-16,93,93,False,0.93,86.49000000000001
2008-05-17,23,23,False,0.23,5.29
2008-05-18,45,45,False,0.45,20.25
2008-05-19,43,43,False,0.43,18.49
2008-05-20,42,42,False,0.42,17.64
2008-05-21,57,57,False,0.57,32.489999999999995
2008-05-22,29,29,False,0.29,8.41
2008-05-23,16,16,False,0.16,2.56
2008-05-24,71,71,False,0.71,50.41
2008-05-25,26,26,False,0.26,6.76
2008-05-26,64,64,False,0.64,40.96
2008-05-27,57,57,False,0.57,32.489999999999995
2008-05-28,100,100,False,1.0,100.0
2008-05-29,73,73,False,0.73,53.29
2008-05-30,0,0,False,0.0,0.0
2008-05-31,44,44,False,0.44,19.36
2008-06-01,68,68,False,0.68,46.24
2008-06-02,14,14,False,0.14,1.9600000000000002
2008-06-03,42,42,False,0.42,17.64
2008-06-04,100,100,False,1.0,100.0
2008-06-05,29,29,False,0.29,8.41
2008-06-06,32,32,False,0.32,10.24
2008-06-07,46,46,False,0.46,21.16
2008-06-08,0,0,False,0.0,0.0
2008-06-09,45,45,False,0.45,20.25
2008-06-10,74,74,False,0.74,54.76
2008-06-11,76,76,False,0.76,57.76
2008-06-12,47,47,False,0.47,22.09
2008-06-13,49,49,False,0.49,24.009999999999998
2008-06-14,72,72,False,0.72,51.839999999999996
2008-06-15,49,49,False,0.49,24.009999999999998
2008-06-16,75,75,False,0.75,56.25
2008-06-17,73,73,False,0.73,53.29
2008-06-18,76,76,False,0.76,57.76
2008-06-19,78,78,False,0.78,60.84
2008-06-20,0,0,False,0.0,0.0
2008-06-21,96,96,False,0.96,92.16
2008-06-22,71,71,False,0.71,50.41
2008-06-23,15,15,False,0.15,2.25
2008-06-24,75,75,False,0.75,56.25
2008-06-25,46,46,False,0.46,21.16
2008-06-26,77,77,False,0.77,59.29
2008-06-27,82,82,False,0.82,67.24
2008-06-28,94,94,False,0.94,88.36
2008-06-29,0,0,False,0.0,0.0
2008-06-30,91,91,False,0.91,82.81
2008-07-01,46,46,False,0.46,21.16
2008-07-02,59,59,False,0.59,34.809999999999995
2008-07-03,25,25,False,0.25,6.25
2008-07-04,36,36,False,0.36,12.959999999999999
2008-07-05,0,0,False,0.0,0.0
2008-07-06,55,55,False,0.55,30.250000000000004
2008-07-07,45,45,False,0.45,20.25
2008-07-08,90,90,False,0.9,81.0
2008-07-09,34,34,False,0.34,11.56
2008-07-10,46,46,False,0.46,21.16
2008-07-11,61,61,False,0.61,37.21
2008-07-12,0,0,False,0.0,0.0
2008-07-13,35,35,False,0.35,12.25
2008-07-14,45,45,False,0.45,20.25
2008-07-15,100,100,False,1.0,100.0
2008-07-16,45,45,False,0.45,20.25
