date,SOCIAL SECURITY CARD_unscaled,SOCIAL SECURITY CARD_monthly,isPartial,scale,SOCIAL SECURITY CARD
2014-03-29,32,76.0,,0.76,24.32
2014-03-30,41,76.0,,0.76,31.16
2014-03-31,64,76.0,,0.76,48.64
2014-04-01,89,76.0,False,0.76,67.64
2014-04-02,78,76.0,,0.76,59.28
2014-04-03,71,76.0,,0.76,53.96
2014-04-04,50,76.0,,0.76,38.0
2014-04-05,38,76.0,,0.76,28.88
2014-04-06,32,76.0,,0.76,24.32
2014-04-07,90,76.0,,0.76,68.4
2014-04-08,85,76.0,,0.76,64.6
2014-04-09,95,76.0,,0.76,72.2
2014-04-10,75,76.0,,0.76,57.0
2014-04-11,53,76.0,,0.76,40.28
2014-04-12,36,76.0,,0.76,27.36
2014-04-13,37,76.0,,0.76,28.12
2014-04-14,88,76.0,,0.76,66.88
2014-04-15,100,76.0,,0.76,76.0
2014-04-16,88,76.0,,0.76,66.88
2014-04-17,81,76.0,,0.76,61.56
2014-04-18,54,76.0,,0.76,41.04
2014-04-19,35,76.0,,0.76,26.6
2014-04-20,29,76.0,,0.76,22.04
2014-04-21,77,76.0,,0.76,58.52
2014-04-22,79,76.0,,0.76,60.04
2014-04-23,72,76.0,,0.76,54.72
2014-04-24,86,76.0,,0.76,65.36
2014-04-25,81,76.0,,0.76,61.56
2014-04-26,46,76.0,,0.76,34.96
2014-04-27,40,76.0,,0.76,30.4
2014-04-28,84,76.0,,0.76,63.84
2014-04-29,63,76.0,,0.76,47.88
2014-04-30,66,76.0,,0.76,50.160000000000004
2014-05-01,72,75.0,False,0.75,54.0
2014-05-02,62,75.0,,0.75,46.5
2014-05-03,30,75.0,,0.75,22.5
2014-05-04,46,75.0,,0.75,34.5
2014-05-05,78,75.0,,0.75,58.5
2014-05-06,86,75.0,,0.75,64.5
2014-05-07,90,75.0,,0.75,67.5
2014-05-08,66,75.0,,0.75,49.5
2014-05-09,75,75.0,,0.75,56.25
2014-05-10,45,75.0,,0.75,33.75
2014-05-11,33,75.0,,0.75,24.75
2014-05-12,89,75.0,,0.75,66.75
2014-05-13,81,75.0,,0.75,60.75
2014-05-14,73,75.0,,0.75,54.75
2014-05-15,83,75.0,,0.75,62.25
2014-05-16,72,75.0,,0.75,54.0
2014-05-17,45,75.0,,0.75,33.75
2014-05-18,33,75.0,,0.75,24.75
2014-05-19,96,75.0,,0.75,72.0
2014-05-20,91,75.0,,0.75,68.25
2014-05-21,82,75.0,,0.75,61.5
2014-05-22,93,75.0,,0.75,69.75
2014-05-23,74,75.0,,0.75,55.5
2014-05-24,38,75.0,,0.75,28.5
2014-05-25,26,75.0,,0.75,19.5
2014-05-26,50,75.0,,0.75,37.5
2014-05-27,100,75.0,,0.75,75.0
2014-05-28,82,75.0,,0.75,61.5
2014-05-29,92,75.0,,0.75,69.0
2014-05-30,82,75.0,,0.75,61.5
2014-05-31,30,75.0,,0.75,22.5
2014-06-01,29,79.0,False,0.79,22.91
2014-06-02,91,79.0,,0.79,71.89
2014-06-03,97,79.0,,0.79,76.63000000000001
2014-06-04,66,79.0,,0.79,52.14
2014-06-05,90,79.0,,0.79,71.10000000000001
2014-06-06,59,79.0,,0.79,46.61
2014-06-07,42,79.0,,0.79,33.18
2014-06-08,38,79.0,,0.79,30.020000000000003
2014-06-09,96,79.0,,0.79,75.84
2014-06-10,83,79.0,,0.79,65.57000000000001
2014-06-11,81,79.0,,0.79,63.99
2014-06-12,77,79.0,,0.79,60.830000000000005
2014-06-13,64,79.0,,0.79,50.56
2014-06-14,39,79.0,,0.79,30.810000000000002
2014-06-15,36,79.0,,0.79,28.44
2014-06-16,89,79.0,,0.79,70.31
2014-06-17,100,79.0,,0.79,79.0
2014-06-18,89,79.0,,0.79,70.31
2014-06-19,73,79.0,,0.79,57.67
2014-06-20,67,79.0,,0.79,52.93
2014-06-21,47,79.0,,0.79,37.13
2014-06-22,38,79.0,,0.79,30.020000000000003
2014-06-23,94,79.0,,0.79,74.26
2014-06-24,76,79.0,,0.79,60.040000000000006
2014-06-25,88,79.0,,0.79,69.52000000000001
2014-06-26,75,79.0,,0.79,59.25
2014-06-27,77,79.0,,0.79,60.830000000000005
2014-06-28,47,79.0,,0.79,37.13
2014-06-29,43,79.0,,0.79,33.97
2014-06-30,93,79.0,,0.79,73.47
2014-07-01,76,90.0,False,0.9,68.4
2014-07-02,62,90.0,,0.9,55.800000000000004
2014-07-03,61,90.0,,0.9,54.9
2014-07-04,35,90.0,,0.9,31.5
2014-07-05,25,90.0,,0.9,22.5
2014-07-06,43,90.0,,0.9,38.7
2014-07-07,80,90.0,,0.9,72.0
2014-07-08,94,90.0,,0.9,84.60000000000001
2014-07-09,74,90.0,,0.9,66.60000000000001
2014-07-10,52,90.0,,0.9,46.800000000000004
2014-07-11,57,90.0,,0.9,51.300000000000004
2014-07-12,38,90.0,,0.9,34.2
2014-07-13,37,90.0,,0.9,33.300000000000004
2014-07-14,81,90.0,,0.9,72.9
2014-07-15,56,90.0,,0.9,50.4
2014-07-16,79,90.0,,0.9,71.10000000000001
2014-07-17,62,90.0,,0.9,55.800000000000004
2014-07-18,44,90.0,,0.9,39.6
2014-07-19,47,90.0,,0.9,42.300000000000004
2014-07-20,40,90.0,,0.9,36.0
2014-07-21,84,90.0,,0.9,75.60000000000001
2014-07-22,100,90.0,,0.9,90.0
2014-07-23,71,90.0,,0.9,63.9
2014-07-24,67,90.0,,0.9,60.300000000000004
2014-07-25,30,90.0,,0.9,27.0
2014-07-26,26,90.0,,0.9,23.400000000000002
2014-07-27,38,90.0,,0.9,34.2
2014-07-28,78,90.0,,0.9,70.2
2014-07-29,78,90.0,,0.9,70.2
2014-07-30,74,90.0,,0.9,66.60000000000001
2014-07-31,62,90.0,,0.9,55.800000000000004
2014-08-01,79,84.0,False,0.84,66.36
2014-08-02,44,84.0,,0.84,36.96
2014-08-03,47,84.0,,0.84,39.48
2014-08-04,100,84.0,,0.84,84.0
2014-08-05,82,84.0,,0.84,68.88
2014-08-06,84,84.0,,0.84,70.56
2014-08-07,93,84.0,,0.84,78.11999999999999
2014-08-08,59,84.0,,0.84,49.559999999999995
2014-08-09,23,84.0,,0.84,19.32
2014-08-10,37,84.0,,0.84,31.08
2014-08-11,89,84.0,,0.84,74.75999999999999
2014-08-12,72,84.0,,0.84,60.48
2014-08-13,73,84.0,,0.84,61.32
2014-08-14,82,84.0,,0.84,68.88
2014-08-15,72,84.0,,0.84,60.48
2014-08-16,32,84.0,,0.84,26.88
2014-08-17,43,84.0,,0.84,36.12
2014-08-18,84,84.0,,0.84,70.56
2014-08-19,89,84.0,,0.84,74.75999999999999
2014-08-20,72,84.0,,0.84,60.48
2014-08-21,87,84.0,,0.84,73.08
2014-08-22,68,84.0,,0.84,57.12
2014-08-23,41,84.0,,0.84,34.44
2014-08-24,31,84.0,,0.84,26.04
2014-08-25,89,84.0,,0.84,74.75999999999999
2014-08-26,87,84.0,,0.84,73.08
2014-08-27,83,84.0,,0.84,69.72
2014-08-28,75,84.0,,0.84,63.0
2014-08-29,59,84.0,,0.84,49.559999999999995
2014-08-30,24,84.0,,0.84,20.16
2014-08-31,18,84.0,,0.84,15.12
2014-09-01,41,78.0,False,0.78,31.98
2014-09-02,96,78.0,,0.78,74.88
2014-09-03,92,78.0,,0.78,71.76
2014-09-04,91,78.0,,0.78,70.98
2014-09-05,92,78.0,,0.78,71.76
2014-09-06,45,78.0,,0.78,35.1
2014-09-07,34,78.0,,0.78,26.52
2014-09-08,94,78.0,,0.78,73.32000000000001
2014-09-09,90,78.0,,0.78,70.2
2014-09-10,84,78.0,,0.78,65.52
2014-09-11,77,78.0,,0.78,60.06
2014-09-12,81,78.0,,0.78,63.18
2014-09-13,52,78.0,,0.78,40.56
2014-09-14,39,78.0,,0.78,30.42
2014-09-15,100,78.0,,0.78,78.0
2014-09-16,79,78.0,,0.78,61.620000000000005
2014-09-17,91,78.0,,0.78,70.98
2014-09-18,82,78.0,,0.78,63.96
2014-09-19,70,78.0,,0.78,54.6
2014-09-20,37,78.0,,0.78,28.86
2014-09-21,47,78.0,,0.78,36.660000000000004
2014-09-22,97,78.0,,0.78,75.66
2014-09-23,89,78.0,,0.78,69.42
2014-09-24,88,78.0,,0.78,68.64
2014-09-25,88,78.0,,0.78,68.64
2014-09-26,86,78.0,,0.78,67.08
2014-09-27,32,78.0,,0.78,24.96
2014-09-28,42,78.0,,0.78,32.76
2014-09-29,82,78.0,,0.78,63.96
2014-09-30,99,78.0,,0.78,77.22
2014-10-01,74,75.0,False,0.75,55.5
2014-10-02,81,75.0,,0.75,60.75
2014-10-03,88,75.0,,0.75,66.0
2014-10-04,54,75.0,,0.75,40.5
2014-10-05,32,75.0,,0.75,24.0
2014-10-06,100,75.0,,0.75,75.0
2014-10-07,85,75.0,,0.75,63.75
2014-10-08,98,75.0,,0.75,73.5
2014-10-09,98,75.0,,0.75,73.5
2014-10-10,85,75.0,,0.75,63.75
2014-10-11,43,75.0,,0.75,32.25
2014-10-12,31,75.0,,0.75,23.25
2014-10-13,92,75.0,,0.75,69.0
2014-10-14,82,75.0,,0.75,61.5
2014-10-15,96,75.0,,0.75,72.0
2014-10-16,61,75.0,,0.75,45.75
2014-10-17,77,75.0,,0.75,57.75
2014-10-18,36,75.0,,0.75,27.0
2014-10-19,36,75.0,,0.75,27.0
2014-10-20,98,75.0,,0.75,73.5
2014-10-21,89,75.0,,0.75,66.75
2014-10-22,88,75.0,,0.75,66.0
2014-10-23,89,75.0,,0.75,66.75
2014-10-24,59,75.0,,0.75,44.25
2014-10-25,25,75.0,,0.75,18.75
2014-10-26,31,75.0,,0.75,23.25
2014-10-27,95,75.0,,0.75,71.25
2014-10-28,78,75.0,,0.75,58.5
2014-10-29,85,75.0,,0.75,63.75
2014-10-30,90,75.0,,0.75,67.5
2014-10-31,56,75.0,,0.75,42.0
2014-11-01,25,68.0,False,0.68,17.0
2014-11-02,38,68.0,,0.68,25.840000000000003
2014-11-03,73,68.0,,0.68,49.64
2014-11-04,100,68.0,,0.68,68.0
2014-11-05,84,68.0,,0.68,57.120000000000005
2014-11-06,77,68.0,,0.68,52.36000000000001
2014-11-07,73,68.0,,0.68,49.64
2014-11-08,41,68.0,,0.68,27.880000000000003
2014-11-09,34,68.0,,0.68,23.12
2014-11-10,78,68.0,,0.68,53.040000000000006
2014-11-11,59,68.0,,0.68,40.120000000000005
2014-11-12,78,68.0,,0.68,53.040000000000006
2014-11-13,72,68.0,,0.68,48.96
2014-11-14,73,68.0,,0.68,49.64
2014-11-15,35,68.0,,0.68,23.8
2014-11-16,32,68.0,,0.68,21.76
2014-11-17,87,68.0,,0.68,59.160000000000004
2014-11-18,95,68.0,,0.68,64.60000000000001
2014-11-19,72,68.0,,0.68,48.96
2014-11-20,69,68.0,,0.68,46.92
2014-11-21,78,68.0,,0.68,53.040000000000006
2014-11-22,30,68.0,,0.68,20.400000000000002
2014-11-23,42,68.0,,0.68,28.560000000000002
2014-11-24,75,68.0,,0.68,51.00000000000001
2014-11-25,62,68.0,,0.68,42.160000000000004
2014-11-26,54,68.0,,0.68,36.720000000000006
2014-11-27,19,68.0,,0.68,12.920000000000002
2014-11-28,29,68.0,,0.68,19.720000000000002
2014-11-29,37,68.0,,0.68,25.16
2014-11-30,34,68.0,,0.68,23.12
2014-12-01,61,64.0,False,0.64,39.04
2014-12-02,73,64.0,,0.64,46.72
2014-12-03,76,64.0,,0.64,48.64
2014-12-04,78,64.0,,0.64,49.92
2014-12-05,76,64.0,,0.64,48.64
2014-12-06,18,64.0,,0.64,11.52
2014-12-07,38,64.0,,0.64,24.32
2014-12-08,62,64.0,,0.64,39.68
2014-12-09,72,64.0,,0.64,46.08
2014-12-10,72,64.0,,0.64,46.08
2014-12-11,51,64.0,,0.64,32.64
2014-12-12,61,64.0,,0.64,39.04
2014-12-13,47,64.0,,0.64,30.080000000000002
2014-12-14,28,64.0,,0.64,17.92
2014-12-15,72,64.0,,0.64,46.08
2014-12-16,59,64.0,,0.64,37.76
2014-12-17,63,64.0,,0.64,40.32
2014-12-18,64,64.0,,0.64,40.96
2014-12-19,59,64.0,,0.64,37.76
2014-12-20,44,64.0,,0.64,28.16
2014-12-21,29,64.0,,0.64,18.56
2014-12-22,82,64.0,,0.64,52.480000000000004
2014-12-23,61,64.0,,0.64,39.04
2014-12-24,23,64.0,,0.64,14.72
2014-12-25,17,64.0,,0.64,10.88
2014-12-26,47,64.0,,0.64,30.080000000000002
2014-12-27,28,64.0,,0.64,17.92
2014-12-28,26,64.0,,0.64,16.64
2014-12-29,100,64.0,,0.64,64.0
2014-12-30,91,64.0,,0.64,58.24
2014-12-31,50,64.0,,0.64,32.0
2015-01-01,33,83.0,False,0.83,27.389999999999997
2015-01-02,57,83.0,,0.83,47.309999999999995
2015-01-03,30,83.0,,0.83,24.9
2015-01-04,28,83.0,,0.83,23.24
2015-01-05,80,83.0,,0.83,66.39999999999999
2015-01-06,84,83.0,,0.83,69.72
2015-01-07,91,83.0,,0.83,75.53
2015-01-08,62,83.0,,0.83,51.46
2015-01-09,66,83.0,,0.83,54.779999999999994
2015-01-10,40,83.0,,0.83,33.199999999999996
2015-01-11,39,83.0,,0.83,32.37
2015-01-12,91,83.0,,0.83,75.53
2015-01-13,81,83.0,,0.83,67.22999999999999
2015-01-14,75,83.0,,0.83,62.25
2015-01-15,64,83.0,,0.83,53.12
2015-01-16,82,83.0,,0.83,68.06
2015-01-17,37,83.0,,0.83,30.709999999999997
2015-01-18,29,83.0,,0.83,24.07
2015-01-19,51,83.0,,0.83,42.33
2015-01-20,83,83.0,,0.83,68.89
2015-01-21,65,83.0,,0.83,53.949999999999996
2015-01-22,93,83.0,,0.83,77.19
2015-01-23,69,83.0,,0.83,57.269999999999996
2015-01-24,41,83.0,,0.83,34.03
2015-01-25,32,83.0,,0.83,26.56
2015-01-26,81,83.0,,0.83,67.22999999999999
2015-01-27,85,83.0,,0.83,70.55
2015-01-28,100,83.0,,0.83,83.0
2015-01-29,68,83.0,,0.83,56.44
2015-01-30,61,83.0,,0.83,50.629999999999995
2015-01-31,40,83.0,,0.83,33.199999999999996
2015-02-01,37,73.0,False,0.73,27.009999999999998
2015-02-02,75,73.0,,0.73,54.75
2015-02-03,82,73.0,,0.73,59.86
2015-02-04,77,73.0,,0.73,56.21
2015-02-05,84,73.0,,0.73,61.32
2015-02-06,93,73.0,,0.73,67.89
2015-02-07,47,73.0,,0.73,34.31
2015-02-08,34,73.0,,0.73,24.82
2015-02-09,82,73.0,,0.73,59.86
2015-02-10,100,73.0,,0.73,73.0
2015-02-11,80,73.0,,0.73,58.4
2015-02-12,59,73.0,,0.73,43.07
2015-02-13,79,73.0,,0.73,57.67
2015-02-14,34,73.0,,0.73,24.82
2015-02-15,25,73.0,,0.73,18.25
2015-02-16,58,73.0,,0.73,42.339999999999996
2015-02-17,78,73.0,,0.73,56.94
2015-02-18,84,73.0,,0.73,61.32
2015-02-19,79,73.0,,0.73,57.67
2015-02-20,66,73.0,,0.73,48.18
2015-02-21,43,73.0,,0.73,31.39
2015-02-22,47,73.0,,0.73,34.31
2015-02-23,84,73.0,,0.73,61.32
2015-02-24,81,73.0,,0.73,59.129999999999995
2015-02-25,71,73.0,,0.73,51.83
2015-02-26,70,73.0,,0.73,51.1
2015-02-27,71,73.0,,0.73,51.83
2015-02-28,32,73.0,,0.73,23.36
2015-03-01,40,71.0,False,0.71,28.4
2015-03-02,84,71.0,,0.71,59.64
2015-03-03,89,71.0,,0.71,63.19
2015-03-04,77,71.0,,0.71,54.669999999999995
2015-03-05,69,71.0,,0.71,48.989999999999995
2015-03-06,79,71.0,,0.71,56.089999999999996
2015-03-07,43,71.0,,0.71,30.529999999999998
2015-03-08,49,71.0,,0.71,34.79
2015-03-09,83,71.0,,0.71,58.93
2015-03-10,97,71.0,,0.71,68.86999999999999
2015-03-11,88,71.0,,0.71,62.48
2015-03-12,72,71.0,,0.71,51.12
2015-03-13,66,71.0,,0.71,46.86
2015-03-14,53,71.0,,0.71,37.629999999999995
2015-03-15,48,71.0,,0.71,34.08
2015-03-16,85,71.0,,0.71,60.349999999999994
2015-03-17,83,71.0,,0.71,58.93
2015-03-18,82,71.0,,0.71,58.22
2015-03-19,84,71.0,,0.71,59.64
2015-03-20,84,71.0,,0.71,59.64
2015-03-21,48,71.0,,0.71,34.08
2015-03-22,37,71.0,,0.71,26.27
2015-03-23,92,71.0,,0.71,65.32
2015-03-24,92,71.0,,0.71,65.32
2015-03-25,77,71.0,,0.71,54.669999999999995
2015-03-26,96,71.0,,0.71,68.16
2015-03-27,82,71.0,,0.71,58.22
2015-03-28,42,71.0,,0.71,29.82
2015-03-29,36,71.0,,0.71,25.56
2015-03-30,79,71.0,,0.71,56.089999999999996
2015-03-31,100,71.0,,0.71,71.0
2015-04-01,77,67.0,False,0.67,51.59
2015-04-02,66,67.0,,0.67,44.220000000000006
2015-04-03,70,67.0,,0.67,46.900000000000006
2015-04-04,28,67.0,,0.67,18.76
2015-04-05,40,67.0,,0.67,26.8
2015-04-06,87,67.0,,0.67,58.290000000000006
2015-04-07,92,67.0,,0.67,61.64
2015-04-08,83,67.0,,0.67,55.61000000000001
2015-04-09,73,67.0,,0.67,48.910000000000004
2015-04-10,70,67.0,,0.67,46.900000000000006
2015-04-11,34,67.0,,0.67,22.78
2015-04-12,38,67.0,,0.67,25.46
2015-04-13,100,67.0,,0.67,67.0
2015-04-14,98,67.0,,0.67,65.66000000000001
2015-04-15,84,67.0,,0.67,56.28
2015-04-16,85,67.0,,0.67,56.95
2015-04-17,71,67.0,,0.67,47.57
2015-04-18,42,67.0,,0.67,28.14
2015-04-19,29,67.0,,0.67,19.43
2015-04-20,65,67.0,,0.67,43.550000000000004
2015-04-21,83,67.0,,0.67,55.61000000000001
2015-04-22,65,67.0,,0.67,43.550000000000004
2015-04-23,75,67.0,,0.67,50.25
2015-04-24,74,67.0,,0.67,49.580000000000005
2015-04-25,32,67.0,,0.67,21.44
2015-04-26,41,67.0,,0.67,27.470000000000002
2015-04-27,69,67.0,,0.67,46.230000000000004
2015-04-28,93,67.0,,0.67,62.31
2015-04-29,74,67.0,,0.67,49.580000000000005
2015-04-30,66,67.0,,0.67,44.220000000000006
2015-05-01,64,70.0,False,0.7,44.8
2015-05-02,32,70.0,,0.7,22.4
2015-05-03,43,70.0,,0.7,30.099999999999998
2015-05-04,72,70.0,,0.7,50.4
2015-05-05,71,70.0,,0.7,49.699999999999996
2015-05-06,72,70.0,,0.7,50.4
2015-05-07,83,70.0,,0.7,58.099999999999994
2015-05-08,58,70.0,,0.7,40.599999999999994
2015-05-09,34,70.0,,0.7,23.799999999999997
2015-05-10,28,70.0,,0.7,19.599999999999998
2015-05-11,58,70.0,,0.7,40.599999999999994
2015-05-12,82,70.0,,0.7,57.4
2015-05-13,69,70.0,,0.7,48.3
2015-05-14,66,70.0,,0.7,46.199999999999996
2015-05-15,65,70.0,,0.7,45.5
2015-05-16,27,70.0,,0.7,18.9
2015-05-17,27,70.0,,0.7,18.9
2015-05-18,77,70.0,,0.7,53.9
2015-05-19,85,70.0,,0.7,59.49999999999999
2015-05-20,89,70.0,,0.7,62.3
2015-05-21,69,70.0,,0.7,48.3
2015-05-22,68,70.0,,0.7,47.599999999999994
2015-05-23,40,70.0,,0.7,28.0
2015-05-24,20,70.0,,0.7,14.0
2015-05-25,46,70.0,,0.7,32.199999999999996
2015-05-26,83,70.0,,0.7,58.099999999999994
2015-05-27,100,70.0,,0.7,70.0
2015-05-28,92,70.0,,0.7,64.39999999999999
2015-05-29,78,70.0,,0.7,54.599999999999994
2015-05-30,33,70.0,,0.7,23.099999999999998
2015-05-31,49,70.0,,0.7,34.3
2015-06-01,90,79.0,False,0.79,71.10000000000001
2015-06-02,86,79.0,,0.79,67.94
2015-06-03,91,79.0,,0.79,71.89
2015-06-04,90,79.0,,0.79,71.10000000000001
2015-06-05,84,79.0,,0.79,66.36
2015-06-06,44,79.0,,0.79,34.760000000000005
2015-06-07,42,79.0,,0.79,33.18
2015-06-08,94,79.0,,0.79,74.26
2015-06-09,86,79.0,,0.79,67.94
2015-06-10,84,79.0,,0.79,66.36
2015-06-11,83,79.0,,0.79,65.57000000000001
2015-06-12,85,79.0,,0.79,67.15
2015-06-13,42,79.0,,0.79,33.18
2015-06-14,23,79.0,,0.79,18.17
2015-06-15,90,79.0,,0.79,71.10000000000001
2015-06-16,80,79.0,,0.79,63.2
2015-06-17,100,79.0,,0.79,79.0
2015-06-18,75,79.0,,0.79,59.25
2015-06-19,84,79.0,,0.79,66.36
2015-06-20,37,79.0,,0.79,29.23
2015-06-21,39,79.0,,0.79,30.810000000000002
2015-06-22,95,79.0,,0.79,75.05
2015-06-23,83,79.0,,0.79,65.57000000000001
2015-06-24,82,79.0,,0.79,64.78
2015-06-25,96,79.0,,0.79,75.84
2015-06-26,83,79.0,,0.79,65.57000000000001
2015-06-27,33,79.0,,0.79,26.07
2015-06-28,40,79.0,,0.79,31.6
2015-06-29,97,79.0,,0.79,76.63000000000001
2015-06-30,89,79.0,,0.79,70.31
2015-07-01,63,80.0,False,0.8,50.400000000000006
2015-07-02,59,80.0,,0.8,47.2
2015-07-03,38,80.0,,0.8,30.400000000000002
2015-07-04,30,80.0,,0.8,24.0
2015-07-05,37,80.0,,0.8,29.6
2015-07-06,96,80.0,,0.8,76.80000000000001
2015-07-07,71,80.0,,0.8,56.800000000000004
2015-07-08,70,80.0,,0.8,56.0
2015-07-09,89,80.0,,0.8,71.2
2015-07-10,74,80.0,,0.8,59.2
2015-07-11,43,80.0,,0.8,34.4
2015-07-12,43,80.0,,0.8,34.4
2015-07-13,90,80.0,,0.8,72.0
2015-07-14,83,80.0,,0.8,66.4
2015-07-15,69,80.0,,0.8,55.2
2015-07-16,70,80.0,,0.8,56.0
2015-07-17,55,80.0,,0.8,44.0
2015-07-18,50,80.0,,0.8,40.0
2015-07-19,26,80.0,,0.8,20.8
2015-07-20,80,80.0,,0.8,64.0
2015-07-21,86,80.0,,0.8,68.8
2015-07-22,90,80.0,,0.8,72.0
2015-07-23,66,80.0,,0.8,52.800000000000004
2015-07-24,71,80.0,,0.8,56.800000000000004
2015-07-25,33,80.0,,0.8,26.400000000000002
2015-07-26,43,80.0,,0.8,34.4
2015-07-27,100,80.0,,0.8,80.0
2015-07-28,82,80.0,,0.8,65.60000000000001
2015-07-29,54,80.0,,0.8,43.2
2015-07-30,76,80.0,,0.8,60.800000000000004
2015-07-31,62,80.0,,0.8,49.6
2015-08-01,37,83.0,False,0.83,30.709999999999997
2015-08-02,39,83.0,,0.83,32.37
2015-08-03,100,83.0,,0.83,83.0
2015-08-04,75,83.0,,0.83,62.25
2015-08-05,81,83.0,,0.83,67.22999999999999
2015-08-06,89,83.0,,0.83,73.86999999999999
2015-08-07,87,83.0,,0.83,72.21
2015-08-08,31,83.0,,0.83,25.73
2015-08-09,31,83.0,,0.83,25.73
2015-08-10,80,83.0,,0.83,66.39999999999999
2015-08-11,86,83.0,,0.83,71.38
2015-08-12,78,83.0,,0.83,64.74
2015-08-13,81,83.0,,0.83,67.22999999999999
2015-08-14,76,83.0,,0.83,63.08
2015-08-15,45,83.0,,0.83,37.35
2015-08-16,32,83.0,,0.83,26.56
2015-08-17,98,83.0,,0.83,81.33999999999999
2015-08-18,88,83.0,,0.83,73.03999999999999
2015-08-19,74,83.0,,0.83,61.419999999999995
2015-08-20,91,83.0,,0.83,75.53
2015-08-21,81,83.0,,0.83,67.22999999999999
2015-08-22,32,83.0,,0.83,26.56
2015-08-23,32,83.0,,0.83,26.56
2015-08-24,73,83.0,,0.83,60.589999999999996
2015-08-25,90,83.0,,0.83,74.7
2015-08-26,91,83.0,,0.83,75.53
2015-08-27,70,83.0,,0.83,58.099999999999994
2015-08-28,74,83.0,,0.83,61.419999999999995
2015-08-29,25,83.0,,0.83,20.75
2015-08-30,35,83.0,,0.83,29.049999999999997
2015-08-31,95,83.0,,0.83,78.85
2015-09-01,81,80.0,False,0.8,64.8
2015-09-02,93,80.0,,0.8,74.4
2015-09-03,73,80.0,,0.8,58.400000000000006
2015-09-04,78,80.0,,0.8,62.400000000000006
2015-09-05,36,80.0,,0.8,28.8
2015-09-06,24,80.0,,0.8,19.200000000000003
2015-09-07,37,80.0,,0.8,29.6
2015-09-08,87,80.0,,0.8,69.60000000000001
2015-09-09,76,80.0,,0.8,60.800000000000004
2015-09-10,95,80.0,,0.8,76.0
2015-09-11,69,80.0,,0.8,55.2
2015-09-12,43,80.0,,0.8,34.4
2015-09-13,33,80.0,,0.8,26.400000000000002
2015-09-14,86,80.0,,0.8,68.8
2015-09-15,100,80.0,,0.8,80.0
2015-09-16,84,80.0,,0.8,67.2
2015-09-17,91,80.0,,0.8,72.8
2015-09-18,65,80.0,,0.8,52.0
2015-09-19,30,80.0,,0.8,24.0
2015-09-20,31,80.0,,0.8,24.8
2015-09-21,87,80.0,,0.8,69.60000000000001
2015-09-22,75,80.0,,0.8,60.0
2015-09-23,80,80.0,,0.8,64.0
2015-09-24,87,80.0,,0.8,69.60000000000001
2015-09-25,67,80.0,,0.8,53.6
2015-09-26,34,80.0,,0.8,27.200000000000003
2015-09-27,33,80.0,,0.8,26.400000000000002
2015-09-28,62,80.0,,0.8,49.6
2015-09-29,70,80.0,,0.8,56.0
2015-09-30,66,80.0,,0.8,52.800000000000004
2015-10-01,72,68.0,False,0.68,48.96
2015-10-02,65,68.0,,0.68,44.2
2015-10-03,24,68.0,,0.68,16.32
2015-10-04,33,68.0,,0.68,22.44
2015-10-05,100,68.0,,0.68,68.0
2015-10-06,85,68.0,,0.68,57.800000000000004
2015-10-07,75,68.0,,0.68,51.00000000000001
2015-10-08,89,68.0,,0.68,60.52
2015-10-09,72,68.0,,0.68,48.96
2015-10-10,39,68.0,,0.68,26.520000000000003
2015-10-11,37,68.0,,0.68,25.16
2015-10-12,56,68.0,,0.68,38.080000000000005
2015-10-13,75,68.0,,0.68,51.00000000000001
2015-10-14,86,68.0,,0.68,58.480000000000004
2015-10-15,72,68.0,,0.68,48.96
2015-10-16,77,68.0,,0.68,52.36000000000001
2015-10-17,43,68.0,,0.68,29.240000000000002
2015-10-18,38,68.0,,0.68,25.840000000000003
2015-10-19,100,68.0,,0.68,68.0
2015-10-20,73,68.0,,0.68,49.64
2015-10-21,67,68.0,,0.68,45.56
2015-10-22,67,68.0,,0.68,45.56
2015-10-23,65,68.0,,0.68,44.2
2015-10-24,35,68.0,,0.68,23.8
2015-10-25,30,68.0,,0.68,20.400000000000002
2015-10-26,93,68.0,,0.68,63.24
2015-10-27,75,68.0,,0.68,51.00000000000001
2015-10-28,66,68.0,,0.68,44.88
2015-10-29,66,68.0,,0.68,44.88
2015-10-30,59,68.0,,0.68,40.120000000000005
2015-10-31,28,68.0,,0.68,19.040000000000003
2015-11-01,33,63.0,False,0.63,20.79
2015-11-02,98,63.0,,0.63,61.74
2015-11-03,100,63.0,,0.63,63.0
2015-11-04,82,63.0,,0.63,51.660000000000004
2015-11-05,82,63.0,,0.63,51.660000000000004
2015-11-06,70,63.0,,0.63,44.1
2015-11-07,49,63.0,,0.63,30.87
2015-11-08,42,63.0,,0.63,26.46
2015-11-09,82,63.0,,0.63,51.660000000000004
2015-11-10,74,63.0,,0.63,46.62
2015-11-11,73,63.0,,0.63,45.99
2015-11-12,82,63.0,,0.63,51.660000000000004
2015-11-13,74,63.0,,0.63,46.62
2015-11-14,38,63.0,,0.63,23.94
2015-11-15,44,63.0,,0.63,27.72
2015-11-16,100,63.0,,0.63,63.0
2015-11-17,83,63.0,,0.63,52.29
2015-11-18,72,63.0,,0.63,45.36
2015-11-19,75,63.0,,0.63,47.25
2015-11-20,67,63.0,,0.63,42.21
