date,limited partnership_unscaled,limited partnership_monthly,isPartial,scale,limited partnership
2014-04-29,56,30.0,,0.3,16.8
2014-04-30,50,30.0,,0.3,15.0
2014-05-01,53,30.0,False,0.3,15.899999999999999
2014-05-02,28,30.0,,0.3,8.4
2014-05-03,23,30.0,,0.3,6.8999999999999995
2014-05-04,22,30.0,,0.3,6.6
2014-05-05,81,30.0,,0.3,24.3
2014-05-06,89,30.0,,0.3,26.7
2014-05-07,54,30.0,,0.3,16.2
2014-05-08,27,30.0,,0.3,8.1
2014-05-09,47,30.0,,0.3,14.1
2014-05-10,23,30.0,,0.3,6.8999999999999995
2014-05-11,12,30.0,,0.3,3.5999999999999996
2014-05-12,72,30.0,,0.3,21.599999999999998
2014-05-13,53,30.0,,0.3,15.899999999999999
2014-05-14,72,30.0,,0.3,21.599999999999998
2014-05-15,100,30.0,,0.3,30.0
2014-05-16,19,30.0,,0.3,5.7
2014-05-17,35,30.0,,0.3,10.5
2014-05-18,12,30.0,,0.3,3.5999999999999996
2014-05-19,18,30.0,,0.3,5.3999999999999995
2014-05-20,55,30.0,,0.3,16.5
2014-05-21,99,30.0,,0.3,29.7
2014-05-22,41,30.0,,0.3,12.299999999999999
2014-05-23,22,30.0,,0.3,6.6
2014-05-24,14,30.0,,0.3,4.2
2014-05-25,0,30.0,,0.3,0.0
2014-05-26,39,30.0,,0.3,11.7
2014-05-27,61,30.0,,0.3,18.3
2014-05-28,80,30.0,,0.3,24.0
2014-05-29,72,30.0,,0.3,21.599999999999998
2014-05-30,75,30.0,,0.3,22.5
2014-05-31,0,30.0,,0.3,0.0
2014-06-01,13,27.0,False,0.27,3.5100000000000002
2014-06-02,69,27.0,,0.27,18.630000000000003
2014-06-03,49,27.0,,0.27,13.23
2014-06-04,40,27.0,,0.27,10.8
2014-06-05,70,27.0,,0.27,18.900000000000002
2014-06-06,95,27.0,,0.27,25.650000000000002
2014-06-07,26,27.0,,0.27,7.0200000000000005
2014-06-08,0,27.0,,0.27,0.0
2014-06-09,40,27.0,,0.27,10.8
2014-06-10,40,27.0,,0.27,10.8
2014-06-11,70,27.0,,0.27,18.900000000000002
2014-06-12,61,27.0,,0.27,16.470000000000002
2014-06-13,52,27.0,,0.27,14.040000000000001
2014-06-14,0,27.0,,0.27,0.0
2014-06-15,27,27.0,,0.27,7.290000000000001
2014-06-16,20,27.0,,0.27,5.4
2014-06-17,20,27.0,,0.27,5.4
2014-06-18,51,27.0,,0.27,13.770000000000001
2014-06-19,31,27.0,,0.27,8.370000000000001
2014-06-20,43,27.0,,0.27,11.610000000000001
2014-06-21,26,27.0,,0.27,7.0200000000000005
2014-06-22,40,27.0,,0.27,10.8
2014-06-23,20,27.0,,0.27,5.4
2014-06-24,100,27.0,,0.27,27.0
2014-06-25,41,27.0,,0.27,11.07
2014-06-26,52,27.0,,0.27,14.040000000000001
2014-06-27,21,27.0,,0.27,5.67
2014-06-28,64,27.0,,0.27,17.28
2014-06-29,13,27.0,,0.27,3.5100000000000002
2014-06-30,0,27.0,,0.27,0.0
2014-07-01,41,30.0,False,0.3,12.299999999999999
2014-07-02,77,30.0,,0.3,23.099999999999998
2014-07-03,45,30.0,,0.3,13.5
2014-07-04,11,30.0,,0.3,3.3
2014-07-05,12,30.0,,0.3,3.5999999999999996
2014-07-06,33,30.0,,0.3,9.9
2014-07-07,34,30.0,,0.3,10.2
2014-07-08,50,30.0,,0.3,15.0
2014-07-09,25,30.0,,0.3,7.5
2014-07-10,43,30.0,,0.3,12.9
2014-07-11,44,30.0,,0.3,13.2
2014-07-12,11,30.0,,0.3,3.3
2014-07-13,10,30.0,,0.3,3.0
2014-07-14,42,30.0,,0.3,12.6
2014-07-15,74,30.0,,0.3,22.2
2014-07-16,59,30.0,,0.3,17.7
2014-07-17,59,30.0,,0.3,17.7
2014-07-18,80,30.0,,0.3,24.0
2014-07-19,42,30.0,,0.3,12.6
2014-07-20,11,30.0,,0.3,3.3
2014-07-21,8,30.0,,0.3,2.4
2014-07-22,50,30.0,,0.3,15.0
2014-07-23,43,30.0,,0.3,12.9
2014-07-24,68,30.0,,0.3,20.4
2014-07-25,61,30.0,,0.3,18.3
2014-07-26,10,30.0,,0.3,3.0
2014-07-27,21,30.0,,0.3,6.3
2014-07-28,67,30.0,,0.3,20.099999999999998
2014-07-29,0,30.0,,0.3,0.0
2014-07-30,100,30.0,,0.3,30.0
2014-07-31,60,30.0,,0.3,18.0
2014-08-01,43,29.0,False,0.29,12.469999999999999
2014-08-02,0,29.0,,0.29,0.0
2014-08-03,13,29.0,,0.29,3.7699999999999996
2014-08-04,41,29.0,,0.29,11.889999999999999
2014-08-05,61,29.0,,0.29,17.689999999999998
2014-08-06,20,29.0,,0.29,5.8
2014-08-07,78,29.0,,0.29,22.619999999999997
2014-08-08,21,29.0,,0.29,6.09
2014-08-09,13,29.0,,0.29,3.7699999999999996
2014-08-10,26,29.0,,0.29,7.539999999999999
2014-08-11,70,29.0,,0.29,20.299999999999997
2014-08-12,77,29.0,,0.29,22.33
2014-08-13,60,29.0,,0.29,17.4
2014-08-14,31,29.0,,0.29,8.99
2014-08-15,43,29.0,,0.29,12.469999999999999
2014-08-16,25,29.0,,0.29,7.249999999999999
2014-08-17,26,29.0,,0.29,7.539999999999999
2014-08-18,51,29.0,,0.29,14.79
2014-08-19,70,29.0,,0.29,20.299999999999997
2014-08-20,80,29.0,,0.29,23.2
2014-08-21,30,29.0,,0.29,8.7
2014-08-22,62,29.0,,0.29,17.98
2014-08-23,12,29.0,,0.29,3.4799999999999995
2014-08-24,25,29.0,,0.29,7.249999999999999
2014-08-25,40,29.0,,0.29,11.6
2014-08-26,39,29.0,,0.29,11.309999999999999
2014-08-27,100,29.0,,0.29,28.999999999999996
2014-08-28,40,29.0,,0.29,11.6
2014-08-29,62,29.0,,0.29,17.98
2014-08-30,37,29.0,,0.29,10.729999999999999
2014-08-31,13,29.0,,0.29,3.7699999999999996
2014-09-01,20,38.0,False,0.38,7.6
2014-09-02,50,38.0,,0.38,19.0
2014-09-03,16,38.0,,0.38,6.08
2014-09-04,100,38.0,,0.38,38.0
2014-09-05,69,38.0,,0.38,26.22
2014-09-06,21,38.0,,0.38,7.98
2014-09-07,10,38.0,,0.38,3.8
2014-09-08,99,38.0,,0.38,37.62
2014-09-09,74,38.0,,0.38,28.12
2014-09-10,66,38.0,,0.38,25.080000000000002
2014-09-11,33,38.0,,0.38,12.540000000000001
2014-09-12,26,38.0,,0.38,9.88
2014-09-13,11,38.0,,0.38,4.18
2014-09-14,10,38.0,,0.38,3.8
2014-09-15,92,38.0,,0.38,34.96
2014-09-16,41,38.0,,0.38,15.58
2014-09-17,41,38.0,,0.38,15.58
2014-09-18,58,38.0,,0.38,22.04
2014-09-19,88,38.0,,0.38,33.44
2014-09-20,21,38.0,,0.38,7.98
2014-09-21,0,38.0,,0.38,0.0
2014-09-22,42,38.0,,0.38,15.96
2014-09-23,33,38.0,,0.38,12.540000000000001
2014-09-24,59,38.0,,0.38,22.42
2014-09-25,8,38.0,,0.38,3.04
2014-09-26,62,38.0,,0.38,23.56
2014-09-27,33,38.0,,0.38,12.540000000000001
2014-09-28,32,38.0,,0.38,12.16
2014-09-29,91,38.0,,0.38,34.58
2014-09-30,33,38.0,,0.38,12.540000000000001
2014-10-01,79,35.0,False,0.35,27.65
2014-10-02,48,35.0,,0.35,16.799999999999997
2014-10-03,33,35.0,,0.35,11.549999999999999
2014-10-04,20,35.0,,0.35,7.0
2014-10-05,10,35.0,,0.35,3.5
2014-10-06,80,35.0,,0.35,28.0
2014-10-07,71,35.0,,0.35,24.849999999999998
2014-10-08,47,35.0,,0.35,16.45
2014-10-09,40,35.0,,0.35,14.0
2014-10-10,58,35.0,,0.35,20.299999999999997
2014-10-11,41,35.0,,0.35,14.35
2014-10-12,20,35.0,,0.35,7.0
2014-10-13,47,35.0,,0.35,16.45
2014-10-14,100,35.0,,0.35,35.0
2014-10-15,70,35.0,,0.35,24.5
2014-10-16,24,35.0,,0.35,8.399999999999999
2014-10-17,91,35.0,,0.35,31.849999999999998
2014-10-18,0,35.0,,0.35,0.0
2014-10-19,0,35.0,,0.35,0.0
2014-10-20,47,35.0,,0.35,16.45
2014-10-21,39,35.0,,0.35,13.649999999999999
2014-10-22,54,35.0,,0.35,18.9
2014-10-23,31,35.0,,0.35,10.85
2014-10-24,42,35.0,,0.35,14.7
2014-10-25,10,35.0,,0.35,3.5
2014-10-26,20,35.0,,0.35,7.0
2014-10-27,85,35.0,,0.35,29.749999999999996
2014-10-28,69,35.0,,0.35,24.15
2014-10-29,62,35.0,,0.35,21.7
2014-10-30,56,35.0,,0.35,19.599999999999998
2014-10-31,17,35.0,,0.35,5.949999999999999
2014-11-01,34,30.0,False,0.3,10.2
2014-11-02,32,30.0,,0.3,9.6
2014-11-03,85,30.0,,0.3,25.5
2014-11-04,25,30.0,,0.3,7.5
2014-11-05,24,30.0,,0.3,7.199999999999999
2014-11-06,83,30.0,,0.3,24.9
2014-11-07,96,30.0,,0.3,28.799999999999997
2014-11-08,11,30.0,,0.3,3.3
2014-11-09,11,30.0,,0.3,3.3
2014-11-10,100,30.0,,0.3,30.0
2014-11-11,76,30.0,,0.3,22.8
2014-11-12,49,30.0,,0.3,14.7
2014-11-13,57,30.0,,0.3,17.099999999999998
2014-11-14,9,30.0,,0.3,2.6999999999999997
2014-11-15,0,30.0,,0.3,0.0
2014-11-16,31,30.0,,0.3,9.299999999999999
2014-11-17,24,30.0,,0.3,7.199999999999999
2014-11-18,62,30.0,,0.3,18.599999999999998
2014-11-19,77,30.0,,0.3,23.099999999999998
2014-11-20,67,30.0,,0.3,20.099999999999998
2014-11-21,68,30.0,,0.3,20.4
2014-11-22,21,30.0,,0.3,6.3
2014-11-23,10,30.0,,0.3,3.0
2014-11-24,58,30.0,,0.3,17.4
2014-11-25,51,30.0,,0.3,15.299999999999999
2014-11-26,64,30.0,,0.3,19.2
2014-11-27,33,30.0,,0.3,9.9
2014-11-28,0,30.0,,0.3,0.0
2014-11-29,0,30.0,,0.3,0.0
2014-11-30,31,30.0,,0.3,9.299999999999999
2014-12-01,52,29.0,False,0.29,15.079999999999998
2014-12-02,78,29.0,,0.29,22.619999999999997
2014-12-03,72,29.0,,0.29,20.88
2014-12-04,100,29.0,,0.29,28.999999999999996
2014-12-05,56,29.0,,0.29,16.24
2014-12-06,23,29.0,,0.29,6.67
2014-12-07,34,29.0,,0.29,9.86
2014-12-08,36,29.0,,0.29,10.44
2014-12-09,99,29.0,,0.29,28.709999999999997
2014-12-10,37,29.0,,0.29,10.729999999999999
2014-12-11,28,29.0,,0.29,8.12
2014-12-12,59,29.0,,0.29,17.11
2014-12-13,37,29.0,,0.29,10.729999999999999
2014-12-14,24,29.0,,0.29,6.959999999999999
2014-12-15,19,29.0,,0.29,5.51
2014-12-16,29,29.0,,0.29,8.41
2014-12-17,96,29.0,,0.29,27.839999999999996
2014-12-18,20,29.0,,0.29,5.8
2014-12-19,21,29.0,,0.29,6.09
2014-12-20,25,29.0,,0.29,7.249999999999999
2014-12-21,25,29.0,,0.29,7.249999999999999
2014-12-22,42,29.0,,0.29,12.18
2014-12-23,32,29.0,,0.29,9.28
2014-12-24,48,29.0,,0.29,13.919999999999998
2014-12-25,14,29.0,,0.29,4.06
2014-12-26,24,29.0,,0.29,6.959999999999999
2014-12-27,37,29.0,,0.29,10.729999999999999
2014-12-28,24,29.0,,0.29,6.959999999999999
2014-12-29,31,29.0,,0.29,8.99
2014-12-30,21,29.0,,0.29,6.09
2014-12-31,43,29.0,,0.29,12.469999999999999
2015-01-01,26,29.0,False,0.29,7.539999999999999
2015-01-02,77,29.0,,0.29,22.33
2015-01-03,18,29.0,,0.29,5.22
2015-01-04,29,29.0,,0.29,8.41
2015-01-05,64,29.0,,0.29,18.56
2015-01-06,54,29.0,,0.29,15.659999999999998
2015-01-07,30,29.0,,0.29,8.7
2015-01-08,54,29.0,,0.29,15.659999999999998
2015-01-09,55,29.0,,0.29,15.95
2015-01-10,12,29.0,,0.29,3.4799999999999995
2015-01-11,12,29.0,,0.29,3.4799999999999995
2015-01-12,34,29.0,,0.29,9.86
2015-01-13,58,29.0,,0.29,16.82
2015-01-14,44,29.0,,0.29,12.76
2015-01-15,87,29.0,,0.29,25.229999999999997
2015-01-16,81,29.0,,0.29,23.49
2015-01-17,43,29.0,,0.29,12.469999999999999
2015-01-18,12,29.0,,0.29,3.4799999999999995
2015-01-19,41,29.0,,0.29,11.889999999999999
2015-01-20,87,29.0,,0.29,25.229999999999997
2015-01-21,61,29.0,,0.29,17.689999999999998
2015-01-22,100,29.0,,0.29,28.999999999999996
2015-01-23,59,29.0,,0.29,17.11
2015-01-24,30,29.0,,0.29,8.7
2015-01-25,43,29.0,,0.29,12.469999999999999
2015-01-26,66,29.0,,0.29,19.139999999999997
2015-01-27,80,29.0,,0.29,23.2
2015-01-28,57,29.0,,0.29,16.529999999999998
2015-01-29,76,29.0,,0.29,22.04
2015-01-30,78,29.0,,0.29,22.619999999999997
2015-01-31,23,29.0,,0.29,6.67
2015-02-01,21,29.0,False,0.29,6.09
2015-02-02,34,29.0,,0.29,9.86
2015-02-03,43,29.0,,0.29,12.469999999999999
2015-02-04,85,29.0,,0.29,24.65
2015-02-05,77,29.0,,0.29,22.33
2015-02-06,61,29.0,,0.29,17.689999999999998
2015-02-07,22,29.0,,0.29,6.38
2015-02-08,22,29.0,,0.29,6.38
2015-02-09,100,29.0,,0.29,28.999999999999996
2015-02-10,59,29.0,,0.29,17.11
2015-02-11,34,29.0,,0.29,9.86
2015-02-12,67,29.0,,0.29,19.43
2015-02-13,63,29.0,,0.29,18.27
2015-02-14,22,29.0,,0.29,6.38
2015-02-15,11,29.0,,0.29,3.19
2015-02-16,45,29.0,,0.29,13.049999999999999
2015-02-17,52,29.0,,0.29,15.079999999999998
2015-02-18,61,29.0,,0.29,17.689999999999998
2015-02-19,35,29.0,,0.29,10.149999999999999
2015-02-20,80,29.0,,0.29,23.2
2015-02-21,21,29.0,,0.29,6.09
2015-02-22,21,29.0,,0.29,6.09
2015-02-23,25,29.0,,0.29,7.249999999999999
2015-02-24,67,29.0,,0.29,19.43
2015-02-25,34,29.0,,0.29,9.86
2015-02-26,26,29.0,,0.29,7.539999999999999
2015-02-27,69,29.0,,0.29,20.009999999999998
2015-02-28,21,29.0,,0.29,6.09
2015-03-01,27,35.0,False,0.35,9.45
2015-03-02,51,35.0,,0.35,17.849999999999998
2015-03-03,51,35.0,,0.35,17.849999999999998
2015-03-04,73,35.0,,0.35,25.549999999999997
2015-03-05,44,35.0,,0.35,15.399999999999999
2015-03-06,23,35.0,,0.35,8.049999999999999
2015-03-07,19,35.0,,0.35,6.6499999999999995
2015-03-08,19,35.0,,0.35,6.6499999999999995
2015-03-09,30,35.0,,0.35,10.5
2015-03-10,44,35.0,,0.35,15.399999999999999
2015-03-11,30,35.0,,0.35,10.5
2015-03-12,54,35.0,,0.35,18.9
2015-03-13,55,35.0,,0.35,19.25
2015-03-14,19,35.0,,0.35,6.6499999999999995
2015-03-15,48,35.0,,0.35,16.799999999999997
2015-03-16,100,35.0,,0.35,35.0
2015-03-17,99,35.0,,0.35,34.65
2015-03-18,69,35.0,,0.35,24.15
2015-03-19,61,35.0,,0.35,21.349999999999998
2015-03-20,62,35.0,,0.35,21.7
2015-03-21,10,35.0,,0.35,3.5
2015-03-22,19,35.0,,0.35,6.6499999999999995
2015-03-23,44,35.0,,0.35,15.399999999999999
2015-03-24,38,35.0,,0.35,13.299999999999999
2015-03-25,64,35.0,,0.35,22.4
2015-03-26,27,35.0,,0.35,9.45
2015-03-27,47,35.0,,0.35,16.45
2015-03-28,32,35.0,,0.35,11.2
2015-03-29,42,35.0,,0.35,14.7
2015-03-30,54,35.0,,0.35,18.9
2015-03-31,61,35.0,,0.35,21.349999999999998
2015-04-01,85,32.0,False,0.32,27.2
2015-04-02,67,32.0,,0.32,21.44
2015-04-03,15,32.0,,0.32,4.8
2015-04-04,25,32.0,,0.32,8.0
2015-04-05,18,32.0,,0.32,5.76
2015-04-06,40,32.0,,0.32,12.8
2015-04-07,38,32.0,,0.32,12.16
2015-04-08,32,32.0,,0.32,10.24
2015-04-09,90,32.0,,0.32,28.8
2015-04-10,40,32.0,,0.32,12.8
2015-04-11,25,32.0,,0.32,8.0
2015-04-12,8,32.0,,0.32,2.56
2015-04-13,19,32.0,,0.32,6.08
2015-04-14,100,32.0,,0.32,32.0
2015-04-15,44,32.0,,0.32,14.08
2015-04-16,45,32.0,,0.32,14.4
2015-04-17,41,32.0,,0.32,13.120000000000001
2015-04-18,9,32.0,,0.32,2.88
2015-04-19,0,32.0,,0.32,0.0
2015-04-20,32,32.0,,0.32,10.24
2015-04-21,51,32.0,,0.32,16.32
2015-04-22,51,32.0,,0.32,16.32
2015-04-23,45,32.0,,0.32,14.4
2015-04-24,61,32.0,,0.32,19.52
2015-04-25,17,32.0,,0.32,5.44
2015-04-26,17,32.0,,0.32,5.44
2015-04-27,32,32.0,,0.32,10.24
2015-04-28,64,32.0,,0.32,20.48
2015-04-29,65,32.0,,0.32,20.8
2015-04-30,40,32.0,,0.32,12.8
2015-05-01,17,27.0,False,0.27,4.59
2015-05-02,22,27.0,,0.27,5.94
2015-05-03,0,27.0,,0.27,0.0
2015-05-04,83,27.0,,0.27,22.41
2015-05-05,100,27.0,,0.27,27.0
2015-05-06,17,27.0,,0.27,4.59
2015-05-07,68,27.0,,0.27,18.36
2015-05-08,71,27.0,,0.27,19.17
2015-05-09,23,27.0,,0.27,6.210000000000001
2015-05-10,11,27.0,,0.27,2.97
2015-05-11,43,27.0,,0.27,11.610000000000001
2015-05-12,59,27.0,,0.27,15.930000000000001
2015-05-13,68,27.0,,0.27,18.36
2015-05-14,69,27.0,,0.27,18.630000000000003
2015-05-15,72,27.0,,0.27,19.44
2015-05-16,23,27.0,,0.27,6.210000000000001
2015-05-17,0,27.0,,0.27,0.0
2015-05-18,60,27.0,,0.27,16.200000000000003
2015-05-19,52,27.0,,0.27,14.040000000000001
2015-05-20,52,27.0,,0.27,14.040000000000001
2015-05-21,72,27.0,,0.27,19.44
2015-05-22,37,27.0,,0.27,9.99
2015-05-23,12,27.0,,0.27,3.24
2015-05-24,37,27.0,,0.27,9.99
2015-05-25,22,27.0,,0.27,5.94
2015-05-26,17,27.0,,0.27,4.59
2015-05-27,34,27.0,,0.27,9.18
2015-05-28,35,27.0,,0.27,9.450000000000001
2015-05-29,37,27.0,,0.27,9.99
2015-05-30,0,27.0,,0.27,0.0
2015-05-31,46,27.0,,0.27,12.420000000000002
2015-06-01,40,32.0,False,0.32,12.8
2015-06-02,24,32.0,,0.32,7.68
2015-06-03,57,32.0,,0.32,18.240000000000002
2015-06-04,75,32.0,,0.32,24.0
2015-06-05,43,32.0,,0.32,13.76
2015-06-06,11,32.0,,0.32,3.52
2015-06-07,0,32.0,,0.32,0.0
2015-06-08,25,32.0,,0.32,8.0
2015-06-09,49,32.0,,0.32,15.68
2015-06-10,100,32.0,,0.32,32.0
2015-06-11,42,32.0,,0.32,13.44
2015-06-12,17,32.0,,0.32,5.44
2015-06-13,11,32.0,,0.32,3.52
2015-06-14,11,32.0,,0.32,3.52
2015-06-15,57,32.0,,0.32,18.240000000000002
2015-06-16,58,32.0,,0.32,18.56
2015-06-17,49,32.0,,0.32,15.68
2015-06-18,58,32.0,,0.32,18.56
2015-06-19,17,32.0,,0.32,5.44
2015-06-20,10,32.0,,0.32,3.2
2015-06-21,32,32.0,,0.32,10.24
2015-06-22,51,32.0,,0.32,16.32
2015-06-23,49,32.0,,0.32,15.68
2015-06-24,33,32.0,,0.32,10.56
2015-06-25,34,32.0,,0.32,10.88
2015-06-26,69,32.0,,0.32,22.080000000000002
2015-06-27,21,32.0,,0.32,6.72
2015-06-28,11,32.0,,0.32,3.52
2015-06-29,83,32.0,,0.32,26.560000000000002
2015-06-30,49,32.0,,0.32,15.68
2015-07-01,50,28.0,False,0.28,14.000000000000002
2015-07-02,74,28.0,,0.28,20.720000000000002
2015-07-03,37,28.0,,0.28,10.360000000000001
2015-07-04,0,28.0,,0.28,0.0
2015-07-05,43,28.0,,0.28,12.040000000000001
2015-07-06,61,28.0,,0.28,17.080000000000002
2015-07-07,79,28.0,,0.28,22.12
2015-07-08,30,28.0,,0.28,8.4
2015-07-09,30,28.0,,0.28,8.4
2015-07-10,42,28.0,,0.28,11.760000000000002
2015-07-11,0,28.0,,0.28,0.0
2015-07-12,13,28.0,,0.28,3.6400000000000006
2015-07-13,60,28.0,,0.28,16.8
2015-07-14,59,28.0,,0.28,16.520000000000003
2015-07-15,100,28.0,,0.28,28.000000000000004
2015-07-16,41,28.0,,0.28,11.48
2015-07-17,11,28.0,,0.28,3.08
2015-07-18,40,28.0,,0.28,11.200000000000001
2015-07-19,0,28.0,,0.28,0.0
2015-07-20,52,28.0,,0.28,14.560000000000002
2015-07-21,20,28.0,,0.28,5.6000000000000005
2015-07-22,40,28.0,,0.28,11.200000000000001
2015-07-23,52,28.0,,0.28,14.560000000000002
2015-07-24,42,28.0,,0.28,11.760000000000002
2015-07-25,26,28.0,,0.28,7.280000000000001
2015-07-26,0,28.0,,0.28,0.0
2015-07-27,50,28.0,,0.28,14.000000000000002
2015-07-28,30,28.0,,0.28,8.4
2015-07-29,40,28.0,,0.28,11.200000000000001
2015-07-30,10,28.0,,0.28,2.8000000000000003
2015-07-31,52,28.0,,0.28,14.560000000000002
2015-08-01,26,32.0,False,0.32,8.32
2015-08-02,0,32.0,,0.32,0.0
2015-08-03,52,32.0,,0.32,16.64
2015-08-04,61,32.0,,0.32,19.52
2015-08-05,62,32.0,,0.32,19.84
2015-08-06,31,32.0,,0.32,9.92
2015-08-07,43,32.0,,0.32,13.76
2015-08-08,26,32.0,,0.32,8.32
2015-08-09,67,32.0,,0.32,21.44
2015-08-10,41,32.0,,0.32,13.120000000000001
2015-08-11,41,32.0,,0.32,13.120000000000001
2015-08-12,73,32.0,,0.32,23.36
2015-08-13,31,32.0,,0.32,9.92
2015-08-14,86,32.0,,0.32,27.52
2015-08-15,0,32.0,,0.32,0.0
2015-08-16,0,32.0,,0.32,0.0
2015-08-17,20,32.0,,0.32,6.4
2015-08-18,60,32.0,,0.32,19.2
2015-08-19,61,32.0,,0.32,19.52
2015-08-20,41,32.0,,0.32,13.120000000000001
2015-08-21,42,32.0,,0.32,13.44
2015-08-22,25,32.0,,0.32,8.0
2015-08-23,26,32.0,,0.32,8.32
2015-08-24,100,32.0,,0.32,32.0
2015-08-25,20,32.0,,0.32,6.4
2015-08-26,78,32.0,,0.32,24.96
2015-08-27,69,32.0,,0.32,22.080000000000002
2015-08-28,71,32.0,,0.32,22.72
2015-08-29,25,32.0,,0.32,8.0
2015-08-30,0,32.0,,0.32,0.0
2015-08-31,48,32.0,,0.32,15.36
2015-09-01,70,28.0,False,0.28,19.6
2015-09-02,47,28.0,,0.28,13.160000000000002
2015-09-03,71,28.0,,0.28,19.880000000000003
2015-09-04,41,28.0,,0.28,11.48
2015-09-05,10,28.0,,0.28,2.8000000000000003
2015-09-06,21,28.0,,0.28,5.880000000000001
2015-09-07,10,28.0,,0.28,2.8000000000000003
2015-09-08,0,28.0,,0.28,0.0
2015-09-09,30,28.0,,0.28,8.4
2015-09-10,76,28.0,,0.28,21.28
2015-09-11,62,28.0,,0.28,17.360000000000003
2015-09-12,0,28.0,,0.28,0.0
2015-09-13,29,28.0,,0.28,8.120000000000001
2015-09-14,30,28.0,,0.28,8.4
2015-09-15,100,28.0,,0.28,28.000000000000004
2015-09-16,45,28.0,,0.28,12.600000000000001
2015-09-17,23,28.0,,0.28,6.44
2015-09-18,40,28.0,,0.28,11.200000000000001
2015-09-19,20,28.0,,0.28,5.6000000000000005
2015-09-20,20,28.0,,0.28,5.6000000000000005
2015-09-21,53,28.0,,0.28,14.840000000000002
2015-09-22,38,28.0,,0.28,10.64
2015-09-23,46,28.0,,0.28,12.88
2015-09-24,61,28.0,,0.28,17.080000000000002
2015-09-25,40,28.0,,0.28,11.200000000000001
2015-09-26,20,28.0,,0.28,5.6000000000000005
2015-09-27,0,28.0,,0.28,0.0
2015-09-28,96,28.0,,0.28,26.880000000000003
2015-09-29,7,28.0,,0.28,1.9600000000000002
2015-09-30,75,28.0,,0.28,21.000000000000004
2015-10-01,57,33.0,False,0.33,18.810000000000002
2015-10-02,59,33.0,,0.33,19.470000000000002
2015-10-03,31,33.0,,0.33,10.23
2015-10-04,31,33.0,,0.33,10.23
2015-10-05,100,33.0,,0.33,33.0
2015-10-06,67,33.0,,0.33,22.11
2015-10-07,95,33.0,,0.33,31.35
2015-10-08,48,33.0,,0.33,15.84
2015-10-09,30,33.0,,0.33,9.9
2015-10-10,26,33.0,,0.33,8.58
2015-10-11,25,33.0,,0.33,8.25
2015-10-12,59,33.0,,0.33,19.470000000000002
2015-10-13,61,33.0,,0.33,20.130000000000003
2015-10-14,42,33.0,,0.33,13.860000000000001
2015-10-15,71,33.0,,0.33,23.43
2015-10-16,54,33.0,,0.33,17.82
2015-10-17,25,33.0,,0.33,8.25
2015-10-18,18,33.0,,0.33,5.94
2015-10-19,70,33.0,,0.33,23.1
2015-10-20,78,33.0,,0.33,25.740000000000002
2015-10-21,65,33.0,,0.33,21.45
2015-10-22,24,33.0,,0.33,7.92
2015-10-23,58,33.0,,0.33,19.14
2015-10-24,31,33.0,,0.33,10.23
2015-10-25,12,33.0,,0.33,3.96
2015-10-26,55,33.0,,0.33,18.150000000000002
2015-10-27,59,33.0,,0.33,19.470000000000002
2015-10-28,63,33.0,,0.33,20.790000000000003
2015-10-29,46,33.0,,0.33,15.180000000000001
2015-10-30,44,33.0,,0.33,14.520000000000001
2015-10-31,19,33.0,,0.33,6.2700000000000005
2015-11-01,0,23.0,False,0.23,0.0
2015-11-02,60,23.0,,0.23,13.8
2015-11-03,44,23.0,,0.23,10.120000000000001
2015-11-04,70,23.0,,0.23,16.1
2015-11-05,53,23.0,,0.23,12.190000000000001
2015-11-06,63,23.0,,0.23,14.49
2015-11-07,11,23.0,,0.23,2.5300000000000002
2015-11-08,0,23.0,,0.23,0.0
2015-11-09,79,23.0,,0.23,18.17
2015-11-10,17,23.0,,0.23,3.91
2015-11-11,55,23.0,,0.23,12.65
2015-11-12,100,23.0,,0.23,23.0
2015-11-13,46,23.0,,0.23,10.58
2015-11-14,11,23.0,,0.23,2.5300000000000002
2015-11-15,34,23.0,,0.23,7.82
2015-11-16,70,23.0,,0.23,16.1
2015-11-17,69,23.0,,0.23,15.870000000000001
2015-11-18,61,23.0,,0.23,14.030000000000001
2015-11-19,45,23.0,,0.23,10.35
2015-11-20,55,23.0,,0.23,12.65
2015-11-21,23,23.0,,0.23,5.29
2015-11-22,45,23.0,,0.23,10.35
2015-11-23,9,23.0,,0.23,2.0700000000000003
2015-11-24,9,23.0,,0.23,2.0700000000000003
2015-11-25,10,23.0,,0.23,2.3000000000000003
2015-11-26,35,23.0,,0.23,8.05
2015-11-27,33,23.0,,0.23,7.590000000000001
2015-11-28,11,23.0,,0.23,2.5300000000000002
2015-11-29,22,23.0,,0.23,5.0600000000000005
2015-11-30,59,23.0,,0.23,13.57
2015-12-01,45,28.0,False,0.28,12.600000000000001
2015-12-02,70,28.0,,0.28,19.6
2015-12-03,87,28.0,,0.28,24.360000000000003
2015-12-04,65,28.0,,0.28,18.200000000000003
2015-12-05,10,28.0,,0.28,2.8000000000000003
2015-12-06,21,28.0,,0.28,5.880000000000001
2015-12-07,39,28.0,,0.28,10.920000000000002
2015-12-08,100,28.0,,0.28,28.000000000000004
2015-12-09,47,28.0,,0.28,13.160000000000002
2015-12-10,48,28.0,,0.28,13.440000000000001
