date,guide tv_unscaled,guide tv_monthly,isPartial,scale,guide tv
2018-11-07,50,27.0,,0.27,13.5
2018-11-08,51,27.0,,0.27,13.770000000000001
2018-11-09,49,27.0,,0.27,13.23
2018-11-10,65,27.0,,0.27,17.55
2018-11-11,91,27.0,,0.27,24.57
2018-11-12,55,27.0,,0.27,14.850000000000001
2018-11-13,54,27.0,,0.27,14.580000000000002
2018-11-14,60,27.0,,0.27,16.200000000000003
2018-11-15,50,27.0,,0.27,13.5
2018-11-16,50,27.0,,0.27,13.5
2018-11-17,71,27.0,,0.27,19.17
2018-11-18,93,27.0,,0.27,25.110000000000003
2018-11-19,58,27.0,,0.27,15.66
2018-11-20,56,27.0,,0.27,15.120000000000001
2018-11-21,60,27.0,,0.27,16.200000000000003
2018-11-22,99,27.0,,0.27,26.73
2018-11-23,79,27.0,,0.27,21.330000000000002
2018-11-24,82,27.0,,0.27,22.14
2018-11-25,100,27.0,,0.27,27.0
2018-11-26,55,27.0,,0.27,14.850000000000001
2018-11-27,57,27.0,,0.27,15.39
2018-11-28,67,27.0,,0.27,18.09
2018-11-29,59,27.0,,0.27,15.930000000000001
2018-11-30,53,27.0,,0.27,14.31
2018-12-01,63,30.0,False,0.3,18.9
2018-12-02,88,30.0,,0.3,26.4
2018-12-03,53,30.0,,0.3,15.899999999999999
2018-12-04,54,30.0,,0.3,16.2
2018-12-05,51,30.0,,0.3,15.299999999999999
2018-12-06,52,30.0,,0.3,15.6
2018-12-07,52,30.0,,0.3,15.6
2018-12-08,80,30.0,,0.3,24.0
2018-12-09,97,30.0,,0.3,29.099999999999998
2018-12-10,52,30.0,,0.3,15.6
2018-12-11,54,30.0,,0.3,16.2
2018-12-12,55,30.0,,0.3,16.5
2018-12-13,52,30.0,,0.3,15.6
2018-12-14,49,30.0,,0.3,14.7
2018-12-15,74,30.0,,0.3,22.2
2018-12-16,82,30.0,,0.3,24.599999999999998
2018-12-17,52,30.0,,0.3,15.6
2018-12-18,52,30.0,,0.3,15.6
2018-12-19,49,30.0,,0.3,14.7
2018-12-20,52,30.0,,0.3,15.6
2018-12-21,57,30.0,,0.3,17.099999999999998
2018-12-22,80,30.0,,0.3,24.0
2018-12-23,99,30.0,,0.3,29.7
2018-12-24,68,30.0,,0.3,20.4
2018-12-25,100,30.0,,0.3,30.0
2018-12-26,59,30.0,,0.3,17.7
2018-12-27,61,30.0,,0.3,18.3
2018-12-28,59,30.0,,0.3,17.7
2018-12-29,85,30.0,,0.3,25.5
2018-12-30,91,30.0,,0.3,27.3
2018-12-31,69,30.0,,0.3,20.7
2019-01-01,97,32.0,False,0.32,31.04
2019-01-02,65,32.0,,0.32,20.8
2019-01-03,69,32.0,,0.32,22.080000000000002
2019-01-04,59,32.0,,0.32,18.88
2019-01-05,88,32.0,,0.32,28.16
2019-01-06,82,32.0,,0.32,26.240000000000002
2019-01-07,64,32.0,,0.32,20.48
2019-01-08,72,32.0,,0.32,23.04
2019-01-09,69,32.0,,0.32,22.080000000000002
2019-01-10,66,32.0,,0.32,21.12
2019-01-11,62,32.0,,0.32,19.84
2019-01-12,89,32.0,,0.32,28.48
2019-01-13,95,32.0,,0.32,30.400000000000002
2019-01-14,67,32.0,,0.32,21.44
2019-01-15,64,32.0,,0.32,20.48
2019-01-16,59,32.0,,0.32,18.88
2019-01-17,62,32.0,,0.32,19.84
2019-01-18,57,32.0,,0.32,18.240000000000002
2019-01-19,89,32.0,,0.32,28.48
2019-01-20,100,32.0,,0.32,32.0
2019-01-21,60,32.0,,0.32,19.2
2019-01-22,62,32.0,,0.32,19.84
2019-01-23,62,32.0,,0.32,19.84
2019-01-24,55,32.0,,0.32,17.6
2019-01-25,57,32.0,,0.32,18.240000000000002
2019-01-26,76,32.0,,0.32,24.32
2019-01-27,94,32.0,,0.32,30.080000000000002
2019-01-28,68,32.0,,0.32,21.76
2019-01-29,61,32.0,,0.32,19.52
2019-01-30,79,32.0,,0.32,25.28
2019-01-31,59,32.0,,0.32,18.88
2019-02-01,54,29.0,False,0.29,15.659999999999998
2019-02-02,71,29.0,,0.29,20.59
2019-02-03,100,29.0,,0.29,28.999999999999996
2019-02-04,42,29.0,,0.29,12.18
2019-02-05,62,29.0,,0.29,17.98
2019-02-06,70,29.0,,0.29,20.299999999999997
2019-02-07,60,29.0,,0.29,17.4
2019-02-08,55,29.0,,0.29,15.95
2019-02-09,82,29.0,,0.29,23.779999999999998
2019-02-10,88,29.0,,0.29,25.52
2019-02-11,58,29.0,,0.29,16.82
2019-02-12,58,29.0,,0.29,16.82
2019-02-13,63,29.0,,0.29,18.27
2019-02-14,54,29.0,,0.29,15.659999999999998
2019-02-15,57,29.0,,0.29,16.529999999999998
2019-02-16,72,29.0,,0.29,20.88
2019-02-17,81,29.0,,0.29,23.49
2019-02-18,68,29.0,,0.29,19.72
2019-02-19,59,29.0,,0.29,17.11
2019-02-20,52,29.0,,0.29,15.079999999999998
2019-02-21,52,29.0,,0.29,15.079999999999998
2019-02-22,51,29.0,,0.29,14.79
2019-02-23,66,29.0,,0.29,19.139999999999997
2019-02-24,87,29.0,,0.29,25.229999999999997
2019-02-25,53,29.0,,0.29,15.37
2019-02-26,52,29.0,,0.29,15.079999999999998
2019-02-27,62,29.0,,0.29,17.98
2019-02-28,51,29.0,,0.29,14.79
2019-03-01,56,28.0,False,0.28,15.680000000000001
2019-03-02,79,28.0,,0.28,22.12
2019-03-03,94,28.0,,0.28,26.320000000000004
2019-03-04,70,28.0,,0.28,19.6
2019-03-05,65,28.0,,0.28,18.200000000000003
2019-03-06,69,28.0,,0.28,19.32
2019-03-07,60,28.0,,0.28,16.8
2019-03-08,61,28.0,,0.28,17.080000000000002
2019-03-09,84,28.0,,0.28,23.520000000000003
2019-03-10,100,28.0,,0.28,28.000000000000004
2019-03-11,67,28.0,,0.28,18.76
2019-03-12,64,28.0,,0.28,17.92
2019-03-13,63,28.0,,0.28,17.64
2019-03-14,61,28.0,,0.28,17.080000000000002
2019-03-15,57,28.0,,0.28,15.96
2019-03-16,69,28.0,,0.28,19.32
2019-03-17,88,28.0,,0.28,24.64
2019-03-18,69,28.0,,0.28,19.32
2019-03-19,63,28.0,,0.28,17.64
2019-03-20,67,28.0,,0.28,18.76
2019-03-21,71,28.0,,0.28,19.880000000000003
2019-03-22,56,28.0,,0.28,15.680000000000001
2019-03-23,65,28.0,,0.28,18.200000000000003
2019-03-24,86,28.0,,0.28,24.080000000000002
2019-03-25,65,28.0,,0.28,18.200000000000003
2019-03-26,67,28.0,,0.28,18.76
2019-03-27,64,28.0,,0.28,17.92
2019-03-28,61,28.0,,0.28,17.080000000000002
2019-03-29,60,28.0,,0.28,16.8
2019-03-30,77,28.0,,0.28,21.560000000000002
2019-03-31,81,28.0,,0.28,22.680000000000003
2019-04-01,69,25.0,False,0.25,17.25
2019-04-02,61,25.0,,0.25,15.25
2019-04-03,57,25.0,,0.25,14.25
2019-04-04,52,25.0,,0.25,13.0
2019-04-05,60,25.0,,0.25,15.0
2019-04-06,76,25.0,,0.25,19.0
2019-04-07,91,25.0,,0.25,22.75
2019-04-08,70,25.0,,0.25,17.5
2019-04-09,75,25.0,,0.25,18.75
2019-04-10,71,25.0,,0.25,17.75
2019-04-11,60,25.0,,0.25,15.0
2019-04-12,57,25.0,,0.25,14.25
2019-04-13,92,25.0,,0.25,23.0
2019-04-14,97,25.0,,0.25,24.25
2019-04-15,58,25.0,,0.25,14.5
2019-04-16,67,25.0,,0.25,16.75
2019-04-17,67,25.0,,0.25,16.75
2019-04-18,62,25.0,,0.25,15.5
2019-04-19,61,25.0,,0.25,15.25
2019-04-20,92,25.0,,0.25,23.0
2019-04-21,90,25.0,,0.25,22.5
2019-04-22,65,25.0,,0.25,16.25
2019-04-23,60,25.0,,0.25,15.0
2019-04-24,63,25.0,,0.25,15.75
2019-04-25,56,25.0,,0.25,14.0
2019-04-26,53,25.0,,0.25,13.25
2019-04-27,86,25.0,,0.25,21.5
2019-04-28,100,25.0,,0.25,25.0
2019-04-29,64,25.0,,0.25,16.0
2019-04-30,51,25.0,,0.25,12.75
2019-05-01,61,25.0,False,0.25,15.25
2019-05-02,56,25.0,,0.25,14.0
2019-05-03,52,25.0,,0.25,13.0
2019-05-04,66,25.0,,0.25,16.5
2019-05-05,93,25.0,,0.25,23.25
2019-05-06,62,25.0,,0.25,15.5
2019-05-07,61,25.0,,0.25,15.25
2019-05-08,47,25.0,,0.25,11.75
2019-05-09,49,25.0,,0.25,12.25
2019-05-10,53,25.0,,0.25,13.25
2019-05-11,79,25.0,,0.25,19.75
2019-05-12,97,25.0,,0.25,24.25
2019-05-13,70,25.0,,0.25,17.5
2019-05-14,62,25.0,,0.25,15.5
2019-05-15,61,25.0,,0.25,15.25
2019-05-16,69,25.0,,0.25,17.25
2019-05-17,55,25.0,,0.25,13.75
2019-05-18,80,25.0,,0.25,20.0
2019-05-19,100,25.0,,0.25,25.0
2019-05-20,69,25.0,,0.25,17.25
2019-05-21,70,25.0,,0.25,17.5
2019-05-22,64,25.0,,0.25,16.0
2019-05-23,60,25.0,,0.25,15.0
2019-05-24,57,25.0,,0.25,14.25
2019-05-25,74,25.0,,0.25,18.5
2019-05-26,90,25.0,,0.25,22.5
2019-05-27,96,25.0,,0.25,24.0
2019-05-28,61,25.0,,0.25,15.25
2019-05-29,75,25.0,,0.25,18.75
2019-05-30,73,25.0,,0.25,18.25
2019-05-31,57,25.0,,0.25,14.25
2019-06-01,73,25.0,False,0.25,18.25
2019-06-02,100,25.0,,0.25,25.0
2019-06-03,62,25.0,,0.25,15.5
2019-06-04,63,25.0,,0.25,15.75
2019-06-05,61,25.0,,0.25,15.25
2019-06-06,62,25.0,,0.25,15.5
2019-06-07,54,25.0,,0.25,13.5
2019-06-08,78,25.0,,0.25,19.5
2019-06-09,87,25.0,,0.25,21.75
2019-06-10,64,25.0,,0.25,16.0
2019-06-11,70,25.0,,0.25,17.5
2019-06-12,61,25.0,,0.25,15.25
2019-06-13,58,25.0,,0.25,14.5
2019-06-14,61,25.0,,0.25,15.25
2019-06-15,76,25.0,,0.25,19.0
2019-06-16,93,25.0,,0.25,23.25
2019-06-17,62,25.0,,0.25,15.5
2019-06-18,67,25.0,,0.25,16.75
2019-06-19,66,25.0,,0.25,16.5
2019-06-20,67,25.0,,0.25,16.75
2019-06-21,56,25.0,,0.25,14.0
2019-06-22,74,25.0,,0.25,18.5
2019-06-23,91,25.0,,0.25,22.75
2019-06-24,72,25.0,,0.25,18.0
2019-06-25,54,25.0,,0.25,13.5
2019-06-26,56,25.0,,0.25,14.0
2019-06-27,57,25.0,,0.25,14.25
2019-06-28,59,25.0,,0.25,14.75
2019-06-29,65,25.0,,0.25,16.25
2019-06-30,96,25.0,,0.25,24.0
2019-07-01,60,24.0,False,0.24,14.399999999999999
2019-07-02,65,24.0,,0.24,15.6
2019-07-03,69,24.0,,0.24,16.56
2019-07-04,76,24.0,,0.24,18.24
2019-07-05,60,24.0,,0.24,14.399999999999999
2019-07-06,68,24.0,,0.24,16.32
2019-07-07,99,24.0,,0.24,23.759999999999998
2019-07-08,60,24.0,,0.24,14.399999999999999
2019-07-09,59,24.0,,0.24,14.16
2019-07-10,52,24.0,,0.24,12.48
2019-07-11,56,24.0,,0.24,13.44
2019-07-12,67,24.0,,0.24,16.08
2019-07-13,78,24.0,,0.24,18.72
2019-07-14,100,24.0,,0.24,24.0
2019-07-15,61,24.0,,0.24,14.639999999999999
2019-07-16,52,24.0,,0.24,12.48
2019-07-17,59,24.0,,0.24,14.16
2019-07-18,60,24.0,,0.24,14.399999999999999
2019-07-19,56,24.0,,0.24,13.44
2019-07-20,76,24.0,,0.24,18.24
2019-07-21,73,24.0,,0.24,17.52
2019-07-22,54,24.0,,0.24,12.959999999999999
2019-07-23,45,24.0,,0.24,10.799999999999999
2019-07-24,64,24.0,,0.24,15.36
2019-07-25,44,24.0,,0.24,10.559999999999999
2019-07-26,58,24.0,,0.24,13.92
2019-07-27,66,24.0,,0.24,15.84
2019-07-28,90,24.0,,0.24,21.599999999999998
2019-07-29,65,24.0,,0.24,15.6
2019-07-30,60,24.0,,0.24,14.399999999999999
2019-07-31,53,24.0,,0.24,12.719999999999999
2019-08-01,52,25.0,False,0.25,13.0
2019-08-02,54,25.0,,0.25,13.5
2019-08-03,72,25.0,,0.25,18.0
2019-08-04,77,25.0,,0.25,19.25
2019-08-05,68,25.0,,0.25,17.0
2019-08-06,55,25.0,,0.25,13.75
2019-08-07,63,25.0,,0.25,15.75
2019-08-08,85,25.0,,0.25,21.25
2019-08-09,61,25.0,,0.25,15.25
2019-08-10,76,25.0,,0.25,19.0
2019-08-11,96,25.0,,0.25,24.0
2019-08-12,69,25.0,,0.25,17.25
2019-08-13,61,25.0,,0.25,15.25
2019-08-14,53,25.0,,0.25,13.25
2019-08-15,67,25.0,,0.25,16.75
2019-08-16,56,25.0,,0.25,14.0
2019-08-17,93,25.0,,0.25,23.25
2019-08-18,82,25.0,,0.25,20.5
2019-08-19,70,25.0,,0.25,17.5
2019-08-20,59,25.0,,0.25,14.75
2019-08-21,56,25.0,,0.25,14.0
2019-08-22,67,25.0,,0.25,16.75
2019-08-23,56,25.0,,0.25,14.0
2019-08-24,83,25.0,,0.25,20.75
2019-08-25,100,25.0,,0.25,25.0
2019-08-26,63,25.0,,0.25,15.75
2019-08-27,56,25.0,,0.25,14.0
2019-08-28,57,25.0,,0.25,14.25
2019-08-29,67,25.0,,0.25,16.75
2019-08-30,55,25.0,,0.25,13.75
2019-08-31,89,25.0,,0.25,22.25
2019-09-01,77,30.0,False,0.3,23.099999999999998
2019-09-02,56,30.0,,0.3,16.8
2019-09-03,37,30.0,,0.3,11.1
2019-09-04,41,30.0,,0.3,12.299999999999999
2019-09-05,51,30.0,,0.3,15.299999999999999
2019-09-06,42,30.0,,0.3,12.6
2019-09-07,65,30.0,,0.3,19.5
2019-09-08,95,30.0,,0.3,28.5
2019-09-09,57,30.0,,0.3,17.099999999999998
2019-09-10,47,30.0,,0.3,14.1
2019-09-11,49,30.0,,0.3,14.7
2019-09-12,56,30.0,,0.3,16.8
2019-09-13,42,30.0,,0.3,12.6
2019-09-14,76,30.0,,0.3,22.8
2019-09-15,96,30.0,,0.3,28.799999999999997
2019-09-16,49,30.0,,0.3,14.7
2019-09-17,50,30.0,,0.3,15.0
2019-09-18,45,30.0,,0.3,13.5
2019-09-19,46,30.0,,0.3,13.799999999999999
2019-09-20,44,30.0,,0.3,13.2
2019-09-21,76,30.0,,0.3,22.8
2019-09-22,97,30.0,,0.3,29.099999999999998
2019-09-23,71,30.0,,0.3,21.3
2019-09-24,71,30.0,,0.3,21.3
2019-09-25,73,30.0,,0.3,21.9
2019-09-26,62,30.0,,0.3,18.599999999999998
2019-09-27,62,30.0,,0.3,18.599999999999998
2019-09-28,87,30.0,,0.3,26.099999999999998
2019-09-29,100,30.0,,0.3,30.0
2019-09-30,65,30.0,,0.3,19.5
2019-10-01,63,28.0,False,0.28,17.64
2019-10-02,60,28.0,,0.28,16.8
2019-10-03,67,28.0,,0.28,18.76
2019-10-04,61,28.0,,0.28,17.080000000000002
2019-10-05,83,28.0,,0.28,23.240000000000002
2019-10-06,100,28.0,,0.28,28.000000000000004
2019-10-07,59,28.0,,0.28,16.520000000000003
2019-10-08,60,28.0,,0.28,16.8
2019-10-09,57,28.0,,0.28,15.96
2019-10-10,57,28.0,,0.28,15.96
2019-10-11,52,28.0,,0.28,14.560000000000002
2019-10-12,81,28.0,,0.28,22.680000000000003
2019-10-13,93,28.0,,0.28,26.040000000000003
2019-10-14,56,28.0,,0.28,15.680000000000001
2019-10-15,59,28.0,,0.28,16.520000000000003
2019-10-16,57,28.0,,0.28,15.96
2019-10-17,56,28.0,,0.28,15.680000000000001
2019-10-18,52,28.0,,0.28,14.560000000000002
2019-10-19,71,28.0,,0.28,19.880000000000003
2019-10-20,91,28.0,,0.28,25.480000000000004
2019-10-21,52,28.0,,0.28,14.560000000000002
2019-10-22,54,28.0,,0.28,15.120000000000001
2019-10-23,49,28.0,,0.28,13.72
2019-10-24,53,28.0,,0.28,14.840000000000002
2019-10-25,47,28.0,,0.28,13.160000000000002
2019-10-26,71,28.0,,0.28,19.880000000000003
2019-10-27,100,28.0,,0.28,28.000000000000004
2019-10-28,53,28.0,,0.28,14.840000000000002
2019-10-29,54,28.0,,0.28,15.120000000000001
2019-10-30,51,28.0,,0.28,14.280000000000001
2019-10-31,48,28.0,,0.28,13.440000000000001
2019-11-01,62,26.0,False,0.26,16.12
2019-11-02,87,26.0,,0.26,22.62
2019-11-03,100,26.0,,0.26,26.0
2019-11-04,58,26.0,,0.26,15.08
2019-11-05,60,26.0,,0.26,15.600000000000001
2019-11-06,58,26.0,,0.26,15.08
2019-11-07,50,26.0,,0.26,13.0
2019-11-08,63,26.0,,0.26,16.38
2019-11-09,73,26.0,,0.26,18.98
2019-11-10,95,26.0,,0.26,24.7
2019-11-11,65,26.0,,0.26,16.900000000000002
2019-11-12,52,26.0,,0.26,13.52
2019-11-13,60,26.0,,0.26,15.600000000000001
2019-11-14,47,26.0,,0.26,12.22
2019-11-15,50,26.0,,0.26,13.0
2019-11-16,67,26.0,,0.26,17.42
2019-11-17,98,26.0,,0.26,25.48
2019-11-18,49,26.0,,0.26,12.74
2019-11-19,55,26.0,,0.26,14.3
2019-11-20,58,26.0,,0.26,15.08
2019-11-21,53,26.0,,0.26,13.780000000000001
2019-11-22,53,26.0,,0.26,13.780000000000001
2019-11-23,75,26.0,,0.26,19.5
2019-11-24,94,26.0,,0.26,24.44
2019-11-25,59,26.0,,0.26,15.34
2019-11-26,52,26.0,,0.26,13.52
2019-11-27,64,26.0,,0.26,16.64
2019-11-28,100,26.0,,0.26,26.0
2019-11-29,75,26.0,,0.26,19.5
2019-11-30,90,26.0,,0.26,23.400000000000002
2019-12-01,98,29.0,False,0.29,28.419999999999998
2019-12-02,58,29.0,,0.29,16.82
2019-12-03,52,29.0,,0.29,15.079999999999998
2019-12-04,61,29.0,,0.29,17.689999999999998
2019-12-05,54,29.0,,0.29,15.659999999999998
