date,FRUGAL_unscaled,FRUGAL_monthly,isPartial,scale,FRUGAL
2014-03-22,75,65.0,,0.65,48.75
2014-03-23,83,65.0,,0.65,53.95
2014-03-24,59,65.0,,0.65,38.35
2014-03-25,71,65.0,,0.65,46.15
2014-03-26,48,65.0,,0.65,31.200000000000003
2014-03-27,77,65.0,,0.65,50.050000000000004
2014-03-28,67,65.0,,0.65,43.550000000000004
2014-03-29,80,65.0,,0.65,52.0
2014-03-30,80,65.0,,0.65,52.0
2014-03-31,64,65.0,,0.65,41.6
2014-04-01,77,61.0,False,0.61,46.97
2014-04-02,75,61.0,,0.61,45.75
2014-04-03,81,61.0,,0.61,49.41
2014-04-04,90,61.0,,0.61,54.9
2014-04-05,100,61.0,,0.61,61.0
2014-04-06,74,61.0,,0.61,45.14
2014-04-07,77,61.0,,0.61,46.97
2014-04-08,95,61.0,,0.61,57.949999999999996
2014-04-09,89,61.0,,0.61,54.29
2014-04-10,85,61.0,,0.61,51.85
2014-04-11,93,61.0,,0.61,56.73
2014-04-12,95,61.0,,0.61,57.949999999999996
2014-04-13,76,61.0,,0.61,46.36
2014-04-14,79,61.0,,0.61,48.19
2014-04-15,70,61.0,,0.61,42.699999999999996
2014-04-16,93,61.0,,0.61,56.73
2014-04-17,74,61.0,,0.61,45.14
2014-04-18,83,61.0,,0.61,50.629999999999995
2014-04-19,88,61.0,,0.61,53.68
2014-04-20,76,61.0,,0.61,46.36
2014-04-21,76,61.0,,0.61,46.36
2014-04-22,85,61.0,,0.61,51.85
2014-04-23,83,61.0,,0.61,50.629999999999995
2014-04-24,89,61.0,,0.61,54.29
2014-04-25,78,61.0,,0.61,47.58
2014-04-26,90,61.0,,0.61,54.9
2014-04-27,90,61.0,,0.61,54.9
2014-04-28,99,61.0,,0.61,60.39
2014-04-29,74,61.0,,0.61,45.14
2014-04-30,87,61.0,,0.61,53.07
2014-05-01,71,58.0,False,0.58,41.18
2014-05-02,74,58.0,,0.58,42.919999999999995
2014-05-03,71,58.0,,0.58,41.18
2014-05-04,60,58.0,,0.58,34.8
2014-05-05,62,58.0,,0.58,35.96
2014-05-06,88,58.0,,0.58,51.04
2014-05-07,61,58.0,,0.58,35.379999999999995
2014-05-08,77,58.0,,0.58,44.66
2014-05-09,78,58.0,,0.58,45.239999999999995
2014-05-10,75,58.0,,0.58,43.5
2014-05-11,68,58.0,,0.58,39.44
2014-05-12,81,58.0,,0.58,46.98
2014-05-13,84,58.0,,0.58,48.72
2014-05-14,65,58.0,,0.58,37.699999999999996
2014-05-15,63,58.0,,0.58,36.54
2014-05-16,65,58.0,,0.58,37.699999999999996
2014-05-17,62,58.0,,0.58,35.96
2014-05-18,53,58.0,,0.58,30.74
2014-05-19,79,58.0,,0.58,45.82
2014-05-20,48,58.0,,0.58,27.839999999999996
2014-05-21,64,58.0,,0.58,37.12
2014-05-22,70,58.0,,0.58,40.599999999999994
2014-05-23,72,58.0,,0.58,41.76
2014-05-24,93,58.0,,0.58,53.94
2014-05-25,71,58.0,,0.58,41.18
2014-05-26,59,58.0,,0.58,34.22
2014-05-27,72,58.0,,0.58,41.76
2014-05-28,69,58.0,,0.58,40.019999999999996
2014-05-29,71,58.0,,0.58,41.18
2014-05-30,100,58.0,,0.58,57.99999999999999
2014-05-31,84,58.0,,0.58,48.72
2014-06-01,98,58.0,False,0.58,56.839999999999996
2014-06-02,70,58.0,,0.58,40.599999999999994
2014-06-03,61,58.0,,0.58,35.379999999999995
2014-06-04,100,58.0,,0.58,57.99999999999999
2014-06-05,71,58.0,,0.58,41.18
2014-06-06,82,58.0,,0.58,47.559999999999995
2014-06-07,83,58.0,,0.58,48.13999999999999
2014-06-08,66,58.0,,0.58,38.279999999999994
2014-06-09,69,58.0,,0.58,40.019999999999996
2014-06-10,57,58.0,,0.58,33.059999999999995
2014-06-11,80,58.0,,0.58,46.4
2014-06-12,58,58.0,,0.58,33.64
2014-06-13,87,58.0,,0.58,50.459999999999994
2014-06-14,48,58.0,,0.58,27.839999999999996
2014-06-15,84,58.0,,0.58,48.72
2014-06-16,88,58.0,,0.58,51.04
2014-06-17,88,58.0,,0.58,51.04
2014-06-18,100,58.0,,0.58,57.99999999999999
2014-06-19,74,58.0,,0.58,42.919999999999995
2014-06-20,69,58.0,,0.58,40.019999999999996
2014-06-21,80,58.0,,0.58,46.4
2014-06-22,72,58.0,,0.58,41.76
2014-06-23,65,58.0,,0.58,37.699999999999996
2014-06-24,76,58.0,,0.58,44.08
2014-06-25,77,58.0,,0.58,44.66
2014-06-26,87,58.0,,0.58,50.459999999999994
2014-06-27,95,58.0,,0.58,55.099999999999994
2014-06-28,62,58.0,,0.58,35.96
2014-06-29,75,58.0,,0.58,43.5
2014-06-30,56,58.0,,0.58,32.48
2014-07-01,90,63.0,False,0.63,56.7
2014-07-02,75,63.0,,0.63,47.25
2014-07-03,78,63.0,,0.63,49.14
2014-07-04,74,63.0,,0.63,46.62
2014-07-05,68,63.0,,0.63,42.84
2014-07-06,81,63.0,,0.63,51.03
2014-07-07,93,63.0,,0.63,58.59
2014-07-08,74,63.0,,0.63,46.62
2014-07-09,57,63.0,,0.63,35.910000000000004
2014-07-10,49,63.0,,0.63,30.87
2014-07-11,69,63.0,,0.63,43.47
2014-07-12,77,63.0,,0.63,48.51
2014-07-13,86,63.0,,0.63,54.18
2014-07-14,100,63.0,,0.63,63.0
2014-07-15,63,63.0,,0.63,39.69
2014-07-16,92,63.0,,0.63,57.96
2014-07-17,60,63.0,,0.63,37.8
2014-07-18,82,63.0,,0.63,51.660000000000004
2014-07-19,85,63.0,,0.63,53.55
2014-07-20,76,63.0,,0.63,47.88
2014-07-21,72,63.0,,0.63,45.36
2014-07-22,84,63.0,,0.63,52.92
2014-07-23,89,63.0,,0.63,56.07
2014-07-24,86,63.0,,0.63,54.18
2014-07-25,65,63.0,,0.63,40.95
2014-07-26,83,63.0,,0.63,52.29
2014-07-27,73,63.0,,0.63,45.99
2014-07-28,75,63.0,,0.63,47.25
2014-07-29,89,63.0,,0.63,56.07
2014-07-30,87,63.0,,0.63,54.81
2014-07-31,93,63.0,,0.63,58.59
2014-08-01,70,58.0,False,0.58,40.599999999999994
2014-08-02,69,58.0,,0.58,40.019999999999996
2014-08-03,77,58.0,,0.58,44.66
2014-08-04,65,58.0,,0.58,37.699999999999996
2014-08-05,83,58.0,,0.58,48.13999999999999
2014-08-06,71,58.0,,0.58,41.18
2014-08-07,70,58.0,,0.58,40.599999999999994
2014-08-08,73,58.0,,0.58,42.339999999999996
2014-08-09,87,58.0,,0.58,50.459999999999994
2014-08-10,45,58.0,,0.58,26.099999999999998
2014-08-11,89,58.0,,0.58,51.62
2014-08-12,65,58.0,,0.58,37.699999999999996
2014-08-13,97,58.0,,0.58,56.26
2014-08-14,66,58.0,,0.58,38.279999999999994
2014-08-15,70,58.0,,0.58,40.599999999999994
2014-08-16,91,58.0,,0.58,52.779999999999994
2014-08-17,64,58.0,,0.58,37.12
2014-08-18,56,58.0,,0.58,32.48
2014-08-19,57,58.0,,0.58,33.059999999999995
2014-08-20,70,58.0,,0.58,40.599999999999994
2014-08-21,59,58.0,,0.58,34.22
2014-08-22,83,58.0,,0.58,48.13999999999999
2014-08-23,77,58.0,,0.58,44.66
2014-08-24,48,58.0,,0.58,27.839999999999996
2014-08-25,69,58.0,,0.58,40.019999999999996
2014-08-26,69,58.0,,0.58,40.019999999999996
2014-08-27,60,58.0,,0.58,34.8
2014-08-28,58,58.0,,0.58,33.64
2014-08-29,65,58.0,,0.58,37.699999999999996
2014-08-30,65,58.0,,0.58,37.699999999999996
2014-08-31,100,58.0,,0.58,57.99999999999999
2014-09-01,67,64.0,False,0.64,42.88
2014-09-02,78,64.0,,0.64,49.92
2014-09-03,73,64.0,,0.64,46.72
2014-09-04,94,64.0,,0.64,60.160000000000004
2014-09-05,85,64.0,,0.64,54.4
2014-09-06,87,64.0,,0.64,55.68
2014-09-07,84,64.0,,0.64,53.76
2014-09-08,75,64.0,,0.64,48.0
2014-09-09,63,64.0,,0.64,40.32
2014-09-10,77,64.0,,0.64,49.28
2014-09-11,73,64.0,,0.64,46.72
2014-09-12,66,64.0,,0.64,42.24
2014-09-13,60,64.0,,0.64,38.4
2014-09-14,95,64.0,,0.64,60.800000000000004
2014-09-15,95,64.0,,0.64,60.800000000000004
2014-09-16,98,64.0,,0.64,62.72
2014-09-17,98,64.0,,0.64,62.72
2014-09-18,100,64.0,,0.64,64.0
2014-09-19,86,64.0,,0.64,55.04
2014-09-20,90,64.0,,0.64,57.6
2014-09-21,87,64.0,,0.64,55.68
2014-09-22,90,64.0,,0.64,57.6
2014-09-23,60,64.0,,0.64,38.4
2014-09-24,91,64.0,,0.64,58.24
2014-09-25,84,64.0,,0.64,53.76
2014-09-26,78,64.0,,0.64,49.92
2014-09-27,100,64.0,,0.64,64.0
2014-09-28,75,64.0,,0.64,48.0
2014-09-29,83,64.0,,0.64,53.120000000000005
2014-09-30,92,64.0,,0.64,58.88
2014-10-01,52,64.0,False,0.64,33.28
2014-10-02,74,64.0,,0.64,47.36
2014-10-03,76,64.0,,0.64,48.64
2014-10-04,73,64.0,,0.64,46.72
2014-10-05,54,64.0,,0.64,34.56
2014-10-06,98,64.0,,0.64,62.72
2014-10-07,56,64.0,,0.64,35.84
2014-10-08,63,64.0,,0.64,40.32
2014-10-09,46,64.0,,0.64,29.44
2014-10-10,51,64.0,,0.64,32.64
2014-10-11,55,64.0,,0.64,35.2
2014-10-12,95,64.0,,0.64,60.800000000000004
2014-10-13,56,64.0,,0.64,35.84
2014-10-14,55,64.0,,0.64,35.2
2014-10-15,94,64.0,,0.64,60.160000000000004
2014-10-16,73,64.0,,0.64,46.72
2014-10-17,73,64.0,,0.64,46.72
2014-10-18,59,64.0,,0.64,37.76
2014-10-19,54,64.0,,0.64,34.56
2014-10-20,59,64.0,,0.64,37.76
2014-10-21,100,64.0,,0.64,64.0
2014-10-22,45,64.0,,0.64,28.8
2014-10-23,66,64.0,,0.64,42.24
2014-10-24,67,64.0,,0.64,42.88
2014-10-25,50,64.0,,0.64,32.0
2014-10-26,67,64.0,,0.64,42.88
2014-10-27,49,64.0,,0.64,31.36
2014-10-28,68,64.0,,0.64,43.52
2014-10-29,44,64.0,,0.64,28.16
2014-10-30,63,64.0,,0.64,40.32
2014-10-31,49,64.0,,0.64,31.36
2014-11-01,83,71.0,False,0.71,58.93
2014-11-02,61,71.0,,0.71,43.309999999999995
2014-11-03,68,71.0,,0.71,48.28
2014-11-04,81,71.0,,0.71,57.51
2014-11-05,92,71.0,,0.71,65.32
2014-11-06,51,71.0,,0.71,36.21
2014-11-07,63,71.0,,0.71,44.73
2014-11-08,48,71.0,,0.71,34.08
2014-11-09,100,71.0,,0.71,71.0
2014-11-10,90,71.0,,0.71,63.9
2014-11-11,88,71.0,,0.71,62.48
2014-11-12,47,71.0,,0.71,33.37
2014-11-13,74,71.0,,0.71,52.54
2014-11-14,79,71.0,,0.71,56.089999999999996
2014-11-15,63,71.0,,0.71,44.73
2014-11-16,45,71.0,,0.71,31.95
2014-11-17,95,71.0,,0.71,67.45
2014-11-18,78,71.0,,0.71,55.379999999999995
2014-11-19,60,71.0,,0.71,42.599999999999994
2014-11-20,71,71.0,,0.71,50.41
2014-11-21,39,71.0,,0.71,27.689999999999998
2014-11-22,81,71.0,,0.71,57.51
2014-11-23,59,71.0,,0.71,41.89
2014-11-24,61,71.0,,0.71,43.309999999999995
2014-11-25,65,71.0,,0.71,46.15
2014-11-26,78,71.0,,0.71,55.379999999999995
2014-11-27,79,71.0,,0.71,56.089999999999996
2014-11-28,95,71.0,,0.71,67.45
2014-11-29,81,71.0,,0.71,57.51
2014-11-30,87,71.0,,0.71,61.769999999999996
2014-12-01,60,70.0,False,0.7,42.0
2014-12-02,100,70.0,,0.7,70.0
2014-12-03,78,70.0,,0.7,54.599999999999994
2014-12-04,50,70.0,,0.7,35.0
2014-12-05,73,70.0,,0.7,51.099999999999994
2014-12-06,69,70.0,,0.7,48.3
2014-12-07,57,70.0,,0.7,39.9
2014-12-08,64,70.0,,0.7,44.8
2014-12-09,78,70.0,,0.7,54.599999999999994
2014-12-10,60,70.0,,0.7,42.0
2014-12-11,59,70.0,,0.7,41.3
2014-12-12,69,70.0,,0.7,48.3
2014-12-13,63,70.0,,0.7,44.099999999999994
2014-12-14,65,70.0,,0.7,45.5
2014-12-15,77,70.0,,0.7,53.9
2014-12-16,62,70.0,,0.7,43.4
2014-12-17,43,70.0,,0.7,30.099999999999998
2014-12-18,62,70.0,,0.7,43.4
2014-12-19,49,70.0,,0.7,34.3
2014-12-20,59,70.0,,0.7,41.3
2014-12-21,64,70.0,,0.7,44.8
2014-12-22,56,70.0,,0.7,39.199999999999996
2014-12-23,45,70.0,,0.7,31.499999999999996
2014-12-24,60,70.0,,0.7,42.0
2014-12-25,38,70.0,,0.7,26.599999999999998
2014-12-26,49,70.0,,0.7,34.3
2014-12-27,72,70.0,,0.7,50.4
2014-12-28,64,70.0,,0.7,44.8
2014-12-29,58,70.0,,0.7,40.599999999999994
2014-12-30,67,70.0,,0.7,46.9
2014-12-31,73,70.0,,0.7,51.099999999999994
2015-01-01,100,63.0,False,0.63,63.0
2015-01-02,69,63.0,,0.63,43.47
2015-01-03,70,63.0,,0.63,44.1
2015-01-04,81,63.0,,0.63,51.03
2015-01-05,65,63.0,,0.63,40.95
2015-01-06,65,63.0,,0.63,40.95
2015-01-07,54,63.0,,0.63,34.02
2015-01-08,63,63.0,,0.63,39.69
2015-01-09,72,63.0,,0.63,45.36
2015-01-10,75,63.0,,0.63,47.25
2015-01-11,52,63.0,,0.63,32.76
2015-01-12,68,63.0,,0.63,42.84
2015-01-13,76,63.0,,0.63,47.88
2015-01-14,54,63.0,,0.63,34.02
2015-01-15,66,63.0,,0.63,41.58
2015-01-16,83,63.0,,0.63,52.29
2015-01-17,79,63.0,,0.63,49.77
2015-01-18,73,63.0,,0.63,45.99
2015-01-19,72,63.0,,0.63,45.36
2015-01-20,65,63.0,,0.63,40.95
2015-01-21,74,63.0,,0.63,46.62
2015-01-22,67,63.0,,0.63,42.21
2015-01-23,65,63.0,,0.63,40.95
2015-01-24,75,63.0,,0.63,47.25
2015-01-25,77,63.0,,0.63,48.51
2015-01-26,61,63.0,,0.63,38.43
2015-01-27,60,63.0,,0.63,37.8
2015-01-28,43,63.0,,0.63,27.09
2015-01-29,51,63.0,,0.63,32.13
2015-01-30,65,63.0,,0.63,40.95
2015-01-31,72,63.0,,0.63,45.36
2015-02-01,67,60.0,False,0.6,40.199999999999996
2015-02-02,52,60.0,,0.6,31.2
2015-02-03,70,60.0,,0.6,42.0
2015-02-04,70,60.0,,0.6,42.0
2015-02-05,67,60.0,,0.6,40.199999999999996
2015-02-06,74,60.0,,0.6,44.4
2015-02-07,62,60.0,,0.6,37.199999999999996
2015-02-08,64,60.0,,0.6,38.4
2015-02-09,56,60.0,,0.6,33.6
2015-02-10,100,60.0,,0.6,60.0
2015-02-11,68,60.0,,0.6,40.8
2015-02-12,64,60.0,,0.6,38.4
2015-02-13,77,60.0,,0.6,46.199999999999996
2015-02-14,45,60.0,,0.6,27.0
2015-02-15,53,60.0,,0.6,31.799999999999997
2015-02-16,74,60.0,,0.6,44.4
2015-02-17,72,60.0,,0.6,43.199999999999996
2015-02-18,53,60.0,,0.6,31.799999999999997
2015-02-19,53,60.0,,0.6,31.799999999999997
2015-02-20,53,60.0,,0.6,31.799999999999997
2015-02-21,57,60.0,,0.6,34.199999999999996
2015-02-22,42,60.0,,0.6,25.2
2015-02-23,59,60.0,,0.6,35.4
2015-02-24,71,60.0,,0.6,42.6
2015-02-25,64,60.0,,0.6,38.4
2015-02-26,76,60.0,,0.6,45.6
2015-02-27,53,60.0,,0.6,31.799999999999997
2015-02-28,75,60.0,,0.6,45.0
2015-03-01,100,60.0,False,0.6,60.0
2015-03-02,67,60.0,,0.6,40.199999999999996
2015-03-03,71,60.0,,0.6,42.6
2015-03-04,81,60.0,,0.6,48.6
2015-03-05,80,60.0,,0.6,48.0
2015-03-06,85,60.0,,0.6,51.0
2015-03-07,51,60.0,,0.6,30.599999999999998
2015-03-08,77,60.0,,0.6,46.199999999999996
2015-03-09,47,60.0,,0.6,28.2
2015-03-10,50,60.0,,0.6,30.0
2015-03-11,49,60.0,,0.6,29.4
2015-03-12,95,60.0,,0.6,57.0
2015-03-13,68,60.0,,0.6,40.8
2015-03-14,78,60.0,,0.6,46.8
2015-03-15,76,60.0,,0.6,45.6
2015-03-16,60,60.0,,0.6,36.0
2015-03-17,72,60.0,,0.6,43.199999999999996
2015-03-18,66,60.0,,0.6,39.6
2015-03-19,85,60.0,,0.6,51.0
2015-03-20,86,60.0,,0.6,51.6
2015-03-21,86,60.0,,0.6,51.6
2015-03-22,99,60.0,,0.6,59.4
2015-03-23,65,60.0,,0.6,39.0
2015-03-24,55,60.0,,0.6,33.0
2015-03-25,100,60.0,,0.6,60.0
2015-03-26,74,60.0,,0.6,44.4
2015-03-27,79,60.0,,0.6,47.4
2015-03-28,96,60.0,,0.6,57.599999999999994
2015-03-29,76,60.0,,0.6,45.6
2015-03-30,56,60.0,,0.6,33.6
2015-03-31,71,60.0,,0.6,42.6
2015-04-01,68,60.0,False,0.6,40.8
2015-04-02,72,60.0,,0.6,43.199999999999996
2015-04-03,82,60.0,,0.6,49.199999999999996
2015-04-04,67,60.0,,0.6,40.199999999999996
2015-04-05,68,60.0,,0.6,40.8
2015-04-06,88,60.0,,0.6,52.8
2015-04-07,84,60.0,,0.6,50.4
2015-04-08,71,60.0,,0.6,42.6
2015-04-09,78,60.0,,0.6,46.8
2015-04-10,54,60.0,,0.6,32.4
2015-04-11,96,60.0,,0.6,57.599999999999994
2015-04-12,73,60.0,,0.6,43.8
2015-04-13,85,60.0,,0.6,51.0
2015-04-14,63,60.0,,0.6,37.8
2015-04-15,78,60.0,,0.6,46.8
2015-04-16,81,60.0,,0.6,48.6
2015-04-17,70,60.0,,0.6,42.0
2015-04-18,40,60.0,,0.6,24.0
2015-04-19,100,60.0,,0.6,60.0
2015-04-20,64,60.0,,0.6,38.4
2015-04-21,64,60.0,,0.6,38.4
2015-04-22,79,60.0,,0.6,47.4
2015-04-23,95,60.0,,0.6,57.0
2015-04-24,72,60.0,,0.6,43.199999999999996
2015-04-25,78,60.0,,0.6,46.8
2015-04-26,96,60.0,,0.6,57.599999999999994
2015-04-27,79,60.0,,0.6,47.4
2015-04-28,82,60.0,,0.6,49.199999999999996
2015-04-29,73,60.0,,0.6,43.8
2015-04-30,70,60.0,,0.6,42.0
2015-05-01,78,58.0,False,0.58,45.239999999999995
2015-05-02,49,58.0,,0.58,28.419999999999998
2015-05-03,68,58.0,,0.58,39.44
2015-05-04,71,58.0,,0.58,41.18
2015-05-05,77,58.0,,0.58,44.66
2015-05-06,81,58.0,,0.58,46.98
2015-05-07,61,58.0,,0.58,35.379999999999995
2015-05-08,68,58.0,,0.58,39.44
2015-05-09,71,58.0,,0.58,41.18
2015-05-10,74,58.0,,0.58,42.919999999999995
2015-05-11,44,58.0,,0.58,25.52
2015-05-12,60,58.0,,0.58,34.8
2015-05-13,55,58.0,,0.58,31.9
2015-05-14,67,58.0,,0.58,38.86
2015-05-15,81,58.0,,0.58,46.98
2015-05-16,100,58.0,,0.58,57.99999999999999
2015-05-17,78,58.0,,0.58,45.239999999999995
2015-05-18,67,58.0,,0.58,38.86
2015-05-19,63,58.0,,0.58,36.54
2015-05-20,48,58.0,,0.58,27.839999999999996
2015-05-21,80,58.0,,0.58,46.4
2015-05-22,56,58.0,,0.58,32.48
2015-05-23,56,58.0,,0.58,32.48
2015-05-24,60,58.0,,0.58,34.8
2015-05-25,94,58.0,,0.58,54.519999999999996
2015-05-26,82,58.0,,0.58,47.559999999999995
2015-05-27,69,58.0,,0.58,40.019999999999996
2015-05-28,66,58.0,,0.58,38.279999999999994
2015-05-29,47,58.0,,0.58,27.259999999999998
2015-05-30,55,58.0,,0.58,31.9
2015-05-31,68,58.0,,0.58,39.44
2015-06-01,53,55.0,False,0.55,29.150000000000002
2015-06-02,51,55.0,,0.55,28.05
2015-06-03,59,55.0,,0.55,32.45
2015-06-04,59,55.0,,0.55,32.45
2015-06-05,61,55.0,,0.55,33.550000000000004
2015-06-06,100,55.0,,0.55,55.00000000000001
2015-06-07,82,55.0,,0.55,45.1
2015-06-08,87,55.0,,0.55,47.85
2015-06-09,33,55.0,,0.55,18.150000000000002
2015-06-10,59,55.0,,0.55,32.45
2015-06-11,60,55.0,,0.55,33.0
2015-06-12,35,55.0,,0.55,19.25
2015-06-13,43,55.0,,0.55,23.650000000000002
2015-06-14,51,55.0,,0.55,28.05
2015-06-15,49,55.0,,0.55,26.950000000000003
2015-06-16,45,55.0,,0.55,24.750000000000004
2015-06-17,48,55.0,,0.55,26.400000000000002
2015-06-18,83,55.0,,0.55,45.650000000000006
2015-06-19,65,55.0,,0.55,35.75
2015-06-20,66,55.0,,0.55,36.300000000000004
2015-06-21,51,55.0,,0.55,28.05
2015-06-22,76,55.0,,0.55,41.800000000000004
2015-06-23,62,55.0,,0.55,34.1
2015-06-24,78,55.0,,0.55,42.900000000000006
2015-06-25,50,55.0,,0.55,27.500000000000004
2015-06-26,57,55.0,,0.55,31.35
2015-06-27,58,55.0,,0.55,31.900000000000002
2015-06-28,55,55.0,,0.55,30.250000000000004
2015-06-29,46,55.0,,0.55,25.3
2015-06-30,62,55.0,,0.55,34.1
2015-07-01,55,59.0,False,0.59,32.449999999999996
2015-07-02,46,59.0,,0.59,27.139999999999997
2015-07-03,62,59.0,,0.59,36.58
2015-07-04,93,59.0,,0.59,54.87
2015-07-05,43,59.0,,0.59,25.369999999999997
2015-07-06,55,59.0,,0.59,32.449999999999996
2015-07-07,53,59.0,,0.59,31.27
2015-07-08,70,59.0,,0.59,41.3
2015-07-09,44,59.0,,0.59,25.959999999999997
2015-07-10,46,59.0,,0.59,27.139999999999997
2015-07-11,61,59.0,,0.59,35.989999999999995
2015-07-12,35,59.0,,0.59,20.65
2015-07-13,47,59.0,,0.59,27.729999999999997
2015-07-14,69,59.0,,0.59,40.71
2015-07-15,56,59.0,,0.59,33.04
2015-07-16,44,59.0,,0.59,25.959999999999997
2015-07-17,61,59.0,,0.59,35.989999999999995
2015-07-18,75,59.0,,0.59,44.25
2015-07-19,42,59.0,,0.59,24.779999999999998
2015-07-20,32,59.0,,0.59,18.88
2015-07-21,37,59.0,,0.59,21.83
2015-07-22,64,59.0,,0.59,37.76
2015-07-23,100,59.0,,0.59,59.0
2015-07-24,71,59.0,,0.59,41.89
2015-07-25,48,59.0,,0.59,28.32
2015-07-26,48,59.0,,0.59,28.32
2015-07-27,71,59.0,,0.59,41.89
2015-07-28,53,59.0,,0.59,31.27
2015-07-29,44,59.0,,0.59,25.959999999999997
2015-07-30,38,59.0,,0.59,22.419999999999998
2015-07-31,60,59.0,,0.59,35.4
2015-08-01,72,62.0,False,0.62,44.64
2015-08-02,78,62.0,,0.62,48.36
2015-08-03,44,62.0,,0.62,27.28
2015-08-04,66,62.0,,0.62,40.92
2015-08-05,54,62.0,,0.62,33.48
2015-08-06,81,62.0,,0.62,50.22
2015-08-07,61,62.0,,0.62,37.82
2015-08-08,96,62.0,,0.62,59.519999999999996
2015-08-09,62,62.0,,0.62,38.44
2015-08-10,74,62.0,,0.62,45.88
2015-08-11,64,62.0,,0.62,39.68
2015-08-12,78,62.0,,0.62,48.36
2015-08-13,92,62.0,,0.62,57.04
2015-08-14,65,62.0,,0.62,40.3
2015-08-15,68,62.0,,0.62,42.16
2015-08-16,61,62.0,,0.62,37.82
2015-08-17,60,62.0,,0.62,37.2
2015-08-18,55,62.0,,0.62,34.1
2015-08-19,83,62.0,,0.62,51.46
2015-08-20,80,62.0,,0.62,49.6
2015-08-21,72,62.0,,0.62,44.64
2015-08-22,62,62.0,,0.62,38.44
2015-08-23,72,62.0,,0.62,44.64
2015-08-24,77,62.0,,0.62,47.74
2015-08-25,52,62.0,,0.62,32.24
2015-08-26,74,62.0,,0.62,45.88
2015-08-27,69,62.0,,0.62,42.78
2015-08-28,87,62.0,,0.62,53.94
2015-08-29,98,62.0,,0.62,60.76
2015-08-30,100,62.0,,0.62,62.0
2015-08-31,51,62.0,,0.62,31.62
2015-09-01,64,60.0,False,0.6,38.4
2015-09-02,94,60.0,,0.6,56.4
2015-09-03,65,60.0,,0.6,39.0
2015-09-04,68,60.0,,0.6,40.8
2015-09-05,77,60.0,,0.6,46.199999999999996
2015-09-06,65,60.0,,0.6,39.0
2015-09-07,83,60.0,,0.6,49.8
2015-09-08,88,60.0,,0.6,52.8
2015-09-09,65,60.0,,0.6,39.0
2015-09-10,100,60.0,,0.6,60.0
2015-09-11,84,60.0,,0.6,50.4
2015-09-12,97,60.0,,0.6,58.199999999999996
2015-09-13,65,60.0,,0.6,39.0
2015-09-14,90,60.0,,0.6,54.0
2015-09-15,82,60.0,,0.6,49.199999999999996
2015-09-16,81,60.0,,0.6,48.6
2015-09-17,84,60.0,,0.6,50.4
2015-09-18,75,60.0,,0.6,45.0
2015-09-19,79,60.0,,0.6,47.4
2015-09-20,81,60.0,,0.6,48.6
2015-09-21,71,60.0,,0.6,42.6
2015-09-22,78,60.0,,0.6,46.8
2015-09-23,90,60.0,,0.6,54.0
2015-09-24,68,60.0,,0.6,40.8
2015-09-25,72,60.0,,0.6,43.199999999999996
2015-09-26,59,60.0,,0.6,35.4
2015-09-27,79,60.0,,0.6,47.4
2015-09-28,75,60.0,,0.6,45.0
2015-09-29,66,60.0,,0.6,39.6
2015-09-30,74,60.0,,0.6,44.4
2015-10-01,74,59.0,False,0.59,43.66
2015-10-02,54,59.0,,0.59,31.86
2015-10-03,69,59.0,,0.59,40.71
2015-10-04,80,59.0,,0.59,47.199999999999996
2015-10-05,46,59.0,,0.59,27.139999999999997
2015-10-06,51,59.0,,0.59,30.09
2015-10-07,72,59.0,,0.59,42.48
2015-10-08,54,59.0,,0.59,31.86
2015-10-09,58,59.0,,0.59,34.22
2015-10-10,57,59.0,,0.59,33.629999999999995
2015-10-11,80,59.0,,0.59,47.199999999999996
2015-10-12,49,59.0,,0.59,28.91
2015-10-13,53,59.0,,0.59,31.27
2015-10-14,54,59.0,,0.59,31.86
2015-10-15,58,59.0,,0.59,34.22
2015-10-16,64,59.0,,0.59,37.76
2015-10-17,60,59.0,,0.59,35.4
2015-10-18,69,59.0,,0.59,40.71
2015-10-19,53,59.0,,0.59,31.27
2015-10-20,56,59.0,,0.59,33.04
2015-10-21,54,59.0,,0.59,31.86
2015-10-22,71,59.0,,0.59,41.89
2015-10-23,58,59.0,,0.59,34.22
2015-10-24,43,59.0,,0.59,25.369999999999997
2015-10-25,56,59.0,,0.59,33.04
2015-10-26,56,59.0,,0.59,33.04
2015-10-27,67,59.0,,0.59,39.53
2015-10-28,100,59.0,,0.59,59.0
2015-10-29,53,59.0,,0.59,31.27
2015-10-30,53,59.0,,0.59,31.27
2015-10-31,53,59.0,,0.59,31.27
2015-11-01,59,62.0,False,0.62,36.58
2015-11-02,57,62.0,,0.62,35.339999999999996
2015-11-03,72,62.0,,0.62,44.64
2015-11-04,75,62.0,,0.62,46.5
2015-11-05,83,62.0,,0.62,51.46
2015-11-06,65,62.0,,0.62,40.3
2015-11-07,54,62.0,,0.62,33.48
2015-11-08,82,62.0,,0.62,50.839999999999996
2015-11-09,84,62.0,,0.62,52.08
2015-11-10,65,62.0,,0.62,40.3
2015-11-11,73,62.0,,0.62,45.26
2015-11-12,85,62.0,,0.62,52.7
2015-11-13,76,62.0,,0.62,47.12
2015-11-14,45,62.0,,0.62,27.9
2015-11-15,70,62.0,,0.62,43.4
2015-11-16,79,62.0,,0.62,48.98
