date,prosperity_unscaled,prosperity_monthly,isPartial,scale,prosperity
2016-02-17,100,91.0,,0.91,91.0
2016-02-18,84,91.0,,0.91,76.44
2016-02-19,77,91.0,,0.91,70.07000000000001
2016-02-20,70,91.0,,0.91,63.7
2016-02-21,73,91.0,,0.91,66.43
2016-02-22,73,91.0,,0.91,66.43
2016-02-23,95,91.0,,0.91,86.45
2016-02-24,89,91.0,,0.91,80.99000000000001
2016-02-25,58,91.0,,0.91,52.78
2016-02-26,85,91.0,,0.91,77.35000000000001
2016-02-27,58,91.0,,0.91,52.78
2016-02-28,49,91.0,,0.91,44.59
2016-02-29,63,91.0,,0.91,57.330000000000005
2016-03-01,79,83.0,False,0.83,65.57
2016-03-02,91,83.0,,0.83,75.53
2016-03-03,97,83.0,,0.83,80.50999999999999
2016-03-04,76,83.0,,0.83,63.08
2016-03-05,56,83.0,,0.83,46.48
2016-03-06,46,83.0,,0.83,38.18
2016-03-07,75,83.0,,0.83,62.25
2016-03-08,84,83.0,,0.83,69.72
2016-03-09,88,83.0,,0.83,73.03999999999999
2016-03-10,80,83.0,,0.83,66.39999999999999
2016-03-11,63,83.0,,0.83,52.29
2016-03-12,48,83.0,,0.83,39.839999999999996
2016-03-13,64,83.0,,0.83,53.12
2016-03-14,76,83.0,,0.83,63.08
2016-03-15,67,83.0,,0.83,55.61
2016-03-16,76,83.0,,0.83,63.08
