date,deficit fiscal_unscaled,deficit fiscal_monthly,isPartial,scale,deficit fiscal
2008-07-14,0,28.0,,0.28,0.0
2008-07-15,0,28.0,,0.28,0.0
2008-07-16,0,28.0,,0.28,0.0
2008-07-17,0,28.0,,0.28,0.0
2008-07-18,0,28.0,,0.28,0.0
2008-07-19,0,28.0,,0.28,0.0
2008-07-20,0,28.0,,0.28,0.0
2008-07-21,0,28.0,,0.28,0.0
2008-07-22,0,28.0,,0.28,0.0
2008-07-23,0,28.0,,0.28,0.0
2008-07-24,0,28.0,,0.28,0.0
2008-07-25,0,28.0,,0.28,0.0
2008-07-26,0,28.0,,0.28,0.0
2008-07-27,0,28.0,,0.28,0.0
2008-07-28,0,28.0,,0.28,0.0
2008-07-29,0,28.0,,0.28,0.0
2008-07-30,100,28.0,,0.28,28.000000000000004
2008-07-31,0,28.0,,0.28,0.0
2008-08-01,0,22.0,False,0.22,0.0
2008-08-02,0,22.0,,0.22,0.0
2008-08-03,0,22.0,,0.22,0.0
2008-08-04,0,22.0,,0.22,0.0
2008-08-05,0,22.0,,0.22,0.0
2008-08-06,0,22.0,,0.22,0.0
2008-08-07,0,22.0,,0.22,0.0
2008-08-08,70,22.0,,0.22,15.4
2008-08-09,0,22.0,,0.22,0.0
2008-08-10,100,22.0,,0.22,22.0
2008-08-11,64,22.0,,0.22,14.08
2008-08-12,0,22.0,,0.22,0.0
2008-08-13,0,22.0,,0.22,0.0
2008-08-14,0,22.0,,0.22,0.0
2008-08-15,0,22.0,,0.22,0.0
2008-08-16,0,22.0,,0.22,0.0
2008-08-17,0,22.0,,0.22,0.0
2008-08-18,0,22.0,,0.22,0.0
2008-08-19,0,22.0,,0.22,0.0
2008-08-20,0,22.0,,0.22,0.0
2008-08-21,0,22.0,,0.22,0.0
2008-08-22,0,22.0,,0.22,0.0
2008-08-23,0,22.0,,0.22,0.0
2008-08-24,96,22.0,,0.22,21.12
2008-08-25,0,22.0,,0.22,0.0
2008-08-26,0,22.0,,0.22,0.0
2008-08-27,0,22.0,,0.22,0.0
2008-08-28,65,22.0,,0.22,14.3
2008-08-29,69,22.0,,0.22,15.18
2008-08-30,0,22.0,,0.22,0.0
2008-08-31,0,22.0,,0.22,0.0
2008-09-01,0,34.0,False,0.34,0.0
2008-09-02,0,34.0,,0.34,0.0
2008-09-03,47,34.0,,0.34,15.98
2008-09-04,0,34.0,,0.34,0.0
2008-09-05,50,34.0,,0.34,17.0
2008-09-06,0,34.0,,0.34,0.0
2008-09-07,0,34.0,,0.34,0.0
2008-09-08,46,34.0,,0.34,15.64
2008-09-09,0,34.0,,0.34,0.0
2008-09-10,0,34.0,,0.34,0.0
2008-09-11,46,34.0,,0.34,15.64
2008-09-12,0,34.0,,0.34,0.0
2008-09-13,0,34.0,,0.34,0.0
2008-09-14,0,34.0,,0.34,0.0
2008-09-15,47,34.0,,0.34,15.98
2008-09-16,46,34.0,,0.34,15.64
2008-09-17,0,34.0,,0.34,0.0
2008-09-18,0,34.0,,0.34,0.0
2008-09-19,100,34.0,,0.34,34.0
2008-09-20,0,34.0,,0.34,0.0
2008-09-21,70,34.0,,0.34,23.8
2008-09-22,0,34.0,,0.34,0.0
2008-09-23,0,34.0,,0.34,0.0
2008-09-24,0,34.0,,0.34,0.0
2008-09-25,46,34.0,,0.34,15.64
2008-09-26,49,34.0,,0.34,16.66
2008-09-27,0,34.0,,0.34,0.0
2008-09-28,67,34.0,,0.34,22.78
2008-09-29,89,34.0,,0.34,30.26
2008-09-30,0,34.0,,0.34,0.0
2008-10-01,0,33.0,False,0.33,0.0
2008-10-02,67,33.0,,0.33,22.11
2008-10-03,0,33.0,,0.33,0.0
2008-10-04,0,33.0,,0.33,0.0
2008-10-05,0,33.0,,0.33,0.0
2008-10-06,64,33.0,,0.33,21.12
2008-10-07,0,33.0,,0.33,0.0
2008-10-08,95,33.0,,0.33,31.35
2008-10-09,64,33.0,,0.33,21.12
2008-10-10,0,33.0,,0.33,0.0
2008-10-11,0,33.0,,0.33,0.0
2008-10-12,0,33.0,,0.33,0.0
2008-10-13,0,33.0,,0.33,0.0
2008-10-14,0,33.0,,0.33,0.0
2008-10-15,97,33.0,,0.33,32.01
2008-10-16,65,33.0,,0.33,21.45
2008-10-17,0,33.0,,0.33,0.0
2008-10-18,100,33.0,,0.33,33.0
2008-10-19,98,33.0,,0.33,32.34
2008-10-20,0,33.0,,0.33,0.0
2008-10-21,0,33.0,,0.33,0.0
2008-10-22,0,33.0,,0.33,0.0
2008-10-23,0,33.0,,0.33,0.0
2008-10-24,0,33.0,,0.33,0.0
2008-10-25,0,33.0,,0.33,0.0
2008-10-26,0,33.0,,0.33,0.0
2008-10-27,64,33.0,,0.33,21.12
2008-10-28,0,33.0,,0.33,0.0
2008-10-29,0,33.0,,0.33,0.0
2008-10-30,0,33.0,,0.33,0.0
2008-10-31,73,33.0,,0.33,24.09
2008-11-01,0,29.0,False,0.29,0.0
2008-11-02,0,29.0,,0.29,0.0
2008-11-03,0,29.0,,0.29,0.0
2008-11-04,0,29.0,,0.29,0.0
2008-11-05,0,29.0,,0.29,0.0
2008-11-06,0,29.0,,0.29,0.0
2008-11-07,0,29.0,,0.29,0.0
2008-11-08,0,29.0,,0.29,0.0
2008-11-09,0,29.0,,0.29,0.0
2008-11-10,0,29.0,,0.29,0.0
2008-11-11,49,29.0,,0.29,14.209999999999999
2008-11-12,0,29.0,,0.29,0.0
2008-11-13,0,29.0,,0.29,0.0
2008-11-14,0,29.0,,0.29,0.0
2008-11-15,0,29.0,,0.29,0.0
2008-11-16,73,29.0,,0.29,21.169999999999998
2008-11-17,0,29.0,,0.29,0.0
2008-11-18,0,29.0,,0.29,0.0
2008-11-19,50,29.0,,0.29,14.499999999999998
2008-11-20,100,29.0,,0.29,28.999999999999996
2008-11-21,0,29.0,,0.29,0.0
2008-11-22,0,29.0,,0.29,0.0
2008-11-23,72,29.0,,0.29,20.88
2008-11-24,0,29.0,,0.29,0.0
2008-11-25,0,29.0,,0.29,0.0
2008-11-26,0,29.0,,0.29,0.0
2008-11-27,0,29.0,,0.29,0.0
2008-11-28,0,29.0,,0.29,0.0
2008-11-29,0,29.0,,0.29,0.0
2008-11-30,0,29.0,,0.29,0.0
2008-12-01,0,23.0,False,0.23,0.0
2008-12-02,48,23.0,,0.23,11.040000000000001
2008-12-03,49,23.0,,0.23,11.270000000000001
2008-12-04,0,23.0,,0.23,0.0
2008-12-05,0,23.0,,0.23,0.0
2008-12-06,0,23.0,,0.23,0.0
2008-12-07,0,23.0,,0.23,0.0
2008-12-08,0,23.0,,0.23,0.0
2008-12-09,97,23.0,,0.23,22.310000000000002
2008-12-10,0,23.0,,0.23,0.0
2008-12-11,100,23.0,,0.23,23.0
2008-12-12,0,23.0,,0.23,0.0
2008-12-13,0,23.0,,0.23,0.0
2008-12-14,77,23.0,,0.23,17.71
2008-12-15,0,23.0,,0.23,0.0
2008-12-16,50,23.0,,0.23,11.5
2008-12-17,51,23.0,,0.23,11.73
2008-12-18,0,23.0,,0.23,0.0
2008-12-19,0,23.0,,0.23,0.0
2008-12-20,80,23.0,,0.23,18.400000000000002
2008-12-21,0,23.0,,0.23,0.0
2008-12-22,60,23.0,,0.23,13.8
2008-12-23,0,23.0,,0.23,0.0
2008-12-24,0,23.0,,0.23,0.0
2008-12-25,0,23.0,,0.23,0.0
2008-12-26,0,23.0,,0.23,0.0
2008-12-27,0,23.0,,0.23,0.0
2008-12-28,0,23.0,,0.23,0.0
2008-12-29,0,23.0,,0.23,0.0
2008-12-30,0,23.0,,0.23,0.0
2008-12-31,65,23.0,,0.23,14.950000000000001
2009-01-01,0,22.0,False,0.22,0.0
2009-01-02,0,22.0,,0.22,0.0
2009-01-03,0,22.0,,0.22,0.0
2009-01-04,0,22.0,,0.22,0.0
2009-01-05,0,22.0,,0.22,0.0
2009-01-06,0,22.0,,0.22,0.0
2009-01-07,96,22.0,,0.22,21.12
2009-01-08,0,22.0,,0.22,0.0
2009-01-09,99,22.0,,0.22,21.78
2009-01-10,0,22.0,,0.22,0.0
2009-01-11,0,22.0,,0.22,0.0
2009-01-12,0,22.0,,0.22,0.0
2009-01-13,0,22.0,,0.22,0.0
2009-01-14,0,22.0,,0.22,0.0
2009-01-15,0,22.0,,0.22,0.0
2009-01-16,100,22.0,,0.22,22.0
2009-01-17,0,22.0,,0.22,0.0
2009-01-18,0,22.0,,0.22,0.0
2009-01-19,0,22.0,,0.22,0.0
2009-01-20,93,22.0,,0.22,20.46
2009-01-21,94,22.0,,0.22,20.68
2009-01-22,0,22.0,,0.22,0.0
2009-01-23,96,22.0,,0.22,21.12
2009-01-24,0,22.0,,0.22,0.0
2009-01-25,0,22.0,,0.22,0.0
2009-01-26,0,22.0,,0.22,0.0
2009-01-27,0,22.0,,0.22,0.0
2009-01-28,0,22.0,,0.22,0.0
2009-01-29,0,22.0,,0.22,0.0
2009-01-30,98,22.0,,0.22,21.56
2009-01-31,0,22.0,,0.22,0.0
2009-02-01,0,31.0,False,0.31,0.0
2009-02-02,0,31.0,,0.31,0.0
2009-02-03,0,31.0,,0.31,0.0
2009-02-04,0,31.0,,0.31,0.0
2009-02-05,0,31.0,,0.31,0.0
2009-02-06,0,31.0,,0.31,0.0
2009-02-07,0,31.0,,0.31,0.0
2009-02-08,0,31.0,,0.31,0.0
2009-02-09,66,31.0,,0.31,20.46
2009-02-10,0,31.0,,0.31,0.0
2009-02-11,0,31.0,,0.31,0.0
2009-02-12,0,31.0,,0.31,0.0
2009-02-13,0,31.0,,0.31,0.0
2009-02-14,0,31.0,,0.31,0.0
2009-02-15,0,31.0,,0.31,0.0
2009-02-16,74,31.0,,0.31,22.94
2009-02-17,68,31.0,,0.31,21.08
2009-02-18,0,31.0,,0.31,0.0
2009-02-19,67,31.0,,0.31,20.77
2009-02-20,71,31.0,,0.31,22.01
2009-02-21,0,31.0,,0.31,0.0
2009-02-22,100,31.0,,0.31,31.0
2009-02-23,67,31.0,,0.31,20.77
2009-02-24,66,31.0,,0.31,20.46
2009-02-25,66,31.0,,0.31,20.46
2009-02-26,0,31.0,,0.31,0.0
2009-02-27,0,31.0,,0.31,0.0
2009-02-28,0,31.0,,0.31,0.0
2009-03-01,73,30.0,False,0.3,21.9
2009-03-02,0,30.0,,0.3,0.0
2009-03-03,0,30.0,,0.3,0.0
2009-03-04,0,30.0,,0.3,0.0
2009-03-05,51,30.0,,0.3,15.299999999999999
2009-03-06,0,30.0,,0.3,0.0
2009-03-07,0,30.0,,0.3,0.0
2009-03-08,77,30.0,,0.3,23.099999999999998
2009-03-09,50,30.0,,0.3,15.0
2009-03-10,49,30.0,,0.3,14.7
2009-03-11,50,30.0,,0.3,15.0
2009-03-12,0,30.0,,0.3,0.0
2009-03-13,54,30.0,,0.3,16.2
2009-03-14,0,30.0,,0.3,0.0
2009-03-15,0,30.0,,0.3,0.0
2009-03-16,76,30.0,,0.3,22.8
2009-03-17,0,30.0,,0.3,0.0
2009-03-18,0,30.0,,0.3,0.0
2009-03-19,51,30.0,,0.3,15.299999999999999
2009-03-20,54,30.0,,0.3,16.2
2009-03-21,0,30.0,,0.3,0.0
2009-03-22,77,30.0,,0.3,23.099999999999998
2009-03-23,100,30.0,,0.3,30.0
2009-03-24,0,30.0,,0.3,0.0
2009-03-25,0,30.0,,0.3,0.0
2009-03-26,50,30.0,,0.3,15.0
2009-03-27,0,30.0,,0.3,0.0
2009-03-28,74,30.0,,0.3,22.2
2009-03-29,0,30.0,,0.3,0.0
2009-03-30,0,30.0,,0.3,0.0
2009-03-31,48,30.0,,0.3,14.399999999999999
2009-04-01,31,26.0,False,0.26,8.06
2009-04-02,0,26.0,,0.26,0.0
2009-04-03,0,26.0,,0.26,0.0
2009-04-04,0,26.0,,0.26,0.0
2009-04-05,0,26.0,,0.26,0.0
2009-04-06,32,26.0,,0.26,8.32
2009-04-07,63,26.0,,0.26,16.38
2009-04-08,33,26.0,,0.26,8.58
2009-04-09,34,26.0,,0.26,8.84
2009-04-10,0,26.0,,0.26,0.0
2009-04-11,51,26.0,,0.26,13.26
2009-04-12,0,26.0,,0.26,0.0
2009-04-13,33,26.0,,0.26,8.58
2009-04-14,31,26.0,,0.26,8.06
2009-04-15,0,26.0,,0.26,0.0
2009-04-16,33,26.0,,0.26,8.58
2009-04-17,0,26.0,,0.26,0.0
2009-04-18,0,26.0,,0.26,0.0
2009-04-19,0,26.0,,0.26,0.0
2009-04-20,31,26.0,,0.26,8.06
2009-04-21,31,26.0,,0.26,8.06
2009-04-22,31,26.0,,0.26,8.06
2009-04-23,0,26.0,,0.26,0.0
2009-04-24,0,26.0,,0.26,0.0
2009-04-25,0,26.0,,0.26,0.0
2009-04-26,100,26.0,,0.26,26.0
2009-04-27,31,26.0,,0.26,8.06
2009-04-28,46,26.0,,0.26,11.96
2009-04-29,0,26.0,,0.26,0.0
2009-04-30,32,26.0,,0.26,8.32
2009-05-01,36,54.0,False,0.54,19.44
2009-05-02,52,54.0,,0.54,28.080000000000002
2009-05-03,51,54.0,,0.54,27.540000000000003
2009-05-04,33,54.0,,0.54,17.82
2009-05-05,32,54.0,,0.54,17.28
2009-05-06,0,54.0,,0.54,0.0
2009-05-07,34,54.0,,0.54,18.36
2009-05-08,0,54.0,,0.54,0.0
2009-05-09,54,54.0,,0.54,29.160000000000004
2009-05-10,56,54.0,,0.54,30.240000000000002
2009-05-11,68,54.0,,0.54,36.72
2009-05-12,0,54.0,,0.54,0.0
2009-05-13,33,54.0,,0.54,17.82
2009-05-14,33,54.0,,0.54,17.82
2009-05-15,0,54.0,,0.54,0.0
2009-05-16,0,54.0,,0.54,0.0
2009-05-17,0,54.0,,0.54,0.0
2009-05-18,100,54.0,,0.54,54.0
2009-05-19,33,54.0,,0.54,17.82
2009-05-20,0,54.0,,0.54,0.0
2009-05-21,0,54.0,,0.54,0.0
2009-05-22,0,54.0,,0.54,0.0
2009-05-23,0,54.0,,0.54,0.0
2009-05-24,0,54.0,,0.54,0.0
2009-05-25,0,54.0,,0.54,0.0
2009-05-26,0,54.0,,0.54,0.0
2009-05-27,0,54.0,,0.54,0.0
2009-05-28,0,54.0,,0.54,0.0
2009-05-29,0,54.0,,0.54,0.0
2009-05-30,0,54.0,,0.54,0.0
2009-05-31,55,54.0,,0.54,29.700000000000003
2009-06-01,0,22.0,False,0.22,0.0
2009-06-02,0,22.0,,0.22,0.0
2009-06-03,0,22.0,,0.22,0.0
2009-06-04,0,22.0,,0.22,0.0
2009-06-05,54,22.0,,0.22,11.88
2009-06-06,0,22.0,,0.22,0.0
2009-06-07,0,22.0,,0.22,0.0
2009-06-08,50,22.0,,0.22,11.0
2009-06-09,0,22.0,,0.22,0.0
2009-06-10,100,22.0,,0.22,22.0
2009-06-11,51,22.0,,0.22,11.22
2009-06-12,0,22.0,,0.22,0.0
2009-06-13,79,22.0,,0.22,17.38
2009-06-14,0,22.0,,0.22,0.0
2009-06-15,76,22.0,,0.22,16.72
2009-06-16,0,22.0,,0.22,0.0
2009-06-17,0,22.0,,0.22,0.0
2009-06-18,51,22.0,,0.22,11.22
2009-06-19,0,22.0,,0.22,0.0
2009-06-20,0,22.0,,0.22,0.0
2009-06-21,0,22.0,,0.22,0.0
2009-06-22,51,22.0,,0.22,11.22
2009-06-23,0,22.0,,0.22,0.0
2009-06-24,52,22.0,,0.22,11.44
2009-06-25,0,22.0,,0.22,0.0
2009-06-26,0,22.0,,0.22,0.0
2009-06-27,0,22.0,,0.22,0.0
2009-06-28,0,22.0,,0.22,0.0
2009-06-29,0,22.0,,0.22,0.0
2009-06-30,51,22.0,,0.22,11.22
2009-07-01,0,57.0,False,0.57,0.0
2009-07-02,30,57.0,,0.57,17.099999999999998
2009-07-03,0,57.0,,0.57,0.0
2009-07-04,0,57.0,,0.57,0.0
2009-07-05,100,57.0,,0.57,56.99999999999999
2009-07-06,44,57.0,,0.57,25.08
2009-07-07,56,57.0,,0.57,31.919999999999998
2009-07-08,43,57.0,,0.57,24.509999999999998
2009-07-09,0,57.0,,0.57,0.0
2009-07-10,31,57.0,,0.57,17.669999999999998
2009-07-11,0,57.0,,0.57,0.0
2009-07-12,45,57.0,,0.57,25.65
2009-07-13,0,57.0,,0.57,0.0
2009-07-14,56,57.0,,0.57,31.919999999999998
2009-07-15,29,57.0,,0.57,16.529999999999998
2009-07-16,0,57.0,,0.57,0.0
2009-07-17,0,57.0,,0.57,0.0
2009-07-18,0,57.0,,0.57,0.0
2009-07-19,46,57.0,,0.57,26.22
2009-07-20,0,57.0,,0.57,0.0
2009-07-21,0,57.0,,0.57,0.0
2009-07-22,0,57.0,,0.57,0.0
2009-07-23,28,57.0,,0.57,15.959999999999999
2009-07-24,0,57.0,,0.57,0.0
2009-07-25,0,57.0,,0.57,0.0
2009-07-26,0,57.0,,0.57,0.0
2009-07-27,0,57.0,,0.57,0.0
2009-07-28,28,57.0,,0.57,15.959999999999999
2009-07-29,0,57.0,,0.57,0.0
2009-07-30,29,57.0,,0.57,16.529999999999998
2009-07-31,0,57.0,,0.57,0.0
2009-08-01,0,19.0,False,0.19,0.0
2009-08-02,0,19.0,,0.19,0.0
2009-08-03,92,19.0,,0.19,17.48
2009-08-04,0,19.0,,0.19,0.0
2009-08-05,0,19.0,,0.19,0.0
2009-08-06,93,19.0,,0.19,17.67
2009-08-07,100,19.0,,0.19,19.0
2009-08-08,0,19.0,,0.19,0.0
2009-08-09,0,19.0,,0.19,0.0
2009-08-10,0,19.0,,0.19,0.0
2009-08-11,0,19.0,,0.19,0.0
2009-08-12,0,19.0,,0.19,0.0
2009-08-13,93,19.0,,0.19,17.67
2009-08-14,0,19.0,,0.19,0.0
2009-08-15,0,19.0,,0.19,0.0
2009-08-16,0,19.0,,0.19,0.0
2009-08-17,0,19.0,,0.19,0.0
2009-08-18,0,19.0,,0.19,0.0
2009-08-19,91,19.0,,0.19,17.29
2009-08-20,91,19.0,,0.19,17.29
2009-08-21,0,19.0,,0.19,0.0
2009-08-22,0,19.0,,0.19,0.0
2009-08-23,0,19.0,,0.19,0.0
2009-08-24,0,19.0,,0.19,0.0
2009-08-25,0,19.0,,0.19,0.0
2009-08-26,0,19.0,,0.19,0.0
2009-08-27,91,19.0,,0.19,17.29
2009-08-28,0,19.0,,0.19,0.0
2009-08-29,0,19.0,,0.19,0.0
2009-08-30,0,19.0,,0.19,0.0
2009-08-31,0,19.0,,0.19,0.0
2009-09-01,100,29.0,False,0.29,28.999999999999996
2009-09-02,100,29.0,,0.29,28.999999999999996
2009-09-03,0,29.0,,0.29,0.0
2009-09-04,0,29.0,,0.29,0.0
2009-09-05,0,29.0,,0.29,0.0
2009-09-06,0,29.0,,0.29,0.0
2009-09-07,0,29.0,,0.29,0.0
2009-09-08,99,29.0,,0.29,28.709999999999997
2009-09-09,0,29.0,,0.29,0.0
2009-09-10,0,29.0,,0.29,0.0
2009-09-11,0,29.0,,0.29,0.0
2009-09-12,0,29.0,,0.29,0.0
2009-09-13,0,29.0,,0.29,0.0
2009-09-14,0,29.0,,0.29,0.0
2009-09-15,0,29.0,,0.29,0.0
2009-09-16,0,29.0,,0.29,0.0
2009-09-17,0,29.0,,0.29,0.0
2009-09-18,0,29.0,,0.29,0.0
2009-09-19,0,29.0,,0.29,0.0
2009-09-20,0,29.0,,0.29,0.0
2009-09-21,0,29.0,,0.29,0.0
2009-09-22,0,29.0,,0.29,0.0
2009-09-23,0,29.0,,0.29,0.0
2009-09-24,0,29.0,,0.29,0.0
2009-09-25,0,29.0,,0.29,0.0
2009-09-26,0,29.0,,0.29,0.0
2009-09-27,0,29.0,,0.29,0.0
2009-09-28,0,29.0,,0.29,0.0
2009-09-29,0,29.0,,0.29,0.0
2009-09-30,97,29.0,,0.29,28.13
2009-10-01,0,34.0,False,0.34,0.0
2009-10-02,0,34.0,,0.34,0.0
2009-10-03,0,34.0,,0.34,0.0
2009-10-04,0,34.0,,0.34,0.0
2009-10-05,0,34.0,,0.34,0.0
2009-10-06,45,34.0,,0.34,15.3
2009-10-07,0,34.0,,0.34,0.0
2009-10-08,0,34.0,,0.34,0.0
2009-10-09,0,34.0,,0.34,0.0
2009-10-10,0,34.0,,0.34,0.0
2009-10-11,0,34.0,,0.34,0.0
2009-10-12,0,34.0,,0.34,0.0
2009-10-13,45,34.0,,0.34,15.3
2009-10-14,44,34.0,,0.34,14.96
2009-10-15,45,34.0,,0.34,15.3
2009-10-16,48,34.0,,0.34,16.32
2009-10-17,0,34.0,,0.34,0.0
2009-10-18,0,34.0,,0.34,0.0
2009-10-19,0,34.0,,0.34,0.0
2009-10-20,44,34.0,,0.34,14.96
2009-10-21,45,34.0,,0.34,15.3
2009-10-22,90,34.0,,0.34,30.6
2009-10-23,47,34.0,,0.34,15.98
2009-10-24,0,34.0,,0.34,0.0
2009-10-25,100,34.0,,0.34,34.0
2009-10-26,0,34.0,,0.34,0.0
2009-10-27,44,34.0,,0.34,14.96
2009-10-28,0,34.0,,0.34,0.0
2009-10-29,0,34.0,,0.34,0.0
2009-10-30,48,34.0,,0.34,16.32
2009-10-31,0,34.0,,0.34,0.0
2009-11-01,0,51.0,False,0.51,0.0
2009-11-02,49,51.0,,0.51,24.990000000000002
2009-11-03,47,51.0,,0.51,23.97
2009-11-04,70,51.0,,0.51,35.7
2009-11-05,48,51.0,,0.51,24.48
2009-11-06,51,51.0,,0.51,26.01
2009-11-07,0,51.0,,0.51,0.0
2009-11-08,72,51.0,,0.51,36.72
2009-11-09,47,51.0,,0.51,23.97
2009-11-10,46,51.0,,0.51,23.46
2009-11-11,48,51.0,,0.51,24.48
2009-11-12,47,51.0,,0.51,23.97
2009-11-13,100,51.0,,0.51,51.0
2009-11-14,0,51.0,,0.51,0.0
2009-11-15,0,51.0,,0.51,0.0
2009-11-16,0,51.0,,0.51,0.0
2009-11-17,46,51.0,,0.51,23.46
2009-11-18,70,51.0,,0.51,35.7
2009-11-19,0,51.0,,0.51,0.0
2009-11-20,50,51.0,,0.51,25.5
2009-11-21,0,51.0,,0.51,0.0
2009-11-22,0,51.0,,0.51,0.0
2009-11-23,47,51.0,,0.51,23.97
2009-11-24,71,51.0,,0.51,36.21
2009-11-25,52,51.0,,0.51,26.52
2009-11-26,0,51.0,,0.51,0.0
2009-11-27,0,51.0,,0.51,0.0
2009-11-28,72,51.0,,0.51,36.72
2009-11-29,70,51.0,,0.51,35.7
2009-11-30,45,51.0,,0.51,22.95
2009-12-01,33,39.0,False,0.39,12.870000000000001
2009-12-02,64,39.0,,0.39,24.96
2009-12-03,33,39.0,,0.39,12.870000000000001
2009-12-04,0,39.0,,0.39,0.0
2009-12-05,48,39.0,,0.39,18.72
2009-12-06,0,39.0,,0.39,0.0
2009-12-07,33,39.0,,0.39,12.870000000000001
2009-12-08,0,39.0,,0.39,0.0
2009-12-09,49,39.0,,0.39,19.11
2009-12-10,34,39.0,,0.39,13.26
2009-12-11,52,39.0,,0.39,20.28
2009-12-12,0,39.0,,0.39,0.0
2009-12-13,48,39.0,,0.39,18.72
2009-12-14,100,39.0,,0.39,39.0
2009-12-15,32,39.0,,0.39,12.48
2009-12-16,68,39.0,,0.39,26.52
2009-12-17,0,39.0,,0.39,0.0
2009-12-18,37,39.0,,0.39,14.43
2009-12-19,0,39.0,,0.39,0.0
2009-12-20,0,39.0,,0.39,0.0
2009-12-21,0,39.0,,0.39,0.0
2009-12-22,0,39.0,,0.39,0.0
2009-12-23,0,39.0,,0.39,0.0
2009-12-24,0,39.0,,0.39,0.0
2009-12-25,0,39.0,,0.39,0.0
2009-12-26,0,39.0,,0.39,0.0
2009-12-27,0,39.0,,0.39,0.0
2009-12-28,0,39.0,,0.39,0.0
2009-12-29,0,39.0,,0.39,0.0
2009-12-30,0,39.0,,0.39,0.0
2009-12-31,0,39.0,,0.39,0.0
2010-01-01,0,22.0,False,0.22,0.0
2010-01-02,0,22.0,,0.22,0.0
2010-01-03,0,22.0,,0.22,0.0
2010-01-04,52,22.0,,0.22,11.44
2010-01-05,50,22.0,,0.22,11.0
2010-01-06,0,22.0,,0.22,0.0
2010-01-07,100,22.0,,0.22,22.0
2010-01-08,0,22.0,,0.22,0.0
2010-01-09,0,22.0,,0.22,0.0
2010-01-10,0,22.0,,0.22,0.0
2010-01-11,0,22.0,,0.22,0.0
2010-01-12,49,22.0,,0.22,10.78
2010-01-13,0,22.0,,0.22,0.0
2010-01-14,50,22.0,,0.22,11.0
2010-01-15,0,22.0,,0.22,0.0
2010-01-16,0,22.0,,0.22,0.0
2010-01-17,0,22.0,,0.22,0.0
2010-01-18,54,22.0,,0.22,11.88
2010-01-19,48,22.0,,0.22,10.56
2010-01-20,48,22.0,,0.22,10.56
2010-01-21,0,22.0,,0.22,0.0
2010-01-22,50,22.0,,0.22,11.0
2010-01-23,0,22.0,,0.22,0.0
2010-01-24,0,22.0,,0.22,0.0
2010-01-25,96,22.0,,0.22,21.12
2010-01-26,0,22.0,,0.22,0.0
2010-01-27,48,22.0,,0.22,10.56
2010-01-28,0,22.0,,0.22,0.0
2010-01-29,51,22.0,,0.22,11.22
2010-01-30,0,22.0,,0.22,0.0
2010-01-31,0,22.0,,0.22,0.0
2010-02-01,51,44.0,False,0.44,22.44
2010-02-02,100,44.0,,0.44,44.0
2010-02-03,50,44.0,,0.44,22.0
2010-02-04,0,44.0,,0.44,0.0
2010-02-05,54,44.0,,0.44,23.76
2010-02-06,0,44.0,,0.44,0.0
2010-02-07,74,44.0,,0.44,32.56
2010-02-08,53,44.0,,0.44,23.32
2010-02-09,0,44.0,,0.44,0.0
2010-02-10,51,44.0,,0.44,22.44
2010-02-11,52,44.0,,0.44,22.88
2010-02-12,55,44.0,,0.44,24.2
2010-02-13,76,44.0,,0.44,33.44
2010-02-14,0,44.0,,0.44,0.0
2010-02-15,0,44.0,,0.44,0.0
2010-02-16,0,44.0,,0.44,0.0
2010-02-17,77,44.0,,0.44,33.88
2010-02-18,0,44.0,,0.44,0.0
2010-02-19,55,44.0,,0.44,24.2
2010-02-20,75,44.0,,0.44,33.0
2010-02-21,0,44.0,,0.44,0.0
2010-02-22,51,44.0,,0.44,22.44
2010-02-23,49,44.0,,0.44,21.56
2010-02-24,50,44.0,,0.44,22.0
2010-02-25,50,44.0,,0.44,22.0
2010-02-26,54,44.0,,0.44,23.76
2010-02-27,72,44.0,,0.44,31.68
2010-02-28,75,44.0,,0.44,33.0
2010-03-01,93,49.0,False,0.49,45.57
2010-03-02,0,49.0,,0.49,0.0
2010-03-03,46,49.0,,0.49,22.54
2010-03-04,48,49.0,,0.49,23.52
2010-03-05,0,49.0,,0.49,0.0
2010-03-06,0,49.0,,0.49,0.0
2010-03-07,72,49.0,,0.49,35.28
2010-03-08,48,49.0,,0.49,23.52
2010-03-09,0,49.0,,0.49,0.0
2010-03-10,0,49.0,,0.49,0.0
2010-03-11,0,49.0,,0.49,0.0
2010-03-12,0,49.0,,0.49,0.0
2010-03-13,0,49.0,,0.49,0.0
2010-03-14,70,49.0,,0.49,34.3
2010-03-15,47,49.0,,0.49,23.03
2010-03-16,48,49.0,,0.49,23.52
2010-03-17,48,49.0,,0.49,23.52
2010-03-18,100,49.0,,0.49,49.0
2010-03-19,0,49.0,,0.49,0.0
2010-03-20,0,49.0,,0.49,0.0
2010-03-21,0,49.0,,0.49,0.0
2010-03-22,0,49.0,,0.49,0.0
2010-03-23,46,49.0,,0.49,22.54
2010-03-24,0,49.0,,0.49,0.0
2010-03-25,47,49.0,,0.49,23.03
2010-03-26,51,49.0,,0.49,24.99
2010-03-27,71,49.0,,0.49,34.79
2010-03-28,0,49.0,,0.49,0.0
2010-03-29,0,49.0,,0.49,0.0
2010-03-30,0,49.0,,0.49,0.0
2010-03-31,49,49.0,,0.49,24.009999999999998
