date,loan_unscaled,loan_monthly,isPartial,scale,loan
2006-08-12,73,78.0,,0.78,56.940000000000005
2006-08-13,63,78.0,,0.78,49.14
2006-08-14,88,78.0,,0.78,68.64
2006-08-15,86,78.0,,0.78,67.08
2006-08-16,96,78.0,,0.78,74.88
2006-08-17,84,78.0,,0.78,65.52
2006-08-18,77,78.0,,0.78,60.06
2006-08-19,69,78.0,,0.78,53.82
2006-08-20,75,78.0,,0.78,58.5
2006-08-21,96,78.0,,0.78,74.88
2006-08-22,97,78.0,,0.78,75.66
2006-08-23,89,78.0,,0.78,69.42
2006-08-24,85,78.0,,0.78,66.3
2006-08-25,75,78.0,,0.78,58.5
2006-08-26,69,78.0,,0.78,53.82
2006-08-27,62,78.0,,0.78,48.36
2006-08-28,94,78.0,,0.78,73.32000000000001
2006-08-29,75,78.0,,0.78,58.5
2006-08-30,87,78.0,,0.78,67.86
2006-08-31,77,78.0,,0.78,60.06
2006-09-01,84,65.0,False,0.65,54.6
2006-09-02,54,65.0,,0.65,35.1
2006-09-03,53,65.0,,0.65,34.45
2006-09-04,70,65.0,,0.65,45.5
2006-09-05,93,65.0,,0.65,60.45
2006-09-06,100,65.0,,0.65,65.0
2006-09-07,94,65.0,,0.65,61.1
2006-09-08,87,65.0,,0.65,56.550000000000004
2006-09-09,70,65.0,,0.65,45.5
2006-09-10,63,65.0,,0.65,40.95
2006-09-11,89,65.0,,0.65,57.85
2006-09-12,94,65.0,,0.65,61.1
2006-09-13,84,65.0,,0.65,54.6
2006-09-14,79,65.0,,0.65,51.35
2006-09-15,90,65.0,,0.65,58.5
2006-09-16,80,65.0,,0.65,52.0
2006-09-17,54,65.0,,0.65,35.1
2006-09-18,83,65.0,,0.65,53.95
2006-09-19,94,65.0,,0.65,61.1
2006-09-20,76,65.0,,0.65,49.4
2006-09-21,92,65.0,,0.65,59.800000000000004
2006-09-22,78,65.0,,0.65,50.7
2006-09-23,61,65.0,,0.65,39.65
2006-09-24,46,65.0,,0.65,29.900000000000002
2006-09-25,84,65.0,,0.65,54.6
2006-09-26,87,65.0,,0.65,56.550000000000004
2006-09-27,89,65.0,,0.65,57.85
2006-09-28,86,65.0,,0.65,55.9
2006-09-29,84,65.0,,0.65,54.6
2006-09-30,84,65.0,,0.65,54.6
2006-10-01,75,62.0,False,0.62,46.5
2006-10-02,91,62.0,,0.62,56.42
2006-10-03,94,62.0,,0.62,58.28
2006-10-04,80,62.0,,0.62,49.6
2006-10-05,86,62.0,,0.62,53.32
2006-10-06,91,62.0,,0.62,56.42
2006-10-07,61,62.0,,0.62,37.82
2006-10-08,68,62.0,,0.62,42.16
2006-10-09,87,62.0,,0.62,53.94
2006-10-10,90,62.0,,0.62,55.8
2006-10-11,95,62.0,,0.62,58.9
2006-10-12,94,62.0,,0.62,58.28
2006-10-13,88,62.0,,0.62,54.56
2006-10-14,59,62.0,,0.62,36.58
2006-10-15,70,62.0,,0.62,43.4
2006-10-16,87,62.0,,0.62,53.94
2006-10-17,83,62.0,,0.62,51.46
2006-10-18,100,62.0,,0.62,62.0
2006-10-19,87,62.0,,0.62,53.94
2006-10-20,80,62.0,,0.62,49.6
2006-10-21,68,62.0,,0.62,42.16
2006-10-22,66,62.0,,0.62,40.92
2006-10-23,93,62.0,,0.62,57.66
2006-10-24,91,62.0,,0.62,56.42
2006-10-25,90,62.0,,0.62,55.8
2006-10-26,79,62.0,,0.62,48.98
2006-10-27,90,62.0,,0.62,55.8
2006-10-28,58,62.0,,0.62,35.96
2006-10-29,73,62.0,,0.62,45.26
2006-10-30,89,62.0,,0.62,55.18
2006-10-31,91,62.0,,0.62,56.42
2006-11-01,99,58.0,False,0.58,57.419999999999995
2006-11-02,85,58.0,,0.58,49.3
2006-11-03,93,58.0,,0.58,53.94
2006-11-04,67,58.0,,0.58,38.86
2006-11-05,91,58.0,,0.58,52.779999999999994
2006-11-06,87,58.0,,0.58,50.459999999999994
2006-11-07,92,58.0,,0.58,53.36
2006-11-08,90,58.0,,0.58,52.199999999999996
2006-11-09,94,58.0,,0.58,54.519999999999996
2006-11-10,87,58.0,,0.58,50.459999999999994
2006-11-11,74,58.0,,0.58,42.919999999999995
2006-11-12,60,58.0,,0.58,34.8
2006-11-13,97,58.0,,0.58,56.26
2006-11-14,92,58.0,,0.58,53.36
2006-11-15,91,58.0,,0.58,52.779999999999994
2006-11-16,89,58.0,,0.58,51.62
2006-11-17,93,58.0,,0.58,53.94
2006-11-18,78,58.0,,0.58,45.239999999999995
2006-11-19,72,58.0,,0.58,41.76
2006-11-20,86,58.0,,0.58,49.879999999999995
2006-11-21,79,58.0,,0.58,45.82
2006-11-22,80,58.0,,0.58,46.4
2006-11-23,54,58.0,,0.58,31.319999999999997
2006-11-24,71,58.0,,0.58,41.18
2006-11-25,58,58.0,,0.58,33.64
2006-11-26,62,58.0,,0.58,35.96
2006-11-27,95,58.0,,0.58,55.099999999999994
2006-11-28,100,58.0,,0.58,57.99999999999999
2006-11-29,88,58.0,,0.58,51.04
2006-11-30,93,58.0,,0.58,53.94
2006-12-01,74,59.0,False,0.59,43.66
2006-12-02,61,59.0,,0.59,35.989999999999995
2006-12-03,61,59.0,,0.59,35.989999999999995
2006-12-04,76,59.0,,0.59,44.839999999999996
2006-12-05,81,59.0,,0.59,47.79
2006-12-06,80,59.0,,0.59,47.199999999999996
2006-12-07,72,59.0,,0.59,42.48
2006-12-08,73,59.0,,0.59,43.07
2006-12-09,57,59.0,,0.59,33.629999999999995
2006-12-10,46,59.0,,0.59,27.139999999999997
2006-12-11,78,59.0,,0.59,46.019999999999996
2006-12-12,73,59.0,,0.59,43.07
2006-12-13,70,59.0,,0.59,41.3
2006-12-14,74,59.0,,0.59,43.66
2006-12-15,73,59.0,,0.59,43.07
2006-12-16,69,59.0,,0.59,40.71
2006-12-17,56,59.0,,0.59,33.04
2006-12-18,83,59.0,,0.59,48.97
2006-12-19,76,59.0,,0.59,44.839999999999996
2006-12-20,81,59.0,,0.59,47.79
2006-12-21,68,59.0,,0.59,40.12
2006-12-22,63,59.0,,0.59,37.169999999999995
2006-12-23,60,59.0,,0.59,35.4
2006-12-24,43,59.0,,0.59,25.369999999999997
2006-12-25,42,59.0,,0.59,24.779999999999998
2006-12-26,74,59.0,,0.59,43.66
2006-12-27,96,59.0,,0.59,56.64
2006-12-28,86,59.0,,0.59,50.739999999999995
2006-12-29,100,59.0,,0.59,59.0
2006-12-30,68,59.0,,0.59,40.12
2006-12-31,50,59.0,,0.59,29.5
2007-01-01,50,72.0,False,0.72,36.0
2007-01-02,90,72.0,,0.72,64.8
2007-01-03,93,72.0,,0.72,66.96
2007-01-04,85,72.0,,0.72,61.199999999999996
2007-01-05,81,72.0,,0.72,58.32
2007-01-06,77,72.0,,0.72,55.44
2007-01-07,63,72.0,,0.72,45.36
2007-01-08,98,72.0,,0.72,70.56
2007-01-09,94,72.0,,0.72,67.67999999999999
2007-01-10,97,72.0,,0.72,69.84
2007-01-11,98,72.0,,0.72,70.56
2007-01-12,82,72.0,,0.72,59.04
2007-01-13,75,72.0,,0.72,54.0
2007-01-14,76,72.0,,0.72,54.72
2007-01-15,85,72.0,,0.72,61.199999999999996
2007-01-16,90,72.0,,0.72,64.8
2007-01-17,100,72.0,,0.72,72.0
2007-01-18,86,72.0,,0.72,61.919999999999995
2007-01-19,90,72.0,,0.72,64.8
2007-01-20,67,72.0,,0.72,48.239999999999995
2007-01-21,75,72.0,,0.72,54.0
2007-01-22,95,72.0,,0.72,68.39999999999999
2007-01-23,94,72.0,,0.72,67.67999999999999
2007-01-24,90,72.0,,0.72,64.8
2007-01-25,85,72.0,,0.72,61.199999999999996
2007-01-26,91,72.0,,0.72,65.52
2007-01-27,77,72.0,,0.72,55.44
2007-01-28,75,72.0,,0.72,54.0
2007-01-29,95,72.0,,0.72,68.39999999999999
2007-01-30,89,72.0,,0.72,64.08
2007-01-31,88,72.0,,0.72,63.36
2007-02-01,94,67.0,False,0.67,62.980000000000004
2007-02-02,81,67.0,,0.67,54.27
2007-02-03,83,67.0,,0.67,55.61000000000001
2007-02-04,76,67.0,,0.67,50.92
2007-02-05,91,67.0,,0.67,60.970000000000006
2007-02-06,97,67.0,,0.67,64.99000000000001
2007-02-07,87,67.0,,0.67,58.290000000000006
2007-02-08,82,67.0,,0.67,54.940000000000005
2007-02-09,79,67.0,,0.67,52.93
2007-02-10,69,67.0,,0.67,46.230000000000004
2007-02-11,76,67.0,,0.67,50.92
2007-02-12,93,67.0,,0.67,62.31
2007-02-13,78,67.0,,0.67,52.260000000000005
2007-02-14,82,67.0,,0.67,54.940000000000005
2007-02-15,86,67.0,,0.67,57.620000000000005
2007-02-16,100,67.0,,0.67,67.0
2007-02-17,71,67.0,,0.67,47.57
2007-02-18,79,67.0,,0.67,52.93
2007-02-19,77,67.0,,0.67,51.59
2007-02-20,89,67.0,,0.67,59.63
2007-02-21,89,67.0,,0.67,59.63
2007-02-22,95,67.0,,0.67,63.650000000000006
2007-02-23,82,67.0,,0.67,54.940000000000005
2007-02-24,81,67.0,,0.67,54.27
2007-02-25,70,67.0,,0.67,46.900000000000006
2007-02-26,88,67.0,,0.67,58.96
2007-02-27,95,67.0,,0.67,63.650000000000006
2007-02-28,91,67.0,,0.67,60.970000000000006
2007-03-01,85,70.0,False,0.7,59.49999999999999
2007-03-02,74,70.0,,0.7,51.8
2007-03-03,70,70.0,,0.7,49.0
2007-03-04,65,70.0,,0.7,45.5
2007-03-05,100,70.0,,0.7,70.0
2007-03-06,93,70.0,,0.7,65.1
2007-03-07,82,70.0,,0.7,57.4
2007-03-08,89,70.0,,0.7,62.3
2007-03-09,86,70.0,,0.7,60.199999999999996
2007-03-10,79,70.0,,0.7,55.3
2007-03-11,73,70.0,,0.7,51.099999999999994
2007-03-12,99,70.0,,0.7,69.3
2007-03-13,99,70.0,,0.7,69.3
2007-03-14,90,70.0,,0.7,62.99999999999999
2007-03-15,91,70.0,,0.7,63.699999999999996
2007-03-16,84,70.0,,0.7,58.8
2007-03-17,67,70.0,,0.7,46.9
2007-03-18,71,70.0,,0.7,49.699999999999996
2007-03-19,92,70.0,,0.7,64.39999999999999
2007-03-20,87,70.0,,0.7,60.9
2007-03-21,76,70.0,,0.7,53.199999999999996
2007-03-22,95,70.0,,0.7,66.5
2007-03-23,86,70.0,,0.7,60.199999999999996
2007-03-24,77,70.0,,0.7,53.9
2007-03-25,78,70.0,,0.7,54.599999999999994
2007-03-26,90,70.0,,0.7,62.99999999999999
2007-03-27,97,70.0,,0.7,67.89999999999999
2007-03-28,88,70.0,,0.7,61.599999999999994
2007-03-29,90,70.0,,0.7,62.99999999999999
2007-03-30,82,70.0,,0.7,57.4
2007-03-31,78,70.0,,0.7,54.599999999999994
2007-04-01,78,71.0,False,0.71,55.379999999999995
2007-04-02,100,71.0,,0.71,71.0
2007-04-03,92,71.0,,0.71,65.32
2007-04-04,92,71.0,,0.71,65.32
2007-04-05,88,71.0,,0.71,62.48
2007-04-06,83,71.0,,0.71,58.93
2007-04-07,74,71.0,,0.71,52.54
2007-04-08,67,71.0,,0.71,47.57
2007-04-09,93,71.0,,0.71,66.03
2007-04-10,97,71.0,,0.71,68.86999999999999
2007-04-11,98,71.0,,0.71,69.58
2007-04-12,79,71.0,,0.71,56.089999999999996
2007-04-13,97,71.0,,0.71,68.86999999999999
2007-04-14,81,71.0,,0.71,57.51
2007-04-15,70,71.0,,0.71,49.699999999999996
2007-04-16,100,71.0,,0.71,71.0
2007-04-17,89,71.0,,0.71,63.19
2007-04-18,91,71.0,,0.71,64.61
2007-04-19,82,71.0,,0.71,58.22
2007-04-20,75,71.0,,0.71,53.25
2007-04-21,67,71.0,,0.71,47.57
2007-04-22,76,71.0,,0.71,53.959999999999994
2007-04-23,94,71.0,,0.71,66.74
2007-04-24,92,71.0,,0.71,65.32
2007-04-25,88,71.0,,0.71,62.48
2007-04-26,87,71.0,,0.71,61.769999999999996
2007-04-27,80,71.0,,0.71,56.8
2007-04-28,72,71.0,,0.71,51.12
2007-04-29,68,71.0,,0.71,48.28
2007-04-30,90,71.0,,0.71,63.9
2007-05-01,85,73.0,False,0.73,62.05
2007-05-02,88,73.0,,0.73,64.24
2007-05-03,77,73.0,,0.73,56.21
2007-05-04,85,73.0,,0.73,62.05
2007-05-05,70,73.0,,0.73,51.1
2007-05-06,66,73.0,,0.73,48.18
2007-05-07,87,73.0,,0.73,63.51
2007-05-08,90,73.0,,0.73,65.7
2007-05-09,80,73.0,,0.73,58.4
2007-05-10,86,73.0,,0.73,62.78
2007-05-11,77,73.0,,0.73,56.21
2007-05-12,68,73.0,,0.73,49.64
2007-05-13,62,73.0,,0.73,45.26
2007-05-14,86,73.0,,0.73,62.78
2007-05-15,94,73.0,,0.73,68.62
2007-05-16,88,73.0,,0.73,64.24
2007-05-17,88,73.0,,0.73,64.24
2007-05-18,83,73.0,,0.73,60.589999999999996
2007-05-19,66,73.0,,0.73,48.18
2007-05-20,59,73.0,,0.73,43.07
2007-05-21,93,73.0,,0.73,67.89
2007-05-22,88,73.0,,0.73,64.24
2007-05-23,79,73.0,,0.73,57.67
2007-05-24,79,73.0,,0.73,57.67
2007-05-25,79,73.0,,0.73,57.67
2007-05-26,60,73.0,,0.73,43.8
2007-05-27,64,73.0,,0.73,46.72
2007-05-28,61,73.0,,0.73,44.53
2007-05-29,100,73.0,,0.73,73.0
2007-05-30,92,73.0,,0.73,67.16
2007-05-31,91,73.0,,0.73,66.42999999999999
2007-06-01,85,77.0,False,0.77,65.45
2007-06-02,71,77.0,,0.77,54.67
2007-06-03,67,77.0,,0.77,51.59
2007-06-04,86,77.0,,0.77,66.22
2007-06-05,84,77.0,,0.77,64.68
2007-06-06,90,77.0,,0.77,69.3
2007-06-07,86,77.0,,0.77,66.22
2007-06-08,75,77.0,,0.77,57.75
2007-06-09,71,77.0,,0.77,54.67
2007-06-10,63,77.0,,0.77,48.51
2007-06-11,73,77.0,,0.77,56.21
2007-06-12,87,77.0,,0.77,66.99
2007-06-13,100,77.0,,0.77,77.0
2007-06-14,89,77.0,,0.77,68.53
2007-06-15,88,77.0,,0.77,67.76
2007-06-16,68,77.0,,0.77,52.36
2007-06-17,59,77.0,,0.77,45.43
2007-06-18,77,77.0,,0.77,59.29
2007-06-19,90,77.0,,0.77,69.3
2007-06-20,81,77.0,,0.77,62.370000000000005
2007-06-21,88,77.0,,0.77,67.76
2007-06-22,85,77.0,,0.77,65.45
2007-06-23,71,77.0,,0.77,54.67
2007-06-24,66,77.0,,0.77,50.82
2007-06-25,89,77.0,,0.77,68.53
2007-06-26,90,77.0,,0.77,69.3
2007-06-27,80,77.0,,0.77,61.6
2007-06-28,75,77.0,,0.77,57.75
2007-06-29,74,77.0,,0.77,56.980000000000004
2007-06-30,73,77.0,,0.77,56.21
2007-07-01,67,80.0,False,0.8,53.6
2007-07-02,86,80.0,,0.8,68.8
2007-07-03,82,80.0,,0.8,65.60000000000001
2007-07-04,53,80.0,,0.8,42.400000000000006
2007-07-05,85,80.0,,0.8,68.0
2007-07-06,79,80.0,,0.8,63.2
2007-07-07,64,80.0,,0.8,51.2
2007-07-08,58,80.0,,0.8,46.400000000000006
2007-07-09,84,80.0,,0.8,67.2
2007-07-10,98,80.0,,0.8,78.4
2007-07-11,92,80.0,,0.8,73.60000000000001
2007-07-12,84,80.0,,0.8,67.2
2007-07-13,84,80.0,,0.8,67.2
2007-07-14,78,80.0,,0.8,62.400000000000006
2007-07-15,63,80.0,,0.8,50.400000000000006
2007-07-16,89,80.0,,0.8,71.2
2007-07-17,94,80.0,,0.8,75.2
2007-07-18,88,80.0,,0.8,70.4
2007-07-19,100,80.0,,0.8,80.0
2007-07-20,86,80.0,,0.8,68.8
2007-07-21,71,80.0,,0.8,56.800000000000004
2007-07-22,67,80.0,,0.8,53.6
2007-07-23,94,80.0,,0.8,75.2
2007-07-24,93,80.0,,0.8,74.4
2007-07-25,91,80.0,,0.8,72.8
2007-07-26,88,80.0,,0.8,70.4
2007-07-27,72,80.0,,0.8,57.6
2007-07-28,74,80.0,,0.8,59.2
2007-07-29,64,80.0,,0.8,51.2
2007-07-30,89,80.0,,0.8,71.2
2007-07-31,95,80.0,,0.8,76.0
2007-08-01,92,82.0,False,0.82,75.44
2007-08-02,87,82.0,,0.82,71.33999999999999
2007-08-03,90,82.0,,0.82,73.8
2007-08-04,68,82.0,,0.82,55.76
2007-08-05,68,82.0,,0.82,55.76
2007-08-06,87,82.0,,0.82,71.33999999999999
2007-08-07,96,82.0,,0.82,78.72
2007-08-08,85,82.0,,0.82,69.7
2007-08-09,85,82.0,,0.82,69.7
2007-08-10,88,82.0,,0.82,72.16
2007-08-11,66,82.0,,0.82,54.12
2007-08-12,62,82.0,,0.82,50.839999999999996
2007-08-13,89,82.0,,0.82,72.97999999999999
2007-08-14,100,82.0,,0.82,82.0
2007-08-15,95,82.0,,0.82,77.89999999999999
2007-08-16,97,82.0,,0.82,79.53999999999999
2007-08-17,92,82.0,,0.82,75.44
2007-08-18,73,82.0,,0.82,59.86
2007-08-19,65,82.0,,0.82,53.3
2007-08-20,92,82.0,,0.82,75.44
2007-08-21,83,82.0,,0.82,68.06
2007-08-22,85,82.0,,0.82,69.7
2007-08-23,94,82.0,,0.82,77.08
2007-08-24,84,82.0,,0.82,68.88
2007-08-25,66,82.0,,0.82,54.12
2007-08-26,57,82.0,,0.82,46.739999999999995
2007-08-27,81,82.0,,0.82,66.42
2007-08-28,86,82.0,,0.82,70.52
2007-08-29,77,82.0,,0.82,63.13999999999999
2007-08-30,79,82.0,,0.82,64.78
2007-08-31,84,82.0,,0.82,68.88
2007-09-01,73,68.0,False,0.68,49.64
2007-09-02,55,68.0,,0.68,37.400000000000006
2007-09-03,60,68.0,,0.68,40.800000000000004
2007-09-04,95,68.0,,0.68,64.60000000000001
2007-09-05,100,68.0,,0.68,68.0
2007-09-06,78,68.0,,0.68,53.040000000000006
2007-09-07,85,68.0,,0.68,57.800000000000004
2007-09-08,62,68.0,,0.68,42.160000000000004
2007-09-09,50,68.0,,0.68,34.0
2007-09-10,84,68.0,,0.68,57.120000000000005
2007-09-11,81,68.0,,0.68,55.080000000000005
2007-09-12,87,68.0,,0.68,59.160000000000004
2007-09-13,81,68.0,,0.68,55.080000000000005
2007-09-14,83,68.0,,0.68,56.440000000000005
2007-09-15,64,68.0,,0.68,43.52
2007-09-16,59,68.0,,0.68,40.120000000000005
2007-09-17,93,68.0,,0.68,63.24
2007-09-18,90,68.0,,0.68,61.2
2007-09-19,90,68.0,,0.68,61.2
2007-09-20,90,68.0,,0.68,61.2
2007-09-21,77,68.0,,0.68,52.36000000000001
2007-09-22,62,68.0,,0.68,42.160000000000004
2007-09-23,52,68.0,,0.68,35.36
2007-09-24,86,68.0,,0.68,58.480000000000004
2007-09-25,83,68.0,,0.68,56.440000000000005
2007-09-26,80,68.0,,0.68,54.400000000000006
2007-09-27,82,68.0,,0.68,55.760000000000005
2007-09-28,82,68.0,,0.68,55.760000000000005
2007-09-29,62,68.0,,0.68,42.160000000000004
2007-09-30,60,68.0,,0.68,40.800000000000004
2007-10-01,96,63.0,False,0.63,60.480000000000004
2007-10-02,94,63.0,,0.63,59.22
2007-10-03,92,63.0,,0.63,57.96
2007-10-04,89,63.0,,0.63,56.07
2007-10-05,85,63.0,,0.63,53.55
2007-10-06,66,63.0,,0.63,41.58
2007-10-07,66,63.0,,0.63,41.58
2007-10-08,81,63.0,,0.63,51.03
2007-10-09,89,63.0,,0.63,56.07
2007-10-10,83,63.0,,0.63,52.29
2007-10-11,88,63.0,,0.63,55.44
2007-10-12,80,63.0,,0.63,50.4
2007-10-13,89,63.0,,0.63,56.07
2007-10-14,67,63.0,,0.63,42.21
2007-10-15,90,63.0,,0.63,56.7
2007-10-16,89,63.0,,0.63,56.07
2007-10-17,100,63.0,,0.63,63.0
2007-10-18,82,63.0,,0.63,51.660000000000004
2007-10-19,77,63.0,,0.63,48.51
2007-10-20,76,63.0,,0.63,47.88
2007-10-21,63,63.0,,0.63,39.69
2007-10-22,78,63.0,,0.63,49.14
2007-10-23,88,63.0,,0.63,55.44
2007-10-24,87,63.0,,0.63,54.81
2007-10-25,80,63.0,,0.63,50.4
2007-10-26,74,63.0,,0.63,46.62
2007-10-27,59,63.0,,0.63,37.17
2007-10-28,60,63.0,,0.63,37.8
2007-10-29,85,63.0,,0.63,53.55
2007-10-30,82,63.0,,0.63,51.660000000000004
2007-10-31,84,63.0,,0.63,52.92
2007-11-01,85,59.0,False,0.59,50.15
2007-11-02,85,59.0,,0.59,50.15
2007-11-03,66,59.0,,0.59,38.94
2007-11-04,57,59.0,,0.59,33.629999999999995
2007-11-05,91,59.0,,0.59,53.69
2007-11-06,100,59.0,,0.59,59.0
2007-11-07,85,59.0,,0.59,50.15
2007-11-08,90,59.0,,0.59,53.099999999999994
2007-11-09,88,59.0,,0.59,51.919999999999995
2007-11-10,75,59.0,,0.59,44.25
2007-11-11,60,59.0,,0.59,35.4
2007-11-12,87,59.0,,0.59,51.33
2007-11-13,95,59.0,,0.59,56.05
2007-11-14,98,59.0,,0.59,57.82
2007-11-15,92,59.0,,0.59,54.279999999999994
2007-11-16,79,59.0,,0.59,46.61
2007-11-17,72,59.0,,0.59,42.48
2007-11-18,62,59.0,,0.59,36.58
2007-11-19,79,59.0,,0.59,46.61
2007-11-20,86,59.0,,0.59,50.739999999999995
2007-11-21,68,59.0,,0.59,40.12
2007-11-22,51,59.0,,0.59,30.09
2007-11-23,69,59.0,,0.59,40.71
2007-11-24,62,59.0,,0.59,36.58
2007-11-25,60,59.0,,0.59,35.4
2007-11-26,95,59.0,,0.59,56.05
2007-11-27,85,59.0,,0.59,50.15
2007-11-28,96,59.0,,0.59,56.64
2007-11-29,77,59.0,,0.59,45.43
2007-11-30,83,59.0,,0.59,48.97
2007-12-01,60,58.0,False,0.58,34.8
2007-12-02,61,58.0,,0.58,35.379999999999995
2007-12-03,85,58.0,,0.58,49.3
2007-12-04,92,58.0,,0.58,53.36
2007-12-05,88,58.0,,0.58,51.04
2007-12-06,91,58.0,,0.58,52.779999999999994
2007-12-07,82,58.0,,0.58,47.559999999999995
2007-12-08,63,58.0,,0.58,36.54
2007-12-09,55,58.0,,0.58,31.9
2007-12-10,86,58.0,,0.58,49.879999999999995
2007-12-11,88,58.0,,0.58,51.04
2007-12-12,92,58.0,,0.58,53.36
2007-12-13,87,58.0,,0.58,50.459999999999994
2007-12-14,78,58.0,,0.58,45.239999999999995
2007-12-15,67,58.0,,0.58,38.86
2007-12-16,57,58.0,,0.58,33.059999999999995
2007-12-17,72,58.0,,0.58,41.76
2007-12-18,83,58.0,,0.58,48.13999999999999
2007-12-19,85,58.0,,0.58,49.3
2007-12-20,89,58.0,,0.58,51.62
2007-12-21,71,58.0,,0.58,41.18
2007-12-22,62,58.0,,0.58,35.96
2007-12-23,47,58.0,,0.58,27.259999999999998
2007-12-24,57,58.0,,0.58,33.059999999999995
2007-12-25,43,58.0,,0.58,24.939999999999998
2007-12-26,83,58.0,,0.58,48.13999999999999
2007-12-27,97,58.0,,0.58,56.26
2007-12-28,100,58.0,,0.58,57.99999999999999
2007-12-29,83,58.0,,0.58,48.13999999999999
2007-12-30,59,58.0,,0.58,34.22
2007-12-31,79,58.0,,0.58,45.82
2008-01-01,52,77.0,False,0.77,40.04
2008-01-02,72,77.0,,0.77,55.44
2008-01-03,74,77.0,,0.77,56.980000000000004
2008-01-04,73,77.0,,0.77,56.21
2008-01-05,61,77.0,,0.77,46.97
2008-01-06,55,77.0,,0.77,42.35
2008-01-07,74,77.0,,0.77,56.980000000000004
2008-01-08,79,77.0,,0.77,60.83
2008-01-09,77,77.0,,0.77,59.29
2008-01-10,72,77.0,,0.77,55.44
2008-01-11,76,77.0,,0.77,58.52
2008-01-12,63,77.0,,0.77,48.51
2008-01-13,58,77.0,,0.77,44.660000000000004
2008-01-14,80,77.0,,0.77,61.6
2008-01-15,81,77.0,,0.77,62.370000000000005
2008-01-16,80,77.0,,0.77,61.6
2008-01-17,76,77.0,,0.77,58.52
2008-01-18,75,77.0,,0.77,57.75
2008-01-19,61,77.0,,0.77,46.97
2008-01-20,48,77.0,,0.77,36.96
2008-01-21,64,77.0,,0.77,49.28
2008-01-22,95,77.0,,0.77,73.15
2008-01-23,85,77.0,,0.77,65.45
2008-01-24,93,77.0,,0.77,71.61
2008-01-25,100,77.0,,0.77,77.0
2008-01-26,80,77.0,,0.77,61.6
2008-01-27,65,77.0,,0.77,50.050000000000004
2008-01-28,91,77.0,,0.77,70.07000000000001
2008-01-29,89,77.0,,0.77,68.53
2008-01-30,86,77.0,,0.77,66.22
2008-01-31,93,77.0,,0.77,71.61
2008-02-01,93,75.0,False,0.75,69.75
2008-02-02,80,75.0,,0.75,60.0
2008-02-03,68,75.0,,0.75,51.0
2008-02-04,86,75.0,,0.75,64.5
2008-02-05,99,75.0,,0.75,74.25
2008-02-06,80,75.0,,0.75,60.0
2008-02-07,85,75.0,,0.75,63.75
2008-02-08,92,75.0,,0.75,69.0
2008-02-09,72,75.0,,0.75,54.0
2008-02-10,69,75.0,,0.75,51.75
2008-02-11,89,75.0,,0.75,66.75
2008-02-12,84,75.0,,0.75,63.0
2008-02-13,78,75.0,,0.75,58.5
2008-02-14,82,75.0,,0.75,61.5
2008-02-15,86,75.0,,0.75,64.5
2008-02-16,69,75.0,,0.75,51.75
2008-02-17,68,75.0,,0.75,51.0
2008-02-18,83,75.0,,0.75,62.25
2008-02-19,100,75.0,,0.75,75.0
2008-02-20,89,75.0,,0.75,66.75
2008-02-21,86,75.0,,0.75,64.5
2008-02-22,79,75.0,,0.75,59.25
2008-02-23,74,75.0,,0.75,55.5
2008-02-24,65,75.0,,0.75,48.75
2008-02-25,87,75.0,,0.75,65.25
2008-02-26,86,75.0,,0.75,64.5
2008-02-27,94,75.0,,0.75,70.5
2008-02-28,90,75.0,,0.75,67.5
2008-02-29,87,75.0,,0.75,65.25
2008-03-01,71,74.0,False,0.74,52.54
2008-03-02,64,74.0,,0.74,47.36
2008-03-03,86,74.0,,0.74,63.64
2008-03-04,83,74.0,,0.74,61.42
2008-03-05,85,74.0,,0.74,62.9
2008-03-06,100,74.0,,0.74,74.0
2008-03-07,82,74.0,,0.74,60.68
2008-03-08,69,74.0,,0.74,51.06
2008-03-09,56,74.0,,0.74,41.44
2008-03-10,76,74.0,,0.74,56.24
2008-03-11,87,74.0,,0.74,64.38
2008-03-12,79,74.0,,0.74,58.46
2008-03-13,76,74.0,,0.74,56.24
2008-03-14,81,74.0,,0.74,59.94
2008-03-15,69,74.0,,0.74,51.06
2008-03-16,65,74.0,,0.74,48.1
2008-03-17,93,74.0,,0.74,68.82
2008-03-18,99,74.0,,0.74,73.26
2008-03-19,92,74.0,,0.74,68.08
2008-03-20,85,74.0,,0.74,62.9
2008-03-21,89,74.0,,0.74,65.86
2008-03-22,72,74.0,,0.74,53.28
2008-03-23,54,74.0,,0.74,39.96
2008-03-24,92,74.0,,0.74,68.08
2008-03-25,93,74.0,,0.74,68.82
2008-03-26,85,74.0,,0.74,62.9
2008-03-27,83,74.0,,0.74,61.42
2008-03-28,74,74.0,,0.74,54.76
2008-03-29,62,74.0,,0.74,45.88
2008-03-30,67,74.0,,0.74,49.58
2008-03-31,93,74.0,,0.74,68.82
2008-04-01,91,72.0,False,0.72,65.52
2008-04-02,94,72.0,,0.72,67.67999999999999
2008-04-03,89,72.0,,0.72,64.08
2008-04-04,82,72.0,,0.72,59.04
2008-04-05,78,72.0,,0.72,56.16
2008-04-06,66,72.0,,0.72,47.519999999999996
2008-04-07,93,72.0,,0.72,66.96
2008-04-08,95,72.0,,0.72,68.39999999999999
2008-04-09,94,72.0,,0.72,67.67999999999999
