date,poverty line_unscaled,poverty line_monthly,isPartial,scale,poverty line
2006-09-27,98,98,False,0.98,96.03999999999999
2006-09-28,99,99,False,0.99,98.01
2006-09-29,0,0,False,0.0,0.0
2006-09-30,79,79,False,0.79,62.410000000000004
2006-10-01,0,0,False,0.0,0.0
2006-10-02,70,70,False,0.7,49.0
2006-10-03,34,34,False,0.34,11.56
2006-10-04,34,34,False,0.34,11.56
2006-10-05,0,0,False,0.0,0.0
2006-10-06,37,37,False,0.37,13.69
2006-10-07,0,0,False,0.0,0.0
2006-10-08,0,0,False,0.0,0.0
2006-10-09,73,73,False,0.73,53.29
2006-10-10,68,68,False,0.68,46.24
2006-10-11,0,0,False,0.0,0.0
2006-10-12,35,35,False,0.35,12.25
2006-10-13,38,38,False,0.38,14.44
2006-10-14,0,0,False,0.0,0.0
2006-10-15,54,54,False,0.54,29.160000000000004
2006-10-16,34,34,False,0.34,11.56
2006-10-17,66,66,False,0.66,43.56
2006-10-18,34,34,False,0.34,11.56
2006-10-19,52,52,False,0.52,27.04
2006-10-20,37,37,False,0.37,13.69
2006-10-21,0,0,False,0.0,0.0
2006-10-22,53,53,False,0.53,28.09
2006-10-23,0,0,False,0.0,0.0
2006-10-24,100,100,False,1.0,100.0
2006-10-25,33,33,False,0.33,10.89
2006-10-26,85,85,False,0.85,72.25
2006-10-27,0,0,False,0.0,0.0
2006-10-28,80,80,False,0.8,64.0
2006-10-29,54,54,False,0.54,29.160000000000004
2006-10-30,34,34,False,0.34,11.56
2006-10-31,34,34,False,0.34,11.56
2006-11-01,0,0,False,0.0,0.0
2006-11-02,31,31,False,0.31,9.61
2006-11-03,49,49,False,0.49,24.009999999999998
2006-11-04,0,0,False,0.0,0.0
2006-11-05,48,48,False,0.48,23.04
2006-11-06,0,0,False,0.0,0.0
2006-11-07,29,29,False,0.29,8.41
2006-11-08,73,73,False,0.73,53.29
2006-11-09,47,47,False,0.47,22.09
2006-11-10,34,34,False,0.34,11.56
2006-11-11,95,95,False,0.95,90.25
2006-11-12,46,46,False,0.46,21.16
2006-11-13,30,30,False,0.3,9.0
2006-11-14,44,44,False,0.44,19.36
2006-11-15,0,0,False,0.0,0.0
2006-11-16,60,60,False,0.6,36.0
2006-11-17,0,0,False,0.0,0.0
2006-11-18,71,71,False,0.71,50.41
2006-11-19,47,47,False,0.47,22.09
2006-11-20,61,61,False,0.61,37.21
2006-11-21,61,61,False,0.61,37.21
2006-11-22,34,34,False,0.34,11.56
2006-11-23,52,52,False,0.52,27.04
2006-11-24,94,94,False,0.94,88.36
2006-11-25,0,0,False,0.0,0.0
2006-11-26,47,47,False,0.47,22.09
2006-11-27,29,29,False,0.29,8.41
2006-11-28,100,100,False,1.0,100.0
2006-11-29,29,29,False,0.29,8.41
2006-11-30,29,29,False,0.29,8.41
2006-12-01,94,94,False,0.94,88.36
2006-12-02,0,0,False,0.0,0.0
2006-12-03,0,0,False,0.0,0.0
2006-12-04,60,60,False,0.6,36.0
2006-12-05,0,0,False,0.0,0.0
2006-12-06,91,91,False,0.91,82.81
2006-12-07,30,30,False,0.3,9.0
2006-12-08,63,63,False,0.63,39.69
2006-12-09,46,46,False,0.46,21.16
2006-12-10,0,0,False,0.0,0.0
2006-12-11,0,0,False,0.0,0.0
2006-12-12,29,29,False,0.29,8.41
2006-12-13,0,0,False,0.0,0.0
2006-12-14,62,62,False,0.62,38.44
2006-12-15,100,100,False,1.0,100.0
2006-12-16,96,96,False,0.96,92.16
2006-12-17,0,0,False,0.0,0.0
2006-12-18,65,65,False,0.65,42.25
2006-12-19,0,0,False,0.0,0.0
2006-12-20,66,66,False,0.66,43.56
2006-12-21,69,69,False,0.69,47.61
2006-12-22,39,39,False,0.39,15.21
2006-12-23,0,0,False,0.0,0.0
2006-12-24,0,0,False,0.0,0.0
2006-12-25,0,0,False,0.0,0.0
2006-12-26,0,0,False,0.0,0.0
2006-12-27,37,37,False,0.37,13.69
2006-12-28,37,37,False,0.37,13.69
2006-12-29,39,39,False,0.39,15.21
2006-12-30,97,97,False,0.97,94.09
2006-12-31,0,0,False,0.0,0.0
2007-01-01,0,0,False,0.0,0.0
2007-01-02,33,33,False,0.33,10.89
2007-01-03,32,32,False,0.32,10.24
2007-01-04,96,96,False,0.96,92.16
2007-01-05,33,33,False,0.33,10.89
2007-01-06,69,69,False,0.69,47.61
2007-01-07,46,46,False,0.46,21.16
2007-01-08,31,31,False,0.31,9.61
2007-01-09,0,0,False,0.0,0.0
2007-01-10,61,61,False,0.61,37.21
2007-01-11,31,31,False,0.31,9.61
2007-01-12,32,32,False,0.32,10.24
2007-01-13,0,0,False,0.0,0.0
2007-01-14,46,46,False,0.46,21.16
2007-01-15,0,0,False,0.0,0.0
2007-01-16,30,30,False,0.3,9.0
2007-01-17,45,45,False,0.45,20.25
2007-01-18,46,46,False,0.46,21.16
2007-01-19,31,31,False,0.31,9.61
2007-01-20,44,44,False,0.44,19.36
2007-01-21,44,44,False,0.44,19.36
2007-01-22,45,45,False,0.45,20.25
2007-01-23,0,0,False,0.0,0.0
2007-01-24,88,88,False,0.88,77.44
2007-01-25,75,75,False,0.75,56.25
2007-01-26,47,47,False,0.47,22.09
2007-01-27,44,44,False,0.44,19.36
2007-01-28,89,89,False,0.89,79.21000000000001
2007-01-29,30,30,False,0.3,9.0
2007-01-30,100,100,False,1.0,100.0
2007-01-31,87,87,False,0.87,75.69
2007-02-01,80,80,False,0.8,64.0
2007-02-02,100,100,False,1.0,100.0
2007-02-03,70,70,False,0.7,49.0
2007-02-04,48,48,False,0.48,23.04
2007-02-05,67,67,False,0.67,44.89
2007-02-06,77,77,False,0.77,59.29
2007-02-07,32,32,False,0.32,10.24
2007-02-08,95,95,False,0.95,90.25
2007-02-09,0,0,False,0.0,0.0
2007-02-10,47,47,False,0.47,22.09
2007-02-11,47,47,False,0.47,22.09
2007-02-12,62,62,False,0.62,38.44
2007-02-13,0,0,False,0.0,0.0
2007-02-14,63,63,False,0.63,39.69
2007-02-15,99,99,False,0.99,98.01
2007-02-16,34,34,False,0.34,11.56
2007-02-17,72,72,False,0.72,51.839999999999996
2007-02-18,49,49,False,0.49,24.009999999999998
2007-02-19,53,53,False,0.53,28.09
2007-02-20,97,97,False,0.97,94.09
2007-02-21,79,79,False,0.79,62.410000000000004
2007-02-22,32,32,False,0.32,10.24
2007-02-23,0,0,False,0.0,0.0
2007-02-24,0,0,False,0.0,0.0
2007-02-25,93,93,False,0.93,86.49000000000001
2007-02-26,31,31,False,0.31,9.61
2007-02-27,30,30,False,0.3,9.0
2007-02-28,93,93,False,0.93,86.49000000000001
2007-03-01,0,0,False,0.0,0.0
2007-03-02,24,24,False,0.24,5.76
2007-03-03,67,67,False,0.67,44.89
2007-03-04,0,0,False,0.0,0.0
2007-03-05,23,23,False,0.23,5.29
2007-03-06,100,100,False,1.0,100.0
2007-03-07,44,44,False,0.44,19.36
2007-03-08,45,45,False,0.45,20.25
2007-03-09,24,24,False,0.24,5.76
2007-03-10,34,34,False,0.34,11.56
2007-03-11,0,0,False,0.0,0.0
2007-03-12,22,22,False,0.22,4.84
2007-03-13,23,23,False,0.23,5.29
2007-03-14,0,0,False,0.0,0.0
2007-03-15,23,23,False,0.23,5.29
2007-03-16,24,24,False,0.24,5.76
2007-03-17,0,0,False,0.0,0.0
2007-03-18,35,35,False,0.35,12.25
2007-03-19,23,23,False,0.23,5.29
2007-03-20,48,48,False,0.48,23.04
2007-03-21,46,46,False,0.46,21.16
2007-03-22,23,23,False,0.23,5.29
2007-03-23,36,36,False,0.36,12.959999999999999
2007-03-24,34,34,False,0.34,11.56
2007-03-25,70,70,False,0.7,49.0
2007-03-26,22,22,False,0.22,4.84
2007-03-27,22,22,False,0.22,4.84
2007-03-28,33,33,False,0.33,10.89
2007-03-29,45,45,False,0.45,20.25
2007-03-30,0,0,False,0.0,0.0
2007-03-31,70,70,False,0.7,49.0
2007-04-01,33,33,False,0.33,10.89
2007-04-02,66,66,False,0.66,43.56
2007-04-03,32,32,False,0.32,10.24
2007-04-04,32,32,False,0.32,10.24
2007-04-05,45,45,False,0.45,20.25
2007-04-06,25,25,False,0.25,6.25
2007-04-07,100,100,False,1.0,100.0
2007-04-08,0,0,False,0.0,0.0
2007-04-09,65,65,False,0.65,42.25
2007-04-10,21,21,False,0.21,4.41
2007-04-11,41,41,False,0.41,16.81
2007-04-12,62,62,False,0.62,38.44
2007-04-13,56,56,False,0.56,31.360000000000003
2007-04-14,0,0,False,0.0,0.0
2007-04-15,31,31,False,0.31,9.61
2007-04-16,0,0,False,0.0,0.0
2007-04-17,61,61,False,0.61,37.21
2007-04-18,21,21,False,0.21,4.41
2007-04-19,21,21,False,0.21,4.41
2007-04-20,23,23,False,0.23,5.29
2007-04-21,34,34,False,0.34,11.56
2007-04-22,50,50,False,0.5,25.0
2007-04-23,21,21,False,0.21,4.41
2007-04-24,41,41,False,0.41,16.81
2007-04-25,20,20,False,0.2,4.0
2007-04-26,31,31,False,0.31,9.61
2007-04-27,90,90,False,0.9,81.0
2007-04-28,68,68,False,0.68,46.24
2007-04-29,33,33,False,0.33,10.89
2007-04-30,31,31,False,0.31,9.61
2007-05-01,15,15,False,0.15,2.25
2007-05-02,30,30,False,0.3,9.0
2007-05-03,45,45,False,0.45,20.25
2007-05-04,15,15,False,0.15,2.25
2007-05-05,23,23,False,0.23,5.29
2007-05-06,56,56,False,0.56,31.360000000000003
2007-05-07,43,43,False,0.43,18.49
2007-05-08,14,14,False,0.14,1.9600000000000002
2007-05-09,36,36,False,0.36,12.959999999999999
2007-05-10,22,22,False,0.22,4.84
2007-05-11,31,31,False,0.31,9.61
2007-05-12,0,0,False,0.0,0.0
2007-05-13,49,49,False,0.49,24.009999999999998
2007-05-14,100,100,False,1.0,100.0
2007-05-15,21,21,False,0.21,4.41
2007-05-16,14,14,False,0.14,1.9600000000000002
2007-05-17,28,28,False,0.28,7.840000000000001
2007-05-18,39,39,False,0.39,15.21
2007-05-19,0,0,False,0.0,0.0
2007-05-20,0,0,False,0.0,0.0
2007-05-21,14,14,False,0.14,1.9600000000000002
2007-05-22,21,21,False,0.21,4.41
2007-05-23,28,28,False,0.28,7.840000000000001
2007-05-24,22,22,False,0.22,4.84
2007-05-25,16,16,False,0.16,2.56
2007-05-26,0,0,False,0.0,0.0
2007-05-27,25,25,False,0.25,6.25
2007-05-28,22,22,False,0.22,4.84
2007-05-29,14,14,False,0.14,1.9600000000000002
2007-05-30,14,14,False,0.14,1.9600000000000002
2007-05-31,22,22,False,0.22,4.84
2007-06-01,35,35,False,0.35,12.25
2007-06-02,0,0,False,0.0,0.0
2007-06-03,0,0,False,0.0,0.0
2007-06-04,21,21,False,0.21,4.41
2007-06-05,21,21,False,0.21,4.41
2007-06-06,65,65,False,0.65,42.25
2007-06-07,33,33,False,0.33,10.89
2007-06-08,24,24,False,0.24,5.76
2007-06-09,35,35,False,0.35,12.25
2007-06-10,36,36,False,0.36,12.959999999999999
2007-06-11,44,44,False,0.44,19.36
2007-06-12,21,21,False,0.21,4.41
2007-06-13,22,22,False,0.22,4.84
2007-06-14,34,34,False,0.34,11.56
2007-06-15,100,100,False,1.0,100.0
2007-06-16,39,39,False,0.39,15.21
2007-06-17,40,40,False,0.4,16.0
2007-06-18,23,23,False,0.23,5.29
2007-06-19,0,0,False,0.0,0.0
2007-06-20,48,48,False,0.48,23.04
2007-06-21,0,0,False,0.0,0.0
2007-06-22,0,0,False,0.0,0.0
2007-06-23,0,0,False,0.0,0.0
2007-06-24,35,35,False,0.35,12.25
2007-06-25,0,0,False,0.0,0.0
2007-06-26,64,64,False,0.64,40.96
2007-06-27,0,0,False,0.0,0.0
2007-06-28,22,22,False,0.22,4.84
2007-06-29,0,0,False,0.0,0.0
2007-06-30,0,0,False,0.0,0.0
2007-07-01,51,51,False,0.51,26.01
2007-07-02,32,32,False,0.32,10.24
2007-07-03,33,33,False,0.33,10.89
2007-07-04,46,46,False,0.46,21.16
2007-07-05,0,0,False,0.0,0.0
2007-07-06,34,34,False,0.34,11.56
2007-07-07,0,0,False,0.0,0.0
2007-07-08,48,48,False,0.48,23.04
2007-07-09,61,61,False,0.61,37.21
2007-07-10,61,61,False,0.61,37.21
2007-07-11,31,31,False,0.31,9.61
2007-07-12,0,0,False,0.0,0.0
2007-07-13,0,0,False,0.0,0.0
2007-07-14,49,49,False,0.49,24.009999999999998
2007-07-15,98,98,False,0.98,96.03999999999999
2007-07-16,76,76,False,0.76,57.76
2007-07-17,30,30,False,0.3,9.0
2007-07-18,30,30,False,0.3,9.0
2007-07-19,62,62,False,0.62,38.44
2007-07-20,100,100,False,1.0,100.0
2007-07-21,0,0,False,0.0,0.0
2007-07-22,51,51,False,0.51,26.01
2007-07-23,46,46,False,0.46,21.16
2007-07-24,30,30,False,0.3,9.0
2007-07-25,62,62,False,0.62,38.44
2007-07-26,0,0,False,0.0,0.0
2007-07-27,32,32,False,0.32,10.24
2007-07-28,48,48,False,0.48,23.04
2007-07-29,48,48,False,0.48,23.04
2007-07-30,0,0,False,0.0,0.0
2007-07-31,30,30,False,0.3,9.0
2007-08-01,27,27,False,0.27,7.290000000000001
2007-08-02,27,27,False,0.27,7.290000000000001
2007-08-03,57,57,False,0.57,32.489999999999995
2007-08-04,0,0,False,0.0,0.0
2007-08-05,42,42,False,0.42,17.64
2007-08-06,26,26,False,0.26,6.76
2007-08-07,0,0,False,0.0,0.0
2007-08-08,0,0,False,0.0,0.0
2007-08-09,27,27,False,0.27,7.290000000000001
2007-08-10,28,28,False,0.28,7.840000000000001
2007-08-11,41,41,False,0.41,16.81
2007-08-12,0,0,False,0.0,0.0
2007-08-13,26,26,False,0.26,6.76
2007-08-14,26,26,False,0.26,6.76
2007-08-15,0,0,False,0.0,0.0
2007-08-16,0,0,False,0.0,0.0
2007-08-17,28,28,False,0.28,7.840000000000001
2007-08-18,40,40,False,0.4,16.0
2007-08-19,40,40,False,0.4,16.0
2007-08-20,38,38,False,0.38,14.44
2007-08-21,25,25,False,0.25,6.25
2007-08-22,26,26,False,0.26,6.76
2007-08-23,26,26,False,0.26,6.76
2007-08-24,28,28,False,0.28,7.840000000000001
2007-08-25,39,39,False,0.39,15.21
2007-08-26,39,39,False,0.39,15.21
2007-08-27,51,51,False,0.51,26.01
2007-08-28,0,0,False,0.0,0.0
2007-08-29,100,100,False,1.0,100.0
2007-08-30,52,52,False,0.52,27.04
2007-08-31,28,28,False,0.28,7.840000000000001
2007-09-01,23,23,False,0.23,5.29
2007-09-02,0,0,False,0.0,0.0
2007-09-03,20,20,False,0.2,4.0
2007-09-04,28,28,False,0.28,7.840000000000001
2007-09-05,14,14,False,0.14,1.9600000000000002
2007-09-06,14,14,False,0.14,1.9600000000000002
2007-09-07,22,22,False,0.22,4.84
2007-09-08,31,31,False,0.31,9.61
2007-09-09,100,100,False,1.0,100.0
2007-09-10,41,41,False,0.41,16.81
2007-09-11,13,13,False,0.13,1.69
2007-09-12,27,27,False,0.27,7.290000000000001
2007-09-13,14,14,False,0.14,1.9600000000000002
2007-09-14,14,14,False,0.14,1.9600000000000002
2007-09-15,21,21,False,0.21,4.41
2007-09-16,20,20,False,0.2,4.0
2007-09-17,13,13,False,0.13,1.69
2007-09-18,33,33,False,0.33,10.89
2007-09-19,33,33,False,0.33,10.89
2007-09-20,14,14,False,0.14,1.9600000000000002
2007-09-21,14,14,False,0.14,1.9600000000000002
2007-09-22,20,20,False,0.2,4.0
2007-09-23,20,20,False,0.2,4.0
2007-09-24,26,26,False,0.26,6.76
2007-09-25,59,59,False,0.59,34.809999999999995
2007-09-26,47,47,False,0.47,22.09
2007-09-27,55,55,False,0.55,30.250000000000004
2007-09-28,14,14,False,0.14,1.9600000000000002
2007-09-29,21,21,False,0.21,4.41
2007-09-30,30,30,False,0.3,9.0
2007-10-01,64,64,False,0.64,40.96
2007-10-02,74,74,False,0.74,54.76
2007-10-03,51,51,False,0.51,26.01
2007-10-04,26,26,False,0.26,6.76
2007-10-05,69,69,False,0.69,47.61
2007-10-06,41,41,False,0.41,16.81
2007-10-07,59,59,False,0.59,34.809999999999995
2007-10-08,26,26,False,0.26,6.76
2007-10-09,37,37,False,0.37,13.69
2007-10-10,63,63,False,0.63,39.69
2007-10-11,39,39,False,0.39,15.21
2007-10-12,55,55,False,0.55,30.250000000000004
2007-10-13,0,0,False,0.0,0.0
2007-10-14,39,39,False,0.39,15.21
2007-10-15,37,37,False,0.37,13.69
2007-10-16,62,62,False,0.62,38.44
2007-10-17,100,100,False,1.0,100.0
2007-10-18,63,63,False,0.63,39.69
2007-10-19,93,93,False,0.93,86.49000000000001
2007-10-20,40,40,False,0.4,16.0
2007-10-21,57,57,False,0.57,32.489999999999995
2007-10-22,25,25,False,0.25,6.25
2007-10-23,48,48,False,0.48,23.04
2007-10-24,61,61,False,0.61,37.21
2007-10-25,63,63,False,0.63,39.69
2007-10-26,54,54,False,0.54,29.160000000000004
2007-10-27,39,39,False,0.39,15.21
2007-10-28,58,58,False,0.58,33.64
2007-10-29,24,24,False,0.24,5.76
2007-10-30,88,88,False,0.88,77.44
2007-10-31,78,78,False,0.78,60.84
2007-11-01,31,31,False,0.31,9.61
2007-11-02,47,47,False,0.47,22.09
2007-11-03,22,22,False,0.22,4.84
2007-11-04,0,0,False,0.0,0.0
2007-11-05,85,85,False,0.85,72.25
2007-11-06,14,14,False,0.14,1.9600000000000002
2007-11-07,28,28,False,0.28,7.840000000000001
2007-11-08,14,14,False,0.14,1.9600000000000002
2007-11-09,15,15,False,0.15,2.25
2007-11-10,0,0,False,0.0,0.0
2007-11-11,21,21,False,0.21,4.41
2007-11-12,0,0,False,0.0,0.0
2007-11-13,28,28,False,0.28,7.840000000000001
2007-11-14,27,27,False,0.27,7.290000000000001
2007-11-15,57,57,False,0.57,32.489999999999995
2007-11-16,0,0,False,0.0,0.0
2007-11-17,0,0,False,0.0,0.0
2007-11-18,21,21,False,0.21,4.41
2007-11-19,100,100,False,1.0,100.0
2007-11-20,14,14,False,0.14,1.9600000000000002
2007-11-21,32,32,False,0.32,10.24
2007-11-22,23,23,False,0.23,5.29
2007-11-23,0,0,False,0.0,0.0
2007-11-24,0,0,False,0.0,0.0
2007-11-25,21,21,False,0.21,4.41
2007-11-26,14,14,False,0.14,1.9600000000000002
2007-11-27,26,26,False,0.26,6.76
2007-11-28,54,54,False,0.54,29.160000000000004
2007-11-29,14,14,False,0.14,1.9600000000000002
2007-11-30,14,14,False,0.14,1.9600000000000002
2007-12-01,67,67,False,0.67,44.89
2007-12-02,0,0,False,0.0,0.0
2007-12-03,22,22,False,0.22,4.84
2007-12-04,22,22,False,0.22,4.84
2007-12-05,45,45,False,0.45,20.25
2007-12-06,45,45,False,0.45,20.25
2007-12-07,24,24,False,0.24,5.76
2007-12-08,100,100,False,1.0,100.0
2007-12-09,51,51,False,0.51,26.01
2007-12-10,68,68,False,0.68,46.24
2007-12-11,44,44,False,0.44,19.36
2007-12-12,57,57,False,0.57,32.489999999999995
2007-12-13,46,46,False,0.46,21.16
2007-12-14,49,49,False,0.49,24.009999999999998
2007-12-15,35,35,False,0.35,12.25
2007-12-16,0,0,False,0.0,0.0
2007-12-17,59,59,False,0.59,34.809999999999995
2007-12-18,47,47,False,0.47,22.09
2007-12-19,61,61,False,0.61,37.21
2007-12-20,25,25,False,0.25,6.25
2007-12-21,55,55,False,0.55,30.250000000000004
2007-12-22,39,39,False,0.39,15.21
2007-12-23,41,41,False,0.41,16.81
2007-12-24,0,0,False,0.0,0.0
2007-12-25,0,0,False,0.0,0.0
2007-12-26,0,0,False,0.0,0.0
2007-12-27,28,28,False,0.28,7.840000000000001
2007-12-28,42,42,False,0.42,17.64
2007-12-29,37,37,False,0.37,13.69
2007-12-30,0,0,False,0.0,0.0
2007-12-31,30,30,False,0.3,9.0
2008-01-01,46,46,False,0.46,21.16
2008-01-02,0,0,False,0.0,0.0
2008-01-03,55,55,False,0.55,30.250000000000004
2008-01-04,28,28,False,0.28,7.840000000000001
2008-01-05,39,39,False,0.39,15.21
2008-01-06,100,100,False,1.0,100.0
2008-01-07,28,28,False,0.28,7.840000000000001
2008-01-08,27,27,False,0.27,7.290000000000001
2008-01-09,94,94,False,0.94,88.36
2008-01-10,41,41,False,0.41,16.81
2008-01-11,0,0,False,0.0,0.0
2008-01-12,79,79,False,0.79,62.410000000000004
2008-01-13,79,79,False,0.79,62.410000000000004
2008-01-14,53,53,False,0.53,28.09
2008-01-15,26,26,False,0.26,6.76
2008-01-16,52,52,False,0.52,27.04
2008-01-17,40,40,False,0.4,16.0
2008-01-18,28,28,False,0.28,7.840000000000001
2008-01-19,38,38,False,0.38,14.44
2008-01-20,78,78,False,0.78,60.84
2008-01-21,43,43,False,0.43,18.49
2008-01-22,38,38,False,0.38,14.44
2008-01-23,38,38,False,0.38,14.44
2008-01-24,26,26,False,0.26,6.76
2008-01-25,40,40,False,0.4,16.0
2008-01-26,56,56,False,0.56,31.360000000000003
2008-01-27,75,75,False,0.75,56.25
2008-01-28,51,51,False,0.51,26.01
2008-01-29,50,50,False,0.5,25.0
2008-01-30,51,51,False,0.51,26.01
2008-01-31,92,92,False,0.92,84.64
2008-02-01,21,21,False,0.21,4.41
2008-02-02,0,0,False,0.0,0.0
2008-02-03,30,30,False,0.3,9.0
2008-02-04,85,85,False,0.85,72.25
2008-02-05,40,40,False,0.4,16.0
2008-02-06,100,100,False,1.0,100.0
2008-02-07,60,60,False,0.6,36.0
2008-02-08,0,0,False,0.0,0.0
2008-02-09,29,29,False,0.29,8.41
2008-02-10,0,0,False,0.0,0.0
2008-02-11,40,40,False,0.4,16.0
2008-02-12,0,0,False,0.0,0.0
2008-02-13,59,59,False,0.59,34.809999999999995
2008-02-14,62,62,False,0.62,38.44
2008-02-15,22,22,False,0.22,4.84
2008-02-16,0,0,False,0.0,0.0
2008-02-17,0,0,False,0.0,0.0
2008-02-18,22,22,False,0.22,4.84
2008-02-19,60,60,False,0.6,36.0
2008-02-20,0,0,False,0.0,0.0
2008-02-21,20,20,False,0.2,4.0
2008-02-22,42,42,False,0.42,17.64
2008-02-23,0,0,False,0.0,0.0
2008-02-24,0,0,False,0.0,0.0
2008-02-25,81,81,False,0.81,65.61
2008-02-26,19,19,False,0.19,3.61
2008-02-27,98,98,False,0.98,96.03999999999999
2008-02-28,40,40,False,0.4,16.0
2008-02-29,21,21,False,0.21,4.41
2008-03-01,0,0,False,0.0,0.0
2008-03-02,51,51,False,0.51,26.01
2008-03-03,35,35,False,0.35,12.25
2008-03-04,33,33,False,0.33,10.89
2008-03-05,42,42,False,0.42,17.64
2008-03-06,52,52,False,0.52,27.04
2008-03-07,36,36,False,0.36,12.959999999999999
2008-03-08,0,0,False,0.0,0.0
2008-03-09,75,75,False,0.75,56.25
2008-03-10,34,34,False,0.34,11.56
2008-03-11,43,43,False,0.43,18.49
2008-03-12,52,52,False,0.52,27.04
2008-03-13,52,52,False,0.52,27.04
2008-03-14,19,19,False,0.19,3.61
2008-03-15,26,26,False,0.26,6.76
2008-03-16,39,39,False,0.39,15.21
2008-03-17,17,17,False,0.17,2.89
2008-03-18,17,17,False,0.17,2.89
2008-03-19,27,27,False,0.27,7.290000000000001
2008-03-20,57,57,False,0.57,32.489999999999995
2008-03-21,22,22,False,0.22,4.84
2008-03-22,29,29,False,0.29,8.41
2008-03-23,62,62,False,0.62,38.44
2008-03-24,19,19,False,0.19,3.61
2008-03-25,17,17,False,0.17,2.89
2008-03-26,26,26,False,0.26,6.76
2008-03-27,26,26,False,0.26,6.76
2008-03-28,27,27,False,0.27,7.290000000000001
2008-03-29,100,100,False,1.0,100.0
2008-03-30,25,25,False,0.25,6.25
2008-03-31,41,41,False,0.41,16.81
2008-04-01,36,36,False,0.36,12.959999999999999
2008-04-02,36,36,False,0.36,12.959999999999999
2008-04-03,55,55,False,0.55,30.250000000000004
2008-04-04,19,19,False,0.19,3.61
2008-04-05,84,84,False,0.84,70.56
2008-04-06,28,28,False,0.28,7.840000000000001
2008-04-07,37,37,False,0.37,13.69
2008-04-08,100,100,False,1.0,100.0
2008-04-09,37,37,False,0.37,13.69
2008-04-10,28,28,False,0.28,7.840000000000001
2008-04-11,59,59,False,0.59,34.809999999999995
2008-04-12,55,55,False,0.55,30.250000000000004
2008-04-13,41,41,False,0.41,16.81
2008-04-14,54,54,False,0.54,29.160000000000004
2008-04-15,36,36,False,0.36,12.959999999999999
2008-04-16,56,56,False,0.56,31.360000000000003
2008-04-17,75,75,False,0.75,56.25
2008-04-18,30,30,False,0.3,9.0
2008-04-19,44,44,False,0.44,19.36
2008-04-20,29,29,False,0.29,8.41
2008-04-21,55,55,False,0.55,30.250000000000004
2008-04-22,63,63,False,0.63,39.69
2008-04-23,65,65,False,0.65,42.25
2008-04-24,38,38,False,0.38,14.44
2008-04-25,30,30,False,0.3,9.0
2008-04-26,43,43,False,0.43,18.49
2008-04-27,28,28,False,0.28,7.840000000000001
2008-04-28,53,53,False,0.53,28.09
2008-04-29,44,44,False,0.44,19.36
2008-04-30,55,55,False,0.55,30.250000000000004
2008-05-01,35,35,False,0.35,12.25
2008-05-02,27,27,False,0.27,7.290000000000001
2008-05-03,52,52,False,0.52,27.04
2008-05-04,40,40,False,0.4,16.0
2008-05-05,25,25,False,0.25,6.25
2008-05-06,16,16,False,0.16,2.56
2008-05-07,17,17,False,0.17,2.89
2008-05-08,33,33,False,0.33,10.89
2008-05-09,18,18,False,0.18,3.2399999999999998
2008-05-10,27,27,False,0.27,7.290000000000001
2008-05-11,27,27,False,0.27,7.290000000000001
2008-05-12,34,34,False,0.34,11.56
2008-05-13,66,66,False,0.66,43.56
2008-05-14,42,42,False,0.42,17.64
2008-05-15,43,43,False,0.43,18.49
2008-05-16,0,0,False,0.0,0.0
2008-05-17,0,0,False,0.0,0.0
2008-05-18,0,0,False,0.0,0.0
2008-05-19,100,100,False,1.0,100.0
2008-05-20,17,17,False,0.17,2.89
2008-05-21,42,42,False,0.42,17.64
2008-05-22,17,17,False,0.17,2.89
2008-05-23,19,19,False,0.19,3.61
2008-05-24,0,0,False,0.0,0.0
2008-05-25,31,31,False,0.31,9.61
2008-05-26,51,51,False,0.51,26.01
2008-05-27,42,42,False,0.42,17.64
2008-05-28,34,34,False,0.34,11.56
2008-05-29,26,26,False,0.26,6.76
2008-05-30,74,74,False,0.74,54.76
2008-05-31,53,53,False,0.53,28.09
2008-06-01,0,0,False,0.0,0.0
2008-06-02,36,36,False,0.36,12.959999999999999
2008-06-03,69,69,False,0.69,47.61
2008-06-04,35,35,False,0.35,12.25
2008-06-05,36,36,False,0.36,12.959999999999999
2008-06-06,78,78,False,0.78,60.84
2008-06-07,54,54,False,0.54,29.160000000000004
2008-06-08,57,57,False,0.57,32.489999999999995
2008-06-09,36,36,False,0.36,12.959999999999999
2008-06-10,36,36,False,0.36,12.959999999999999
2008-06-11,75,75,False,0.75,56.25
2008-06-12,37,37,False,0.37,13.69
2008-06-13,100,100,False,1.0,100.0
2008-06-14,87,87,False,0.87,75.69
2008-06-15,60,60,False,0.6,36.0
2008-06-16,0,0,False,0.0,0.0
2008-06-17,72,72,False,0.72,51.839999999999996
2008-06-18,74,74,False,0.74,54.76
2008-06-19,76,76,False,0.76,57.76
2008-06-20,40,40,False,0.4,16.0
2008-06-21,0,0,False,0.0,0.0
2008-06-22,0,0,False,0.0,0.0
2008-06-23,36,36,False,0.36,12.959999999999999
2008-06-24,72,72,False,0.72,51.839999999999996
2008-06-25,72,72,False,0.72,51.839999999999996
2008-06-26,0,0,False,0.0,0.0
2008-06-27,0,0,False,0.0,0.0
2008-06-28,0,0,False,0.0,0.0
2008-06-29,0,0,False,0.0,0.0
2008-06-30,0,0,False,0.0,0.0
