date,savings bonds_unscaled,savings bonds_monthly,isPartial,scale,savings bonds
2014-03-01,59,25.0,False,0.25,14.75
2014-03-02,62,25.0,,0.25,15.5
2014-03-03,56,25.0,,0.25,14.0
2014-03-04,66,25.0,,0.25,16.5
2014-03-05,54,25.0,,0.25,13.5
2014-03-06,72,25.0,,0.25,18.0
2014-03-07,82,25.0,,0.25,20.5
2014-03-08,91,25.0,,0.25,22.75
2014-03-09,71,25.0,,0.25,17.75
2014-03-10,67,25.0,,0.25,16.75
2014-03-11,56,25.0,,0.25,14.0
2014-03-12,52,25.0,,0.25,13.0
2014-03-13,60,25.0,,0.25,15.0
2014-03-14,55,25.0,,0.25,13.75
2014-03-15,63,25.0,,0.25,15.75
2014-03-16,57,25.0,,0.25,14.25
2014-03-17,72,25.0,,0.25,18.0
2014-03-18,67,25.0,,0.25,16.75
2014-03-19,78,25.0,,0.25,19.5
2014-03-20,56,25.0,,0.25,14.0
2014-03-21,53,25.0,,0.25,13.25
2014-03-22,63,25.0,,0.25,15.75
2014-03-23,65,25.0,,0.25,16.25
2014-03-24,78,25.0,,0.25,19.5
2014-03-25,86,25.0,,0.25,21.5
2014-03-26,64,25.0,,0.25,16.0
2014-03-27,74,25.0,,0.25,18.5
2014-03-28,45,25.0,,0.25,11.25
2014-03-29,63,25.0,,0.25,15.75
2014-03-30,100,25.0,,0.25,25.0
2014-03-31,81,25.0,,0.25,20.25
2014-04-01,61,24.0,False,0.24,14.639999999999999
2014-04-02,67,24.0,,0.24,16.08
2014-04-03,64,24.0,,0.24,15.36
2014-04-04,92,24.0,,0.24,22.08
2014-04-05,81,24.0,,0.24,19.439999999999998
2014-04-06,76,24.0,,0.24,18.24
2014-04-07,87,24.0,,0.24,20.88
2014-04-08,57,24.0,,0.24,13.68
2014-04-09,62,24.0,,0.24,14.879999999999999
2014-04-10,66,24.0,,0.24,15.84
2014-04-11,89,24.0,,0.24,21.36
2014-04-12,73,24.0,,0.24,17.52
2014-04-13,51,24.0,,0.24,12.24
2014-04-14,100,24.0,,0.24,24.0
2014-04-15,89,24.0,,0.24,21.36
2014-04-16,62,24.0,,0.24,14.879999999999999
2014-04-17,85,24.0,,0.24,20.4
2014-04-18,78,24.0,,0.24,18.72
2014-04-19,80,24.0,,0.24,19.2
2014-04-20,42,24.0,,0.24,10.08
2014-04-21,42,24.0,,0.24,10.08
2014-04-22,51,24.0,,0.24,12.24
2014-04-23,80,24.0,,0.24,19.2
2014-04-24,69,24.0,,0.24,16.56
2014-04-25,49,24.0,,0.24,11.76
2014-04-26,55,24.0,,0.24,13.2
2014-04-27,31,24.0,,0.24,7.4399999999999995
2014-04-28,85,24.0,,0.24,20.4
2014-04-29,68,24.0,,0.24,16.32
2014-04-30,52,24.0,,0.24,12.48
2014-05-01,87,23.0,False,0.23,20.01
2014-05-02,59,23.0,,0.23,13.57
2014-05-03,81,23.0,,0.23,18.630000000000003
2014-05-04,60,23.0,,0.23,13.8
2014-05-05,84,23.0,,0.23,19.32
2014-05-06,60,23.0,,0.23,13.8
2014-05-07,51,23.0,,0.23,11.73
2014-05-08,67,23.0,,0.23,15.41
2014-05-09,59,23.0,,0.23,13.57
2014-05-10,50,23.0,,0.23,11.5
2014-05-11,28,23.0,,0.23,6.44
2014-05-12,79,23.0,,0.23,18.17
2014-05-13,69,23.0,,0.23,15.870000000000001
2014-05-14,60,23.0,,0.23,13.8
2014-05-15,64,23.0,,0.23,14.72
2014-05-16,62,23.0,,0.23,14.26
2014-05-17,47,23.0,,0.23,10.81
2014-05-18,28,23.0,,0.23,6.44
2014-05-19,57,23.0,,0.23,13.110000000000001
2014-05-20,43,23.0,,0.23,9.89
2014-05-21,38,23.0,,0.23,8.74
2014-05-22,42,23.0,,0.23,9.66
2014-05-23,55,23.0,,0.23,12.65
2014-05-24,37,23.0,,0.23,8.51
2014-05-25,62,23.0,,0.23,14.26
2014-05-26,70,23.0,,0.23,16.1
2014-05-27,58,23.0,,0.23,13.34
2014-05-28,100,23.0,,0.23,23.0
2014-05-29,58,23.0,,0.23,13.34
2014-05-30,51,23.0,,0.23,11.73
2014-05-31,44,23.0,,0.23,10.120000000000001
2014-06-01,82,24.0,False,0.24,19.68
2014-06-02,53,24.0,,0.24,12.719999999999999
2014-06-03,76,24.0,,0.24,18.24
2014-06-04,62,24.0,,0.24,14.879999999999999
2014-06-05,60,24.0,,0.24,14.399999999999999
2014-06-06,63,24.0,,0.24,15.12
2014-06-07,59,24.0,,0.24,14.16
2014-06-08,55,24.0,,0.24,13.2
2014-06-09,60,24.0,,0.24,14.399999999999999
2014-06-10,56,24.0,,0.24,13.44
2014-06-11,56,24.0,,0.24,13.44
2014-06-12,71,24.0,,0.24,17.04
2014-06-13,48,24.0,,0.24,11.52
2014-06-14,55,24.0,,0.24,13.2
2014-06-15,33,24.0,,0.24,7.92
2014-06-16,75,24.0,,0.24,18.0
2014-06-17,81,24.0,,0.24,19.439999999999998
2014-06-18,100,24.0,,0.24,24.0
2014-06-19,65,24.0,,0.24,15.6
2014-06-20,86,24.0,,0.24,20.64
2014-06-21,73,24.0,,0.24,17.52
2014-06-22,47,24.0,,0.24,11.28
2014-06-23,96,24.0,,0.24,23.04
2014-06-24,53,24.0,,0.24,12.719999999999999
2014-06-25,54,24.0,,0.24,12.959999999999999
2014-06-26,25,24.0,,0.24,6.0
2014-06-27,79,24.0,,0.24,18.96
2014-06-28,68,24.0,,0.24,16.32
2014-06-29,42,24.0,,0.24,10.08
2014-06-30,72,24.0,,0.24,17.28
2014-07-01,50,25.0,False,0.25,12.5
2014-07-02,73,25.0,,0.25,18.25
2014-07-03,72,25.0,,0.25,18.0
2014-07-04,50,25.0,,0.25,12.5
2014-07-05,45,25.0,,0.25,11.25
2014-07-06,33,25.0,,0.25,8.25
2014-07-07,100,25.0,,0.25,25.0
2014-07-08,70,25.0,,0.25,17.5
2014-07-09,57,25.0,,0.25,14.25
2014-07-10,75,25.0,,0.25,18.75
2014-07-11,89,25.0,,0.25,22.25
2014-07-12,62,25.0,,0.25,15.5
2014-07-13,49,25.0,,0.25,12.25
2014-07-14,89,25.0,,0.25,22.25
2014-07-15,58,25.0,,0.25,14.5
2014-07-16,64,25.0,,0.25,16.0
2014-07-17,53,25.0,,0.25,13.25
2014-07-18,67,25.0,,0.25,16.75
2014-07-19,68,25.0,,0.25,17.0
2014-07-20,73,25.0,,0.25,18.25
2014-07-21,68,25.0,,0.25,17.0
2014-07-22,63,25.0,,0.25,15.75
2014-07-23,62,25.0,,0.25,15.5
2014-07-24,85,25.0,,0.25,21.25
2014-07-25,89,25.0,,0.25,22.25
2014-07-26,76,25.0,,0.25,19.0
2014-07-27,58,25.0,,0.25,14.5
2014-07-28,67,25.0,,0.25,16.75
2014-07-29,84,25.0,,0.25,21.0
2014-07-30,53,25.0,,0.25,13.25
2014-07-31,75,25.0,,0.25,18.75
2014-08-01,100,21.0,False,0.21,21.0
2014-08-02,76,21.0,,0.21,15.959999999999999
2014-08-03,65,21.0,,0.21,13.65
2014-08-04,64,21.0,,0.21,13.44
2014-08-05,63,21.0,,0.21,13.229999999999999
2014-08-06,61,21.0,,0.21,12.809999999999999
2014-08-07,83,21.0,,0.21,17.43
2014-08-08,58,21.0,,0.21,12.18
2014-08-09,57,21.0,,0.21,11.969999999999999
2014-08-10,45,21.0,,0.21,9.45
2014-08-11,41,21.0,,0.21,8.61
2014-08-12,55,21.0,,0.21,11.549999999999999
2014-08-13,41,21.0,,0.21,8.61
2014-08-14,68,21.0,,0.21,14.28
2014-08-15,58,21.0,,0.21,12.18
2014-08-16,56,21.0,,0.21,11.76
2014-08-17,64,21.0,,0.21,13.44
2014-08-18,64,21.0,,0.21,13.44
2014-08-19,67,21.0,,0.21,14.07
2014-08-20,53,21.0,,0.21,11.129999999999999
2014-08-21,22,21.0,,0.21,4.62
2014-08-22,59,21.0,,0.21,12.389999999999999
2014-08-23,47,21.0,,0.21,9.87
2014-08-24,32,21.0,,0.21,6.72
2014-08-25,62,21.0,,0.21,13.02
2014-08-26,65,21.0,,0.21,13.65
2014-08-27,9,21.0,,0.21,1.89
2014-08-28,69,21.0,,0.21,14.49
2014-08-29,46,21.0,,0.21,9.66
2014-08-30,63,21.0,,0.21,13.229999999999999
2014-08-31,47,21.0,,0.21,9.87
2014-09-01,70,19.0,False,0.19,13.3
2014-09-02,62,19.0,,0.19,11.78
2014-09-03,100,19.0,,0.19,19.0
2014-09-04,63,19.0,,0.19,11.97
2014-09-05,91,19.0,,0.19,17.29
2014-09-06,62,19.0,,0.19,11.78
2014-09-07,78,19.0,,0.19,14.82
2014-09-08,87,19.0,,0.19,16.53
2014-09-09,81,19.0,,0.19,15.39
2014-09-10,79,19.0,,0.19,15.01
2014-09-11,83,19.0,,0.19,15.77
2014-09-12,56,19.0,,0.19,10.64
2014-09-13,79,19.0,,0.19,15.01
2014-09-14,58,19.0,,0.19,11.02
2014-09-15,80,19.0,,0.19,15.2
2014-09-16,58,19.0,,0.19,11.02
2014-09-17,62,19.0,,0.19,11.78
2014-09-18,79,19.0,,0.19,15.01
2014-09-19,56,19.0,,0.19,10.64
2014-09-20,55,19.0,,0.19,10.45
2014-09-21,84,19.0,,0.19,15.96
2014-09-22,76,19.0,,0.19,14.44
2014-09-23,62,19.0,,0.19,11.78
2014-09-24,75,19.0,,0.19,14.25
2014-09-25,59,19.0,,0.19,11.21
2014-09-26,71,19.0,,0.19,13.49
2014-09-27,61,19.0,,0.19,11.59
2014-09-28,59,19.0,,0.19,11.21
2014-09-29,58,19.0,,0.19,11.02
2014-09-30,82,19.0,,0.19,15.58
2014-10-01,30,18.0,False,0.18,5.3999999999999995
2014-10-02,94,18.0,,0.18,16.919999999999998
2014-10-03,46,18.0,,0.18,8.28
2014-10-04,46,18.0,,0.18,8.28
2014-10-05,34,18.0,,0.18,6.12
2014-10-06,98,18.0,,0.18,17.64
2014-10-07,57,18.0,,0.18,10.26
2014-10-08,84,18.0,,0.18,15.12
2014-10-09,72,18.0,,0.18,12.959999999999999
2014-10-10,51,18.0,,0.18,9.18
2014-10-11,75,18.0,,0.18,13.5
2014-10-12,23,18.0,,0.18,4.14
2014-10-13,50,18.0,,0.18,9.0
2014-10-14,69,18.0,,0.18,12.42
2014-10-15,61,18.0,,0.18,10.98
2014-10-16,88,18.0,,0.18,15.84
2014-10-17,65,18.0,,0.18,11.7
2014-10-18,46,18.0,,0.18,8.28
2014-10-19,79,18.0,,0.18,14.219999999999999
2014-10-20,44,18.0,,0.18,7.92
2014-10-21,95,18.0,,0.18,17.099999999999998
2014-10-22,96,18.0,,0.18,17.28
2014-10-23,80,18.0,,0.18,14.399999999999999
2014-10-24,88,18.0,,0.18,15.84
2014-10-25,52,18.0,,0.18,9.36
2014-10-26,51,18.0,,0.18,9.18
2014-10-27,96,18.0,,0.18,17.28
2014-10-28,69,18.0,,0.18,12.42
2014-10-29,100,18.0,,0.18,18.0
2014-10-30,88,18.0,,0.18,15.84
2014-10-31,53,18.0,,0.18,9.54
2014-11-01,77,21.0,False,0.21,16.169999999999998
2014-11-02,27,21.0,,0.21,5.67
2014-11-03,64,21.0,,0.21,13.44
2014-11-04,99,21.0,,0.21,20.79
2014-11-05,68,21.0,,0.21,14.28
2014-11-06,90,21.0,,0.21,18.9
2014-11-07,70,21.0,,0.21,14.7
2014-11-08,59,21.0,,0.21,12.389999999999999
2014-11-09,40,21.0,,0.21,8.4
2014-11-10,100,21.0,,0.21,21.0
2014-11-11,64,21.0,,0.21,13.44
2014-11-12,88,21.0,,0.21,18.48
2014-11-13,73,21.0,,0.21,15.33
2014-11-14,72,21.0,,0.21,15.12
2014-11-15,89,21.0,,0.21,18.689999999999998
2014-11-16,57,21.0,,0.21,11.969999999999999
2014-11-17,59,21.0,,0.21,12.389999999999999
2014-11-18,57,21.0,,0.21,11.969999999999999
2014-11-19,66,21.0,,0.21,13.86
2014-11-20,43,21.0,,0.21,9.03
2014-11-21,80,21.0,,0.21,16.8
2014-11-22,71,21.0,,0.21,14.91
2014-11-23,35,21.0,,0.21,7.35
2014-11-24,52,21.0,,0.21,10.92
2014-11-25,72,21.0,,0.21,15.12
2014-11-26,53,21.0,,0.21,11.129999999999999
2014-11-27,37,21.0,,0.21,7.77
2014-11-28,86,21.0,,0.21,18.06
2014-11-29,49,21.0,,0.21,10.29
2014-11-30,47,21.0,,0.21,9.87
2014-12-01,81,25.0,False,0.25,20.25
2014-12-02,69,25.0,,0.25,17.25
2014-12-03,55,25.0,,0.25,13.75
2014-12-04,55,25.0,,0.25,13.75
2014-12-05,43,25.0,,0.25,10.75
2014-12-06,77,25.0,,0.25,19.25
2014-12-07,35,25.0,,0.25,8.75
2014-12-08,47,25.0,,0.25,11.75
2014-12-09,44,25.0,,0.25,11.0
2014-12-10,73,25.0,,0.25,18.25
2014-12-11,43,25.0,,0.25,10.75
2014-12-12,51,25.0,,0.25,12.75
2014-12-13,44,25.0,,0.25,11.0
2014-12-14,52,25.0,,0.25,13.0
2014-12-15,78,25.0,,0.25,19.5
2014-12-16,58,25.0,,0.25,14.5
2014-12-17,65,25.0,,0.25,16.25
2014-12-18,73,25.0,,0.25,18.25
2014-12-19,87,25.0,,0.25,21.75
2014-12-20,54,25.0,,0.25,13.5
2014-12-21,66,25.0,,0.25,16.5
2014-12-22,78,25.0,,0.25,19.5
2014-12-23,69,25.0,,0.25,17.25
2014-12-24,48,25.0,,0.25,12.0
2014-12-25,100,25.0,,0.25,25.0
2014-12-26,52,25.0,,0.25,13.0
2014-12-27,53,25.0,,0.25,13.25
2014-12-28,53,25.0,,0.25,13.25
2014-12-29,76,25.0,,0.25,19.0
2014-12-30,73,25.0,,0.25,18.25
2014-12-31,79,25.0,,0.25,19.75
2015-01-01,64,24.0,False,0.24,15.36
2015-01-02,82,24.0,,0.24,19.68
2015-01-03,84,24.0,,0.24,20.16
2015-01-04,84,24.0,,0.24,20.16
2015-01-05,78,24.0,,0.24,18.72
2015-01-06,92,24.0,,0.24,22.08
2015-01-07,72,24.0,,0.24,17.28
2015-01-08,73,24.0,,0.24,17.52
2015-01-09,78,24.0,,0.24,18.72
2015-01-10,77,24.0,,0.24,18.48
2015-01-11,57,24.0,,0.24,13.68
2015-01-12,89,24.0,,0.24,21.36
2015-01-13,53,24.0,,0.24,12.719999999999999
2015-01-14,68,24.0,,0.24,16.32
2015-01-15,86,24.0,,0.24,20.64
2015-01-16,90,24.0,,0.24,21.599999999999998
2015-01-17,60,24.0,,0.24,14.399999999999999
2015-01-18,63,24.0,,0.24,15.12
2015-01-19,65,24.0,,0.24,15.6
2015-01-20,53,24.0,,0.24,12.719999999999999
2015-01-21,46,24.0,,0.24,11.04
2015-01-22,71,24.0,,0.24,17.04
2015-01-23,58,24.0,,0.24,13.92
2015-01-24,97,24.0,,0.24,23.279999999999998
2015-01-25,58,24.0,,0.24,13.92
2015-01-26,59,24.0,,0.24,14.16
2015-01-27,53,24.0,,0.24,12.719999999999999
2015-01-28,100,24.0,,0.24,24.0
2015-01-29,70,24.0,,0.24,16.8
2015-01-30,68,24.0,,0.24,16.32
2015-01-31,96,24.0,,0.24,23.04
2015-02-01,35,22.0,False,0.22,7.7
2015-02-02,63,22.0,,0.22,13.86
2015-02-03,49,22.0,,0.22,10.78
2015-02-04,83,22.0,,0.22,18.26
2015-02-05,64,22.0,,0.22,14.08
2015-02-06,60,22.0,,0.22,13.2
2015-02-07,54,22.0,,0.22,11.88
2015-02-08,43,22.0,,0.22,9.46
2015-02-09,53,22.0,,0.22,11.66
2015-02-10,57,22.0,,0.22,12.540000000000001
2015-02-11,60,22.0,,0.22,13.2
2015-02-12,48,22.0,,0.22,10.56
2015-02-13,60,22.0,,0.22,13.2
2015-02-14,70,22.0,,0.22,15.4
2015-02-15,62,22.0,,0.22,13.64
2015-02-16,40,22.0,,0.22,8.8
2015-02-17,64,22.0,,0.22,14.08
2015-02-18,43,22.0,,0.22,9.46
2015-02-19,78,22.0,,0.22,17.16
2015-02-20,51,22.0,,0.22,11.22
2015-02-21,47,22.0,,0.22,10.34
2015-02-22,58,22.0,,0.22,12.76
2015-02-23,34,22.0,,0.22,7.48
2015-02-24,76,22.0,,0.22,16.72
2015-02-25,63,22.0,,0.22,13.86
2015-02-26,60,22.0,,0.22,13.2
2015-02-27,100,22.0,,0.22,22.0
2015-02-28,46,22.0,,0.22,10.12
2015-03-01,64,23.0,False,0.23,14.72
2015-03-02,72,23.0,,0.23,16.560000000000002
2015-03-03,68,23.0,,0.23,15.64
2015-03-04,48,23.0,,0.23,11.040000000000001
2015-03-05,84,23.0,,0.23,19.32
2015-03-06,58,23.0,,0.23,13.34
2015-03-07,80,23.0,,0.23,18.400000000000002
2015-03-08,63,23.0,,0.23,14.49
2015-03-09,75,23.0,,0.23,17.25
2015-03-10,63,23.0,,0.23,14.49
2015-03-11,67,23.0,,0.23,15.41
2015-03-12,78,23.0,,0.23,17.94
2015-03-13,63,23.0,,0.23,14.49
2015-03-14,77,23.0,,0.23,17.71
2015-03-15,86,23.0,,0.23,19.78
2015-03-16,54,23.0,,0.23,12.42
2015-03-17,85,23.0,,0.23,19.55
2015-03-18,79,23.0,,0.23,18.17
2015-03-19,99,23.0,,0.23,22.77
2015-03-20,76,23.0,,0.23,17.48
2015-03-21,44,23.0,,0.23,10.120000000000001
2015-03-22,98,23.0,,0.23,22.540000000000003
2015-03-23,64,23.0,,0.23,14.72
2015-03-24,57,23.0,,0.23,13.110000000000001
2015-03-25,66,23.0,,0.23,15.180000000000001
2015-03-26,98,23.0,,0.23,22.540000000000003
2015-03-27,100,23.0,,0.23,23.0
2015-03-28,84,23.0,,0.23,19.32
2015-03-29,34,23.0,,0.23,7.82
2015-03-30,91,23.0,,0.23,20.93
2015-03-31,47,23.0,,0.23,10.81
2015-04-01,49,22.0,False,0.22,10.78
2015-04-02,85,22.0,,0.22,18.7
2015-04-03,74,22.0,,0.22,16.28
2015-04-04,68,22.0,,0.22,14.96
2015-04-05,91,22.0,,0.22,20.02
2015-04-06,65,22.0,,0.22,14.3
2015-04-07,51,22.0,,0.22,11.22
2015-04-08,52,22.0,,0.22,11.44
2015-04-09,86,22.0,,0.22,18.92
2015-04-10,81,22.0,,0.22,17.82
2015-04-11,91,22.0,,0.22,20.02
2015-04-12,54,22.0,,0.22,11.88
2015-04-13,80,22.0,,0.22,17.6
2015-04-14,75,22.0,,0.22,16.5
2015-04-15,91,22.0,,0.22,20.02
2015-04-16,74,22.0,,0.22,16.28
2015-04-17,89,22.0,,0.22,19.580000000000002
2015-04-18,29,22.0,,0.22,6.38
2015-04-19,43,22.0,,0.22,9.46
2015-04-20,62,22.0,,0.22,13.64
2015-04-21,74,22.0,,0.22,16.28
2015-04-22,62,22.0,,0.22,13.64
2015-04-23,100,22.0,,0.22,22.0
2015-04-24,62,22.0,,0.22,13.64
2015-04-25,85,22.0,,0.22,18.7
2015-04-26,67,22.0,,0.22,14.74
2015-04-27,70,22.0,,0.22,15.4
2015-04-28,62,22.0,,0.22,13.64
2015-04-29,41,22.0,,0.22,9.02
2015-04-30,45,22.0,,0.22,9.9
2015-05-01,81,22.0,False,0.22,17.82
2015-05-02,85,22.0,,0.22,18.7
2015-05-03,62,22.0,,0.22,13.64
2015-05-04,75,22.0,,0.22,16.5
2015-05-05,57,22.0,,0.22,12.540000000000001
2015-05-06,48,22.0,,0.22,10.56
2015-05-07,27,22.0,,0.22,5.94
2015-05-08,50,22.0,,0.22,11.0
2015-05-09,78,22.0,,0.22,17.16
2015-05-10,65,22.0,,0.22,14.3
2015-05-11,62,22.0,,0.22,13.64
2015-05-12,85,22.0,,0.22,18.7
2015-05-13,48,22.0,,0.22,10.56
2015-05-14,70,22.0,,0.22,15.4
2015-05-15,76,22.0,,0.22,16.72
2015-05-16,78,22.0,,0.22,17.16
2015-05-17,46,22.0,,0.22,10.12
2015-05-18,48,22.0,,0.22,10.56
2015-05-19,66,22.0,,0.22,14.52
2015-05-20,62,22.0,,0.22,13.64
2015-05-21,66,22.0,,0.22,14.52
2015-05-22,48,22.0,,0.22,10.56
2015-05-23,24,22.0,,0.22,5.28
2015-05-24,44,22.0,,0.22,9.68
2015-05-25,70,22.0,,0.22,15.4
2015-05-26,38,22.0,,0.22,8.36
2015-05-27,66,22.0,,0.22,14.52
2015-05-28,46,22.0,,0.22,10.12
2015-05-29,66,22.0,,0.22,14.52
2015-05-30,100,22.0,,0.22,22.0
2015-05-31,27,22.0,,0.22,5.94
2015-06-01,64,23.0,False,0.23,14.72
2015-06-02,64,23.0,,0.23,14.72
2015-06-03,69,23.0,,0.23,15.870000000000001
2015-06-04,59,23.0,,0.23,13.57
2015-06-05,69,23.0,,0.23,15.870000000000001
2015-06-06,31,23.0,,0.23,7.13
2015-06-07,55,23.0,,0.23,12.65
2015-06-08,55,23.0,,0.23,12.65
2015-06-09,38,23.0,,0.23,8.74
2015-06-10,77,23.0,,0.23,17.71
2015-06-11,82,23.0,,0.23,18.86
2015-06-12,51,23.0,,0.23,11.73
2015-06-13,37,23.0,,0.23,8.51
2015-06-14,37,23.0,,0.23,8.51
2015-06-15,74,23.0,,0.23,17.02
2015-06-16,55,23.0,,0.23,12.65
2015-06-17,100,23.0,,0.23,23.0
2015-06-18,67,23.0,,0.23,15.41
2015-06-19,40,23.0,,0.23,9.200000000000001
2015-06-20,61,23.0,,0.23,14.030000000000001
2015-06-21,54,23.0,,0.23,12.42
2015-06-22,95,23.0,,0.23,21.85
2015-06-23,87,23.0,,0.23,20.01
2015-06-24,62,23.0,,0.23,14.26
2015-06-25,54,23.0,,0.23,12.42
2015-06-26,76,23.0,,0.23,17.48
2015-06-27,57,23.0,,0.23,13.110000000000001
2015-06-28,63,23.0,,0.23,14.49
2015-06-29,78,23.0,,0.23,17.94
2015-06-30,55,23.0,,0.23,12.65
2015-07-01,41,23.0,False,0.23,9.43
2015-07-02,54,23.0,,0.23,12.42
2015-07-03,54,23.0,,0.23,12.42
2015-07-04,47,23.0,,0.23,10.81
2015-07-05,34,23.0,,0.23,7.82
2015-07-06,73,23.0,,0.23,16.79
2015-07-07,51,23.0,,0.23,11.73
2015-07-08,64,23.0,,0.23,14.72
2015-07-09,63,23.0,,0.23,14.49
2015-07-10,97,23.0,,0.23,22.310000000000002
2015-07-11,35,23.0,,0.23,8.05
2015-07-12,49,23.0,,0.23,11.270000000000001
2015-07-13,55,23.0,,0.23,12.65
2015-07-14,54,23.0,,0.23,12.42
2015-07-15,47,23.0,,0.23,10.81
2015-07-16,100,23.0,,0.23,23.0
2015-07-17,83,23.0,,0.23,19.09
2015-07-18,58,23.0,,0.23,13.34
2015-07-19,42,23.0,,0.23,9.66
2015-07-20,68,23.0,,0.23,15.64
2015-07-21,65,23.0,,0.23,14.950000000000001
2015-07-22,75,23.0,,0.23,17.25
2015-07-23,80,23.0,,0.23,18.400000000000002
2015-07-24,50,23.0,,0.23,11.5
2015-07-25,53,23.0,,0.23,12.190000000000001
2015-07-26,35,23.0,,0.23,8.05
2015-07-27,65,23.0,,0.23,14.950000000000001
2015-07-28,55,23.0,,0.23,12.65
2015-07-29,61,23.0,,0.23,14.030000000000001
2015-07-30,59,23.0,,0.23,13.57
2015-07-31,46,23.0,,0.23,10.58
2015-08-01,57,20.0,False,0.2,11.4
2015-08-02,65,20.0,,0.2,13.0
2015-08-03,100,20.0,,0.2,20.0
2015-08-04,70,20.0,,0.2,14.0
2015-08-05,61,20.0,,0.2,12.200000000000001
2015-08-06,49,20.0,,0.2,9.8
2015-08-07,63,20.0,,0.2,12.600000000000001
2015-08-08,41,20.0,,0.2,8.200000000000001
2015-08-09,29,20.0,,0.2,5.800000000000001
2015-08-10,68,20.0,,0.2,13.600000000000001
2015-08-11,67,20.0,,0.2,13.4
2015-08-12,65,20.0,,0.2,13.0
2015-08-13,55,20.0,,0.2,11.0
2015-08-14,50,20.0,,0.2,10.0
2015-08-15,32,20.0,,0.2,6.4
2015-08-16,57,20.0,,0.2,11.4
2015-08-17,47,20.0,,0.2,9.4
2015-08-18,64,20.0,,0.2,12.8
2015-08-19,47,20.0,,0.2,9.4
2015-08-20,47,20.0,,0.2,9.4
2015-08-21,52,20.0,,0.2,10.4
2015-08-22,36,20.0,,0.2,7.2
2015-08-23,36,20.0,,0.2,7.2
2015-08-24,53,20.0,,0.2,10.600000000000001
2015-08-25,67,20.0,,0.2,13.4
2015-08-26,49,20.0,,0.2,9.8
2015-08-27,62,20.0,,0.2,12.4
2015-08-28,44,20.0,,0.2,8.8
2015-08-29,31,20.0,,0.2,6.2
2015-08-30,39,20.0,,0.2,7.800000000000001
2015-08-31,48,20.0,,0.2,9.600000000000001
2015-09-01,78,17.0,False,0.17,13.260000000000002
2015-09-02,78,17.0,,0.17,13.260000000000002
2015-09-03,53,17.0,,0.17,9.01
2015-09-04,78,17.0,,0.17,13.260000000000002
2015-09-05,51,17.0,,0.17,8.67
2015-09-06,65,17.0,,0.17,11.05
2015-09-07,21,17.0,,0.17,3.5700000000000003
2015-09-08,95,17.0,,0.17,16.150000000000002
2015-09-09,72,17.0,,0.17,12.24
2015-09-10,95,17.0,,0.17,16.150000000000002
2015-09-11,84,17.0,,0.17,14.280000000000001
2015-09-12,84,17.0,,0.17,14.280000000000001
2015-09-13,60,17.0,,0.17,10.200000000000001
2015-09-14,60,17.0,,0.17,10.200000000000001
2015-09-15,72,17.0,,0.17,12.24
2015-09-16,47,17.0,,0.17,7.99
2015-09-17,60,17.0,,0.17,10.200000000000001
2015-09-18,72,17.0,,0.17,12.24
2015-09-19,57,17.0,,0.17,9.690000000000001
2015-09-20,33,17.0,,0.17,5.61
2015-09-21,59,17.0,,0.17,10.030000000000001
2015-09-22,43,17.0,,0.17,7.3100000000000005
2015-09-23,78,17.0,,0.17,13.260000000000002
2015-09-24,43,17.0,,0.17,7.3100000000000005
2015-09-25,67,17.0,,0.17,11.39
2015-09-26,23,17.0,,0.17,3.91
2015-09-27,89,17.0,,0.17,15.13
2015-09-28,71,17.0,,0.17,12.07
2015-09-29,100,17.0,,0.17,17.0
2015-09-30,89,17.0,,0.17,15.13
2015-10-01,66,19.0,False,0.19,12.540000000000001
2015-10-02,40,19.0,,0.19,7.6
2015-10-03,61,19.0,,0.19,11.59
2015-10-04,61,19.0,,0.19,11.59
2015-10-05,66,19.0,,0.19,12.540000000000001
2015-10-06,55,19.0,,0.19,10.45
2015-10-07,58,19.0,,0.19,11.02
2015-10-08,58,19.0,,0.19,11.02
2015-10-09,64,19.0,,0.19,12.16
2015-10-10,77,19.0,,0.19,14.63
2015-10-11,67,19.0,,0.19,12.73
2015-10-12,44,19.0,,0.19,8.36
2015-10-13,62,19.0,,0.19,11.78
2015-10-14,61,19.0,,0.19,11.59
2015-10-15,100,19.0,,0.19,19.0
2015-10-16,79,19.0,,0.19,15.01
2015-10-17,61,19.0,,0.19,11.59
2015-10-18,70,19.0,,0.19,13.3
2015-10-19,65,19.0,,0.19,12.35
2015-10-20,67,19.0,,0.19,12.73
2015-10-21,75,19.0,,0.19,14.25
2015-10-22,65,19.0,,0.19,12.35
2015-10-23,83,19.0,,0.19,15.77
2015-10-24,50,19.0,,0.19,9.5
2015-10-25,48,19.0,,0.19,9.120000000000001
2015-10-26,64,19.0,,0.19,12.16
2015-10-27,66,19.0,,0.19,12.540000000000001
2015-10-28,52,19.0,,0.19,9.88
2015-10-29,61,19.0,,0.19,11.59
2015-10-30,68,19.0,,0.19,12.92
2015-10-31,30,19.0,,0.19,5.7
2015-11-01,44,18.0,False,0.18,7.92
2015-11-02,73,18.0,,0.18,13.139999999999999
2015-11-03,63,18.0,,0.18,11.34
2015-11-04,78,18.0,,0.18,14.04
2015-11-05,54,18.0,,0.18,9.719999999999999
2015-11-06,48,18.0,,0.18,8.64
