date,GOLD PRICE_unscaled,GOLD PRICE_monthly,isPartial,scale,GOLD PRICE
2018-02-16,65,35.0,,0.35,22.75
2018-02-17,51,35.0,,0.35,17.849999999999998
2018-02-18,44,35.0,,0.35,15.399999999999999
2018-02-19,54,35.0,,0.35,18.9
2018-02-20,65,35.0,,0.35,22.75
2018-02-21,67,35.0,,0.35,23.45
2018-02-22,58,35.0,,0.35,20.299999999999997
2018-02-23,56,35.0,,0.35,19.599999999999998
2018-02-24,48,35.0,,0.35,16.799999999999997
2018-02-25,38,35.0,,0.35,13.299999999999999
2018-02-26,53,35.0,,0.35,18.549999999999997
2018-02-27,61,35.0,,0.35,21.349999999999998
2018-02-28,58,35.0,,0.35,20.299999999999997
2018-03-01,91,29.0,False,0.29,26.389999999999997
2018-03-02,88,29.0,,0.29,25.52
2018-03-03,69,29.0,,0.29,20.009999999999998
2018-03-04,75,29.0,,0.29,21.75
2018-03-05,78,29.0,,0.29,22.619999999999997
2018-03-06,73,29.0,,0.29,21.169999999999998
2018-03-07,88,29.0,,0.29,25.52
2018-03-08,59,29.0,,0.29,17.11
2018-03-09,63,29.0,,0.29,18.27
2018-03-10,87,29.0,,0.29,25.229999999999997
2018-03-11,55,29.0,,0.29,15.95
2018-03-12,79,29.0,,0.29,22.91
2018-03-13,84,29.0,,0.29,24.36
2018-03-14,81,29.0,,0.29,23.49
2018-03-15,63,29.0,,0.29,18.27
2018-03-16,81,29.0,,0.29,23.49
2018-03-17,74,29.0,,0.29,21.459999999999997
2018-03-18,70,29.0,,0.29,20.299999999999997
2018-03-19,72,29.0,,0.29,20.88
2018-03-20,83,29.0,,0.29,24.069999999999997
2018-03-21,78,29.0,,0.29,22.619999999999997
2018-03-22,97,29.0,,0.29,28.13
2018-03-23,100,29.0,,0.29,28.999999999999996
2018-03-24,74,29.0,,0.29,21.459999999999997
2018-03-25,65,29.0,,0.29,18.849999999999998
2018-03-26,86,29.0,,0.29,24.939999999999998
2018-03-27,86,29.0,,0.29,24.939999999999998
2018-03-28,85,29.0,,0.29,24.65
2018-03-29,75,29.0,,0.29,21.75
2018-03-30,66,29.0,,0.29,19.139999999999997
2018-03-31,69,29.0,,0.29,20.009999999999998
2018-04-01,59,30.0,False,0.3,17.7
2018-04-02,100,30.0,,0.3,30.0
2018-04-03,87,30.0,,0.3,26.099999999999998
2018-04-04,91,30.0,,0.3,27.3
2018-04-05,83,30.0,,0.3,24.9
2018-04-06,90,30.0,,0.3,27.0
2018-04-07,82,30.0,,0.3,24.599999999999998
2018-04-08,68,30.0,,0.3,20.4
2018-04-09,89,30.0,,0.3,26.7
2018-04-10,86,30.0,,0.3,25.8
2018-04-11,88,30.0,,0.3,26.4
2018-04-12,85,30.0,,0.3,25.5
2018-04-13,88,30.0,,0.3,26.4
2018-04-14,78,30.0,,0.3,23.4
2018-04-15,74,30.0,,0.3,22.2
2018-04-16,78,30.0,,0.3,23.4
2018-04-17,95,30.0,,0.3,28.5
2018-04-18,83,30.0,,0.3,24.9
2018-04-19,82,30.0,,0.3,24.599999999999998
2018-04-20,83,30.0,,0.3,24.9
2018-04-21,75,30.0,,0.3,22.5
2018-04-22,63,30.0,,0.3,18.9
2018-04-23,82,30.0,,0.3,24.599999999999998
2018-04-24,90,30.0,,0.3,27.0
2018-04-25,71,30.0,,0.3,21.3
2018-04-26,70,30.0,,0.3,21.0
2018-04-27,75,30.0,,0.3,22.5
2018-04-28,75,30.0,,0.3,22.5
2018-04-29,59,30.0,,0.3,17.7
2018-04-30,71,30.0,,0.3,21.3
2018-05-01,96,27.0,False,0.27,25.92
2018-05-02,94,27.0,,0.27,25.380000000000003
2018-05-03,82,27.0,,0.27,22.14
2018-05-04,87,27.0,,0.27,23.490000000000002
2018-05-05,77,27.0,,0.27,20.790000000000003
2018-05-06,79,27.0,,0.27,21.330000000000002
2018-05-07,88,27.0,,0.27,23.76
2018-05-08,75,27.0,,0.27,20.25
2018-05-09,87,27.0,,0.27,23.490000000000002
2018-05-10,68,27.0,,0.27,18.36
2018-05-11,89,27.0,,0.27,24.03
2018-05-12,59,27.0,,0.27,15.930000000000001
2018-05-13,61,27.0,,0.27,16.470000000000002
2018-05-14,88,27.0,,0.27,23.76
2018-05-15,100,27.0,,0.27,27.0
2018-05-16,86,27.0,,0.27,23.220000000000002
2018-05-17,94,27.0,,0.27,25.380000000000003
2018-05-18,70,27.0,,0.27,18.900000000000002
2018-05-19,66,27.0,,0.27,17.82
2018-05-20,83,27.0,,0.27,22.41
2018-05-21,90,27.0,,0.27,24.3
2018-05-22,78,27.0,,0.27,21.060000000000002
2018-05-23,91,27.0,,0.27,24.57
2018-05-24,71,27.0,,0.27,19.17
2018-05-25,76,27.0,,0.27,20.520000000000003
2018-05-26,68,27.0,,0.27,18.36
2018-05-27,73,27.0,,0.27,19.71
2018-05-28,77,27.0,,0.27,20.790000000000003
2018-05-29,93,27.0,,0.27,25.110000000000003
2018-05-30,92,27.0,,0.27,24.840000000000003
2018-05-31,83,27.0,,0.27,22.41
2018-06-01,79,27.0,False,0.27,21.330000000000002
2018-06-02,74,27.0,,0.27,19.98
2018-06-03,59,27.0,,0.27,15.930000000000001
2018-06-04,68,27.0,,0.27,18.36
2018-06-05,72,27.0,,0.27,19.44
2018-06-06,69,27.0,,0.27,18.630000000000003
2018-06-07,78,27.0,,0.27,21.060000000000002
2018-06-08,71,27.0,,0.27,19.17
2018-06-09,66,27.0,,0.27,17.82
2018-06-10,56,27.0,,0.27,15.120000000000001
2018-06-11,74,27.0,,0.27,19.98
2018-06-12,78,27.0,,0.27,21.060000000000002
2018-06-13,79,27.0,,0.27,21.330000000000002
2018-06-14,70,27.0,,0.27,18.900000000000002
2018-06-15,79,27.0,,0.27,21.330000000000002
2018-06-16,72,27.0,,0.27,19.44
2018-06-17,57,27.0,,0.27,15.39
2018-06-18,58,27.0,,0.27,15.66
2018-06-19,75,27.0,,0.27,20.25
2018-06-20,76,27.0,,0.27,20.520000000000003
2018-06-21,74,27.0,,0.27,19.98
2018-06-22,82,27.0,,0.27,22.14
2018-06-23,65,27.0,,0.27,17.55
2018-06-24,64,27.0,,0.27,17.28
2018-06-25,94,27.0,,0.27,25.380000000000003
2018-06-26,78,27.0,,0.27,21.060000000000002
2018-06-27,87,27.0,,0.27,23.490000000000002
2018-06-28,100,27.0,,0.27,27.0
2018-06-29,88,27.0,,0.27,23.76
2018-06-30,76,27.0,,0.27,20.520000000000003
2018-07-01,56,29.0,False,0.29,16.24
2018-07-02,74,29.0,,0.29,21.459999999999997
2018-07-03,81,29.0,,0.29,23.49
2018-07-04,76,29.0,,0.29,22.04
2018-07-05,82,29.0,,0.29,23.779999999999998
2018-07-06,71,29.0,,0.29,20.59
2018-07-07,77,29.0,,0.29,22.33
2018-07-08,51,29.0,,0.29,14.79
2018-07-09,78,29.0,,0.29,22.619999999999997
2018-07-10,71,29.0,,0.29,20.59
2018-07-11,89,29.0,,0.29,25.81
2018-07-12,75,29.0,,0.29,21.75
2018-07-13,70,29.0,,0.29,20.299999999999997
2018-07-14,73,29.0,,0.29,21.169999999999998
2018-07-15,53,29.0,,0.29,15.37
2018-07-16,64,29.0,,0.29,18.56
2018-07-17,74,29.0,,0.29,21.459999999999997
2018-07-18,92,29.0,,0.29,26.68
2018-07-19,82,29.0,,0.29,23.779999999999998
2018-07-20,100,29.0,,0.29,28.999999999999996
2018-07-21,89,29.0,,0.29,25.81
2018-07-22,65,29.0,,0.29,18.849999999999998
2018-07-23,69,29.0,,0.29,20.009999999999998
2018-07-24,85,29.0,,0.29,24.65
2018-07-25,80,29.0,,0.29,23.2
2018-07-26,79,29.0,,0.29,22.91
2018-07-27,70,29.0,,0.29,20.299999999999997
2018-07-28,72,29.0,,0.29,20.88
2018-07-29,64,29.0,,0.29,18.56
2018-07-30,80,29.0,,0.29,23.2
2018-07-31,85,29.0,,0.29,24.65
2018-08-01,64,34.0,False,0.34,21.76
2018-08-02,65,34.0,,0.34,22.1
2018-08-03,70,34.0,,0.34,23.8
2018-08-04,50,34.0,,0.34,17.0
2018-08-05,50,34.0,,0.34,17.0
2018-08-06,64,34.0,,0.34,21.76
2018-08-07,76,34.0,,0.34,25.840000000000003
2018-08-08,62,34.0,,0.34,21.080000000000002
2018-08-09,71,34.0,,0.34,24.14
2018-08-10,63,34.0,,0.34,21.42
2018-08-11,60,34.0,,0.34,20.400000000000002
2018-08-12,64,34.0,,0.34,21.76
2018-08-13,79,34.0,,0.34,26.860000000000003
2018-08-14,79,34.0,,0.34,26.860000000000003
2018-08-15,100,34.0,,0.34,34.0
2018-08-16,90,34.0,,0.34,30.6
2018-08-17,78,34.0,,0.34,26.520000000000003
2018-08-18,70,34.0,,0.34,23.8
2018-08-19,63,34.0,,0.34,21.42
2018-08-20,79,34.0,,0.34,26.860000000000003
2018-08-21,79,34.0,,0.34,26.860000000000003
2018-08-22,72,34.0,,0.34,24.48
2018-08-23,71,34.0,,0.34,24.14
2018-08-24,65,34.0,,0.34,22.1
2018-08-25,65,34.0,,0.34,22.1
2018-08-26,50,34.0,,0.34,17.0
2018-08-27,74,34.0,,0.34,25.16
2018-08-28,75,34.0,,0.34,25.500000000000004
2018-08-29,64,34.0,,0.34,21.76
2018-08-30,58,34.0,,0.34,19.720000000000002
2018-08-31,67,34.0,,0.34,22.78
2018-09-01,78,30.0,False,0.3,23.4
2018-09-02,75,30.0,,0.3,22.5
2018-09-03,85,30.0,,0.3,25.5
2018-09-04,85,30.0,,0.3,25.5
2018-09-05,100,30.0,,0.3,30.0
2018-09-06,80,30.0,,0.3,24.0
2018-09-07,81,30.0,,0.3,24.3
2018-09-08,82,30.0,,0.3,24.599999999999998
2018-09-09,67,30.0,,0.3,20.099999999999998
2018-09-10,88,30.0,,0.3,26.4
2018-09-11,93,30.0,,0.3,27.9
2018-09-12,91,30.0,,0.3,27.3
2018-09-13,98,30.0,,0.3,29.4
2018-09-14,78,30.0,,0.3,23.4
2018-09-15,70,30.0,,0.3,21.0
2018-09-16,63,30.0,,0.3,18.9
2018-09-17,89,30.0,,0.3,26.7
2018-09-18,90,30.0,,0.3,27.0
2018-09-19,73,30.0,,0.3,21.9
2018-09-20,77,30.0,,0.3,23.099999999999998
2018-09-21,88,30.0,,0.3,26.4
2018-09-22,71,30.0,,0.3,21.3
2018-09-23,71,30.0,,0.3,21.3
2018-09-24,92,30.0,,0.3,27.599999999999998
2018-09-25,79,30.0,,0.3,23.7
2018-09-26,79,30.0,,0.3,23.7
2018-09-27,77,30.0,,0.3,23.099999999999998
2018-09-28,77,30.0,,0.3,23.099999999999998
2018-09-29,61,30.0,,0.3,18.3
2018-09-30,57,30.0,,0.3,17.099999999999998
2018-10-01,47,31.0,False,0.31,14.57
2018-10-02,53,31.0,,0.31,16.43
2018-10-03,59,31.0,,0.31,18.29
2018-10-04,73,31.0,,0.31,22.63
2018-10-05,65,31.0,,0.31,20.15
2018-10-06,51,31.0,,0.31,15.81
2018-10-07,42,31.0,,0.31,13.02
2018-10-08,46,31.0,,0.31,14.26
2018-10-09,60,31.0,,0.31,18.6
2018-10-10,80,31.0,,0.31,24.8
2018-10-11,100,31.0,,0.31,31.0
2018-10-12,89,31.0,,0.31,27.59
2018-10-13,60,31.0,,0.31,18.6
2018-10-14,48,31.0,,0.31,14.879999999999999
2018-10-15,69,31.0,,0.31,21.39
2018-10-16,74,31.0,,0.31,22.94
2018-10-17,64,31.0,,0.31,19.84
2018-10-18,57,31.0,,0.31,17.669999999999998
2018-10-19,61,31.0,,0.31,18.91
2018-10-20,60,31.0,,0.31,18.6
2018-10-21,51,31.0,,0.31,15.81
2018-10-22,61,31.0,,0.31,18.91
2018-10-23,59,31.0,,0.31,18.29
2018-10-24,66,31.0,,0.31,20.46
2018-10-25,67,31.0,,0.31,20.77
2018-10-26,69,31.0,,0.31,21.39
2018-10-27,58,31.0,,0.31,17.98
2018-10-28,61,31.0,,0.31,18.91
2018-10-29,64,31.0,,0.31,19.84
2018-10-30,61,31.0,,0.31,18.91
2018-10-31,57,31.0,,0.31,17.669999999999998
2018-11-01,73,30.0,False,0.3,21.9
2018-11-02,89,30.0,,0.3,26.7
2018-11-03,59,30.0,,0.3,17.7
2018-11-04,86,30.0,,0.3,25.8
2018-11-05,89,30.0,,0.3,26.7
2018-11-06,84,30.0,,0.3,25.2
2018-11-07,77,30.0,,0.3,23.099999999999998
2018-11-08,72,30.0,,0.3,21.599999999999998
2018-11-09,77,30.0,,0.3,23.099999999999998
2018-11-10,71,30.0,,0.3,21.3
2018-11-11,77,30.0,,0.3,23.099999999999998
2018-11-12,81,30.0,,0.3,24.3
2018-11-13,79,30.0,,0.3,23.7
2018-11-14,82,30.0,,0.3,24.599999999999998
2018-11-15,75,30.0,,0.3,22.5
2018-11-16,81,30.0,,0.3,24.3
2018-11-17,71,30.0,,0.3,21.3
2018-11-18,66,30.0,,0.3,19.8
2018-11-19,79,30.0,,0.3,23.7
2018-11-20,93,30.0,,0.3,27.9
2018-11-21,89,30.0,,0.3,26.7
2018-11-22,81,30.0,,0.3,24.3
2018-11-23,94,30.0,,0.3,28.2
2018-11-24,67,30.0,,0.3,20.099999999999998
2018-11-25,75,30.0,,0.3,22.5
2018-11-26,79,30.0,,0.3,23.7
2018-11-27,61,30.0,,0.3,18.3
2018-11-28,83,30.0,,0.3,24.9
2018-11-29,63,30.0,,0.3,18.9
2018-11-30,100,30.0,,0.3,30.0
2018-12-01,50,34.0,False,0.34,17.0
2018-12-02,52,34.0,,0.34,17.68
2018-12-03,56,34.0,,0.34,19.040000000000003
2018-12-04,63,34.0,,0.34,21.42
2018-12-05,71,34.0,,0.34,24.14
2018-12-06,69,34.0,,0.34,23.46
2018-12-07,64,34.0,,0.34,21.76
2018-12-08,61,34.0,,0.34,20.740000000000002
2018-12-09,54,34.0,,0.34,18.360000000000003
2018-12-10,58,34.0,,0.34,19.720000000000002
2018-12-11,65,34.0,,0.34,22.1
2018-12-12,69,34.0,,0.34,23.46
2018-12-13,67,34.0,,0.34,22.78
2018-12-14,66,34.0,,0.34,22.44
2018-12-15,61,34.0,,0.34,20.740000000000002
2018-12-16,58,34.0,,0.34,19.720000000000002
2018-12-17,70,34.0,,0.34,23.8
2018-12-18,80,34.0,,0.34,27.200000000000003
2018-12-19,80,34.0,,0.34,27.200000000000003
2018-12-20,95,34.0,,0.34,32.300000000000004
2018-12-21,92,34.0,,0.34,31.28
2018-12-22,84,34.0,,0.34,28.560000000000002
2018-12-23,70,34.0,,0.34,23.8
2018-12-24,100,34.0,,0.34,34.0
2018-12-25,95,34.0,,0.34,32.300000000000004
2018-12-26,95,34.0,,0.34,32.300000000000004
2018-12-27,88,34.0,,0.34,29.92
2018-12-28,80,34.0,,0.34,27.200000000000003
2018-12-29,64,34.0,,0.34,21.76
2018-12-30,57,34.0,,0.34,19.380000000000003
2018-12-31,71,34.0,,0.34,24.14
2019-01-01,59,33.0,False,0.33,19.470000000000002
2019-01-02,86,33.0,,0.33,28.380000000000003
2019-01-03,100,33.0,,0.33,33.0
2019-01-04,88,33.0,,0.33,29.040000000000003
2019-01-05,84,33.0,,0.33,27.720000000000002
2019-01-06,67,33.0,,0.33,22.11
2019-01-07,77,33.0,,0.33,25.41
2019-01-08,71,33.0,,0.33,23.43
2019-01-09,69,33.0,,0.33,22.77
2019-01-10,83,33.0,,0.33,27.39
2019-01-11,90,33.0,,0.33,29.700000000000003
2019-01-12,78,33.0,,0.33,25.740000000000002
2019-01-13,57,33.0,,0.33,18.810000000000002
2019-01-14,67,33.0,,0.33,22.11
2019-01-15,64,33.0,,0.33,21.12
2019-01-16,65,33.0,,0.33,21.45
2019-01-17,77,33.0,,0.33,25.41
2019-01-18,67,33.0,,0.33,22.11
2019-01-19,67,33.0,,0.33,22.11
2019-01-20,57,33.0,,0.33,18.810000000000002
2019-01-21,65,33.0,,0.33,21.45
2019-01-22,59,33.0,,0.33,19.470000000000002
2019-01-23,51,33.0,,0.33,16.830000000000002
2019-01-24,60,33.0,,0.33,19.8
2019-01-25,72,33.0,,0.33,23.76
2019-01-26,80,33.0,,0.33,26.400000000000002
2019-01-27,71,33.0,,0.33,23.43
2019-01-28,67,33.0,,0.33,22.11
2019-01-29,74,33.0,,0.33,24.42
2019-01-30,85,33.0,,0.33,28.05
2019-01-31,85,33.0,,0.33,28.05
2019-02-01,82,31.0,False,0.31,25.419999999999998
2019-02-02,75,31.0,,0.31,23.25
2019-02-03,63,31.0,,0.31,19.53
2019-02-04,69,31.0,,0.31,21.39
2019-02-05,80,31.0,,0.31,24.8
2019-02-06,75,31.0,,0.31,23.25
2019-02-07,97,31.0,,0.31,30.07
2019-02-08,81,31.0,,0.31,25.11
2019-02-09,89,31.0,,0.31,27.59
2019-02-10,71,31.0,,0.31,22.01
2019-02-11,86,31.0,,0.31,26.66
2019-02-12,76,31.0,,0.31,23.56
2019-02-13,82,31.0,,0.31,25.419999999999998
2019-02-14,75,31.0,,0.31,23.25
2019-02-15,77,31.0,,0.31,23.87
2019-02-16,72,31.0,,0.31,22.32
2019-02-17,79,31.0,,0.31,24.49
2019-02-18,92,31.0,,0.31,28.52
2019-02-19,97,31.0,,0.31,30.07
2019-02-20,100,31.0,,0.31,31.0
2019-02-21,94,31.0,,0.31,29.14
2019-02-22,83,31.0,,0.31,25.73
2019-02-23,80,31.0,,0.31,24.8
2019-02-24,68,31.0,,0.31,21.08
2019-02-25,76,31.0,,0.31,23.56
2019-02-26,84,31.0,,0.31,26.04
2019-02-27,86,31.0,,0.31,26.66
2019-02-28,91,31.0,,0.31,28.21
2019-03-01,100,30.0,False,0.3,30.0
2019-03-02,84,30.0,,0.3,25.2
2019-03-03,67,30.0,,0.3,20.099999999999998
2019-03-04,83,30.0,,0.3,24.9
2019-03-05,80,30.0,,0.3,24.0
2019-03-06,91,30.0,,0.3,27.3
2019-03-07,87,30.0,,0.3,26.099999999999998
2019-03-08,81,30.0,,0.3,24.3
2019-03-09,80,30.0,,0.3,24.0
2019-03-10,69,30.0,,0.3,20.7
2019-03-11,86,30.0,,0.3,25.8
2019-03-12,84,30.0,,0.3,25.2
2019-03-13,88,30.0,,0.3,26.4
2019-03-14,80,30.0,,0.3,24.0
2019-03-15,76,30.0,,0.3,22.8
2019-03-16,76,30.0,,0.3,22.8
2019-03-17,78,30.0,,0.3,23.4
2019-03-18,87,30.0,,0.3,26.099999999999998
2019-03-19,88,30.0,,0.3,26.4
2019-03-20,83,30.0,,0.3,24.9
2019-03-21,83,30.0,,0.3,24.9
2019-03-22,93,30.0,,0.3,27.9
2019-03-23,71,30.0,,0.3,21.3
2019-03-24,64,30.0,,0.3,19.2
2019-03-25,87,30.0,,0.3,26.099999999999998
2019-03-26,80,30.0,,0.3,24.0
2019-03-27,80,30.0,,0.3,24.0
2019-03-28,93,30.0,,0.3,27.9
2019-03-29,89,30.0,,0.3,26.7
2019-03-30,77,30.0,,0.3,23.099999999999998
2019-03-31,74,30.0,,0.3,22.2
2019-04-01,82,29.0,False,0.29,23.779999999999998
2019-04-02,95,29.0,,0.29,27.549999999999997
2019-04-03,89,29.0,,0.29,25.81
2019-04-04,100,29.0,,0.29,28.999999999999996
2019-04-05,86,29.0,,0.29,24.939999999999998
2019-04-06,86,29.0,,0.29,24.939999999999998
2019-04-07,72,29.0,,0.29,20.88
2019-04-08,96,29.0,,0.29,27.839999999999996
2019-04-09,87,29.0,,0.29,25.229999999999997
2019-04-10,96,29.0,,0.29,27.839999999999996
2019-04-11,77,29.0,,0.29,22.33
2019-04-12,97,29.0,,0.29,28.13
2019-04-13,78,29.0,,0.29,22.619999999999997
2019-04-14,57,29.0,,0.29,16.529999999999998
2019-04-15,89,29.0,,0.29,25.81
2019-04-16,86,29.0,,0.29,24.939999999999998
2019-04-17,88,29.0,,0.29,25.52
2019-04-18,71,29.0,,0.29,20.59
2019-04-19,88,29.0,,0.29,25.52
2019-04-20,71,29.0,,0.29,20.59
2019-04-21,70,29.0,,0.29,20.299999999999997
2019-04-22,84,29.0,,0.29,24.36
2019-04-23,85,29.0,,0.29,24.65
2019-04-24,82,29.0,,0.29,23.779999999999998
2019-04-25,81,29.0,,0.29,23.49
2019-04-26,78,29.0,,0.29,22.619999999999997
2019-04-27,71,29.0,,0.29,20.59
2019-04-28,88,29.0,,0.29,25.52
2019-04-29,78,29.0,,0.29,22.619999999999997
2019-04-30,77,29.0,,0.29,22.33
2019-05-01,66,29.0,False,0.29,19.139999999999997
2019-05-02,86,29.0,,0.29,24.939999999999998
2019-05-03,72,29.0,,0.29,20.88
2019-05-04,94,29.0,,0.29,27.259999999999998
2019-05-05,71,29.0,,0.29,20.59
2019-05-06,60,29.0,,0.29,17.4
2019-05-07,69,29.0,,0.29,20.009999999999998
2019-05-08,78,29.0,,0.29,22.619999999999997
2019-05-09,88,29.0,,0.29,25.52
2019-05-10,77,29.0,,0.29,22.33
2019-05-11,71,29.0,,0.29,20.59
2019-05-12,85,29.0,,0.29,24.65
2019-05-13,97,29.0,,0.29,28.13
2019-05-14,100,29.0,,0.29,28.999999999999996
2019-05-15,84,29.0,,0.29,24.36
2019-05-16,67,29.0,,0.29,19.43
2019-05-17,93,29.0,,0.29,26.97
2019-05-18,76,29.0,,0.29,22.04
2019-05-19,72,29.0,,0.29,20.88
2019-05-20,89,29.0,,0.29,25.81
2019-05-21,71,29.0,,0.29,20.59
2019-05-22,59,29.0,,0.29,17.11
2019-05-23,70,29.0,,0.29,20.299999999999997
2019-05-24,62,29.0,,0.29,17.98
2019-05-25,53,29.0,,0.29,15.37
2019-05-26,69,29.0,,0.29,20.009999999999998
2019-05-27,80,29.0,,0.29,23.2
2019-05-28,78,29.0,,0.29,22.619999999999997
2019-05-29,63,29.0,,0.29,18.27
2019-05-30,86,29.0,,0.29,24.939999999999998
2019-05-31,97,29.0,,0.29,28.13
2019-06-01,37,38.0,False,0.38,14.06
2019-06-02,34,38.0,,0.38,12.92
2019-06-03,50,38.0,,0.38,19.0
2019-06-04,55,38.0,,0.38,20.9
2019-06-05,45,38.0,,0.38,17.1
2019-06-06,50,38.0,,0.38,19.0
2019-06-07,57,38.0,,0.38,21.66
2019-06-08,45,38.0,,0.38,17.1
2019-06-09,39,38.0,,0.38,14.82
2019-06-10,47,38.0,,0.38,17.86
2019-06-11,58,38.0,,0.38,22.04
2019-06-12,42,38.0,,0.38,15.96
2019-06-13,61,38.0,,0.38,23.18
2019-06-14,57,38.0,,0.38,21.66
2019-06-15,50,38.0,,0.38,19.0
2019-06-16,33,38.0,,0.38,12.540000000000001
2019-06-17,48,38.0,,0.38,18.240000000000002
2019-06-18,55,38.0,,0.38,20.9
2019-06-19,57,38.0,,0.38,21.66
2019-06-20,82,38.0,,0.38,31.16
2019-06-21,97,38.0,,0.38,36.86
2019-06-22,54,38.0,,0.38,20.52
2019-06-23,44,38.0,,0.38,16.72
2019-06-24,83,38.0,,0.38,31.54
2019-06-25,100,38.0,,0.38,38.0
2019-06-26,81,38.0,,0.38,30.78
2019-06-27,57,38.0,,0.38,21.66
2019-06-28,65,38.0,,0.38,24.7
2019-06-29,51,38.0,,0.38,19.38
2019-06-30,44,38.0,,0.38,16.72
2019-07-01,73,39.0,False,0.39,28.470000000000002
2019-07-02,76,39.0,,0.39,29.64
2019-07-03,76,39.0,,0.39,29.64
2019-07-04,59,39.0,,0.39,23.01
2019-07-05,78,39.0,,0.39,30.42
2019-07-06,59,39.0,,0.39,23.01
2019-07-07,56,39.0,,0.39,21.84
2019-07-08,70,39.0,,0.39,27.3
2019-07-09,74,39.0,,0.39,28.86
2019-07-10,73,39.0,,0.39,28.470000000000002
2019-07-11,76,39.0,,0.39,29.64
2019-07-12,80,39.0,,0.39,31.200000000000003
2019-07-13,68,39.0,,0.39,26.52
2019-07-14,50,39.0,,0.39,19.5
2019-07-15,63,39.0,,0.39,24.57
2019-07-16,69,39.0,,0.39,26.91
2019-07-17,69,39.0,,0.39,26.91
2019-07-18,100,39.0,,0.39,39.0
2019-07-19,84,39.0,,0.39,32.76
2019-07-20,66,39.0,,0.39,25.740000000000002
2019-07-21,60,39.0,,0.39,23.400000000000002
2019-07-22,78,39.0,,0.39,30.42
2019-07-23,66,39.0,,0.39,25.740000000000002
2019-07-24,74,39.0,,0.39,28.86
2019-07-25,78,39.0,,0.39,30.42
2019-07-26,69,39.0,,0.39,26.91
2019-07-27,60,39.0,,0.39,23.400000000000002
2019-07-28,43,39.0,,0.39,16.77
2019-07-29,65,39.0,,0.39,25.35
2019-07-30,78,39.0,,0.39,30.42
2019-07-31,76,39.0,,0.39,29.64
2019-08-01,56,57.0,False,0.57,31.919999999999998
2019-08-02,60,57.0,,0.57,34.199999999999996
2019-08-03,36,57.0,,0.57,20.52
2019-08-04,39,57.0,,0.57,22.229999999999997
2019-08-05,79,57.0,,0.57,45.029999999999994
2019-08-06,82,57.0,,0.57,46.739999999999995
2019-08-07,99,57.0,,0.57,56.42999999999999
2019-08-08,89,57.0,,0.57,50.73
2019-08-09,70,57.0,,0.57,39.9
2019-08-10,54,57.0,,0.57,30.779999999999998
2019-08-11,47,57.0,,0.57,26.79
2019-08-12,75,57.0,,0.57,42.74999999999999
2019-08-13,77,57.0,,0.57,43.88999999999999
2019-08-14,100,57.0,,0.57,56.99999999999999
2019-08-15,91,57.0,,0.57,51.87
2019-08-16,73,57.0,,0.57,41.61
2019-08-17,52,57.0,,0.57,29.639999999999997
2019-08-18,41,57.0,,0.57,23.369999999999997
2019-08-19,61,57.0,,0.57,34.769999999999996
2019-08-20,60,57.0,,0.57,34.199999999999996
2019-08-21,55,57.0,,0.57,31.349999999999998
2019-08-22,62,57.0,,0.57,35.339999999999996
2019-08-23,69,57.0,,0.57,39.33
2019-08-24,55,57.0,,0.57,31.349999999999998
2019-08-25,43,57.0,,0.57,24.509999999999998
2019-08-26,75,57.0,,0.57,42.74999999999999
2019-08-27,82,57.0,,0.57,46.739999999999995
2019-08-28,75,57.0,,0.57,42.74999999999999
2019-08-29,68,57.0,,0.57,38.76
2019-08-30,59,57.0,,0.57,33.629999999999995
2019-08-31,46,57.0,,0.57,26.22
2019-09-01,59,44.0,False,0.44,25.96
2019-09-02,67,44.0,,0.44,29.48
2019-09-03,98,44.0,,0.44,43.12
2019-09-04,100,44.0,,0.44,44.0
2019-09-05,99,44.0,,0.44,43.56
2019-09-06,85,44.0,,0.44,37.4
2019-09-07,65,44.0,,0.44,28.6
2019-09-08,66,44.0,,0.44,29.04
2019-09-09,73,44.0,,0.44,32.12
2019-09-10,88,44.0,,0.44,38.72
2019-09-11,83,44.0,,0.44,36.52
2019-09-12,75,44.0,,0.44,33.0
2019-09-13,74,44.0,,0.44,32.56
2019-09-14,73,44.0,,0.44,32.12
2019-09-15,51,44.0,,0.44,22.44
2019-09-16,92,44.0,,0.44,40.48
2019-09-17,96,44.0,,0.44,42.24
2019-09-18,82,44.0,,0.44,36.08
2019-09-19,68,44.0,,0.44,29.92
2019-09-20,79,44.0,,0.44,34.76
2019-09-21,63,44.0,,0.44,27.72
2019-09-22,44,44.0,,0.44,19.36
2019-09-23,83,44.0,,0.44,36.52
2019-09-24,67,44.0,,0.44,29.48
2019-09-25,76,44.0,,0.44,33.44
2019-09-26,73,44.0,,0.44,32.12
2019-09-27,69,44.0,,0.44,30.36
2019-09-28,58,44.0,,0.44,25.52
2019-09-29,64,44.0,,0.44,28.16
2019-09-30,78,44.0,,0.44,34.32
2019-10-01,94,37.0,False,0.37,34.78
2019-10-02,94,37.0,,0.37,34.78
2019-10-03,83,37.0,,0.37,30.71
2019-10-04,88,37.0,,0.37,32.56
2019-10-05,62,37.0,,0.37,22.94
2019-10-06,58,37.0,,0.37,21.46
2019-10-07,67,37.0,,0.37,24.79
2019-10-08,88,37.0,,0.37,32.56
