date,THE DEPRESSION_unscaled,THE DEPRESSION_monthly,isPartial,scale,THE DEPRESSION
2017-12-29,20,56.0,,0.56,11.200000000000001
2017-12-30,18,56.0,,0.56,10.080000000000002
2017-12-31,24,56.0,,0.56,13.440000000000001
2018-01-01,19,60.0,False,0.6,11.4
2018-01-02,28,60.0,,0.6,16.8
2018-01-03,41,60.0,,0.6,24.599999999999998
2018-01-04,45,60.0,,0.6,27.0
2018-01-05,42,60.0,,0.6,25.2
2018-01-06,27,60.0,,0.6,16.2
2018-01-07,29,60.0,,0.6,17.4
2018-01-08,65,60.0,,0.6,39.0
2018-01-09,78,60.0,,0.6,46.8
2018-01-10,84,60.0,,0.6,50.4
2018-01-11,80,60.0,,0.6,48.0
2018-01-12,74,60.0,,0.6,44.4
2018-01-13,28,60.0,,0.6,16.8
2018-01-14,35,60.0,,0.6,21.0
2018-01-15,44,60.0,,0.6,26.4
2018-01-16,72,60.0,,0.6,43.199999999999996
2018-01-17,80,60.0,,0.6,48.0
2018-01-18,89,60.0,,0.6,53.4
2018-01-19,84,60.0,,0.6,50.4
2018-01-20,33,60.0,,0.6,19.8
2018-01-21,39,60.0,,0.6,23.4
2018-01-22,81,60.0,,0.6,48.6
2018-01-23,96,60.0,,0.6,57.599999999999994
2018-01-24,100,60.0,,0.6,60.0
2018-01-25,87,60.0,,0.6,52.199999999999996
2018-01-26,85,60.0,,0.6,51.0
2018-01-27,31,60.0,,0.6,18.599999999999998
2018-01-28,43,60.0,,0.6,25.8
2018-01-29,87,60.0,,0.6,52.199999999999996
2018-01-30,83,60.0,,0.6,49.8
2018-01-31,87,60.0,,0.6,52.199999999999996
2018-02-01,75,74.0,False,0.74,55.5
2018-02-02,69,74.0,,0.74,51.06
2018-02-03,31,74.0,,0.74,22.94
2018-02-04,41,74.0,,0.74,30.34
2018-02-05,73,74.0,,0.74,54.019999999999996
2018-02-06,92,74.0,,0.74,68.08
2018-02-07,85,74.0,,0.74,62.9
2018-02-08,82,74.0,,0.74,60.68
2018-02-09,70,74.0,,0.74,51.8
2018-02-10,33,74.0,,0.74,24.419999999999998
2018-02-11,43,74.0,,0.74,31.82
2018-02-12,80,74.0,,0.74,59.2
2018-02-13,89,74.0,,0.74,65.86
2018-02-14,84,74.0,,0.74,62.16
2018-02-15,94,74.0,,0.74,69.56
2018-02-16,65,74.0,,0.74,48.1
2018-02-17,30,74.0,,0.74,22.2
2018-02-18,43,74.0,,0.74,31.82
2018-02-19,48,74.0,,0.74,35.519999999999996
2018-02-20,78,74.0,,0.74,57.72
2018-02-21,77,74.0,,0.74,56.98
2018-02-22,80,74.0,,0.74,59.2
2018-02-23,71,74.0,,0.74,52.54
2018-02-24,32,74.0,,0.74,23.68
2018-02-25,41,74.0,,0.74,30.34
2018-02-26,84,74.0,,0.74,62.16
2018-02-27,93,74.0,,0.74,68.82
2018-02-28,100,74.0,,0.74,74.0
2018-03-01,100,76.0,False,0.76,76.0
2018-03-02,90,76.0,,0.76,68.4
2018-03-03,39,76.0,,0.76,29.64
2018-03-04,50,76.0,,0.76,38.0
2018-03-05,99,76.0,,0.76,75.24
2018-03-06,97,76.0,,0.76,73.72
2018-03-07,92,76.0,,0.76,69.92
2018-03-08,95,76.0,,0.76,72.2
2018-03-09,82,76.0,,0.76,62.32
2018-03-10,36,76.0,,0.76,27.36
2018-03-11,46,76.0,,0.76,34.96
2018-03-12,82,76.0,,0.76,62.32
2018-03-13,79,76.0,,0.76,60.04
2018-03-14,88,76.0,,0.76,66.88
2018-03-15,79,76.0,,0.76,60.04
2018-03-16,73,76.0,,0.76,55.480000000000004
2018-03-17,29,76.0,,0.76,22.04
2018-03-18,54,76.0,,0.76,41.04
2018-03-19,97,76.0,,0.76,73.72
2018-03-20,99,76.0,,0.76,75.24
2018-03-21,91,76.0,,0.76,69.16
2018-03-22,87,76.0,,0.76,66.12
2018-03-23,89,76.0,,0.76,67.64
2018-03-24,28,76.0,,0.76,21.28
2018-03-25,43,76.0,,0.76,32.68
2018-03-26,89,76.0,,0.76,67.64
2018-03-27,90,76.0,,0.76,68.4
2018-03-28,82,76.0,,0.76,62.32
2018-03-29,88,76.0,,0.76,66.88
2018-03-30,33,76.0,,0.76,25.080000000000002
2018-03-31,25,76.0,,0.76,19.0
2018-04-01,32,76.0,False,0.76,24.32
2018-04-02,71,76.0,,0.76,53.96
2018-04-03,75,76.0,,0.76,57.0
2018-04-04,70,76.0,,0.76,53.2
2018-04-05,75,76.0,,0.76,57.0
2018-04-06,71,76.0,,0.76,53.96
2018-04-07,33,76.0,,0.76,25.080000000000002
2018-04-08,51,76.0,,0.76,38.76
2018-04-09,91,76.0,,0.76,69.16
2018-04-10,100,76.0,,0.76,76.0
2018-04-11,84,76.0,,0.76,63.84
2018-04-12,90,76.0,,0.76,68.4
2018-04-13,89,76.0,,0.76,67.64
2018-04-14,36,76.0,,0.76,27.36
2018-04-15,41,76.0,,0.76,31.16
2018-04-16,95,76.0,,0.76,72.2
2018-04-17,80,76.0,,0.76,60.8
2018-04-18,88,76.0,,0.76,66.88
2018-04-19,98,76.0,,0.76,74.48
2018-04-20,72,76.0,,0.76,54.72
2018-04-21,29,76.0,,0.76,22.04
2018-04-22,43,76.0,,0.76,32.68
2018-04-23,98,76.0,,0.76,74.48
2018-04-24,94,76.0,,0.76,71.44
2018-04-25,86,76.0,,0.76,65.36
2018-04-26,89,76.0,,0.76,67.64
2018-04-27,72,76.0,,0.76,54.72
2018-04-28,32,76.0,,0.76,24.32
2018-04-29,44,76.0,,0.76,33.44
2018-04-30,84,76.0,,0.76,63.84
2018-05-01,85,62.0,False,0.62,52.7
2018-05-02,93,62.0,,0.62,57.66
2018-05-03,93,62.0,,0.62,57.66
2018-05-04,81,62.0,,0.62,50.22
2018-05-05,37,62.0,,0.62,22.94
2018-05-06,44,62.0,,0.62,27.28
2018-05-07,100,62.0,,0.62,62.0
2018-05-08,91,62.0,,0.62,56.42
2018-05-09,79,62.0,,0.62,48.98
2018-05-10,95,62.0,,0.62,58.9
2018-05-11,89,62.0,,0.62,55.18
2018-05-12,26,62.0,,0.62,16.12
2018-05-13,39,62.0,,0.62,24.18
2018-05-14,84,62.0,,0.62,52.08
2018-05-15,85,62.0,,0.62,52.7
2018-05-16,85,62.0,,0.62,52.7
2018-05-17,72,62.0,,0.62,44.64
2018-05-18,61,62.0,,0.62,37.82
2018-05-19,31,62.0,,0.62,19.22
2018-05-20,36,62.0,,0.62,22.32
2018-05-21,67,62.0,,0.62,41.54
2018-05-22,83,62.0,,0.62,51.46
2018-05-23,81,62.0,,0.62,50.22
2018-05-24,63,62.0,,0.62,39.06
2018-05-25,45,62.0,,0.62,27.9
2018-05-26,20,62.0,,0.62,12.4
2018-05-27,35,62.0,,0.62,21.7
2018-05-28,24,62.0,,0.62,14.879999999999999
2018-05-29,73,62.0,,0.62,45.26
2018-05-30,64,62.0,,0.62,39.68
2018-05-31,73,62.0,,0.62,45.26
2018-06-01,100,35.0,False,0.35,35.0
2018-06-02,44,35.0,,0.35,15.399999999999999
2018-06-03,69,35.0,,0.35,24.15
2018-06-04,98,35.0,,0.35,34.3
2018-06-05,83,35.0,,0.35,29.049999999999997
2018-06-06,83,35.0,,0.35,29.049999999999997
2018-06-07,84,35.0,,0.35,29.4
2018-06-08,75,35.0,,0.35,26.25
2018-06-09,56,35.0,,0.35,19.599999999999998
2018-06-10,72,35.0,,0.35,25.2
2018-06-11,85,35.0,,0.35,29.749999999999996
2018-06-12,85,35.0,,0.35,29.749999999999996
2018-06-13,81,35.0,,0.35,28.349999999999998
2018-06-14,66,35.0,,0.35,23.099999999999998
2018-06-15,50,35.0,,0.35,17.5
2018-06-16,49,35.0,,0.35,17.15
2018-06-17,60,35.0,,0.35,21.0
2018-06-18,69,35.0,,0.35,24.15
2018-06-19,60,35.0,,0.35,21.0
2018-06-20,67,35.0,,0.35,23.45
2018-06-21,56,35.0,,0.35,19.599999999999998
2018-06-22,54,35.0,,0.35,18.9
2018-06-23,42,35.0,,0.35,14.7
2018-06-24,57,35.0,,0.35,19.95
2018-06-25,71,35.0,,0.35,24.849999999999998
2018-06-26,61,35.0,,0.35,21.349999999999998
2018-06-27,62,35.0,,0.35,21.7
2018-06-28,54,35.0,,0.35,18.9
2018-06-29,56,35.0,,0.35,19.599999999999998
2018-06-30,50,35.0,,0.35,17.5
2018-07-01,70,26.0,False,0.26,18.2
2018-07-02,82,26.0,,0.26,21.32
2018-07-03,62,26.0,,0.26,16.12
2018-07-04,50,26.0,,0.26,13.0
2018-07-05,82,26.0,,0.26,21.32
2018-07-06,53,26.0,,0.26,13.780000000000001
2018-07-07,100,26.0,,0.26,26.0
2018-07-08,76,26.0,,0.26,19.76
2018-07-09,87,26.0,,0.26,22.62
2018-07-10,81,26.0,,0.26,21.060000000000002
2018-07-11,70,26.0,,0.26,18.2
2018-07-12,69,26.0,,0.26,17.94
2018-07-13,86,26.0,,0.26,22.36
2018-07-14,49,26.0,,0.26,12.74
2018-07-15,75,26.0,,0.26,19.5
2018-07-16,77,26.0,,0.26,20.02
2018-07-17,66,26.0,,0.26,17.16
2018-07-18,85,26.0,,0.26,22.1
2018-07-19,90,26.0,,0.26,23.400000000000002
2018-07-20,60,26.0,,0.26,15.600000000000001
2018-07-21,63,26.0,,0.26,16.38
2018-07-22,71,26.0,,0.26,18.46
2018-07-23,94,26.0,,0.26,24.44
2018-07-24,68,26.0,,0.26,17.68
2018-07-25,51,26.0,,0.26,13.26
2018-07-26,72,26.0,,0.26,18.72
2018-07-27,53,26.0,,0.26,13.780000000000001
2018-07-28,71,26.0,,0.26,18.46
2018-07-29,70,26.0,,0.26,18.2
2018-07-30,81,26.0,,0.26,21.060000000000002
2018-07-31,67,26.0,,0.26,17.42
2018-08-01,65,29.0,False,0.29,18.849999999999998
2018-08-02,76,29.0,,0.29,22.04
2018-08-03,74,29.0,,0.29,21.459999999999997
2018-08-04,58,29.0,,0.29,16.82
2018-08-05,54,29.0,,0.29,15.659999999999998
2018-08-06,71,29.0,,0.29,20.59
2018-08-07,59,29.0,,0.29,17.11
2018-08-08,62,29.0,,0.29,17.98
2018-08-09,67,29.0,,0.29,19.43
2018-08-10,64,29.0,,0.29,18.56
2018-08-11,59,29.0,,0.29,17.11
2018-08-12,73,29.0,,0.29,21.169999999999998
2018-08-13,80,29.0,,0.29,23.2
2018-08-14,59,29.0,,0.29,17.11
2018-08-15,74,29.0,,0.29,21.459999999999997
2018-08-16,71,29.0,,0.29,20.59
2018-08-17,67,29.0,,0.29,19.43
2018-08-18,59,29.0,,0.29,17.11
2018-08-19,68,29.0,,0.29,19.72
2018-08-20,60,29.0,,0.29,17.4
2018-08-21,68,29.0,,0.29,19.72
2018-08-22,86,29.0,,0.29,24.939999999999998
2018-08-23,90,29.0,,0.29,26.099999999999998
2018-08-24,78,29.0,,0.29,22.619999999999997
2018-08-25,69,29.0,,0.29,20.009999999999998
2018-08-26,68,29.0,,0.29,19.72
2018-08-27,80,29.0,,0.29,23.2
2018-08-28,100,29.0,,0.29,28.999999999999996
2018-08-29,84,29.0,,0.29,24.36
2018-08-30,94,29.0,,0.29,27.259999999999998
2018-08-31,67,29.0,,0.29,19.43
2018-09-01,30,48.0,False,0.48,14.399999999999999
2018-09-02,50,48.0,,0.48,24.0
2018-09-03,48,48.0,,0.48,23.04
2018-09-04,60,48.0,,0.48,28.799999999999997
2018-09-05,59,48.0,,0.48,28.32
2018-09-06,73,48.0,,0.48,35.04
2018-09-07,58,48.0,,0.48,27.84
2018-09-08,43,48.0,,0.48,20.64
2018-09-09,50,48.0,,0.48,24.0
2018-09-10,69,48.0,,0.48,33.12
2018-09-11,73,48.0,,0.48,35.04
2018-09-12,86,48.0,,0.48,41.28
2018-09-13,100,48.0,,0.48,48.0
2018-09-14,63,48.0,,0.48,30.24
2018-09-15,50,48.0,,0.48,24.0
2018-09-16,57,48.0,,0.48,27.36
2018-09-17,90,48.0,,0.48,43.199999999999996
2018-09-18,85,48.0,,0.48,40.8
2018-09-19,59,48.0,,0.48,28.32
2018-09-20,64,48.0,,0.48,30.72
2018-09-21,61,48.0,,0.48,29.279999999999998
2018-09-22,40,48.0,,0.48,19.2
2018-09-23,59,48.0,,0.48,28.32
2018-09-24,67,48.0,,0.48,32.16
2018-09-25,79,48.0,,0.48,37.92
2018-09-26,97,48.0,,0.48,46.559999999999995
2018-09-27,87,48.0,,0.48,41.76
2018-09-28,72,48.0,,0.48,34.56
2018-09-29,41,48.0,,0.48,19.68
2018-09-30,60,48.0,,0.48,28.799999999999997
2018-10-01,74,58.0,False,0.58,42.919999999999995
2018-10-02,85,58.0,,0.58,49.3
2018-10-03,64,58.0,,0.58,37.12
2018-10-04,71,58.0,,0.58,41.18
2018-10-05,61,58.0,,0.58,35.379999999999995
2018-10-06,39,58.0,,0.58,22.619999999999997
2018-10-07,41,58.0,,0.58,23.779999999999998
2018-10-08,64,58.0,,0.58,37.12
2018-10-09,68,58.0,,0.58,39.44
2018-10-10,75,58.0,,0.58,43.5
2018-10-11,78,58.0,,0.58,45.239999999999995
2018-10-12,59,58.0,,0.58,34.22
2018-10-13,39,58.0,,0.58,22.619999999999997
2018-10-14,42,58.0,,0.58,24.36
2018-10-15,80,58.0,,0.58,46.4
2018-10-16,81,58.0,,0.58,46.98
2018-10-17,78,58.0,,0.58,45.239999999999995
2018-10-18,75,58.0,,0.58,43.5
2018-10-19,65,58.0,,0.58,37.699999999999996
2018-10-20,34,58.0,,0.58,19.72
2018-10-21,44,58.0,,0.58,25.52
2018-10-22,100,58.0,,0.58,57.99999999999999
2018-10-23,91,58.0,,0.58,52.779999999999994
2018-10-24,77,58.0,,0.58,44.66
2018-10-25,85,58.0,,0.58,49.3
2018-10-26,73,58.0,,0.58,42.339999999999996
2018-10-27,40,58.0,,0.58,23.2
2018-10-28,51,58.0,,0.58,29.58
2018-10-29,95,58.0,,0.58,55.099999999999994
2018-10-30,85,58.0,,0.58,49.3
2018-10-31,78,58.0,,0.58,45.239999999999995
2018-11-01,65,62.0,False,0.62,40.3
2018-11-02,65,62.0,,0.62,40.3
2018-11-03,37,62.0,,0.62,22.94
2018-11-04,27,62.0,,0.62,16.74
2018-11-05,72,62.0,,0.62,44.64
2018-11-06,64,62.0,,0.62,39.68
2018-11-07,72,62.0,,0.62,44.64
2018-11-08,70,62.0,,0.62,43.4
2018-11-09,62,62.0,,0.62,38.44
2018-11-10,28,62.0,,0.62,17.36
2018-11-11,45,62.0,,0.62,27.9
2018-11-12,67,62.0,,0.62,41.54
2018-11-13,68,62.0,,0.62,42.16
2018-11-14,83,62.0,,0.62,51.46
2018-11-15,80,62.0,,0.62,49.6
2018-11-16,70,62.0,,0.62,43.4
2018-11-17,48,62.0,,0.62,29.759999999999998
2018-11-18,42,62.0,,0.62,26.04
2018-11-19,59,62.0,,0.62,36.58
2018-11-20,56,62.0,,0.62,34.72
2018-11-21,35,62.0,,0.62,21.7
2018-11-22,19,62.0,,0.62,11.78
2018-11-23,23,62.0,,0.62,14.26
2018-11-24,24,62.0,,0.62,14.879999999999999
2018-11-25,31,62.0,,0.62,19.22
2018-11-26,83,62.0,,0.62,51.46
2018-11-27,87,62.0,,0.62,53.94
2018-11-28,96,62.0,,0.62,59.519999999999996
2018-11-29,100,62.0,,0.62,62.0
2018-11-30,80,62.0,,0.62,49.6
2018-12-01,35,61.0,False,0.61,21.349999999999998
2018-12-02,44,61.0,,0.61,26.84
2018-12-03,100,61.0,,0.61,61.0
2018-12-04,96,61.0,,0.61,58.56
2018-12-05,90,61.0,,0.61,54.9
2018-12-06,92,61.0,,0.61,56.12
2018-12-07,74,61.0,,0.61,45.14
2018-12-08,30,61.0,,0.61,18.3
2018-12-09,58,61.0,,0.61,35.38
2018-12-10,82,61.0,,0.61,50.019999999999996
2018-12-11,91,61.0,,0.61,55.51
2018-12-12,99,61.0,,0.61,60.39
2018-12-13,88,61.0,,0.61,53.68
2018-12-14,72,61.0,,0.61,43.92
2018-12-15,35,61.0,,0.61,21.349999999999998
2018-12-16,39,61.0,,0.61,23.79
2018-12-17,84,61.0,,0.61,51.24
2018-12-18,80,61.0,,0.61,48.8
2018-12-19,63,61.0,,0.61,38.43
2018-12-20,64,61.0,,0.61,39.04
2018-12-21,45,61.0,,0.61,27.45
2018-12-22,25,61.0,,0.61,15.25
2018-12-23,28,61.0,,0.61,17.08
2018-12-24,30,61.0,,0.61,18.3
2018-12-25,19,61.0,,0.61,11.59
2018-12-26,25,61.0,,0.61,15.25
2018-12-27,34,61.0,,0.61,20.74
2018-12-28,31,61.0,,0.61,18.91
2018-12-29,30,61.0,,0.61,18.3
2018-12-30,27,61.0,,0.61,16.47
2018-12-31,20,61.0,,0.61,12.2
2019-01-01,25,64.0,False,0.64,16.0
2019-01-02,35,64.0,,0.64,22.400000000000002
2019-01-03,41,64.0,,0.64,26.240000000000002
2019-01-04,44,64.0,,0.64,28.16
2019-01-05,29,64.0,,0.64,18.56
2019-01-06,28,64.0,,0.64,17.92
2019-01-07,47,64.0,,0.64,30.080000000000002
2019-01-08,71,64.0,,0.64,45.44
2019-01-09,77,64.0,,0.64,49.28
2019-01-10,81,64.0,,0.64,51.84
2019-01-11,66,64.0,,0.64,42.24
2019-01-12,31,64.0,,0.64,19.84
2019-01-13,44,64.0,,0.64,28.16
2019-01-14,70,64.0,,0.64,44.800000000000004
2019-01-15,72,64.0,,0.64,46.08
2019-01-16,100,64.0,,0.64,64.0
2019-01-17,90,64.0,,0.64,57.6
2019-01-18,65,64.0,,0.64,41.6
2019-01-19,20,64.0,,0.64,12.8
2019-01-20,30,64.0,,0.64,19.2
2019-01-21,36,64.0,,0.64,23.04
2019-01-22,67,64.0,,0.64,42.88
2019-01-23,70,64.0,,0.64,44.800000000000004
2019-01-24,78,64.0,,0.64,49.92
2019-01-25,65,64.0,,0.64,41.6
2019-01-26,28,64.0,,0.64,17.92
2019-01-27,42,64.0,,0.64,26.88
2019-01-28,86,64.0,,0.64,55.04
2019-01-29,69,64.0,,0.64,44.160000000000004
2019-01-30,66,64.0,,0.64,42.24
2019-01-31,57,64.0,,0.64,36.480000000000004
2019-02-01,70,75.0,False,0.75,52.5
2019-02-02,32,75.0,,0.75,24.0
2019-02-03,39,75.0,,0.75,29.25
2019-02-04,82,75.0,,0.75,61.5
2019-02-05,84,75.0,,0.75,63.0
2019-02-06,81,75.0,,0.75,60.75
2019-02-07,84,75.0,,0.75,63.0
2019-02-08,82,75.0,,0.75,61.5
2019-02-09,27,75.0,,0.75,20.25
2019-02-10,43,75.0,,0.75,32.25
2019-02-11,82,75.0,,0.75,61.5
2019-02-12,84,75.0,,0.75,63.0
2019-02-13,93,75.0,,0.75,69.75
2019-02-14,96,75.0,,0.75,72.0
2019-02-15,72,75.0,,0.75,54.0
2019-02-16,35,75.0,,0.75,26.25
2019-02-17,40,75.0,,0.75,30.0
2019-02-18,55,75.0,,0.75,41.25
2019-02-19,86,75.0,,0.75,64.5
2019-02-20,68,75.0,,0.75,51.0
2019-02-21,83,75.0,,0.75,62.25
2019-02-22,74,75.0,,0.75,55.5
2019-02-23,34,75.0,,0.75,25.5
2019-02-24,43,75.0,,0.75,32.25
2019-02-25,87,75.0,,0.75,65.25
2019-02-26,98,75.0,,0.75,73.5
2019-02-27,95,75.0,,0.75,71.25
2019-02-28,100,75.0,,0.75,75.0
2019-03-01,73,81.0,False,0.81,59.13
2019-03-02,28,81.0,,0.81,22.68
2019-03-03,48,81.0,,0.81,38.88
2019-03-04,86,81.0,,0.81,69.66000000000001
2019-03-05,99,81.0,,0.81,80.19000000000001
2019-03-06,100,81.0,,0.81,81.0
2019-03-07,92,81.0,,0.81,74.52000000000001
2019-03-08,78,81.0,,0.81,63.18000000000001
2019-03-09,30,81.0,,0.81,24.3
2019-03-10,41,81.0,,0.81,33.21
2019-03-11,87,81.0,,0.81,70.47
2019-03-12,85,81.0,,0.81,68.85000000000001
2019-03-13,73,81.0,,0.81,59.13
2019-03-14,85,81.0,,0.81,68.85000000000001
2019-03-15,68,81.0,,0.81,55.080000000000005
2019-03-16,33,81.0,,0.81,26.73
2019-03-17,34,81.0,,0.81,27.540000000000003
2019-03-18,70,81.0,,0.81,56.7
2019-03-19,82,81.0,,0.81,66.42
2019-03-20,83,81.0,,0.81,67.23
2019-03-21,80,81.0,,0.81,64.80000000000001
2019-03-22,72,81.0,,0.81,58.32000000000001
2019-03-23,27,81.0,,0.81,21.87
2019-03-24,31,81.0,,0.81,25.110000000000003
2019-03-25,83,81.0,,0.81,67.23
2019-03-26,81,81.0,,0.81,65.61
2019-03-27,82,81.0,,0.81,66.42
2019-03-28,79,81.0,,0.81,63.99
2019-03-29,68,81.0,,0.81,55.080000000000005
2019-03-30,38,81.0,,0.81,30.78
2019-03-31,45,81.0,,0.81,36.45
2019-04-01,90,79.0,False,0.79,71.10000000000001
2019-04-02,89,79.0,,0.79,70.31
2019-04-03,90,79.0,,0.79,71.10000000000001
2019-04-04,87,79.0,,0.79,68.73
2019-04-05,75,79.0,,0.79,59.25
2019-04-06,30,79.0,,0.79,23.700000000000003
2019-04-07,52,79.0,,0.79,41.08
2019-04-08,96,79.0,,0.79,75.84
2019-04-09,86,79.0,,0.79,67.94
2019-04-10,79,79.0,,0.79,62.410000000000004
2019-04-11,91,79.0,,0.79,71.89
2019-04-12,84,79.0,,0.79,66.36
2019-04-13,34,79.0,,0.79,26.86
2019-04-14,41,79.0,,0.79,32.39
2019-04-15,88,79.0,,0.79,69.52000000000001
2019-04-16,72,79.0,,0.79,56.88
2019-04-17,73,79.0,,0.79,57.67
2019-04-18,72,79.0,,0.79,56.88
2019-04-19,50,79.0,,0.79,39.5
2019-04-20,30,79.0,,0.79,23.700000000000003
2019-04-21,41,79.0,,0.79,32.39
2019-04-22,78,79.0,,0.79,61.620000000000005
2019-04-23,88,79.0,,0.79,69.52000000000001
2019-04-24,81,79.0,,0.79,63.99
2019-04-25,88,79.0,,0.79,69.52000000000001
2019-04-26,66,79.0,,0.79,52.14
2019-04-27,28,79.0,,0.79,22.12
2019-04-28,48,79.0,,0.79,37.92
2019-04-29,100,79.0,,0.79,79.0
2019-04-30,87,79.0,,0.79,68.73
2019-05-01,79,63.0,False,0.63,49.77
2019-05-02,73,63.0,,0.63,45.99
2019-05-03,81,63.0,,0.63,51.03
2019-05-04,31,63.0,,0.63,19.53
2019-05-05,40,63.0,,0.63,25.2
2019-05-06,85,63.0,,0.63,53.55
2019-05-07,99,63.0,,0.63,62.37
2019-05-08,100,63.0,,0.63,63.0
2019-05-09,81,63.0,,0.63,51.03
2019-05-10,66,63.0,,0.63,41.58
2019-05-11,26,63.0,,0.63,16.38
2019-05-12,44,63.0,,0.63,27.72
2019-05-13,63,63.0,,0.63,39.69
2019-05-14,91,63.0,,0.63,57.33
2019-05-15,80,63.0,,0.63,50.4
2019-05-16,78,63.0,,0.63,49.14
2019-05-17,67,63.0,,0.63,42.21
2019-05-18,29,63.0,,0.63,18.27
2019-05-19,32,63.0,,0.63,20.16
2019-05-20,66,63.0,,0.63,41.58
2019-05-21,65,63.0,,0.63,40.95
2019-05-22,71,63.0,,0.63,44.73
2019-05-23,69,63.0,,0.63,43.47
2019-05-24,37,63.0,,0.63,23.31
2019-05-25,30,63.0,,0.63,18.9
2019-05-26,24,63.0,,0.63,15.120000000000001
2019-05-27,39,63.0,,0.63,24.57
2019-05-28,59,63.0,,0.63,37.17
2019-05-29,49,63.0,,0.63,30.87
2019-05-30,56,63.0,,0.63,35.28
2019-05-31,41,63.0,,0.63,25.830000000000002
2019-06-01,67,34.0,False,0.34,22.78
2019-06-02,73,34.0,,0.34,24.82
2019-06-03,89,34.0,,0.34,30.26
2019-06-04,96,34.0,,0.34,32.64
2019-06-05,100,34.0,,0.34,34.0
2019-06-06,87,34.0,,0.34,29.580000000000002
2019-06-07,71,34.0,,0.34,24.14
2019-06-08,52,34.0,,0.34,17.68
2019-06-09,65,34.0,,0.34,22.1
2019-06-10,72,34.0,,0.34,24.48
2019-06-11,86,34.0,,0.34,29.240000000000002
2019-06-12,76,34.0,,0.34,25.840000000000003
2019-06-13,71,34.0,,0.34,24.14
2019-06-14,53,34.0,,0.34,18.02
2019-06-15,47,34.0,,0.34,15.98
2019-06-16,72,34.0,,0.34,24.48
2019-06-17,80,34.0,,0.34,27.200000000000003
2019-06-18,63,34.0,,0.34,21.42
2019-06-19,67,34.0,,0.34,22.78
2019-06-20,65,34.0,,0.34,22.1
2019-06-21,53,34.0,,0.34,18.02
2019-06-22,45,34.0,,0.34,15.3
2019-06-23,59,34.0,,0.34,20.060000000000002
2019-06-24,56,34.0,,0.34,19.040000000000003
2019-06-25,69,34.0,,0.34,23.46
2019-06-26,67,34.0,,0.34,22.78
2019-06-27,57,34.0,,0.34,19.380000000000003
2019-06-28,34,34.0,,0.34,11.56
2019-06-29,47,34.0,,0.34,15.98
2019-06-30,45,34.0,,0.34,15.3
2019-07-01,80,29.0,False,0.29,23.2
2019-07-02,88,29.0,,0.29,25.52
2019-07-03,79,29.0,,0.29,22.91
2019-07-04,61,29.0,,0.29,17.689999999999998
2019-07-05,71,29.0,,0.29,20.59
2019-07-06,71,29.0,,0.29,20.59
2019-07-07,68,29.0,,0.29,19.72
2019-07-08,100,29.0,,0.29,28.999999999999996
2019-07-09,96,29.0,,0.29,27.839999999999996
2019-07-10,71,29.0,,0.29,20.59
2019-07-11,78,29.0,,0.29,22.619999999999997
2019-07-12,73,29.0,,0.29,21.169999999999998
2019-07-13,62,29.0,,0.29,17.98
2019-07-14,73,29.0,,0.29,21.169999999999998
2019-07-15,92,29.0,,0.29,26.68
2019-07-16,93,29.0,,0.29,26.97
2019-07-17,78,29.0,,0.29,22.619999999999997
2019-07-18,84,29.0,,0.29,24.36
2019-07-19,75,29.0,,0.29,21.75
2019-07-20,63,29.0,,0.29,18.27
2019-07-21,62,29.0,,0.29,17.98
2019-07-22,77,29.0,,0.29,22.33
2019-07-23,92,29.0,,0.29,26.68
2019-07-24,93,29.0,,0.29,26.97
2019-07-25,78,29.0,,0.29,22.619999999999997
2019-07-26,69,29.0,,0.29,20.009999999999998
2019-07-27,67,29.0,,0.29,19.43
2019-07-28,63,29.0,,0.29,18.27
2019-07-29,99,29.0,,0.29,28.709999999999997
2019-07-30,86,29.0,,0.29,24.939999999999998
2019-07-31,76,29.0,,0.29,22.04
2019-08-01,65,33.0,False,0.33,21.45
2019-08-02,63,33.0,,0.33,20.790000000000003
2019-08-03,53,33.0,,0.33,17.490000000000002
2019-08-04,76,33.0,,0.33,25.080000000000002
2019-08-05,65,33.0,,0.33,21.45
2019-08-06,62,33.0,,0.33,20.46
2019-08-07,56,33.0,,0.33,18.48
2019-08-08,69,33.0,,0.33,22.77
2019-08-09,56,33.0,,0.33,18.48
2019-08-10,64,33.0,,0.33,21.12
2019-08-11,52,33.0,,0.33,17.16
2019-08-12,82,33.0,,0.33,27.060000000000002
2019-08-13,46,33.0,,0.33,15.180000000000001
2019-08-14,62,33.0,,0.33,20.46
2019-08-15,57,33.0,,0.33,18.810000000000002
2019-08-16,77,33.0,,0.33,25.41
2019-08-17,51,33.0,,0.33,16.830000000000002
2019-08-18,64,33.0,,0.33,21.12
2019-08-19,59,33.0,,0.33,19.470000000000002
2019-08-20,65,33.0,,0.33,21.45
2019-08-21,81,33.0,,0.33,26.73
2019-08-22,53,33.0,,0.33,17.490000000000002
2019-08-23,51,33.0,,0.33,16.830000000000002
2019-08-24,40,33.0,,0.33,13.200000000000001
2019-08-25,58,33.0,,0.33,19.14
2019-08-26,94,33.0,,0.33,31.020000000000003
2019-08-27,92,33.0,,0.33,30.360000000000003
2019-08-28,87,33.0,,0.33,28.71
2019-08-29,100,33.0,,0.33,33.0
