date,SAVINGS_unscaled,SAVINGS_monthly,isPartial,scale,SAVINGS
2018-07-01,71,26.0,False,0.26,18.46
2018-07-02,100,26.0,,0.26,26.0
2018-07-03,90,26.0,,0.26,23.400000000000002
2018-07-04,61,26.0,,0.26,15.860000000000001
2018-07-05,87,26.0,,0.26,22.62
2018-07-06,87,26.0,,0.26,22.62
2018-07-07,67,26.0,,0.26,17.42
2018-07-08,68,26.0,,0.26,17.68
2018-07-09,94,26.0,,0.26,24.44
2018-07-10,85,26.0,,0.26,22.1
2018-07-11,80,26.0,,0.26,20.8
2018-07-12,91,26.0,,0.26,23.66
2018-07-13,89,26.0,,0.26,23.14
2018-07-14,69,26.0,,0.26,17.94
2018-07-15,62,26.0,,0.26,16.12
2018-07-16,95,26.0,,0.26,24.7
2018-07-17,88,26.0,,0.26,22.880000000000003
2018-07-18,84,26.0,,0.26,21.84
2018-07-19,83,26.0,,0.26,21.580000000000002
2018-07-20,85,26.0,,0.26,22.1
2018-07-21,66,26.0,,0.26,17.16
2018-07-22,62,26.0,,0.26,16.12
2018-07-23,89,26.0,,0.26,23.14
2018-07-24,95,26.0,,0.26,24.7
2018-07-25,86,26.0,,0.26,22.36
2018-07-26,85,26.0,,0.26,22.1
2018-07-27,87,26.0,,0.26,22.62
2018-07-28,66,26.0,,0.26,17.16
2018-07-29,67,26.0,,0.26,17.42
2018-07-30,92,26.0,,0.26,23.92
2018-07-31,89,26.0,,0.26,23.14
2018-08-01,97,28.0,False,0.28,27.160000000000004
2018-08-02,89,28.0,,0.28,24.92
2018-08-03,94,28.0,,0.28,26.320000000000004
2018-08-04,77,28.0,,0.28,21.560000000000002
2018-08-05,68,28.0,,0.28,19.040000000000003
2018-08-06,88,28.0,,0.28,24.64
2018-08-07,82,28.0,,0.28,22.96
2018-08-08,92,28.0,,0.28,25.76
2018-08-09,85,28.0,,0.28,23.8
2018-08-10,72,28.0,,0.28,20.160000000000004
2018-08-11,67,28.0,,0.28,18.76
2018-08-12,62,28.0,,0.28,17.360000000000003
2018-08-13,93,28.0,,0.28,26.040000000000003
2018-08-14,85,28.0,,0.28,23.8
2018-08-15,88,28.0,,0.28,24.64
2018-08-16,84,28.0,,0.28,23.520000000000003
2018-08-17,87,28.0,,0.28,24.360000000000003
2018-08-18,70,28.0,,0.28,19.6
2018-08-19,65,28.0,,0.28,18.200000000000003
2018-08-20,89,28.0,,0.28,24.92
2018-08-21,88,28.0,,0.28,24.64
2018-08-22,90,28.0,,0.28,25.200000000000003
2018-08-23,87,28.0,,0.28,24.360000000000003
2018-08-24,100,28.0,,0.28,28.000000000000004
2018-08-25,77,28.0,,0.28,21.560000000000002
2018-08-26,71,28.0,,0.28,19.880000000000003
2018-08-27,100,28.0,,0.28,28.000000000000004
2018-08-28,91,28.0,,0.28,25.480000000000004
2018-08-29,82,28.0,,0.28,22.96
2018-08-30,87,28.0,,0.28,24.360000000000003
2018-08-31,100,28.0,,0.28,28.000000000000004
2018-09-01,58,32.0,False,0.32,18.56
2018-09-02,58,32.0,,0.32,18.56
2018-09-03,64,32.0,,0.32,20.48
2018-09-04,94,32.0,,0.32,30.080000000000002
2018-09-05,92,32.0,,0.32,29.44
2018-09-06,85,32.0,,0.32,27.2
2018-09-07,73,32.0,,0.32,23.36
2018-09-08,66,32.0,,0.32,21.12
2018-09-09,67,32.0,,0.32,21.44
2018-09-10,79,32.0,,0.32,25.28
2018-09-11,65,32.0,,0.32,20.8
2018-09-12,70,32.0,,0.32,22.400000000000002
2018-09-13,66,32.0,,0.32,21.12
2018-09-14,72,32.0,,0.32,23.04
2018-09-15,59,32.0,,0.32,18.88
2018-09-16,55,32.0,,0.32,17.6
2018-09-17,75,32.0,,0.32,24.0
2018-09-18,68,32.0,,0.32,21.76
2018-09-19,74,32.0,,0.32,23.68
2018-09-20,79,32.0,,0.32,25.28
2018-09-21,83,32.0,,0.32,26.560000000000002
2018-09-22,76,32.0,,0.32,24.32
2018-09-23,77,32.0,,0.32,24.64
2018-09-24,100,32.0,,0.32,32.0
2018-09-25,82,32.0,,0.32,26.240000000000002
2018-09-26,80,32.0,,0.32,25.6
2018-09-27,84,32.0,,0.32,26.88
2018-09-28,94,32.0,,0.32,30.080000000000002
2018-09-29,69,32.0,,0.32,22.080000000000002
2018-09-30,67,32.0,,0.32,21.44
2018-10-01,50,42.0,False,0.42,21.0
2018-10-02,44,42.0,,0.42,18.48
2018-10-03,42,42.0,,0.42,17.64
2018-10-04,46,42.0,,0.42,19.32
2018-10-05,42,42.0,,0.42,17.64
2018-10-06,39,42.0,,0.42,16.38
2018-10-07,43,42.0,,0.42,18.06
2018-10-08,52,42.0,,0.42,21.84
2018-10-09,48,42.0,,0.42,20.16
2018-10-10,45,42.0,,0.42,18.9
2018-10-11,44,42.0,,0.42,18.48
2018-10-12,43,42.0,,0.42,18.06
2018-10-13,39,42.0,,0.42,16.38
2018-10-14,44,42.0,,0.42,18.48
2018-10-15,53,42.0,,0.42,22.259999999999998
2018-10-16,48,42.0,,0.42,20.16
2018-10-17,44,42.0,,0.42,18.48
2018-10-18,43,42.0,,0.42,18.06
2018-10-19,43,42.0,,0.42,18.06
2018-10-20,37,42.0,,0.42,15.54
2018-10-21,41,42.0,,0.42,17.22
2018-10-22,53,42.0,,0.42,22.259999999999998
2018-10-23,50,42.0,,0.42,21.0
2018-10-24,45,42.0,,0.42,18.9
2018-10-25,51,42.0,,0.42,21.419999999999998
2018-10-26,53,42.0,,0.42,22.259999999999998
2018-10-27,57,42.0,,0.42,23.939999999999998
2018-10-28,100,42.0,,0.42,42.0
2018-10-29,83,42.0,,0.42,34.86
2018-10-30,68,42.0,,0.42,28.56
2018-10-31,65,42.0,,0.42,27.3
2018-11-01,17,47.0,False,0.47,7.989999999999999
2018-11-02,21,47.0,,0.47,9.87
2018-11-03,30,47.0,,0.47,14.1
2018-11-04,100,47.0,,0.47,47.0
2018-11-05,29,47.0,,0.47,13.629999999999999
2018-11-06,15,47.0,,0.47,7.05
2018-11-07,14,47.0,,0.47,6.58
2018-11-08,13,47.0,,0.47,6.109999999999999
2018-11-09,10,47.0,,0.47,4.699999999999999
2018-11-10,8,47.0,,0.47,3.76
2018-11-11,7,47.0,,0.47,3.29
2018-11-12,10,47.0,,0.47,4.699999999999999
2018-11-13,9,47.0,,0.47,4.2299999999999995
2018-11-14,9,47.0,,0.47,4.2299999999999995
2018-11-15,8,47.0,,0.47,3.76
2018-11-16,8,47.0,,0.47,3.76
2018-11-17,6,47.0,,0.47,2.82
2018-11-18,6,47.0,,0.47,2.82
2018-11-19,9,47.0,,0.47,4.2299999999999995
2018-11-20,8,47.0,,0.47,3.76
2018-11-21,8,47.0,,0.47,3.76
2018-11-22,4,47.0,,0.47,1.88
2018-11-23,7,47.0,,0.47,3.29
2018-11-24,6,47.0,,0.47,2.82
2018-11-25,6,47.0,,0.47,2.82
2018-11-26,8,47.0,,0.47,3.76
2018-11-27,8,47.0,,0.47,3.76
2018-11-28,8,47.0,,0.47,3.76
2018-11-29,8,47.0,,0.47,3.76
2018-11-30,8,47.0,,0.47,3.76
2018-12-01,64,27.0,False,0.27,17.28
2018-12-02,59,27.0,,0.27,15.930000000000001
2018-12-03,78,27.0,,0.27,21.060000000000002
2018-12-04,77,27.0,,0.27,20.790000000000003
2018-12-05,72,27.0,,0.27,19.44
2018-12-06,64,27.0,,0.27,17.28
2018-12-07,63,27.0,,0.27,17.01
2018-12-08,54,27.0,,0.27,14.580000000000002
2018-12-09,59,27.0,,0.27,15.930000000000001
2018-12-10,69,27.0,,0.27,18.630000000000003
2018-12-11,68,27.0,,0.27,18.36
2018-12-12,66,27.0,,0.27,17.82
2018-12-13,100,27.0,,0.27,27.0
2018-12-14,80,27.0,,0.27,21.6
2018-12-15,57,27.0,,0.27,15.39
2018-12-16,48,27.0,,0.27,12.96
2018-12-17,73,27.0,,0.27,19.71
2018-12-18,68,27.0,,0.27,18.36
2018-12-19,72,27.0,,0.27,19.44
2018-12-20,76,27.0,,0.27,20.520000000000003
2018-12-21,77,27.0,,0.27,20.790000000000003
2018-12-22,69,27.0,,0.27,18.630000000000003
2018-12-23,53,27.0,,0.27,14.31
2018-12-24,64,27.0,,0.27,17.28
2018-12-25,44,27.0,,0.27,11.88
2018-12-26,81,27.0,,0.27,21.87
2018-12-27,86,27.0,,0.27,23.220000000000002
2018-12-28,84,27.0,,0.27,22.68
2018-12-29,64,27.0,,0.27,17.28
2018-12-30,61,27.0,,0.27,16.470000000000002
2018-12-31,85,27.0,,0.27,22.950000000000003
2019-01-01,63,30.0,False,0.3,18.9
2019-01-02,100,30.0,,0.3,30.0
2019-01-03,95,30.0,,0.3,28.5
2019-01-04,92,30.0,,0.3,27.599999999999998
2019-01-05,76,30.0,,0.3,22.8
2019-01-06,59,30.0,,0.3,17.7
2019-01-07,83,30.0,,0.3,24.9
2019-01-08,78,30.0,,0.3,23.4
2019-01-09,87,30.0,,0.3,26.099999999999998
2019-01-10,81,30.0,,0.3,24.3
2019-01-11,89,30.0,,0.3,26.7
2019-01-12,67,30.0,,0.3,20.099999999999998
2019-01-13,56,30.0,,0.3,16.8
2019-01-14,81,30.0,,0.3,24.3
2019-01-15,86,30.0,,0.3,25.8
2019-01-16,80,30.0,,0.3,24.0
2019-01-17,81,30.0,,0.3,24.3
2019-01-18,82,30.0,,0.3,24.599999999999998
2019-01-19,67,30.0,,0.3,20.099999999999998
2019-01-20,58,30.0,,0.3,17.4
2019-01-21,68,30.0,,0.3,20.4
2019-01-22,82,30.0,,0.3,24.599999999999998
2019-01-23,79,30.0,,0.3,23.7
2019-01-24,85,30.0,,0.3,25.5
2019-01-25,87,30.0,,0.3,26.099999999999998
2019-01-26,69,30.0,,0.3,20.7
2019-01-27,65,30.0,,0.3,19.5
2019-01-28,87,30.0,,0.3,26.099999999999998
2019-01-29,83,30.0,,0.3,24.9
2019-01-30,79,30.0,,0.3,23.7
2019-01-31,89,30.0,,0.3,26.7
2019-02-01,70,40.0,False,0.4,28.0
2019-02-02,58,40.0,,0.4,23.200000000000003
2019-02-03,48,40.0,,0.4,19.200000000000003
2019-02-04,64,40.0,,0.4,25.6
2019-02-05,63,40.0,,0.4,25.200000000000003
2019-02-06,65,40.0,,0.4,26.0
2019-02-07,62,40.0,,0.4,24.8
2019-02-08,61,40.0,,0.4,24.400000000000002
2019-02-09,57,40.0,,0.4,22.8
2019-02-10,53,40.0,,0.4,21.200000000000003
2019-02-11,65,40.0,,0.4,26.0
2019-02-12,64,40.0,,0.4,25.6
2019-02-13,68,40.0,,0.4,27.200000000000003
2019-02-14,63,40.0,,0.4,25.200000000000003
2019-02-15,67,40.0,,0.4,26.8
2019-02-16,67,40.0,,0.4,26.8
2019-02-17,60,40.0,,0.4,24.0
2019-02-18,69,40.0,,0.4,27.6
2019-02-19,74,40.0,,0.4,29.6
2019-02-20,90,40.0,,0.4,36.0
2019-02-21,89,40.0,,0.4,35.6
2019-02-22,83,40.0,,0.4,33.2
2019-02-23,98,40.0,,0.4,39.2
2019-02-24,74,40.0,,0.4,29.6
2019-02-25,94,40.0,,0.4,37.6
2019-02-26,86,40.0,,0.4,34.4
2019-02-27,91,40.0,,0.4,36.4
2019-02-28,100,40.0,,0.4,40.0
2019-03-01,14,63.0,False,0.63,8.82
2019-03-02,14,63.0,,0.63,8.82
2019-03-03,17,63.0,,0.63,10.71
2019-03-04,18,63.0,,0.63,11.34
2019-03-05,18,63.0,,0.63,11.34
2019-03-06,19,63.0,,0.63,11.97
2019-03-07,18,63.0,,0.63,11.34
2019-03-08,25,63.0,,0.63,15.75
2019-03-09,41,63.0,,0.63,25.830000000000002
2019-03-10,100,63.0,,0.63,63.0
2019-03-11,28,63.0,,0.63,17.64
2019-03-12,14,63.0,,0.63,8.82
2019-03-13,9,63.0,,0.63,5.67
2019-03-14,8,63.0,,0.63,5.04
2019-03-15,8,63.0,,0.63,5.04
2019-03-16,7,63.0,,0.63,4.41
2019-03-17,6,63.0,,0.63,3.7800000000000002
2019-03-18,7,63.0,,0.63,4.41
2019-03-19,7,63.0,,0.63,4.41
2019-03-20,8,63.0,,0.63,5.04
2019-03-21,7,63.0,,0.63,4.41
2019-03-22,7,63.0,,0.63,4.41
2019-03-23,5,63.0,,0.63,3.15
2019-03-24,5,63.0,,0.63,3.15
2019-03-25,7,63.0,,0.63,4.41
2019-03-26,7,63.0,,0.63,4.41
2019-03-27,7,63.0,,0.63,4.41
2019-03-28,6,63.0,,0.63,3.7800000000000002
2019-03-29,7,63.0,,0.63,4.41
2019-03-30,6,63.0,,0.63,3.7800000000000002
2019-03-31,5,63.0,,0.63,3.15
2019-04-01,100,28.0,False,0.28,28.000000000000004
2019-04-02,88,28.0,,0.28,24.64
2019-04-03,92,28.0,,0.28,25.76
2019-04-04,85,28.0,,0.28,23.8
2019-04-05,84,28.0,,0.28,23.520000000000003
2019-04-06,71,28.0,,0.28,19.880000000000003
2019-04-07,58,28.0,,0.28,16.240000000000002
2019-04-08,89,28.0,,0.28,24.92
2019-04-09,81,28.0,,0.28,22.680000000000003
2019-04-10,81,28.0,,0.28,22.680000000000003
2019-04-11,88,28.0,,0.28,24.64
2019-04-12,90,28.0,,0.28,25.200000000000003
2019-04-13,68,28.0,,0.28,19.040000000000003
2019-04-14,60,28.0,,0.28,16.8
2019-04-15,89,28.0,,0.28,24.92
2019-04-16,78,28.0,,0.28,21.840000000000003
2019-04-17,81,28.0,,0.28,22.680000000000003
2019-04-18,84,28.0,,0.28,23.520000000000003
2019-04-19,80,28.0,,0.28,22.400000000000002
2019-04-20,69,28.0,,0.28,19.32
2019-04-21,58,28.0,,0.28,16.240000000000002
2019-04-22,79,28.0,,0.28,22.12
2019-04-23,79,28.0,,0.28,22.12
2019-04-24,81,28.0,,0.28,22.680000000000003
2019-04-25,81,28.0,,0.28,22.680000000000003
2019-04-26,82,28.0,,0.28,22.96
2019-04-27,66,28.0,,0.28,18.48
2019-04-28,62,28.0,,0.28,17.360000000000003
2019-04-29,82,28.0,,0.28,22.96
2019-04-30,91,28.0,,0.28,25.480000000000004
2019-05-01,96,25.0,False,0.25,24.0
2019-05-02,100,25.0,,0.25,25.0
2019-05-03,96,25.0,,0.25,24.0
2019-05-04,73,25.0,,0.25,18.25
2019-05-05,65,25.0,,0.25,16.25
2019-05-06,89,25.0,,0.25,22.25
2019-05-07,90,25.0,,0.25,22.5
2019-05-08,86,25.0,,0.25,21.5
2019-05-09,91,25.0,,0.25,22.75
2019-05-10,84,25.0,,0.25,21.0
2019-05-11,67,25.0,,0.25,16.75
2019-05-12,58,25.0,,0.25,14.5
2019-05-13,96,25.0,,0.25,24.0
2019-05-14,90,25.0,,0.25,22.5
2019-05-15,88,25.0,,0.25,22.0
2019-05-16,95,25.0,,0.25,23.75
2019-05-17,89,25.0,,0.25,22.25
2019-05-18,63,25.0,,0.25,15.75
2019-05-19,65,25.0,,0.25,16.25
2019-05-20,87,25.0,,0.25,21.75
2019-05-21,90,25.0,,0.25,22.5
2019-05-22,86,25.0,,0.25,21.5
2019-05-23,85,25.0,,0.25,21.25
2019-05-24,94,25.0,,0.25,23.5
2019-05-25,69,25.0,,0.25,17.25
2019-05-26,60,25.0,,0.25,15.0
2019-05-27,57,25.0,,0.25,14.25
2019-05-28,93,25.0,,0.25,23.25
2019-05-29,100,25.0,,0.25,25.0
2019-05-30,92,25.0,,0.25,23.0
2019-05-31,98,25.0,,0.25,24.5
2019-06-01,73,27.0,False,0.27,19.71
2019-06-02,71,27.0,,0.27,19.17
2019-06-03,94,27.0,,0.27,25.380000000000003
2019-06-04,91,27.0,,0.27,24.57
2019-06-05,89,27.0,,0.27,24.03
2019-06-06,89,27.0,,0.27,24.03
2019-06-07,96,27.0,,0.27,25.92
2019-06-08,77,27.0,,0.27,20.790000000000003
2019-06-09,64,27.0,,0.27,17.28
2019-06-10,88,27.0,,0.27,23.76
2019-06-11,88,27.0,,0.27,23.76
2019-06-12,89,27.0,,0.27,24.03
2019-06-13,91,27.0,,0.27,24.57
2019-06-14,93,27.0,,0.27,25.110000000000003
2019-06-15,74,27.0,,0.27,19.98
2019-06-16,63,27.0,,0.27,17.01
2019-06-17,94,27.0,,0.27,25.380000000000003
2019-06-18,90,27.0,,0.27,24.3
2019-06-19,88,27.0,,0.27,23.76
2019-06-20,85,27.0,,0.27,22.950000000000003
2019-06-21,95,27.0,,0.27,25.650000000000002
2019-06-22,73,27.0,,0.27,19.71
2019-06-23,67,27.0,,0.27,18.09
2019-06-24,100,27.0,,0.27,27.0
2019-06-25,96,27.0,,0.27,25.92
2019-06-26,89,27.0,,0.27,24.03
2019-06-27,90,27.0,,0.27,24.3
2019-06-28,97,27.0,,0.27,26.19
2019-06-29,75,27.0,,0.27,20.25
2019-06-30,70,27.0,,0.27,18.900000000000002
2019-07-01,94,27.0,False,0.27,25.380000000000003
2019-07-02,90,27.0,,0.27,24.3
2019-07-03,95,27.0,,0.27,25.650000000000002
2019-07-04,70,27.0,,0.27,18.900000000000002
2019-07-05,87,27.0,,0.27,23.490000000000002
2019-07-06,64,27.0,,0.27,17.28
2019-07-07,63,27.0,,0.27,17.01
2019-07-08,96,27.0,,0.27,25.92
2019-07-09,93,27.0,,0.27,25.110000000000003
2019-07-10,90,27.0,,0.27,24.3
2019-07-11,92,27.0,,0.27,24.840000000000003
2019-07-12,100,27.0,,0.27,27.0
2019-07-13,76,27.0,,0.27,20.520000000000003
2019-07-14,62,27.0,,0.27,16.740000000000002
2019-07-15,89,27.0,,0.27,24.03
2019-07-16,91,27.0,,0.27,24.57
2019-07-17,90,27.0,,0.27,24.3
2019-07-18,90,27.0,,0.27,24.3
2019-07-19,88,27.0,,0.27,23.76
2019-07-20,68,27.0,,0.27,18.36
2019-07-21,65,27.0,,0.27,17.55
2019-07-22,91,27.0,,0.27,24.57
2019-07-23,95,27.0,,0.27,25.650000000000002
2019-07-24,93,27.0,,0.27,25.110000000000003
2019-07-25,94,27.0,,0.27,25.380000000000003
2019-07-26,89,27.0,,0.27,24.03
2019-07-27,76,27.0,,0.27,20.520000000000003
2019-07-28,69,27.0,,0.27,18.630000000000003
2019-07-29,91,27.0,,0.27,24.57
2019-07-30,90,27.0,,0.27,24.3
2019-07-31,100,27.0,,0.27,27.0
2019-08-01,97,29.0,False,0.29,28.13
2019-08-02,88,29.0,,0.29,25.52
2019-08-03,77,29.0,,0.29,22.33
2019-08-04,63,29.0,,0.29,18.27
2019-08-05,89,29.0,,0.29,25.81
2019-08-06,87,29.0,,0.29,25.229999999999997
2019-08-07,93,29.0,,0.29,26.97
2019-08-08,88,29.0,,0.29,25.52
2019-08-09,90,29.0,,0.29,26.099999999999998
2019-08-10,73,29.0,,0.29,21.169999999999998
2019-08-11,60,29.0,,0.29,17.4
2019-08-12,90,29.0,,0.29,26.099999999999998
2019-08-13,92,29.0,,0.29,26.68
2019-08-14,92,29.0,,0.29,26.68
2019-08-15,92,29.0,,0.29,26.68
2019-08-16,97,29.0,,0.29,28.13
2019-08-17,73,29.0,,0.29,21.169999999999998
2019-08-18,63,29.0,,0.29,18.27
2019-08-19,94,29.0,,0.29,27.259999999999998
2019-08-20,95,29.0,,0.29,27.549999999999997
2019-08-21,98,29.0,,0.29,28.419999999999998
2019-08-22,97,29.0,,0.29,28.13
2019-08-23,98,29.0,,0.29,28.419999999999998
2019-08-24,70,29.0,,0.29,20.299999999999997
2019-08-25,71,29.0,,0.29,20.59
2019-08-26,89,29.0,,0.29,25.81
2019-08-27,98,29.0,,0.29,28.419999999999998
2019-08-28,96,29.0,,0.29,27.839999999999996
2019-08-29,93,29.0,,0.29,26.97
2019-08-30,100,29.0,,0.29,28.999999999999996
2019-08-31,72,29.0,,0.29,20.88
2019-09-01,46,33.0,False,0.33,15.180000000000001
2019-09-02,53,33.0,,0.33,17.490000000000002
2019-09-03,79,33.0,,0.33,26.07
2019-09-04,76,33.0,,0.33,25.080000000000002
2019-09-05,71,33.0,,0.33,23.43
2019-09-06,75,33.0,,0.33,24.75
2019-09-07,60,33.0,,0.33,19.8
2019-09-08,55,33.0,,0.33,18.150000000000002
2019-09-09,75,33.0,,0.33,24.75
2019-09-10,70,33.0,,0.33,23.1
2019-09-11,66,33.0,,0.33,21.78
2019-09-12,68,33.0,,0.33,22.44
2019-09-13,76,33.0,,0.33,25.080000000000002
2019-09-14,61,33.0,,0.33,20.130000000000003
2019-09-15,59,33.0,,0.33,19.470000000000002
2019-09-16,82,33.0,,0.33,27.060000000000002
2019-09-17,85,33.0,,0.33,28.05
2019-09-18,74,33.0,,0.33,24.42
2019-09-19,80,33.0,,0.33,26.400000000000002
2019-09-20,87,33.0,,0.33,28.71
2019-09-21,71,33.0,,0.33,23.43
2019-09-22,68,33.0,,0.33,22.44
2019-09-23,100,33.0,,0.33,33.0
2019-09-24,87,33.0,,0.33,28.71
2019-09-25,81,33.0,,0.33,26.73
2019-09-26,77,33.0,,0.33,25.41
2019-09-27,93,33.0,,0.33,30.69
2019-09-28,77,33.0,,0.33,25.41
2019-09-29,84,33.0,,0.33,27.720000000000002
2019-09-30,98,33.0,,0.33,32.34
2019-10-01,33,57.0,False,0.57,18.81
2019-10-02,31,57.0,,0.57,17.669999999999998
2019-10-03,30,57.0,,0.57,17.099999999999998
2019-10-04,29,57.0,,0.57,16.529999999999998
2019-10-05,31,57.0,,0.57,17.669999999999998
2019-10-06,32,57.0,,0.57,18.24
2019-10-07,35,57.0,,0.57,19.95
2019-10-08,33,57.0,,0.57,18.81
2019-10-09,34,57.0,,0.57,19.38
2019-10-10,33,57.0,,0.57,18.81
2019-10-11,32,57.0,,0.57,18.24
2019-10-12,29,57.0,,0.57,16.529999999999998
2019-10-13,32,57.0,,0.57,18.24
2019-10-14,36,57.0,,0.57,20.52
2019-10-15,34,57.0,,0.57,19.38
2019-10-16,33,57.0,,0.57,18.81
2019-10-17,31,57.0,,0.57,17.669999999999998
2019-10-18,31,57.0,,0.57,17.669999999999998
2019-10-19,29,57.0,,0.57,16.529999999999998
2019-10-20,34,57.0,,0.57,19.38
2019-10-21,42,57.0,,0.57,23.939999999999998
2019-10-22,37,57.0,,0.57,21.09
2019-10-23,39,57.0,,0.57,22.229999999999997
2019-10-24,40,57.0,,0.57,22.799999999999997
2019-10-25,52,57.0,,0.57,29.639999999999997
2019-10-26,66,57.0,,0.57,37.62
2019-10-27,100,57.0,,0.57,56.99999999999999
2019-10-28,76,57.0,,0.57,43.31999999999999
2019-10-29,57,57.0,,0.57,32.489999999999995
2019-10-30,52,57.0,,0.57,29.639999999999997
2019-10-31,51,57.0,,0.57,29.069999999999997
2019-11-01,26,52.0,False,0.52,13.52
2019-11-02,48,52.0,,0.52,24.96
2019-11-03,100,52.0,,0.52,52.0
2019-11-04,23,52.0,,0.52,11.96
2019-11-05,12,52.0,,0.52,6.24
2019-11-06,10,52.0,,0.52,5.2
2019-11-07,9,52.0,,0.52,4.68
2019-11-08,8,52.0,,0.52,4.16
2019-11-09,7,52.0,,0.52,3.64
2019-11-10,6,52.0,,0.52,3.12
2019-11-11,7,52.0,,0.52,3.64
2019-11-12,7,52.0,,0.52,3.64
2019-11-13,8,52.0,,0.52,4.16
