date,bankruptcy court_unscaled,bankruptcy court_monthly,isPartial,scale,bankruptcy court
2014-05-23,77,77,False,0.77,59.29
2014-05-24,12,12,False,0.12,1.44
2014-05-25,6,6,False,0.06,0.36
2014-05-26,6,6,False,0.06,0.36
2014-05-27,59,59,False,0.59,34.809999999999995
2014-05-28,53,53,False,0.53,28.09
2014-05-29,50,50,False,0.5,25.0
2014-05-30,47,47,False,0.47,22.09
2014-05-31,24,24,False,0.24,5.76
2014-06-01,0,0,False,0.0,0.0
2014-06-02,68,68,False,0.68,46.24
2014-06-03,63,63,False,0.63,39.69
2014-06-04,100,100,False,1.0,100.0
2014-06-05,73,73,False,0.73,53.29
2014-06-06,44,44,False,0.44,19.36
2014-06-07,6,6,False,0.06,0.36
2014-06-08,12,12,False,0.12,1.44
2014-06-09,69,69,False,0.69,47.61
2014-06-10,88,88,False,0.88,77.44
2014-06-11,77,77,False,0.77,59.29
2014-06-12,74,74,False,0.74,54.76
2014-06-13,48,48,False,0.48,23.04
2014-06-14,30,30,False,0.3,9.0
2014-06-15,6,6,False,0.06,0.36
2014-06-16,69,69,False,0.69,47.61
2014-06-17,83,83,False,0.83,68.89
2014-06-18,65,65,False,0.65,42.25
2014-06-19,42,42,False,0.42,17.64
2014-06-20,39,39,False,0.39,15.21
2014-06-21,18,18,False,0.18,3.2399999999999998
2014-06-22,12,12,False,0.12,1.44
2014-06-23,56,56,False,0.56,31.360000000000003
2014-06-24,74,74,False,0.74,54.76
2014-06-25,73,73,False,0.73,53.29
2014-06-26,66,66,False,0.66,43.56
2014-06-27,58,58,False,0.58,33.64
2014-06-28,12,12,False,0.12,1.44
2014-06-29,12,12,False,0.12,1.44
2014-06-30,97,97,False,0.97,94.09
2014-07-01,69,69,False,0.69,47.61
2014-07-02,83,83,False,0.83,68.89
2014-07-03,82,82,False,0.82,67.24
2014-07-04,6,6,False,0.06,0.36
2014-07-05,12,12,False,0.12,1.44
2014-07-06,11,11,False,0.11,1.21
2014-07-07,61,61,False,0.61,37.21
2014-07-08,71,71,False,0.71,50.41
2014-07-09,95,95,False,0.95,90.25
2014-07-10,74,74,False,0.74,54.76
2014-07-11,45,45,False,0.45,20.25
2014-07-12,32,32,False,0.32,10.24
2014-07-13,11,11,False,0.11,1.21
2014-07-14,69,69,False,0.69,47.61
2014-07-15,42,42,False,0.42,17.64
2014-07-16,60,60,False,0.6,36.0
2014-07-17,79,79,False,0.79,62.410000000000004
2014-07-18,55,55,False,0.55,30.250000000000004
2014-07-19,32,32,False,0.32,10.24
2014-07-20,16,16,False,0.16,2.56
2014-07-21,60,60,False,0.6,36.0
2014-07-22,90,90,False,0.9,81.0
2014-07-23,95,95,False,0.95,90.25
2014-07-24,100,100,False,1.0,100.0
2014-07-25,54,54,False,0.54,29.160000000000004
2014-07-26,5,5,False,0.05,0.25
2014-07-27,16,16,False,0.16,2.56
2014-07-28,51,51,False,0.51,26.01
2014-07-29,90,90,False,0.9,81.0
2014-07-30,86,86,False,0.86,73.96
2014-07-31,74,74,False,0.74,54.76
2014-08-01,92,92,False,0.92,84.64
2014-08-02,23,23,False,0.23,5.29
2014-08-03,17,17,False,0.17,2.89
2014-08-04,65,65,False,0.65,42.25
2014-08-05,84,84,False,0.84,70.56
2014-08-06,47,47,False,0.47,22.09
2014-08-07,57,57,False,0.57,32.489999999999995
2014-08-08,74,74,False,0.74,54.76
2014-08-09,18,18,False,0.18,3.2399999999999998
2014-08-10,6,6,False,0.06,0.36
2014-08-11,86,86,False,0.86,73.96
2014-08-12,84,84,False,0.84,70.56
2014-08-13,87,87,False,0.87,75.69
2014-08-14,55,55,False,0.55,30.250000000000004
2014-08-15,58,58,False,0.58,33.64
2014-08-16,34,34,False,0.34,11.56
2014-08-17,6,6,False,0.06,0.36
2014-08-18,89,89,False,0.89,79.21000000000001
2014-08-19,100,100,False,1.0,100.0
2014-08-20,69,69,False,0.69,47.61
2014-08-21,84,84,False,0.84,70.56
2014-08-22,56,56,False,0.56,31.360000000000003
2014-08-23,6,6,False,0.06,0.36
2014-08-24,23,23,False,0.23,5.29
2014-08-25,90,90,False,0.9,81.0
2014-08-26,98,98,False,0.98,96.03999999999999
2014-08-27,54,54,False,0.54,29.160000000000004
2014-08-28,85,85,False,0.85,72.25
2014-08-29,70,70,False,0.7,49.0
2014-08-30,17,17,False,0.17,2.89
2014-08-31,0,0,False,0.0,0.0
2014-09-01,17,17,False,0.17,2.89
2014-09-02,49,49,False,0.49,24.009999999999998
2014-09-03,86,86,False,0.86,73.96
2014-09-04,28,28,False,0.28,7.840000000000001
2014-09-05,61,61,False,0.61,37.21
2014-09-06,9,9,False,0.09,0.8099999999999999
2014-09-07,13,13,False,0.13,1.69
2014-09-08,59,59,False,0.59,34.809999999999995
2014-09-09,63,63,False,0.63,39.69
2014-09-10,82,82,False,0.82,67.24
2014-09-11,75,75,False,0.75,56.25
2014-09-12,39,39,False,0.39,15.21
2014-09-13,13,13,False,0.13,1.69
2014-09-14,26,26,False,0.26,6.76
2014-09-15,55,55,False,0.55,30.250000000000004
2014-09-16,68,68,False,0.68,46.24
2014-09-17,59,59,False,0.59,34.809999999999995
2014-09-18,35,35,False,0.35,12.25
2014-09-19,54,54,False,0.54,29.160000000000004
2014-09-20,18,18,False,0.18,3.2399999999999998
2014-09-21,9,9,False,0.09,0.8099999999999999
2014-09-22,51,51,False,0.51,26.01
2014-09-23,100,100,False,1.0,100.0
2014-09-24,59,59,False,0.59,34.809999999999995
2014-09-25,53,53,False,0.53,28.09
2014-09-26,55,55,False,0.55,30.250000000000004
2014-09-27,0,0,False,0.0,0.0
2014-09-28,13,13,False,0.13,1.69
2014-09-29,59,59,False,0.59,34.809999999999995
2014-09-30,78,78,False,0.78,60.84
2014-10-01,58,58,False,0.58,33.64
2014-10-02,51,51,False,0.51,26.01
2014-10-03,70,70,False,0.7,49.0
2014-10-04,15,15,False,0.15,2.25
2014-10-05,25,25,False,0.25,6.25
2014-10-06,58,58,False,0.58,33.64
2014-10-07,54,54,False,0.54,29.160000000000004
2014-10-08,92,92,False,0.92,84.64
2014-10-09,43,43,False,0.43,18.49
2014-10-10,37,37,False,0.37,13.69
2014-10-11,15,15,False,0.15,2.25
2014-10-12,25,25,False,0.25,6.25
2014-10-13,59,59,False,0.59,34.809999999999995
2014-10-14,87,87,False,0.87,75.69
2014-10-15,100,100,False,1.0,100.0
2014-10-16,66,66,False,0.66,43.56
2014-10-17,45,45,False,0.45,20.25
2014-10-18,5,5,False,0.05,0.25
2014-10-19,15,15,False,0.15,2.25
2014-10-20,58,58,False,0.58,33.64
2014-10-21,38,38,False,0.38,14.44
2014-10-22,72,72,False,0.72,51.839999999999996
2014-10-23,62,62,False,0.62,38.44
2014-10-24,69,69,False,0.69,47.61
2014-10-25,10,10,False,0.1,1.0
2014-10-26,10,10,False,0.1,1.0
2014-10-27,53,53,False,0.53,28.09
2014-10-28,42,42,False,0.42,17.64
2014-10-29,57,57,False,0.57,32.489999999999995
2014-10-30,82,82,False,0.82,67.24
2014-10-31,58,58,False,0.58,33.64
2014-11-01,13,13,False,0.13,1.69
2014-11-02,12,12,False,0.12,1.44
2014-11-03,76,76,False,0.76,57.76
2014-11-04,56,56,False,0.56,31.360000000000003
2014-11-05,100,100,False,1.0,100.0
2014-11-06,57,57,False,0.57,32.489999999999995
2014-11-07,59,59,False,0.59,34.809999999999995
2014-11-08,6,6,False,0.06,0.36
2014-11-09,12,12,False,0.12,1.44
2014-11-10,86,86,False,0.86,73.96
2014-11-11,67,67,False,0.67,44.89
2014-11-12,81,81,False,0.81,65.61
2014-11-13,94,94,False,0.94,88.36
2014-11-14,48,48,False,0.48,23.04
2014-11-15,41,41,False,0.41,16.81
2014-11-16,12,12,False,0.12,1.44
2014-11-17,79,79,False,0.79,62.410000000000004
2014-11-18,56,56,False,0.56,31.360000000000003
2014-11-19,59,59,False,0.59,34.809999999999995
2014-11-20,62,62,False,0.62,38.44
2014-11-21,64,64,False,0.64,40.96
2014-11-22,18,18,False,0.18,3.2399999999999998
2014-11-23,18,18,False,0.18,3.2399999999999998
2014-11-24,42,42,False,0.42,17.64
2014-11-25,67,67,False,0.67,44.89
2014-11-26,46,46,False,0.46,21.16
2014-11-27,6,6,False,0.06,0.36
2014-11-28,12,12,False,0.12,1.44
2014-11-29,18,18,False,0.18,3.2399999999999998
2014-11-30,6,6,False,0.06,0.36
2014-12-01,84,84,False,0.84,70.56
2014-12-02,80,80,False,0.8,64.0
2014-12-03,63,63,False,0.63,39.69
2014-12-04,97,97,False,0.97,94.09
2014-12-05,85,85,False,0.85,72.25
2014-12-06,24,24,False,0.24,5.76
2014-12-07,24,24,False,0.24,5.76
2014-12-08,78,78,False,0.78,60.84
2014-12-09,77,77,False,0.77,59.29
2014-12-10,44,44,False,0.44,19.36
2014-12-11,30,30,False,0.3,9.0
2014-12-12,84,84,False,0.84,70.56
2014-12-13,6,6,False,0.06,0.36
2014-12-14,19,19,False,0.19,3.61
2014-12-15,87,87,False,0.87,75.69
2014-12-16,72,72,False,0.72,51.839999999999996
2014-12-17,47,47,False,0.47,22.09
2014-12-18,59,59,False,0.59,34.809999999999995
2014-12-19,45,45,False,0.45,20.25
2014-12-20,33,33,False,0.33,10.89
2014-12-21,7,7,False,0.07,0.49000000000000005
2014-12-22,51,51,False,0.51,26.01
2014-12-23,46,46,False,0.46,21.16
2014-12-24,32,32,False,0.32,10.24
2014-12-25,0,0,False,0.0,0.0
2014-12-26,32,32,False,0.32,10.24
2014-12-27,13,13,False,0.13,1.69
2014-12-28,7,7,False,0.07,0.49000000000000005
2014-12-29,99,99,False,0.99,98.01
2014-12-30,100,100,False,1.0,100.0
2014-12-31,23,23,False,0.23,5.29
2015-01-01,17,17,False,0.17,2.89
2015-01-02,33,33,False,0.33,10.89
2015-01-03,10,10,False,0.1,1.0
2015-01-04,15,15,False,0.15,2.25
2015-01-05,60,60,False,0.6,36.0
2015-01-06,100,100,False,1.0,100.0
2015-01-07,84,84,False,0.84,70.56
2015-01-08,55,55,False,0.55,30.250000000000004
2015-01-09,77,77,False,0.77,59.29
2015-01-10,31,31,False,0.31,9.61
2015-01-11,5,5,False,0.05,0.25
2015-01-12,61,61,False,0.61,37.21
2015-01-13,53,53,False,0.53,28.09
2015-01-14,42,42,False,0.42,17.64
2015-01-15,49,49,False,0.49,24.009999999999998
2015-01-16,60,60,False,0.6,36.0
2015-01-17,0,0,False,0.0,0.0
2015-01-18,10,10,False,0.1,1.0
2015-01-19,31,31,False,0.31,9.61
2015-01-20,74,74,False,0.74,54.76
2015-01-21,57,57,False,0.57,32.489999999999995
2015-01-22,54,54,False,0.54,29.160000000000004
2015-01-23,55,55,False,0.55,30.250000000000004
2015-01-24,20,20,False,0.2,4.0
2015-01-25,5,5,False,0.05,0.25
2015-01-26,69,69,False,0.69,47.61
2015-01-27,64,64,False,0.64,40.96
2015-01-28,70,70,False,0.7,49.0
2015-01-29,77,77,False,0.77,59.29
2015-01-30,45,45,False,0.45,20.25
2015-01-31,0,0,False,0.0,0.0
2015-02-01,6,6,False,0.06,0.36
2015-02-02,91,91,False,0.91,82.81
2015-02-03,98,98,False,0.98,96.03999999999999
2015-02-04,58,58,False,0.58,33.64
2015-02-05,63,63,False,0.63,39.69
2015-02-06,86,86,False,0.86,73.96
2015-02-07,6,6,False,0.06,0.36
2015-02-08,42,42,False,0.42,17.64
2015-02-09,91,91,False,0.91,82.81
2015-02-10,86,86,False,0.86,73.96
2015-02-11,63,63,False,0.63,39.69
2015-02-12,59,59,False,0.59,34.809999999999995
2015-02-13,56,56,False,0.56,31.360000000000003
2015-02-14,6,6,False,0.06,0.36
2015-02-15,25,25,False,0.25,6.25
2015-02-16,47,47,False,0.47,22.09
2015-02-17,78,78,False,0.78,60.84
2015-02-18,73,73,False,0.73,53.29
2015-02-19,64,64,False,0.64,40.96
2015-02-20,66,66,False,0.66,43.56
2015-02-21,24,24,False,0.24,5.76
2015-02-22,6,6,False,0.06,0.36
2015-02-23,100,100,False,1.0,100.0
2015-02-24,48,48,False,0.48,23.04
2015-02-25,68,68,False,0.68,46.24
2015-02-26,59,59,False,0.59,34.809999999999995
2015-02-27,69,69,False,0.69,47.61
2015-02-28,12,12,False,0.12,1.44
2015-03-01,11,11,False,0.11,1.21
2015-03-02,73,73,False,0.73,53.29
2015-03-03,61,61,False,0.61,37.21
2015-03-04,91,91,False,0.91,82.81
2015-03-05,48,48,False,0.48,23.04
2015-03-06,59,59,False,0.59,34.809999999999995
2015-03-07,28,28,False,0.28,7.840000000000001
2015-03-08,11,11,False,0.11,1.21
2015-03-09,75,75,False,0.75,56.25
2015-03-10,48,48,False,0.48,23.04
2015-03-11,53,53,False,0.53,28.09
2015-03-12,89,89,False,0.89,79.21000000000001
2015-03-13,65,65,False,0.65,42.25
2015-03-14,17,17,False,0.17,2.89
2015-03-15,17,17,False,0.17,2.89
2015-03-16,50,50,False,0.5,25.0
2015-03-17,63,63,False,0.63,39.69
2015-03-18,58,58,False,0.58,33.64
2015-03-19,67,67,False,0.67,44.89
2015-03-20,59,59,False,0.59,34.809999999999995
2015-03-21,17,17,False,0.17,2.89
2015-03-22,17,17,False,0.17,2.89
2015-03-23,80,80,False,0.8,64.0
2015-03-24,57,57,False,0.57,32.489999999999995
2015-03-25,38,38,False,0.38,14.44
2015-03-26,69,69,False,0.69,47.61
2015-03-27,37,37,False,0.37,13.69
2015-03-28,19,19,False,0.19,3.61
2015-03-29,12,12,False,0.12,1.44
2015-03-30,100,100,False,1.0,100.0
2015-03-31,82,82,False,0.82,67.24
2015-04-01,100,100,False,1.0,100.0
2015-04-02,45,45,False,0.45,20.25
2015-04-03,57,57,False,0.57,32.489999999999995
2015-04-04,11,11,False,0.11,1.21
2015-04-05,6,6,False,0.06,0.36
2015-04-06,85,85,False,0.85,72.25
2015-04-07,73,73,False,0.73,53.29
2015-04-08,60,60,False,0.6,36.0
2015-04-09,78,78,False,0.78,60.84
2015-04-10,54,54,False,0.54,29.160000000000004
2015-04-11,11,11,False,0.11,1.21
2015-04-12,6,6,False,0.06,0.36
2015-04-13,64,64,False,0.64,40.96
2015-04-14,67,67,False,0.67,44.89
2015-04-15,55,55,False,0.55,30.250000000000004
2015-04-16,47,47,False,0.47,22.09
2015-04-17,67,67,False,0.67,44.89
2015-04-18,23,23,False,0.23,5.29
2015-04-19,28,28,False,0.28,7.840000000000001
2015-04-20,59,59,False,0.59,34.809999999999995
2015-04-21,47,47,False,0.47,22.09
2015-04-22,60,60,False,0.6,36.0
2015-04-23,39,39,False,0.39,15.21
2015-04-24,58,58,False,0.58,33.64
2015-04-25,5,5,False,0.05,0.25
2015-04-26,6,6,False,0.06,0.36
2015-04-27,56,56,False,0.56,31.360000000000003
2015-04-28,55,55,False,0.55,30.250000000000004
2015-04-29,78,78,False,0.78,60.84
2015-04-30,39,39,False,0.39,15.21
2015-05-01,73,73,False,0.73,53.29
2015-05-02,23,23,False,0.23,5.29
2015-05-03,17,17,False,0.17,2.89
2015-05-04,45,45,False,0.45,20.25
2015-05-05,75,75,False,0.75,56.25
2015-05-06,66,66,False,0.66,43.56
2015-05-07,54,54,False,0.54,29.160000000000004
2015-05-08,56,56,False,0.56,31.360000000000003
2015-05-09,24,24,False,0.24,5.76
2015-05-10,0,0,False,0.0,0.0
2015-05-11,50,50,False,0.5,25.0
2015-05-12,84,84,False,0.84,70.56
2015-05-13,63,63,False,0.63,39.69
2015-05-14,40,40,False,0.4,16.0
2015-05-15,33,33,False,0.33,10.89
2015-05-16,0,0,False,0.0,0.0
2015-05-17,6,6,False,0.06,0.36
2015-05-18,54,54,False,0.54,29.160000000000004
2015-05-19,68,68,False,0.68,46.24
2015-05-20,58,58,False,0.58,33.64
2015-05-21,80,80,False,0.8,64.0
2015-05-22,60,60,False,0.6,36.0
2015-05-23,19,19,False,0.19,3.61
2015-05-24,0,0,False,0.0,0.0
2015-05-25,29,29,False,0.29,8.41
2015-05-26,63,63,False,0.63,39.69
2015-05-27,100,100,False,1.0,100.0
2015-05-28,78,78,False,0.78,60.84
2015-05-29,38,38,False,0.38,14.44
2015-05-30,18,18,False,0.18,3.2399999999999998
2015-05-31,18,18,False,0.18,3.2399999999999998
2015-06-01,73,73,False,0.73,53.29
2015-06-02,82,82,False,0.82,67.24
2015-06-03,79,79,False,0.79,62.410000000000004
2015-06-04,71,71,False,0.71,50.41
2015-06-05,68,68,False,0.68,46.24
2015-06-06,13,13,False,0.13,1.69
2015-06-07,20,20,False,0.2,4.0
2015-06-08,100,100,False,1.0,100.0
2015-06-09,69,69,False,0.69,47.61
2015-06-10,55,55,False,0.55,30.250000000000004
2015-06-11,78,78,False,0.78,60.84
2015-06-12,79,79,False,0.79,62.410000000000004
2015-06-13,20,20,False,0.2,4.0
2015-06-14,13,13,False,0.13,1.69
2015-06-15,75,75,False,0.75,56.25
2015-06-16,54,54,False,0.54,29.160000000000004
2015-06-17,79,79,False,0.79,62.410000000000004
2015-06-18,56,56,False,0.56,31.360000000000003
2015-06-19,43,43,False,0.43,18.49
2015-06-20,19,19,False,0.19,3.61
2015-06-21,7,7,False,0.07,0.49000000000000005
2015-06-22,76,76,False,0.76,57.76
2015-06-23,79,79,False,0.79,62.410000000000004
2015-06-24,70,70,False,0.7,49.0
2015-06-25,76,76,False,0.76,57.76
2015-06-26,68,68,False,0.68,46.24
2015-06-27,13,13,False,0.13,1.69
2015-06-28,6,6,False,0.06,0.36
2015-06-29,61,61,False,0.61,37.21
2015-06-30,85,85,False,0.85,72.25
2015-07-01,43,43,False,0.43,18.49
2015-07-02,64,64,False,0.64,40.96
2015-07-03,12,12,False,0.12,1.44
2015-07-04,13,13,False,0.13,1.69
2015-07-05,20,20,False,0.2,4.0
2015-07-06,67,67,False,0.67,44.89
2015-07-07,57,57,False,0.57,32.489999999999995
2015-07-08,47,47,False,0.47,22.09
2015-07-09,100,100,False,1.0,100.0
2015-07-10,35,35,False,0.35,12.25
2015-07-11,12,12,False,0.12,1.44
2015-07-12,18,18,False,0.18,3.2399999999999998
2015-07-13,74,74,False,0.74,54.76
2015-07-14,51,51,False,0.51,26.01
2015-07-15,88,88,False,0.88,77.44
2015-07-16,54,54,False,0.54,29.160000000000004
2015-07-17,40,40,False,0.4,16.0
2015-07-18,25,25,False,0.25,6.25
2015-07-19,0,0,False,0.0,0.0
2015-07-20,55,55,False,0.55,30.250000000000004
2015-07-21,47,47,False,0.47,22.09
2015-07-22,67,67,False,0.67,44.89
2015-07-23,77,77,False,0.77,59.29
2015-07-24,60,60,False,0.6,36.0
2015-07-25,24,24,False,0.24,5.76
2015-07-26,12,12,False,0.12,1.44
2015-07-27,80,80,False,0.8,64.0
2015-07-28,95,95,False,0.95,90.25
2015-07-29,95,95,False,0.95,90.25
2015-07-30,91,91,False,0.91,82.81
2015-07-31,54,54,False,0.54,29.160000000000004
2015-08-01,13,13,False,0.13,1.69
2015-08-02,13,13,False,0.13,1.69
2015-08-03,73,73,False,0.73,53.29
2015-08-04,100,100,False,1.0,100.0
2015-08-05,62,62,False,0.62,38.44
2015-08-06,67,67,False,0.67,44.89
2015-08-07,86,86,False,0.86,73.96
2015-08-08,20,20,False,0.2,4.0
2015-08-09,13,13,False,0.13,1.69
2015-08-10,66,66,False,0.66,43.56
2015-08-11,81,81,False,0.81,65.61
2015-08-12,71,71,False,0.71,50.41
2015-08-13,67,67,False,0.67,44.89
2015-08-14,53,53,False,0.53,28.09
2015-08-15,13,13,False,0.13,1.69
2015-08-16,7,7,False,0.07,0.49000000000000005
2015-08-17,82,82,False,0.82,67.24
2015-08-18,80,80,False,0.8,64.0
2015-08-19,60,60,False,0.6,36.0
2015-08-20,56,56,False,0.56,31.360000000000003
2015-08-21,47,47,False,0.47,22.09
2015-08-22,6,6,False,0.06,0.36
2015-08-23,6,6,False,0.06,0.36
2015-08-24,59,59,False,0.59,34.809999999999995
2015-08-25,73,73,False,0.73,53.29
2015-08-26,64,64,False,0.64,40.96
2015-08-27,75,75,False,0.75,56.25
2015-08-28,67,67,False,0.67,44.89
2015-08-29,25,25,False,0.25,6.25
2015-08-30,13,13,False,0.13,1.69
2015-08-31,67,67,False,0.67,44.89
2015-09-01,36,36,False,0.36,12.959999999999999
2015-09-02,57,57,False,0.57,32.489999999999995
2015-09-03,42,42,False,0.42,17.64
2015-09-04,38,38,False,0.38,14.44
2015-09-05,14,14,False,0.14,1.9600000000000002
2015-09-06,14,14,False,0.14,1.9600000000000002
2015-09-07,19,19,False,0.19,3.61
2015-09-08,62,62,False,0.62,38.44
2015-09-09,100,100,False,1.0,100.0
2015-09-10,90,90,False,0.9,81.0
2015-09-11,83,83,False,0.83,68.89
2015-09-12,7,7,False,0.07,0.49000000000000005
2015-09-13,6,6,False,0.06,0.36
2015-09-14,66,66,False,0.66,43.56
2015-09-15,90,90,False,0.9,81.0
2015-09-16,56,56,False,0.56,31.360000000000003
2015-09-17,96,96,False,0.96,92.16
2015-09-18,52,52,False,0.52,27.04
2015-09-19,14,14,False,0.14,1.9600000000000002
2015-09-20,0,0,False,0.0,0.0
2015-09-21,75,75,False,0.75,56.25
2015-09-22,75,75,False,0.75,56.25
2015-09-23,90,90,False,0.9,81.0
2015-09-24,87,87,False,0.87,75.69
2015-09-25,64,64,False,0.64,40.96
2015-09-26,13,13,False,0.13,1.69
2015-09-27,13,13,False,0.13,1.69
2015-09-28,83,83,False,0.83,68.89
2015-09-29,89,89,False,0.89,79.21000000000001
2015-09-30,50,50,False,0.5,25.0
2015-10-01,94,94,False,0.94,88.36
2015-10-02,49,49,False,0.49,24.009999999999998
2015-10-03,21,21,False,0.21,4.41
2015-10-04,34,34,False,0.34,11.56
2015-10-05,68,68,False,0.68,46.24
2015-10-06,94,94,False,0.94,88.36
2015-10-07,63,63,False,0.63,39.69
2015-10-08,89,89,False,0.89,79.21000000000001
2015-10-09,65,65,False,0.65,42.25
2015-10-10,14,14,False,0.14,1.9600000000000002
2015-10-11,21,21,False,0.21,4.41
2015-10-12,54,54,False,0.54,29.160000000000004
2015-10-13,72,72,False,0.72,51.839999999999996
2015-10-14,56,56,False,0.56,31.360000000000003
2015-10-15,67,67,False,0.67,44.89
2015-10-16,70,70,False,0.7,49.0
2015-10-17,21,21,False,0.21,4.41
2015-10-18,7,7,False,0.07,0.49000000000000005
2015-10-19,46,46,False,0.46,21.16
2015-10-20,75,75,False,0.75,56.25
2015-10-21,66,66,False,0.66,43.56
2015-10-22,98,98,False,0.98,96.03999999999999
2015-10-23,90,90,False,0.9,81.0
2015-10-24,13,13,False,0.13,1.69
2015-10-25,0,0,False,0.0,0.0
2015-10-26,66,66,False,0.66,43.56
2015-10-27,100,100,False,1.0,100.0
2015-10-28,89,89,False,0.89,79.21000000000001
2015-10-29,67,67,False,0.67,44.89
2015-10-30,43,43,False,0.43,18.49
2015-10-31,7,7,False,0.07,0.49000000000000005
2015-11-01,10,10,False,0.1,1.0
2015-11-02,81,81,False,0.81,65.61
2015-11-03,74,74,False,0.74,54.76
2015-11-04,30,30,False,0.3,9.0
2015-11-05,53,53,False,0.53,28.09
2015-11-06,42,42,False,0.42,17.64
2015-11-07,19,19,False,0.19,3.61
2015-11-08,24,24,False,0.24,5.76
2015-11-09,45,45,False,0.45,20.25
2015-11-10,52,52,False,0.52,27.04
2015-11-11,47,47,False,0.47,22.09
2015-11-12,57,57,False,0.57,32.489999999999995
2015-11-13,75,75,False,0.75,56.25
2015-11-14,19,19,False,0.19,3.61
2015-11-15,24,24,False,0.24,5.76
2015-11-16,56,56,False,0.56,31.360000000000003
2015-11-17,51,51,False,0.51,26.01
2015-11-18,56,56,False,0.56,31.360000000000003
2015-11-19,33,33,False,0.33,10.89
2015-11-20,53,53,False,0.53,28.09
2015-11-21,19,19,False,0.19,3.61
2015-11-22,0,0,False,0.0,0.0
2015-11-23,49,49,False,0.49,24.009999999999998
2015-11-24,100,100,False,1.0,100.0
2015-11-25,21,21,False,0.21,4.41
2015-11-26,0,0,False,0.0,0.0
2015-11-27,28,28,False,0.28,7.840000000000001
2015-11-28,19,19,False,0.19,3.61
2015-11-29,0,0,False,0.0,0.0
2015-11-30,56,56,False,0.56,31.360000000000003
2015-12-01,66,66,False,0.66,43.56
2015-12-02,48,48,False,0.48,23.04
2015-12-03,53,53,False,0.53,28.09
2015-12-04,40,40,False,0.4,16.0
2015-12-05,19,19,False,0.19,3.61
2015-12-06,0,0,False,0.0,0.0
2015-12-07,52,52,False,0.52,27.04
2015-12-08,80,80,False,0.8,64.0
2015-12-09,72,72,False,0.72,51.839999999999996
2015-12-10,64,64,False,0.64,40.96
2015-12-11,100,100,False,1.0,100.0
2015-12-12,25,25,False,0.25,6.25
2015-12-13,19,19,False,0.19,3.61
2015-12-14,63,63,False,0.63,39.69
2015-12-15,69,69,False,0.69,47.61
2015-12-16,92,92,False,0.92,84.64
2015-12-17,83,83,False,0.83,68.89
2015-12-18,71,71,False,0.71,50.41
2015-12-19,33,33,False,0.33,10.89
2015-12-20,7,7,False,0.07,0.49000000000000005
2015-12-21,55,55,False,0.55,30.250000000000004
2015-12-22,60,60,False,0.6,36.0
2015-12-23,57,57,False,0.57,32.489999999999995
2015-12-24,33,33,False,0.33,10.89
2015-12-25,0,0,False,0.0,0.0
2015-12-26,7,7,False,0.07,0.49000000000000005
2015-12-27,7,7,False,0.07,0.49000000000000005
2015-12-28,72,72,False,0.72,51.839999999999996
2015-12-29,77,77,False,0.77,59.29
2015-12-30,67,67,False,0.67,44.89
2015-12-31,47,47,False,0.47,22.09
2016-01-01,12,12,False,0.12,1.44
2016-01-02,20,20,False,0.2,4.0
2016-01-03,20,20,False,0.2,4.0
2016-01-04,68,68,False,0.68,46.24
2016-01-05,82,82,False,0.82,67.24
2016-01-06,69,69,False,0.69,47.61
2016-01-07,81,81,False,0.81,65.61
2016-01-08,34,34,False,0.34,11.56
2016-01-09,15,15,False,0.15,2.25
2016-01-10,9,9,False,0.09,0.8099999999999999
2016-01-11,82,82,False,0.82,67.24
2016-01-12,92,92,False,0.92,84.64
2016-01-13,84,84,False,0.84,70.56
2016-01-14,80,80,False,0.8,64.0
2016-01-15,81,81,False,0.81,65.61
2016-01-16,15,15,False,0.15,2.25
2016-01-17,0,0,False,0.0,0.0
2016-01-18,44,44,False,0.44,19.36
2016-01-19,100,100,False,1.0,100.0
2016-01-20,100,100,False,1.0,100.0
2016-01-21,89,89,False,0.89,79.21000000000001
2016-01-22,64,64,False,0.64,40.96
2016-01-23,15,15,False,0.15,2.25
2016-01-24,20,20,False,0.2,4.0
2016-01-25,45,45,False,0.45,20.25
2016-01-26,83,83,False,0.83,68.89
2016-01-27,72,72,False,0.72,51.839999999999996
2016-01-28,88,88,False,0.88,77.44
