date,home equity loan_unscaled,home equity loan_monthly,isPartial,scale,home equity loan
2006-02-19,0,0,False,0.0,0.0
2006-02-20,31,31,False,0.31,9.61
2006-02-21,70,70,False,0.7,49.0
2006-02-22,70,70,False,0.7,49.0
2006-02-23,85,85,False,0.85,72.25
2006-02-24,15,15,False,0.15,2.25
2006-02-25,91,91,False,0.91,82.81
2006-02-26,66,66,False,0.66,43.56
2006-02-27,41,41,False,0.41,16.81
2006-02-28,14,14,False,0.14,1.9600000000000002
2006-03-01,22,22,False,0.22,4.84
2006-03-02,0,0,False,0.0,0.0
2006-03-03,46,46,False,0.46,21.16
2006-03-04,17,17,False,0.17,2.89
2006-03-05,52,52,False,0.52,27.04
2006-03-06,11,11,False,0.11,1.21
2006-03-07,43,43,False,0.43,18.49
2006-03-08,54,54,False,0.54,29.160000000000004
2006-03-09,11,11,False,0.11,1.21
2006-03-10,12,12,False,0.12,1.44
2006-03-11,35,35,False,0.35,12.25
2006-03-12,70,70,False,0.7,49.0
2006-03-13,89,89,False,0.89,79.21000000000001
2006-03-14,65,65,False,0.65,42.25
2006-03-15,55,55,False,0.55,30.250000000000004
2006-03-16,33,33,False,0.33,10.89
2006-03-17,48,48,False,0.48,23.04
2006-03-18,70,70,False,0.7,49.0
2006-03-19,51,51,False,0.51,26.01
2006-03-20,43,43,False,0.43,18.49
2006-03-21,42,42,False,0.42,17.64
2006-03-22,65,65,False,0.65,42.25
2006-03-23,11,11,False,0.11,1.21
2006-03-24,58,58,False,0.58,33.64
2006-03-25,0,0,False,0.0,0.0
2006-03-26,51,51,False,0.51,26.01
2006-03-27,22,22,False,0.22,4.84
2006-03-28,53,53,False,0.53,28.09
2006-03-29,11,11,False,0.11,1.21
2006-03-30,100,100,False,1.0,100.0
2006-03-31,47,47,False,0.47,22.09
2006-04-01,36,36,False,0.36,12.959999999999999
2006-04-02,54,54,False,0.54,29.160000000000004
2006-04-03,56,56,False,0.56,31.360000000000003
2006-04-04,43,43,False,0.43,18.49
2006-04-05,67,67,False,0.67,44.89
2006-04-06,33,33,False,0.33,10.89
2006-04-07,24,24,False,0.24,5.76
2006-04-08,18,18,False,0.18,3.2399999999999998
2006-04-09,72,72,False,0.72,51.839999999999996
2006-04-10,100,100,False,1.0,100.0
2006-04-11,44,44,False,0.44,19.36
2006-04-12,45,45,False,0.45,20.25
2006-04-13,70,70,False,0.7,49.0
2006-04-14,67,67,False,0.67,44.89
2006-04-15,37,37,False,0.37,13.69
2006-04-16,39,39,False,0.39,15.21
2006-04-17,78,78,False,0.78,60.84
2006-04-18,97,97,False,0.97,94.09
2006-04-19,65,65,False,0.65,42.25
2006-04-20,66,66,False,0.66,43.56
2006-04-21,48,48,False,0.48,23.04
2006-04-22,87,87,False,0.87,75.69
2006-04-23,86,86,False,0.86,73.96
2006-04-24,97,97,False,0.97,94.09
2006-04-25,64,64,False,0.64,40.96
2006-04-26,21,21,False,0.21,4.41
2006-04-27,66,66,False,0.66,43.56
2006-04-28,71,71,False,0.71,50.41
2006-04-29,0,0,False,0.0,0.0
2006-04-30,18,18,False,0.18,3.2399999999999998
2006-05-01,96,96,False,0.96,92.16
2006-05-02,54,54,False,0.54,29.160000000000004
2006-05-03,41,41,False,0.41,16.81
2006-05-04,98,98,False,0.98,96.03999999999999
2006-05-05,60,60,False,0.6,36.0
2006-05-06,0,0,False,0.0,0.0
2006-05-07,69,69,False,0.69,47.61
2006-05-08,54,54,False,0.54,29.160000000000004
2006-05-09,94,94,False,0.94,88.36
2006-05-10,96,96,False,0.96,92.16
2006-05-11,14,14,False,0.14,1.9600000000000002
2006-05-12,45,45,False,0.45,20.25
2006-05-13,23,23,False,0.23,5.29
2006-05-14,47,47,False,0.47,22.09
2006-05-15,55,55,False,0.55,30.250000000000004
2006-05-16,67,67,False,0.67,44.89
2006-05-17,83,83,False,0.83,68.89
2006-05-18,70,70,False,0.7,49.0
2006-05-19,91,91,False,0.91,82.81
2006-05-20,48,48,False,0.48,23.04
2006-05-21,47,47,False,0.47,22.09
2006-05-22,42,42,False,0.42,17.64
2006-05-23,55,55,False,0.55,30.250000000000004
2006-05-24,100,100,False,1.0,100.0
2006-05-25,43,43,False,0.43,18.49
2006-05-26,64,64,False,0.64,40.96
2006-05-27,76,76,False,0.76,57.76
2006-05-28,0,0,False,0.0,0.0
2006-05-29,45,45,False,0.45,20.25
2006-05-30,43,43,False,0.43,18.49
2006-05-31,42,42,False,0.42,17.64
2006-06-01,88,88,False,0.88,77.44
2006-06-02,81,81,False,0.81,65.61
2006-06-03,69,69,False,0.69,47.61
2006-06-04,52,52,False,0.52,27.04
2006-06-05,53,53,False,0.53,28.09
2006-06-06,52,52,False,0.52,27.04
2006-06-07,53,53,False,0.53,28.09
2006-06-08,44,44,False,0.44,19.36
2006-06-09,23,23,False,0.23,5.29
2006-06-10,35,35,False,0.35,12.25
2006-06-11,71,71,False,0.71,50.41
2006-06-12,75,75,False,0.75,56.25
2006-06-13,65,65,False,0.65,42.25
2006-06-14,33,33,False,0.33,10.89
2006-06-15,45,45,False,0.45,20.25
2006-06-16,37,37,False,0.37,13.69
2006-06-17,37,37,False,0.37,13.69
2006-06-18,38,38,False,0.38,14.44
2006-06-19,100,100,False,1.0,100.0
2006-06-20,86,86,False,0.86,73.96
2006-06-21,11,11,False,0.11,1.21
2006-06-22,77,77,False,0.77,59.29
2006-06-23,24,24,False,0.24,5.76
2006-06-24,17,17,False,0.17,2.89
2006-06-25,34,34,False,0.34,11.56
2006-06-26,31,31,False,0.31,9.61
2006-06-27,95,95,False,0.95,90.25
2006-06-28,32,32,False,0.32,10.24
2006-06-29,33,33,False,0.33,10.89
2006-06-30,12,12,False,0.12,1.44
2006-07-01,70,70,False,0.7,49.0
2006-07-02,0,0,False,0.0,0.0
2006-07-03,13,13,False,0.13,1.69
2006-07-04,63,63,False,0.63,39.69
2006-07-05,45,45,False,0.45,20.25
2006-07-06,51,51,False,0.51,26.01
2006-07-07,33,33,False,0.33,10.89
2006-07-08,81,81,False,0.81,65.61
2006-07-09,17,17,False,0.17,2.89
2006-07-10,61,61,False,0.61,37.21
2006-07-11,59,59,False,0.59,34.809999999999995
2006-07-12,50,50,False,0.5,25.0
2006-07-13,62,62,False,0.62,38.44
2006-07-14,67,67,False,0.67,44.89
2006-07-15,16,16,False,0.16,2.56
2006-07-16,66,66,False,0.66,43.56
2006-07-17,61,61,False,0.61,37.21
2006-07-18,50,50,False,0.5,25.0
2006-07-19,50,50,False,0.5,25.0
2006-07-20,51,51,False,0.51,26.01
2006-07-21,32,32,False,0.32,10.24
2006-07-22,16,16,False,0.16,2.56
2006-07-23,48,48,False,0.48,23.04
2006-07-24,100,100,False,1.0,100.0
2006-07-25,30,30,False,0.3,9.0
2006-07-26,40,40,False,0.4,16.0
2006-07-27,51,51,False,0.51,26.01
2006-07-28,54,54,False,0.54,29.160000000000004
2006-07-29,80,80,False,0.8,64.0
2006-07-30,65,65,False,0.65,42.25
2006-07-31,50,50,False,0.5,25.0
2006-08-01,86,86,False,0.86,73.96
2006-08-02,54,54,False,0.54,29.160000000000004
2006-08-03,22,22,False,0.22,4.84
2006-08-04,60,60,False,0.6,36.0
2006-08-05,70,70,False,0.7,49.0
2006-08-06,54,54,False,0.54,29.160000000000004
2006-08-07,22,22,False,0.22,4.84
2006-08-08,22,22,False,0.22,4.84
2006-08-09,33,33,False,0.33,10.89
2006-08-10,89,89,False,0.89,79.21000000000001
2006-08-11,47,47,False,0.47,22.09
2006-08-12,52,52,False,0.52,27.04
2006-08-13,36,36,False,0.36,12.959999999999999
2006-08-14,100,100,False,1.0,100.0
2006-08-15,65,65,False,0.65,42.25
2006-08-16,55,55,False,0.55,30.250000000000004
2006-08-17,90,90,False,0.9,81.0
2006-08-18,59,59,False,0.59,34.809999999999995
2006-08-19,68,68,False,0.68,46.24
2006-08-20,52,52,False,0.52,27.04
2006-08-21,87,87,False,0.87,75.69
2006-08-22,21,21,False,0.21,4.41
2006-08-23,86,86,False,0.86,73.96
2006-08-24,76,76,False,0.76,57.76
2006-08-25,34,34,False,0.34,11.56
2006-08-26,82,82,False,0.82,67.24
2006-08-27,81,81,False,0.81,65.61
2006-08-28,74,74,False,0.74,54.76
2006-08-29,50,50,False,0.5,25.0
2006-08-30,63,63,False,0.63,39.69
2006-08-31,86,86,False,0.86,73.96
2006-09-01,64,64,False,0.64,40.96
2006-09-02,15,15,False,0.15,2.25
2006-09-03,32,32,False,0.32,10.24
2006-09-04,53,53,False,0.53,28.09
2006-09-05,19,19,False,0.19,3.61
2006-09-06,38,38,False,0.38,14.44
2006-09-07,47,47,False,0.47,22.09
2006-09-08,10,10,False,0.1,1.0
2006-09-09,14,14,False,0.14,1.9600000000000002
2006-09-10,56,56,False,0.56,31.360000000000003
2006-09-11,85,85,False,0.85,72.25
2006-09-12,9,9,False,0.09,0.8099999999999999
2006-09-13,28,28,False,0.28,7.840000000000001
2006-09-14,47,47,False,0.47,22.09
2006-09-15,30,30,False,0.3,9.0
2006-09-16,59,59,False,0.59,34.809999999999995
2006-09-17,43,43,False,0.43,18.49
2006-09-18,74,74,False,0.74,54.76
2006-09-19,82,82,False,0.82,67.24
2006-09-20,9,9,False,0.09,0.8099999999999999
2006-09-21,47,47,False,0.47,22.09
2006-09-22,69,69,False,0.69,47.61
2006-09-23,100,100,False,1.0,100.0
2006-09-24,56,56,False,0.56,31.360000000000003
2006-09-25,73,73,False,0.73,53.29
2006-09-26,63,63,False,0.63,39.69
2006-09-27,55,55,False,0.55,30.250000000000004
2006-09-28,19,19,False,0.19,3.61
2006-09-29,50,50,False,0.5,25.0
2006-09-30,15,15,False,0.15,2.25
2006-10-01,14,14,False,0.14,1.9600000000000002
2006-10-02,100,100,False,1.0,100.0
2006-10-03,9,9,False,0.09,0.8099999999999999
2006-10-04,35,35,False,0.35,12.25
2006-10-05,36,36,False,0.36,12.959999999999999
2006-10-06,58,58,False,0.58,33.64
2006-10-07,15,15,False,0.15,2.25
2006-10-08,58,58,False,0.58,33.64
2006-10-09,57,57,False,0.57,32.489999999999995
2006-10-10,44,44,False,0.44,19.36
2006-10-11,62,62,False,0.62,38.44
2006-10-12,54,54,False,0.54,29.160000000000004
2006-10-13,58,58,False,0.58,33.64
2006-10-14,29,29,False,0.29,8.41
2006-10-15,42,42,False,0.42,17.64
2006-10-16,62,62,False,0.62,38.44
2006-10-17,25,25,False,0.25,6.25
2006-10-18,26,26,False,0.26,6.76
2006-10-19,63,63,False,0.63,39.69
2006-10-20,9,9,False,0.09,0.8099999999999999
2006-10-21,57,57,False,0.57,32.489999999999995
2006-10-22,83,83,False,0.83,68.89
2006-10-23,87,87,False,0.87,75.69
2006-10-24,60,60,False,0.6,36.0
2006-10-25,43,43,False,0.43,18.49
2006-10-26,35,35,False,0.35,12.25
2006-10-27,47,47,False,0.47,22.09
2006-10-28,27,27,False,0.27,7.290000000000001
2006-10-29,28,28,False,0.28,7.840000000000001
2006-10-30,44,44,False,0.44,19.36
2006-10-31,87,87,False,0.87,75.69
2006-11-01,28,28,False,0.28,7.840000000000001
2006-11-02,39,39,False,0.39,15.21
2006-11-03,55,55,False,0.55,30.250000000000004
2006-11-04,99,99,False,0.99,98.01
2006-11-05,60,60,False,0.6,36.0
2006-11-06,39,39,False,0.39,15.21
2006-11-07,37,37,False,0.37,13.69
2006-11-08,48,48,False,0.48,23.04
2006-11-09,39,39,False,0.39,15.21
2006-11-10,57,57,False,0.57,32.489999999999995
2006-11-11,0,0,False,0.0,0.0
2006-11-12,59,59,False,0.59,34.809999999999995
2006-11-13,90,90,False,0.9,81.0
2006-11-14,74,74,False,0.74,54.76
2006-11-15,25,25,False,0.25,6.25
2006-11-16,13,13,False,0.13,1.69
2006-11-17,41,41,False,0.41,16.81
2006-11-18,100,100,False,1.0,100.0
2006-11-19,20,20,False,0.2,4.0
2006-11-20,89,89,False,0.89,79.21000000000001
2006-11-21,26,26,False,0.26,6.76
2006-11-22,57,57,False,0.57,32.489999999999995
2006-11-23,43,43,False,0.43,18.49
2006-11-24,20,20,False,0.2,4.0
2006-11-25,62,62,False,0.62,38.44
2006-11-26,20,20,False,0.2,4.0
2006-11-27,62,62,False,0.62,38.44
2006-11-28,95,95,False,0.95,90.25
2006-11-29,24,24,False,0.24,5.76
2006-11-30,73,73,False,0.73,53.29
2006-12-01,61,61,False,0.61,37.21
2006-12-02,70,70,False,0.7,49.0
2006-12-03,18,18,False,0.18,3.2399999999999998
2006-12-04,92,92,False,0.92,84.64
2006-12-05,11,11,False,0.11,1.21
2006-12-06,46,46,False,0.46,21.16
2006-12-07,47,47,False,0.47,22.09
2006-12-08,25,25,False,0.25,6.25
2006-12-09,17,17,False,0.17,2.89
2006-12-10,0,0,False,0.0,0.0
2006-12-11,69,69,False,0.69,47.61
2006-12-12,45,45,False,0.45,20.25
2006-12-13,46,46,False,0.46,21.16
2006-12-14,24,24,False,0.24,5.76
2006-12-15,39,39,False,0.39,15.21
2006-12-16,92,92,False,0.92,84.64
2006-12-17,39,39,False,0.39,15.21
2006-12-18,62,62,False,0.62,38.44
2006-12-19,25,25,False,0.25,6.25
2006-12-20,76,76,False,0.76,57.76
2006-12-21,26,26,False,0.26,6.76
2006-12-22,59,59,False,0.59,34.809999999999995
2006-12-23,61,61,False,0.61,37.21
2006-12-24,23,23,False,0.23,5.29
2006-12-25,76,76,False,0.76,57.76
2006-12-26,17,17,False,0.17,2.89
2006-12-27,100,100,False,1.0,100.0
2006-12-28,14,14,False,0.14,1.9600000000000002
2006-12-29,59,59,False,0.59,34.809999999999995
2006-12-30,19,19,False,0.19,3.61
2006-12-31,0,0,False,0.0,0.0
2007-01-01,62,62,False,0.62,38.44
2007-01-02,28,28,False,0.28,7.840000000000001
2007-01-03,44,44,False,0.44,19.36
2007-01-04,62,62,False,0.62,38.44
2007-01-05,27,27,False,0.27,7.290000000000001
2007-01-06,39,39,False,0.39,15.21
2007-01-07,13,13,False,0.13,1.69
2007-01-08,26,26,False,0.26,6.76
2007-01-09,42,42,False,0.42,17.64
2007-01-10,26,26,False,0.26,6.76
2007-01-11,61,61,False,0.61,37.21
2007-01-12,27,27,False,0.27,7.290000000000001
2007-01-13,64,64,False,0.64,40.96
2007-01-14,66,66,False,0.66,43.56
2007-01-15,56,56,False,0.56,31.360000000000003
2007-01-16,59,59,False,0.59,34.809999999999995
2007-01-17,77,77,False,0.77,59.29
2007-01-18,60,60,False,0.6,36.0
2007-01-19,36,36,False,0.36,12.959999999999999
2007-01-20,37,37,False,0.37,13.69
2007-01-21,62,62,False,0.62,38.44
2007-01-22,59,59,False,0.59,34.809999999999995
2007-01-23,49,49,False,0.49,24.009999999999998
2007-01-24,58,58,False,0.58,33.64
2007-01-25,67,67,False,0.67,44.89
2007-01-26,43,43,False,0.43,18.49
2007-01-27,37,37,False,0.37,13.69
2007-01-28,100,100,False,1.0,100.0
2007-01-29,42,42,False,0.42,17.64
2007-01-30,56,56,False,0.56,31.360000000000003
2007-01-31,57,57,False,0.57,32.489999999999995
2007-02-01,41,41,False,0.41,16.81
2007-02-02,42,42,False,0.42,17.64
2007-02-03,61,61,False,0.61,37.21
2007-02-04,46,46,False,0.46,21.16
2007-02-05,21,21,False,0.21,4.41
2007-02-06,20,20,False,0.2,4.0
2007-02-07,31,31,False,0.31,9.61
2007-02-08,30,30,False,0.3,9.0
2007-02-09,21,21,False,0.21,4.41
2007-02-10,90,90,False,0.9,81.0
2007-02-11,30,30,False,0.3,9.0
2007-02-12,100,100,False,1.0,100.0
2007-02-13,68,68,False,0.68,46.24
2007-02-14,60,60,False,0.6,36.0
2007-02-15,62,62,False,0.62,38.44
2007-02-16,43,43,False,0.43,18.49
2007-02-17,46,46,False,0.46,21.16
2007-02-18,31,31,False,0.31,9.61
2007-02-19,55,55,False,0.55,30.250000000000004
2007-02-20,51,51,False,0.51,26.01
2007-02-21,40,40,False,0.4,16.0
2007-02-22,41,41,False,0.41,16.81
2007-02-23,54,54,False,0.54,29.160000000000004
2007-02-24,89,89,False,0.89,79.21000000000001
2007-02-25,15,15,False,0.15,2.25
2007-02-26,100,100,False,1.0,100.0
2007-02-27,49,49,False,0.49,24.009999999999998
2007-02-28,58,58,False,0.58,33.64
2007-03-01,50,50,False,0.5,25.0
2007-03-02,0,0,False,0.0,0.0
2007-03-03,21,21,False,0.21,4.41
2007-03-04,11,11,False,0.11,1.21
2007-03-05,22,22,False,0.22,4.84
2007-03-06,84,84,False,0.84,70.56
2007-03-07,0,0,False,0.0,0.0
2007-03-08,29,29,False,0.29,8.41
2007-03-09,38,38,False,0.38,14.44
2007-03-10,43,43,False,0.43,18.49
2007-03-11,43,43,False,0.43,18.49
2007-03-12,65,65,False,0.65,42.25
2007-03-13,29,29,False,0.29,8.41
2007-03-14,44,44,False,0.44,19.36
2007-03-15,51,51,False,0.51,26.01
2007-03-16,54,54,False,0.54,29.160000000000004
2007-03-17,22,22,False,0.22,4.84
2007-03-18,66,66,False,0.66,43.56
2007-03-19,100,100,False,1.0,100.0
2007-03-20,23,23,False,0.23,5.29
2007-03-21,29,29,False,0.29,8.41
2007-03-22,44,44,False,0.44,19.36
2007-03-23,46,46,False,0.46,21.16
2007-03-24,56,56,False,0.56,31.360000000000003
2007-03-25,22,22,False,0.22,4.84
2007-03-26,71,71,False,0.71,50.41
2007-03-27,63,63,False,0.63,39.69
2007-03-28,56,56,False,0.56,31.360000000000003
2007-03-29,29,29,False,0.29,8.41
2007-03-30,15,15,False,0.15,2.25
2007-03-31,44,44,False,0.44,19.36
2007-04-01,11,11,False,0.11,1.21
2007-04-02,15,15,False,0.15,2.25
2007-04-03,80,80,False,0.8,64.0
2007-04-04,29,29,False,0.29,8.41
2007-04-05,60,60,False,0.6,36.0
2007-04-06,42,42,False,0.42,17.64
2007-04-07,22,22,False,0.22,4.84
2007-04-08,12,12,False,0.12,1.44
2007-04-09,43,43,False,0.43,18.49
2007-04-10,49,49,False,0.49,24.009999999999998
2007-04-11,42,42,False,0.42,17.64
2007-04-12,63,63,False,0.63,39.69
2007-04-13,30,30,False,0.3,9.0
2007-04-14,32,32,False,0.32,10.24
2007-04-15,61,61,False,0.61,37.21
2007-04-16,41,41,False,0.41,16.81
2007-04-17,54,54,False,0.54,29.160000000000004
2007-04-18,48,48,False,0.48,23.04
2007-04-19,50,50,False,0.5,25.0
2007-04-20,100,100,False,1.0,100.0
2007-04-21,23,23,False,0.23,5.29
2007-04-22,45,45,False,0.45,20.25
2007-04-23,56,56,False,0.56,31.360000000000003
2007-04-24,54,54,False,0.54,29.160000000000004
2007-04-25,34,34,False,0.34,11.56
2007-04-26,35,35,False,0.35,12.25
2007-04-27,60,60,False,0.6,36.0
2007-04-28,11,11,False,0.11,1.21
2007-04-29,57,57,False,0.57,32.489999999999995
2007-04-30,70,70,False,0.7,49.0
2007-05-01,59,59,False,0.59,34.809999999999995
2007-05-02,85,85,False,0.85,72.25
2007-05-03,26,26,False,0.26,6.76
2007-05-04,45,45,False,0.45,20.25
2007-05-05,39,39,False,0.39,15.21
2007-05-06,52,52,False,0.52,27.04
2007-05-07,49,49,False,0.49,24.009999999999998
2007-05-08,64,64,False,0.64,40.96
2007-05-09,33,33,False,0.33,10.89
2007-05-10,68,68,False,0.68,46.24
2007-05-11,72,72,False,0.72,51.839999999999996
2007-05-12,14,14,False,0.14,1.9600000000000002
2007-05-13,70,70,False,0.7,49.0
2007-05-14,49,49,False,0.49,24.009999999999998
2007-05-15,48,48,False,0.48,23.04
2007-05-16,41,41,False,0.41,16.81
2007-05-17,66,66,False,0.66,43.56
2007-05-18,54,54,False,0.54,29.160000000000004
2007-05-19,66,66,False,0.66,43.56
2007-05-20,39,39,False,0.39,15.21
2007-05-21,58,58,False,0.58,33.64
2007-05-22,64,64,False,0.64,40.96
2007-05-23,49,49,False,0.49,24.009999999999998
2007-05-24,25,25,False,0.25,6.25
2007-05-25,94,94,False,0.94,88.36
2007-05-26,70,70,False,0.7,49.0
2007-05-27,44,44,False,0.44,19.36
2007-05-28,100,100,False,1.0,100.0
2007-05-29,33,33,False,0.33,10.89
2007-05-30,49,49,False,0.49,24.009999999999998
2007-05-31,42,42,False,0.42,17.64
2007-06-01,59,59,False,0.59,34.809999999999995
2007-06-02,49,49,False,0.49,24.009999999999998
2007-06-03,60,60,False,0.6,36.0
2007-06-04,68,68,False,0.68,46.24
2007-06-05,68,68,False,0.68,46.24
2007-06-06,48,48,False,0.48,23.04
2007-06-07,56,56,False,0.56,31.360000000000003
2007-06-08,60,60,False,0.6,36.0
2007-06-09,37,37,False,0.37,13.69
2007-06-10,38,38,False,0.38,14.44
2007-06-11,39,39,False,0.39,15.21
2007-06-12,62,62,False,0.62,38.44
2007-06-13,94,94,False,0.94,88.36
2007-06-14,49,49,False,0.49,24.009999999999998
2007-06-15,45,45,False,0.45,20.25
2007-06-16,99,99,False,0.99,98.01
2007-06-17,44,44,False,0.44,19.36
2007-06-18,51,51,False,0.51,26.01
2007-06-19,59,59,False,0.59,34.809999999999995
2007-06-20,26,26,False,0.26,6.76
2007-06-21,63,63,False,0.63,39.69
2007-06-22,43,43,False,0.43,18.49
2007-06-23,50,50,False,0.5,25.0
2007-06-24,38,38,False,0.38,14.44
2007-06-25,79,79,False,0.79,62.410000000000004
2007-06-26,54,54,False,0.54,29.160000000000004
2007-06-27,63,63,False,0.63,39.69
2007-06-28,48,48,False,0.48,23.04
2007-06-29,95,95,False,0.95,90.25
2007-06-30,100,100,False,1.0,100.0
2007-07-01,26,26,False,0.26,6.76
2007-07-02,58,58,False,0.58,33.64
2007-07-03,25,25,False,0.25,6.25
2007-07-04,24,24,False,0.24,5.76
2007-07-05,62,62,False,0.62,38.44
2007-07-06,17,17,False,0.17,2.89
2007-07-07,25,25,False,0.25,6.25
2007-07-08,100,100,False,1.0,100.0
2007-07-09,55,55,False,0.55,30.250000000000004
2007-07-10,47,47,False,0.47,22.09
2007-07-11,64,64,False,0.64,40.96
2007-07-12,65,65,False,0.65,42.25
2007-07-13,43,43,False,0.43,18.49
2007-07-14,62,62,False,0.62,38.44
2007-07-15,25,25,False,0.25,6.25
2007-07-16,70,70,False,0.7,49.0
2007-07-17,54,54,False,0.54,29.160000000000004
2007-07-18,71,71,False,0.71,50.41
2007-07-19,71,71,False,0.71,50.41
2007-07-20,68,68,False,0.68,46.24
2007-07-21,63,63,False,0.63,39.69
2007-07-22,65,65,False,0.65,42.25
2007-07-23,86,86,False,0.86,73.96
2007-07-24,70,70,False,0.7,49.0
2007-07-25,87,87,False,0.87,75.69
2007-07-26,81,81,False,0.81,65.61
2007-07-27,51,51,False,0.51,26.01
2007-07-28,36,36,False,0.36,12.959999999999999
2007-07-29,13,13,False,0.13,1.69
2007-07-30,47,47,False,0.47,22.09
2007-07-31,39,39,False,0.39,15.21
2007-08-01,56,56,False,0.56,31.360000000000003
2007-08-02,38,38,False,0.38,14.44
2007-08-03,40,40,False,0.4,16.0
2007-08-04,44,44,False,0.44,19.36
2007-08-05,58,58,False,0.58,33.64
2007-08-06,65,65,False,0.65,42.25
2007-08-07,45,45,False,0.45,20.25
2007-08-08,28,28,False,0.28,7.840000000000001
2007-08-09,47,47,False,0.47,22.09
2007-08-10,30,30,False,0.3,9.0
2007-08-11,58,58,False,0.58,33.64
2007-08-12,73,73,False,0.73,53.29
2007-08-13,100,100,False,1.0,100.0
2007-08-14,36,36,False,0.36,12.959999999999999
2007-08-15,46,46,False,0.46,21.16
2007-08-16,83,83,False,0.83,68.89
2007-08-17,40,40,False,0.4,16.0
2007-08-18,14,14,False,0.14,1.9600000000000002
2007-08-19,41,41,False,0.41,16.81
2007-08-20,71,71,False,0.71,50.41
2007-08-21,62,62,False,0.62,38.44
2007-08-22,72,72,False,0.72,51.839999999999996
2007-08-23,27,27,False,0.27,7.290000000000001
2007-08-24,39,39,False,0.39,15.21
2007-08-25,28,28,False,0.28,7.840000000000001
2007-08-26,41,41,False,0.41,16.81
2007-08-27,63,63,False,0.63,39.69
2007-08-28,18,18,False,0.18,3.2399999999999998
2007-08-29,62,62,False,0.62,38.44
2007-08-30,46,46,False,0.46,21.16
2007-08-31,20,20,False,0.2,4.0
2007-09-01,40,40,False,0.4,16.0
2007-09-02,43,43,False,0.43,18.49
2007-09-03,60,60,False,0.6,36.0
2007-09-04,25,25,False,0.25,6.25
2007-09-05,42,42,False,0.42,17.64
2007-09-06,100,100,False,1.0,100.0
2007-09-07,9,9,False,0.09,0.8099999999999999
2007-09-08,12,12,False,0.12,1.44
2007-09-09,24,24,False,0.24,5.76
2007-09-10,40,40,False,0.4,16.0
2007-09-11,48,48,False,0.48,23.04
2007-09-12,57,57,False,0.57,32.489999999999995
2007-09-13,33,33,False,0.33,10.89
2007-09-14,70,70,False,0.7,49.0
2007-09-15,62,62,False,0.62,38.44
2007-09-16,12,12,False,0.12,1.44
2007-09-17,64,64,False,0.64,40.96
2007-09-18,24,24,False,0.24,5.76
2007-09-19,48,48,False,0.48,23.04
2007-09-20,33,33,False,0.33,10.89
2007-09-21,35,35,False,0.35,12.25
2007-09-22,24,24,False,0.24,5.76
2007-09-23,37,37,False,0.37,13.69
2007-09-24,47,47,False,0.47,22.09
2007-09-25,63,63,False,0.63,39.69
2007-09-26,16,16,False,0.16,2.56
2007-09-27,32,32,False,0.32,10.24
2007-09-28,18,18,False,0.18,3.2399999999999998
2007-09-29,13,13,False,0.13,1.69
2007-09-30,24,24,False,0.24,5.76
2007-10-01,26,26,False,0.26,6.76
2007-10-02,94,94,False,0.94,88.36
2007-10-03,26,26,False,0.26,6.76
2007-10-04,44,44,False,0.44,19.36
2007-10-05,19,19,False,0.19,3.61
2007-10-06,0,0,False,0.0,0.0
2007-10-07,13,13,False,0.13,1.69
2007-10-08,35,35,False,0.35,12.25
2007-10-09,77,77,False,0.77,59.29
2007-10-10,26,26,False,0.26,6.76
2007-10-11,62,62,False,0.62,38.44
2007-10-12,47,47,False,0.47,22.09
2007-10-13,69,69,False,0.69,47.61
2007-10-14,53,53,False,0.53,28.09
2007-10-15,26,26,False,0.26,6.76
2007-10-16,67,67,False,0.67,44.89
2007-10-17,34,34,False,0.34,11.56
2007-10-18,78,78,False,0.78,60.84
2007-10-19,55,55,False,0.55,30.250000000000004
2007-10-20,40,40,False,0.4,16.0
2007-10-21,26,26,False,0.26,6.76
2007-10-22,100,100,False,1.0,100.0
2007-10-23,33,33,False,0.33,10.89
2007-10-24,8,8,False,0.08,0.64
2007-10-25,43,43,False,0.43,18.49
2007-10-26,27,27,False,0.27,7.290000000000001
2007-10-27,39,39,False,0.39,15.21
2007-10-28,39,39,False,0.39,15.21
2007-10-29,59,59,False,0.59,34.809999999999995
2007-10-30,34,34,False,0.34,11.56
2007-10-31,97,97,False,0.97,94.09
2007-11-01,63,63,False,0.63,39.69
2007-11-02,38,38,False,0.38,14.44
2007-11-03,36,36,False,0.36,12.959999999999999
2007-11-04,54,54,False,0.54,29.160000000000004
2007-11-05,47,47,False,0.47,22.09
2007-11-06,69,69,False,0.69,47.61
2007-11-07,46,46,False,0.46,21.16
2007-11-08,93,93,False,0.93,86.49000000000001
2007-11-09,75,75,False,0.75,56.25
2007-11-10,35,35,False,0.35,12.25
2007-11-11,18,18,False,0.18,3.2399999999999998
2007-11-12,60,60,False,0.6,36.0
2007-11-13,11,11,False,0.11,1.21
2007-11-14,67,67,False,0.67,44.89
2007-11-15,59,59,False,0.59,34.809999999999995
2007-11-16,49,49,False,0.49,24.009999999999998
2007-11-17,53,53,False,0.53,28.09
2007-11-18,35,35,False,0.35,12.25
2007-11-19,46,46,False,0.46,21.16
2007-11-20,47,47,False,0.47,22.09
2007-11-21,26,26,False,0.26,6.76
2007-11-22,19,19,False,0.19,3.61
