date,INFLATION RATE_unscaled,INFLATION RATE_monthly,isPartial,scale,INFLATION RATE
2018-01-28,34,47.0,,0.47,15.979999999999999
2018-01-29,60,47.0,,0.47,28.2
2018-01-30,99,47.0,,0.47,46.529999999999994
2018-01-31,100,47.0,,0.47,47.0
2018-02-01,56,77.0,False,0.77,43.120000000000005
2018-02-02,39,77.0,,0.77,30.03
2018-02-03,37,77.0,,0.77,28.490000000000002
2018-02-04,60,77.0,,0.77,46.2
2018-02-05,59,77.0,,0.77,45.43
2018-02-06,86,77.0,,0.77,66.22
2018-02-07,74,77.0,,0.77,56.980000000000004
2018-02-08,63,77.0,,0.77,48.51
2018-02-09,63,77.0,,0.77,48.51
2018-02-10,27,77.0,,0.77,20.79
2018-02-11,41,77.0,,0.77,31.57
2018-02-12,66,77.0,,0.77,50.82
2018-02-13,76,77.0,,0.77,58.52
2018-02-14,78,77.0,,0.77,60.06
2018-02-15,74,77.0,,0.77,56.980000000000004
2018-02-16,34,77.0,,0.77,26.18
2018-02-17,35,77.0,,0.77,26.95
2018-02-18,48,77.0,,0.77,36.96
2018-02-19,50,77.0,,0.77,38.5
2018-02-20,75,77.0,,0.77,57.75
2018-02-21,58,77.0,,0.77,44.660000000000004
2018-02-22,75,77.0,,0.77,57.75
2018-02-23,55,77.0,,0.77,42.35
2018-02-24,35,77.0,,0.77,26.95
2018-02-25,68,77.0,,0.77,52.36
2018-02-26,82,77.0,,0.77,63.14
2018-02-27,100,77.0,,0.77,77.0
2018-02-28,60,77.0,,0.77,46.2
2018-03-01,100,63.0,False,0.63,63.0
2018-03-02,45,63.0,,0.63,28.35
2018-03-03,42,63.0,,0.63,26.46
2018-03-04,36,63.0,,0.63,22.68
2018-03-05,68,63.0,,0.63,42.84
2018-03-06,66,63.0,,0.63,41.58
2018-03-07,53,63.0,,0.63,33.39
2018-03-08,57,63.0,,0.63,35.910000000000004
2018-03-09,46,63.0,,0.63,28.98
2018-03-10,28,63.0,,0.63,17.64
2018-03-11,28,63.0,,0.63,17.64
2018-03-12,66,63.0,,0.63,41.58
2018-03-13,38,63.0,,0.63,23.94
2018-03-14,50,63.0,,0.63,31.5
2018-03-15,31,63.0,,0.63,19.53
2018-03-16,31,63.0,,0.63,19.53
2018-03-17,17,63.0,,0.63,10.71
2018-03-18,29,63.0,,0.63,18.27
2018-03-19,45,63.0,,0.63,28.35
2018-03-20,51,63.0,,0.63,32.13
2018-03-21,49,63.0,,0.63,30.87
2018-03-22,57,63.0,,0.63,35.910000000000004
2018-03-23,32,63.0,,0.63,20.16
2018-03-24,32,63.0,,0.63,20.16
2018-03-25,40,63.0,,0.63,25.2
2018-03-26,56,63.0,,0.63,35.28
2018-03-27,51,63.0,,0.63,32.13
2018-03-28,60,63.0,,0.63,37.8
2018-03-29,81,63.0,,0.63,51.03
2018-03-30,42,63.0,,0.63,26.46
2018-03-31,26,63.0,,0.63,16.38
2018-04-01,39,64.0,False,0.64,24.96
2018-04-02,65,64.0,,0.64,41.6
2018-04-03,51,64.0,,0.64,32.64
2018-04-04,34,64.0,,0.64,21.76
2018-04-05,84,64.0,,0.64,53.76
2018-04-06,65,64.0,,0.64,41.6
2018-04-07,37,64.0,,0.64,23.68
2018-04-08,50,64.0,,0.64,32.0
2018-04-09,100,64.0,,0.64,64.0
2018-04-10,39,64.0,,0.64,24.96
2018-04-11,60,64.0,,0.64,38.4
2018-04-12,63,64.0,,0.64,40.32
2018-04-13,61,64.0,,0.64,39.04
2018-04-14,44,64.0,,0.64,28.16
2018-04-15,27,64.0,,0.64,17.28
2018-04-16,66,64.0,,0.64,42.24
2018-04-17,78,64.0,,0.64,49.92
2018-04-18,74,64.0,,0.64,47.36
2018-04-19,67,64.0,,0.64,42.88
2018-04-20,81,64.0,,0.64,51.84
2018-04-21,35,64.0,,0.64,22.400000000000002
2018-04-22,21,64.0,,0.64,13.44
2018-04-23,84,64.0,,0.64,53.76
2018-04-24,84,64.0,,0.64,53.76
2018-04-25,72,64.0,,0.64,46.08
2018-04-26,85,64.0,,0.64,54.4
2018-04-27,72,64.0,,0.64,46.08
2018-04-28,24,64.0,,0.64,15.36
2018-04-29,51,64.0,,0.64,32.64
2018-04-30,68,64.0,,0.64,43.52
2018-05-01,78,55.0,False,0.55,42.900000000000006
2018-05-02,79,55.0,,0.55,43.45
2018-05-03,86,55.0,,0.55,47.300000000000004
2018-05-04,100,55.0,,0.55,55.00000000000001
2018-05-05,60,55.0,,0.55,33.0
2018-05-06,64,55.0,,0.55,35.2
2018-05-07,75,55.0,,0.55,41.25
2018-05-08,86,55.0,,0.55,47.300000000000004
2018-05-09,95,55.0,,0.55,52.25000000000001
2018-05-10,65,55.0,,0.55,35.75
2018-05-11,93,55.0,,0.55,51.150000000000006
2018-05-12,47,55.0,,0.55,25.85
2018-05-13,52,55.0,,0.55,28.6
2018-05-14,85,55.0,,0.55,46.75000000000001
2018-05-15,78,55.0,,0.55,42.900000000000006
2018-05-16,68,55.0,,0.55,37.400000000000006
2018-05-17,80,55.0,,0.55,44.0
2018-05-18,66,55.0,,0.55,36.300000000000004
2018-05-19,41,55.0,,0.55,22.55
2018-05-20,51,55.0,,0.55,28.05
2018-05-21,58,55.0,,0.55,31.900000000000002
2018-05-22,61,55.0,,0.55,33.550000000000004
2018-05-23,78,55.0,,0.55,42.900000000000006
2018-05-24,68,55.0,,0.55,37.400000000000006
2018-05-25,29,55.0,,0.55,15.950000000000001
2018-05-26,48,55.0,,0.55,26.400000000000002
2018-05-27,29,55.0,,0.55,15.950000000000001
2018-05-28,23,55.0,,0.55,12.65
2018-05-29,70,55.0,,0.55,38.5
2018-05-30,31,55.0,,0.55,17.05
2018-05-31,55,55.0,,0.55,30.250000000000004
2018-06-01,45,40.0,False,0.4,18.0
2018-06-02,53,40.0,,0.4,21.200000000000003
2018-06-03,21,40.0,,0.4,8.4
2018-06-04,63,40.0,,0.4,25.200000000000003
2018-06-05,35,40.0,,0.4,14.0
2018-06-06,100,40.0,,0.4,40.0
2018-06-07,71,40.0,,0.4,28.400000000000002
2018-06-08,59,40.0,,0.4,23.6
2018-06-09,16,40.0,,0.4,6.4
2018-06-10,32,40.0,,0.4,12.8
2018-06-11,29,40.0,,0.4,11.600000000000001
2018-06-12,91,40.0,,0.4,36.4
2018-06-13,92,40.0,,0.4,36.800000000000004
2018-06-14,71,40.0,,0.4,28.400000000000002
2018-06-15,65,40.0,,0.4,26.0
2018-06-16,37,40.0,,0.4,14.8
2018-06-17,48,40.0,,0.4,19.200000000000003
2018-06-18,63,40.0,,0.4,25.200000000000003
2018-06-19,49,40.0,,0.4,19.6
2018-06-20,77,40.0,,0.4,30.8
2018-06-21,36,40.0,,0.4,14.4
2018-06-22,32,40.0,,0.4,12.8
2018-06-23,21,40.0,,0.4,8.4
2018-06-24,43,40.0,,0.4,17.2
2018-06-25,40,40.0,,0.4,16.0
2018-06-26,73,40.0,,0.4,29.200000000000003
2018-06-27,58,40.0,,0.4,23.200000000000003
2018-06-28,41,40.0,,0.4,16.400000000000002
2018-06-29,62,40.0,,0.4,24.8
2018-06-30,48,40.0,,0.4,19.200000000000003
2018-07-01,63,42.0,False,0.42,26.459999999999997
2018-07-02,58,42.0,,0.42,24.36
2018-07-03,54,42.0,,0.42,22.68
2018-07-04,59,42.0,,0.42,24.779999999999998
2018-07-05,33,42.0,,0.42,13.86
2018-07-06,59,42.0,,0.42,24.779999999999998
2018-07-07,26,42.0,,0.42,10.92
2018-07-08,65,42.0,,0.42,27.3
2018-07-09,77,42.0,,0.42,32.339999999999996
2018-07-10,48,42.0,,0.42,20.16
2018-07-11,63,42.0,,0.42,26.459999999999997
2018-07-12,86,42.0,,0.42,36.12
2018-07-13,55,42.0,,0.42,23.099999999999998
2018-07-14,30,42.0,,0.42,12.6
2018-07-15,55,42.0,,0.42,23.099999999999998
2018-07-16,70,42.0,,0.42,29.4
2018-07-17,100,42.0,,0.42,42.0
2018-07-18,57,42.0,,0.42,23.939999999999998
2018-07-19,63,42.0,,0.42,26.459999999999997
2018-07-20,61,42.0,,0.42,25.619999999999997
2018-07-21,56,42.0,,0.42,23.52
2018-07-22,59,42.0,,0.42,24.779999999999998
2018-07-23,67,42.0,,0.42,28.14
2018-07-24,66,42.0,,0.42,27.72
2018-07-25,92,42.0,,0.42,38.64
2018-07-26,94,42.0,,0.42,39.48
2018-07-27,69,42.0,,0.42,28.98
2018-07-28,68,42.0,,0.42,28.56
2018-07-29,63,42.0,,0.42,26.459999999999997
2018-07-30,70,42.0,,0.42,29.4
2018-07-31,66,42.0,,0.42,27.72
2018-08-01,50,48.0,False,0.48,24.0
2018-08-02,52,48.0,,0.48,24.96
2018-08-03,65,48.0,,0.48,31.2
2018-08-04,31,48.0,,0.48,14.879999999999999
2018-08-05,51,48.0,,0.48,24.48
2018-08-06,34,48.0,,0.48,16.32
2018-08-07,42,48.0,,0.48,20.16
2018-08-08,50,48.0,,0.48,24.0
2018-08-09,44,48.0,,0.48,21.119999999999997
2018-08-10,44,48.0,,0.48,21.119999999999997
2018-08-11,43,48.0,,0.48,20.64
2018-08-12,47,48.0,,0.48,22.56
2018-08-13,30,48.0,,0.48,14.399999999999999
2018-08-14,53,48.0,,0.48,25.439999999999998
2018-08-15,24,48.0,,0.48,11.52
2018-08-16,27,48.0,,0.48,12.959999999999999
2018-08-17,41,48.0,,0.48,19.68
2018-08-18,28,48.0,,0.48,13.44
2018-08-19,28,48.0,,0.48,13.44
2018-08-20,37,48.0,,0.48,17.759999999999998
2018-08-21,67,48.0,,0.48,32.16
2018-08-22,37,48.0,,0.48,17.759999999999998
2018-08-23,34,48.0,,0.48,16.32
2018-08-24,38,48.0,,0.48,18.24
2018-08-25,36,48.0,,0.48,17.28
2018-08-26,59,48.0,,0.48,28.32
2018-08-27,53,48.0,,0.48,25.439999999999998
2018-08-28,46,48.0,,0.48,22.08
2018-08-29,52,48.0,,0.48,24.96
2018-08-30,57,48.0,,0.48,27.36
2018-08-31,100,48.0,,0.48,48.0
2018-09-01,22,62.0,False,0.62,13.64
2018-09-02,45,62.0,,0.62,27.9
2018-09-03,34,62.0,,0.62,21.08
2018-09-04,62,62.0,,0.62,38.44
2018-09-05,72,62.0,,0.62,44.64
2018-09-06,43,62.0,,0.62,26.66
2018-09-07,51,62.0,,0.62,31.62
2018-09-08,46,62.0,,0.62,28.52
2018-09-09,37,62.0,,0.62,22.94
2018-09-10,63,62.0,,0.62,39.06
2018-09-11,63,62.0,,0.62,39.06
2018-09-12,92,62.0,,0.62,57.04
2018-09-13,67,62.0,,0.62,41.54
2018-09-14,55,62.0,,0.62,34.1
2018-09-15,48,62.0,,0.62,29.759999999999998
2018-09-16,38,62.0,,0.62,23.56
2018-09-17,97,62.0,,0.62,60.14
2018-09-18,64,62.0,,0.62,39.68
2018-09-19,88,62.0,,0.62,54.56
2018-09-20,86,62.0,,0.62,53.32
2018-09-21,63,62.0,,0.62,39.06
2018-09-22,44,62.0,,0.62,27.28
2018-09-23,76,62.0,,0.62,47.12
2018-09-24,71,62.0,,0.62,44.02
2018-09-25,100,62.0,,0.62,62.0
2018-09-26,97,62.0,,0.62,60.14
2018-09-27,77,62.0,,0.62,47.74
2018-09-28,49,62.0,,0.62,30.38
2018-09-29,44,62.0,,0.62,27.28
2018-09-30,64,62.0,,0.62,39.68
2018-10-01,52,80.0,False,0.8,41.6
2018-10-02,67,80.0,,0.8,53.6
2018-10-03,53,80.0,,0.8,42.400000000000006
2018-10-04,48,80.0,,0.8,38.400000000000006
2018-10-05,54,80.0,,0.8,43.2
2018-10-06,18,80.0,,0.8,14.4
2018-10-07,27,80.0,,0.8,21.6
2018-10-08,42,80.0,,0.8,33.6
2018-10-09,40,80.0,,0.8,32.0
2018-10-10,53,80.0,,0.8,42.400000000000006
2018-10-11,100,80.0,,0.8,80.0
2018-10-12,60,80.0,,0.8,48.0
2018-10-13,21,80.0,,0.8,16.8
2018-10-14,39,80.0,,0.8,31.200000000000003
2018-10-15,49,80.0,,0.8,39.2
2018-10-16,47,80.0,,0.8,37.6
2018-10-17,70,80.0,,0.8,56.0
2018-10-18,50,80.0,,0.8,40.0
2018-10-19,45,80.0,,0.8,36.0
2018-10-20,30,80.0,,0.8,24.0
2018-10-21,30,80.0,,0.8,24.0
2018-10-22,71,80.0,,0.8,56.800000000000004
2018-10-23,48,80.0,,0.8,38.400000000000006
2018-10-24,39,80.0,,0.8,31.200000000000003
2018-10-25,43,80.0,,0.8,34.4
2018-10-26,27,80.0,,0.8,21.6
2018-10-27,26,80.0,,0.8,20.8
2018-10-28,18,80.0,,0.8,14.4
2018-10-29,52,80.0,,0.8,41.6
2018-10-30,68,80.0,,0.8,54.400000000000006
2018-10-31,46,80.0,,0.8,36.800000000000004
2018-11-01,54,59.0,False,0.59,31.86
2018-11-02,75,59.0,,0.59,44.25
2018-11-03,47,59.0,,0.59,27.729999999999997
2018-11-04,29,59.0,,0.59,17.11
2018-11-05,94,59.0,,0.59,55.459999999999994
2018-11-06,78,59.0,,0.59,46.019999999999996
2018-11-07,75,59.0,,0.59,44.25
2018-11-08,82,59.0,,0.59,48.379999999999995
2018-11-09,62,59.0,,0.59,36.58
2018-11-10,34,59.0,,0.59,20.06
2018-11-11,49,59.0,,0.59,28.91
2018-11-12,41,59.0,,0.59,24.189999999999998
2018-11-13,31,59.0,,0.59,18.29
2018-11-14,58,59.0,,0.59,34.22
2018-11-15,86,59.0,,0.59,50.739999999999995
2018-11-16,63,59.0,,0.59,37.169999999999995
2018-11-17,19,59.0,,0.59,11.209999999999999
2018-11-18,31,59.0,,0.59,18.29
2018-11-19,55,59.0,,0.59,32.449999999999996
2018-11-20,63,59.0,,0.59,37.169999999999995
2018-11-21,46,59.0,,0.59,27.139999999999997
2018-11-22,19,59.0,,0.59,11.209999999999999
2018-11-23,22,59.0,,0.59,12.979999999999999
2018-11-24,22,59.0,,0.59,12.979999999999999
2018-11-25,30,59.0,,0.59,17.7
2018-11-26,62,59.0,,0.59,36.58
2018-11-27,98,59.0,,0.59,57.82
2018-11-28,100,59.0,,0.59,59.0
2018-11-29,88,59.0,,0.59,51.919999999999995
2018-11-30,90,59.0,,0.59,53.099999999999994
2018-12-01,50,58.0,False,0.58,28.999999999999996
2018-12-02,46,58.0,,0.58,26.68
2018-12-03,95,58.0,,0.58,55.099999999999994
2018-12-04,82,58.0,,0.58,47.559999999999995
2018-12-05,99,58.0,,0.58,57.419999999999995
2018-12-06,89,58.0,,0.58,51.62
2018-12-07,100,58.0,,0.58,57.99999999999999
2018-12-08,41,58.0,,0.58,23.779999999999998
2018-12-09,50,58.0,,0.58,28.999999999999996
2018-12-10,83,58.0,,0.58,48.13999999999999
2018-12-11,96,58.0,,0.58,55.67999999999999
2018-12-12,77,58.0,,0.58,44.66
2018-12-13,74,58.0,,0.58,42.919999999999995
2018-12-14,60,58.0,,0.58,34.8
2018-12-15,30,58.0,,0.58,17.4
2018-12-16,38,58.0,,0.58,22.04
2018-12-17,79,58.0,,0.58,45.82
2018-12-18,66,58.0,,0.58,38.279999999999994
2018-12-19,71,58.0,,0.58,41.18
2018-12-20,60,58.0,,0.58,34.8
2018-12-21,50,58.0,,0.58,28.999999999999996
2018-12-22,21,58.0,,0.58,12.18
2018-12-23,30,58.0,,0.58,17.4
2018-12-24,33,58.0,,0.58,19.139999999999997
2018-12-25,33,58.0,,0.58,19.139999999999997
2018-12-26,43,58.0,,0.58,24.939999999999998
2018-12-27,26,58.0,,0.58,15.079999999999998
2018-12-28,40,58.0,,0.58,23.2
2018-12-29,26,58.0,,0.58,15.079999999999998
2018-12-30,40,58.0,,0.58,23.2
2018-12-31,20,58.0,,0.58,11.6
2019-01-01,27,54.0,False,0.54,14.580000000000002
2019-01-02,31,54.0,,0.54,16.740000000000002
2019-01-03,68,54.0,,0.54,36.72
2019-01-04,53,54.0,,0.54,28.62
2019-01-05,21,54.0,,0.54,11.34
2019-01-06,42,54.0,,0.54,22.68
2019-01-07,47,54.0,,0.54,25.380000000000003
2019-01-08,90,54.0,,0.54,48.6
2019-01-09,85,54.0,,0.54,45.900000000000006
2019-01-10,64,54.0,,0.54,34.56
2019-01-11,55,54.0,,0.54,29.700000000000003
2019-01-12,39,54.0,,0.54,21.060000000000002
2019-01-13,54,54.0,,0.54,29.160000000000004
2019-01-14,50,54.0,,0.54,27.0
2019-01-15,100,54.0,,0.54,54.0
2019-01-16,100,54.0,,0.54,54.0
2019-01-17,71,54.0,,0.54,38.34
2019-01-18,90,54.0,,0.54,48.6
2019-01-19,50,54.0,,0.54,27.0
2019-01-20,31,54.0,,0.54,16.740000000000002
2019-01-21,44,54.0,,0.54,23.76
2019-01-22,77,54.0,,0.54,41.580000000000005
2019-01-23,96,54.0,,0.54,51.84
2019-01-24,70,54.0,,0.54,37.800000000000004
2019-01-25,84,54.0,,0.54,45.36
2019-01-26,26,54.0,,0.54,14.040000000000001
2019-01-27,60,54.0,,0.54,32.400000000000006
2019-01-28,71,54.0,,0.54,38.34
2019-01-29,63,54.0,,0.54,34.02
2019-01-30,59,54.0,,0.54,31.860000000000003
2019-01-31,63,54.0,,0.54,34.02
2019-02-01,60,68.0,False,0.68,40.800000000000004
2019-02-02,37,68.0,,0.68,25.16
2019-02-03,54,68.0,,0.68,36.720000000000006
2019-02-04,79,68.0,,0.68,53.720000000000006
2019-02-05,65,68.0,,0.68,44.2
2019-02-06,77,68.0,,0.68,52.36000000000001
2019-02-07,60,68.0,,0.68,40.800000000000004
2019-02-08,58,68.0,,0.68,39.440000000000005
2019-02-09,41,68.0,,0.68,27.880000000000003
2019-02-10,59,68.0,,0.68,40.120000000000005
2019-02-11,79,68.0,,0.68,53.720000000000006
2019-02-12,75,68.0,,0.68,51.00000000000001
2019-02-13,69,68.0,,0.68,46.92
2019-02-14,87,68.0,,0.68,59.160000000000004
2019-02-15,71,68.0,,0.68,48.28
2019-02-16,39,68.0,,0.68,26.520000000000003
2019-02-17,35,68.0,,0.68,23.8
2019-02-18,71,68.0,,0.68,48.28
2019-02-19,86,68.0,,0.68,58.480000000000004
2019-02-20,78,68.0,,0.68,53.040000000000006
2019-02-21,62,68.0,,0.68,42.160000000000004
2019-02-22,54,68.0,,0.68,36.720000000000006
2019-02-23,39,68.0,,0.68,26.520000000000003
2019-02-24,46,68.0,,0.68,31.28
2019-02-25,68,68.0,,0.68,46.24
2019-02-26,100,68.0,,0.68,68.0
2019-02-27,71,68.0,,0.68,48.28
2019-02-28,93,68.0,,0.68,63.24
2019-03-01,68,69.0,False,0.69,46.919999999999995
2019-03-02,36,69.0,,0.69,24.839999999999996
2019-03-03,70,69.0,,0.69,48.3
2019-03-04,83,69.0,,0.69,57.269999999999996
2019-03-05,100,69.0,,0.69,69.0
2019-03-06,87,69.0,,0.69,60.029999999999994
2019-03-07,53,69.0,,0.69,36.57
2019-03-08,53,69.0,,0.69,36.57
2019-03-09,34,69.0,,0.69,23.459999999999997
2019-03-10,24,69.0,,0.69,16.56
2019-03-11,43,69.0,,0.69,29.669999999999998
2019-03-12,56,69.0,,0.69,38.64
2019-03-13,79,69.0,,0.69,54.51
2019-03-14,72,69.0,,0.69,49.67999999999999
2019-03-15,64,69.0,,0.69,44.16
2019-03-16,21,69.0,,0.69,14.489999999999998
2019-03-17,37,69.0,,0.69,25.529999999999998
2019-03-18,55,69.0,,0.69,37.949999999999996
2019-03-19,48,69.0,,0.69,33.12
2019-03-20,68,69.0,,0.69,46.919999999999995
2019-03-21,85,69.0,,0.69,58.65
2019-03-22,40,69.0,,0.69,27.599999999999998
2019-03-23,18,69.0,,0.69,12.419999999999998
2019-03-24,39,69.0,,0.69,26.909999999999997
2019-03-25,65,69.0,,0.69,44.849999999999994
2019-03-26,78,69.0,,0.69,53.81999999999999
2019-03-27,58,69.0,,0.69,40.019999999999996
2019-03-28,77,69.0,,0.69,53.129999999999995
2019-03-29,77,69.0,,0.69,53.129999999999995
2019-03-30,58,69.0,,0.69,40.019999999999996
2019-03-31,42,69.0,,0.69,28.979999999999997
2019-04-01,88,73.0,False,0.73,64.24
2019-04-02,76,73.0,,0.73,55.48
2019-04-03,77,73.0,,0.73,56.21
2019-04-04,57,73.0,,0.73,41.61
2019-04-05,74,73.0,,0.73,54.019999999999996
2019-04-06,35,73.0,,0.73,25.55
2019-04-07,42,73.0,,0.73,30.66
2019-04-08,74,73.0,,0.73,54.019999999999996
2019-04-09,79,73.0,,0.73,57.67
2019-04-10,86,73.0,,0.73,62.78
2019-04-11,80,73.0,,0.73,58.4
2019-04-12,35,73.0,,0.73,25.55
2019-04-13,39,73.0,,0.73,28.47
2019-04-14,34,73.0,,0.73,24.82
2019-04-15,71,73.0,,0.73,51.83
2019-04-16,100,73.0,,0.73,73.0
2019-04-17,61,73.0,,0.73,44.53
2019-04-18,68,73.0,,0.73,49.64
2019-04-19,47,73.0,,0.73,34.31
2019-04-20,29,73.0,,0.73,21.169999999999998
2019-04-21,38,73.0,,0.73,27.74
2019-04-22,70,73.0,,0.73,51.1
2019-04-23,85,73.0,,0.73,62.05
2019-04-24,86,73.0,,0.73,62.78
2019-04-25,69,73.0,,0.73,50.37
2019-04-26,80,73.0,,0.73,58.4
2019-04-27,42,73.0,,0.73,30.66
2019-04-28,60,73.0,,0.73,43.8
2019-04-29,75,73.0,,0.73,54.75
2019-04-30,97,73.0,,0.73,70.81
2019-05-01,100,56.0,False,0.56,56.00000000000001
2019-05-02,87,56.0,,0.56,48.720000000000006
2019-05-03,71,56.0,,0.56,39.760000000000005
2019-05-04,38,56.0,,0.56,21.28
2019-05-05,60,56.0,,0.56,33.6
2019-05-06,56,56.0,,0.56,31.360000000000003
2019-05-07,90,56.0,,0.56,50.400000000000006
2019-05-08,80,56.0,,0.56,44.800000000000004
2019-05-09,85,56.0,,0.56,47.6
2019-05-10,60,56.0,,0.56,33.6
2019-05-11,44,56.0,,0.56,24.64
2019-05-12,32,56.0,,0.56,17.92
2019-05-13,81,56.0,,0.56,45.36000000000001
2019-05-14,73,56.0,,0.56,40.88
2019-05-15,73,56.0,,0.56,40.88
2019-05-16,61,56.0,,0.56,34.160000000000004
2019-05-17,29,56.0,,0.56,16.240000000000002
2019-05-18,22,56.0,,0.56,12.32
2019-05-19,42,56.0,,0.56,23.520000000000003
2019-05-20,51,56.0,,0.56,28.560000000000002
2019-05-21,53,56.0,,0.56,29.680000000000003
2019-05-22,51,56.0,,0.56,28.560000000000002
2019-05-23,37,56.0,,0.56,20.720000000000002
2019-05-24,47,56.0,,0.56,26.320000000000004
2019-05-25,35,56.0,,0.56,19.6
2019-05-26,36,56.0,,0.56,20.160000000000004
2019-05-27,29,56.0,,0.56,16.240000000000002
2019-05-28,43,56.0,,0.56,24.080000000000002
2019-05-29,39,56.0,,0.56,21.840000000000003
2019-05-30,49,56.0,,0.56,27.44
2019-05-31,41,56.0,,0.56,22.96
2019-06-01,51,42.0,False,0.42,21.419999999999998
2019-06-02,44,42.0,,0.42,18.48
2019-06-03,100,42.0,,0.42,42.0
2019-06-04,38,42.0,,0.42,15.959999999999999
2019-06-05,52,42.0,,0.42,21.84
2019-06-06,58,42.0,,0.42,24.36
2019-06-07,74,42.0,,0.42,31.08
2019-06-08,51,42.0,,0.42,21.419999999999998
2019-06-09,48,42.0,,0.42,20.16
2019-06-10,58,42.0,,0.42,24.36
2019-06-11,54,42.0,,0.42,22.68
2019-06-12,42,42.0,,0.42,17.64
2019-06-13,59,42.0,,0.42,24.779999999999998
2019-06-14,57,42.0,,0.42,23.939999999999998
2019-06-15,67,42.0,,0.42,28.14
2019-06-16,45,42.0,,0.42,18.9
2019-06-17,78,42.0,,0.42,32.76
2019-06-18,66,42.0,,0.42,27.72
2019-06-19,74,42.0,,0.42,31.08
2019-06-20,57,42.0,,0.42,23.939999999999998
2019-06-21,56,42.0,,0.42,23.52
2019-06-22,53,42.0,,0.42,22.259999999999998
2019-06-23,66,42.0,,0.42,27.72
2019-06-24,51,42.0,,0.42,21.419999999999998
2019-06-25,60,42.0,,0.42,25.2
2019-06-26,57,42.0,,0.42,23.939999999999998
2019-06-27,59,42.0,,0.42,24.779999999999998
2019-06-28,39,42.0,,0.42,16.38
2019-06-29,52,42.0,,0.42,21.84
2019-06-30,33,42.0,,0.42,13.86
2019-07-01,74,39.0,False,0.39,28.86
2019-07-02,69,39.0,,0.39,26.91
2019-07-03,62,39.0,,0.39,24.18
2019-07-04,23,39.0,,0.39,8.97
2019-07-05,43,39.0,,0.39,16.77
2019-07-06,55,39.0,,0.39,21.45
2019-07-07,39,39.0,,0.39,15.21
2019-07-08,72,39.0,,0.39,28.080000000000002
2019-07-09,51,39.0,,0.39,19.89
2019-07-10,94,39.0,,0.39,36.660000000000004
2019-07-11,74,39.0,,0.39,28.86
2019-07-12,96,39.0,,0.39,37.44
2019-07-13,65,39.0,,0.39,25.35
2019-07-14,24,39.0,,0.39,9.36
2019-07-15,86,39.0,,0.39,33.54
2019-07-16,60,39.0,,0.39,23.400000000000002
2019-07-17,100,39.0,,0.39,39.0
2019-07-18,54,39.0,,0.39,21.060000000000002
2019-07-19,47,39.0,,0.39,18.330000000000002
2019-07-20,47,39.0,,0.39,18.330000000000002
2019-07-21,62,39.0,,0.39,24.18
2019-07-22,41,39.0,,0.39,15.99
2019-07-23,56,39.0,,0.39,21.84
2019-07-24,61,39.0,,0.39,23.79
2019-07-25,81,39.0,,0.39,31.59
2019-07-26,46,39.0,,0.39,17.94
2019-07-27,45,39.0,,0.39,17.55
2019-07-28,39,39.0,,0.39,15.21
2019-07-29,73,39.0,,0.39,28.470000000000002
2019-07-30,80,39.0,,0.39,31.200000000000003
2019-07-31,79,39.0,,0.39,30.810000000000002
2019-08-01,55,38.0,False,0.38,20.9
2019-08-02,73,38.0,,0.38,27.740000000000002
2019-08-03,35,38.0,,0.38,13.3
2019-08-04,35,38.0,,0.38,13.3
2019-08-05,30,38.0,,0.38,11.4
2019-08-06,100,38.0,,0.38,38.0
2019-08-07,45,38.0,,0.38,17.1
2019-08-08,35,38.0,,0.38,13.3
2019-08-09,61,38.0,,0.38,23.18
2019-08-10,69,38.0,,0.38,26.22
2019-08-11,23,38.0,,0.38,8.74
2019-08-12,49,38.0,,0.38,18.62
2019-08-13,97,38.0,,0.38,36.86
2019-08-14,47,38.0,,0.38,17.86
2019-08-15,78,38.0,,0.38,29.64
2019-08-16,68,38.0,,0.38,25.84
2019-08-17,39,38.0,,0.38,14.82
2019-08-18,29,38.0,,0.38,11.02
2019-08-19,47,38.0,,0.38,17.86
2019-08-20,57,38.0,,0.38,21.66
2019-08-21,47,38.0,,0.38,17.86
2019-08-22,48,38.0,,0.38,18.240000000000002
2019-08-23,86,38.0,,0.38,32.68
2019-08-24,17,38.0,,0.38,6.46
2019-08-25,44,38.0,,0.38,16.72
2019-08-26,75,38.0,,0.38,28.5
2019-08-27,70,38.0,,0.38,26.6
2019-08-28,46,38.0,,0.38,17.48
2019-08-29,66,38.0,,0.38,25.080000000000002
2019-08-30,64,38.0,,0.38,24.32
2019-08-31,42,38.0,,0.38,15.96
2019-09-01,30,59.0,False,0.59,17.7
2019-09-02,36,59.0,,0.59,21.24
2019-09-03,56,59.0,,0.59,33.04
2019-09-04,66,59.0,,0.59,38.94
2019-09-05,53,59.0,,0.59,31.27
2019-09-06,74,59.0,,0.59,43.66
2019-09-07,25,59.0,,0.59,14.75
2019-09-08,36,59.0,,0.59,21.24
2019-09-09,81,59.0,,0.59,47.79
2019-09-10,60,59.0,,0.59,35.4
2019-09-11,63,59.0,,0.59,37.169999999999995
2019-09-12,88,59.0,,0.59,51.919999999999995
2019-09-13,50,59.0,,0.59,29.5
2019-09-14,73,59.0,,0.59,43.07
2019-09-15,65,59.0,,0.59,38.35
