date,EXPENSE_unscaled,EXPENSE_monthly,isPartial,scale,EXPENSE
2014-03-16,54,80.0,,0.8,43.2
2014-03-17,84,80.0,,0.8,67.2
2014-03-18,84,80.0,,0.8,67.2
2014-03-19,77,80.0,,0.8,61.6
2014-03-20,80,80.0,,0.8,64.0
2014-03-21,66,80.0,,0.8,52.800000000000004
2014-03-22,49,80.0,,0.8,39.2
2014-03-23,60,80.0,,0.8,48.0
2014-03-24,83,80.0,,0.8,66.4
2014-03-25,92,80.0,,0.8,73.60000000000001
2014-03-26,80,80.0,,0.8,64.0
2014-03-27,87,80.0,,0.8,69.60000000000001
2014-03-28,69,80.0,,0.8,55.2
2014-03-29,58,80.0,,0.8,46.400000000000006
2014-03-30,66,80.0,,0.8,52.800000000000004
2014-03-31,100,80.0,,0.8,80.0
2014-04-01,89,79.0,False,0.79,70.31
2014-04-02,76,79.0,,0.79,60.040000000000006
2014-04-03,68,79.0,,0.79,53.72
2014-04-04,69,79.0,,0.79,54.510000000000005
2014-04-05,56,79.0,,0.79,44.24
2014-04-06,56,79.0,,0.79,44.24
2014-04-07,74,79.0,,0.79,58.46
2014-04-08,75,79.0,,0.79,59.25
2014-04-09,81,79.0,,0.79,63.99
2014-04-10,80,79.0,,0.79,63.2
2014-04-11,65,79.0,,0.79,51.35
2014-04-12,58,79.0,,0.79,45.82
2014-04-13,82,79.0,,0.79,64.78
2014-04-14,100,79.0,,0.79,79.0
2014-04-15,86,79.0,,0.79,67.94
2014-04-16,67,79.0,,0.79,52.93
2014-04-17,46,79.0,,0.79,36.34
2014-04-18,47,79.0,,0.79,37.13
2014-04-19,30,79.0,,0.79,23.700000000000003
2014-04-20,34,79.0,,0.79,26.86
2014-04-21,56,79.0,,0.79,44.24
2014-04-22,65,79.0,,0.79,51.35
2014-04-23,61,79.0,,0.79,48.190000000000005
2014-04-24,67,79.0,,0.79,52.93
2014-04-25,62,79.0,,0.79,48.980000000000004
2014-04-26,30,79.0,,0.79,23.700000000000003
2014-04-27,27,79.0,,0.79,21.330000000000002
2014-04-28,70,79.0,,0.79,55.300000000000004
2014-04-29,70,79.0,,0.79,55.300000000000004
2014-04-30,51,79.0,,0.79,40.29
2014-05-01,87,58.0,False,0.58,50.459999999999994
2014-05-02,86,58.0,,0.58,49.879999999999995
2014-05-03,52,58.0,,0.58,30.159999999999997
2014-05-04,45,58.0,,0.58,26.099999999999998
2014-05-05,85,58.0,,0.58,49.3
2014-05-06,100,58.0,,0.58,57.99999999999999
2014-05-07,98,58.0,,0.58,56.839999999999996
2014-05-08,94,58.0,,0.58,54.519999999999996
2014-05-09,78,58.0,,0.58,45.239999999999995
2014-05-10,35,58.0,,0.58,20.299999999999997
2014-05-11,49,58.0,,0.58,28.419999999999998
2014-05-12,87,58.0,,0.58,50.459999999999994
2014-05-13,84,58.0,,0.58,48.72
2014-05-14,95,58.0,,0.58,55.099999999999994
2014-05-15,90,58.0,,0.58,52.199999999999996
2014-05-16,70,58.0,,0.58,40.599999999999994
2014-05-17,37,58.0,,0.58,21.459999999999997
2014-05-18,34,58.0,,0.58,19.72
2014-05-19,100,58.0,,0.58,57.99999999999999
2014-05-20,82,58.0,,0.58,47.559999999999995
2014-05-21,80,58.0,,0.58,46.4
2014-05-22,79,58.0,,0.58,45.82
2014-05-23,73,58.0,,0.58,42.339999999999996
2014-05-24,40,58.0,,0.58,23.2
2014-05-25,39,58.0,,0.58,22.619999999999997
2014-05-26,51,58.0,,0.58,29.58
2014-05-27,85,58.0,,0.58,49.3
2014-05-28,62,58.0,,0.58,35.96
2014-05-29,91,58.0,,0.58,52.779999999999994
2014-05-30,68,58.0,,0.58,39.44
2014-05-31,39,58.0,,0.58,22.619999999999997
2014-06-01,64,60.0,False,0.6,38.4
2014-06-02,80,60.0,,0.6,48.0
2014-06-03,98,60.0,,0.6,58.8
2014-06-04,83,60.0,,0.6,49.8
2014-06-05,95,60.0,,0.6,57.0
2014-06-06,90,60.0,,0.6,54.0
2014-06-07,57,60.0,,0.6,34.199999999999996
2014-06-08,41,60.0,,0.6,24.599999999999998
2014-06-09,96,60.0,,0.6,57.599999999999994
2014-06-10,90,60.0,,0.6,54.0
2014-06-11,83,60.0,,0.6,49.8
2014-06-12,75,60.0,,0.6,45.0
2014-06-13,87,60.0,,0.6,52.199999999999996
2014-06-14,42,60.0,,0.6,25.2
2014-06-15,46,60.0,,0.6,27.599999999999998
2014-06-16,89,60.0,,0.6,53.4
2014-06-17,85,60.0,,0.6,51.0
2014-06-18,84,60.0,,0.6,50.4
2014-06-19,79,60.0,,0.6,47.4
2014-06-20,72,60.0,,0.6,43.199999999999996
2014-06-21,56,60.0,,0.6,33.6
2014-06-22,56,60.0,,0.6,33.6
2014-06-23,83,60.0,,0.6,49.8
2014-06-24,100,60.0,,0.6,60.0
2014-06-25,98,60.0,,0.6,58.8
2014-06-26,85,60.0,,0.6,51.0
2014-06-27,81,60.0,,0.6,48.6
2014-06-28,45,60.0,,0.6,27.0
2014-06-29,53,60.0,,0.6,31.799999999999997
2014-06-30,100,60.0,,0.6,60.0
2014-07-01,89,58.0,False,0.58,51.62
2014-07-02,85,58.0,,0.58,49.3
2014-07-03,59,58.0,,0.58,34.22
2014-07-04,46,58.0,,0.58,26.68
2014-07-05,44,58.0,,0.58,25.52
2014-07-06,51,58.0,,0.58,29.58
2014-07-07,83,58.0,,0.58,48.13999999999999
2014-07-08,87,58.0,,0.58,50.459999999999994
2014-07-09,100,58.0,,0.58,57.99999999999999
2014-07-10,76,58.0,,0.58,44.08
2014-07-11,86,58.0,,0.58,49.879999999999995
2014-07-12,39,58.0,,0.58,22.619999999999997
2014-07-13,33,58.0,,0.58,19.139999999999997
2014-07-14,91,58.0,,0.58,52.779999999999994
2014-07-15,79,58.0,,0.58,45.82
2014-07-16,89,58.0,,0.58,51.62
2014-07-17,92,58.0,,0.58,53.36
2014-07-18,74,58.0,,0.58,42.919999999999995
2014-07-19,36,58.0,,0.58,20.88
2014-07-20,47,58.0,,0.58,27.259999999999998
2014-07-21,60,58.0,,0.58,34.8
2014-07-22,84,58.0,,0.58,48.72
2014-07-23,82,58.0,,0.58,47.559999999999995
2014-07-24,77,58.0,,0.58,44.66
2014-07-25,79,58.0,,0.58,45.82
2014-07-26,31,58.0,,0.58,17.98
2014-07-27,42,58.0,,0.58,24.36
2014-07-28,79,58.0,,0.58,45.82
2014-07-29,97,58.0,,0.58,56.26
2014-07-30,73,58.0,,0.58,42.339999999999996
2014-07-31,86,58.0,,0.58,49.879999999999995
2014-08-01,80,55.0,False,0.55,44.0
2014-08-02,52,55.0,,0.55,28.6
2014-08-03,44,55.0,,0.55,24.200000000000003
2014-08-04,73,55.0,,0.55,40.150000000000006
2014-08-05,84,55.0,,0.55,46.2
2014-08-06,72,55.0,,0.55,39.6
2014-08-07,77,55.0,,0.55,42.35
2014-08-08,88,55.0,,0.55,48.400000000000006
2014-08-09,21,55.0,,0.55,11.55
2014-08-10,51,55.0,,0.55,28.05
2014-08-11,74,55.0,,0.55,40.7
2014-08-12,87,55.0,,0.55,47.85
2014-08-13,74,55.0,,0.55,40.7
2014-08-14,77,55.0,,0.55,42.35
2014-08-15,83,55.0,,0.55,45.650000000000006
2014-08-16,40,55.0,,0.55,22.0
2014-08-17,47,55.0,,0.55,25.85
2014-08-18,79,55.0,,0.55,43.45
2014-08-19,84,55.0,,0.55,46.2
2014-08-20,81,55.0,,0.55,44.550000000000004
2014-08-21,87,55.0,,0.55,47.85
2014-08-22,86,55.0,,0.55,47.300000000000004
2014-08-23,48,55.0,,0.55,26.400000000000002
2014-08-24,56,55.0,,0.55,30.800000000000004
2014-08-25,96,55.0,,0.55,52.800000000000004
2014-08-26,92,55.0,,0.55,50.6
2014-08-27,99,55.0,,0.55,54.45
2014-08-28,100,55.0,,0.55,55.00000000000001
2014-08-29,96,55.0,,0.55,52.800000000000004
2014-08-30,53,55.0,,0.55,29.150000000000002
2014-08-31,46,55.0,,0.55,25.3
2014-09-01,42,73.0,False,0.73,30.66
2014-09-02,72,73.0,,0.73,52.56
2014-09-03,87,73.0,,0.73,63.51
2014-09-04,74,73.0,,0.73,54.019999999999996
2014-09-05,78,73.0,,0.73,56.94
2014-09-06,44,73.0,,0.73,32.12
2014-09-07,52,73.0,,0.73,37.96
2014-09-08,96,73.0,,0.73,70.08
2014-09-09,84,73.0,,0.73,61.32
2014-09-10,98,73.0,,0.73,71.53999999999999
2014-09-11,89,73.0,,0.73,64.97
2014-09-12,69,73.0,,0.73,50.37
2014-09-13,47,73.0,,0.73,34.31
2014-09-14,56,73.0,,0.73,40.879999999999995
2014-09-15,100,73.0,,0.73,73.0
2014-09-16,85,73.0,,0.73,62.05
2014-09-17,76,73.0,,0.73,55.48
2014-09-18,69,73.0,,0.73,50.37
2014-09-19,75,73.0,,0.73,54.75
2014-09-20,50,73.0,,0.73,36.5
2014-09-21,53,73.0,,0.73,38.69
2014-09-22,90,73.0,,0.73,65.7
2014-09-23,93,73.0,,0.73,67.89
2014-09-24,91,73.0,,0.73,66.42999999999999
2014-09-25,96,73.0,,0.73,70.08
2014-09-26,73,73.0,,0.73,53.29
2014-09-27,56,73.0,,0.73,40.879999999999995
2014-09-28,47,73.0,,0.73,34.31
2014-09-29,84,73.0,,0.73,61.32
2014-09-30,95,73.0,,0.73,69.35
2014-10-01,79,74.0,False,0.74,58.46
2014-10-02,95,74.0,,0.74,70.3
2014-10-03,81,74.0,,0.74,59.94
2014-10-04,44,74.0,,0.74,32.56
2014-10-05,52,74.0,,0.74,38.48
2014-10-06,93,74.0,,0.74,68.82
2014-10-07,74,74.0,,0.74,54.76
2014-10-08,89,74.0,,0.74,65.86
2014-10-09,81,74.0,,0.74,59.94
2014-10-10,51,74.0,,0.74,37.74
2014-10-11,60,74.0,,0.74,44.4
2014-10-12,54,74.0,,0.74,39.96
2014-10-13,70,74.0,,0.74,51.8
2014-10-14,75,74.0,,0.74,55.5
2014-10-15,86,74.0,,0.74,63.64
2014-10-16,85,74.0,,0.74,62.9
2014-10-17,57,74.0,,0.74,42.18
2014-10-18,61,74.0,,0.74,45.14
2014-10-19,30,74.0,,0.74,22.2
2014-10-20,80,74.0,,0.74,59.2
2014-10-21,82,74.0,,0.74,60.68
2014-10-22,91,74.0,,0.74,67.34
2014-10-23,77,74.0,,0.74,56.98
2014-10-24,59,74.0,,0.74,43.66
2014-10-25,45,74.0,,0.74,33.3
2014-10-26,53,74.0,,0.74,39.22
2014-10-27,80,74.0,,0.74,59.2
2014-10-28,75,74.0,,0.74,55.5
2014-10-29,75,74.0,,0.74,55.5
2014-10-30,100,74.0,,0.74,74.0
2014-10-31,70,74.0,,0.74,51.8
2014-11-01,48,66.0,False,0.66,31.68
2014-11-02,65,66.0,,0.66,42.9
2014-11-03,90,66.0,,0.66,59.400000000000006
2014-11-04,73,66.0,,0.66,48.18
2014-11-05,73,66.0,,0.66,48.18
2014-11-06,78,66.0,,0.66,51.480000000000004
2014-11-07,76,66.0,,0.66,50.160000000000004
2014-11-08,54,66.0,,0.66,35.64
2014-11-09,53,66.0,,0.66,34.980000000000004
2014-11-10,99,66.0,,0.66,65.34
2014-11-11,75,66.0,,0.66,49.5
2014-11-12,73,66.0,,0.66,48.18
2014-11-13,100,66.0,,0.66,66.0
2014-11-14,66,66.0,,0.66,43.56
2014-11-15,46,66.0,,0.66,30.360000000000003
2014-11-16,58,66.0,,0.66,38.28
2014-11-17,90,66.0,,0.66,59.400000000000006
2014-11-18,100,66.0,,0.66,66.0
2014-11-19,88,66.0,,0.66,58.080000000000005
2014-11-20,77,66.0,,0.66,50.82
2014-11-21,83,66.0,,0.66,54.78
2014-11-22,41,66.0,,0.66,27.060000000000002
2014-11-23,42,66.0,,0.66,27.720000000000002
2014-11-24,76,66.0,,0.66,50.160000000000004
2014-11-25,75,66.0,,0.66,49.5
2014-11-26,65,66.0,,0.66,42.9
2014-11-27,32,66.0,,0.66,21.12
2014-11-28,31,66.0,,0.66,20.46
2014-11-29,36,66.0,,0.66,23.76
2014-11-30,38,66.0,,0.66,25.080000000000002
2014-12-01,87,61.0,False,0.61,53.07
2014-12-02,97,61.0,,0.61,59.17
2014-12-03,87,61.0,,0.61,53.07
2014-12-04,94,61.0,,0.61,57.339999999999996
2014-12-05,89,61.0,,0.61,54.29
2014-12-06,62,61.0,,0.61,37.82
2014-12-07,56,61.0,,0.61,34.16
2014-12-08,94,61.0,,0.61,57.339999999999996
2014-12-09,92,61.0,,0.61,56.12
2014-12-10,100,61.0,,0.61,61.0
2014-12-11,98,61.0,,0.61,59.78
2014-12-12,84,61.0,,0.61,51.24
2014-12-13,42,61.0,,0.61,25.62
2014-12-14,50,61.0,,0.61,30.5
2014-12-15,95,61.0,,0.61,57.949999999999996
2014-12-16,77,61.0,,0.61,46.97
2014-12-17,77,61.0,,0.61,46.97
2014-12-18,77,61.0,,0.61,46.97
2014-12-19,66,61.0,,0.61,40.26
2014-12-20,39,61.0,,0.61,23.79
2014-12-21,22,61.0,,0.61,13.42
2014-12-22,64,61.0,,0.61,39.04
2014-12-23,62,61.0,,0.61,37.82
2014-12-24,32,61.0,,0.61,19.52
2014-12-25,21,61.0,,0.61,12.81
2014-12-26,31,61.0,,0.61,18.91
2014-12-27,39,61.0,,0.61,23.79
2014-12-28,31,61.0,,0.61,18.91
2014-12-29,77,61.0,,0.61,46.97
2014-12-30,62,61.0,,0.61,37.82
2014-12-31,60,61.0,,0.61,36.6
2015-01-01,29,73.0,False,0.73,21.169999999999998
2015-01-02,56,73.0,,0.73,40.879999999999995
2015-01-03,45,73.0,,0.73,32.85
2015-01-04,46,73.0,,0.73,33.58
2015-01-05,72,73.0,,0.73,52.56
2015-01-06,57,73.0,,0.73,41.61
2015-01-07,70,73.0,,0.73,51.1
2015-01-08,60,73.0,,0.73,43.8
2015-01-09,61,73.0,,0.73,44.53
2015-01-10,41,73.0,,0.73,29.93
2015-01-11,42,73.0,,0.73,30.66
2015-01-12,67,73.0,,0.73,48.91
2015-01-13,76,73.0,,0.73,55.48
2015-01-14,84,73.0,,0.73,61.32
2015-01-15,74,73.0,,0.73,54.019999999999996
2015-01-16,84,73.0,,0.73,61.32
2015-01-17,40,73.0,,0.73,29.2
2015-01-18,59,73.0,,0.73,43.07
2015-01-19,72,73.0,,0.73,52.56
2015-01-20,85,73.0,,0.73,62.05
2015-01-21,73,73.0,,0.73,53.29
2015-01-22,89,73.0,,0.73,64.97
2015-01-23,78,73.0,,0.73,56.94
2015-01-24,52,73.0,,0.73,37.96
2015-01-25,66,73.0,,0.73,48.18
2015-01-26,80,73.0,,0.73,58.4
2015-01-27,95,73.0,,0.73,69.35
2015-01-28,100,73.0,,0.73,73.0
2015-01-29,91,73.0,,0.73,66.42999999999999
2015-01-30,81,73.0,,0.73,59.129999999999995
2015-01-31,74,73.0,,0.73,54.019999999999996
2015-02-01,52,95.0,False,0.95,49.4
2015-02-02,66,95.0,,0.95,62.699999999999996
2015-02-03,68,95.0,,0.95,64.6
2015-02-04,72,95.0,,0.95,68.39999999999999
2015-02-05,79,95.0,,0.95,75.05
2015-02-06,85,95.0,,0.95,80.75
2015-02-07,50,95.0,,0.95,47.5
2015-02-08,60,95.0,,0.95,57.0
2015-02-09,100,95.0,,0.95,95.0
2015-02-10,81,95.0,,0.95,76.95
2015-02-11,72,95.0,,0.95,68.39999999999999
2015-02-12,58,95.0,,0.95,55.099999999999994
2015-02-13,72,95.0,,0.95,68.39999999999999
2015-02-14,49,95.0,,0.95,46.55
2015-02-15,50,95.0,,0.95,47.5
2015-02-16,73,95.0,,0.95,69.35
2015-02-17,71,95.0,,0.95,67.45
2015-02-18,77,95.0,,0.95,73.14999999999999
2015-02-19,62,95.0,,0.95,58.9
2015-02-20,60,95.0,,0.95,57.0
2015-02-21,26,95.0,,0.95,24.7
2015-02-22,54,95.0,,0.95,51.3
2015-02-23,87,95.0,,0.95,82.64999999999999
2015-02-24,79,95.0,,0.95,75.05
2015-02-25,81,95.0,,0.95,76.95
2015-02-26,84,95.0,,0.95,79.8
2015-02-27,59,95.0,,0.95,56.05
2015-02-28,55,95.0,,0.95,52.25
2015-03-01,54,83.0,False,0.83,44.82
2015-03-02,74,83.0,,0.83,61.419999999999995
2015-03-03,81,83.0,,0.83,67.22999999999999
2015-03-04,77,83.0,,0.83,63.91
2015-03-05,73,83.0,,0.83,60.589999999999996
2015-03-06,76,83.0,,0.83,63.08
2015-03-07,55,83.0,,0.83,45.65
2015-03-08,43,83.0,,0.83,35.69
2015-03-09,74,83.0,,0.83,61.419999999999995
2015-03-10,88,83.0,,0.83,73.03999999999999
2015-03-11,77,83.0,,0.83,63.91
2015-03-12,55,83.0,,0.83,45.65
2015-03-13,61,83.0,,0.83,50.629999999999995
2015-03-14,42,83.0,,0.83,34.86
2015-03-15,60,83.0,,0.83,49.8
2015-03-16,91,83.0,,0.83,75.53
2015-03-17,96,83.0,,0.83,79.67999999999999
2015-03-18,61,83.0,,0.83,50.629999999999995
2015-03-19,72,83.0,,0.83,59.76
2015-03-20,69,83.0,,0.83,57.269999999999996
2015-03-21,29,83.0,,0.83,24.07
2015-03-22,61,83.0,,0.83,50.629999999999995
2015-03-23,80,83.0,,0.83,66.39999999999999
2015-03-24,82,83.0,,0.83,68.06
2015-03-25,69,83.0,,0.83,57.269999999999996
2015-03-26,68,83.0,,0.83,56.44
2015-03-27,91,83.0,,0.83,75.53
2015-03-28,44,83.0,,0.83,36.519999999999996
2015-03-29,45,83.0,,0.83,37.35
2015-03-30,77,83.0,,0.83,63.91
2015-03-31,100,83.0,,0.83,83.0
2015-04-01,69,84.0,False,0.84,57.96
2015-04-02,69,84.0,,0.84,57.96
2015-04-03,67,84.0,,0.84,56.28
2015-04-04,60,84.0,,0.84,50.4
2015-04-05,50,84.0,,0.84,42.0
2015-04-06,86,84.0,,0.84,72.24
2015-04-07,83,84.0,,0.84,69.72
2015-04-08,74,84.0,,0.84,62.16
2015-04-09,88,84.0,,0.84,73.92
2015-04-10,73,84.0,,0.84,61.32
2015-04-11,59,84.0,,0.84,49.559999999999995
2015-04-12,61,84.0,,0.84,51.239999999999995
2015-04-13,100,84.0,,0.84,84.0
2015-04-14,91,84.0,,0.84,76.44
2015-04-15,80,84.0,,0.84,67.2
2015-04-16,66,84.0,,0.84,55.44
2015-04-17,64,84.0,,0.84,53.76
2015-04-18,25,84.0,,0.84,21.0
2015-04-19,44,84.0,,0.84,36.96
2015-04-20,65,84.0,,0.84,54.6
2015-04-21,59,84.0,,0.84,49.559999999999995
2015-04-22,87,84.0,,0.84,73.08
2015-04-23,56,84.0,,0.84,47.04
2015-04-24,47,84.0,,0.84,39.48
2015-04-25,38,84.0,,0.84,31.919999999999998
2015-04-26,38,84.0,,0.84,31.919999999999998
2015-04-27,54,84.0,,0.84,45.36
2015-04-28,57,84.0,,0.84,47.879999999999995
2015-04-29,56,84.0,,0.84,47.04
2015-04-30,71,84.0,,0.84,59.64
2015-05-01,93,61.0,False,0.61,56.73
2015-05-02,61,61.0,,0.61,37.21
2015-05-03,65,61.0,,0.61,39.65
2015-05-04,90,61.0,,0.61,54.9
2015-05-05,89,61.0,,0.61,54.29
2015-05-06,92,61.0,,0.61,56.12
2015-05-07,96,61.0,,0.61,58.56
2015-05-08,70,61.0,,0.61,42.699999999999996
2015-05-09,43,61.0,,0.61,26.23
2015-05-10,53,61.0,,0.61,32.33
2015-05-11,98,61.0,,0.61,59.78
2015-05-12,100,61.0,,0.61,61.0
2015-05-13,83,61.0,,0.61,50.629999999999995
2015-05-14,87,61.0,,0.61,53.07
2015-05-15,80,61.0,,0.61,48.8
2015-05-16,47,61.0,,0.61,28.669999999999998
2015-05-17,47,61.0,,0.61,28.669999999999998
2015-05-18,68,61.0,,0.61,41.48
2015-05-19,82,61.0,,0.61,50.019999999999996
2015-05-20,65,61.0,,0.61,39.65
2015-05-21,65,61.0,,0.61,39.65
2015-05-22,62,61.0,,0.61,37.82
2015-05-23,43,61.0,,0.61,26.23
2015-05-24,46,61.0,,0.61,28.06
2015-05-25,35,61.0,,0.61,21.349999999999998
2015-05-26,76,61.0,,0.61,46.36
2015-05-27,96,61.0,,0.61,58.56
2015-05-28,74,61.0,,0.61,45.14
2015-05-29,79,61.0,,0.61,48.19
2015-05-30,45,61.0,,0.61,27.45
2015-05-31,45,61.0,,0.61,27.45
2015-06-01,67,65.0,False,0.65,43.550000000000004
2015-06-02,74,65.0,,0.65,48.1
2015-06-03,100,65.0,,0.65,65.0
2015-06-04,82,65.0,,0.65,53.300000000000004
2015-06-05,65,65.0,,0.65,42.25
2015-06-06,46,65.0,,0.65,29.900000000000002
2015-06-07,22,65.0,,0.65,14.3
2015-06-08,76,65.0,,0.65,49.4
2015-06-09,79,65.0,,0.65,51.35
2015-06-10,76,65.0,,0.65,49.4
2015-06-11,61,65.0,,0.65,39.65
2015-06-12,46,65.0,,0.65,29.900000000000002
2015-06-13,38,65.0,,0.65,24.7
2015-06-14,43,65.0,,0.65,27.95
2015-06-15,72,65.0,,0.65,46.800000000000004
2015-06-16,56,65.0,,0.65,36.4
2015-06-17,64,65.0,,0.65,41.6
2015-06-18,87,65.0,,0.65,56.550000000000004
2015-06-19,70,65.0,,0.65,45.5
2015-06-20,48,65.0,,0.65,31.200000000000003
2015-06-21,39,65.0,,0.65,25.35
2015-06-22,86,65.0,,0.65,55.9
2015-06-23,63,65.0,,0.65,40.95
2015-06-24,57,65.0,,0.65,37.050000000000004
2015-06-25,74,65.0,,0.65,48.1
2015-06-26,53,65.0,,0.65,34.45
2015-06-27,40,65.0,,0.65,26.0
2015-06-28,43,65.0,,0.65,27.95
2015-06-29,81,65.0,,0.65,52.65
2015-06-30,69,65.0,,0.65,44.85
2015-07-01,73,60.0,False,0.6,43.8
2015-07-02,81,60.0,,0.6,48.6
2015-07-03,52,60.0,,0.6,31.2
2015-07-04,44,60.0,,0.6,26.4
2015-07-05,36,60.0,,0.6,21.599999999999998
2015-07-06,77,60.0,,0.6,46.199999999999996
2015-07-07,88,60.0,,0.6,52.8
2015-07-08,100,60.0,,0.6,60.0
2015-07-09,85,60.0,,0.6,51.0
2015-07-10,89,60.0,,0.6,53.4
2015-07-11,45,60.0,,0.6,27.0
2015-07-12,37,60.0,,0.6,22.2
2015-07-13,91,60.0,,0.6,54.6
2015-07-14,94,60.0,,0.6,56.4
2015-07-15,74,60.0,,0.6,44.4
2015-07-16,71,60.0,,0.6,42.6
2015-07-17,67,60.0,,0.6,40.199999999999996
2015-07-18,46,60.0,,0.6,27.599999999999998
2015-07-19,31,60.0,,0.6,18.599999999999998
2015-07-20,71,60.0,,0.6,42.6
2015-07-21,80,60.0,,0.6,48.0
2015-07-22,89,60.0,,0.6,53.4
2015-07-23,88,60.0,,0.6,52.8
2015-07-24,61,60.0,,0.6,36.6
2015-07-25,45,60.0,,0.6,27.0
2015-07-26,43,60.0,,0.6,25.8
2015-07-27,93,60.0,,0.6,55.8
2015-07-28,88,60.0,,0.6,52.8
2015-07-29,73,60.0,,0.6,43.8
2015-07-30,83,60.0,,0.6,49.8
2015-07-31,78,60.0,,0.6,46.8
2015-08-01,46,58.0,False,0.58,26.68
2015-08-02,39,58.0,,0.58,22.619999999999997
2015-08-03,83,58.0,,0.58,48.13999999999999
2015-08-04,82,58.0,,0.58,47.559999999999995
2015-08-05,86,58.0,,0.58,49.879999999999995
2015-08-06,65,58.0,,0.58,37.699999999999996
2015-08-07,66,58.0,,0.58,38.279999999999994
2015-08-08,40,58.0,,0.58,23.2
2015-08-09,44,58.0,,0.58,25.52
2015-08-10,75,58.0,,0.58,43.5
2015-08-11,81,58.0,,0.58,46.98
2015-08-12,78,58.0,,0.58,45.239999999999995
2015-08-13,100,58.0,,0.58,57.99999999999999
2015-08-14,69,58.0,,0.58,40.019999999999996
2015-08-15,38,58.0,,0.58,22.04
2015-08-16,41,58.0,,0.58,23.779999999999998
2015-08-17,61,58.0,,0.58,35.379999999999995
2015-08-18,78,58.0,,0.58,45.239999999999995
2015-08-19,80,58.0,,0.58,46.4
2015-08-20,80,58.0,,0.58,46.4
2015-08-21,73,58.0,,0.58,42.339999999999996
2015-08-22,48,58.0,,0.58,27.839999999999996
2015-08-23,39,58.0,,0.58,22.619999999999997
2015-08-24,79,58.0,,0.58,45.82
2015-08-25,99,58.0,,0.58,57.419999999999995
2015-08-26,79,58.0,,0.58,45.82
2015-08-27,76,58.0,,0.58,44.08
2015-08-28,93,58.0,,0.58,53.94
2015-08-29,35,58.0,,0.58,20.299999999999997
2015-08-30,57,58.0,,0.58,33.059999999999995
2015-08-31,95,58.0,,0.58,55.099999999999994
2015-09-01,53,77.0,False,0.77,40.81
2015-09-02,49,77.0,,0.77,37.730000000000004
2015-09-03,65,77.0,,0.77,50.050000000000004
2015-09-04,55,77.0,,0.77,42.35
2015-09-05,25,77.0,,0.77,19.25
2015-09-06,38,77.0,,0.77,29.26
2015-09-07,38,77.0,,0.77,29.26
2015-09-08,63,77.0,,0.77,48.51
2015-09-09,59,77.0,,0.77,45.43
2015-09-10,75,77.0,,0.77,57.75
2015-09-11,53,77.0,,0.77,40.81
2015-09-12,30,77.0,,0.77,23.1
2015-09-13,32,77.0,,0.77,24.64
2015-09-14,64,77.0,,0.77,49.28
2015-09-15,66,77.0,,0.77,50.82
2015-09-16,61,77.0,,0.77,46.97
2015-09-17,69,77.0,,0.77,53.13
2015-09-18,60,77.0,,0.77,46.2
2015-09-19,34,77.0,,0.77,26.18
2015-09-20,39,77.0,,0.77,30.03
2015-09-21,86,77.0,,0.77,66.22
2015-09-22,63,77.0,,0.77,48.51
2015-09-23,71,77.0,,0.77,54.67
2015-09-24,54,77.0,,0.77,41.58
2015-09-25,62,77.0,,0.77,47.74
2015-09-26,36,77.0,,0.77,27.72
2015-09-27,37,77.0,,0.77,28.490000000000002
2015-09-28,56,77.0,,0.77,43.120000000000005
2015-09-29,68,77.0,,0.77,52.36
2015-09-30,100,77.0,,0.77,77.0
2015-10-01,66,76.0,False,0.76,50.160000000000004
2015-10-02,61,76.0,,0.76,46.36
2015-10-03,34,76.0,,0.76,25.84
2015-10-04,48,76.0,,0.76,36.480000000000004
2015-10-05,82,76.0,,0.76,62.32
2015-10-06,85,76.0,,0.76,64.6
2015-10-07,73,76.0,,0.76,55.480000000000004
2015-10-08,70,76.0,,0.76,53.2
2015-10-09,70,76.0,,0.76,53.2
2015-10-10,33,76.0,,0.76,25.080000000000002
2015-10-11,58,76.0,,0.76,44.08
2015-10-12,84,76.0,,0.76,63.84
2015-10-13,75,76.0,,0.76,57.0
2015-10-14,97,76.0,,0.76,73.72
2015-10-15,80,76.0,,0.76,60.8
2015-10-16,45,76.0,,0.76,34.2
2015-10-17,48,76.0,,0.76,36.480000000000004
2015-10-18,33,76.0,,0.76,25.080000000000002
2015-10-19,70,76.0,,0.76,53.2
2015-10-20,69,76.0,,0.76,52.44
2015-10-21,71,76.0,,0.76,53.96
2015-10-22,69,76.0,,0.76,52.44
2015-10-23,47,76.0,,0.76,35.72
2015-10-24,35,76.0,,0.76,26.6
2015-10-25,32,76.0,,0.76,24.32
2015-10-26,100,76.0,,0.76,76.0
2015-10-27,74,76.0,,0.76,56.24
2015-10-28,78,76.0,,0.76,59.28
2015-10-29,78,76.0,,0.76,59.28
2015-10-30,45,76.0,,0.76,34.2
2015-10-31,30,76.0,,0.76,22.8
2015-11-01,29,70.0,False,0.7,20.299999999999997
2015-11-02,80,70.0,,0.7,56.0
2015-11-03,75,70.0,,0.7,52.5
2015-11-04,74,70.0,,0.7,51.8
2015-11-05,81,70.0,,0.7,56.699999999999996
2015-11-06,62,70.0,,0.7,43.4
2015-11-07,37,70.0,,0.7,25.9
2015-11-08,55,70.0,,0.7,38.5
