date,procter_unscaled,procter_monthly,isPartial,scale,procter
2014-03-28,62,45.0,,0.45,27.900000000000002
2014-03-29,39,45.0,,0.45,17.55
2014-03-30,75,45.0,,0.45,33.75
2014-03-31,95,45.0,,0.45,42.75
2014-04-01,74,43.0,False,0.43,31.82
2014-04-02,76,43.0,,0.43,32.68
2014-04-03,65,43.0,,0.43,27.95
2014-04-04,61,43.0,,0.43,26.23
2014-04-05,34,43.0,,0.43,14.62
2014-04-06,43,43.0,,0.43,18.49
2014-04-07,94,43.0,,0.43,40.42
2014-04-08,62,43.0,,0.43,26.66
2014-04-09,96,43.0,,0.43,41.28
2014-04-10,100,43.0,,0.43,43.0
2014-04-11,70,43.0,,0.43,30.099999999999998
2014-04-12,62,43.0,,0.43,26.66
2014-04-13,47,43.0,,0.43,20.21
2014-04-14,92,43.0,,0.43,39.56
2014-04-15,88,43.0,,0.43,37.839999999999996
2014-04-16,55,43.0,,0.43,23.65
2014-04-17,66,43.0,,0.43,28.38
2014-04-18,60,43.0,,0.43,25.8
2014-04-19,66,43.0,,0.43,28.38
2014-04-20,61,43.0,,0.43,26.23
2014-04-21,62,43.0,,0.43,26.66
2014-04-22,93,43.0,,0.43,39.99
2014-04-23,83,43.0,,0.43,35.69
2014-04-24,73,43.0,,0.43,31.39
2014-04-25,84,43.0,,0.43,36.12
2014-04-26,32,43.0,,0.43,13.76
2014-04-27,41,43.0,,0.43,17.63
2014-04-28,76,43.0,,0.43,32.68
2014-04-29,71,43.0,,0.43,30.53
2014-04-30,60,43.0,,0.43,25.8
2014-05-01,75,38.0,False,0.38,28.5
2014-05-02,82,38.0,,0.38,31.16
2014-05-03,56,38.0,,0.38,21.28
2014-05-04,74,38.0,,0.38,28.12
2014-05-05,100,38.0,,0.38,38.0
2014-05-06,94,38.0,,0.38,35.72
2014-05-07,78,38.0,,0.38,29.64
2014-05-08,96,38.0,,0.38,36.480000000000004
2014-05-09,68,38.0,,0.38,25.84
2014-05-10,53,38.0,,0.38,20.14
2014-05-11,29,38.0,,0.38,11.02
2014-05-12,71,38.0,,0.38,26.98
2014-05-13,96,38.0,,0.38,36.480000000000004
2014-05-14,76,38.0,,0.38,28.88
2014-05-15,86,38.0,,0.38,32.68
2014-05-16,71,38.0,,0.38,26.98
2014-05-17,41,38.0,,0.38,15.58
2014-05-18,76,38.0,,0.38,28.88
2014-05-19,74,38.0,,0.38,28.12
2014-05-20,60,38.0,,0.38,22.8
2014-05-21,65,38.0,,0.38,24.7
2014-05-22,84,38.0,,0.38,31.92
2014-05-23,77,38.0,,0.38,29.26
2014-05-24,45,38.0,,0.38,17.1
2014-05-25,50,38.0,,0.38,19.0
2014-05-26,46,38.0,,0.38,17.48
2014-05-27,50,38.0,,0.38,19.0
2014-05-28,73,38.0,,0.38,27.740000000000002
2014-05-29,72,38.0,,0.38,27.36
2014-05-30,73,38.0,,0.38,27.740000000000002
2014-05-31,47,38.0,,0.38,17.86
2014-06-01,30,45.0,False,0.45,13.5
2014-06-02,47,45.0,,0.45,21.150000000000002
2014-06-03,29,45.0,,0.45,13.05
2014-06-04,36,45.0,,0.45,16.2
2014-06-05,34,45.0,,0.45,15.3
2014-06-06,26,45.0,,0.45,11.700000000000001
2014-06-07,23,45.0,,0.45,10.35
2014-06-08,22,45.0,,0.45,9.9
2014-06-09,34,45.0,,0.45,15.3
2014-06-10,36,45.0,,0.45,16.2
2014-06-11,29,45.0,,0.45,13.05
2014-06-12,30,45.0,,0.45,13.5
2014-06-13,31,45.0,,0.45,13.950000000000001
2014-06-14,20,45.0,,0.45,9.0
2014-06-15,21,45.0,,0.45,9.450000000000001
2014-06-16,42,45.0,,0.45,18.900000000000002
2014-06-17,32,45.0,,0.45,14.4
2014-06-18,36,45.0,,0.45,16.2
2014-06-19,42,45.0,,0.45,18.900000000000002
2014-06-20,43,45.0,,0.45,19.35
2014-06-21,17,45.0,,0.45,7.65
2014-06-22,33,45.0,,0.45,14.85
2014-06-23,37,45.0,,0.45,16.650000000000002
2014-06-24,31,45.0,,0.45,13.950000000000001
2014-06-25,37,45.0,,0.45,16.650000000000002
2014-06-26,33,45.0,,0.45,14.85
2014-06-27,25,45.0,,0.45,11.25
2014-06-28,17,45.0,,0.45,7.65
2014-06-29,59,45.0,,0.45,26.55
2014-06-30,100,45.0,,0.45,45.0
2014-07-01,79,44.0,False,0.44,34.76
2014-07-02,71,44.0,,0.44,31.24
2014-07-03,77,44.0,,0.44,33.88
2014-07-04,52,44.0,,0.44,22.88
2014-07-05,50,44.0,,0.44,22.0
2014-07-06,30,44.0,,0.44,13.2
2014-07-07,68,44.0,,0.44,29.92
2014-07-08,63,44.0,,0.44,27.72
2014-07-09,85,44.0,,0.44,37.4
2014-07-10,58,44.0,,0.44,25.52
2014-07-11,61,44.0,,0.44,26.84
2014-07-12,59,44.0,,0.44,25.96
2014-07-13,75,44.0,,0.44,33.0
2014-07-14,82,44.0,,0.44,36.08
2014-07-15,71,44.0,,0.44,31.24
2014-07-16,100,44.0,,0.44,44.0
2014-07-17,66,44.0,,0.44,29.04
2014-07-18,32,44.0,,0.44,14.08
2014-07-19,63,44.0,,0.44,27.72
2014-07-20,64,44.0,,0.44,28.16
2014-07-21,95,44.0,,0.44,41.8
2014-07-22,99,44.0,,0.44,43.56
2014-07-23,63,44.0,,0.44,27.72
2014-07-24,71,44.0,,0.44,31.24
2014-07-25,81,44.0,,0.44,35.64
2014-07-26,50,44.0,,0.44,22.0
2014-07-27,60,44.0,,0.44,26.4
2014-07-28,67,44.0,,0.44,29.48
2014-07-29,62,44.0,,0.44,27.28
2014-07-30,87,44.0,,0.44,38.28
2014-07-31,76,44.0,,0.44,33.44
2014-08-01,96,50.0,False,0.5,48.0
2014-08-02,92,50.0,,0.5,46.0
2014-08-03,56,50.0,,0.5,28.0
2014-08-04,100,50.0,,0.5,50.0
2014-08-05,60,50.0,,0.5,30.0
2014-08-06,90,50.0,,0.5,45.0
2014-08-07,64,50.0,,0.5,32.0
2014-08-08,51,50.0,,0.5,25.5
2014-08-09,48,50.0,,0.5,24.0
2014-08-10,61,50.0,,0.5,30.5
2014-08-11,68,50.0,,0.5,34.0
2014-08-12,53,50.0,,0.5,26.5
2014-08-13,49,50.0,,0.5,24.5
2014-08-14,56,50.0,,0.5,28.0
2014-08-15,54,50.0,,0.5,27.0
2014-08-16,32,50.0,,0.5,16.0
2014-08-17,45,50.0,,0.5,22.5
2014-08-18,46,50.0,,0.5,23.0
2014-08-19,70,50.0,,0.5,35.0
2014-08-20,88,50.0,,0.5,44.0
2014-08-21,74,50.0,,0.5,37.0
2014-08-22,59,50.0,,0.5,29.5
2014-08-23,36,50.0,,0.5,18.0
2014-08-24,37,50.0,,0.5,18.5
2014-08-25,78,50.0,,0.5,39.0
2014-08-26,62,50.0,,0.5,31.0
2014-08-27,96,50.0,,0.5,48.0
2014-08-28,62,50.0,,0.5,31.0
2014-08-29,50,50.0,,0.5,25.0
2014-08-30,42,50.0,,0.5,21.0
2014-08-31,47,50.0,,0.5,23.5
2014-09-01,48,53.0,False,0.53,25.44
2014-09-02,66,53.0,,0.53,34.980000000000004
2014-09-03,59,53.0,,0.53,31.270000000000003
2014-09-04,74,53.0,,0.53,39.22
2014-09-05,45,53.0,,0.53,23.85
2014-09-06,42,53.0,,0.53,22.26
2014-09-07,34,53.0,,0.53,18.02
2014-09-08,43,53.0,,0.53,22.790000000000003
2014-09-09,53,53.0,,0.53,28.09
2014-09-10,67,53.0,,0.53,35.510000000000005
2014-09-11,40,53.0,,0.53,21.200000000000003
2014-09-12,51,53.0,,0.53,27.03
2014-09-13,31,53.0,,0.53,16.43
2014-09-14,28,53.0,,0.53,14.84
2014-09-15,84,53.0,,0.53,44.52
2014-09-16,94,53.0,,0.53,49.82
2014-09-17,62,53.0,,0.53,32.86
2014-09-18,58,53.0,,0.53,30.740000000000002
2014-09-19,100,53.0,,0.53,53.0
2014-09-20,46,53.0,,0.53,24.380000000000003
2014-09-21,32,53.0,,0.53,16.96
2014-09-22,68,53.0,,0.53,36.04
2014-09-23,87,53.0,,0.53,46.11
2014-09-24,55,53.0,,0.53,29.150000000000002
2014-09-25,72,53.0,,0.53,38.160000000000004
2014-09-26,50,53.0,,0.53,26.5
2014-09-27,34,53.0,,0.53,18.02
2014-09-28,43,53.0,,0.53,22.790000000000003
2014-09-29,85,53.0,,0.53,45.050000000000004
2014-09-30,71,53.0,,0.53,37.63
2014-10-01,78,47.0,False,0.47,36.66
2014-10-02,54,47.0,,0.47,25.38
2014-10-03,60,47.0,,0.47,28.2
2014-10-04,49,47.0,,0.47,23.029999999999998
2014-10-05,29,47.0,,0.47,13.629999999999999
2014-10-06,80,47.0,,0.47,37.599999999999994
2014-10-07,81,47.0,,0.47,38.07
2014-10-08,87,47.0,,0.47,40.89
2014-10-09,100,47.0,,0.47,47.0
2014-10-10,62,47.0,,0.47,29.139999999999997
2014-10-11,24,47.0,,0.47,11.28
2014-10-12,36,47.0,,0.47,16.919999999999998
2014-10-13,67,47.0,,0.47,31.49
2014-10-14,82,47.0,,0.47,38.54
2014-10-15,79,47.0,,0.47,37.129999999999995
2014-10-16,51,47.0,,0.47,23.97
2014-10-17,66,47.0,,0.47,31.02
2014-10-18,25,47.0,,0.47,11.75
2014-10-19,52,47.0,,0.47,24.439999999999998
2014-10-20,68,47.0,,0.47,31.959999999999997
2014-10-21,73,47.0,,0.47,34.309999999999995
2014-10-22,86,47.0,,0.47,40.419999999999995
2014-10-23,83,47.0,,0.47,39.01
2014-10-24,70,47.0,,0.47,32.9
2014-10-25,37,47.0,,0.47,17.39
2014-10-26,51,47.0,,0.47,23.97
2014-10-27,79,47.0,,0.47,37.129999999999995
2014-10-28,85,47.0,,0.47,39.949999999999996
2014-10-29,87,47.0,,0.47,40.89
2014-10-30,63,47.0,,0.47,29.61
2014-10-31,37,47.0,,0.47,17.39
2014-11-01,45,42.0,False,0.42,18.9
2014-11-02,40,42.0,,0.42,16.8
2014-11-03,70,42.0,,0.42,29.4
2014-11-04,73,42.0,,0.42,30.66
2014-11-05,73,42.0,,0.42,30.66
2014-11-06,53,42.0,,0.42,22.259999999999998
2014-11-07,53,42.0,,0.42,22.259999999999998
2014-11-08,58,42.0,,0.42,24.36
2014-11-09,38,42.0,,0.42,15.959999999999999
2014-11-10,85,42.0,,0.42,35.699999999999996
2014-11-11,100,42.0,,0.42,42.0
2014-11-12,72,42.0,,0.42,30.24
2014-11-13,85,42.0,,0.42,35.699999999999996
2014-11-14,58,42.0,,0.42,24.36
2014-11-15,37,42.0,,0.42,15.54
2014-11-16,51,42.0,,0.42,21.419999999999998
2014-11-17,64,42.0,,0.42,26.88
2014-11-18,65,42.0,,0.42,27.3
2014-11-19,59,42.0,,0.42,24.779999999999998
2014-11-20,63,42.0,,0.42,26.459999999999997
2014-11-21,57,42.0,,0.42,23.939999999999998
2014-11-22,24,42.0,,0.42,10.08
2014-11-23,30,42.0,,0.42,12.6
2014-11-24,75,42.0,,0.42,31.5
2014-11-25,51,42.0,,0.42,21.419999999999998
2014-11-26,36,42.0,,0.42,15.12
2014-11-27,25,42.0,,0.42,10.5
2014-11-28,23,42.0,,0.42,9.66
2014-11-29,26,42.0,,0.42,10.92
2014-11-30,40,42.0,,0.42,16.8
2014-12-01,73,39.0,False,0.39,28.470000000000002
2014-12-02,69,39.0,,0.39,26.91
2014-12-03,64,39.0,,0.39,24.96
2014-12-04,44,39.0,,0.39,17.16
2014-12-05,75,39.0,,0.39,29.25
2014-12-06,30,39.0,,0.39,11.700000000000001
2014-12-07,20,39.0,,0.39,7.800000000000001
2014-12-08,76,39.0,,0.39,29.64
2014-12-09,100,39.0,,0.39,39.0
2014-12-10,57,39.0,,0.39,22.23
2014-12-11,83,39.0,,0.39,32.370000000000005
2014-12-12,52,39.0,,0.39,20.28
2014-12-13,49,39.0,,0.39,19.11
2014-12-14,32,39.0,,0.39,12.48
2014-12-15,34,39.0,,0.39,13.26
2014-12-16,85,39.0,,0.39,33.15
2014-12-17,56,39.0,,0.39,21.84
2014-12-18,75,39.0,,0.39,29.25
2014-12-19,65,39.0,,0.39,25.35
2014-12-20,66,39.0,,0.39,25.740000000000002
2014-12-21,39,39.0,,0.39,15.21
2014-12-22,75,39.0,,0.39,29.25
2014-12-23,53,39.0,,0.39,20.67
2014-12-24,48,39.0,,0.39,18.72
2014-12-25,25,39.0,,0.39,9.75
2014-12-26,21,39.0,,0.39,8.19
2014-12-27,49,39.0,,0.39,19.11
2014-12-28,38,39.0,,0.39,14.82
2014-12-29,88,39.0,,0.39,34.32
2014-12-30,70,39.0,,0.39,27.3
2014-12-31,24,39.0,,0.39,9.36
2015-01-01,22,43.0,False,0.43,9.459999999999999
2015-01-02,38,43.0,,0.43,16.34
2015-01-03,22,43.0,,0.43,9.459999999999999
2015-01-04,61,43.0,,0.43,26.23
2015-01-05,100,43.0,,0.43,43.0
2015-01-06,70,43.0,,0.43,30.099999999999998
2015-01-07,69,43.0,,0.43,29.669999999999998
2015-01-08,55,43.0,,0.43,23.65
2015-01-09,48,43.0,,0.43,20.64
2015-01-10,49,43.0,,0.43,21.07
2015-01-11,65,43.0,,0.43,27.95
2015-01-12,60,43.0,,0.43,25.8
2015-01-13,54,43.0,,0.43,23.22
2015-01-14,48,43.0,,0.43,20.64
2015-01-15,44,43.0,,0.43,18.919999999999998
2015-01-16,63,43.0,,0.43,27.09
2015-01-17,34,43.0,,0.43,14.62
2015-01-18,51,43.0,,0.43,21.93
2015-01-19,51,43.0,,0.43,21.93
2015-01-20,58,43.0,,0.43,24.94
2015-01-21,52,43.0,,0.43,22.36
2015-01-22,68,43.0,,0.43,29.24
2015-01-23,58,43.0,,0.43,24.94
2015-01-24,37,43.0,,0.43,15.91
2015-01-25,47,43.0,,0.43,20.21
2015-01-26,55,43.0,,0.43,23.65
2015-01-27,90,43.0,,0.43,38.7
2015-01-28,68,43.0,,0.43,29.24
2015-01-29,61,43.0,,0.43,26.23
2015-01-30,53,43.0,,0.43,22.79
2015-01-31,41,43.0,,0.43,17.63
2015-02-01,40,41.0,False,0.41,16.4
2015-02-02,52,41.0,,0.41,21.32
2015-02-03,77,41.0,,0.41,31.569999999999997
2015-02-04,80,41.0,,0.41,32.8
2015-02-05,53,41.0,,0.41,21.73
2015-02-06,41,41.0,,0.41,16.81
2015-02-07,36,41.0,,0.41,14.76
2015-02-08,41,41.0,,0.41,16.81
2015-02-09,59,41.0,,0.41,24.189999999999998
2015-02-10,100,41.0,,0.41,41.0
2015-02-11,60,41.0,,0.41,24.599999999999998
2015-02-12,75,41.0,,0.41,30.749999999999996
2015-02-13,51,41.0,,0.41,20.91
2015-02-14,36,41.0,,0.41,14.76
2015-02-15,41,41.0,,0.41,16.81
2015-02-16,77,41.0,,0.41,31.569999999999997
2015-02-17,49,41.0,,0.41,20.09
2015-02-18,58,41.0,,0.41,23.779999999999998
2015-02-19,78,41.0,,0.41,31.979999999999997
2015-02-20,71,41.0,,0.41,29.11
2015-02-21,30,41.0,,0.41,12.299999999999999
2015-02-22,25,41.0,,0.41,10.25
2015-02-23,59,41.0,,0.41,24.189999999999998
2015-02-24,72,41.0,,0.41,29.52
2015-02-25,60,41.0,,0.41,24.599999999999998
2015-02-26,61,41.0,,0.41,25.009999999999998
2015-02-27,53,41.0,,0.41,21.73
2015-02-28,60,41.0,,0.41,24.599999999999998
2015-03-01,56,44.0,False,0.44,24.64
2015-03-02,88,44.0,,0.44,38.72
2015-03-03,80,44.0,,0.44,35.2
2015-03-04,57,44.0,,0.44,25.080000000000002
2015-03-05,66,44.0,,0.44,29.04
2015-03-06,45,44.0,,0.44,19.8
2015-03-07,29,44.0,,0.44,12.76
2015-03-08,44,44.0,,0.44,19.36
2015-03-09,100,44.0,,0.44,44.0
2015-03-10,85,44.0,,0.44,37.4
2015-03-11,65,44.0,,0.44,28.6
2015-03-12,40,44.0,,0.44,17.6
2015-03-13,49,44.0,,0.44,21.56
2015-03-14,53,44.0,,0.44,23.32
2015-03-15,45,44.0,,0.44,19.8
2015-03-16,93,44.0,,0.44,40.92
2015-03-17,78,44.0,,0.44,34.32
2015-03-18,92,44.0,,0.44,40.48
2015-03-19,80,44.0,,0.44,35.2
2015-03-20,79,44.0,,0.44,34.76
2015-03-21,56,44.0,,0.44,24.64
2015-03-22,59,44.0,,0.44,25.96
2015-03-23,92,44.0,,0.44,40.48
2015-03-24,67,44.0,,0.44,29.48
2015-03-25,83,44.0,,0.44,36.52
2015-03-26,87,44.0,,0.44,38.28
2015-03-27,71,44.0,,0.44,31.24
2015-03-28,49,44.0,,0.44,21.56
2015-03-29,45,44.0,,0.44,19.8
2015-03-30,79,44.0,,0.44,34.76
2015-03-31,64,44.0,,0.44,28.16
2015-04-01,68,44.0,False,0.44,29.92
2015-04-02,82,44.0,,0.44,36.08
2015-04-03,54,44.0,,0.44,23.76
2015-04-04,59,44.0,,0.44,25.96
2015-04-05,46,44.0,,0.44,20.24
2015-04-06,81,44.0,,0.44,35.64
2015-04-07,90,44.0,,0.44,39.6
2015-04-08,93,44.0,,0.44,40.92
2015-04-09,36,44.0,,0.44,15.84
2015-04-10,47,44.0,,0.44,20.68
2015-04-11,25,44.0,,0.44,11.0
2015-04-12,59,44.0,,0.44,25.96
2015-04-13,95,44.0,,0.44,41.8
2015-04-14,86,44.0,,0.44,37.84
2015-04-15,78,44.0,,0.44,34.32
2015-04-16,85,44.0,,0.44,37.4
2015-04-17,72,44.0,,0.44,31.68
2015-04-18,60,44.0,,0.44,26.4
2015-04-19,40,44.0,,0.44,17.6
2015-04-20,73,44.0,,0.44,32.12
2015-04-21,95,44.0,,0.44,41.8
2015-04-22,100,44.0,,0.44,44.0
2015-04-23,84,44.0,,0.44,36.96
2015-04-24,90,44.0,,0.44,39.6
2015-04-25,61,44.0,,0.44,26.84
2015-04-26,63,44.0,,0.44,27.72
2015-04-27,62,44.0,,0.44,27.28
2015-04-28,87,44.0,,0.44,38.28
2015-04-29,91,44.0,,0.44,40.04
2015-04-30,58,44.0,,0.44,25.52
2015-05-01,51,37.0,False,0.37,18.87
2015-05-02,25,37.0,,0.37,9.25
2015-05-03,41,37.0,,0.37,15.17
2015-05-04,44,37.0,,0.37,16.28
2015-05-05,55,37.0,,0.37,20.35
2015-05-06,80,37.0,,0.37,29.6
2015-05-07,67,37.0,,0.37,24.79
2015-05-08,70,37.0,,0.37,25.9
2015-05-09,40,37.0,,0.37,14.8
2015-05-10,17,37.0,,0.37,6.29
2015-05-11,59,37.0,,0.37,21.83
2015-05-12,73,37.0,,0.37,27.009999999999998
2015-05-13,71,37.0,,0.37,26.27
2015-05-14,59,37.0,,0.37,21.83
2015-05-15,54,37.0,,0.37,19.98
2015-05-16,34,37.0,,0.37,12.58
2015-05-17,29,37.0,,0.37,10.73
2015-05-18,82,37.0,,0.37,30.34
2015-05-19,65,37.0,,0.37,24.05
2015-05-20,52,37.0,,0.37,19.24
2015-05-21,68,37.0,,0.37,25.16
2015-05-22,76,37.0,,0.37,28.12
2015-05-23,36,37.0,,0.37,13.32
2015-05-24,25,37.0,,0.37,9.25
2015-05-25,50,37.0,,0.37,18.5
2015-05-26,81,37.0,,0.37,29.97
2015-05-27,100,37.0,,0.37,37.0
2015-05-28,84,37.0,,0.37,31.08
2015-05-29,58,37.0,,0.37,21.46
2015-05-30,37,37.0,,0.37,13.69
2015-05-31,29,37.0,,0.37,10.73
2015-06-01,58,41.0,False,0.41,23.779999999999998
2015-06-02,48,41.0,,0.41,19.68
2015-06-03,65,41.0,,0.41,26.65
2015-06-04,81,41.0,,0.41,33.21
2015-06-05,57,41.0,,0.41,23.369999999999997
2015-06-06,58,41.0,,0.41,23.779999999999998
2015-06-07,53,41.0,,0.41,21.73
2015-06-08,70,41.0,,0.41,28.7
2015-06-09,79,41.0,,0.41,32.39
2015-06-10,81,41.0,,0.41,33.21
2015-06-11,56,41.0,,0.41,22.959999999999997
2015-06-12,79,41.0,,0.41,32.39
2015-06-13,26,41.0,,0.41,10.66
2015-06-14,93,41.0,,0.41,38.129999999999995
2015-06-15,89,41.0,,0.41,36.489999999999995
2015-06-16,100,41.0,,0.41,41.0
2015-06-17,40,41.0,,0.41,16.4
2015-06-18,35,41.0,,0.41,14.35
2015-06-19,63,41.0,,0.41,25.83
2015-06-20,32,41.0,,0.41,13.12
2015-06-21,33,41.0,,0.41,13.53
2015-06-22,87,41.0,,0.41,35.669999999999995
2015-06-23,95,41.0,,0.41,38.949999999999996
2015-06-24,91,41.0,,0.41,37.309999999999995
2015-06-25,76,41.0,,0.41,31.159999999999997
2015-06-26,58,41.0,,0.41,23.779999999999998
2015-06-27,32,41.0,,0.41,13.12
2015-06-28,46,41.0,,0.41,18.86
2015-06-29,91,41.0,,0.41,37.309999999999995
2015-06-30,70,41.0,,0.41,28.7
2015-07-01,90,42.0,False,0.42,37.8
2015-07-02,57,42.0,,0.42,23.939999999999998
2015-07-03,24,42.0,,0.42,10.08
2015-07-04,21,42.0,,0.42,8.82
2015-07-05,27,42.0,,0.42,11.34
2015-07-06,79,42.0,,0.42,33.18
2015-07-07,61,42.0,,0.42,25.619999999999997
2015-07-08,54,42.0,,0.42,22.68
2015-07-09,98,42.0,,0.42,41.16
2015-07-10,70,42.0,,0.42,29.4
2015-07-11,30,42.0,,0.42,12.6
2015-07-12,50,42.0,,0.42,21.0
2015-07-13,58,42.0,,0.42,24.36
2015-07-14,64,42.0,,0.42,26.88
2015-07-15,77,42.0,,0.42,32.339999999999996
2015-07-16,40,42.0,,0.42,16.8
2015-07-17,45,42.0,,0.42,18.9
2015-07-18,31,42.0,,0.42,13.02
2015-07-19,54,42.0,,0.42,22.68
2015-07-20,36,42.0,,0.42,15.12
2015-07-21,51,42.0,,0.42,21.419999999999998
2015-07-22,47,42.0,,0.42,19.74
2015-07-23,52,42.0,,0.42,21.84
2015-07-24,53,42.0,,0.42,22.259999999999998
2015-07-25,40,42.0,,0.42,16.8
2015-07-26,55,42.0,,0.42,23.099999999999998
2015-07-27,85,42.0,,0.42,35.699999999999996
2015-07-28,100,42.0,,0.42,42.0
2015-07-29,43,42.0,,0.42,18.06
2015-07-30,80,42.0,,0.42,33.6
2015-07-31,57,42.0,,0.42,23.939999999999998
2015-08-01,20,42.0,False,0.42,8.4
2015-08-02,25,42.0,,0.42,10.5
2015-08-03,43,42.0,,0.42,18.06
2015-08-04,50,42.0,,0.42,21.0
2015-08-05,55,42.0,,0.42,23.099999999999998
2015-08-06,51,42.0,,0.42,21.419999999999998
2015-08-07,57,42.0,,0.42,23.939999999999998
2015-08-08,30,42.0,,0.42,12.6
2015-08-09,30,42.0,,0.42,12.6
2015-08-10,97,42.0,,0.42,40.74
2015-08-11,74,42.0,,0.42,31.08
2015-08-12,59,42.0,,0.42,24.779999999999998
2015-08-13,63,42.0,,0.42,26.459999999999997
2015-08-14,53,42.0,,0.42,22.259999999999998
2015-08-15,29,42.0,,0.42,12.18
2015-08-16,59,42.0,,0.42,24.779999999999998
2015-08-17,74,42.0,,0.42,31.08
2015-08-18,72,42.0,,0.42,30.24
2015-08-19,34,42.0,,0.42,14.28
2015-08-20,61,42.0,,0.42,25.619999999999997
2015-08-21,36,42.0,,0.42,15.12
2015-08-22,53,42.0,,0.42,22.259999999999998
2015-08-23,53,42.0,,0.42,22.259999999999998
2015-08-24,80,42.0,,0.42,33.6
2015-08-25,100,42.0,,0.42,42.0
2015-08-26,81,42.0,,0.42,34.019999999999996
2015-08-27,37,42.0,,0.42,15.54
2015-08-28,50,42.0,,0.42,21.0
2015-08-29,52,42.0,,0.42,21.84
2015-08-30,43,42.0,,0.42,18.06
2015-08-31,73,42.0,,0.42,30.66
2015-09-01,64,47.0,False,0.47,30.08
2015-09-02,52,47.0,,0.47,24.439999999999998
2015-09-03,65,47.0,,0.47,30.549999999999997
2015-09-04,64,47.0,,0.47,30.08
2015-09-05,28,47.0,,0.47,13.16
2015-09-06,29,47.0,,0.47,13.629999999999999
2015-09-07,45,47.0,,0.47,21.15
2015-09-08,43,47.0,,0.47,20.209999999999997
2015-09-09,65,47.0,,0.47,30.549999999999997
2015-09-10,48,47.0,,0.47,22.56
2015-09-11,37,47.0,,0.47,17.39
2015-09-12,31,47.0,,0.47,14.569999999999999
2015-09-13,50,47.0,,0.47,23.5
2015-09-14,51,47.0,,0.47,23.97
2015-09-15,100,47.0,,0.47,47.0
2015-09-16,54,47.0,,0.47,25.38
2015-09-17,57,47.0,,0.47,26.79
2015-09-18,44,47.0,,0.47,20.68
2015-09-19,47,47.0,,0.47,22.09
2015-09-20,19,47.0,,0.47,8.93
2015-09-21,44,47.0,,0.47,20.68
2015-09-22,74,47.0,,0.47,34.78
2015-09-23,39,47.0,,0.47,18.33
2015-09-24,54,47.0,,0.47,25.38
2015-09-25,28,47.0,,0.47,13.16
2015-09-26,36,47.0,,0.47,16.919999999999998
2015-09-27,23,47.0,,0.47,10.809999999999999
2015-09-28,52,47.0,,0.47,24.439999999999998
2015-09-29,46,47.0,,0.47,21.619999999999997
2015-09-30,50,47.0,,0.47,23.5
2015-10-01,60,46.0,False,0.46,27.6
2015-10-02,72,46.0,,0.46,33.120000000000005
2015-10-03,48,46.0,,0.46,22.080000000000002
2015-10-04,57,46.0,,0.46,26.220000000000002
2015-10-05,58,46.0,,0.46,26.68
2015-10-06,81,46.0,,0.46,37.260000000000005
2015-10-07,47,46.0,,0.46,21.62
2015-10-08,57,46.0,,0.46,26.220000000000002
2015-10-09,46,46.0,,0.46,21.16
2015-10-10,45,46.0,,0.46,20.7
2015-10-11,44,46.0,,0.46,20.240000000000002
2015-10-12,66,46.0,,0.46,30.360000000000003
2015-10-13,30,46.0,,0.46,13.8
2015-10-14,39,46.0,,0.46,17.94
2015-10-15,60,46.0,,0.46,27.6
2015-10-16,49,46.0,,0.46,22.540000000000003
2015-10-17,26,46.0,,0.46,11.96
2015-10-18,39,46.0,,0.46,17.94
2015-10-19,65,46.0,,0.46,29.900000000000002
2015-10-20,45,46.0,,0.46,20.7
2015-10-21,59,46.0,,0.46,27.14
2015-10-22,61,46.0,,0.46,28.060000000000002
2015-10-23,41,46.0,,0.46,18.86
2015-10-24,43,46.0,,0.46,19.78
2015-10-25,51,46.0,,0.46,23.46
2015-10-26,85,46.0,,0.46,39.1
2015-10-27,100,46.0,,0.46,46.0
2015-10-28,45,46.0,,0.46,20.7
2015-10-29,77,46.0,,0.46,35.42
2015-10-30,45,46.0,,0.46,20.7
2015-10-31,26,46.0,,0.46,11.96
2015-11-01,52,39.0,False,0.39,20.28
2015-11-02,83,39.0,,0.39,32.370000000000005
2015-11-03,71,39.0,,0.39,27.69
2015-11-04,67,39.0,,0.39,26.130000000000003
2015-11-05,80,39.0,,0.39,31.200000000000003
2015-11-06,65,39.0,,0.39,25.35
2015-11-07,33,39.0,,0.39,12.870000000000001
2015-11-08,60,39.0,,0.39,23.400000000000002
2015-11-09,76,39.0,,0.39,29.64
2015-11-10,100,39.0,,0.39,39.0
2015-11-11,92,39.0,,0.39,35.88
2015-11-12,78,39.0,,0.39,30.42
2015-11-13,62,39.0,,0.39,24.18
2015-11-14,44,39.0,,0.39,17.16
2015-11-15,27,39.0,,0.39,10.530000000000001
2015-11-16,55,39.0,,0.39,21.45
2015-11-17,58,39.0,,0.39,22.62
2015-11-18,67,39.0,,0.39,26.130000000000003
2015-11-19,90,39.0,,0.39,35.1
2015-11-20,49,39.0,,0.39,19.11
2015-11-21,54,39.0,,0.39,21.060000000000002
2015-11-22,44,39.0,,0.39,17.16
2015-11-23,92,39.0,,0.39,35.88
2015-11-24,84,39.0,,0.39,32.76
2015-11-25,56,39.0,,0.39,21.84
2015-11-26,39,39.0,,0.39,15.21
2015-11-27,47,39.0,,0.39,18.330000000000002
