date,most profitable_unscaled,most profitable_monthly,isPartial,scale,most profitable
2018-01-30,63,100.0,,1.0,63.0
2018-01-31,63,100.0,,1.0,63.0
2018-02-01,49,78.0,False,0.78,38.22
2018-02-02,61,78.0,,0.78,47.58
2018-02-03,94,78.0,,0.78,73.32000000000001
2018-02-04,100,78.0,,0.78,78.0
2018-02-05,40,78.0,,0.78,31.200000000000003
2018-02-06,59,78.0,,0.78,46.02
2018-02-07,55,78.0,,0.78,42.9
2018-02-08,59,78.0,,0.78,46.02
2018-02-09,61,78.0,,0.78,47.58
2018-02-10,36,78.0,,0.78,28.080000000000002
2018-02-11,79,78.0,,0.78,61.620000000000005
2018-02-12,67,78.0,,0.78,52.260000000000005
2018-02-13,74,78.0,,0.78,57.72
2018-02-14,64,78.0,,0.78,49.92
2018-02-15,76,78.0,,0.78,59.28
2018-02-16,47,78.0,,0.78,36.660000000000004
2018-02-17,36,78.0,,0.78,28.080000000000002
2018-02-18,63,78.0,,0.78,49.14
2018-02-19,24,78.0,,0.78,18.72
2018-02-20,71,78.0,,0.78,55.38
2018-02-21,52,78.0,,0.78,40.56
2018-02-22,60,78.0,,0.78,46.800000000000004
2018-02-23,34,78.0,,0.78,26.52
2018-02-24,71,78.0,,0.78,55.38
2018-02-25,75,78.0,,0.78,58.5
2018-02-26,78,78.0,,0.78,60.84
2018-02-27,45,78.0,,0.78,35.1
2018-02-28,48,78.0,,0.78,37.44
2018-03-01,75,76.0,False,0.76,57.0
2018-03-02,65,76.0,,0.76,49.4
2018-03-03,50,76.0,,0.76,38.0
2018-03-04,71,76.0,,0.76,53.96
2018-03-05,68,76.0,,0.76,51.68
2018-03-06,41,76.0,,0.76,31.16
2018-03-07,100,76.0,,0.76,76.0
2018-03-08,64,76.0,,0.76,48.64
2018-03-09,61,76.0,,0.76,46.36
2018-03-10,44,76.0,,0.76,33.44
2018-03-11,43,76.0,,0.76,32.68
2018-03-12,88,76.0,,0.76,66.88
2018-03-13,73,76.0,,0.76,55.480000000000004
2018-03-14,55,76.0,,0.76,41.8
2018-03-15,88,76.0,,0.76,66.88
2018-03-16,81,76.0,,0.76,61.56
2018-03-17,50,76.0,,0.76,38.0
2018-03-18,94,76.0,,0.76,71.44
2018-03-19,74,76.0,,0.76,56.24
2018-03-20,82,76.0,,0.76,62.32
2018-03-21,50,76.0,,0.76,38.0
2018-03-22,94,76.0,,0.76,71.44
2018-03-23,81,76.0,,0.76,61.56
2018-03-24,61,76.0,,0.76,46.36
2018-03-25,89,76.0,,0.76,67.64
2018-03-26,75,76.0,,0.76,57.0
2018-03-27,47,76.0,,0.76,35.72
2018-03-28,62,76.0,,0.76,47.12
2018-03-29,63,76.0,,0.76,47.88
2018-03-30,66,76.0,,0.76,50.160000000000004
2018-03-31,40,76.0,,0.76,30.4
2018-04-01,35,76.0,False,0.76,26.6
2018-04-02,54,76.0,,0.76,41.04
2018-04-03,63,76.0,,0.76,47.88
2018-04-04,52,76.0,,0.76,39.52
2018-04-05,61,76.0,,0.76,46.36
2018-04-06,41,76.0,,0.76,31.16
2018-04-07,42,76.0,,0.76,31.92
2018-04-08,85,76.0,,0.76,64.6
2018-04-09,66,76.0,,0.76,50.160000000000004
2018-04-10,99,76.0,,0.76,75.24
2018-04-11,100,76.0,,0.76,76.0
2018-04-12,40,76.0,,0.76,30.4
2018-04-13,58,76.0,,0.76,44.08
2018-04-14,77,76.0,,0.76,58.52
2018-04-15,79,76.0,,0.76,60.04
2018-04-16,77,76.0,,0.76,58.52
2018-04-17,31,76.0,,0.76,23.56
2018-04-18,52,76.0,,0.76,39.52
2018-04-19,56,76.0,,0.76,42.56
2018-04-20,37,76.0,,0.76,28.12
2018-04-21,73,76.0,,0.76,55.480000000000004
2018-04-22,68,76.0,,0.76,51.68
2018-04-23,62,76.0,,0.76,47.12
2018-04-24,66,76.0,,0.76,50.160000000000004
2018-04-25,47,76.0,,0.76,35.72
2018-04-26,44,76.0,,0.76,33.44
2018-04-27,53,76.0,,0.76,40.28
2018-04-28,64,76.0,,0.76,48.64
2018-04-29,82,76.0,,0.76,62.32
2018-04-30,67,76.0,,0.76,50.92
2018-05-01,99,70.0,False,0.7,69.3
2018-05-02,52,70.0,,0.7,36.4
2018-05-03,70,70.0,,0.7,49.0
2018-05-04,80,70.0,,0.7,56.0
2018-05-05,37,70.0,,0.7,25.9
2018-05-06,100,70.0,,0.7,70.0
2018-05-07,39,70.0,,0.7,27.299999999999997
2018-05-08,51,70.0,,0.7,35.699999999999996
2018-05-09,65,70.0,,0.7,45.5
2018-05-10,57,70.0,,0.7,39.9
2018-05-11,45,70.0,,0.7,31.499999999999996
2018-05-12,38,70.0,,0.7,26.599999999999998
2018-05-13,77,70.0,,0.7,53.9
2018-05-14,31,70.0,,0.7,21.7
2018-05-15,69,70.0,,0.7,48.3
2018-05-16,57,70.0,,0.7,39.9
2018-05-17,53,70.0,,0.7,37.099999999999994
2018-05-18,55,70.0,,0.7,38.5
2018-05-19,53,70.0,,0.7,37.099999999999994
2018-05-20,70,70.0,,0.7,49.0
2018-05-21,66,70.0,,0.7,46.199999999999996
2018-05-22,57,70.0,,0.7,39.9
2018-05-23,50,70.0,,0.7,35.0
2018-05-24,74,70.0,,0.7,51.8
2018-05-25,71,70.0,,0.7,49.699999999999996
2018-05-26,45,70.0,,0.7,31.499999999999996
2018-05-27,50,70.0,,0.7,35.0
2018-05-28,68,70.0,,0.7,47.599999999999994
2018-05-29,71,70.0,,0.7,49.699999999999996
2018-05-30,49,70.0,,0.7,34.3
2018-05-31,63,70.0,,0.7,44.099999999999994
2018-06-01,47,70.0,False,0.7,32.9
2018-06-02,51,70.0,,0.7,35.699999999999996
2018-06-03,46,70.0,,0.7,32.199999999999996
2018-06-04,42,70.0,,0.7,29.4
2018-06-05,54,70.0,,0.7,37.8
2018-06-06,51,70.0,,0.7,35.699999999999996
2018-06-07,55,70.0,,0.7,38.5
2018-06-08,48,70.0,,0.7,33.599999999999994
2018-06-09,59,70.0,,0.7,41.3
2018-06-10,76,70.0,,0.7,53.199999999999996
2018-06-11,57,70.0,,0.7,39.9
2018-06-12,67,70.0,,0.7,46.9
2018-06-13,100,70.0,,0.7,70.0
2018-06-14,42,70.0,,0.7,29.4
2018-06-15,40,70.0,,0.7,28.0
2018-06-16,56,70.0,,0.7,39.199999999999996
2018-06-17,72,70.0,,0.7,50.4
2018-06-18,38,70.0,,0.7,26.599999999999998
2018-06-19,84,70.0,,0.7,58.8
2018-06-20,60,70.0,,0.7,42.0
2018-06-21,65,70.0,,0.7,45.5
2018-06-22,35,70.0,,0.7,24.5
2018-06-23,44,70.0,,0.7,30.799999999999997
2018-06-24,46,70.0,,0.7,32.199999999999996
2018-06-25,60,70.0,,0.7,42.0
2018-06-26,69,70.0,,0.7,48.3
2018-06-27,86,70.0,,0.7,60.199999999999996
2018-06-28,57,70.0,,0.7,39.9
2018-06-29,54,70.0,,0.7,37.8
2018-06-30,51,70.0,,0.7,35.699999999999996
2018-07-01,55,75.0,False,0.75,41.25
2018-07-02,89,75.0,,0.75,66.75
2018-07-03,43,75.0,,0.75,32.25
2018-07-04,41,75.0,,0.75,30.75
2018-07-05,58,75.0,,0.75,43.5
2018-07-06,43,75.0,,0.75,32.25
2018-07-07,27,75.0,,0.75,20.25
2018-07-08,58,75.0,,0.75,43.5
2018-07-09,34,75.0,,0.75,25.5
2018-07-10,45,75.0,,0.75,33.75
2018-07-11,55,75.0,,0.75,41.25
2018-07-12,28,75.0,,0.75,21.0
2018-07-13,61,75.0,,0.75,45.75
2018-07-14,59,75.0,,0.75,44.25
2018-07-15,68,75.0,,0.75,51.0
2018-07-16,39,75.0,,0.75,29.25
2018-07-17,51,75.0,,0.75,38.25
2018-07-18,39,75.0,,0.75,29.25
2018-07-19,56,75.0,,0.75,42.0
2018-07-20,61,75.0,,0.75,45.75
2018-07-21,64,75.0,,0.75,48.0
2018-07-22,54,75.0,,0.75,40.5
2018-07-23,58,75.0,,0.75,43.5
2018-07-24,61,75.0,,0.75,45.75
2018-07-25,100,75.0,,0.75,75.0
2018-07-26,63,75.0,,0.75,47.25
2018-07-27,85,75.0,,0.75,63.75
2018-07-28,45,75.0,,0.75,33.75
2018-07-29,74,75.0,,0.75,55.5
2018-07-30,81,75.0,,0.75,60.75
2018-07-31,31,75.0,,0.75,23.25
2018-08-01,56,70.0,False,0.7,39.199999999999996
2018-08-02,66,70.0,,0.7,46.199999999999996
2018-08-03,53,70.0,,0.7,37.099999999999994
2018-08-04,43,70.0,,0.7,30.099999999999998
2018-08-05,61,70.0,,0.7,42.699999999999996
2018-08-06,57,70.0,,0.7,39.9
2018-08-07,35,70.0,,0.7,24.5
2018-08-08,92,70.0,,0.7,64.39999999999999
2018-08-09,52,70.0,,0.7,36.4
2018-08-10,90,70.0,,0.7,62.99999999999999
2018-08-11,54,70.0,,0.7,37.8
2018-08-12,96,70.0,,0.7,67.19999999999999
2018-08-13,41,70.0,,0.7,28.7
2018-08-14,67,70.0,,0.7,46.9
2018-08-15,99,70.0,,0.7,69.3
2018-08-16,58,70.0,,0.7,40.599999999999994
2018-08-17,63,70.0,,0.7,44.099999999999994
2018-08-18,86,70.0,,0.7,60.199999999999996
2018-08-19,62,70.0,,0.7,43.4
2018-08-20,100,70.0,,0.7,70.0
2018-08-21,67,70.0,,0.7,46.9
2018-08-22,41,70.0,,0.7,28.7
2018-08-23,79,70.0,,0.7,55.3
2018-08-24,69,70.0,,0.7,48.3
2018-08-25,55,70.0,,0.7,38.5
2018-08-26,91,70.0,,0.7,63.699999999999996
2018-08-27,82,70.0,,0.7,57.4
2018-08-28,66,70.0,,0.7,46.199999999999996
2018-08-29,61,70.0,,0.7,42.699999999999996
2018-08-30,77,70.0,,0.7,53.9
2018-08-31,57,70.0,,0.7,39.9
2018-09-01,64,79.0,False,0.79,50.56
2018-09-02,65,79.0,,0.79,51.35
2018-09-03,66,79.0,,0.79,52.14
2018-09-04,53,79.0,,0.79,41.870000000000005
2018-09-05,57,79.0,,0.79,45.03
2018-09-06,48,79.0,,0.79,37.92
2018-09-07,41,79.0,,0.79,32.39
2018-09-08,38,79.0,,0.79,30.020000000000003
2018-09-09,65,79.0,,0.79,51.35
2018-09-10,40,79.0,,0.79,31.6
2018-09-11,48,79.0,,0.79,37.92
2018-09-12,73,79.0,,0.79,57.67
2018-09-13,29,79.0,,0.79,22.91
2018-09-14,33,79.0,,0.79,26.07
2018-09-15,74,79.0,,0.79,58.46
2018-09-16,66,79.0,,0.79,52.14
2018-09-17,73,79.0,,0.79,57.67
2018-09-18,93,79.0,,0.79,73.47
2018-09-19,49,79.0,,0.79,38.71
2018-09-20,49,79.0,,0.79,38.71
2018-09-21,46,79.0,,0.79,36.34
2018-09-22,100,79.0,,0.79,79.0
2018-09-23,48,79.0,,0.79,37.92
2018-09-24,53,79.0,,0.79,41.870000000000005
2018-09-25,68,79.0,,0.79,53.72
2018-09-26,61,79.0,,0.79,48.190000000000005
2018-09-27,54,79.0,,0.79,42.660000000000004
2018-09-28,42,79.0,,0.79,33.18
2018-09-29,65,79.0,,0.79,51.35
2018-09-30,77,79.0,,0.79,60.830000000000005
2018-10-01,51,76.0,False,0.76,38.76
2018-10-02,64,76.0,,0.76,48.64
2018-10-03,77,76.0,,0.76,58.52
2018-10-04,48,76.0,,0.76,36.480000000000004
2018-10-05,80,76.0,,0.76,60.8
2018-10-06,31,76.0,,0.76,23.56
2018-10-07,96,76.0,,0.76,72.96000000000001
2018-10-08,61,76.0,,0.76,46.36
2018-10-09,73,76.0,,0.76,55.480000000000004
2018-10-10,61,76.0,,0.76,46.36
2018-10-11,53,76.0,,0.76,40.28
2018-10-12,64,76.0,,0.76,48.64
2018-10-13,53,76.0,,0.76,40.28
2018-10-14,48,76.0,,0.76,36.480000000000004
2018-10-15,100,76.0,,0.76,76.0
2018-10-16,61,76.0,,0.76,46.36
2018-10-17,79,76.0,,0.76,60.04
2018-10-18,85,76.0,,0.76,64.6
2018-10-19,55,76.0,,0.76,41.8
2018-10-20,62,76.0,,0.76,47.12
2018-10-21,93,76.0,,0.76,70.68
2018-10-22,53,76.0,,0.76,40.28
2018-10-23,65,76.0,,0.76,49.4
2018-10-24,76,76.0,,0.76,57.76
2018-10-25,62,76.0,,0.76,47.12
2018-10-26,27,76.0,,0.76,20.52
2018-10-27,100,76.0,,0.76,76.0
2018-10-28,52,76.0,,0.76,39.52
2018-10-29,73,76.0,,0.76,55.480000000000004
2018-10-30,48,76.0,,0.76,36.480000000000004
2018-10-31,40,76.0,,0.76,30.4
2018-11-01,53,71.0,False,0.71,37.629999999999995
2018-11-02,51,71.0,,0.71,36.21
2018-11-03,77,71.0,,0.71,54.669999999999995
2018-11-04,83,71.0,,0.71,58.93
2018-11-05,46,71.0,,0.71,32.66
2018-11-06,62,71.0,,0.71,44.019999999999996
2018-11-07,44,71.0,,0.71,31.24
2018-11-08,88,71.0,,0.71,62.48
2018-11-09,42,71.0,,0.71,29.82
2018-11-10,54,71.0,,0.71,38.339999999999996
2018-11-11,69,71.0,,0.71,48.989999999999995
2018-11-12,68,71.0,,0.71,48.28
2018-11-13,71,71.0,,0.71,50.41
2018-11-14,69,71.0,,0.71,48.989999999999995
2018-11-15,90,71.0,,0.71,63.9
2018-11-16,51,71.0,,0.71,36.21
2018-11-17,54,71.0,,0.71,38.339999999999996
2018-11-18,75,71.0,,0.71,53.25
2018-11-19,51,71.0,,0.71,36.21
2018-11-20,51,71.0,,0.71,36.21
2018-11-21,75,71.0,,0.71,53.25
2018-11-22,21,71.0,,0.71,14.91
2018-11-23,35,71.0,,0.71,24.849999999999998
2018-11-24,57,71.0,,0.71,40.47
2018-11-25,99,71.0,,0.71,70.28999999999999
2018-11-26,98,71.0,,0.71,69.58
2018-11-27,100,71.0,,0.71,71.0
2018-11-28,98,71.0,,0.71,69.58
2018-11-29,90,71.0,,0.71,63.9
2018-11-30,39,71.0,,0.71,27.689999999999998
2018-12-01,49,72.0,False,0.72,35.28
2018-12-02,59,72.0,,0.72,42.48
2018-12-03,87,72.0,,0.72,62.64
2018-12-04,50,72.0,,0.72,36.0
2018-12-05,69,72.0,,0.72,49.68
2018-12-06,65,72.0,,0.72,46.8
2018-12-07,34,72.0,,0.72,24.48
2018-12-08,73,72.0,,0.72,52.559999999999995
2018-12-09,87,72.0,,0.72,62.64
2018-12-10,51,72.0,,0.72,36.72
2018-12-11,47,72.0,,0.72,33.839999999999996
2018-12-12,52,72.0,,0.72,37.44
2018-12-13,76,72.0,,0.72,54.72
2018-12-14,69,72.0,,0.72,49.68
2018-12-15,58,72.0,,0.72,41.76
2018-12-16,86,72.0,,0.72,61.919999999999995
2018-12-17,48,72.0,,0.72,34.56
2018-12-18,78,72.0,,0.72,56.16
2018-12-19,59,72.0,,0.72,42.48
2018-12-20,100,72.0,,0.72,72.0
2018-12-21,57,72.0,,0.72,41.04
2018-12-22,54,72.0,,0.72,38.879999999999995
2018-12-23,97,72.0,,0.72,69.84
2018-12-24,59,72.0,,0.72,42.48
2018-12-25,72,72.0,,0.72,51.839999999999996
2018-12-26,84,72.0,,0.72,60.48
2018-12-27,89,72.0,,0.72,64.08
2018-12-28,82,72.0,,0.72,59.04
2018-12-29,45,72.0,,0.72,32.4
2018-12-30,51,72.0,,0.72,36.72
2018-12-31,79,72.0,,0.72,56.879999999999995
2019-01-01,84,84.0,False,0.84,70.56
2019-01-02,97,84.0,,0.84,81.48
2019-01-03,71,84.0,,0.84,59.64
2019-01-04,75,84.0,,0.84,63.0
2019-01-05,32,84.0,,0.84,26.88
2019-01-06,84,84.0,,0.84,70.56
2019-01-07,76,84.0,,0.84,63.839999999999996
2019-01-08,34,84.0,,0.84,28.56
2019-01-09,46,84.0,,0.84,38.64
2019-01-10,38,84.0,,0.84,31.919999999999998
2019-01-11,39,84.0,,0.84,32.76
2019-01-12,76,84.0,,0.84,63.839999999999996
2019-01-13,84,84.0,,0.84,70.56
2019-01-14,86,84.0,,0.84,72.24
2019-01-15,64,84.0,,0.84,53.76
2019-01-16,45,84.0,,0.84,37.8
2019-01-17,63,84.0,,0.84,52.919999999999995
2019-01-18,38,84.0,,0.84,31.919999999999998
2019-01-19,62,84.0,,0.84,52.08
2019-01-20,80,84.0,,0.84,67.2
2019-01-21,69,84.0,,0.84,57.96
2019-01-22,59,84.0,,0.84,49.559999999999995
2019-01-23,60,84.0,,0.84,50.4
2019-01-24,44,84.0,,0.84,36.96
2019-01-25,50,84.0,,0.84,42.0
2019-01-26,81,84.0,,0.84,68.03999999999999
2019-01-27,58,84.0,,0.84,48.72
2019-01-28,48,84.0,,0.84,40.32
2019-01-29,100,84.0,,0.84,84.0
2019-01-30,67,84.0,,0.84,56.28
2019-01-31,55,84.0,,0.84,46.199999999999996
2019-02-01,36,76.0,False,0.76,27.36
2019-02-02,52,76.0,,0.76,39.52
2019-02-03,56,76.0,,0.76,42.56
2019-02-04,69,76.0,,0.76,52.44
2019-02-05,43,76.0,,0.76,32.68
2019-02-06,67,76.0,,0.76,50.92
2019-02-07,42,76.0,,0.76,31.92
2019-02-08,68,76.0,,0.76,51.68
2019-02-09,61,76.0,,0.76,46.36
2019-02-10,46,76.0,,0.76,34.96
2019-02-11,49,76.0,,0.76,37.24
2019-02-12,75,76.0,,0.76,57.0
2019-02-13,43,76.0,,0.76,32.68
2019-02-14,64,76.0,,0.76,48.64
2019-02-15,50,76.0,,0.76,38.0
2019-02-16,71,76.0,,0.76,53.96
2019-02-17,80,76.0,,0.76,60.8
2019-02-18,100,76.0,,0.76,76.0
2019-02-19,60,76.0,,0.76,45.6
2019-02-20,64,76.0,,0.76,48.64
2019-02-21,75,76.0,,0.76,57.0
2019-02-22,89,76.0,,0.76,67.64
2019-02-23,32,76.0,,0.76,24.32
2019-02-24,61,76.0,,0.76,46.36
2019-02-25,58,76.0,,0.76,44.08
2019-02-26,59,76.0,,0.76,44.84
2019-02-27,42,76.0,,0.76,31.92
2019-02-28,51,76.0,,0.76,38.76
2019-03-01,93,77.0,False,0.77,71.61
2019-03-02,100,77.0,,0.77,77.0
2019-03-03,82,77.0,,0.77,63.14
2019-03-04,79,77.0,,0.77,60.83
2019-03-05,70,77.0,,0.77,53.9
2019-03-06,64,77.0,,0.77,49.28
2019-03-07,54,77.0,,0.77,41.58
2019-03-08,79,77.0,,0.77,60.83
2019-03-09,44,77.0,,0.77,33.88
2019-03-10,86,77.0,,0.77,66.22
2019-03-11,76,77.0,,0.77,58.52
2019-03-12,89,77.0,,0.77,68.53
2019-03-13,94,77.0,,0.77,72.38
2019-03-14,49,77.0,,0.77,37.730000000000004
2019-03-15,45,77.0,,0.77,34.65
2019-03-16,70,77.0,,0.77,53.9
2019-03-17,61,77.0,,0.77,46.97
2019-03-18,88,77.0,,0.77,67.76
2019-03-19,71,77.0,,0.77,54.67
2019-03-20,74,77.0,,0.77,56.980000000000004
2019-03-21,91,77.0,,0.77,70.07000000000001
2019-03-22,65,77.0,,0.77,50.050000000000004
2019-03-23,91,77.0,,0.77,70.07000000000001
2019-03-24,80,77.0,,0.77,61.6
2019-03-25,32,77.0,,0.77,24.64
2019-03-26,84,77.0,,0.77,64.68
2019-03-27,61,77.0,,0.77,46.97
2019-03-28,46,77.0,,0.77,35.42
2019-03-29,55,77.0,,0.77,42.35
2019-03-30,82,77.0,,0.77,63.14
2019-03-31,74,77.0,,0.77,56.980000000000004
2019-04-01,66,80.0,False,0.8,52.800000000000004
2019-04-02,73,80.0,,0.8,58.400000000000006
2019-04-03,68,80.0,,0.8,54.400000000000006
2019-04-04,45,80.0,,0.8,36.0
2019-04-05,73,80.0,,0.8,58.400000000000006
2019-04-06,73,80.0,,0.8,58.400000000000006
2019-04-07,73,80.0,,0.8,58.400000000000006
2019-04-08,66,80.0,,0.8,52.800000000000004
2019-04-09,52,80.0,,0.8,41.6
2019-04-10,52,80.0,,0.8,41.6
2019-04-11,59,80.0,,0.8,47.2
2019-04-12,50,80.0,,0.8,40.0
2019-04-13,28,80.0,,0.8,22.400000000000002
2019-04-14,63,80.0,,0.8,50.400000000000006
2019-04-15,60,80.0,,0.8,48.0
2019-04-16,38,80.0,,0.8,30.400000000000002
2019-04-17,54,80.0,,0.8,43.2
2019-04-18,58,80.0,,0.8,46.400000000000006
2019-04-19,53,80.0,,0.8,42.400000000000006
2019-04-20,79,80.0,,0.8,63.2
2019-04-21,63,80.0,,0.8,50.400000000000006
2019-04-22,75,80.0,,0.8,60.0
2019-04-23,46,80.0,,0.8,36.800000000000004
2019-04-24,54,80.0,,0.8,43.2
2019-04-25,82,80.0,,0.8,65.60000000000001
2019-04-26,49,80.0,,0.8,39.2
2019-04-27,59,80.0,,0.8,47.2
2019-04-28,100,80.0,,0.8,80.0
2019-04-29,89,80.0,,0.8,71.2
2019-04-30,47,80.0,,0.8,37.6
2019-05-01,74,70.0,False,0.7,51.8
2019-05-02,73,70.0,,0.7,51.099999999999994
2019-05-03,56,70.0,,0.7,39.199999999999996
2019-05-04,100,70.0,,0.7,70.0
2019-05-05,72,70.0,,0.7,50.4
2019-05-06,56,70.0,,0.7,39.199999999999996
2019-05-07,73,70.0,,0.7,51.099999999999994
2019-05-08,88,70.0,,0.7,61.599999999999994
2019-05-09,51,70.0,,0.7,35.699999999999996
2019-05-10,72,70.0,,0.7,50.4
2019-05-11,40,70.0,,0.7,28.0
2019-05-12,68,70.0,,0.7,47.599999999999994
2019-05-13,71,70.0,,0.7,49.699999999999996
2019-05-14,52,70.0,,0.7,36.4
2019-05-15,71,70.0,,0.7,49.699999999999996
2019-05-16,75,70.0,,0.7,52.5
2019-05-17,68,70.0,,0.7,47.599999999999994
2019-05-18,35,70.0,,0.7,24.5
2019-05-19,58,70.0,,0.7,40.599999999999994
2019-05-20,47,70.0,,0.7,32.9
2019-05-21,42,70.0,,0.7,29.4
2019-05-22,66,70.0,,0.7,46.199999999999996
2019-05-23,58,70.0,,0.7,40.599999999999994
2019-05-24,65,70.0,,0.7,45.5
2019-05-25,59,70.0,,0.7,41.3
2019-05-26,90,70.0,,0.7,62.99999999999999
2019-05-27,73,70.0,,0.7,51.099999999999994
2019-05-28,61,70.0,,0.7,42.699999999999996
2019-05-29,46,70.0,,0.7,32.199999999999996
2019-05-30,47,70.0,,0.7,32.9
2019-05-31,48,70.0,,0.7,33.599999999999994
2019-06-01,53,74.0,False,0.74,39.22
2019-06-02,43,74.0,,0.74,31.82
2019-06-03,67,74.0,,0.74,49.58
2019-06-04,30,74.0,,0.74,22.2
2019-06-05,51,74.0,,0.74,37.74
2019-06-06,37,74.0,,0.74,27.38
2019-06-07,46,74.0,,0.74,34.04
2019-06-08,62,74.0,,0.74,45.88
2019-06-09,9,74.0,,0.74,6.66
2019-06-10,30,74.0,,0.74,22.2
2019-06-11,45,74.0,,0.74,33.3
2019-06-12,61,74.0,,0.74,45.14
2019-06-13,53,74.0,,0.74,39.22
2019-06-14,45,74.0,,0.74,33.3
2019-06-15,9,74.0,,0.74,6.66
2019-06-16,97,74.0,,0.74,71.78
2019-06-17,75,74.0,,0.74,55.5
2019-06-18,82,74.0,,0.74,60.68
2019-06-19,75,74.0,,0.74,55.5
2019-06-20,53,74.0,,0.74,39.22
2019-06-21,54,74.0,,0.74,39.96
2019-06-22,63,74.0,,0.74,46.62
2019-06-23,100,74.0,,0.74,74.0
2019-06-24,77,74.0,,0.74,56.98
2019-06-25,38,74.0,,0.74,28.12
2019-06-26,30,74.0,,0.74,22.2
2019-06-27,53,74.0,,0.74,39.22
2019-06-28,49,74.0,,0.74,36.26
2019-06-29,54,74.0,,0.74,39.96
2019-06-30,54,74.0,,0.74,39.96
2019-07-01,54,72.0,False,0.72,38.879999999999995
2019-07-02,53,72.0,,0.72,38.16
2019-07-03,67,72.0,,0.72,48.239999999999995
2019-07-04,61,72.0,,0.72,43.92
2019-07-05,50,72.0,,0.72,36.0
2019-07-06,70,72.0,,0.72,50.4
2019-07-07,74,72.0,,0.72,53.28
2019-07-08,61,72.0,,0.72,43.92
2019-07-09,44,72.0,,0.72,31.68
2019-07-10,71,72.0,,0.72,51.12
2019-07-11,39,72.0,,0.72,28.08
2019-07-12,68,72.0,,0.72,48.96
2019-07-13,78,72.0,,0.72,56.16
2019-07-14,72,72.0,,0.72,51.839999999999996
2019-07-15,92,72.0,,0.72,66.24
2019-07-16,73,72.0,,0.72,52.559999999999995
2019-07-17,66,72.0,,0.72,47.519999999999996
2019-07-18,88,72.0,,0.72,63.36
2019-07-19,41,72.0,,0.72,29.52
2019-07-20,36,72.0,,0.72,25.919999999999998
2019-07-21,88,72.0,,0.72,63.36
2019-07-22,89,72.0,,0.72,64.08
2019-07-23,89,72.0,,0.72,64.08
2019-07-24,60,72.0,,0.72,43.199999999999996
2019-07-25,60,72.0,,0.72,43.199999999999996
2019-07-26,71,72.0,,0.72,51.12
2019-07-27,53,72.0,,0.72,38.16
2019-07-28,100,72.0,,0.72,72.0
2019-07-29,50,72.0,,0.72,36.0
2019-07-30,54,72.0,,0.72,38.879999999999995
2019-07-31,77,72.0,,0.72,55.44
2019-08-01,36,78.0,False,0.78,28.080000000000002
2019-08-02,47,78.0,,0.78,36.660000000000004
2019-08-03,83,78.0,,0.78,64.74000000000001
2019-08-04,47,78.0,,0.78,36.660000000000004
2019-08-05,67,78.0,,0.78,52.260000000000005
2019-08-06,68,78.0,,0.78,53.04
2019-08-07,50,78.0,,0.78,39.0
2019-08-08,90,78.0,,0.78,70.2
2019-08-09,54,78.0,,0.78,42.120000000000005
2019-08-10,87,78.0,,0.78,67.86
2019-08-11,98,78.0,,0.78,76.44
2019-08-12,57,78.0,,0.78,44.46
2019-08-13,100,78.0,,0.78,78.0
2019-08-14,51,78.0,,0.78,39.78
2019-08-15,26,78.0,,0.78,20.28
2019-08-16,70,78.0,,0.78,54.6
2019-08-17,50,78.0,,0.78,39.0
2019-08-18,46,78.0,,0.78,35.88
2019-08-19,42,78.0,,0.78,32.76
2019-08-20,81,78.0,,0.78,63.18
2019-08-21,64,78.0,,0.78,49.92
2019-08-22,52,78.0,,0.78,40.56
2019-08-23,60,78.0,,0.78,46.800000000000004
2019-08-24,71,78.0,,0.78,55.38
2019-08-25,85,78.0,,0.78,66.3
2019-08-26,63,78.0,,0.78,49.14
2019-08-27,92,78.0,,0.78,71.76
2019-08-28,34,78.0,,0.78,26.52
2019-08-29,38,78.0,,0.78,29.64
2019-08-30,58,78.0,,0.78,45.24
2019-08-31,72,78.0,,0.78,56.160000000000004
2019-09-01,73,78.0,False,0.78,56.940000000000005
2019-09-02,63,78.0,,0.78,49.14
2019-09-03,34,78.0,,0.78,26.52
2019-09-04,34,78.0,,0.78,26.52
2019-09-05,60,78.0,,0.78,46.800000000000004
2019-09-06,51,78.0,,0.78,39.78
2019-09-07,76,78.0,,0.78,59.28
2019-09-08,100,78.0,,0.78,78.0
2019-09-09,60,78.0,,0.78,46.800000000000004
2019-09-10,60,78.0,,0.78,46.800000000000004
2019-09-11,86,78.0,,0.78,67.08
2019-09-12,98,78.0,,0.78,76.44
2019-09-13,65,78.0,,0.78,50.7
2019-09-14,78,78.0,,0.78,60.84
2019-09-15,90,78.0,,0.78,70.2
2019-09-16,47,78.0,,0.78,36.660000000000004
2019-09-17,63,78.0,,0.78,49.14
2019-09-18,56,78.0,,0.78,43.68
2019-09-19,87,78.0,,0.78,67.86
2019-09-20,56,78.0,,0.78,43.68
2019-09-21,51,78.0,,0.78,39.78
2019-09-22,100,78.0,,0.78,78.0
2019-09-23,97,78.0,,0.78,75.66
2019-09-24,78,78.0,,0.78,60.84
2019-09-25,90,78.0,,0.78,70.2
2019-09-26,89,78.0,,0.78,69.42
2019-09-27,63,78.0,,0.78,49.14
2019-09-28,32,78.0,,0.78,24.96
