date,poverty level_unscaled,poverty level_monthly,isPartial,scale,poverty level
2017-12-05,67,50.0,,0.5,33.5
2017-12-06,65,50.0,,0.5,32.5
2017-12-07,51,50.0,,0.5,25.5
2017-12-08,47,50.0,,0.5,23.5
2017-12-09,66,50.0,,0.5,33.0
2017-12-10,28,50.0,,0.5,14.0
2017-12-11,100,50.0,,0.5,50.0
2017-12-12,45,50.0,,0.5,22.5
2017-12-13,83,50.0,,0.5,41.5
2017-12-14,67,50.0,,0.5,33.5
2017-12-15,51,50.0,,0.5,25.5
2017-12-16,39,50.0,,0.5,19.5
2017-12-17,21,50.0,,0.5,10.5
2017-12-18,56,50.0,,0.5,28.0
2017-12-19,54,50.0,,0.5,27.0
2017-12-20,34,50.0,,0.5,17.0
2017-12-21,54,50.0,,0.5,27.0
2017-12-22,37,50.0,,0.5,18.5
2017-12-23,22,50.0,,0.5,11.0
2017-12-24,30,50.0,,0.5,15.0
2017-12-25,28,50.0,,0.5,14.0
2017-12-26,21,50.0,,0.5,10.5
2017-12-27,68,50.0,,0.5,34.0
2017-12-28,45,50.0,,0.5,22.5
2017-12-29,42,50.0,,0.5,21.0
2017-12-30,39,50.0,,0.5,19.5
2017-12-31,31,50.0,,0.5,15.5
2018-01-01,44,50.0,False,0.5,22.0
2018-01-02,64,50.0,,0.5,32.0
2018-01-03,43,50.0,,0.5,21.5
2018-01-04,61,50.0,,0.5,30.5
2018-01-05,85,50.0,,0.5,42.5
2018-01-06,45,50.0,,0.5,22.5
2018-01-07,58,50.0,,0.5,29.0
2018-01-08,77,50.0,,0.5,38.5
2018-01-09,59,50.0,,0.5,29.5
2018-01-10,85,50.0,,0.5,42.5
2018-01-11,58,50.0,,0.5,29.0
2018-01-12,71,50.0,,0.5,35.5
2018-01-13,54,50.0,,0.5,27.0
2018-01-14,62,50.0,,0.5,31.0
2018-01-15,71,50.0,,0.5,35.5
2018-01-16,76,50.0,,0.5,38.0
2018-01-17,66,50.0,,0.5,33.0
2018-01-18,75,50.0,,0.5,37.5
2018-01-19,72,50.0,,0.5,36.0
2018-01-20,46,50.0,,0.5,23.0
2018-01-21,57,50.0,,0.5,28.5
2018-01-22,72,50.0,,0.5,36.0
2018-01-23,73,50.0,,0.5,36.5
2018-01-24,78,50.0,,0.5,39.0
2018-01-25,82,50.0,,0.5,41.0
2018-01-26,100,50.0,,0.5,50.0
2018-01-27,63,50.0,,0.5,31.5
2018-01-28,42,50.0,,0.5,21.0
2018-01-29,90,50.0,,0.5,45.0
2018-01-30,87,50.0,,0.5,43.5
2018-01-31,69,50.0,,0.5,34.5
2018-02-01,75,52.0,False,0.52,39.0
2018-02-02,84,52.0,,0.52,43.68
2018-02-03,76,52.0,,0.52,39.52
2018-02-04,69,52.0,,0.52,35.88
2018-02-05,58,52.0,,0.52,30.16
2018-02-06,53,52.0,,0.52,27.560000000000002
2018-02-07,77,52.0,,0.52,40.04
2018-02-08,56,52.0,,0.52,29.12
2018-02-09,70,52.0,,0.52,36.4
2018-02-10,34,52.0,,0.52,17.68
2018-02-11,52,52.0,,0.52,27.04
2018-02-12,56,52.0,,0.52,29.12
2018-02-13,72,52.0,,0.52,37.44
2018-02-14,82,52.0,,0.52,42.64
2018-02-15,61,52.0,,0.52,31.720000000000002
2018-02-16,58,52.0,,0.52,30.16
2018-02-17,37,52.0,,0.52,19.240000000000002
2018-02-18,26,52.0,,0.52,13.52
2018-02-19,45,52.0,,0.52,23.400000000000002
2018-02-20,100,52.0,,0.52,52.0
2018-02-21,88,52.0,,0.52,45.760000000000005
2018-02-22,53,52.0,,0.52,27.560000000000002
2018-02-23,57,52.0,,0.52,29.64
2018-02-24,64,52.0,,0.52,33.28
2018-02-25,37,52.0,,0.52,19.240000000000002
2018-02-26,46,52.0,,0.52,23.92
2018-02-27,68,52.0,,0.52,35.36
2018-02-28,72,52.0,,0.52,37.44
2018-03-01,89,52.0,False,0.52,46.28
2018-03-02,58,52.0,,0.52,30.16
2018-03-03,52,52.0,,0.52,27.04
2018-03-04,71,52.0,,0.52,36.92
2018-03-05,52,52.0,,0.52,27.04
2018-03-06,69,52.0,,0.52,35.88
2018-03-07,75,52.0,,0.52,39.0
2018-03-08,76,52.0,,0.52,39.52
2018-03-09,61,52.0,,0.52,31.720000000000002
2018-03-10,34,52.0,,0.52,17.68
2018-03-11,63,52.0,,0.52,32.76
2018-03-12,82,52.0,,0.52,42.64
2018-03-13,34,52.0,,0.52,17.68
2018-03-14,32,52.0,,0.52,16.64
2018-03-15,48,52.0,,0.52,24.96
2018-03-16,68,52.0,,0.52,35.36
2018-03-17,23,52.0,,0.52,11.96
2018-03-18,54,52.0,,0.52,28.080000000000002
2018-03-19,85,52.0,,0.52,44.2
2018-03-20,78,52.0,,0.52,40.56
2018-03-21,53,52.0,,0.52,27.560000000000002
2018-03-22,58,52.0,,0.52,30.16
2018-03-23,67,52.0,,0.52,34.84
2018-03-24,39,52.0,,0.52,20.28
2018-03-25,27,52.0,,0.52,14.040000000000001
2018-03-26,55,52.0,,0.52,28.6
2018-03-27,45,52.0,,0.52,23.400000000000002
2018-03-28,80,52.0,,0.52,41.6
2018-03-29,100,52.0,,0.52,52.0
2018-03-30,53,52.0,,0.52,27.560000000000002
2018-03-31,59,52.0,,0.52,30.68
2018-04-01,65,50.0,False,0.5,32.5
2018-04-02,77,50.0,,0.5,38.5
2018-04-03,80,50.0,,0.5,40.0
2018-04-04,83,50.0,,0.5,41.5
2018-04-05,72,50.0,,0.5,36.0
2018-04-06,38,50.0,,0.5,19.0
2018-04-07,43,50.0,,0.5,21.5
2018-04-08,58,50.0,,0.5,29.0
2018-04-09,70,50.0,,0.5,35.0
2018-04-10,79,50.0,,0.5,39.5
2018-04-11,56,50.0,,0.5,28.0
2018-04-12,100,50.0,,0.5,50.0
2018-04-13,53,50.0,,0.5,26.5
2018-04-14,48,50.0,,0.5,24.0
2018-04-15,43,50.0,,0.5,21.5
2018-04-16,73,50.0,,0.5,36.5
2018-04-17,84,50.0,,0.5,42.0
2018-04-18,71,50.0,,0.5,35.5
2018-04-19,53,50.0,,0.5,26.5
2018-04-20,44,50.0,,0.5,22.0
2018-04-21,41,50.0,,0.5,20.5
2018-04-22,45,50.0,,0.5,22.5
2018-04-23,61,50.0,,0.5,30.5
2018-04-24,81,50.0,,0.5,40.5
2018-04-25,63,50.0,,0.5,31.5
2018-04-26,52,50.0,,0.5,26.0
2018-04-27,40,50.0,,0.5,20.0
2018-04-28,42,50.0,,0.5,21.0
2018-04-29,26,50.0,,0.5,13.0
2018-04-30,43,50.0,,0.5,21.5
2018-05-01,80,36.0,False,0.36,28.799999999999997
2018-05-02,71,36.0,,0.36,25.56
2018-05-03,85,36.0,,0.36,30.599999999999998
2018-05-04,75,36.0,,0.36,27.0
2018-05-05,52,36.0,,0.36,18.72
2018-05-06,82,36.0,,0.36,29.52
2018-05-07,54,36.0,,0.36,19.439999999999998
2018-05-08,71,36.0,,0.36,25.56
2018-05-09,72,36.0,,0.36,25.919999999999998
2018-05-10,51,36.0,,0.36,18.36
2018-05-11,65,36.0,,0.36,23.4
2018-05-12,53,36.0,,0.36,19.08
2018-05-13,26,36.0,,0.36,9.36
2018-05-14,52,36.0,,0.36,18.72
2018-05-15,100,36.0,,0.36,36.0
2018-05-16,51,36.0,,0.36,18.36
2018-05-17,69,36.0,,0.36,24.84
2018-05-18,49,36.0,,0.36,17.64
2018-05-19,41,36.0,,0.36,14.76
2018-05-20,31,36.0,,0.36,11.16
2018-05-21,68,36.0,,0.36,24.48
2018-05-22,76,36.0,,0.36,27.36
2018-05-23,61,36.0,,0.36,21.96
2018-05-24,62,36.0,,0.36,22.32
2018-05-25,32,36.0,,0.36,11.52
2018-05-26,38,36.0,,0.36,13.68
2018-05-27,11,36.0,,0.36,3.96
2018-05-28,40,36.0,,0.36,14.399999999999999
2018-05-29,47,36.0,,0.36,16.919999999999998
2018-05-30,34,36.0,,0.36,12.24
2018-05-31,79,36.0,,0.36,28.439999999999998
2018-06-01,31,40.0,False,0.4,12.4
2018-06-02,28,40.0,,0.4,11.200000000000001
2018-06-03,28,40.0,,0.4,11.200000000000001
2018-06-04,42,40.0,,0.4,16.8
2018-06-05,46,40.0,,0.4,18.400000000000002
2018-06-06,55,40.0,,0.4,22.0
2018-06-07,100,40.0,,0.4,40.0
2018-06-08,48,40.0,,0.4,19.200000000000003
2018-06-09,41,40.0,,0.4,16.400000000000002
2018-06-10,37,40.0,,0.4,14.8
2018-06-11,67,40.0,,0.4,26.8
2018-06-12,43,40.0,,0.4,17.2
2018-06-13,43,40.0,,0.4,17.2
2018-06-14,66,40.0,,0.4,26.400000000000002
2018-06-15,49,40.0,,0.4,19.6
2018-06-16,37,40.0,,0.4,14.8
2018-06-17,33,40.0,,0.4,13.200000000000001
2018-06-18,47,40.0,,0.4,18.8
2018-06-19,54,40.0,,0.4,21.6
2018-06-20,82,40.0,,0.4,32.800000000000004
2018-06-21,74,40.0,,0.4,29.6
2018-06-22,44,40.0,,0.4,17.6
2018-06-23,36,40.0,,0.4,14.4
2018-06-24,28,40.0,,0.4,11.200000000000001
2018-06-25,51,40.0,,0.4,20.400000000000002
2018-06-26,59,40.0,,0.4,23.6
2018-06-27,63,40.0,,0.4,25.200000000000003
2018-06-28,55,40.0,,0.4,22.0
2018-06-29,57,40.0,,0.4,22.8
2018-06-30,14,40.0,,0.4,5.6000000000000005
2018-07-01,76,39.0,False,0.39,29.64
2018-07-02,64,39.0,,0.39,24.96
2018-07-03,89,39.0,,0.39,34.71
2018-07-04,59,39.0,,0.39,23.01
2018-07-05,59,39.0,,0.39,23.01
2018-07-06,51,39.0,,0.39,19.89
2018-07-07,42,39.0,,0.39,16.38
2018-07-08,42,39.0,,0.39,16.38
2018-07-09,100,39.0,,0.39,39.0
2018-07-10,66,39.0,,0.39,25.740000000000002
2018-07-11,73,39.0,,0.39,28.470000000000002
2018-07-12,56,39.0,,0.39,21.84
2018-07-13,57,39.0,,0.39,22.23
2018-07-14,49,39.0,,0.39,19.11
2018-07-15,58,39.0,,0.39,22.62
2018-07-16,97,39.0,,0.39,37.83
2018-07-17,83,39.0,,0.39,32.370000000000005
2018-07-18,80,39.0,,0.39,31.200000000000003
2018-07-19,93,39.0,,0.39,36.27
2018-07-20,33,39.0,,0.39,12.870000000000001
2018-07-21,65,39.0,,0.39,25.35
2018-07-22,32,39.0,,0.39,12.48
2018-07-23,73,39.0,,0.39,28.470000000000002
2018-07-24,68,39.0,,0.39,26.52
2018-07-25,72,39.0,,0.39,28.080000000000002
2018-07-26,79,39.0,,0.39,30.810000000000002
2018-07-27,95,39.0,,0.39,37.050000000000004
2018-07-28,43,39.0,,0.39,16.77
2018-07-29,33,39.0,,0.39,12.870000000000001
2018-07-30,41,39.0,,0.39,15.99
2018-07-31,77,39.0,,0.39,30.03
2018-08-01,86,45.0,False,0.45,38.7
2018-08-02,69,45.0,,0.45,31.05
2018-08-03,84,45.0,,0.45,37.800000000000004
2018-08-04,24,45.0,,0.45,10.8
2018-08-05,54,45.0,,0.45,24.3
2018-08-06,100,45.0,,0.45,45.0
2018-08-07,77,45.0,,0.45,34.65
2018-08-08,95,45.0,,0.45,42.75
2018-08-09,91,45.0,,0.45,40.95
2018-08-10,86,45.0,,0.45,38.7
2018-08-11,48,45.0,,0.45,21.6
2018-08-12,48,45.0,,0.45,21.6
2018-08-13,66,45.0,,0.45,29.7
2018-08-14,33,45.0,,0.45,14.85
2018-08-15,87,45.0,,0.45,39.15
2018-08-16,64,45.0,,0.45,28.8
2018-08-17,62,45.0,,0.45,27.900000000000002
2018-08-18,64,45.0,,0.45,28.8
2018-08-19,39,45.0,,0.45,17.55
2018-08-20,67,45.0,,0.45,30.150000000000002
2018-08-21,93,45.0,,0.45,41.85
2018-08-22,50,45.0,,0.45,22.5
2018-08-23,80,45.0,,0.45,36.0
2018-08-24,51,45.0,,0.45,22.95
2018-08-25,54,45.0,,0.45,24.3
2018-08-26,39,45.0,,0.45,17.55
2018-08-27,57,45.0,,0.45,25.650000000000002
2018-08-28,93,45.0,,0.45,41.85
2018-08-29,89,45.0,,0.45,40.050000000000004
2018-08-30,82,45.0,,0.45,36.9
2018-08-31,74,45.0,,0.45,33.300000000000004
2018-09-01,63,37.0,False,0.37,23.31
2018-09-02,42,37.0,,0.37,15.54
2018-09-03,52,37.0,,0.37,19.24
2018-09-04,60,37.0,,0.37,22.2
2018-09-05,49,37.0,,0.37,18.13
2018-09-06,71,37.0,,0.37,26.27
2018-09-07,50,37.0,,0.37,18.5
2018-09-08,27,37.0,,0.37,9.99
2018-09-09,30,37.0,,0.37,11.1
2018-09-10,60,37.0,,0.37,22.2
2018-09-11,59,37.0,,0.37,21.83
2018-09-12,100,37.0,,0.37,37.0
2018-09-13,57,37.0,,0.37,21.09
2018-09-14,38,37.0,,0.37,14.06
2018-09-15,67,37.0,,0.37,24.79
2018-09-16,39,37.0,,0.37,14.43
2018-09-17,75,37.0,,0.37,27.75
2018-09-18,56,37.0,,0.37,20.72
2018-09-19,67,37.0,,0.37,24.79
2018-09-20,60,37.0,,0.37,22.2
2018-09-21,46,37.0,,0.37,17.02
2018-09-22,36,37.0,,0.37,13.32
2018-09-23,31,37.0,,0.37,11.47
2018-09-24,29,37.0,,0.37,10.73
2018-09-25,26,37.0,,0.37,9.62
2018-09-26,67,37.0,,0.37,24.79
2018-09-27,61,37.0,,0.37,22.57
2018-09-28,43,37.0,,0.37,15.91
2018-09-29,28,37.0,,0.37,10.36
2018-09-30,45,37.0,,0.37,16.65
2018-10-01,93,48.0,False,0.48,44.64
2018-10-02,65,48.0,,0.48,31.2
2018-10-03,68,48.0,,0.48,32.64
2018-10-04,47,48.0,,0.48,22.56
2018-10-05,49,48.0,,0.48,23.52
2018-10-06,49,48.0,,0.48,23.52
2018-10-07,33,48.0,,0.48,15.84
2018-10-08,54,48.0,,0.48,25.919999999999998
2018-10-09,53,48.0,,0.48,25.439999999999998
2018-10-10,60,48.0,,0.48,28.799999999999997
2018-10-11,53,48.0,,0.48,25.439999999999998
2018-10-12,40,48.0,,0.48,19.2
2018-10-13,43,48.0,,0.48,20.64
2018-10-14,46,48.0,,0.48,22.08
2018-10-15,69,48.0,,0.48,33.12
2018-10-16,48,48.0,,0.48,23.04
2018-10-17,35,48.0,,0.48,16.8
2018-10-18,59,48.0,,0.48,28.32
2018-10-19,30,48.0,,0.48,14.399999999999999
2018-10-20,26,48.0,,0.48,12.48
2018-10-21,52,48.0,,0.48,24.96
2018-10-22,70,48.0,,0.48,33.6
2018-10-23,56,48.0,,0.48,26.88
2018-10-24,71,48.0,,0.48,34.08
2018-10-25,100,48.0,,0.48,48.0
2018-10-26,53,48.0,,0.48,25.439999999999998
2018-10-27,23,48.0,,0.48,11.04
2018-10-28,53,48.0,,0.48,25.439999999999998
2018-10-29,97,48.0,,0.48,46.559999999999995
2018-10-30,91,48.0,,0.48,43.68
2018-10-31,69,48.0,,0.48,33.12
2018-11-01,77,50.0,False,0.5,38.5
2018-11-02,64,50.0,,0.5,32.0
2018-11-03,41,50.0,,0.5,20.5
2018-11-04,29,50.0,,0.5,14.5
2018-11-05,55,50.0,,0.5,27.5
2018-11-06,61,50.0,,0.5,30.5
2018-11-07,72,50.0,,0.5,36.0
2018-11-08,100,50.0,,0.5,50.0
2018-11-09,52,50.0,,0.5,26.0
2018-11-10,47,50.0,,0.5,23.5
2018-11-11,34,50.0,,0.5,17.0
2018-11-12,66,50.0,,0.5,33.0
2018-11-13,61,50.0,,0.5,30.5
2018-11-14,61,50.0,,0.5,30.5
2018-11-15,42,50.0,,0.5,21.0
2018-11-16,52,50.0,,0.5,26.0
2018-11-17,34,50.0,,0.5,17.0
2018-11-18,33,50.0,,0.5,16.5
2018-11-19,66,50.0,,0.5,33.0
2018-11-20,32,50.0,,0.5,16.0
2018-11-21,41,50.0,,0.5,20.5
2018-11-22,20,50.0,,0.5,10.0
2018-11-23,22,50.0,,0.5,11.0
2018-11-24,35,50.0,,0.5,17.5
2018-11-25,29,50.0,,0.5,14.5
2018-11-26,53,50.0,,0.5,26.5
2018-11-27,32,50.0,,0.5,16.0
2018-11-28,70,50.0,,0.5,35.0
2018-11-29,68,50.0,,0.5,34.0
2018-11-30,44,50.0,,0.5,22.0
2018-12-01,47,42.0,False,0.42,19.74
2018-12-02,52,42.0,,0.42,21.84
2018-12-03,95,42.0,,0.42,39.9
2018-12-04,76,42.0,,0.42,31.919999999999998
2018-12-05,100,42.0,,0.42,42.0
2018-12-06,69,42.0,,0.42,28.98
2018-12-07,87,42.0,,0.42,36.54
2018-12-08,73,42.0,,0.42,30.66
2018-12-09,56,42.0,,0.42,23.52
2018-12-10,88,42.0,,0.42,36.96
2018-12-11,73,42.0,,0.42,30.66
2018-12-12,66,42.0,,0.42,27.72
2018-12-13,89,42.0,,0.42,37.379999999999995
2018-12-14,36,42.0,,0.42,15.12
2018-12-15,55,42.0,,0.42,23.099999999999998
2018-12-16,89,42.0,,0.42,37.379999999999995
2018-12-17,45,42.0,,0.42,18.9
2018-12-18,91,42.0,,0.42,38.22
2018-12-19,46,42.0,,0.42,19.32
2018-12-20,52,42.0,,0.42,21.84
2018-12-21,81,42.0,,0.42,34.019999999999996
2018-12-22,31,42.0,,0.42,13.02
2018-12-23,15,42.0,,0.42,6.3
2018-12-24,56,42.0,,0.42,23.52
2018-12-25,23,42.0,,0.42,9.66
2018-12-26,72,42.0,,0.42,30.24
2018-12-27,54,42.0,,0.42,22.68
2018-12-28,72,42.0,,0.42,30.24
2018-12-29,70,42.0,,0.42,29.4
2018-12-30,63,42.0,,0.42,26.459999999999997
2018-12-31,36,42.0,,0.42,15.12
2019-01-01,40,54.0,False,0.54,21.6
2019-01-02,52,54.0,,0.54,28.080000000000002
2019-01-03,58,54.0,,0.54,31.32
2019-01-04,57,54.0,,0.54,30.78
2019-01-05,73,54.0,,0.54,39.42
2019-01-06,57,54.0,,0.54,30.78
2019-01-07,72,54.0,,0.54,38.88
2019-01-08,100,54.0,,0.54,54.0
2019-01-09,66,54.0,,0.54,35.64
2019-01-10,72,54.0,,0.54,38.88
2019-01-11,60,54.0,,0.54,32.400000000000006
2019-01-12,50,54.0,,0.54,27.0
2019-01-13,49,54.0,,0.54,26.46
2019-01-14,45,54.0,,0.54,24.3
2019-01-15,65,54.0,,0.54,35.1
2019-01-16,88,54.0,,0.54,47.52
2019-01-17,86,54.0,,0.54,46.440000000000005
2019-01-18,62,54.0,,0.54,33.480000000000004
2019-01-19,41,54.0,,0.54,22.14
2019-01-20,36,54.0,,0.54,19.44
2019-01-21,43,54.0,,0.54,23.220000000000002
2019-01-22,53,54.0,,0.54,28.62
2019-01-23,90,54.0,,0.54,48.6
2019-01-24,67,54.0,,0.54,36.18
2019-01-25,85,54.0,,0.54,45.900000000000006
2019-01-26,47,54.0,,0.54,25.380000000000003
2019-01-27,61,54.0,,0.54,32.940000000000005
2019-01-28,64,54.0,,0.54,34.56
2019-01-29,72,54.0,,0.54,38.88
2019-01-30,73,54.0,,0.54,39.42
2019-01-31,86,54.0,,0.54,46.440000000000005
2019-02-01,49,56.0,False,0.56,27.44
2019-02-02,50,56.0,,0.56,28.000000000000004
2019-02-03,46,56.0,,0.56,25.76
2019-02-04,59,56.0,,0.56,33.040000000000006
2019-02-05,61,56.0,,0.56,34.160000000000004
2019-02-06,87,56.0,,0.56,48.720000000000006
2019-02-07,62,56.0,,0.56,34.720000000000006
2019-02-08,52,56.0,,0.56,29.120000000000005
2019-02-09,68,56.0,,0.56,38.080000000000005
2019-02-10,57,56.0,,0.56,31.92
2019-02-11,87,56.0,,0.56,48.720000000000006
2019-02-12,81,56.0,,0.56,45.36000000000001
2019-02-13,73,56.0,,0.56,40.88
2019-02-14,100,56.0,,0.56,56.00000000000001
2019-02-15,74,56.0,,0.56,41.440000000000005
2019-02-16,51,56.0,,0.56,28.560000000000002
2019-02-17,33,56.0,,0.56,18.48
2019-02-18,64,56.0,,0.56,35.84
2019-02-19,79,56.0,,0.56,44.24
2019-02-20,88,56.0,,0.56,49.28
2019-02-21,75,56.0,,0.56,42.00000000000001
2019-02-22,62,56.0,,0.56,34.720000000000006
2019-02-23,42,56.0,,0.56,23.520000000000003
2019-02-24,32,56.0,,0.56,17.92
2019-02-25,86,56.0,,0.56,48.160000000000004
2019-02-26,63,56.0,,0.56,35.28
2019-02-27,70,56.0,,0.56,39.2
2019-02-28,69,56.0,,0.56,38.64
2019-03-01,47,51.0,False,0.51,23.97
2019-03-02,44,51.0,,0.51,22.44
2019-03-03,43,51.0,,0.51,21.93
2019-03-04,60,51.0,,0.51,30.6
2019-03-05,59,51.0,,0.51,30.09
2019-03-06,72,51.0,,0.51,36.72
2019-03-07,54,51.0,,0.51,27.54
2019-03-08,50,51.0,,0.51,25.5
2019-03-09,52,51.0,,0.51,26.52
2019-03-10,38,51.0,,0.51,19.38
2019-03-11,60,51.0,,0.51,30.6
2019-03-12,57,51.0,,0.51,29.07
2019-03-13,100,51.0,,0.51,51.0
2019-03-14,51,51.0,,0.51,26.01
2019-03-15,52,51.0,,0.51,26.52
2019-03-16,44,51.0,,0.51,22.44
2019-03-17,42,51.0,,0.51,21.42
2019-03-18,56,51.0,,0.51,28.560000000000002
2019-03-19,34,51.0,,0.51,17.34
2019-03-20,81,51.0,,0.51,41.31
2019-03-21,55,51.0,,0.51,28.05
2019-03-22,57,51.0,,0.51,29.07
2019-03-23,48,51.0,,0.51,24.48
2019-03-24,16,51.0,,0.51,8.16
2019-03-25,66,51.0,,0.51,33.660000000000004
2019-03-26,56,51.0,,0.51,28.560000000000002
2019-03-27,71,51.0,,0.51,36.21
2019-03-28,38,51.0,,0.51,19.38
2019-03-29,57,51.0,,0.51,29.07
2019-03-30,28,51.0,,0.51,14.280000000000001
2019-03-31,37,51.0,,0.51,18.87
2019-04-01,60,53.0,False,0.53,31.8
2019-04-02,100,53.0,,0.53,53.0
2019-04-03,64,53.0,,0.53,33.92
2019-04-04,77,53.0,,0.53,40.81
2019-04-05,83,53.0,,0.53,43.99
2019-04-06,66,53.0,,0.53,34.980000000000004
2019-04-07,53,53.0,,0.53,28.09
2019-04-08,84,53.0,,0.53,44.52
2019-04-09,77,53.0,,0.53,40.81
2019-04-10,90,53.0,,0.53,47.7
2019-04-11,50,53.0,,0.53,26.5
2019-04-12,82,53.0,,0.53,43.46
2019-04-13,33,53.0,,0.53,17.490000000000002
2019-04-14,25,53.0,,0.53,13.25
2019-04-15,98,53.0,,0.53,51.940000000000005
2019-04-16,69,53.0,,0.53,36.57
2019-04-17,86,53.0,,0.53,45.580000000000005
2019-04-18,70,53.0,,0.53,37.1
2019-04-19,85,53.0,,0.53,45.050000000000004
2019-04-20,50,53.0,,0.53,26.5
2019-04-21,36,53.0,,0.53,19.080000000000002
2019-04-22,32,53.0,,0.53,16.96
2019-04-23,84,53.0,,0.53,44.52
2019-04-24,86,53.0,,0.53,45.580000000000005
2019-04-25,54,53.0,,0.53,28.62
2019-04-26,58,53.0,,0.53,30.740000000000002
2019-04-27,49,53.0,,0.53,25.970000000000002
2019-04-28,53,53.0,,0.53,28.09
2019-04-29,44,53.0,,0.53,23.32
2019-04-30,75,53.0,,0.53,39.75
2019-05-01,75,43.0,False,0.43,32.25
2019-05-02,85,43.0,,0.43,36.55
2019-05-03,76,43.0,,0.43,32.68
2019-05-04,64,43.0,,0.43,27.52
2019-05-05,55,43.0,,0.43,23.65
2019-05-06,53,43.0,,0.43,22.79
2019-05-07,89,43.0,,0.43,38.269999999999996
2019-05-08,75,43.0,,0.43,32.25
2019-05-09,44,43.0,,0.43,18.919999999999998
2019-05-10,43,43.0,,0.43,18.49
2019-05-11,56,43.0,,0.43,24.08
2019-05-12,28,43.0,,0.43,12.04
2019-05-13,90,43.0,,0.43,38.7
2019-05-14,70,43.0,,0.43,30.099999999999998
2019-05-15,62,43.0,,0.43,26.66
2019-05-16,69,43.0,,0.43,29.669999999999998
2019-05-17,100,43.0,,0.43,43.0
2019-05-18,33,43.0,,0.43,14.19
2019-05-19,61,43.0,,0.43,26.23
2019-05-20,58,43.0,,0.43,24.94
2019-05-21,61,43.0,,0.43,26.23
2019-05-22,75,43.0,,0.43,32.25
2019-05-23,67,43.0,,0.43,28.81
2019-05-24,36,43.0,,0.43,15.48
2019-05-25,34,43.0,,0.43,14.62
2019-05-26,10,43.0,,0.43,4.3
2019-05-27,23,43.0,,0.43,9.89
2019-05-28,23,43.0,,0.43,9.89
2019-05-29,49,43.0,,0.43,21.07
2019-05-30,73,43.0,,0.43,31.39
2019-05-31,63,43.0,,0.43,27.09
2019-06-01,41,38.0,False,0.38,15.58
2019-06-02,15,38.0,,0.38,5.7
2019-06-03,81,38.0,,0.38,30.78
2019-06-04,56,38.0,,0.38,21.28
2019-06-05,68,38.0,,0.38,25.84
2019-06-06,86,38.0,,0.38,32.68
2019-06-07,48,38.0,,0.38,18.240000000000002
2019-06-08,31,38.0,,0.38,11.78
2019-06-09,67,38.0,,0.38,25.46
2019-06-10,68,38.0,,0.38,25.84
2019-06-11,56,38.0,,0.38,21.28
2019-06-12,65,38.0,,0.38,24.7
2019-06-13,64,38.0,,0.38,24.32
2019-06-14,91,38.0,,0.38,34.58
2019-06-15,46,38.0,,0.38,17.48
2019-06-16,40,38.0,,0.38,15.2
2019-06-17,60,38.0,,0.38,22.8
2019-06-18,85,38.0,,0.38,32.3
2019-06-19,81,38.0,,0.38,30.78
2019-06-20,65,38.0,,0.38,24.7
2019-06-21,81,38.0,,0.38,30.78
2019-06-22,57,38.0,,0.38,21.66
2019-06-23,37,38.0,,0.38,14.06
2019-06-24,71,38.0,,0.38,26.98
2019-06-25,66,38.0,,0.38,25.080000000000002
2019-06-26,100,38.0,,0.38,38.0
2019-06-27,74,38.0,,0.38,28.12
2019-06-28,60,38.0,,0.38,22.8
2019-06-29,21,38.0,,0.38,7.98
2019-06-30,57,38.0,,0.38,21.66
2019-07-01,64,40.0,False,0.4,25.6
2019-07-02,67,40.0,,0.4,26.8
2019-07-03,60,40.0,,0.4,24.0
2019-07-04,17,40.0,,0.4,6.800000000000001
2019-07-05,67,40.0,,0.4,26.8
2019-07-06,34,40.0,,0.4,13.600000000000001
2019-07-07,21,40.0,,0.4,8.4
2019-07-08,41,40.0,,0.4,16.400000000000002
2019-07-09,41,40.0,,0.4,16.400000000000002
2019-07-10,49,40.0,,0.4,19.6
2019-07-11,77,40.0,,0.4,30.8
2019-07-12,73,40.0,,0.4,29.200000000000003
2019-07-13,65,40.0,,0.4,26.0
2019-07-14,48,40.0,,0.4,19.200000000000003
2019-07-15,55,40.0,,0.4,22.0
2019-07-16,55,40.0,,0.4,22.0
2019-07-17,44,40.0,,0.4,17.6
2019-07-18,53,40.0,,0.4,21.200000000000003
2019-07-19,46,40.0,,0.4,18.400000000000002
2019-07-20,43,40.0,,0.4,17.2
2019-07-21,39,40.0,,0.4,15.600000000000001
2019-07-22,60,40.0,,0.4,24.0
2019-07-23,89,40.0,,0.4,35.6
2019-07-24,82,40.0,,0.4,32.800000000000004
2019-07-25,85,40.0,,0.4,34.0
2019-07-26,48,40.0,,0.4,19.200000000000003
2019-07-27,31,40.0,,0.4,12.4
2019-07-28,35,40.0,,0.4,14.0
2019-07-29,87,40.0,,0.4,34.800000000000004
2019-07-30,100,40.0,,0.4,40.0
2019-07-31,45,40.0,,0.4,18.0
2019-08-01,84,40.0,False,0.4,33.6
2019-08-02,40,40.0,,0.4,16.0
2019-08-03,59,40.0,,0.4,23.6
2019-08-04,39,40.0,,0.4,15.600000000000001
2019-08-05,54,40.0,,0.4,21.6
2019-08-06,81,40.0,,0.4,32.4
2019-08-07,68,40.0,,0.4,27.200000000000003
2019-08-08,72,40.0,,0.4,28.8
