date,CAR DONATE_unscaled,CAR DONATE_monthly,isPartial,scale,CAR DONATE
2018-02-06,62,23.0,,0.23,14.26
2018-02-07,37,23.0,,0.23,8.51
2018-02-08,50,23.0,,0.23,11.5
2018-02-09,64,23.0,,0.23,14.72
2018-02-10,90,23.0,,0.23,20.7
2018-02-11,44,23.0,,0.23,10.120000000000001
2018-02-12,63,23.0,,0.23,14.49
2018-02-13,37,23.0,,0.23,8.51
2018-02-14,0,23.0,,0.23,0.0
2018-02-15,90,23.0,,0.23,20.7
2018-02-16,26,23.0,,0.23,5.98
2018-02-17,75,23.0,,0.23,17.25
2018-02-18,76,23.0,,0.23,17.48
2018-02-19,26,23.0,,0.23,5.98
2018-02-20,63,23.0,,0.23,14.49
2018-02-21,51,23.0,,0.23,11.73
2018-02-22,50,23.0,,0.23,11.5
2018-02-23,89,23.0,,0.23,20.470000000000002
2018-02-24,75,23.0,,0.23,17.25
2018-02-25,30,23.0,,0.23,6.9
2018-02-26,87,23.0,,0.23,20.01
2018-02-27,49,23.0,,0.23,11.270000000000001
2018-02-28,100,23.0,,0.23,23.0
2018-03-01,40,23.0,False,0.23,9.200000000000001
2018-03-02,30,23.0,,0.23,6.9
2018-03-03,50,23.0,,0.23,11.5
2018-03-04,64,23.0,,0.23,14.72
2018-03-05,65,23.0,,0.23,14.950000000000001
2018-03-06,65,23.0,,0.23,14.950000000000001
2018-03-07,47,23.0,,0.23,10.81
2018-03-08,36,23.0,,0.23,8.280000000000001
2018-03-09,92,23.0,,0.23,21.16
2018-03-10,63,23.0,,0.23,14.49
2018-03-11,28,23.0,,0.23,6.44
2018-03-12,30,23.0,,0.23,6.9
2018-03-13,96,23.0,,0.23,22.080000000000002
2018-03-14,90,23.0,,0.23,20.7
2018-03-15,54,23.0,,0.23,12.42
2018-03-16,37,23.0,,0.23,8.51
2018-03-17,43,23.0,,0.23,9.89
2018-03-18,66,23.0,,0.23,15.180000000000001
2018-03-19,60,23.0,,0.23,13.8
2018-03-20,59,23.0,,0.23,13.57
2018-03-21,48,23.0,,0.23,11.040000000000001
2018-03-22,30,23.0,,0.23,6.9
2018-03-23,57,23.0,,0.23,13.110000000000001
2018-03-24,43,23.0,,0.23,9.89
2018-03-25,58,23.0,,0.23,13.34
2018-03-26,74,23.0,,0.23,17.02
2018-03-27,55,23.0,,0.23,12.65
2018-03-28,44,23.0,,0.23,10.120000000000001
2018-03-29,37,23.0,,0.23,8.51
2018-03-30,100,23.0,,0.23,23.0
2018-03-31,44,23.0,,0.23,10.120000000000001
2018-04-01,22,24.0,False,0.24,5.279999999999999
2018-04-02,55,24.0,,0.24,13.2
2018-04-03,27,24.0,,0.24,6.4799999999999995
2018-04-04,27,24.0,,0.24,6.4799999999999995
2018-04-05,100,24.0,,0.24,24.0
2018-04-06,28,24.0,,0.24,6.72
2018-04-07,0,24.0,,0.24,0.0
2018-04-08,63,24.0,,0.24,15.12
2018-04-09,35,24.0,,0.24,8.4
2018-04-10,62,24.0,,0.24,14.879999999999999
2018-04-11,9,24.0,,0.24,2.16
2018-04-12,27,24.0,,0.24,6.4799999999999995
2018-04-13,36,24.0,,0.24,8.64
2018-04-14,21,24.0,,0.24,5.04
2018-04-15,62,24.0,,0.24,14.879999999999999
2018-04-16,9,24.0,,0.24,2.16
2018-04-17,26,24.0,,0.24,6.24
2018-04-18,62,24.0,,0.24,14.879999999999999
2018-04-19,45,24.0,,0.24,10.799999999999999
2018-04-20,55,24.0,,0.24,13.2
2018-04-21,65,24.0,,0.24,15.6
2018-04-22,11,24.0,,0.24,2.6399999999999997
2018-04-23,79,24.0,,0.24,18.96
2018-04-24,70,24.0,,0.24,16.8
2018-04-25,26,24.0,,0.24,6.24
2018-04-26,44,24.0,,0.24,10.559999999999999
2018-04-27,36,24.0,,0.24,8.64
2018-04-28,22,24.0,,0.24,5.279999999999999
2018-04-29,21,24.0,,0.24,5.04
2018-04-30,18,24.0,,0.24,4.32
2018-05-01,6,29.0,False,0.29,1.7399999999999998
2018-05-02,24,29.0,,0.29,6.959999999999999
2018-05-03,18,29.0,,0.29,5.22
2018-05-04,31,29.0,,0.29,8.99
2018-05-05,45,29.0,,0.29,13.049999999999999
2018-05-06,15,29.0,,0.29,4.35
2018-05-07,37,29.0,,0.29,10.729999999999999
2018-05-08,30,29.0,,0.29,8.7
2018-05-09,25,29.0,,0.29,7.249999999999999
2018-05-10,19,29.0,,0.29,5.51
2018-05-11,38,29.0,,0.29,11.02
2018-05-12,38,29.0,,0.29,11.02
2018-05-13,8,29.0,,0.29,2.32
2018-05-14,100,29.0,,0.29,28.999999999999996
2018-05-15,30,29.0,,0.29,8.7
2018-05-16,43,29.0,,0.29,12.469999999999999
2018-05-17,31,29.0,,0.29,8.99
2018-05-18,13,29.0,,0.29,3.7699999999999996
2018-05-19,44,29.0,,0.29,12.76
2018-05-20,45,29.0,,0.29,13.049999999999999
2018-05-21,56,29.0,,0.29,16.24
2018-05-22,12,29.0,,0.29,3.4799999999999995
2018-05-23,32,29.0,,0.29,9.28
2018-05-24,46,29.0,,0.29,13.34
2018-05-25,27,29.0,,0.29,7.829999999999999
2018-05-26,55,29.0,,0.29,15.95
2018-05-27,31,29.0,,0.29,8.99
2018-05-28,74,29.0,,0.29,21.459999999999997
2018-05-29,44,29.0,,0.29,12.76
2018-05-30,25,29.0,,0.29,7.249999999999999
2018-05-31,25,29.0,,0.29,7.249999999999999
2018-06-01,20,25.0,False,0.25,5.0
2018-06-02,70,25.0,,0.25,17.5
2018-06-03,46,25.0,,0.25,11.5
2018-06-04,87,25.0,,0.25,21.75
2018-06-05,77,25.0,,0.25,19.25
2018-06-06,80,25.0,,0.25,20.0
2018-06-07,20,25.0,,0.25,5.0
2018-06-08,100,25.0,,0.25,25.0
2018-06-09,34,25.0,,0.25,8.5
2018-06-10,12,25.0,,0.25,3.0
2018-06-11,38,25.0,,0.25,9.5
2018-06-12,36,25.0,,0.25,9.0
2018-06-13,64,25.0,,0.25,16.0
2018-06-14,68,25.0,,0.25,17.0
2018-06-15,41,25.0,,0.25,10.25
2018-06-16,71,25.0,,0.25,17.75
2018-06-17,24,25.0,,0.25,6.0
2018-06-18,40,25.0,,0.25,10.0
2018-06-19,29,25.0,,0.25,7.25
2018-06-20,50,25.0,,0.25,12.5
2018-06-21,60,25.0,,0.25,15.0
2018-06-22,61,25.0,,0.25,15.25
2018-06-23,46,25.0,,0.25,11.5
2018-06-24,59,25.0,,0.25,14.75
2018-06-25,10,25.0,,0.25,2.5
2018-06-26,30,25.0,,0.25,7.5
2018-06-27,59,25.0,,0.25,14.75
2018-06-28,61,25.0,,0.25,15.25
2018-06-29,52,25.0,,0.25,13.0
2018-06-30,58,25.0,,0.25,14.5
2018-07-01,88,27.0,False,0.27,23.76
2018-07-02,55,27.0,,0.27,14.850000000000001
2018-07-03,38,27.0,,0.27,10.260000000000002
2018-07-04,32,27.0,,0.27,8.64
2018-07-05,40,27.0,,0.27,10.8
2018-07-06,46,27.0,,0.27,12.420000000000002
2018-07-07,54,27.0,,0.27,14.580000000000002
2018-07-08,43,27.0,,0.27,11.610000000000001
2018-07-09,64,27.0,,0.27,17.28
2018-07-10,35,27.0,,0.27,9.450000000000001
2018-07-11,44,27.0,,0.27,11.88
2018-07-12,67,27.0,,0.27,18.09
2018-07-13,87,27.0,,0.27,23.490000000000002
2018-07-14,22,27.0,,0.27,5.94
2018-07-15,75,27.0,,0.27,20.25
2018-07-16,75,27.0,,0.27,20.25
2018-07-17,74,27.0,,0.27,19.98
2018-07-18,57,27.0,,0.27,15.39
2018-07-19,66,27.0,,0.27,17.82
2018-07-20,39,27.0,,0.27,10.530000000000001
2018-07-21,44,27.0,,0.27,11.88
2018-07-22,54,27.0,,0.27,14.580000000000002
2018-07-23,37,27.0,,0.27,9.99
2018-07-24,36,27.0,,0.27,9.72
2018-07-25,19,27.0,,0.27,5.130000000000001
2018-07-26,66,27.0,,0.27,17.82
2018-07-27,77,27.0,,0.27,20.790000000000003
2018-07-28,22,27.0,,0.27,5.94
2018-07-29,89,27.0,,0.27,24.03
2018-07-30,74,27.0,,0.27,19.98
2018-07-31,100,27.0,,0.27,27.0
2018-08-01,43,25.0,False,0.25,10.75
2018-08-02,75,25.0,,0.25,18.75
2018-08-03,56,25.0,,0.25,14.0
2018-08-04,13,25.0,,0.25,3.25
2018-08-05,52,25.0,,0.25,13.0
2018-08-06,44,25.0,,0.25,11.0
2018-08-07,85,25.0,,0.25,21.25
2018-08-08,54,25.0,,0.25,13.5
2018-08-09,44,25.0,,0.25,11.0
2018-08-10,100,25.0,,0.25,25.0
2018-08-11,38,25.0,,0.25,9.5
2018-08-12,38,25.0,,0.25,9.5
2018-08-13,98,25.0,,0.25,24.5
2018-08-14,76,25.0,,0.25,19.0
2018-08-15,66,25.0,,0.25,16.5
2018-08-16,22,25.0,,0.25,5.5
2018-08-17,100,25.0,,0.25,25.0
2018-08-18,13,25.0,,0.25,3.25
2018-08-19,39,25.0,,0.25,9.75
2018-08-20,44,25.0,,0.25,11.0
2018-08-21,76,25.0,,0.25,19.0
2018-08-22,55,25.0,,0.25,13.75
2018-08-23,89,25.0,,0.25,22.25
2018-08-24,45,25.0,,0.25,11.25
2018-08-25,13,25.0,,0.25,3.25
2018-08-26,39,25.0,,0.25,9.75
2018-08-27,75,25.0,,0.25,18.75
2018-08-28,64,25.0,,0.25,16.0
2018-08-29,43,25.0,,0.25,10.75
2018-08-30,33,25.0,,0.25,8.25
2018-08-31,33,25.0,,0.25,8.25
2018-09-01,84,26.0,False,0.26,21.84
2018-09-02,49,26.0,,0.26,12.74
2018-09-03,58,26.0,,0.26,15.08
2018-09-04,30,26.0,,0.26,7.800000000000001
2018-09-05,70,26.0,,0.26,18.2
2018-09-06,69,26.0,,0.26,17.94
2018-09-07,40,26.0,,0.26,10.4
2018-09-08,12,26.0,,0.26,3.12
2018-09-09,34,26.0,,0.26,8.84
2018-09-10,39,26.0,,0.26,10.14
2018-09-11,97,26.0,,0.26,25.220000000000002
2018-09-12,49,26.0,,0.26,12.74
2018-09-13,79,26.0,,0.26,20.54
2018-09-14,30,26.0,,0.26,7.800000000000001
2018-09-15,49,26.0,,0.26,12.74
2018-09-16,58,26.0,,0.26,15.08
2018-09-17,100,26.0,,0.26,26.0
2018-09-18,29,26.0,,0.26,7.54
2018-09-19,51,26.0,,0.26,13.26
2018-09-20,50,26.0,,0.26,13.0
2018-09-21,20,26.0,,0.26,5.2
2018-09-22,25,26.0,,0.26,6.5
2018-09-23,35,26.0,,0.26,9.1
2018-09-24,89,26.0,,0.26,23.14
2018-09-25,40,26.0,,0.26,10.4
2018-09-26,20,26.0,,0.26,5.2
2018-09-27,41,26.0,,0.26,10.66
2018-09-28,10,26.0,,0.26,2.6
2018-09-29,73,26.0,,0.26,18.98
2018-09-30,48,26.0,,0.26,12.48
2018-10-01,88,28.0,False,0.28,24.64
2018-10-02,69,28.0,,0.28,19.32
2018-10-03,70,28.0,,0.28,19.6
2018-10-04,0,28.0,,0.28,0.0
2018-10-05,72,28.0,,0.28,20.160000000000004
2018-10-06,24,28.0,,0.28,6.720000000000001
2018-10-07,71,28.0,,0.28,19.880000000000003
2018-10-08,70,28.0,,0.28,19.6
2018-10-09,60,28.0,,0.28,16.8
2018-10-10,20,28.0,,0.28,5.6000000000000005
2018-10-11,51,28.0,,0.28,14.280000000000001
2018-10-12,42,28.0,,0.28,11.760000000000002
2018-10-13,62,28.0,,0.28,17.360000000000003
2018-10-14,74,28.0,,0.28,20.720000000000002
2018-10-15,71,28.0,,0.28,19.880000000000003
2018-10-16,71,28.0,,0.28,19.880000000000003
2018-10-17,91,28.0,,0.28,25.480000000000004
2018-10-18,83,28.0,,0.28,23.240000000000002
2018-10-19,32,28.0,,0.28,8.96
2018-10-20,24,28.0,,0.28,6.720000000000001
2018-10-21,24,28.0,,0.28,6.720000000000001
2018-10-22,71,28.0,,0.28,19.880000000000003
2018-10-23,50,28.0,,0.28,14.000000000000002
2018-10-24,79,28.0,,0.28,22.12
2018-10-25,62,28.0,,0.28,17.360000000000003
2018-10-26,54,28.0,,0.28,15.120000000000001
2018-10-27,49,28.0,,0.28,13.72
2018-10-28,61,28.0,,0.28,17.080000000000002
2018-10-29,100,28.0,,0.28,28.000000000000004
2018-10-30,71,28.0,,0.28,19.880000000000003
2018-10-31,62,28.0,,0.28,17.360000000000003
2018-11-01,42,24.0,False,0.24,10.08
2018-11-02,10,24.0,,0.24,2.4
2018-11-03,36,24.0,,0.24,8.64
2018-11-04,34,24.0,,0.24,8.16
2018-11-05,46,24.0,,0.24,11.04
2018-11-06,29,24.0,,0.24,6.96
2018-11-07,61,24.0,,0.24,14.639999999999999
2018-11-08,49,24.0,,0.24,11.76
2018-11-09,60,24.0,,0.24,14.399999999999999
2018-11-10,59,24.0,,0.24,14.16
2018-11-11,12,24.0,,0.24,2.88
2018-11-12,40,24.0,,0.24,9.6
2018-11-13,39,24.0,,0.24,9.36
2018-11-14,100,24.0,,0.24,24.0
2018-11-15,49,24.0,,0.24,11.76
2018-11-16,72,24.0,,0.24,17.28
2018-11-17,36,24.0,,0.24,8.64
2018-11-18,48,24.0,,0.24,11.52
2018-11-19,40,24.0,,0.24,9.6
2018-11-20,62,24.0,,0.24,14.879999999999999
2018-11-21,54,24.0,,0.24,12.959999999999999
2018-11-22,47,24.0,,0.24,11.28
2018-11-23,78,24.0,,0.24,18.72
2018-11-24,11,24.0,,0.24,2.6399999999999997
2018-11-25,35,24.0,,0.24,8.4
2018-11-26,37,24.0,,0.24,8.879999999999999
2018-11-27,76,24.0,,0.24,18.24
2018-11-28,39,24.0,,0.24,9.36
2018-11-29,88,24.0,,0.24,21.119999999999997
2018-11-30,77,24.0,,0.24,18.48
2018-12-01,34,27.0,False,0.27,9.18
2018-12-02,25,27.0,,0.27,6.75
2018-12-03,28,27.0,,0.27,7.5600000000000005
2018-12-04,50,27.0,,0.27,13.5
2018-12-05,100,27.0,,0.27,27.0
2018-12-06,15,27.0,,0.27,4.050000000000001
2018-12-07,15,27.0,,0.27,4.050000000000001
2018-12-08,9,27.0,,0.27,2.43
2018-12-09,59,27.0,,0.27,15.930000000000001
2018-12-10,80,27.0,,0.27,21.6
2018-12-11,72,27.0,,0.27,19.44
2018-12-12,37,27.0,,0.27,9.99
2018-12-13,30,27.0,,0.27,8.100000000000001
2018-12-14,29,27.0,,0.27,7.83
2018-12-15,62,27.0,,0.27,16.740000000000002
2018-12-16,18,27.0,,0.27,4.86
2018-12-17,61,27.0,,0.27,16.470000000000002
2018-12-18,57,27.0,,0.27,15.39
2018-12-19,69,27.0,,0.27,18.630000000000003
2018-12-20,47,27.0,,0.27,12.690000000000001
2018-12-21,32,27.0,,0.27,8.64
2018-12-22,46,27.0,,0.27,12.420000000000002
2018-12-23,19,27.0,,0.27,5.130000000000001
2018-12-24,37,27.0,,0.27,9.99
2018-12-25,21,27.0,,0.27,5.67
2018-12-26,61,27.0,,0.27,16.470000000000002
2018-12-27,89,27.0,,0.27,24.03
2018-12-28,57,27.0,,0.27,15.39
2018-12-29,36,27.0,,0.27,9.72
2018-12-30,35,27.0,,0.27,9.450000000000001
2018-12-31,25,27.0,,0.27,6.75
2019-01-01,46,20.0,False,0.2,9.200000000000001
2019-01-02,54,20.0,,0.2,10.8
2019-01-03,78,20.0,,0.2,15.600000000000001
2019-01-04,39,20.0,,0.2,7.800000000000001
2019-01-05,59,20.0,,0.2,11.8
2019-01-06,29,20.0,,0.2,5.800000000000001
2019-01-07,100,20.0,,0.2,20.0
2019-01-08,50,20.0,,0.2,10.0
2019-01-09,64,20.0,,0.2,12.8
2019-01-10,37,20.0,,0.2,7.4
2019-01-11,76,20.0,,0.2,15.200000000000001
2019-01-12,30,20.0,,0.2,6.0
2019-01-13,58,20.0,,0.2,11.600000000000001
2019-01-14,50,20.0,,0.2,10.0
2019-01-15,74,20.0,,0.2,14.8
2019-01-16,49,20.0,,0.2,9.8
2019-01-17,49,20.0,,0.2,9.8
2019-01-18,37,20.0,,0.2,7.4
2019-01-19,43,20.0,,0.2,8.6
2019-01-20,41,20.0,,0.2,8.200000000000001
2019-01-21,51,20.0,,0.2,10.200000000000001
2019-01-22,73,20.0,,0.2,14.600000000000001
2019-01-23,37,20.0,,0.2,7.4
2019-01-24,37,20.0,,0.2,7.4
2019-01-25,25,20.0,,0.2,5.0
2019-01-26,45,20.0,,0.2,9.0
2019-01-27,30,20.0,,0.2,6.0
2019-01-28,49,20.0,,0.2,9.8
2019-01-29,12,20.0,,0.2,2.4000000000000004
2019-01-30,48,20.0,,0.2,9.600000000000001
2019-01-31,37,20.0,,0.2,7.4
2019-02-01,36,19.0,False,0.19,6.84
2019-02-02,86,19.0,,0.19,16.34
2019-02-03,84,19.0,,0.19,15.96
2019-02-04,41,19.0,,0.19,7.79
2019-02-05,50,19.0,,0.19,9.5
2019-02-06,100,19.0,,0.19,19.0
2019-02-07,35,19.0,,0.19,6.65
2019-02-08,36,19.0,,0.19,6.84
2019-02-09,52,19.0,,0.19,9.88
2019-02-10,58,19.0,,0.19,11.02
2019-02-11,69,19.0,,0.19,13.11
2019-02-12,79,19.0,,0.19,15.01
2019-02-13,86,19.0,,0.19,16.34
2019-02-14,43,19.0,,0.19,8.17
2019-02-15,53,19.0,,0.19,10.07
2019-02-16,69,19.0,,0.19,13.11
2019-02-17,68,19.0,,0.19,12.92
2019-02-18,91,19.0,,0.19,17.29
2019-02-19,43,19.0,,0.19,8.17
2019-02-20,64,19.0,,0.19,12.16
2019-02-21,36,19.0,,0.19,6.84
2019-02-22,44,19.0,,0.19,8.36
2019-02-23,67,19.0,,0.19,12.73
2019-02-24,86,19.0,,0.19,16.34
2019-02-25,70,19.0,,0.19,13.3
2019-02-26,43,19.0,,0.19,8.17
2019-02-27,91,19.0,,0.19,17.29
2019-02-28,64,19.0,,0.19,12.16
2019-03-01,33,22.0,False,0.22,7.26
2019-03-02,65,22.0,,0.22,14.3
2019-03-03,77,22.0,,0.22,16.94
2019-03-04,22,22.0,,0.22,4.84
2019-03-05,22,22.0,,0.22,4.84
2019-03-06,42,22.0,,0.22,9.24
2019-03-07,55,22.0,,0.22,12.1
2019-03-08,23,22.0,,0.22,5.06
2019-03-09,41,22.0,,0.22,9.02
2019-03-10,66,22.0,,0.22,14.52
2019-03-11,33,22.0,,0.22,7.26
2019-03-12,100,22.0,,0.22,22.0
2019-03-13,100,22.0,,0.22,22.0
2019-03-14,22,22.0,,0.22,4.84
2019-03-15,45,22.0,,0.22,9.9
2019-03-16,54,22.0,,0.22,11.88
2019-03-17,14,22.0,,0.22,3.08
2019-03-18,58,22.0,,0.22,12.76
2019-03-19,67,22.0,,0.22,14.74
2019-03-20,23,22.0,,0.22,5.06
2019-03-21,22,22.0,,0.22,4.84
2019-03-22,58,22.0,,0.22,12.76
2019-03-23,92,22.0,,0.22,20.24
2019-03-24,25,22.0,,0.22,5.5
2019-03-25,34,22.0,,0.22,7.48
2019-03-26,92,22.0,,0.22,20.24
2019-03-27,23,22.0,,0.22,5.06
2019-03-28,34,22.0,,0.22,7.48
2019-03-29,35,22.0,,0.22,7.7
2019-03-30,27,22.0,,0.22,5.94
2019-03-31,53,22.0,,0.22,11.66
2019-04-01,50,21.0,False,0.21,10.5
2019-04-02,37,21.0,,0.21,7.77
2019-04-03,50,21.0,,0.21,10.5
2019-04-04,37,21.0,,0.21,7.77
2019-04-05,26,21.0,,0.21,5.46
2019-04-06,62,21.0,,0.21,13.02
2019-04-07,46,21.0,,0.21,9.66
2019-04-08,37,21.0,,0.21,7.77
2019-04-09,62,21.0,,0.21,13.02
2019-04-10,100,21.0,,0.21,21.0
2019-04-11,50,21.0,,0.21,10.5
2019-04-12,25,21.0,,0.21,5.25
2019-04-13,93,21.0,,0.21,19.529999999999998
2019-04-14,90,21.0,,0.21,18.9
2019-04-15,37,21.0,,0.21,7.77
2019-04-16,51,21.0,,0.21,10.709999999999999
2019-04-17,64,21.0,,0.21,13.44
2019-04-18,13,21.0,,0.21,2.73
2019-04-19,27,21.0,,0.21,5.67
2019-04-20,63,21.0,,0.21,13.229999999999999
2019-04-21,33,21.0,,0.21,6.93
2019-04-22,80,21.0,,0.21,16.8
2019-04-23,90,21.0,,0.21,18.9
2019-04-24,50,21.0,,0.21,10.5
2019-04-25,25,21.0,,0.21,5.25
2019-04-26,50,21.0,,0.21,10.5
2019-04-27,61,21.0,,0.21,12.809999999999999
2019-04-28,31,21.0,,0.21,6.51
2019-04-29,76,21.0,,0.21,15.959999999999999
2019-04-30,61,21.0,,0.21,12.809999999999999
2019-05-01,53,24.0,False,0.24,12.719999999999999
2019-05-02,31,24.0,,0.24,7.4399999999999995
2019-05-03,65,24.0,,0.24,15.6
2019-05-04,51,24.0,,0.24,12.24
2019-05-05,77,24.0,,0.24,18.48
2019-05-06,21,24.0,,0.24,5.04
2019-05-07,21,24.0,,0.24,5.04
2019-05-08,64,24.0,,0.24,15.36
2019-05-09,53,24.0,,0.24,12.719999999999999
2019-05-10,22,24.0,,0.24,5.279999999999999
2019-05-11,53,24.0,,0.24,12.719999999999999
2019-05-12,26,24.0,,0.24,6.24
2019-05-13,66,24.0,,0.24,15.84
2019-05-14,44,24.0,,0.24,10.559999999999999
2019-05-15,33,24.0,,0.24,7.92
2019-05-16,22,24.0,,0.24,5.279999999999999
2019-05-17,44,24.0,,0.24,10.559999999999999
2019-05-18,67,24.0,,0.24,16.08
2019-05-19,53,24.0,,0.24,12.719999999999999
2019-05-20,87,24.0,,0.24,20.88
2019-05-21,43,24.0,,0.24,10.32
2019-05-22,11,24.0,,0.24,2.6399999999999997
2019-05-23,100,24.0,,0.24,24.0
2019-05-24,34,24.0,,0.24,8.16
2019-05-25,27,24.0,,0.24,6.4799999999999995
2019-05-26,56,24.0,,0.24,13.44
2019-05-27,64,24.0,,0.24,15.36
2019-05-28,54,24.0,,0.24,12.959999999999999
2019-05-29,21,24.0,,0.24,5.04
2019-05-30,43,24.0,,0.24,10.32
2019-05-31,23,24.0,,0.24,5.52
2019-06-01,36,27.0,False,0.27,9.72
2019-06-02,0,27.0,,0.27,0.0
2019-06-03,59,27.0,,0.27,15.930000000000001
2019-06-04,20,27.0,,0.27,5.4
2019-06-05,60,27.0,,0.27,16.200000000000003
2019-06-06,69,27.0,,0.27,18.630000000000003
2019-06-07,60,27.0,,0.27,16.200000000000003
2019-06-08,59,27.0,,0.27,15.930000000000001
2019-06-09,23,27.0,,0.27,6.210000000000001
2019-06-10,59,27.0,,0.27,15.930000000000001
2019-06-11,40,27.0,,0.27,10.8
2019-06-12,31,27.0,,0.27,8.370000000000001
2019-06-13,40,27.0,,0.27,10.8
2019-06-14,70,27.0,,0.27,18.900000000000002
2019-06-15,47,27.0,,0.27,12.690000000000001
2019-06-16,23,27.0,,0.27,6.210000000000001
2019-06-17,81,27.0,,0.27,21.87
2019-06-18,100,27.0,,0.27,27.0
2019-06-19,30,27.0,,0.27,8.100000000000001
2019-06-20,20,27.0,,0.27,5.4
2019-06-21,52,27.0,,0.27,14.040000000000001
2019-06-22,12,27.0,,0.27,3.24
2019-06-23,61,27.0,,0.27,16.470000000000002
2019-06-24,72,27.0,,0.27,19.44
2019-06-25,41,27.0,,0.27,11.07
2019-06-26,70,27.0,,0.27,18.900000000000002
2019-06-27,60,27.0,,0.27,16.200000000000003
2019-06-28,84,27.0,,0.27,22.68
2019-06-29,60,27.0,,0.27,16.200000000000003
2019-06-30,48,27.0,,0.27,12.96
2019-07-01,45,28.0,False,0.28,12.600000000000001
2019-07-02,66,28.0,,0.28,18.48
2019-07-03,78,28.0,,0.28,21.840000000000003
2019-07-04,25,28.0,,0.28,7.000000000000001
2019-07-05,75,28.0,,0.28,21.000000000000004
2019-07-06,50,28.0,,0.28,14.000000000000002
2019-07-07,49,28.0,,0.28,13.72
2019-07-08,86,28.0,,0.28,24.080000000000002
2019-07-09,78,28.0,,0.28,21.840000000000003
2019-07-10,100,28.0,,0.28,28.000000000000004
2019-07-11,54,28.0,,0.28,15.120000000000001
2019-07-12,56,28.0,,0.28,15.680000000000001
2019-07-13,51,28.0,,0.28,14.280000000000001
2019-07-14,66,28.0,,0.28,18.48
2019-07-15,88,28.0,,0.28,24.64
2019-07-16,22,28.0,,0.28,6.16
2019-07-17,44,28.0,,0.28,12.32
2019-07-18,90,28.0,,0.28,25.200000000000003
2019-07-19,92,28.0,,0.28,25.76
2019-07-20,0,28.0,,0.28,0.0
2019-07-21,52,28.0,,0.28,14.560000000000002
2019-07-22,44,28.0,,0.28,12.32
2019-07-23,66,28.0,,0.28,18.48
2019-07-24,81,28.0,,0.28,22.680000000000003
2019-07-25,80,28.0,,0.28,22.400000000000002
2019-07-26,70,28.0,,0.28,19.6
2019-07-27,53,28.0,,0.28,14.840000000000002
2019-07-28,39,28.0,,0.28,10.920000000000002
2019-07-29,45,28.0,,0.28,12.600000000000001
2019-07-30,79,28.0,,0.28,22.12
2019-07-31,67,28.0,,0.28,18.76
2019-08-01,26,24.0,False,0.24,6.24
2019-08-02,18,24.0,,0.24,4.32
2019-08-03,10,24.0,,0.24,2.4
2019-08-04,10,24.0,,0.24,2.4
2019-08-05,44,24.0,,0.24,10.559999999999999
2019-08-06,71,24.0,,0.24,17.04
2019-08-07,62,24.0,,0.24,14.879999999999999
2019-08-08,80,24.0,,0.24,19.2
2019-08-09,35,24.0,,0.24,8.4
2019-08-10,51,24.0,,0.24,12.24
2019-08-11,51,24.0,,0.24,12.24
2019-08-12,60,24.0,,0.24,14.399999999999999
2019-08-13,17,24.0,,0.24,4.08
2019-08-14,34,24.0,,0.24,8.16
2019-08-15,34,24.0,,0.24,8.16
2019-08-16,43,24.0,,0.24,10.32
2019-08-17,39,24.0,,0.24,9.36
2019-08-18,91,24.0,,0.24,21.84
2019-08-19,100,24.0,,0.24,24.0
2019-08-20,59,24.0,,0.24,14.16
2019-08-21,17,24.0,,0.24,4.08
2019-08-22,51,24.0,,0.24,12.24
2019-08-23,60,24.0,,0.24,14.399999999999999
2019-08-24,59,24.0,,0.24,14.16
2019-08-25,49,24.0,,0.24,11.76
2019-08-26,41,24.0,,0.24,9.84
2019-08-27,33,24.0,,0.24,7.92
2019-08-28,0,24.0,,0.24,0.0
2019-08-29,33,24.0,,0.24,7.92
2019-08-30,41,24.0,,0.24,9.84
2019-08-31,28,24.0,,0.24,6.72
2019-09-01,43,30.0,False,0.3,12.9
2019-09-02,50,30.0,,0.3,15.0
2019-09-03,44,30.0,,0.3,13.2
2019-09-04,54,30.0,,0.3,16.2
2019-09-05,54,30.0,,0.3,16.2
2019-09-06,62,30.0,,0.3,18.599999999999998
2019-09-07,64,30.0,,0.3,19.2
2019-09-08,73,30.0,,0.3,21.9
2019-09-09,54,30.0,,0.3,16.2
2019-09-10,45,30.0,,0.3,13.5
2019-09-11,36,30.0,,0.3,10.799999999999999
2019-09-12,36,30.0,,0.3,10.799999999999999
2019-09-13,45,30.0,,0.3,13.5
2019-09-14,66,30.0,,0.3,19.8
2019-09-15,42,30.0,,0.3,12.6
2019-09-16,61,30.0,,0.3,18.3
2019-09-17,44,30.0,,0.3,13.2
2019-09-18,18,30.0,,0.3,5.3999999999999995
2019-09-19,54,30.0,,0.3,16.2
2019-09-20,27,30.0,,0.3,8.1
2019-09-21,42,30.0,,0.3,12.6
2019-09-22,10,30.0,,0.3,3.0
2019-09-23,43,30.0,,0.3,12.9
2019-09-24,63,30.0,,0.3,18.9
2019-09-25,80,30.0,,0.3,24.0
2019-09-26,100,30.0,,0.3,30.0
2019-09-27,64,30.0,,0.3,19.2
2019-09-28,66,30.0,,0.3,19.8
2019-09-29,42,30.0,,0.3,12.6
2019-09-30,55,30.0,,0.3,16.5
