date,cost plus_unscaled,cost plus_monthly,isPartial,scale,cost plus
2018-02-09,55,55,False,0.55,30.250000000000004
2018-02-10,55,55,False,0.55,30.250000000000004
2018-02-11,77,77,False,0.77,59.29
2018-02-12,74,74,False,0.74,54.76
2018-02-13,71,71,False,0.71,50.41
2018-02-14,80,80,False,0.8,64.0
2018-02-15,81,81,False,0.81,65.61
2018-02-16,93,93,False,0.93,86.49000000000001
2018-02-17,86,86,False,0.86,73.96
2018-02-18,96,96,False,0.96,92.16
2018-02-19,97,97,False,0.97,94.09
2018-02-20,98,98,False,0.98,96.03999999999999
2018-02-21,72,72,False,0.72,51.839999999999996
2018-02-22,68,68,False,0.68,46.24
2018-02-23,60,60,False,0.6,36.0
2018-02-24,95,95,False,0.95,90.25
2018-02-25,73,73,False,0.73,53.29
2018-02-26,86,86,False,0.86,73.96
2018-02-27,92,92,False,0.92,84.64
2018-02-28,70,70,False,0.7,49.0
2018-03-01,57,57,False,0.57,32.489999999999995
2018-03-02,66,66,False,0.66,43.56
2018-03-03,98,98,False,0.98,96.03999999999999
2018-03-04,89,89,False,0.89,79.21000000000001
2018-03-05,76,76,False,0.76,57.76
2018-03-06,61,61,False,0.61,37.21
2018-03-07,72,72,False,0.72,51.839999999999996
2018-03-08,74,74,False,0.74,54.76
2018-03-09,63,63,False,0.63,39.69
2018-03-10,73,73,False,0.73,53.29
2018-03-11,67,67,False,0.67,44.89
2018-03-12,79,79,False,0.79,62.410000000000004
2018-03-13,94,94,False,0.94,88.36
2018-03-14,67,67,False,0.67,44.89
2018-03-15,74,74,False,0.74,54.76
2018-03-16,67,67,False,0.67,44.89
2018-03-17,56,56,False,0.56,31.360000000000003
2018-03-18,96,96,False,0.96,92.16
2018-03-19,89,89,False,0.89,79.21000000000001
2018-03-20,80,80,False,0.8,64.0
2018-03-21,55,55,False,0.55,30.250000000000004
2018-03-22,72,72,False,0.72,51.839999999999996
2018-03-23,55,55,False,0.55,30.250000000000004
2018-03-24,87,87,False,0.87,75.69
2018-03-25,100,100,False,1.0,100.0
2018-03-26,67,67,False,0.67,44.89
2018-03-27,79,79,False,0.79,62.410000000000004
2018-03-28,76,76,False,0.76,57.76
2018-03-29,83,83,False,0.83,68.89
2018-03-30,76,76,False,0.76,57.76
2018-03-31,93,93,False,0.93,86.49000000000001
2018-04-01,64,64,False,0.64,40.96
2018-04-02,82,82,False,0.82,67.24
2018-04-03,68,68,False,0.68,46.24
2018-04-04,74,74,False,0.74,54.76
2018-04-05,76,76,False,0.76,57.76
2018-04-06,83,83,False,0.83,68.89
2018-04-07,94,94,False,0.94,88.36
2018-04-08,99,99,False,0.99,98.01
2018-04-09,89,89,False,0.89,79.21000000000001
2018-04-10,58,58,False,0.58,33.64
2018-04-11,78,78,False,0.78,60.84
2018-04-12,55,55,False,0.55,30.250000000000004
2018-04-13,72,72,False,0.72,51.839999999999996
2018-04-14,59,59,False,0.59,34.809999999999995
2018-04-15,100,100,False,1.0,100.0
2018-04-16,81,81,False,0.81,65.61
2018-04-17,59,59,False,0.59,34.809999999999995
2018-04-18,85,85,False,0.85,72.25
2018-04-19,77,77,False,0.77,59.29
2018-04-20,87,87,False,0.87,75.69
2018-04-21,64,64,False,0.64,40.96
2018-04-22,78,78,False,0.78,60.84
2018-04-23,65,65,False,0.65,42.25
2018-04-24,78,78,False,0.78,60.84
2018-04-25,88,88,False,0.88,77.44
2018-04-26,79,79,False,0.79,62.410000000000004
2018-04-27,74,74,False,0.74,54.76
2018-04-28,67,67,False,0.67,44.89
2018-04-29,67,67,False,0.67,44.89
2018-04-30,73,73,False,0.73,53.29
2018-05-01,55,55,False,0.55,30.250000000000004
2018-05-02,66,66,False,0.66,43.56
2018-05-03,73,73,False,0.73,53.29
2018-05-04,48,48,False,0.48,23.04
2018-05-05,100,100,False,1.0,100.0
2018-05-06,71,71,False,0.71,50.41
2018-05-07,74,74,False,0.74,54.76
2018-05-08,80,80,False,0.8,64.0
2018-05-09,60,60,False,0.6,36.0
2018-05-10,84,84,False,0.84,70.56
2018-05-11,87,87,False,0.87,75.69
2018-05-12,74,74,False,0.74,54.76
2018-05-13,80,80,False,0.8,64.0
2018-05-14,66,66,False,0.66,43.56
2018-05-15,59,59,False,0.59,34.809999999999995
2018-05-16,74,74,False,0.74,54.76
2018-05-17,79,79,False,0.79,62.410000000000004
2018-05-18,45,45,False,0.45,20.25
2018-05-19,52,52,False,0.52,27.04
2018-05-20,56,56,False,0.56,31.360000000000003
2018-05-21,98,98,False,0.98,96.03999999999999
2018-05-22,74,74,False,0.74,54.76
2018-05-23,60,60,False,0.6,36.0
2018-05-24,60,60,False,0.6,36.0
2018-05-25,59,59,False,0.59,34.809999999999995
2018-05-26,66,66,False,0.66,43.56
2018-05-27,92,92,False,0.92,84.64
2018-05-28,82,82,False,0.82,67.24
2018-05-29,42,42,False,0.42,17.64
2018-05-30,59,59,False,0.59,34.809999999999995
2018-05-31,69,69,False,0.69,47.61
2018-06-01,71,71,False,0.71,50.41
2018-06-02,83,83,False,0.83,68.89
2018-06-03,86,86,False,0.86,73.96
2018-06-04,100,100,False,1.0,100.0
2018-06-05,76,76,False,0.76,57.76
2018-06-06,52,52,False,0.52,27.04
2018-06-07,61,61,False,0.61,37.21
2018-06-08,62,62,False,0.62,38.44
2018-06-09,75,75,False,0.75,56.25
2018-06-10,79,79,False,0.79,62.410000000000004
2018-06-11,72,72,False,0.72,51.839999999999996
2018-06-12,74,74,False,0.74,54.76
2018-06-13,85,85,False,0.85,72.25
2018-06-14,54,54,False,0.54,29.160000000000004
2018-06-15,74,74,False,0.74,54.76
2018-06-16,54,54,False,0.54,29.160000000000004
2018-06-17,85,85,False,0.85,72.25
2018-06-18,64,64,False,0.64,40.96
2018-06-19,60,60,False,0.6,36.0
2018-06-20,61,61,False,0.61,37.21
2018-06-21,57,57,False,0.57,32.489999999999995
2018-06-22,59,59,False,0.59,34.809999999999995
2018-06-23,48,48,False,0.48,23.04
2018-06-24,79,79,False,0.79,62.410000000000004
2018-06-25,68,68,False,0.68,46.24
2018-06-26,70,70,False,0.7,49.0
2018-06-27,67,67,False,0.67,44.89
2018-06-28,67,67,False,0.67,44.89
2018-06-29,81,81,False,0.81,65.61
2018-06-30,86,86,False,0.86,73.96
2018-07-01,100,100,False,1.0,100.0
2018-07-02,69,69,False,0.69,47.61
2018-07-03,76,76,False,0.76,57.76
2018-07-04,75,75,False,0.75,56.25
2018-07-05,73,73,False,0.73,53.29
2018-07-06,78,78,False,0.78,60.84
2018-07-07,62,62,False,0.62,38.44
2018-07-08,86,86,False,0.86,73.96
2018-07-09,84,84,False,0.84,70.56
2018-07-10,68,68,False,0.68,46.24
2018-07-11,74,74,False,0.74,54.76
2018-07-12,62,62,False,0.62,38.44
2018-07-13,81,81,False,0.81,65.61
2018-07-14,88,88,False,0.88,77.44
2018-07-15,79,79,False,0.79,62.410000000000004
2018-07-16,75,75,False,0.75,56.25
2018-07-17,76,76,False,0.76,57.76
2018-07-18,55,55,False,0.55,30.250000000000004
2018-07-19,72,72,False,0.72,51.839999999999996
2018-07-20,73,73,False,0.73,53.29
2018-07-21,72,72,False,0.72,51.839999999999996
2018-07-22,78,78,False,0.78,60.84
2018-07-23,59,59,False,0.59,34.809999999999995
2018-07-24,91,91,False,0.91,82.81
2018-07-25,69,69,False,0.69,47.61
2018-07-26,68,68,False,0.68,46.24
2018-07-27,67,67,False,0.67,44.89
2018-07-28,81,81,False,0.81,65.61
2018-07-29,80,80,False,0.8,64.0
2018-07-30,74,74,False,0.74,54.76
2018-07-31,72,72,False,0.72,51.839999999999996
2018-08-01,78,78,False,0.78,60.84
2018-08-02,68,68,False,0.68,46.24
2018-08-03,86,86,False,0.86,73.96
2018-08-04,87,87,False,0.87,75.69
2018-08-05,92,92,False,0.92,84.64
2018-08-06,81,81,False,0.81,65.61
2018-08-07,81,81,False,0.81,65.61
2018-08-08,89,89,False,0.89,79.21000000000001
2018-08-09,81,81,False,0.81,65.61
2018-08-10,75,75,False,0.75,56.25
2018-08-11,77,77,False,0.77,59.29
2018-08-12,100,100,False,1.0,100.0
2018-08-13,86,86,False,0.86,73.96
2018-08-14,71,71,False,0.71,50.41
2018-08-15,84,84,False,0.84,70.56
2018-08-16,78,78,False,0.78,60.84
2018-08-17,61,61,False,0.61,37.21
2018-08-18,93,93,False,0.93,86.49000000000001
2018-08-19,89,89,False,0.89,79.21000000000001
2018-08-20,70,70,False,0.7,49.0
2018-08-21,68,68,False,0.68,46.24
2018-08-22,70,70,False,0.7,49.0
2018-08-23,57,57,False,0.57,32.489999999999995
2018-08-24,76,76,False,0.76,57.76
2018-08-25,74,74,False,0.74,54.76
2018-08-26,81,81,False,0.81,65.61
2018-08-27,82,82,False,0.82,67.24
2018-08-28,73,73,False,0.73,53.29
2018-08-29,84,84,False,0.84,70.56
2018-08-30,67,67,False,0.67,44.89
2018-08-31,71,71,False,0.71,50.41
2018-09-01,77,77,False,0.77,59.29
2018-09-02,73,73,False,0.73,53.29
2018-09-03,100,100,False,1.0,100.0
2018-09-04,85,85,False,0.85,72.25
2018-09-05,77,77,False,0.77,59.29
2018-09-06,69,69,False,0.69,47.61
2018-09-07,51,51,False,0.51,26.01
2018-09-08,68,68,False,0.68,46.24
2018-09-09,86,86,False,0.86,73.96
2018-09-10,66,66,False,0.66,43.56
2018-09-11,79,79,False,0.79,62.410000000000004
2018-09-12,63,63,False,0.63,39.69
2018-09-13,72,72,False,0.72,51.839999999999996
2018-09-14,70,70,False,0.7,49.0
2018-09-15,92,92,False,0.92,84.64
2018-09-16,77,77,False,0.77,59.29
2018-09-17,77,77,False,0.77,59.29
2018-09-18,77,77,False,0.77,59.29
2018-09-19,87,87,False,0.87,75.69
2018-09-20,66,66,False,0.66,43.56
2018-09-21,56,56,False,0.56,31.360000000000003
2018-09-22,88,88,False,0.88,77.44
2018-09-23,84,84,False,0.84,70.56
2018-09-24,65,65,False,0.65,42.25
2018-09-25,78,78,False,0.78,60.84
2018-09-26,75,75,False,0.75,56.25
2018-09-27,69,69,False,0.69,47.61
2018-09-28,47,47,False,0.47,22.09
2018-09-29,84,84,False,0.84,70.56
2018-09-30,73,73,False,0.73,53.29
2018-10-01,71,71,False,0.71,50.41
2018-10-02,68,68,False,0.68,46.24
2018-10-03,77,77,False,0.77,59.29
2018-10-04,86,86,False,0.86,73.96
2018-10-05,74,74,False,0.74,54.76
2018-10-06,84,84,False,0.84,70.56
2018-10-07,100,100,False,1.0,100.0
2018-10-08,84,84,False,0.84,70.56
2018-10-09,83,83,False,0.83,68.89
2018-10-10,76,76,False,0.76,57.76
2018-10-11,45,45,False,0.45,20.25
2018-10-12,71,71,False,0.71,50.41
2018-10-13,89,89,False,0.89,79.21000000000001
2018-10-14,56,56,False,0.56,31.360000000000003
2018-10-15,82,82,False,0.82,67.24
2018-10-16,80,80,False,0.8,64.0
2018-10-17,64,64,False,0.64,40.96
2018-10-18,87,87,False,0.87,75.69
2018-10-19,62,62,False,0.62,38.44
2018-10-20,82,82,False,0.82,67.24
2018-10-21,97,97,False,0.97,94.09
2018-10-22,87,87,False,0.87,75.69
2018-10-23,69,69,False,0.69,47.61
2018-10-24,61,61,False,0.61,37.21
2018-10-25,64,64,False,0.64,40.96
2018-10-26,80,80,False,0.8,64.0
2018-10-27,87,87,False,0.87,75.69
2018-10-28,83,83,False,0.83,68.89
2018-10-29,84,84,False,0.84,70.56
2018-10-30,85,85,False,0.85,72.25
2018-10-31,74,74,False,0.74,54.76
2018-11-01,59,59,False,0.59,34.809999999999995
2018-11-02,48,48,False,0.48,23.04
2018-11-03,64,64,False,0.64,40.96
2018-11-04,63,63,False,0.63,39.69
2018-11-05,54,54,False,0.54,29.160000000000004
2018-11-06,64,64,False,0.64,40.96
2018-11-07,46,46,False,0.46,21.16
2018-11-08,45,45,False,0.45,20.25
2018-11-09,49,49,False,0.49,24.009999999999998
2018-11-10,67,67,False,0.67,44.89
2018-11-11,55,55,False,0.55,30.250000000000004
2018-11-12,82,82,False,0.82,67.24
2018-11-13,67,67,False,0.67,44.89
2018-11-14,64,64,False,0.64,40.96
2018-11-15,66,66,False,0.66,43.56
2018-11-16,55,55,False,0.55,30.250000000000004
2018-11-17,85,85,False,0.85,72.25
2018-11-18,80,80,False,0.8,64.0
2018-11-19,77,77,False,0.77,59.29
2018-11-20,70,70,False,0.7,49.0
2018-11-21,80,80,False,0.8,64.0
2018-11-22,64,64,False,0.64,40.96
2018-11-23,93,93,False,0.93,86.49000000000001
2018-11-24,93,93,False,0.93,86.49000000000001
2018-11-25,100,100,False,1.0,100.0
2018-11-26,80,80,False,0.8,64.0
2018-11-27,78,78,False,0.78,60.84
2018-11-28,75,75,False,0.75,56.25
2018-11-29,72,72,False,0.72,51.839999999999996
2018-11-30,59,59,False,0.59,34.809999999999995
2018-12-01,76,76,False,0.76,57.76
2018-12-02,75,75,False,0.75,56.25
2018-12-03,92,92,False,0.92,84.64
2018-12-04,59,59,False,0.59,34.809999999999995
2018-12-05,66,66,False,0.66,43.56
2018-12-06,69,69,False,0.69,47.61
2018-12-07,87,87,False,0.87,75.69
2018-12-08,74,74,False,0.74,54.76
2018-12-09,100,100,False,1.0,100.0
2018-12-10,64,64,False,0.64,40.96
2018-12-11,71,71,False,0.71,50.41
2018-12-12,65,65,False,0.65,42.25
2018-12-13,47,47,False,0.47,22.09
2018-12-14,57,57,False,0.57,32.489999999999995
2018-12-15,82,82,False,0.82,67.24
2018-12-16,82,82,False,0.82,67.24
2018-12-17,66,66,False,0.66,43.56
2018-12-18,62,62,False,0.62,38.44
2018-12-19,71,71,False,0.71,50.41
2018-12-20,80,80,False,0.8,64.0
2018-12-21,71,71,False,0.71,50.41
2018-12-22,100,100,False,1.0,100.0
2018-12-23,87,87,False,0.87,75.69
2018-12-24,94,94,False,0.94,88.36
2018-12-25,54,54,False,0.54,29.160000000000004
2018-12-26,76,76,False,0.76,57.76
2018-12-27,76,76,False,0.76,57.76
2018-12-28,71,71,False,0.71,50.41
2018-12-29,67,67,False,0.67,44.89
2018-12-30,67,67,False,0.67,44.89
2018-12-31,63,63,False,0.63,39.69
2019-01-01,56,56,False,0.56,31.360000000000003
2019-01-02,68,68,False,0.68,46.24
2019-01-03,84,84,False,0.84,70.56
2019-01-04,71,71,False,0.71,50.41
2019-01-05,94,94,False,0.94,88.36
2019-01-06,81,81,False,0.81,65.61
2019-01-07,81,81,False,0.81,65.61
2019-01-08,61,61,False,0.61,37.21
2019-01-09,84,84,False,0.84,70.56
2019-01-10,53,53,False,0.53,28.09
2019-01-11,50,50,False,0.5,25.0
2019-01-12,64,64,False,0.64,40.96
2019-01-13,97,97,False,0.97,94.09
2019-01-14,64,64,False,0.64,40.96
2019-01-15,66,66,False,0.66,43.56
2019-01-16,63,63,False,0.63,39.69
2019-01-17,77,77,False,0.77,59.29
2019-01-18,83,83,False,0.83,68.89
2019-01-19,89,89,False,0.89,79.21000000000001
2019-01-20,100,100,False,1.0,100.0
2019-01-21,90,90,False,0.9,81.0
2019-01-22,68,68,False,0.68,46.24
2019-01-23,73,73,False,0.73,53.29
2019-01-24,76,76,False,0.76,57.76
2019-01-25,79,79,False,0.79,62.410000000000004
2019-01-26,62,62,False,0.62,38.44
2019-01-27,76,76,False,0.76,57.76
2019-01-28,65,65,False,0.65,42.25
2019-01-29,53,53,False,0.53,28.09
2019-01-30,62,62,False,0.62,38.44
2019-01-31,74,74,False,0.74,54.76
2019-02-01,75,75,False,0.75,56.25
2019-02-02,80,80,False,0.8,64.0
2019-02-03,80,80,False,0.8,64.0
2019-02-04,58,58,False,0.58,33.64
2019-02-05,80,80,False,0.8,64.0
2019-02-06,46,46,False,0.46,21.16
2019-02-07,64,64,False,0.64,40.96
2019-02-08,81,81,False,0.81,65.61
2019-02-09,48,48,False,0.48,23.04
2019-02-10,87,87,False,0.87,75.69
2019-02-11,67,67,False,0.67,44.89
2019-02-12,72,72,False,0.72,51.839999999999996
2019-02-13,80,80,False,0.8,64.0
2019-02-14,54,54,False,0.54,29.160000000000004
2019-02-15,59,59,False,0.59,34.809999999999995
2019-02-16,89,89,False,0.89,79.21000000000001
2019-02-17,95,95,False,0.95,90.25
2019-02-18,100,100,False,1.0,100.0
2019-02-19,94,94,False,0.94,88.36
2019-02-20,81,81,False,0.81,65.61
2019-02-21,80,80,False,0.8,64.0
2019-02-22,68,68,False,0.68,46.24
2019-02-23,74,74,False,0.74,54.76
2019-02-24,80,80,False,0.8,64.0
2019-02-25,82,82,False,0.82,67.24
2019-02-26,66,66,False,0.66,43.56
2019-02-27,58,58,False,0.58,33.64
2019-02-28,85,85,False,0.85,72.25
2019-03-01,61,61,False,0.61,37.21
2019-03-02,63,63,False,0.63,39.69
2019-03-03,61,61,False,0.61,37.21
2019-03-04,55,55,False,0.55,30.250000000000004
2019-03-05,70,70,False,0.7,49.0
2019-03-06,87,87,False,0.87,75.69
2019-03-07,66,66,False,0.66,43.56
2019-03-08,73,73,False,0.73,53.29
2019-03-09,71,71,False,0.71,50.41
2019-03-10,100,100,False,1.0,100.0
2019-03-11,62,62,False,0.62,38.44
2019-03-12,70,70,False,0.7,49.0
2019-03-13,49,49,False,0.49,24.009999999999998
2019-03-14,59,59,False,0.59,34.809999999999995
2019-03-15,69,69,False,0.69,47.61
2019-03-16,70,70,False,0.7,49.0
2019-03-17,73,73,False,0.73,53.29
2019-03-18,62,62,False,0.62,38.44
2019-03-19,53,53,False,0.53,28.09
2019-03-20,80,80,False,0.8,64.0
2019-03-21,68,68,False,0.68,46.24
2019-03-22,67,67,False,0.67,44.89
2019-03-23,83,83,False,0.83,68.89
2019-03-24,93,93,False,0.93,86.49000000000001
2019-03-25,71,71,False,0.71,50.41
2019-03-26,100,100,False,1.0,100.0
2019-03-27,82,82,False,0.82,67.24
2019-03-28,62,62,False,0.62,38.44
2019-03-29,75,75,False,0.75,56.25
2019-03-30,62,62,False,0.62,38.44
2019-03-31,71,71,False,0.71,50.41
2019-04-01,80,80,False,0.8,64.0
2019-04-02,59,59,False,0.59,34.809999999999995
2019-04-03,56,56,False,0.56,31.360000000000003
2019-04-04,59,59,False,0.59,34.809999999999995
2019-04-05,83,83,False,0.83,68.89
2019-04-06,73,73,False,0.73,53.29
2019-04-07,85,85,False,0.85,72.25
2019-04-08,90,90,False,0.9,81.0
2019-04-09,59,59,False,0.59,34.809999999999995
2019-04-10,58,58,False,0.58,33.64
2019-04-11,70,70,False,0.7,49.0
2019-04-12,88,88,False,0.88,77.44
2019-04-13,100,100,False,1.0,100.0
2019-04-14,73,73,False,0.73,53.29
2019-04-15,66,66,False,0.66,43.56
2019-04-16,84,84,False,0.84,70.56
2019-04-17,70,70,False,0.7,49.0
2019-04-18,54,54,False,0.54,29.160000000000004
2019-04-19,57,57,False,0.57,32.489999999999995
2019-04-20,71,71,False,0.71,50.41
2019-04-21,84,84,False,0.84,70.56
2019-04-22,75,75,False,0.75,56.25
2019-04-23,65,65,False,0.65,42.25
2019-04-24,75,75,False,0.75,56.25
2019-04-25,63,63,False,0.63,39.69
2019-04-26,46,46,False,0.46,21.16
2019-04-27,67,67,False,0.67,44.89
2019-04-28,100,100,False,1.0,100.0
2019-04-29,88,88,False,0.88,77.44
2019-04-30,54,54,False,0.54,29.160000000000004
2019-05-01,88,88,False,0.88,77.44
2019-05-02,49,49,False,0.49,24.009999999999998
2019-05-03,70,70,False,0.7,49.0
2019-05-04,47,47,False,0.47,22.09
2019-05-05,93,93,False,0.93,86.49000000000001
2019-05-06,75,75,False,0.75,56.25
2019-05-07,54,54,False,0.54,29.160000000000004
2019-05-08,67,67,False,0.67,44.89
2019-05-09,67,67,False,0.67,44.89
2019-05-10,71,71,False,0.71,50.41
2019-05-11,97,97,False,0.97,94.09
2019-05-12,78,78,False,0.78,60.84
2019-05-13,61,61,False,0.61,37.21
2019-05-14,65,65,False,0.65,42.25
2019-05-15,59,59,False,0.59,34.809999999999995
2019-05-16,61,61,False,0.61,37.21
2019-05-17,60,60,False,0.6,36.0
2019-05-18,40,40,False,0.4,16.0
2019-05-19,74,74,False,0.74,54.76
2019-05-20,57,57,False,0.57,32.489999999999995
2019-05-21,58,58,False,0.58,33.64
2019-05-22,74,74,False,0.74,54.76
2019-05-23,68,68,False,0.68,46.24
2019-05-24,73,73,False,0.73,53.29
2019-05-25,93,93,False,0.93,86.49000000000001
2019-05-26,80,80,False,0.8,64.0
2019-05-27,100,100,False,1.0,100.0
2019-05-28,57,57,False,0.57,32.489999999999995
2019-05-29,60,60,False,0.6,36.0
2019-05-30,52,52,False,0.52,27.04
2019-05-31,44,44,False,0.44,19.36
2019-06-01,63,63,False,0.63,39.69
2019-06-02,72,72,False,0.72,51.839999999999996
2019-06-03,59,59,False,0.59,34.809999999999995
2019-06-04,65,65,False,0.65,42.25
2019-06-05,56,56,False,0.56,31.360000000000003
2019-06-06,57,57,False,0.57,32.489999999999995
2019-06-07,54,54,False,0.54,29.160000000000004
2019-06-08,58,58,False,0.58,33.64
2019-06-09,100,100,False,1.0,100.0
2019-06-10,67,67,False,0.67,44.89
2019-06-11,58,58,False,0.58,33.64
2019-06-12,55,55,False,0.55,30.250000000000004
2019-06-13,49,49,False,0.49,24.009999999999998
2019-06-14,76,76,False,0.76,57.76
2019-06-15,72,72,False,0.72,51.839999999999996
2019-06-16,67,67,False,0.67,44.89
2019-06-17,56,56,False,0.56,31.360000000000003
2019-06-18,50,50,False,0.5,25.0
2019-06-19,68,68,False,0.68,46.24
2019-06-20,52,52,False,0.52,27.04
2019-06-21,48,48,False,0.48,23.04
2019-06-22,59,59,False,0.59,34.809999999999995
2019-06-23,65,65,False,0.65,42.25
2019-06-24,62,62,False,0.62,38.44
2019-06-25,57,57,False,0.57,32.489999999999995
2019-06-26,67,67,False,0.67,44.89
2019-06-27,63,63,False,0.63,39.69
2019-06-28,69,69,False,0.69,47.61
2019-06-29,63,63,False,0.63,39.69
2019-06-30,66,66,False,0.66,43.56
2019-07-01,54,54,False,0.54,29.160000000000004
2019-07-02,67,67,False,0.67,44.89
2019-07-03,82,82,False,0.82,67.24
2019-07-04,83,83,False,0.83,68.89
2019-07-05,67,67,False,0.67,44.89
2019-07-06,86,86,False,0.86,73.96
2019-07-07,87,87,False,0.87,75.69
2019-07-08,73,73,False,0.73,53.29
2019-07-09,69,69,False,0.69,47.61
2019-07-10,77,77,False,0.77,59.29
2019-07-11,66,66,False,0.66,43.56
2019-07-12,76,76,False,0.76,57.76
2019-07-13,80,80,False,0.8,64.0
2019-07-14,87,87,False,0.87,75.69
2019-07-15,79,79,False,0.79,62.410000000000004
2019-07-16,66,66,False,0.66,43.56
2019-07-17,75,75,False,0.75,56.25
2019-07-18,71,71,False,0.71,50.41
2019-07-19,67,67,False,0.67,44.89
2019-07-20,73,73,False,0.73,53.29
2019-07-21,97,97,False,0.97,94.09
2019-07-22,63,63,False,0.63,39.69
2019-07-23,67,67,False,0.67,44.89
2019-07-24,70,70,False,0.7,49.0
2019-07-25,54,54,False,0.54,29.160000000000004
2019-07-26,62,62,False,0.62,38.44
2019-07-27,66,66,False,0.66,43.56
2019-07-28,100,100,False,1.0,100.0
2019-07-29,90,90,False,0.9,81.0
2019-07-30,71,71,False,0.71,50.41
2019-07-31,74,74,False,0.74,54.76
2019-08-01,52,52,False,0.52,27.04
2019-08-02,64,64,False,0.64,40.96
2019-08-03,70,70,False,0.7,49.0
2019-08-04,81,81,False,0.81,65.61
2019-08-05,75,75,False,0.75,56.25
2019-08-06,72,72,False,0.72,51.839999999999996
2019-08-07,87,87,False,0.87,75.69
2019-08-08,70,70,False,0.7,49.0
2019-08-09,74,74,False,0.74,54.76
2019-08-10,75,75,False,0.75,56.25
2019-08-11,84,84,False,0.84,70.56
2019-08-12,76,76,False,0.76,57.76
2019-08-13,65,65,False,0.65,42.25
2019-08-14,68,68,False,0.68,46.24
2019-08-15,52,52,False,0.52,27.04
2019-08-16,61,61,False,0.61,37.21
2019-08-17,100,100,False,1.0,100.0
2019-08-18,100,100,False,1.0,100.0
2019-08-19,60,60,False,0.6,36.0
2019-08-20,57,57,False,0.57,32.489999999999995
2019-08-21,61,61,False,0.61,37.21
2019-08-22,56,56,False,0.56,31.360000000000003
2019-08-23,66,66,False,0.66,43.56
2019-08-24,97,97,False,0.97,94.09
2019-08-25,85,85,False,0.85,72.25
2019-08-26,70,70,False,0.7,49.0
2019-08-27,73,73,False,0.73,53.29
2019-08-28,70,70,False,0.7,49.0
2019-08-29,77,77,False,0.77,59.29
2019-08-30,82,82,False,0.82,67.24
2019-08-31,96,96,False,0.96,92.16
2019-09-01,78,78,False,0.78,60.84
2019-09-02,95,95,False,0.95,90.25
2019-09-03,68,68,False,0.68,46.24
2019-09-04,40,40,False,0.4,16.0
2019-09-05,52,52,False,0.52,27.04
2019-09-06,57,57,False,0.57,32.489999999999995
2019-09-07,92,92,False,0.92,84.64
2019-09-08,93,93,False,0.93,86.49000000000001
2019-09-09,75,75,False,0.75,56.25
2019-09-10,79,79,False,0.79,62.410000000000004
2019-09-11,87,87,False,0.87,75.69
2019-09-12,60,60,False,0.6,36.0
2019-09-13,70,70,False,0.7,49.0
2019-09-14,86,86,False,0.86,73.96
2019-09-15,71,71,False,0.71,50.41
2019-09-16,70,70,False,0.7,49.0
2019-09-17,66,66,False,0.66,43.56
2019-09-18,73,73,False,0.73,53.29
2019-09-19,70,70,False,0.7,49.0
2019-09-20,62,62,False,0.62,38.44
2019-09-21,74,74,False,0.74,54.76
2019-09-22,83,83,False,0.83,68.89
2019-09-23,64,64,False,0.64,40.96
2019-09-24,72,72,False,0.72,51.839999999999996
2019-09-25,88,88,False,0.88,77.44
2019-09-26,60,60,False,0.6,36.0
2019-09-27,63,63,False,0.63,39.69
2019-09-28,81,81,False,0.81,65.61
2019-09-29,100,100,False,1.0,100.0
2019-09-30,81,81,False,0.81,65.61
2019-10-01,80,80,False,0.8,64.0
2019-10-02,45,45,False,0.45,20.25
2019-10-03,64,64,False,0.64,40.96
