date,DONATION_unscaled,DONATION_monthly,isPartial,scale,DONATION
2014-02-26,93,57.0,,0.57,53.01
2014-02-27,80,57.0,,0.57,45.599999999999994
2014-02-28,72,57.0,,0.57,41.04
2014-03-01,60,61.0,False,0.61,36.6
2014-03-02,63,61.0,,0.61,38.43
2014-03-03,79,61.0,,0.61,48.19
2014-03-04,83,61.0,,0.61,50.629999999999995
2014-03-05,63,61.0,,0.61,38.43
2014-03-06,84,61.0,,0.61,51.24
2014-03-07,77,61.0,,0.61,46.97
2014-03-08,71,61.0,,0.61,43.31
2014-03-09,71,61.0,,0.61,43.31
2014-03-10,74,61.0,,0.61,45.14
2014-03-11,81,61.0,,0.61,49.41
2014-03-12,70,61.0,,0.61,42.699999999999996
2014-03-13,75,61.0,,0.61,45.75
2014-03-14,88,61.0,,0.61,53.68
2014-03-15,57,61.0,,0.61,34.769999999999996
2014-03-16,66,61.0,,0.61,40.26
2014-03-17,70,61.0,,0.61,42.699999999999996
2014-03-18,79,61.0,,0.61,48.19
2014-03-19,83,61.0,,0.61,50.629999999999995
2014-03-20,91,61.0,,0.61,55.51
2014-03-21,71,61.0,,0.61,43.31
2014-03-22,84,61.0,,0.61,51.24
2014-03-23,68,61.0,,0.61,41.48
2014-03-24,86,61.0,,0.61,52.46
2014-03-25,83,61.0,,0.61,50.629999999999995
2014-03-26,100,61.0,,0.61,61.0
2014-03-27,78,61.0,,0.61,47.58
2014-03-28,87,61.0,,0.61,53.07
2014-03-29,82,61.0,,0.61,50.019999999999996
2014-03-30,62,61.0,,0.61,37.82
2014-03-31,84,61.0,,0.61,51.24
2014-04-01,76,62.0,False,0.62,47.12
2014-04-02,80,62.0,,0.62,49.6
2014-04-03,84,62.0,,0.62,52.08
2014-04-04,71,62.0,,0.62,44.02
2014-04-05,72,62.0,,0.62,44.64
2014-04-06,70,62.0,,0.62,43.4
2014-04-07,83,62.0,,0.62,51.46
2014-04-08,84,62.0,,0.62,52.08
2014-04-09,83,62.0,,0.62,51.46
2014-04-10,91,62.0,,0.62,56.42
2014-04-11,75,62.0,,0.62,46.5
2014-04-12,81,62.0,,0.62,50.22
2014-04-13,62,62.0,,0.62,38.44
2014-04-14,83,62.0,,0.62,51.46
2014-04-15,100,62.0,,0.62,62.0
2014-04-16,61,62.0,,0.62,37.82
2014-04-17,62,62.0,,0.62,38.44
2014-04-18,68,62.0,,0.62,42.16
2014-04-19,61,62.0,,0.62,37.82
2014-04-20,51,62.0,,0.62,31.62
2014-04-21,77,62.0,,0.62,47.74
2014-04-22,76,62.0,,0.62,47.12
2014-04-23,76,62.0,,0.62,47.12
2014-04-24,71,62.0,,0.62,44.02
2014-04-25,57,62.0,,0.62,35.339999999999996
2014-04-26,58,62.0,,0.62,35.96
2014-04-27,62,62.0,,0.62,38.44
2014-04-28,67,62.0,,0.62,41.54
2014-04-29,91,62.0,,0.62,56.42
2014-04-30,66,62.0,,0.62,40.92
2014-05-01,71,55.0,False,0.55,39.050000000000004
2014-05-02,68,55.0,,0.55,37.400000000000006
2014-05-03,78,55.0,,0.55,42.900000000000006
2014-05-04,70,55.0,,0.55,38.5
2014-05-05,78,55.0,,0.55,42.900000000000006
2014-05-06,86,55.0,,0.55,47.300000000000004
2014-05-07,85,55.0,,0.55,46.75000000000001
2014-05-08,78,55.0,,0.55,42.900000000000006
2014-05-09,66,55.0,,0.55,36.300000000000004
2014-05-10,64,55.0,,0.55,35.2
2014-05-11,53,55.0,,0.55,29.150000000000002
2014-05-12,79,55.0,,0.55,43.45
2014-05-13,91,55.0,,0.55,50.050000000000004
2014-05-14,83,55.0,,0.55,45.650000000000006
2014-05-15,71,55.0,,0.55,39.050000000000004
2014-05-16,75,55.0,,0.55,41.25
2014-05-17,74,55.0,,0.55,40.7
2014-05-18,64,55.0,,0.55,35.2
2014-05-19,83,55.0,,0.55,45.650000000000006
2014-05-20,100,55.0,,0.55,55.00000000000001
2014-05-21,72,55.0,,0.55,39.6
2014-05-22,83,55.0,,0.55,45.650000000000006
2014-05-23,81,55.0,,0.55,44.550000000000004
2014-05-24,67,55.0,,0.55,36.85
2014-05-25,68,55.0,,0.55,37.400000000000006
2014-05-26,63,55.0,,0.55,34.650000000000006
2014-05-27,90,55.0,,0.55,49.50000000000001
2014-05-28,81,55.0,,0.55,44.550000000000004
2014-05-29,86,55.0,,0.55,47.300000000000004
2014-05-30,80,55.0,,0.55,44.0
2014-05-31,65,55.0,,0.55,35.75
2014-06-01,75,56.0,False,0.56,42.00000000000001
2014-06-02,83,56.0,,0.56,46.480000000000004
2014-06-03,78,56.0,,0.56,43.68000000000001
2014-06-04,86,56.0,,0.56,48.160000000000004
2014-06-05,77,56.0,,0.56,43.120000000000005
2014-06-06,69,56.0,,0.56,38.64
2014-06-07,65,56.0,,0.56,36.400000000000006
2014-06-08,80,56.0,,0.56,44.800000000000004
2014-06-09,88,56.0,,0.56,49.28
2014-06-10,74,56.0,,0.56,41.440000000000005
2014-06-11,94,56.0,,0.56,52.64000000000001
2014-06-12,98,56.0,,0.56,54.88
2014-06-13,75,56.0,,0.56,42.00000000000001
2014-06-14,69,56.0,,0.56,38.64
2014-06-15,64,56.0,,0.56,35.84
2014-06-16,83,56.0,,0.56,46.480000000000004
2014-06-17,90,56.0,,0.56,50.400000000000006
2014-06-18,92,56.0,,0.56,51.52
2014-06-19,82,56.0,,0.56,45.92
2014-06-20,77,56.0,,0.56,43.120000000000005
2014-06-21,94,56.0,,0.56,52.64000000000001
2014-06-22,73,56.0,,0.56,40.88
2014-06-23,100,56.0,,0.56,56.00000000000001
2014-06-24,100,56.0,,0.56,56.00000000000001
2014-06-25,89,56.0,,0.56,49.84
2014-06-26,75,56.0,,0.56,42.00000000000001
2014-06-27,77,56.0,,0.56,43.120000000000005
2014-06-28,68,56.0,,0.56,38.080000000000005
2014-06-29,63,56.0,,0.56,35.28
2014-06-30,84,56.0,,0.56,47.040000000000006
2014-07-01,79,64.0,False,0.64,50.56
2014-07-02,84,64.0,,0.64,53.76
2014-07-03,68,64.0,,0.64,43.52
2014-07-04,40,64.0,,0.64,25.6
2014-07-05,67,64.0,,0.64,42.88
2014-07-06,60,64.0,,0.64,38.4
2014-07-07,86,64.0,,0.64,55.04
2014-07-08,56,64.0,,0.64,35.84
2014-07-09,72,64.0,,0.64,46.08
2014-07-10,64,64.0,,0.64,40.96
2014-07-11,67,64.0,,0.64,42.88
2014-07-12,69,64.0,,0.64,44.160000000000004
2014-07-13,58,64.0,,0.64,37.12
2014-07-14,71,64.0,,0.64,45.44
2014-07-15,83,64.0,,0.64,53.120000000000005
2014-07-16,82,64.0,,0.64,52.480000000000004
2014-07-17,86,64.0,,0.64,55.04
2014-07-18,75,64.0,,0.64,48.0
2014-07-19,77,64.0,,0.64,49.28
2014-07-20,70,64.0,,0.64,44.800000000000004
2014-07-21,75,64.0,,0.64,48.0
2014-07-22,100,64.0,,0.64,64.0
2014-07-23,62,64.0,,0.64,39.68
2014-07-24,76,64.0,,0.64,48.64
2014-07-25,66,64.0,,0.64,42.24
2014-07-26,78,64.0,,0.64,49.92
2014-07-27,76,64.0,,0.64,48.64
2014-07-28,100,64.0,,0.64,64.0
2014-07-29,81,64.0,,0.64,51.84
2014-07-30,77,64.0,,0.64,49.28
2014-07-31,75,64.0,,0.64,48.0
2014-08-01,32,85.0,False,0.85,27.2
2014-08-02,31,85.0,,0.85,26.349999999999998
2014-08-03,31,85.0,,0.85,26.349999999999998
2014-08-04,41,85.0,,0.85,34.85
2014-08-05,37,85.0,,0.85,31.45
2014-08-06,41,85.0,,0.85,34.85
2014-08-07,30,85.0,,0.85,25.5
2014-08-08,37,85.0,,0.85,31.45
2014-08-09,34,85.0,,0.85,28.9
2014-08-10,36,85.0,,0.85,30.599999999999998
2014-08-11,50,85.0,,0.85,42.5
2014-08-12,45,85.0,,0.85,38.25
2014-08-13,37,85.0,,0.85,31.45
2014-08-14,41,85.0,,0.85,34.85
2014-08-15,37,85.0,,0.85,31.45
2014-08-16,37,85.0,,0.85,31.45
2014-08-17,50,85.0,,0.85,42.5
2014-08-18,51,85.0,,0.85,43.35
2014-08-19,67,85.0,,0.85,56.949999999999996
2014-08-20,68,85.0,,0.85,57.8
2014-08-21,91,85.0,,0.85,77.35
2014-08-22,100,85.0,,0.85,85.0
2014-08-23,83,85.0,,0.85,70.55
2014-08-24,94,85.0,,0.85,79.89999999999999
2014-08-25,81,85.0,,0.85,68.85
2014-08-26,73,85.0,,0.85,62.05
2014-08-27,58,85.0,,0.85,49.3
2014-08-28,54,85.0,,0.85,45.9
2014-08-29,46,85.0,,0.85,39.1
2014-08-30,43,85.0,,0.85,36.55
2014-08-31,37,85.0,,0.85,31.45
2014-09-01,94,57.0,False,0.57,53.58
2014-09-02,94,57.0,,0.57,53.58
2014-09-03,100,57.0,,0.57,56.99999999999999
2014-09-04,73,57.0,,0.57,41.61
2014-09-05,79,57.0,,0.57,45.029999999999994
2014-09-06,71,57.0,,0.57,40.47
2014-09-07,65,57.0,,0.57,37.05
2014-09-08,96,57.0,,0.57,54.72
2014-09-09,79,57.0,,0.57,45.029999999999994
2014-09-10,90,57.0,,0.57,51.3
2014-09-11,78,57.0,,0.57,44.459999999999994
2014-09-12,63,57.0,,0.57,35.91
2014-09-13,66,57.0,,0.57,37.62
2014-09-14,51,57.0,,0.57,29.069999999999997
2014-09-15,84,57.0,,0.57,47.879999999999995
2014-09-16,90,57.0,,0.57,51.3
2014-09-17,77,57.0,,0.57,43.88999999999999
2014-09-18,86,57.0,,0.57,49.019999999999996
2014-09-19,64,57.0,,0.57,36.48
2014-09-20,69,57.0,,0.57,39.33
2014-09-21,70,57.0,,0.57,39.9
2014-09-22,81,57.0,,0.57,46.169999999999995
2014-09-23,78,57.0,,0.57,44.459999999999994
2014-09-24,82,57.0,,0.57,46.739999999999995
2014-09-25,82,57.0,,0.57,46.739999999999995
2014-09-26,62,57.0,,0.57,35.339999999999996
2014-09-27,69,57.0,,0.57,39.33
2014-09-28,61,57.0,,0.57,34.769999999999996
2014-09-29,77,57.0,,0.57,43.88999999999999
2014-09-30,88,57.0,,0.57,50.16
2014-10-01,89,59.0,False,0.59,52.51
2014-10-02,100,59.0,,0.59,59.0
2014-10-03,75,59.0,,0.59,44.25
2014-10-04,69,59.0,,0.59,40.71
2014-10-05,55,59.0,,0.59,32.449999999999996
2014-10-06,73,59.0,,0.59,43.07
2014-10-07,86,59.0,,0.59,50.739999999999995
2014-10-08,81,59.0,,0.59,47.79
2014-10-09,79,59.0,,0.59,46.61
2014-10-10,74,59.0,,0.59,43.66
2014-10-11,61,59.0,,0.59,35.989999999999995
2014-10-12,71,59.0,,0.59,41.89
2014-10-13,84,59.0,,0.59,49.559999999999995
2014-10-14,84,59.0,,0.59,49.559999999999995
2014-10-15,86,59.0,,0.59,50.739999999999995
2014-10-16,79,59.0,,0.59,46.61
2014-10-17,74,59.0,,0.59,43.66
2014-10-18,79,59.0,,0.59,46.61
2014-10-19,61,59.0,,0.59,35.989999999999995
2014-10-20,86,59.0,,0.59,50.739999999999995
2014-10-21,77,59.0,,0.59,45.43
2014-10-22,86,59.0,,0.59,50.739999999999995
2014-10-23,78,59.0,,0.59,46.019999999999996
2014-10-24,77,59.0,,0.59,45.43
2014-10-25,68,59.0,,0.59,40.12
2014-10-26,65,59.0,,0.59,38.35
2014-10-27,84,59.0,,0.59,49.559999999999995
2014-10-28,76,59.0,,0.59,44.839999999999996
2014-10-29,83,59.0,,0.59,48.97
2014-10-30,81,59.0,,0.59,47.79
2014-10-31,64,59.0,,0.59,37.76
2014-11-01,67,57.0,False,0.57,38.19
2014-11-02,70,57.0,,0.57,39.9
2014-11-03,77,57.0,,0.57,43.88999999999999
2014-11-04,84,57.0,,0.57,47.879999999999995
2014-11-05,69,57.0,,0.57,39.33
2014-11-06,79,57.0,,0.57,45.029999999999994
2014-11-07,75,57.0,,0.57,42.74999999999999
2014-11-08,63,57.0,,0.57,35.91
2014-11-09,74,57.0,,0.57,42.18
2014-11-10,78,57.0,,0.57,44.459999999999994
2014-11-11,82,57.0,,0.57,46.739999999999995
2014-11-12,91,57.0,,0.57,51.87
2014-11-13,79,57.0,,0.57,45.029999999999994
2014-11-14,74,57.0,,0.57,42.18
2014-11-15,75,57.0,,0.57,42.74999999999999
2014-11-16,57,57.0,,0.57,32.489999999999995
2014-11-17,96,57.0,,0.57,54.72
2014-11-18,85,57.0,,0.57,48.449999999999996
2014-11-19,89,57.0,,0.57,50.73
2014-11-20,90,57.0,,0.57,51.3
2014-11-21,80,57.0,,0.57,45.599999999999994
2014-11-22,61,57.0,,0.57,34.769999999999996
2014-11-23,57,57.0,,0.57,32.489999999999995
2014-11-24,100,57.0,,0.57,56.99999999999999
2014-11-25,84,57.0,,0.57,47.879999999999995
2014-11-26,71,57.0,,0.57,40.47
2014-11-27,47,57.0,,0.57,26.79
2014-11-28,48,57.0,,0.57,27.36
2014-11-29,73,57.0,,0.57,41.61
2014-11-30,66,57.0,,0.57,37.62
2014-12-01,78,61.0,False,0.61,47.58
2014-12-02,82,61.0,,0.61,50.019999999999996
2014-12-03,81,61.0,,0.61,49.41
2014-12-04,79,61.0,,0.61,48.19
2014-12-05,75,61.0,,0.61,45.75
2014-12-06,60,61.0,,0.61,36.6
2014-12-07,56,61.0,,0.61,34.16
2014-12-08,64,61.0,,0.61,39.04
2014-12-09,78,61.0,,0.61,47.58
2014-12-10,76,61.0,,0.61,46.36
2014-12-11,78,61.0,,0.61,47.58
2014-12-12,59,61.0,,0.61,35.99
2014-12-13,65,61.0,,0.61,39.65
2014-12-14,62,61.0,,0.61,37.82
2014-12-15,63,61.0,,0.61,38.43
2014-12-16,64,61.0,,0.61,39.04
2014-12-17,70,61.0,,0.61,42.699999999999996
2014-12-18,67,61.0,,0.61,40.87
2014-12-19,68,61.0,,0.61,41.48
2014-12-20,69,61.0,,0.61,42.089999999999996
2014-12-21,50,61.0,,0.61,30.5
2014-12-22,67,61.0,,0.61,40.87
2014-12-23,71,61.0,,0.61,43.31
2014-12-24,46,61.0,,0.61,28.06
2014-12-25,28,61.0,,0.61,17.08
2014-12-26,52,61.0,,0.61,31.72
2014-12-27,53,61.0,,0.61,32.33
2014-12-28,54,61.0,,0.61,32.94
2014-12-29,87,61.0,,0.61,53.07
2014-12-30,94,61.0,,0.61,57.339999999999996
2014-12-31,100,61.0,,0.61,61.0
2015-01-01,77,58.0,False,0.58,44.66
2015-01-02,88,58.0,,0.58,51.04
2015-01-03,84,58.0,,0.58,48.72
2015-01-04,93,58.0,,0.58,53.94
2015-01-05,96,58.0,,0.58,55.67999999999999
2015-01-06,99,58.0,,0.58,57.419999999999995
2015-01-07,84,58.0,,0.58,48.72
2015-01-08,92,58.0,,0.58,53.36
2015-01-09,80,58.0,,0.58,46.4
2015-01-10,77,58.0,,0.58,44.66
2015-01-11,74,58.0,,0.58,42.919999999999995
2015-01-12,91,58.0,,0.58,52.779999999999994
2015-01-13,86,58.0,,0.58,49.879999999999995
2015-01-14,94,58.0,,0.58,54.519999999999996
2015-01-15,96,58.0,,0.58,55.67999999999999
2015-01-16,100,58.0,,0.58,57.99999999999999
2015-01-17,84,58.0,,0.58,48.72
2015-01-18,74,58.0,,0.58,42.919999999999995
2015-01-19,78,58.0,,0.58,45.239999999999995
2015-01-20,92,58.0,,0.58,53.36
2015-01-21,94,58.0,,0.58,54.519999999999996
2015-01-22,87,58.0,,0.58,50.459999999999994
2015-01-23,89,58.0,,0.58,51.62
2015-01-24,79,58.0,,0.58,45.82
2015-01-25,79,58.0,,0.58,45.82
2015-01-26,86,58.0,,0.58,49.879999999999995
2015-01-27,85,58.0,,0.58,49.3
2015-01-28,95,58.0,,0.58,55.099999999999994
2015-01-29,100,58.0,,0.58,57.99999999999999
2015-01-30,90,58.0,,0.58,52.199999999999996
2015-01-31,92,58.0,,0.58,53.36
2015-02-01,62,56.0,False,0.56,34.720000000000006
2015-02-02,74,56.0,,0.56,41.440000000000005
2015-02-03,89,56.0,,0.56,49.84
2015-02-04,85,56.0,,0.56,47.6
2015-02-05,86,56.0,,0.56,48.160000000000004
2015-02-06,92,56.0,,0.56,51.52
2015-02-07,82,56.0,,0.56,45.92
2015-02-08,87,56.0,,0.56,48.720000000000006
2015-02-09,84,56.0,,0.56,47.040000000000006
2015-02-10,89,56.0,,0.56,49.84
2015-02-11,93,56.0,,0.56,52.080000000000005
2015-02-12,85,56.0,,0.56,47.6
2015-02-13,74,56.0,,0.56,41.440000000000005
2015-02-14,71,56.0,,0.56,39.760000000000005
2015-02-15,70,56.0,,0.56,39.2
2015-02-16,79,56.0,,0.56,44.24
2015-02-17,100,56.0,,0.56,56.00000000000001
2015-02-18,81,56.0,,0.56,45.36000000000001
2015-02-19,85,56.0,,0.56,47.6
2015-02-20,75,56.0,,0.56,42.00000000000001
2015-02-21,73,56.0,,0.56,40.88
2015-02-22,76,56.0,,0.56,42.56
2015-02-23,72,56.0,,0.56,40.32000000000001
2015-02-24,90,56.0,,0.56,50.400000000000006
2015-02-25,90,56.0,,0.56,50.400000000000006
2015-02-26,82,56.0,,0.56,45.92
2015-02-27,68,56.0,,0.56,38.080000000000005
2015-02-28,72,56.0,,0.56,40.32000000000001
2015-03-01,83,63.0,False,0.63,52.29
2015-03-02,75,63.0,,0.63,47.25
2015-03-03,72,63.0,,0.63,45.36
2015-03-04,83,63.0,,0.63,52.29
2015-03-05,68,63.0,,0.63,42.84
2015-03-06,73,63.0,,0.63,45.99
2015-03-07,73,63.0,,0.63,45.99
2015-03-08,78,63.0,,0.63,49.14
2015-03-09,84,63.0,,0.63,52.92
2015-03-10,77,63.0,,0.63,48.51
2015-03-11,72,63.0,,0.63,45.36
2015-03-12,87,63.0,,0.63,54.81
2015-03-13,74,63.0,,0.63,46.62
2015-03-14,82,63.0,,0.63,51.660000000000004
2015-03-15,58,63.0,,0.63,36.54
2015-03-16,86,63.0,,0.63,54.18
2015-03-17,84,63.0,,0.63,52.92
2015-03-18,80,63.0,,0.63,50.4
2015-03-19,78,63.0,,0.63,49.14
2015-03-20,65,63.0,,0.63,40.95
2015-03-21,71,63.0,,0.63,44.73
2015-03-22,64,63.0,,0.63,40.32
2015-03-23,79,63.0,,0.63,49.77
2015-03-24,100,63.0,,0.63,63.0
2015-03-25,83,63.0,,0.63,52.29
2015-03-26,70,63.0,,0.63,44.1
2015-03-27,86,63.0,,0.63,54.18
2015-03-28,75,63.0,,0.63,47.25
2015-03-29,79,63.0,,0.63,49.77
2015-03-30,79,63.0,,0.63,49.77
2015-03-31,95,63.0,,0.63,59.85
2015-04-01,77,61.0,False,0.61,46.97
2015-04-02,84,61.0,,0.61,51.24
2015-04-03,65,61.0,,0.61,39.65
2015-04-04,67,61.0,,0.61,40.87
2015-04-05,48,61.0,,0.61,29.28
2015-04-06,74,61.0,,0.61,45.14
2015-04-07,73,61.0,,0.61,44.53
2015-04-08,82,61.0,,0.61,50.019999999999996
2015-04-09,85,61.0,,0.61,51.85
2015-04-10,69,61.0,,0.61,42.089999999999996
2015-04-11,78,61.0,,0.61,47.58
2015-04-12,73,61.0,,0.61,44.53
2015-04-13,94,61.0,,0.61,57.339999999999996
2015-04-14,100,61.0,,0.61,61.0
2015-04-15,87,61.0,,0.61,53.07
2015-04-16,69,61.0,,0.61,42.089999999999996
2015-04-17,62,61.0,,0.61,37.82
2015-04-18,58,61.0,,0.61,35.38
2015-04-19,60,61.0,,0.61,36.6
2015-04-20,76,61.0,,0.61,46.36
2015-04-21,77,61.0,,0.61,46.97
2015-04-22,70,61.0,,0.61,42.699999999999996
2015-04-23,68,61.0,,0.61,41.48
2015-04-24,62,61.0,,0.61,37.82
2015-04-25,68,61.0,,0.61,41.48
2015-04-26,79,61.0,,0.61,48.19
2015-04-27,95,61.0,,0.61,57.949999999999996
2015-04-28,82,61.0,,0.61,50.019999999999996
2015-04-29,77,61.0,,0.61,46.97
2015-04-30,73,61.0,,0.61,44.53
2015-05-01,90,60.0,False,0.6,54.0
2015-05-02,81,60.0,,0.6,48.6
2015-05-03,84,60.0,,0.6,50.4
2015-05-04,90,60.0,,0.6,54.0
2015-05-05,93,60.0,,0.6,55.8
2015-05-06,82,60.0,,0.6,49.199999999999996
2015-05-07,92,60.0,,0.6,55.199999999999996
2015-05-08,82,60.0,,0.6,49.199999999999996
2015-05-09,65,60.0,,0.6,39.0
2015-05-10,65,60.0,,0.6,39.0
2015-05-11,86,60.0,,0.6,51.6
2015-05-12,84,60.0,,0.6,50.4
2015-05-13,93,60.0,,0.6,55.8
2015-05-14,90,60.0,,0.6,54.0
2015-05-15,76,60.0,,0.6,45.6
2015-05-16,73,60.0,,0.6,43.8
2015-05-17,72,60.0,,0.6,43.199999999999996
2015-05-18,85,60.0,,0.6,51.0
2015-05-19,98,60.0,,0.6,58.8
2015-05-20,90,60.0,,0.6,54.0
2015-05-21,85,60.0,,0.6,51.0
2015-05-22,70,60.0,,0.6,42.0
2015-05-23,81,60.0,,0.6,48.6
2015-05-24,72,60.0,,0.6,43.199999999999996
2015-05-25,80,60.0,,0.6,48.0
2015-05-26,87,60.0,,0.6,52.199999999999996
2015-05-27,100,60.0,,0.6,60.0
2015-05-28,86,60.0,,0.6,51.6
2015-05-29,81,60.0,,0.6,48.6
2015-05-30,84,60.0,,0.6,50.4
2015-05-31,83,60.0,,0.6,49.8
2015-06-01,89,62.0,False,0.62,55.18
2015-06-02,93,62.0,,0.62,57.66
2015-06-03,84,62.0,,0.62,52.08
2015-06-04,81,62.0,,0.62,50.22
2015-06-05,88,62.0,,0.62,54.56
2015-06-06,73,62.0,,0.62,45.26
2015-06-07,58,62.0,,0.62,35.96
2015-06-08,87,62.0,,0.62,53.94
2015-06-09,80,62.0,,0.62,49.6
2015-06-10,70,62.0,,0.62,43.4
2015-06-11,75,62.0,,0.62,46.5
2015-06-12,86,62.0,,0.62,53.32
2015-06-13,88,62.0,,0.62,54.56
2015-06-14,72,62.0,,0.62,44.64
2015-06-15,78,62.0,,0.62,48.36
2015-06-16,80,62.0,,0.62,49.6
2015-06-17,89,62.0,,0.62,55.18
2015-06-18,70,62.0,,0.62,43.4
2015-06-19,68,62.0,,0.62,42.16
2015-06-20,65,62.0,,0.62,40.3
2015-06-21,64,62.0,,0.62,39.68
2015-06-22,75,62.0,,0.62,46.5
2015-06-23,98,62.0,,0.62,60.76
2015-06-24,79,62.0,,0.62,48.98
2015-06-25,89,62.0,,0.62,55.18
2015-06-26,77,62.0,,0.62,47.74
2015-06-27,82,62.0,,0.62,50.839999999999996
2015-06-28,82,62.0,,0.62,50.839999999999996
2015-06-29,89,62.0,,0.62,55.18
2015-06-30,100,62.0,,0.62,62.0
2015-07-01,82,61.0,False,0.61,50.019999999999996
2015-07-02,83,61.0,,0.61,50.629999999999995
2015-07-03,68,61.0,,0.61,41.48
2015-07-04,50,61.0,,0.61,30.5
2015-07-05,62,61.0,,0.61,37.82
2015-07-06,97,61.0,,0.61,59.17
2015-07-07,83,61.0,,0.61,50.629999999999995
2015-07-08,91,61.0,,0.61,55.51
2015-07-09,84,61.0,,0.61,51.24
2015-07-10,69,61.0,,0.61,42.089999999999996
2015-07-11,78,61.0,,0.61,47.58
2015-07-12,75,61.0,,0.61,45.75
2015-07-13,87,61.0,,0.61,53.07
2015-07-14,87,61.0,,0.61,53.07
2015-07-15,79,61.0,,0.61,48.19
2015-07-16,97,61.0,,0.61,59.17
2015-07-17,85,61.0,,0.61,51.85
2015-07-18,73,61.0,,0.61,44.53
2015-07-19,73,61.0,,0.61,44.53
2015-07-20,80,61.0,,0.61,48.8
2015-07-21,85,61.0,,0.61,51.85
2015-07-22,86,61.0,,0.61,52.46
2015-07-23,82,61.0,,0.61,50.019999999999996
2015-07-24,84,61.0,,0.61,51.24
2015-07-25,81,61.0,,0.61,49.41
2015-07-26,71,61.0,,0.61,43.31
2015-07-27,100,61.0,,0.61,61.0
2015-07-28,92,61.0,,0.61,56.12
2015-07-29,90,61.0,,0.61,54.9
2015-07-30,81,61.0,,0.61,49.41
2015-07-31,86,61.0,,0.61,52.46
2015-08-01,78,63.0,False,0.63,49.14
2015-08-02,74,63.0,,0.63,46.62
2015-08-03,79,63.0,,0.63,49.77
2015-08-04,85,63.0,,0.63,53.55
2015-08-05,76,63.0,,0.63,47.88
2015-08-06,82,63.0,,0.63,51.660000000000004
2015-08-07,70,63.0,,0.63,44.1
2015-08-08,74,63.0,,0.63,46.62
2015-08-09,67,63.0,,0.63,42.21
2015-08-10,82,63.0,,0.63,51.660000000000004
2015-08-11,77,63.0,,0.63,48.51
2015-08-12,73,63.0,,0.63,45.99
2015-08-13,71,63.0,,0.63,44.73
2015-08-14,76,63.0,,0.63,47.88
2015-08-15,74,63.0,,0.63,46.62
2015-08-16,68,63.0,,0.63,42.84
2015-08-17,76,63.0,,0.63,47.88
2015-08-18,85,63.0,,0.63,53.55
2015-08-19,66,63.0,,0.63,41.58
2015-08-20,81,63.0,,0.63,51.03
2015-08-21,72,63.0,,0.63,45.36
2015-08-22,72,63.0,,0.63,45.36
2015-08-23,72,63.0,,0.63,45.36
2015-08-24,75,63.0,,0.63,47.25
2015-08-25,85,63.0,,0.63,53.55
2015-08-26,79,63.0,,0.63,49.77
2015-08-27,100,63.0,,0.63,63.0
2015-08-28,98,63.0,,0.63,61.74
2015-08-29,81,63.0,,0.63,51.03
2015-08-30,76,63.0,,0.63,47.88
2015-08-31,83,63.0,,0.63,52.29
2015-09-01,90,59.0,False,0.59,53.099999999999994
2015-09-02,93,59.0,,0.59,54.87
2015-09-03,91,59.0,,0.59,53.69
2015-09-04,81,59.0,,0.59,47.79
2015-09-05,67,59.0,,0.59,39.53
2015-09-06,58,59.0,,0.59,34.22
2015-09-07,73,59.0,,0.59,43.07
2015-09-08,87,59.0,,0.59,51.33
2015-09-09,86,59.0,,0.59,50.739999999999995
2015-09-10,77,59.0,,0.59,45.43
2015-09-11,81,59.0,,0.59,47.79
2015-09-12,71,59.0,,0.59,41.89
2015-09-13,74,59.0,,0.59,43.66
2015-09-14,84,59.0,,0.59,49.559999999999995
2015-09-15,95,59.0,,0.59,56.05
2015-09-16,84,59.0,,0.59,49.559999999999995
2015-09-17,92,59.0,,0.59,54.279999999999994
2015-09-18,80,59.0,,0.59,47.199999999999996
2015-09-19,70,59.0,,0.59,41.3
2015-09-20,72,59.0,,0.59,42.48
2015-09-21,78,59.0,,0.59,46.019999999999996
2015-09-22,90,59.0,,0.59,53.099999999999994
2015-09-23,96,59.0,,0.59,56.64
2015-09-24,89,59.0,,0.59,52.51
2015-09-25,68,59.0,,0.59,40.12
2015-09-26,83,59.0,,0.59,48.97
2015-09-27,64,59.0,,0.59,37.76
2015-09-28,100,59.0,,0.59,59.0
2015-09-29,85,59.0,,0.59,50.15
2015-09-30,94,59.0,,0.59,55.459999999999994
2015-10-01,76,60.0,False,0.6,45.6
2015-10-02,79,60.0,,0.6,47.4
2015-10-03,81,60.0,,0.6,48.6
2015-10-04,70,60.0,,0.6,42.0
2015-10-05,96,60.0,,0.6,57.599999999999994
2015-10-06,100,60.0,,0.6,60.0
2015-10-07,85,60.0,,0.6,51.0
2015-10-08,90,60.0,,0.6,54.0
2015-10-09,86,60.0,,0.6,51.6
2015-10-10,81,60.0,,0.6,48.6
2015-10-11,77,60.0,,0.6,46.199999999999996
2015-10-12,89,60.0,,0.6,53.4
2015-10-13,92,60.0,,0.6,55.199999999999996
2015-10-14,96,60.0,,0.6,57.599999999999994
2015-10-15,82,60.0,,0.6,49.199999999999996
2015-10-16,76,60.0,,0.6,45.6
2015-10-17,65,60.0,,0.6,39.0
2015-10-18,75,60.0,,0.6,45.0
2015-10-19,90,60.0,,0.6,54.0
2015-10-20,95,60.0,,0.6,57.0
