date,THE CRISIS_unscaled,THE CRISIS_monthly,isPartial,scale,THE CRISIS
2018-02-08,70,65.0,,0.65,45.5
2018-02-09,44,65.0,,0.65,28.6
2018-02-10,25,65.0,,0.65,16.25
2018-02-11,36,65.0,,0.65,23.400000000000002
2018-02-12,63,65.0,,0.65,40.95
2018-02-13,58,65.0,,0.65,37.7
2018-02-14,52,65.0,,0.65,33.800000000000004
2018-02-15,64,65.0,,0.65,41.6
2018-02-16,59,65.0,,0.65,38.35
2018-02-17,29,65.0,,0.65,18.85
2018-02-18,40,65.0,,0.65,26.0
2018-02-19,50,65.0,,0.65,32.5
2018-02-20,72,65.0,,0.65,46.800000000000004
2018-02-21,100,65.0,,0.65,65.0
2018-02-22,92,65.0,,0.65,59.800000000000004
2018-02-23,47,65.0,,0.65,30.55
2018-02-24,32,65.0,,0.65,20.8
2018-02-25,42,65.0,,0.65,27.3
2018-02-26,66,65.0,,0.65,42.9
2018-02-27,94,65.0,,0.65,61.1
2018-02-28,79,65.0,,0.65,51.35
2018-03-01,79,69.0,False,0.69,54.51
2018-03-02,64,69.0,,0.69,44.16
2018-03-03,26,69.0,,0.69,17.939999999999998
2018-03-04,52,69.0,,0.69,35.879999999999995
2018-03-05,54,69.0,,0.69,37.26
2018-03-06,78,69.0,,0.69,53.81999999999999
2018-03-07,79,69.0,,0.69,54.51
2018-03-08,64,69.0,,0.69,44.16
2018-03-09,60,69.0,,0.69,41.4
2018-03-10,42,69.0,,0.69,28.979999999999997
2018-03-11,39,69.0,,0.69,26.909999999999997
2018-03-12,91,69.0,,0.69,62.78999999999999
2018-03-13,69,69.0,,0.69,47.61
2018-03-14,57,69.0,,0.69,39.33
2018-03-15,57,69.0,,0.69,39.33
2018-03-16,65,69.0,,0.69,44.849999999999994
2018-03-17,24,69.0,,0.69,16.56
2018-03-18,36,69.0,,0.69,24.839999999999996
2018-03-19,92,69.0,,0.69,63.48
2018-03-20,78,69.0,,0.69,53.81999999999999
2018-03-21,83,69.0,,0.69,57.269999999999996
2018-03-22,93,69.0,,0.69,64.17
2018-03-23,99,69.0,,0.69,68.30999999999999
2018-03-24,57,69.0,,0.69,39.33
2018-03-25,40,69.0,,0.69,27.599999999999998
2018-03-26,90,69.0,,0.69,62.099999999999994
2018-03-27,89,69.0,,0.69,61.41
2018-03-28,92,69.0,,0.69,63.48
2018-03-29,100,69.0,,0.69,69.0
2018-03-30,34,69.0,,0.69,23.459999999999997
2018-03-31,26,69.0,,0.69,17.939999999999998
2018-04-01,28,84.0,False,0.84,23.52
2018-04-02,45,84.0,,0.84,37.8
2018-04-03,57,84.0,,0.84,47.879999999999995
2018-04-04,60,84.0,,0.84,50.4
2018-04-05,60,84.0,,0.84,50.4
2018-04-06,65,84.0,,0.84,54.6
2018-04-07,37,84.0,,0.84,31.08
2018-04-08,46,84.0,,0.84,38.64
2018-04-09,80,84.0,,0.84,67.2
2018-04-10,72,84.0,,0.84,60.48
2018-04-11,86,84.0,,0.84,72.24
2018-04-12,85,84.0,,0.84,71.39999999999999
2018-04-13,63,84.0,,0.84,52.919999999999995
2018-04-14,28,84.0,,0.84,23.52
2018-04-15,47,84.0,,0.84,39.48
2018-04-16,72,84.0,,0.84,60.48
2018-04-17,100,84.0,,0.84,84.0
2018-04-18,70,84.0,,0.84,58.8
2018-04-19,76,84.0,,0.84,63.839999999999996
2018-04-20,61,84.0,,0.84,51.239999999999995
2018-04-21,38,84.0,,0.84,31.919999999999998
2018-04-22,44,84.0,,0.84,36.96
2018-04-23,83,84.0,,0.84,69.72
2018-04-24,75,84.0,,0.84,63.0
2018-04-25,83,84.0,,0.84,69.72
2018-04-26,89,84.0,,0.84,74.75999999999999
2018-04-27,73,84.0,,0.84,61.32
2018-04-28,39,84.0,,0.84,32.76
2018-04-29,39,84.0,,0.84,32.76
2018-04-30,81,84.0,,0.84,68.03999999999999
2018-05-01,100,77.0,False,0.77,77.0
2018-05-02,73,77.0,,0.77,56.21
2018-05-03,96,77.0,,0.77,73.92
2018-05-04,78,77.0,,0.77,60.06
2018-05-05,23,77.0,,0.77,17.71
2018-05-06,46,77.0,,0.77,35.42
2018-05-07,89,77.0,,0.77,68.53
2018-05-08,77,77.0,,0.77,59.29
2018-05-09,81,77.0,,0.77,62.370000000000005
2018-05-10,87,77.0,,0.77,66.99
2018-05-11,72,77.0,,0.77,55.44
2018-05-12,26,77.0,,0.77,20.02
2018-05-13,26,77.0,,0.77,20.02
2018-05-14,79,77.0,,0.77,60.83
2018-05-15,72,77.0,,0.77,55.44
2018-05-16,68,77.0,,0.77,52.36
2018-05-17,64,77.0,,0.77,49.28
2018-05-18,57,77.0,,0.77,43.89
2018-05-19,31,77.0,,0.77,23.87
2018-05-20,32,77.0,,0.77,24.64
2018-05-21,66,77.0,,0.77,50.82
2018-05-22,61,77.0,,0.77,46.97
2018-05-23,59,77.0,,0.77,45.43
2018-05-24,76,77.0,,0.77,58.52
2018-05-25,32,77.0,,0.77,24.64
2018-05-26,20,77.0,,0.77,15.4
2018-05-27,20,77.0,,0.77,15.4
2018-05-28,38,77.0,,0.77,29.26
2018-05-29,59,77.0,,0.77,45.43
2018-05-30,52,77.0,,0.77,40.04
2018-05-31,64,77.0,,0.77,49.28
2018-06-01,93,40.0,False,0.4,37.2
2018-06-02,57,40.0,,0.4,22.8
2018-06-03,65,40.0,,0.4,26.0
2018-06-04,85,40.0,,0.4,34.0
2018-06-05,100,40.0,,0.4,40.0
2018-06-06,60,40.0,,0.4,24.0
2018-06-07,75,40.0,,0.4,30.0
2018-06-08,54,40.0,,0.4,21.6
2018-06-09,44,40.0,,0.4,17.6
2018-06-10,69,40.0,,0.4,27.6
2018-06-11,75,40.0,,0.4,30.0
2018-06-12,71,40.0,,0.4,28.400000000000002
2018-06-13,60,40.0,,0.4,24.0
2018-06-14,32,40.0,,0.4,12.8
2018-06-15,41,40.0,,0.4,16.400000000000002
2018-06-16,43,40.0,,0.4,17.2
2018-06-17,38,40.0,,0.4,15.200000000000001
2018-06-18,49,40.0,,0.4,19.6
2018-06-19,69,40.0,,0.4,27.6
2018-06-20,70,40.0,,0.4,28.0
2018-06-21,50,40.0,,0.4,20.0
2018-06-22,37,40.0,,0.4,14.8
2018-06-23,47,40.0,,0.4,18.8
2018-06-24,49,40.0,,0.4,19.6
2018-06-25,34,40.0,,0.4,13.600000000000001
2018-06-26,54,40.0,,0.4,21.6
2018-06-27,56,40.0,,0.4,22.400000000000002
2018-06-28,51,40.0,,0.4,20.400000000000002
2018-06-29,36,40.0,,0.4,14.4
2018-06-30,38,40.0,,0.4,15.200000000000001
2018-07-01,56,30.0,False,0.3,16.8
2018-07-02,61,30.0,,0.3,18.3
2018-07-03,66,30.0,,0.3,19.8
2018-07-04,35,30.0,,0.3,10.5
2018-07-05,53,30.0,,0.3,15.899999999999999
2018-07-06,71,30.0,,0.3,21.3
2018-07-07,44,30.0,,0.3,13.2
2018-07-08,58,30.0,,0.3,17.4
2018-07-09,83,30.0,,0.3,24.9
2018-07-10,51,30.0,,0.3,15.299999999999999
2018-07-11,72,30.0,,0.3,21.599999999999998
2018-07-12,70,30.0,,0.3,21.0
2018-07-13,58,30.0,,0.3,17.4
2018-07-14,52,30.0,,0.3,15.6
2018-07-15,54,30.0,,0.3,16.2
2018-07-16,65,30.0,,0.3,19.5
2018-07-17,39,30.0,,0.3,11.7
2018-07-18,54,30.0,,0.3,16.2
2018-07-19,61,30.0,,0.3,18.3
2018-07-20,40,30.0,,0.3,12.0
2018-07-21,59,30.0,,0.3,17.7
2018-07-22,79,30.0,,0.3,23.7
2018-07-23,100,30.0,,0.3,30.0
2018-07-24,72,30.0,,0.3,21.599999999999998
2018-07-25,70,30.0,,0.3,21.0
2018-07-26,72,30.0,,0.3,21.599999999999998
2018-07-27,43,30.0,,0.3,12.9
2018-07-28,27,30.0,,0.3,8.1
2018-07-29,46,30.0,,0.3,13.799999999999999
2018-07-30,51,30.0,,0.3,15.299999999999999
2018-07-31,56,30.0,,0.3,16.8
2018-08-01,61,29.0,False,0.29,17.689999999999998
2018-08-02,63,29.0,,0.29,18.27
2018-08-03,26,29.0,,0.29,7.539999999999999
2018-08-04,42,29.0,,0.29,12.18
2018-08-05,46,29.0,,0.29,13.34
2018-08-06,42,29.0,,0.29,12.18
2018-08-07,41,29.0,,0.29,11.889999999999999
2018-08-08,36,29.0,,0.29,10.44
2018-08-09,56,29.0,,0.29,16.24
2018-08-10,60,29.0,,0.29,17.4
2018-08-11,46,29.0,,0.29,13.34
2018-08-12,68,29.0,,0.29,19.72
2018-08-13,86,29.0,,0.29,24.939999999999998
2018-08-14,58,29.0,,0.29,16.82
2018-08-15,48,29.0,,0.29,13.919999999999998
2018-08-16,54,29.0,,0.29,15.659999999999998
2018-08-17,31,29.0,,0.29,8.99
2018-08-18,53,29.0,,0.29,15.37
2018-08-19,90,29.0,,0.29,26.099999999999998
2018-08-20,68,29.0,,0.29,19.72
2018-08-21,77,29.0,,0.29,22.33
2018-08-22,34,29.0,,0.29,9.86
2018-08-23,79,29.0,,0.29,22.91
2018-08-24,85,29.0,,0.29,24.65
2018-08-25,36,29.0,,0.29,10.44
2018-08-26,46,29.0,,0.29,13.34
2018-08-27,88,29.0,,0.29,25.52
2018-08-28,81,29.0,,0.29,23.49
2018-08-29,100,29.0,,0.29,28.999999999999996
2018-08-30,71,29.0,,0.29,20.59
2018-08-31,75,29.0,,0.29,21.75
2018-09-01,38,47.0,False,0.47,17.86
2018-09-02,39,47.0,,0.47,18.33
2018-09-03,46,47.0,,0.47,21.619999999999997
2018-09-04,54,47.0,,0.47,25.38
2018-09-05,66,47.0,,0.47,31.02
2018-09-06,65,47.0,,0.47,30.549999999999997
2018-09-07,47,47.0,,0.47,22.09
2018-09-08,41,47.0,,0.47,19.27
2018-09-09,43,47.0,,0.47,20.209999999999997
2018-09-10,80,47.0,,0.47,37.599999999999994
2018-09-11,93,47.0,,0.47,43.71
2018-09-12,74,47.0,,0.47,34.78
2018-09-13,76,47.0,,0.47,35.72
2018-09-14,70,47.0,,0.47,32.9
2018-09-15,48,47.0,,0.47,22.56
2018-09-16,50,47.0,,0.47,23.5
2018-09-17,97,47.0,,0.47,45.589999999999996
2018-09-18,88,47.0,,0.47,41.36
2018-09-19,76,47.0,,0.47,35.72
2018-09-20,81,47.0,,0.47,38.07
2018-09-21,98,47.0,,0.47,46.059999999999995
2018-09-22,50,47.0,,0.47,23.5
2018-09-23,42,47.0,,0.47,19.74
2018-09-24,66,47.0,,0.47,31.02
2018-09-25,98,47.0,,0.47,46.059999999999995
2018-09-26,100,47.0,,0.47,47.0
2018-09-27,67,47.0,,0.47,31.49
2018-09-28,67,47.0,,0.47,31.49
2018-09-29,48,47.0,,0.47,22.56
2018-09-30,68,47.0,,0.47,31.959999999999997
2018-10-01,53,58.0,False,0.58,30.74
2018-10-02,62,58.0,,0.58,35.96
2018-10-03,52,58.0,,0.58,30.159999999999997
2018-10-04,67,58.0,,0.58,38.86
2018-10-05,42,58.0,,0.58,24.36
2018-10-06,37,58.0,,0.58,21.459999999999997
2018-10-07,41,58.0,,0.58,23.779999999999998
2018-10-08,53,58.0,,0.58,30.74
2018-10-09,47,58.0,,0.58,27.259999999999998
2018-10-10,59,58.0,,0.58,34.22
2018-10-11,43,58.0,,0.58,24.939999999999998
2018-10-12,71,58.0,,0.58,41.18
2018-10-13,41,58.0,,0.58,23.779999999999998
2018-10-14,51,58.0,,0.58,29.58
2018-10-15,86,58.0,,0.58,49.879999999999995
2018-10-16,59,58.0,,0.58,34.22
2018-10-17,74,58.0,,0.58,42.919999999999995
2018-10-18,59,58.0,,0.58,34.22
2018-10-19,57,58.0,,0.58,33.059999999999995
2018-10-20,36,58.0,,0.58,20.88
2018-10-21,50,58.0,,0.58,28.999999999999996
2018-10-22,100,58.0,,0.58,57.99999999999999
2018-10-23,89,58.0,,0.58,51.62
2018-10-24,86,58.0,,0.58,49.879999999999995
2018-10-25,76,58.0,,0.58,44.08
2018-10-26,69,58.0,,0.58,40.019999999999996
2018-10-27,40,58.0,,0.58,23.2
2018-10-28,43,58.0,,0.58,24.939999999999998
2018-10-29,73,58.0,,0.58,42.339999999999996
2018-10-30,85,58.0,,0.58,49.3
2018-10-31,68,58.0,,0.58,39.44
2018-11-01,74,59.0,False,0.59,43.66
2018-11-02,76,59.0,,0.59,44.839999999999996
2018-11-03,36,59.0,,0.59,21.24
2018-11-04,35,59.0,,0.59,20.65
2018-11-05,73,59.0,,0.59,43.07
2018-11-06,70,59.0,,0.59,41.3
2018-11-07,65,59.0,,0.59,38.35
2018-11-08,100,59.0,,0.59,59.0
2018-11-09,80,59.0,,0.59,47.199999999999996
2018-11-10,30,59.0,,0.59,17.7
2018-11-11,47,59.0,,0.59,27.729999999999997
2018-11-12,85,59.0,,0.59,50.15
2018-11-13,86,59.0,,0.59,50.739999999999995
2018-11-14,91,59.0,,0.59,53.69
2018-11-15,87,59.0,,0.59,51.33
2018-11-16,77,59.0,,0.59,45.43
2018-11-17,28,59.0,,0.59,16.52
2018-11-18,48,59.0,,0.59,28.32
2018-11-19,59,59.0,,0.59,34.809999999999995
2018-11-20,71,59.0,,0.59,41.89
2018-11-21,21,59.0,,0.59,12.389999999999999
2018-11-22,28,59.0,,0.59,16.52
2018-11-23,22,59.0,,0.59,12.979999999999999
2018-11-24,36,59.0,,0.59,21.24
2018-11-25,33,59.0,,0.59,19.47
2018-11-26,68,59.0,,0.59,40.12
2018-11-27,80,59.0,,0.59,47.199999999999996
2018-11-28,86,59.0,,0.59,50.739999999999995
2018-11-29,94,59.0,,0.59,55.459999999999994
2018-11-30,97,59.0,,0.59,57.23
2018-12-01,31,56.0,False,0.56,17.360000000000003
2018-12-02,37,56.0,,0.56,20.720000000000002
2018-12-03,68,56.0,,0.56,38.080000000000005
2018-12-04,84,56.0,,0.56,47.040000000000006
2018-12-05,64,56.0,,0.56,35.84
2018-12-06,60,56.0,,0.56,33.6
2018-12-07,63,56.0,,0.56,35.28
2018-12-08,36,56.0,,0.56,20.160000000000004
2018-12-09,44,56.0,,0.56,24.64
2018-12-10,66,56.0,,0.56,36.96
2018-12-11,79,56.0,,0.56,44.24
2018-12-12,100,56.0,,0.56,56.00000000000001
2018-12-13,74,56.0,,0.56,41.440000000000005
2018-12-14,53,56.0,,0.56,29.680000000000003
2018-12-15,26,56.0,,0.56,14.560000000000002
2018-12-16,29,56.0,,0.56,16.240000000000002
2018-12-17,64,56.0,,0.56,35.84
2018-12-18,52,56.0,,0.56,29.120000000000005
2018-12-19,39,56.0,,0.56,21.840000000000003
2018-12-20,44,56.0,,0.56,24.64
2018-12-21,47,56.0,,0.56,26.320000000000004
2018-12-22,27,56.0,,0.56,15.120000000000001
2018-12-23,18,56.0,,0.56,10.080000000000002
2018-12-24,15,56.0,,0.56,8.4
2018-12-25,17,56.0,,0.56,9.520000000000001
2018-12-26,45,56.0,,0.56,25.200000000000003
2018-12-27,27,56.0,,0.56,15.120000000000001
2018-12-28,23,56.0,,0.56,12.88
2018-12-29,12,56.0,,0.56,6.720000000000001
2018-12-30,21,56.0,,0.56,11.760000000000002
2018-12-31,14,56.0,,0.56,7.840000000000001
2019-01-01,27,50.0,False,0.5,13.5
2019-01-02,49,50.0,,0.5,24.5
2019-01-03,41,50.0,,0.5,20.5
2019-01-04,47,50.0,,0.5,23.5
2019-01-05,35,50.0,,0.5,17.5
2019-01-06,23,50.0,,0.5,11.5
2019-01-07,49,50.0,,0.5,24.5
2019-01-08,70,50.0,,0.5,35.0
2019-01-09,80,50.0,,0.5,40.0
2019-01-10,100,50.0,,0.5,50.0
2019-01-11,85,50.0,,0.5,42.5
2019-01-12,43,50.0,,0.5,21.5
2019-01-13,47,50.0,,0.5,23.5
2019-01-14,80,50.0,,0.5,40.0
2019-01-15,85,50.0,,0.5,42.5
2019-01-16,83,50.0,,0.5,41.5
2019-01-17,81,50.0,,0.5,40.5
2019-01-18,68,50.0,,0.5,34.0
2019-01-19,46,50.0,,0.5,23.0
2019-01-20,33,50.0,,0.5,16.5
2019-01-21,50,50.0,,0.5,25.0
2019-01-22,61,50.0,,0.5,30.5
2019-01-23,74,50.0,,0.5,37.0
2019-01-24,76,50.0,,0.5,38.0
2019-01-25,88,50.0,,0.5,44.0
2019-01-26,40,50.0,,0.5,20.0
2019-01-27,80,50.0,,0.5,40.0
2019-01-28,70,50.0,,0.5,35.0
2019-01-29,90,50.0,,0.5,45.0
2019-01-30,66,50.0,,0.5,33.0
2019-01-31,81,50.0,,0.5,40.5
2019-02-01,78,63.0,False,0.63,49.14
2019-02-02,28,63.0,,0.63,17.64
2019-02-03,37,63.0,,0.63,23.31
2019-02-04,63,63.0,,0.63,39.69
2019-02-05,67,63.0,,0.63,42.21
2019-02-06,89,63.0,,0.63,56.07
2019-02-07,91,63.0,,0.63,57.33
2019-02-08,66,63.0,,0.63,41.58
2019-02-09,47,63.0,,0.63,29.61
2019-02-10,55,63.0,,0.63,34.65
2019-02-11,87,63.0,,0.63,54.81
2019-02-12,93,63.0,,0.63,58.59
2019-02-13,84,63.0,,0.63,52.92
2019-02-14,67,63.0,,0.63,42.21
2019-02-15,75,63.0,,0.63,47.25
2019-02-16,47,63.0,,0.63,29.61
2019-02-17,46,63.0,,0.63,28.98
2019-02-18,48,63.0,,0.63,30.240000000000002
2019-02-19,79,63.0,,0.63,49.77
2019-02-20,93,63.0,,0.63,58.59
2019-02-21,99,63.0,,0.63,62.37
2019-02-22,93,63.0,,0.63,58.59
2019-02-23,42,63.0,,0.63,26.46
2019-02-24,43,63.0,,0.63,27.09
2019-02-25,83,63.0,,0.63,52.29
2019-02-26,100,63.0,,0.63,63.0
2019-02-27,79,63.0,,0.63,49.77
2019-02-28,81,63.0,,0.63,51.03
2019-03-01,76,69.0,False,0.69,52.44
2019-03-02,31,69.0,,0.69,21.389999999999997
2019-03-03,46,69.0,,0.69,31.74
2019-03-04,91,69.0,,0.69,62.78999999999999
2019-03-05,90,69.0,,0.69,62.099999999999994
2019-03-06,86,69.0,,0.69,59.339999999999996
2019-03-07,95,69.0,,0.69,65.55
2019-03-08,62,69.0,,0.69,42.779999999999994
2019-03-09,34,69.0,,0.69,23.459999999999997
2019-03-10,39,69.0,,0.69,26.909999999999997
2019-03-11,92,69.0,,0.69,63.48
2019-03-12,76,69.0,,0.69,52.44
2019-03-13,74,69.0,,0.69,51.059999999999995
2019-03-14,55,69.0,,0.69,37.949999999999996
2019-03-15,68,69.0,,0.69,46.919999999999995
2019-03-16,31,69.0,,0.69,21.389999999999997
2019-03-17,47,69.0,,0.69,32.43
2019-03-18,84,69.0,,0.69,57.959999999999994
2019-03-19,73,69.0,,0.69,50.37
2019-03-20,75,69.0,,0.69,51.74999999999999
2019-03-21,81,69.0,,0.69,55.88999999999999
2019-03-22,86,69.0,,0.69,59.339999999999996
2019-03-23,14,69.0,,0.69,9.66
2019-03-24,42,69.0,,0.69,28.979999999999997
2019-03-25,82,69.0,,0.69,56.58
2019-03-26,74,69.0,,0.69,51.059999999999995
2019-03-27,100,69.0,,0.69,69.0
2019-03-28,80,69.0,,0.69,55.199999999999996
2019-03-29,79,69.0,,0.69,54.51
2019-03-30,37,69.0,,0.69,25.529999999999998
2019-03-31,50,69.0,,0.69,34.5
2019-04-01,60,83.0,False,0.83,49.8
2019-04-02,66,83.0,,0.83,54.779999999999994
2019-04-03,75,83.0,,0.83,62.25
2019-04-04,77,83.0,,0.83,63.91
2019-04-05,56,83.0,,0.83,46.48
2019-04-06,21,83.0,,0.83,17.43
2019-04-07,40,83.0,,0.83,33.199999999999996
2019-04-08,67,83.0,,0.83,55.61
2019-04-09,73,83.0,,0.83,60.589999999999996
2019-04-10,81,83.0,,0.83,67.22999999999999
2019-04-11,83,83.0,,0.83,68.89
2019-04-12,70,83.0,,0.83,58.099999999999994
2019-04-13,29,83.0,,0.83,24.07
2019-04-14,42,83.0,,0.83,34.86
2019-04-15,61,83.0,,0.83,50.629999999999995
2019-04-16,80,83.0,,0.83,66.39999999999999
2019-04-17,92,83.0,,0.83,76.36
2019-04-18,74,83.0,,0.83,61.419999999999995
2019-04-19,34,83.0,,0.83,28.22
2019-04-20,30,83.0,,0.83,24.9
2019-04-21,27,83.0,,0.83,22.41
2019-04-22,54,83.0,,0.83,44.82
2019-04-23,68,83.0,,0.83,56.44
2019-04-24,84,83.0,,0.83,69.72
2019-04-25,87,83.0,,0.83,72.21
2019-04-26,55,83.0,,0.83,45.65
2019-04-27,33,83.0,,0.83,27.389999999999997
2019-04-28,28,83.0,,0.83,23.24
2019-04-29,91,83.0,,0.83,75.53
2019-04-30,100,83.0,,0.83,83.0
2019-05-01,76,80.0,False,0.8,60.800000000000004
2019-05-02,89,80.0,,0.8,71.2
2019-05-03,72,80.0,,0.8,57.6
2019-05-04,27,80.0,,0.8,21.6
2019-05-05,38,80.0,,0.8,30.400000000000002
2019-05-06,91,80.0,,0.8,72.8
2019-05-07,99,80.0,,0.8,79.2
2019-05-08,100,80.0,,0.8,80.0
2019-05-09,86,80.0,,0.8,68.8
2019-05-10,69,80.0,,0.8,55.2
2019-05-11,23,80.0,,0.8,18.400000000000002
2019-05-12,28,80.0,,0.8,22.400000000000002
2019-05-13,67,80.0,,0.8,53.6
2019-05-14,77,80.0,,0.8,61.6
2019-05-15,83,80.0,,0.8,66.4
2019-05-16,68,80.0,,0.8,54.400000000000006
2019-05-17,63,80.0,,0.8,50.400000000000006
2019-05-18,21,80.0,,0.8,16.8
2019-05-19,35,80.0,,0.8,28.0
2019-05-20,62,80.0,,0.8,49.6
2019-05-21,70,80.0,,0.8,56.0
2019-05-22,53,80.0,,0.8,42.400000000000006
2019-05-23,61,80.0,,0.8,48.800000000000004
2019-05-24,36,80.0,,0.8,28.8
2019-05-25,17,80.0,,0.8,13.600000000000001
2019-05-26,15,80.0,,0.8,12.0
2019-05-27,27,80.0,,0.8,21.6
2019-05-28,55,80.0,,0.8,44.0
2019-05-29,53,80.0,,0.8,42.400000000000006
2019-05-30,54,80.0,,0.8,43.2
2019-05-31,43,80.0,,0.8,34.4
2019-06-01,47,40.0,False,0.4,18.8
2019-06-02,56,40.0,,0.4,22.400000000000002
2019-06-03,89,40.0,,0.4,35.6
2019-06-04,100,40.0,,0.4,40.0
2019-06-05,89,40.0,,0.4,35.6
2019-06-06,96,40.0,,0.4,38.400000000000006
2019-06-07,62,40.0,,0.4,24.8
2019-06-08,46,40.0,,0.4,18.400000000000002
2019-06-09,73,40.0,,0.4,29.200000000000003
2019-06-10,91,40.0,,0.4,36.4
2019-06-11,61,40.0,,0.4,24.400000000000002
2019-06-12,87,40.0,,0.4,34.800000000000004
2019-06-13,72,40.0,,0.4,28.8
2019-06-14,64,40.0,,0.4,25.6
2019-06-15,44,40.0,,0.4,17.6
2019-06-16,59,40.0,,0.4,23.6
2019-06-17,71,40.0,,0.4,28.400000000000002
2019-06-18,89,40.0,,0.4,35.6
2019-06-19,71,40.0,,0.4,28.400000000000002
2019-06-20,60,40.0,,0.4,24.0
2019-06-21,65,40.0,,0.4,26.0
2019-06-22,50,40.0,,0.4,20.0
2019-06-23,38,40.0,,0.4,15.200000000000001
2019-06-24,76,40.0,,0.4,30.400000000000002
2019-06-25,67,40.0,,0.4,26.8
2019-06-26,64,40.0,,0.4,25.6
2019-06-27,68,40.0,,0.4,27.200000000000003
2019-06-28,53,40.0,,0.4,21.200000000000003
2019-06-29,58,40.0,,0.4,23.200000000000003
2019-06-30,50,40.0,,0.4,20.0
2019-07-01,57,31.0,False,0.31,17.669999999999998
2019-07-02,71,31.0,,0.31,22.01
2019-07-03,41,31.0,,0.31,12.709999999999999
2019-07-04,38,31.0,,0.31,11.78
2019-07-05,49,31.0,,0.31,15.19
2019-07-06,52,31.0,,0.31,16.12
2019-07-07,69,31.0,,0.31,21.39
2019-07-08,68,31.0,,0.31,21.08
2019-07-09,72,31.0,,0.31,22.32
2019-07-10,59,31.0,,0.31,18.29
2019-07-11,47,31.0,,0.31,14.57
2019-07-12,42,31.0,,0.31,13.02
2019-07-13,71,31.0,,0.31,22.01
2019-07-14,66,31.0,,0.31,20.46
2019-07-15,55,31.0,,0.31,17.05
2019-07-16,67,31.0,,0.31,20.77
2019-07-17,78,31.0,,0.31,24.18
2019-07-18,100,31.0,,0.31,31.0
2019-07-19,66,31.0,,0.31,20.46
2019-07-20,62,31.0,,0.31,19.22
2019-07-21,54,31.0,,0.31,16.74
2019-07-22,58,31.0,,0.31,17.98
2019-07-23,58,31.0,,0.31,17.98
2019-07-24,58,31.0,,0.31,17.98
2019-07-25,69,31.0,,0.31,21.39
2019-07-26,46,31.0,,0.31,14.26
2019-07-27,52,31.0,,0.31,16.12
2019-07-28,45,31.0,,0.31,13.95
2019-07-29,57,31.0,,0.31,17.669999999999998
2019-07-30,45,31.0,,0.31,13.95
2019-07-31,57,31.0,,0.31,17.669999999999998
2019-08-01,60,30.0,False,0.3,18.0
2019-08-02,60,30.0,,0.3,18.0
2019-08-03,49,30.0,,0.3,14.7
2019-08-04,66,30.0,,0.3,19.8
2019-08-05,45,30.0,,0.3,13.5
2019-08-06,52,30.0,,0.3,15.6
2019-08-07,79,30.0,,0.3,23.7
2019-08-08,58,30.0,,0.3,17.4
2019-08-09,55,30.0,,0.3,16.5
2019-08-10,67,30.0,,0.3,20.099999999999998
2019-08-11,52,30.0,,0.3,15.6
2019-08-12,60,30.0,,0.3,18.0
2019-08-13,72,30.0,,0.3,21.599999999999998
2019-08-14,75,30.0,,0.3,22.5
2019-08-15,86,30.0,,0.3,25.8
2019-08-16,83,30.0,,0.3,24.9
2019-08-17,55,30.0,,0.3,16.5
2019-08-18,42,30.0,,0.3,12.6
2019-08-19,67,30.0,,0.3,20.099999999999998
2019-08-20,69,30.0,,0.3,20.7
2019-08-21,73,30.0,,0.3,21.9
2019-08-22,80,30.0,,0.3,24.0
2019-08-23,100,30.0,,0.3,30.0
2019-08-24,41,30.0,,0.3,12.299999999999999
2019-08-25,44,30.0,,0.3,13.2
2019-08-26,65,30.0,,0.3,19.5
2019-08-27,92,30.0,,0.3,27.599999999999998
2019-08-28,94,30.0,,0.3,28.2
2019-08-29,89,30.0,,0.3,26.7
2019-08-30,59,30.0,,0.3,17.7
2019-08-31,48,30.0,,0.3,14.399999999999999
2019-09-01,49,47.0,False,0.47,23.029999999999998
2019-09-02,40,47.0,,0.47,18.799999999999997
2019-09-03,59,47.0,,0.47,27.729999999999997
2019-09-04,55,47.0,,0.47,25.849999999999998
2019-09-05,62,47.0,,0.47,29.139999999999997
2019-09-06,63,47.0,,0.47,29.61
2019-09-07,31,47.0,,0.47,14.569999999999999
2019-09-08,26,47.0,,0.47,12.219999999999999
2019-09-09,75,47.0,,0.47,35.25
2019-09-10,66,47.0,,0.47,31.02
2019-09-11,72,47.0,,0.47,33.839999999999996
2019-09-12,81,47.0,,0.47,38.07
2019-09-13,59,47.0,,0.47,27.729999999999997
2019-09-14,47,47.0,,0.47,22.09
2019-09-15,40,47.0,,0.47,18.799999999999997
2019-09-16,75,47.0,,0.47,35.25
2019-09-17,72,47.0,,0.47,33.839999999999996
2019-09-18,86,47.0,,0.47,40.419999999999995
2019-09-19,100,47.0,,0.47,47.0
2019-09-20,65,47.0,,0.47,30.549999999999997
2019-09-21,40,47.0,,0.47,18.799999999999997
2019-09-22,42,47.0,,0.47,19.74
2019-09-23,84,47.0,,0.47,39.48
2019-09-24,72,47.0,,0.47,33.839999999999996
2019-09-25,79,47.0,,0.47,37.129999999999995
2019-09-26,76,47.0,,0.47,35.72
2019-09-27,89,47.0,,0.47,41.83
2019-09-28,48,47.0,,0.47,22.56
2019-09-29,64,47.0,,0.47,30.08
2019-09-30,84,47.0,,0.47,39.48
