date,equity loan_unscaled,equity loan_monthly,isPartial,scale,equity loan
2017-12-29,84,59.0,,0.59,49.559999999999995
2017-12-30,58,59.0,,0.59,34.22
2017-12-31,63,59.0,,0.59,37.169999999999995
2018-01-01,48,69.0,False,0.69,33.12
2018-01-02,75,69.0,,0.69,51.74999999999999
2018-01-03,79,69.0,,0.69,54.51
2018-01-04,57,69.0,,0.69,39.33
2018-01-05,92,69.0,,0.69,63.48
2018-01-06,53,69.0,,0.69,36.57
2018-01-07,52,69.0,,0.69,35.879999999999995
2018-01-08,58,69.0,,0.69,40.019999999999996
2018-01-09,73,69.0,,0.69,50.37
2018-01-10,75,69.0,,0.69,51.74999999999999
2018-01-11,91,69.0,,0.69,62.78999999999999
2018-01-12,49,69.0,,0.69,33.809999999999995
2018-01-13,50,69.0,,0.69,34.5
2018-01-14,61,69.0,,0.69,42.089999999999996
2018-01-15,93,69.0,,0.69,64.17
2018-01-16,89,69.0,,0.69,61.41
2018-01-17,78,69.0,,0.69,53.81999999999999
2018-01-18,62,69.0,,0.69,42.779999999999994
2018-01-19,52,69.0,,0.69,35.879999999999995
2018-01-20,60,69.0,,0.69,41.4
2018-01-21,46,69.0,,0.69,31.74
2018-01-22,93,69.0,,0.69,64.17
2018-01-23,60,69.0,,0.69,41.4
2018-01-24,100,69.0,,0.69,69.0
2018-01-25,56,69.0,,0.69,38.64
2018-01-26,92,69.0,,0.69,63.48
2018-01-27,66,69.0,,0.69,45.54
2018-01-28,97,69.0,,0.69,66.92999999999999
2018-01-29,75,69.0,,0.69,51.74999999999999
2018-01-30,68,69.0,,0.69,46.919999999999995
2018-01-31,84,69.0,,0.69,57.959999999999994
2018-02-01,77,70.0,False,0.7,53.9
2018-02-02,55,70.0,,0.7,38.5
2018-02-03,58,70.0,,0.7,40.599999999999994
2018-02-04,67,70.0,,0.7,46.9
2018-02-05,70,70.0,,0.7,49.0
2018-02-06,76,70.0,,0.7,53.199999999999996
2018-02-07,74,70.0,,0.7,51.8
2018-02-08,70,70.0,,0.7,49.0
2018-02-09,68,70.0,,0.7,47.599999999999994
2018-02-10,75,70.0,,0.7,52.5
2018-02-11,58,70.0,,0.7,40.599999999999994
2018-02-12,79,70.0,,0.7,55.3
2018-02-13,97,70.0,,0.7,67.89999999999999
2018-02-14,58,70.0,,0.7,40.599999999999994
2018-02-15,88,70.0,,0.7,61.599999999999994
2018-02-16,71,70.0,,0.7,49.699999999999996
2018-02-17,55,70.0,,0.7,38.5
2018-02-18,46,70.0,,0.7,32.199999999999996
2018-02-19,80,70.0,,0.7,56.0
2018-02-20,71,70.0,,0.7,49.699999999999996
2018-02-21,68,70.0,,0.7,47.599999999999994
2018-02-22,72,70.0,,0.7,50.4
2018-02-23,84,70.0,,0.7,58.8
2018-02-24,58,70.0,,0.7,40.599999999999994
2018-02-25,59,70.0,,0.7,41.3
2018-02-26,100,70.0,,0.7,70.0
2018-02-27,80,70.0,,0.7,56.0
2018-02-28,72,70.0,,0.7,50.4
2018-03-01,96,74.0,False,0.74,71.03999999999999
2018-03-02,81,74.0,,0.74,59.94
2018-03-03,74,74.0,,0.74,54.76
2018-03-04,72,74.0,,0.74,53.28
2018-03-05,97,74.0,,0.74,71.78
2018-03-06,100,74.0,,0.74,74.0
2018-03-07,87,74.0,,0.74,64.38
2018-03-08,80,74.0,,0.74,59.2
2018-03-09,91,74.0,,0.74,67.34
2018-03-10,75,74.0,,0.74,55.5
2018-03-11,71,74.0,,0.74,52.54
2018-03-12,87,74.0,,0.74,64.38
2018-03-13,84,74.0,,0.74,62.16
2018-03-14,77,74.0,,0.74,56.98
2018-03-15,84,74.0,,0.74,62.16
2018-03-16,64,74.0,,0.74,47.36
2018-03-17,84,74.0,,0.74,62.16
2018-03-18,71,74.0,,0.74,52.54
2018-03-19,93,74.0,,0.74,68.82
2018-03-20,98,74.0,,0.74,72.52
2018-03-21,84,74.0,,0.74,62.16
2018-03-22,90,74.0,,0.74,66.6
2018-03-23,82,74.0,,0.74,60.68
2018-03-24,54,74.0,,0.74,39.96
2018-03-25,68,74.0,,0.74,50.32
2018-03-26,94,74.0,,0.74,69.56
2018-03-27,91,74.0,,0.74,67.34
2018-03-28,80,74.0,,0.74,59.2
2018-03-29,82,74.0,,0.74,60.68
2018-03-30,67,74.0,,0.74,49.58
2018-03-31,73,74.0,,0.74,54.019999999999996
2018-04-01,58,80.0,False,0.8,46.400000000000006
2018-04-02,91,80.0,,0.8,72.8
2018-04-03,80,80.0,,0.8,64.0
2018-04-04,84,80.0,,0.8,67.2
2018-04-05,72,80.0,,0.8,57.6
2018-04-06,79,80.0,,0.8,63.2
2018-04-07,80,80.0,,0.8,64.0
2018-04-08,81,80.0,,0.8,64.8
2018-04-09,87,80.0,,0.8,69.60000000000001
2018-04-10,95,80.0,,0.8,76.0
2018-04-11,80,80.0,,0.8,64.0
2018-04-12,89,80.0,,0.8,71.2
2018-04-13,91,80.0,,0.8,72.8
2018-04-14,68,80.0,,0.8,54.400000000000006
2018-04-15,89,80.0,,0.8,71.2
2018-04-16,100,80.0,,0.8,80.0
2018-04-17,97,80.0,,0.8,77.60000000000001
2018-04-18,94,80.0,,0.8,75.2
2018-04-19,88,80.0,,0.8,70.4
2018-04-20,77,80.0,,0.8,61.6
2018-04-21,72,80.0,,0.8,57.6
2018-04-22,91,80.0,,0.8,72.8
2018-04-23,87,80.0,,0.8,69.60000000000001
2018-04-24,86,80.0,,0.8,68.8
2018-04-25,76,80.0,,0.8,60.800000000000004
2018-04-26,69,80.0,,0.8,55.2
2018-04-27,47,80.0,,0.8,37.6
2018-04-28,54,80.0,,0.8,43.2
2018-04-29,77,80.0,,0.8,61.6
2018-04-30,84,80.0,,0.8,67.2
2018-05-01,62,78.0,False,0.78,48.36
2018-05-02,67,78.0,,0.78,52.260000000000005
2018-05-03,51,78.0,,0.78,39.78
2018-05-04,79,78.0,,0.78,61.620000000000005
2018-05-05,32,78.0,,0.78,24.96
2018-05-06,32,78.0,,0.78,24.96
2018-05-07,66,78.0,,0.78,51.480000000000004
2018-05-08,72,78.0,,0.78,56.160000000000004
2018-05-09,72,78.0,,0.78,56.160000000000004
2018-05-10,57,78.0,,0.78,44.46
2018-05-11,59,78.0,,0.78,46.02
2018-05-12,52,78.0,,0.78,40.56
2018-05-13,51,78.0,,0.78,39.78
2018-05-14,58,78.0,,0.78,45.24
2018-05-15,87,78.0,,0.78,67.86
2018-05-16,47,78.0,,0.78,36.660000000000004
2018-05-17,49,78.0,,0.78,38.22
2018-05-18,56,78.0,,0.78,43.68
2018-05-19,64,78.0,,0.78,49.92
2018-05-20,68,78.0,,0.78,53.04
2018-05-21,100,78.0,,0.78,78.0
2018-05-22,49,78.0,,0.78,38.22
2018-05-23,51,78.0,,0.78,39.78
2018-05-24,58,78.0,,0.78,45.24
2018-05-25,58,78.0,,0.78,45.24
2018-05-26,60,78.0,,0.78,46.800000000000004
2018-05-27,49,78.0,,0.78,38.22
2018-05-28,66,78.0,,0.78,51.480000000000004
2018-05-29,82,78.0,,0.78,63.96
2018-05-30,58,78.0,,0.78,45.24
2018-05-31,44,78.0,,0.78,34.32
2018-06-01,39,89.0,False,0.89,34.71
2018-06-02,32,89.0,,0.89,28.48
2018-06-03,59,89.0,,0.89,52.51
2018-06-04,88,89.0,,0.89,78.32000000000001
2018-06-05,48,89.0,,0.89,42.72
2018-06-06,46,89.0,,0.89,40.94
2018-06-07,40,89.0,,0.89,35.6
2018-06-08,42,89.0,,0.89,37.38
2018-06-09,36,89.0,,0.89,32.04
2018-06-10,43,89.0,,0.89,38.27
2018-06-11,78,89.0,,0.89,69.42
2018-06-12,64,89.0,,0.89,56.96
2018-06-13,59,89.0,,0.89,52.51
2018-06-14,41,89.0,,0.89,36.49
2018-06-15,54,89.0,,0.89,48.06
2018-06-16,39,89.0,,0.89,34.71
2018-06-17,37,89.0,,0.89,32.93
2018-06-18,78,89.0,,0.89,69.42
2018-06-19,31,89.0,,0.89,27.59
2018-06-20,43,89.0,,0.89,38.27
2018-06-21,49,89.0,,0.89,43.61
2018-06-22,50,89.0,,0.89,44.5
2018-06-23,32,89.0,,0.89,28.48
2018-06-24,39,89.0,,0.89,34.71
2018-06-25,100,89.0,,0.89,89.0
2018-06-26,46,89.0,,0.89,40.94
2018-06-27,44,89.0,,0.89,39.160000000000004
2018-06-28,45,89.0,,0.89,40.05
2018-06-29,64,89.0,,0.89,56.96
2018-06-30,32,89.0,,0.89,28.48
2018-07-01,69,86.0,False,0.86,59.339999999999996
2018-07-02,100,86.0,,0.86,86.0
2018-07-03,60,86.0,,0.86,51.6
2018-07-04,55,86.0,,0.86,47.3
2018-07-05,59,86.0,,0.86,50.74
2018-07-06,55,86.0,,0.86,47.3
2018-07-07,52,86.0,,0.86,44.72
2018-07-08,67,86.0,,0.86,57.62
2018-07-09,99,86.0,,0.86,85.14
2018-07-10,68,86.0,,0.86,58.48
2018-07-11,52,86.0,,0.86,44.72
2018-07-12,64,86.0,,0.86,55.04
2018-07-13,56,86.0,,0.86,48.16
2018-07-14,43,86.0,,0.86,36.98
2018-07-15,59,86.0,,0.86,50.74
2018-07-16,97,86.0,,0.86,83.42
2018-07-17,72,86.0,,0.86,61.92
2018-07-18,59,86.0,,0.86,50.74
2018-07-19,65,86.0,,0.86,55.9
2018-07-20,60,86.0,,0.86,51.6
2018-07-21,54,86.0,,0.86,46.44
2018-07-22,71,86.0,,0.86,61.06
2018-07-23,77,86.0,,0.86,66.22
2018-07-24,80,86.0,,0.86,68.8
2018-07-25,60,86.0,,0.86,51.6
2018-07-26,74,86.0,,0.86,63.64
2018-07-27,66,86.0,,0.86,56.76
2018-07-28,64,86.0,,0.86,55.04
2018-07-29,86,86.0,,0.86,73.96
2018-07-30,94,86.0,,0.86,80.84
2018-07-31,65,86.0,,0.86,55.9
2018-08-01,45,84.0,False,0.84,37.8
2018-08-02,46,84.0,,0.84,38.64
2018-08-03,57,84.0,,0.84,47.879999999999995
2018-08-04,67,84.0,,0.84,56.28
2018-08-05,78,84.0,,0.84,65.52
2018-08-06,100,84.0,,0.84,84.0
2018-08-07,62,84.0,,0.84,52.08
2018-08-08,58,84.0,,0.84,48.72
2018-08-09,65,84.0,,0.84,54.6
2018-08-10,56,84.0,,0.84,47.04
2018-08-11,47,84.0,,0.84,39.48
2018-08-12,83,84.0,,0.84,69.72
2018-08-13,49,84.0,,0.84,41.16
2018-08-14,64,84.0,,0.84,53.76
2018-08-15,49,84.0,,0.84,41.16
2018-08-16,66,84.0,,0.84,55.44
2018-08-17,42,84.0,,0.84,35.28
2018-08-18,37,84.0,,0.84,31.08
2018-08-19,57,84.0,,0.84,47.879999999999995
2018-08-20,74,84.0,,0.84,62.16
2018-08-21,75,84.0,,0.84,63.0
2018-08-22,70,84.0,,0.84,58.8
2018-08-23,42,84.0,,0.84,35.28
2018-08-24,53,84.0,,0.84,44.519999999999996
2018-08-25,42,84.0,,0.84,35.28
2018-08-26,75,84.0,,0.84,63.0
2018-08-27,75,84.0,,0.84,63.0
2018-08-28,66,84.0,,0.84,55.44
2018-08-29,46,84.0,,0.84,38.64
2018-08-30,58,84.0,,0.84,48.72
2018-08-31,56,84.0,,0.84,47.04
2018-09-01,37,72.0,False,0.72,26.64
2018-09-02,71,72.0,,0.72,51.12
2018-09-03,64,72.0,,0.72,46.08
2018-09-04,49,72.0,,0.72,35.28
2018-09-05,79,72.0,,0.72,56.879999999999995
2018-09-06,59,72.0,,0.72,42.48
2018-09-07,82,72.0,,0.72,59.04
2018-09-08,42,72.0,,0.72,30.24
2018-09-09,77,72.0,,0.72,55.44
2018-09-10,100,72.0,,0.72,72.0
2018-09-11,65,72.0,,0.72,46.8
2018-09-12,42,72.0,,0.72,30.24
2018-09-13,66,72.0,,0.72,47.519999999999996
2018-09-14,45,72.0,,0.72,32.4
2018-09-15,56,72.0,,0.72,40.32
2018-09-16,54,72.0,,0.72,38.879999999999995
2018-09-17,75,72.0,,0.72,54.0
2018-09-18,59,72.0,,0.72,42.48
2018-09-19,60,72.0,,0.72,43.199999999999996
2018-09-20,80,72.0,,0.72,57.599999999999994
2018-09-21,41,72.0,,0.72,29.52
2018-09-22,22,72.0,,0.72,15.84
2018-09-23,66,72.0,,0.72,47.519999999999996
2018-09-24,84,72.0,,0.72,60.48
2018-09-25,53,72.0,,0.72,38.16
2018-09-26,50,72.0,,0.72,36.0
2018-09-27,60,72.0,,0.72,43.199999999999996
2018-09-28,39,72.0,,0.72,28.08
2018-09-29,46,72.0,,0.72,33.12
2018-09-30,31,72.0,,0.72,22.32
2018-10-01,73,70.0,False,0.7,51.099999999999994
2018-10-02,53,70.0,,0.7,37.099999999999994
2018-10-03,72,70.0,,0.7,50.4
2018-10-04,51,70.0,,0.7,35.699999999999996
2018-10-05,72,70.0,,0.7,50.4
2018-10-06,55,70.0,,0.7,38.5
2018-10-07,62,70.0,,0.7,43.4
2018-10-08,90,70.0,,0.7,62.99999999999999
2018-10-09,64,70.0,,0.7,44.8
2018-10-10,67,70.0,,0.7,46.9
2018-10-11,64,70.0,,0.7,44.8
2018-10-12,61,70.0,,0.7,42.699999999999996
2018-10-13,37,70.0,,0.7,25.9
2018-10-14,73,70.0,,0.7,51.099999999999994
2018-10-15,100,70.0,,0.7,70.0
2018-10-16,63,70.0,,0.7,44.099999999999994
2018-10-17,57,70.0,,0.7,39.9
2018-10-18,65,70.0,,0.7,45.5
2018-10-19,57,70.0,,0.7,39.9
2018-10-20,36,70.0,,0.7,25.2
2018-10-21,60,70.0,,0.7,42.0
2018-10-22,87,70.0,,0.7,60.9
2018-10-23,62,70.0,,0.7,43.4
2018-10-24,63,70.0,,0.7,44.099999999999994
2018-10-25,57,70.0,,0.7,39.9
2018-10-26,53,70.0,,0.7,37.099999999999994
2018-10-27,38,70.0,,0.7,26.599999999999998
2018-10-28,62,70.0,,0.7,43.4
2018-10-29,82,70.0,,0.7,57.4
2018-10-30,65,70.0,,0.7,45.5
2018-10-31,43,70.0,,0.7,30.099999999999998
2018-11-01,69,61.0,False,0.61,42.089999999999996
2018-11-02,71,61.0,,0.61,43.31
2018-11-03,58,61.0,,0.61,35.38
2018-11-04,79,61.0,,0.61,48.19
2018-11-05,100,61.0,,0.61,61.0
2018-11-06,63,61.0,,0.61,38.43
2018-11-07,59,61.0,,0.61,35.99
2018-11-08,71,61.0,,0.61,43.31
2018-11-09,71,61.0,,0.61,43.31
2018-11-10,59,61.0,,0.61,35.99
2018-11-11,83,61.0,,0.61,50.629999999999995
2018-11-12,73,61.0,,0.61,44.53
2018-11-13,64,61.0,,0.61,39.04
2018-11-14,85,61.0,,0.61,51.85
2018-11-15,69,61.0,,0.61,42.089999999999996
2018-11-16,52,61.0,,0.61,31.72
2018-11-17,53,61.0,,0.61,32.33
2018-11-18,51,61.0,,0.61,31.11
2018-11-19,93,61.0,,0.61,56.73
2018-11-20,69,61.0,,0.61,42.089999999999996
2018-11-21,45,61.0,,0.61,27.45
2018-11-22,40,61.0,,0.61,24.4
2018-11-23,33,61.0,,0.61,20.13
2018-11-24,41,61.0,,0.61,25.009999999999998
2018-11-25,60,61.0,,0.61,36.6
2018-11-26,73,61.0,,0.61,44.53
2018-11-27,61,61.0,,0.61,37.21
2018-11-28,88,61.0,,0.61,53.68
2018-11-29,60,61.0,,0.61,36.6
2018-11-30,45,61.0,,0.61,27.45
2018-12-01,100,63.0,False,0.63,63.0
2018-12-02,49,63.0,,0.63,30.87
2018-12-03,70,63.0,,0.63,44.1
2018-12-04,51,63.0,,0.63,32.13
2018-12-05,50,63.0,,0.63,31.5
2018-12-06,31,63.0,,0.63,19.53
2018-12-07,71,63.0,,0.63,44.73
2018-12-08,50,63.0,,0.63,31.5
2018-12-09,53,63.0,,0.63,33.39
2018-12-10,37,63.0,,0.63,23.31
2018-12-11,52,63.0,,0.63,32.76
2018-12-12,49,63.0,,0.63,30.87
2018-12-13,58,63.0,,0.63,36.54
2018-12-14,58,63.0,,0.63,36.54
2018-12-15,28,63.0,,0.63,17.64
2018-12-16,37,63.0,,0.63,23.31
2018-12-17,50,63.0,,0.63,31.5
2018-12-18,41,63.0,,0.63,25.830000000000002
2018-12-19,45,63.0,,0.63,28.35
2018-12-20,39,63.0,,0.63,24.57
2018-12-21,69,63.0,,0.63,43.47
2018-12-22,19,63.0,,0.63,11.97
2018-12-23,38,63.0,,0.63,23.94
2018-12-24,37,63.0,,0.63,23.31
2018-12-25,19,63.0,,0.63,11.97
2018-12-26,55,63.0,,0.63,34.65
2018-12-27,50,63.0,,0.63,31.5
2018-12-28,82,63.0,,0.63,51.660000000000004
2018-12-29,36,63.0,,0.63,22.68
2018-12-30,51,63.0,,0.63,32.13
2018-12-31,49,63.0,,0.63,30.87
2019-01-01,39,74.0,False,0.74,28.86
2019-01-02,57,74.0,,0.74,42.18
2019-01-03,51,74.0,,0.74,37.74
2019-01-04,82,74.0,,0.74,60.68
2019-01-05,44,74.0,,0.74,32.56
2019-01-06,34,74.0,,0.74,25.16
2019-01-07,57,74.0,,0.74,42.18
2019-01-08,83,74.0,,0.74,61.42
2019-01-09,63,74.0,,0.74,46.62
2019-01-10,61,74.0,,0.74,45.14
2019-01-11,50,74.0,,0.74,37.0
2019-01-12,50,74.0,,0.74,37.0
2019-01-13,68,74.0,,0.74,50.32
2019-01-14,60,74.0,,0.74,44.4
2019-01-15,58,74.0,,0.74,42.92
2019-01-16,60,74.0,,0.74,44.4
2019-01-17,54,74.0,,0.74,39.96
2019-01-18,66,74.0,,0.74,48.839999999999996
2019-01-19,47,74.0,,0.74,34.78
2019-01-20,54,74.0,,0.74,39.96
2019-01-21,67,74.0,,0.74,49.58
2019-01-22,67,74.0,,0.74,49.58
2019-01-23,54,74.0,,0.74,39.96
2019-01-24,68,74.0,,0.74,50.32
2019-01-25,65,74.0,,0.74,48.1
2019-01-26,54,74.0,,0.74,39.96
2019-01-27,58,74.0,,0.74,42.92
2019-01-28,100,74.0,,0.74,74.0
2019-01-29,50,74.0,,0.74,37.0
2019-01-30,53,74.0,,0.74,39.22
2019-01-31,50,74.0,,0.74,37.0
2019-02-01,73,74.0,False,0.74,54.019999999999996
2019-02-02,70,74.0,,0.74,51.8
2019-02-03,91,74.0,,0.74,67.34
2019-02-04,66,74.0,,0.74,48.839999999999996
2019-02-05,87,74.0,,0.74,64.38
2019-02-06,69,74.0,,0.74,51.06
2019-02-07,78,74.0,,0.74,57.72
2019-02-08,78,74.0,,0.74,57.72
2019-02-09,56,74.0,,0.74,41.44
2019-02-10,55,74.0,,0.74,40.7
2019-02-11,79,74.0,,0.74,58.46
2019-02-12,100,74.0,,0.74,74.0
2019-02-13,67,74.0,,0.74,49.58
2019-02-14,88,74.0,,0.74,65.12
2019-02-15,61,74.0,,0.74,45.14
2019-02-16,70,74.0,,0.74,51.8
2019-02-17,90,74.0,,0.74,66.6
2019-02-18,64,74.0,,0.74,47.36
2019-02-19,81,74.0,,0.74,59.94
2019-02-20,79,74.0,,0.74,58.46
2019-02-21,62,74.0,,0.74,45.88
2019-02-22,67,74.0,,0.74,49.58
2019-02-23,82,74.0,,0.74,60.68
2019-02-24,62,74.0,,0.74,45.88
2019-02-25,76,74.0,,0.74,56.24
2019-02-26,59,74.0,,0.74,43.66
2019-02-27,63,74.0,,0.74,46.62
2019-02-28,80,74.0,,0.74,59.2
2019-03-01,57,80.0,False,0.8,45.6
2019-03-02,56,80.0,,0.8,44.800000000000004
2019-03-03,62,80.0,,0.8,49.6
2019-03-04,54,80.0,,0.8,43.2
2019-03-05,59,80.0,,0.8,47.2
2019-03-06,86,80.0,,0.8,68.8
2019-03-07,62,80.0,,0.8,49.6
2019-03-08,53,80.0,,0.8,42.400000000000006
2019-03-09,31,80.0,,0.8,24.8
2019-03-10,69,80.0,,0.8,55.2
2019-03-11,88,80.0,,0.8,70.4
2019-03-12,67,80.0,,0.8,53.6
2019-03-13,63,80.0,,0.8,50.400000000000006
2019-03-14,49,80.0,,0.8,39.2
2019-03-15,72,80.0,,0.8,57.6
2019-03-16,67,80.0,,0.8,53.6
2019-03-17,53,80.0,,0.8,42.400000000000006
2019-03-18,69,80.0,,0.8,55.2
2019-03-19,79,80.0,,0.8,63.2
2019-03-20,53,80.0,,0.8,42.400000000000006
2019-03-21,54,80.0,,0.8,43.2
2019-03-22,58,80.0,,0.8,46.400000000000006
2019-03-23,62,80.0,,0.8,49.6
2019-03-24,60,80.0,,0.8,48.0
2019-03-25,78,80.0,,0.8,62.400000000000006
2019-03-26,100,80.0,,0.8,80.0
2019-03-27,63,80.0,,0.8,50.400000000000006
2019-03-28,74,80.0,,0.8,59.2
2019-03-29,93,80.0,,0.8,74.4
2019-03-30,57,80.0,,0.8,45.6
2019-03-31,79,80.0,,0.8,63.2
2019-04-01,74,86.0,False,0.86,63.64
2019-04-02,76,86.0,,0.86,65.36
2019-04-03,70,86.0,,0.86,60.199999999999996
2019-04-04,78,86.0,,0.86,67.08
2019-04-05,60,86.0,,0.86,51.6
2019-04-06,54,86.0,,0.86,46.44
2019-04-07,77,86.0,,0.86,66.22
2019-04-08,89,86.0,,0.86,76.53999999999999
2019-04-09,85,86.0,,0.86,73.1
2019-04-10,84,86.0,,0.86,72.24
2019-04-11,96,86.0,,0.86,82.56
2019-04-12,62,86.0,,0.86,53.32
2019-04-13,63,86.0,,0.86,54.18
2019-04-14,82,86.0,,0.86,70.52
2019-04-15,90,86.0,,0.86,77.4
2019-04-16,66,86.0,,0.86,56.76
2019-04-17,75,86.0,,0.86,64.5
2019-04-18,78,86.0,,0.86,67.08
2019-04-19,65,86.0,,0.86,55.9
2019-04-20,65,86.0,,0.86,55.9
2019-04-21,77,86.0,,0.86,66.22
2019-04-22,84,86.0,,0.86,72.24
2019-04-23,90,86.0,,0.86,77.4
2019-04-24,68,86.0,,0.86,58.48
2019-04-25,59,86.0,,0.86,50.74
2019-04-26,59,86.0,,0.86,50.74
2019-04-27,77,86.0,,0.86,66.22
2019-04-28,100,86.0,,0.86,86.0
2019-04-29,96,86.0,,0.86,82.56
2019-04-30,59,86.0,,0.86,50.74
2019-05-01,84,78.0,False,0.78,65.52
2019-05-02,100,78.0,,0.78,78.0
2019-05-03,63,78.0,,0.78,49.14
2019-05-04,58,78.0,,0.78,45.24
2019-05-05,69,78.0,,0.78,53.82
2019-05-06,72,78.0,,0.78,56.160000000000004
2019-05-07,81,78.0,,0.78,63.18
2019-05-08,53,78.0,,0.78,41.34
2019-05-09,65,78.0,,0.78,50.7
2019-05-10,53,78.0,,0.78,41.34
2019-05-11,39,78.0,,0.78,30.42
2019-05-12,85,78.0,,0.78,66.3
2019-05-13,82,78.0,,0.78,63.96
2019-05-14,49,78.0,,0.78,38.22
2019-05-15,64,78.0,,0.78,49.92
2019-05-16,79,78.0,,0.78,61.620000000000005
2019-05-17,51,78.0,,0.78,39.78
2019-05-18,48,78.0,,0.78,37.44
2019-05-19,76,78.0,,0.78,59.28
2019-05-20,64,78.0,,0.78,49.92
2019-05-21,81,78.0,,0.78,63.18
2019-05-22,56,78.0,,0.78,43.68
2019-05-23,44,78.0,,0.78,34.32
2019-05-24,61,78.0,,0.78,47.58
2019-05-25,65,78.0,,0.78,50.7
2019-05-26,63,78.0,,0.78,49.14
2019-05-27,36,78.0,,0.78,28.080000000000002
2019-05-28,80,78.0,,0.78,62.400000000000006
2019-05-29,70,78.0,,0.78,54.6
2019-05-30,51,78.0,,0.78,39.78
2019-05-31,60,78.0,,0.78,46.800000000000004
2019-06-01,56,80.0,False,0.8,44.800000000000004
2019-06-02,69,80.0,,0.8,55.2
2019-06-03,77,80.0,,0.8,61.6
2019-06-04,71,80.0,,0.8,56.800000000000004
2019-06-05,62,80.0,,0.8,49.6
2019-06-06,66,80.0,,0.8,52.800000000000004
2019-06-07,65,80.0,,0.8,52.0
2019-06-08,56,80.0,,0.8,44.800000000000004
2019-06-09,80,80.0,,0.8,64.0
2019-06-10,66,80.0,,0.8,52.800000000000004
2019-06-11,48,80.0,,0.8,38.400000000000006
2019-06-12,58,80.0,,0.8,46.400000000000006
2019-06-13,85,80.0,,0.8,68.0
2019-06-14,48,80.0,,0.8,38.400000000000006
2019-06-15,48,80.0,,0.8,38.400000000000006
2019-06-16,100,80.0,,0.8,80.0
2019-06-17,63,80.0,,0.8,50.400000000000006
2019-06-18,67,80.0,,0.8,53.6
2019-06-19,63,80.0,,0.8,50.400000000000006
2019-06-20,68,80.0,,0.8,54.400000000000006
2019-06-21,58,80.0,,0.8,46.400000000000006
2019-06-22,26,80.0,,0.8,20.8
2019-06-23,84,80.0,,0.8,67.2
2019-06-24,64,80.0,,0.8,51.2
2019-06-25,82,80.0,,0.8,65.60000000000001
2019-06-26,48,80.0,,0.8,38.400000000000006
2019-06-27,84,80.0,,0.8,67.2
2019-06-28,68,80.0,,0.8,54.400000000000006
2019-06-29,58,80.0,,0.8,46.400000000000006
2019-06-30,89,80.0,,0.8,71.2
2019-07-01,70,79.0,False,0.79,55.300000000000004
2019-07-02,56,79.0,,0.79,44.24
2019-07-03,65,79.0,,0.79,51.35
2019-07-04,86,79.0,,0.79,67.94
2019-07-05,55,79.0,,0.79,43.45
2019-07-06,44,79.0,,0.79,34.760000000000005
2019-07-07,84,79.0,,0.79,66.36
2019-07-08,84,79.0,,0.79,66.36
2019-07-09,85,79.0,,0.79,67.15
2019-07-10,87,79.0,,0.79,68.73
2019-07-11,80,79.0,,0.79,63.2
2019-07-12,51,79.0,,0.79,40.29
2019-07-13,51,79.0,,0.79,40.29
2019-07-14,83,79.0,,0.79,65.57000000000001
2019-07-15,100,79.0,,0.79,79.0
2019-07-16,83,79.0,,0.79,65.57000000000001
2019-07-17,78,79.0,,0.79,61.620000000000005
2019-07-18,61,79.0,,0.79,48.190000000000005
2019-07-19,60,79.0,,0.79,47.400000000000006
2019-07-20,59,79.0,,0.79,46.61
2019-07-21,91,79.0,,0.79,71.89
2019-07-22,71,79.0,,0.79,56.09
2019-07-23,82,79.0,,0.79,64.78
2019-07-24,58,79.0,,0.79,45.82
2019-07-25,86,79.0,,0.79,67.94
2019-07-26,66,79.0,,0.79,52.14
2019-07-27,50,79.0,,0.79,39.5
2019-07-28,76,79.0,,0.79,60.040000000000006
2019-07-29,55,79.0,,0.79,43.45
2019-07-30,69,79.0,,0.79,54.510000000000005
2019-07-31,75,79.0,,0.79,59.25
2019-08-01,100,82.0,False,0.82,82.0
2019-08-02,78,82.0,,0.82,63.959999999999994
2019-08-03,53,82.0,,0.82,43.46
2019-08-04,68,82.0,,0.82,55.76
2019-08-05,71,82.0,,0.82,58.22
2019-08-06,78,82.0,,0.82,63.959999999999994
2019-08-07,76,82.0,,0.82,62.31999999999999
2019-08-08,78,82.0,,0.82,63.959999999999994
2019-08-09,48,82.0,,0.82,39.36
2019-08-10,64,82.0,,0.82,52.48
2019-08-11,57,82.0,,0.82,46.739999999999995
2019-08-12,76,82.0,,0.82,62.31999999999999
2019-08-13,78,82.0,,0.82,63.959999999999994
2019-08-14,72,82.0,,0.82,59.04
2019-08-15,75,82.0,,0.82,61.49999999999999
2019-08-16,76,82.0,,0.82,62.31999999999999
2019-08-17,39,82.0,,0.82,31.979999999999997
2019-08-18,53,82.0,,0.82,43.46
2019-08-19,79,82.0,,0.82,64.78
2019-08-20,78,82.0,,0.82,63.959999999999994
2019-08-21,77,82.0,,0.82,63.13999999999999
2019-08-22,73,82.0,,0.82,59.86
2019-08-23,86,82.0,,0.82,70.52
2019-08-24,63,82.0,,0.82,51.66
2019-08-25,67,82.0,,0.82,54.94
2019-08-26,60,82.0,,0.82,49.199999999999996
2019-08-27,69,82.0,,0.82,56.58
2019-08-28,73,82.0,,0.82,59.86
2019-08-29,67,82.0,,0.82,54.94
