date,weight gain_unscaled,weight gain_monthly,isPartial,scale,weight gain
2019-04-03,100,86.0,,0.86,86.0
2019-04-04,92,86.0,,0.86,79.12
2019-04-05,78,86.0,,0.86,67.08
2019-04-06,76,86.0,,0.86,65.36
2019-04-07,77,86.0,,0.86,66.22
2019-04-08,87,86.0,,0.86,74.82
2019-04-09,84,86.0,,0.86,72.24
2019-04-10,83,86.0,,0.86,71.38
2019-04-11,93,86.0,,0.86,79.98
2019-04-12,80,86.0,,0.86,68.8
2019-04-13,88,86.0,,0.86,75.67999999999999
2019-04-14,84,86.0,,0.86,72.24
2019-04-15,76,86.0,,0.86,65.36
2019-04-16,80,86.0,,0.86,68.8
2019-04-17,82,86.0,,0.86,70.52
2019-04-18,76,86.0,,0.86,65.36
2019-04-19,81,86.0,,0.86,69.66
2019-04-20,75,86.0,,0.86,64.5
2019-04-21,83,86.0,,0.86,71.38
2019-04-22,93,86.0,,0.86,79.98
2019-04-23,96,86.0,,0.86,82.56
2019-04-24,86,86.0,,0.86,73.96
2019-04-25,84,86.0,,0.86,72.24
2019-04-26,90,86.0,,0.86,77.4
2019-04-27,82,86.0,,0.86,70.52
2019-04-28,83,86.0,,0.86,71.38
2019-04-29,86,86.0,,0.86,73.96
2019-04-30,86,86.0,,0.86,73.96
2019-05-01,90,87.0,False,0.87,78.3
2019-05-02,86,87.0,,0.87,74.82
2019-05-03,93,87.0,,0.87,80.91
2019-05-04,86,87.0,,0.87,74.82
2019-05-05,77,87.0,,0.87,66.99
2019-05-06,84,87.0,,0.87,73.08
2019-05-07,90,87.0,,0.87,78.3
2019-05-08,88,87.0,,0.87,76.56
2019-05-09,85,87.0,,0.87,73.95
2019-05-10,76,87.0,,0.87,66.12
2019-05-11,82,87.0,,0.87,71.34
2019-05-12,79,87.0,,0.87,68.73
2019-05-13,83,87.0,,0.87,72.21
2019-05-14,87,87.0,,0.87,75.69
2019-05-15,94,87.0,,0.87,81.78
2019-05-16,84,87.0,,0.87,73.08
2019-05-17,80,87.0,,0.87,69.6
2019-05-18,88,87.0,,0.87,76.56
2019-05-19,81,87.0,,0.87,70.47
2019-05-20,93,87.0,,0.87,80.91
2019-05-21,86,87.0,,0.87,74.82
2019-05-22,81,87.0,,0.87,70.47
2019-05-23,81,87.0,,0.87,70.47
2019-05-24,77,87.0,,0.87,66.99
2019-05-25,77,87.0,,0.87,66.99
2019-05-26,72,87.0,,0.87,62.64
2019-05-27,82,87.0,,0.87,71.34
2019-05-28,89,87.0,,0.87,77.42999999999999
2019-05-29,92,87.0,,0.87,80.04
2019-05-30,100,87.0,,0.87,87.0
2019-05-31,84,87.0,,0.87,73.08
2019-06-01,73,89.0,False,0.89,64.97
2019-06-02,80,89.0,,0.89,71.2
2019-06-03,76,89.0,,0.89,67.64
2019-06-04,89,89.0,,0.89,79.21000000000001
2019-06-05,90,89.0,,0.89,80.1
2019-06-06,80,89.0,,0.89,71.2
2019-06-07,82,89.0,,0.89,72.98
2019-06-08,80,89.0,,0.89,71.2
2019-06-09,78,89.0,,0.89,69.42
2019-06-10,80,89.0,,0.89,71.2
2019-06-11,100,89.0,,0.89,89.0
2019-06-12,93,89.0,,0.89,82.77
2019-06-13,73,89.0,,0.89,64.97
2019-06-14,78,89.0,,0.89,69.42
2019-06-15,81,89.0,,0.89,72.09
2019-06-16,72,89.0,,0.89,64.08
2019-06-17,78,89.0,,0.89,69.42
2019-06-18,91,89.0,,0.89,80.99
2019-06-19,90,89.0,,0.89,80.1
2019-06-20,85,89.0,,0.89,75.65
2019-06-21,83,89.0,,0.89,73.87
2019-06-22,69,89.0,,0.89,61.410000000000004
2019-06-23,79,89.0,,0.89,70.31
2019-06-24,84,89.0,,0.89,74.76
2019-06-25,88,89.0,,0.89,78.32000000000001
2019-06-26,97,89.0,,0.89,86.33
2019-06-27,83,89.0,,0.89,73.87
2019-06-28,78,89.0,,0.89,69.42
2019-06-29,77,89.0,,0.89,68.53
2019-06-30,78,89.0,,0.89,69.42
2019-07-01,87,87.0,False,0.87,75.69
2019-07-02,85,87.0,,0.87,73.95
2019-07-03,82,87.0,,0.87,71.34
2019-07-04,79,87.0,,0.87,68.73
2019-07-05,69,87.0,,0.87,60.03
2019-07-06,77,87.0,,0.87,66.99
2019-07-07,81,87.0,,0.87,70.47
2019-07-08,78,87.0,,0.87,67.86
2019-07-09,93,87.0,,0.87,80.91
2019-07-10,82,87.0,,0.87,71.34
2019-07-11,87,87.0,,0.87,75.69
2019-07-12,89,87.0,,0.87,77.42999999999999
2019-07-13,85,87.0,,0.87,73.95
2019-07-14,88,87.0,,0.87,76.56
2019-07-15,91,87.0,,0.87,79.17
2019-07-16,87,87.0,,0.87,75.69
2019-07-17,95,87.0,,0.87,82.65
2019-07-18,85,87.0,,0.87,73.95
2019-07-19,86,87.0,,0.87,74.82
2019-07-20,79,87.0,,0.87,68.73
2019-07-21,93,87.0,,0.87,80.91
2019-07-22,79,87.0,,0.87,68.73
2019-07-23,99,87.0,,0.87,86.13
2019-07-24,91,87.0,,0.87,79.17
2019-07-25,83,87.0,,0.87,72.21
2019-07-26,93,87.0,,0.87,80.91
2019-07-27,80,87.0,,0.87,69.6
2019-07-28,86,87.0,,0.87,74.82
2019-07-29,75,87.0,,0.87,65.25
2019-07-30,100,87.0,,0.87,87.0
2019-07-31,93,87.0,,0.87,80.91
2019-08-01,85,85.0,False,0.85,72.25
2019-08-02,89,85.0,,0.85,75.64999999999999
2019-08-03,84,85.0,,0.85,71.39999999999999
2019-08-04,91,85.0,,0.85,77.35
2019-08-05,91,85.0,,0.85,77.35
2019-08-06,100,85.0,,0.85,85.0
2019-08-07,95,85.0,,0.85,80.75
2019-08-08,89,85.0,,0.85,75.64999999999999
2019-08-09,78,85.0,,0.85,66.3
2019-08-10,67,85.0,,0.85,56.949999999999996
2019-08-11,76,85.0,,0.85,64.6
2019-08-12,85,85.0,,0.85,72.25
2019-08-13,96,85.0,,0.85,81.6
2019-08-14,91,85.0,,0.85,77.35
2019-08-15,91,85.0,,0.85,77.35
2019-08-16,86,85.0,,0.85,73.1
2019-08-17,85,85.0,,0.85,72.25
2019-08-18,85,85.0,,0.85,72.25
2019-08-19,81,85.0,,0.85,68.85
2019-08-20,97,85.0,,0.85,82.45
2019-08-21,86,85.0,,0.85,73.1
2019-08-22,84,85.0,,0.85,71.39999999999999
2019-08-23,71,85.0,,0.85,60.35
2019-08-24,76,85.0,,0.85,64.6
2019-08-25,72,85.0,,0.85,61.199999999999996
2019-08-26,79,85.0,,0.85,67.14999999999999
2019-08-27,92,85.0,,0.85,78.2
2019-08-28,86,85.0,,0.85,73.1
2019-08-29,89,85.0,,0.85,75.64999999999999
2019-08-30,71,85.0,,0.85,60.35
2019-08-31,74,85.0,,0.85,62.9
2019-09-01,82,75.0,False,0.75,61.5
2019-09-02,81,75.0,,0.75,60.75
2019-09-03,93,75.0,,0.75,69.75
2019-09-04,94,75.0,,0.75,70.5
2019-09-05,91,75.0,,0.75,68.25
2019-09-06,74,75.0,,0.75,55.5
2019-09-07,87,75.0,,0.75,65.25
2019-09-08,77,75.0,,0.75,57.75
2019-09-09,71,75.0,,0.75,53.25
2019-09-10,77,75.0,,0.75,57.75
2019-09-11,88,75.0,,0.75,66.0
2019-09-12,84,75.0,,0.75,63.0
2019-09-13,76,75.0,,0.75,57.0
2019-09-14,88,75.0,,0.75,66.0
2019-09-15,83,75.0,,0.75,62.25
2019-09-16,87,75.0,,0.75,65.25
2019-09-17,100,75.0,,0.75,75.0
2019-09-18,85,75.0,,0.75,63.75
2019-09-19,87,75.0,,0.75,65.25
2019-09-20,87,75.0,,0.75,65.25
2019-09-21,84,75.0,,0.75,63.0
2019-09-22,83,75.0,,0.75,62.25
2019-09-23,78,75.0,,0.75,58.5
2019-09-24,89,75.0,,0.75,66.75
2019-09-25,94,75.0,,0.75,70.5
2019-09-26,81,75.0,,0.75,60.75
2019-09-27,78,75.0,,0.75,58.5
2019-09-28,74,75.0,,0.75,55.5
2019-09-29,83,75.0,,0.75,62.25
2019-09-30,75,75.0,,0.75,56.25
2019-10-01,91,74.0,False,0.74,67.34
2019-10-02,96,74.0,,0.74,71.03999999999999
2019-10-03,95,74.0,,0.74,70.3
2019-10-04,83,74.0,,0.74,61.42
2019-10-05,90,74.0,,0.74,66.6
2019-10-06,86,74.0,,0.74,63.64
2019-10-07,100,74.0,,0.74,74.0
2019-10-08,99,74.0,,0.74,73.26
2019-10-09,98,74.0,,0.74,72.52
2019-10-10,95,74.0,,0.74,70.3
2019-10-11,79,74.0,,0.74,58.46
2019-10-12,89,74.0,,0.74,65.86
2019-10-13,90,74.0,,0.74,66.6
2019-10-14,89,74.0,,0.74,65.86
2019-10-15,99,74.0,,0.74,73.26
2019-10-16,87,74.0,,0.74,64.38
2019-10-17,96,74.0,,0.74,71.03999999999999
2019-10-18,91,74.0,,0.74,67.34
2019-10-19,91,74.0,,0.74,67.34
2019-10-20,88,74.0,,0.74,65.12
2019-10-21,98,74.0,,0.74,72.52
2019-10-22,99,74.0,,0.74,73.26
2019-10-23,93,74.0,,0.74,68.82
2019-10-24,100,74.0,,0.74,74.0
2019-10-25,74,74.0,,0.74,54.76
2019-10-26,88,74.0,,0.74,65.12
2019-10-27,88,74.0,,0.74,65.12
2019-10-28,92,74.0,,0.74,68.08
2019-10-29,86,74.0,,0.74,63.64
2019-10-30,93,74.0,,0.74,68.82
2019-10-31,86,74.0,,0.74,63.64
2019-11-01,76,71.0,False,0.71,53.959999999999994
2019-11-02,79,71.0,,0.71,56.089999999999996
2019-11-03,85,71.0,,0.71,60.349999999999994
2019-11-04,95,71.0,,0.71,67.45
2019-11-05,88,71.0,,0.71,62.48
2019-11-06,85,71.0,,0.71,60.349999999999994
2019-11-07,82,71.0,,0.71,58.22
2019-11-08,84,71.0,,0.71,59.64
2019-11-09,75,71.0,,0.71,53.25
2019-11-10,85,71.0,,0.71,60.349999999999994
2019-11-11,80,71.0,,0.71,56.8
2019-11-12,100,71.0,,0.71,71.0
2019-11-13,91,71.0,,0.71,64.61
2019-11-14,92,71.0,,0.71,65.32
2019-11-15,83,71.0,,0.71,58.93
2019-11-16,90,71.0,,0.71,63.9
2019-11-17,80,71.0,,0.71,56.8
2019-11-18,95,71.0,,0.71,67.45
2019-11-19,82,71.0,,0.71,58.22
2019-11-20,92,71.0,,0.71,65.32
2019-11-21,96,71.0,,0.71,68.16
2019-11-22,81,71.0,,0.71,57.51
2019-11-23,82,71.0,,0.71,58.22
2019-11-24,86,71.0,,0.71,61.059999999999995
2019-11-25,100,71.0,,0.71,71.0
2019-11-26,89,71.0,,0.71,63.19
2019-11-27,83,71.0,,0.71,58.93
2019-11-28,70,71.0,,0.71,49.699999999999996
2019-11-29,57,71.0,,0.71,40.47
2019-11-30,74,71.0,,0.71,52.54
2019-12-01,83,72.0,False,0.72,59.76
2019-12-02,77,72.0,,0.72,55.44
2019-12-03,79,72.0,,0.72,56.879999999999995
2019-12-04,100,72.0,,0.72,72.0
2019-12-05,84,72.0,,0.72,60.48
2019-12-06,79,72.0,,0.72,56.879999999999995
2019-12-07,84,72.0,,0.72,60.48
2019-12-08,81,72.0,,0.72,58.32
2019-12-09,81,72.0,,0.72,58.32
2019-12-10,89,72.0,,0.72,64.08
2019-12-11,78,72.0,,0.72,56.16
2019-12-12,87,72.0,,0.72,62.64
2019-12-13,75,72.0,,0.72,54.0
2019-12-14,80,72.0,,0.72,57.599999999999994
2019-12-15,76,72.0,,0.72,54.72
2019-12-16,72,72.0,,0.72,51.839999999999996
2019-12-17,80,72.0,,0.72,57.599999999999994
2019-12-18,89,72.0,,0.72,64.08
2019-12-19,70,72.0,,0.72,50.4
2019-12-20,80,72.0,,0.72,57.599999999999994
2019-12-21,82,72.0,,0.72,59.04
2019-12-22,75,72.0,,0.72,54.0
2019-12-23,86,72.0,,0.72,61.919999999999995
2019-12-24,78,72.0,,0.72,56.16
2019-12-25,64,72.0,,0.72,46.08
2019-12-26,78,72.0,,0.72,56.16
2019-12-27,89,72.0,,0.72,64.08
2019-12-28,85,72.0,,0.72,61.199999999999996
2019-12-29,83,72.0,,0.72,59.76
2019-12-30,96,72.0,,0.72,69.12
2019-12-31,79,72.0,,0.72,56.879999999999995
2020-01-01,77,86.0,False,0.86,66.22
2020-01-02,92,86.0,,0.86,79.12
2020-01-03,89,86.0,,0.86,76.53999999999999
2020-01-04,89,86.0,,0.86,76.53999999999999
2020-01-05,77,86.0,,0.86,66.22
2020-01-06,90,86.0,,0.86,77.4
2020-01-07,99,86.0,,0.86,85.14
2020-01-08,87,86.0,,0.86,74.82
2020-01-09,92,86.0,,0.86,79.12
2020-01-10,81,86.0,,0.86,69.66
2020-01-11,85,86.0,,0.86,73.1
2020-01-12,89,86.0,,0.86,76.53999999999999
2020-01-13,91,86.0,,0.86,78.26
2020-01-14,96,86.0,,0.86,82.56
2020-01-15,98,86.0,,0.86,84.28
2020-01-16,91,86.0,,0.86,78.26
2020-01-17,88,86.0,,0.86,75.67999999999999
