date,BANKRUPTCY_unscaled,BANKRUPTCY_monthly,isPartial,scale,BANKRUPTCY
2018-02-15,81,33.0,,0.33,26.73
2018-02-16,74,33.0,,0.33,24.42
2018-02-17,57,33.0,,0.33,18.810000000000002
2018-02-18,59,33.0,,0.33,19.470000000000002
2018-02-19,81,33.0,,0.33,26.73
2018-02-20,89,33.0,,0.33,29.37
2018-02-21,100,33.0,,0.33,33.0
2018-02-22,94,33.0,,0.33,31.020000000000003
2018-02-23,85,33.0,,0.33,28.05
2018-02-24,58,33.0,,0.33,19.14
2018-02-25,50,33.0,,0.33,16.5
2018-02-26,100,33.0,,0.33,33.0
2018-02-27,94,33.0,,0.33,31.020000000000003
2018-02-28,92,33.0,,0.33,30.360000000000003
2018-03-01,56,37.0,False,0.37,20.72
2018-03-02,44,37.0,,0.37,16.28
2018-03-03,39,37.0,,0.37,14.43
2018-03-04,34,37.0,,0.37,12.58
2018-03-05,56,37.0,,0.37,20.72
2018-03-06,59,37.0,,0.37,21.83
2018-03-07,49,37.0,,0.37,18.13
2018-03-08,58,37.0,,0.37,21.46
2018-03-09,53,37.0,,0.37,19.61
2018-03-10,44,37.0,,0.37,16.28
2018-03-11,36,37.0,,0.37,13.32
2018-03-12,63,37.0,,0.37,23.31
2018-03-13,61,37.0,,0.37,22.57
2018-03-14,58,37.0,,0.37,21.46
2018-03-15,67,37.0,,0.37,24.79
2018-03-16,59,37.0,,0.37,21.83
2018-03-17,41,37.0,,0.37,15.17
2018-03-18,30,37.0,,0.37,11.1
2018-03-19,64,37.0,,0.37,23.68
2018-03-20,65,37.0,,0.37,24.05
2018-03-21,52,37.0,,0.37,19.24
2018-03-22,62,37.0,,0.37,22.94
2018-03-23,53,37.0,,0.37,19.61
2018-03-24,33,37.0,,0.37,12.209999999999999
2018-03-25,34,37.0,,0.37,12.58
2018-03-26,100,37.0,,0.37,37.0
2018-03-27,78,37.0,,0.37,28.86
2018-03-28,62,37.0,,0.37,22.94
2018-03-29,55,37.0,,0.37,20.35
2018-03-30,44,37.0,,0.37,16.28
2018-03-31,32,37.0,,0.37,11.84
2018-04-01,38,34.0,False,0.34,12.920000000000002
2018-04-02,100,34.0,,0.34,34.0
2018-04-03,99,34.0,,0.34,33.660000000000004
2018-04-04,72,34.0,,0.34,24.48
2018-04-05,68,34.0,,0.34,23.12
2018-04-06,70,34.0,,0.34,23.8
2018-04-07,51,34.0,,0.34,17.34
2018-04-08,49,34.0,,0.34,16.66
2018-04-09,73,34.0,,0.34,24.82
2018-04-10,77,34.0,,0.34,26.180000000000003
2018-04-11,80,34.0,,0.34,27.200000000000003
2018-04-12,82,34.0,,0.34,27.880000000000003
2018-04-13,72,34.0,,0.34,24.48
2018-04-14,40,34.0,,0.34,13.600000000000001
2018-04-15,51,34.0,,0.34,17.34
2018-04-16,79,34.0,,0.34,26.860000000000003
2018-04-17,95,34.0,,0.34,32.300000000000004
2018-04-18,81,34.0,,0.34,27.540000000000003
2018-04-19,88,34.0,,0.34,29.92
2018-04-20,74,34.0,,0.34,25.16
2018-04-21,57,34.0,,0.34,19.380000000000003
2018-04-22,51,34.0,,0.34,17.34
2018-04-23,87,34.0,,0.34,29.580000000000002
2018-04-24,96,34.0,,0.34,32.64
2018-04-25,80,34.0,,0.34,27.200000000000003
2018-04-26,75,34.0,,0.34,25.500000000000004
2018-04-27,71,34.0,,0.34,24.14
2018-04-28,44,34.0,,0.34,14.96
2018-04-29,49,34.0,,0.34,16.66
2018-04-30,70,34.0,,0.34,23.8
2018-05-01,91,32.0,False,0.32,29.12
2018-05-02,100,32.0,,0.32,32.0
2018-05-03,80,32.0,,0.32,25.6
2018-05-04,63,32.0,,0.32,20.16
2018-05-05,46,32.0,,0.32,14.72
2018-05-06,37,32.0,,0.32,11.84
2018-05-07,67,32.0,,0.32,21.44
2018-05-08,71,32.0,,0.32,22.72
2018-05-09,64,32.0,,0.32,20.48
2018-05-10,67,32.0,,0.32,21.44
2018-05-11,56,32.0,,0.32,17.92
2018-05-12,42,32.0,,0.32,13.44
2018-05-13,35,32.0,,0.32,11.200000000000001
2018-05-14,63,32.0,,0.32,20.16
2018-05-15,66,32.0,,0.32,21.12
2018-05-16,69,32.0,,0.32,22.080000000000002
2018-05-17,63,32.0,,0.32,20.16
2018-05-18,60,32.0,,0.32,19.2
2018-05-19,25,32.0,,0.32,8.0
2018-05-20,31,32.0,,0.32,9.92
2018-05-21,65,32.0,,0.32,20.8
2018-05-22,67,32.0,,0.32,21.44
2018-05-23,78,32.0,,0.32,24.96
2018-05-24,59,32.0,,0.32,18.88
2018-05-25,46,32.0,,0.32,14.72
2018-05-26,35,32.0,,0.32,11.200000000000001
2018-05-27,34,32.0,,0.32,10.88
2018-05-28,40,32.0,,0.32,12.8
2018-05-29,63,32.0,,0.32,20.16
2018-05-30,68,32.0,,0.32,21.76
2018-05-31,66,32.0,,0.32,21.12
2018-06-01,79,31.0,False,0.31,24.49
2018-06-02,52,31.0,,0.31,16.12
2018-06-03,53,31.0,,0.31,16.43
2018-06-04,85,31.0,,0.31,26.35
2018-06-05,88,31.0,,0.31,27.28
2018-06-06,90,31.0,,0.31,27.9
2018-06-07,86,31.0,,0.31,26.66
2018-06-08,76,31.0,,0.31,23.56
2018-06-09,55,31.0,,0.31,17.05
2018-06-10,49,31.0,,0.31,15.19
2018-06-11,89,31.0,,0.31,27.59
2018-06-12,89,31.0,,0.31,27.59
2018-06-13,91,31.0,,0.31,28.21
2018-06-14,90,31.0,,0.31,27.9
2018-06-15,77,31.0,,0.31,23.87
2018-06-16,53,31.0,,0.31,16.43
2018-06-17,46,31.0,,0.31,14.26
2018-06-18,81,31.0,,0.31,25.11
2018-06-19,86,31.0,,0.31,26.66
2018-06-20,100,31.0,,0.31,31.0
2018-06-21,79,31.0,,0.31,24.49
2018-06-22,71,31.0,,0.31,22.01
2018-06-23,50,31.0,,0.31,15.5
2018-06-24,47,31.0,,0.31,14.57
2018-06-25,84,31.0,,0.31,26.04
2018-06-26,90,31.0,,0.31,27.9
2018-06-27,82,31.0,,0.31,25.419999999999998
2018-06-28,87,31.0,,0.31,26.97
2018-06-29,82,31.0,,0.31,25.419999999999998
2018-06-30,51,31.0,,0.31,15.81
2018-07-01,49,32.0,False,0.32,15.68
2018-07-02,85,32.0,,0.32,27.2
2018-07-03,78,32.0,,0.32,24.96
2018-07-04,50,32.0,,0.32,16.0
2018-07-05,79,32.0,,0.32,25.28
2018-07-06,65,32.0,,0.32,20.8
2018-07-07,37,32.0,,0.32,11.84
2018-07-08,39,32.0,,0.32,12.48
2018-07-09,91,32.0,,0.32,29.12
2018-07-10,86,32.0,,0.32,27.52
2018-07-11,92,32.0,,0.32,29.44
2018-07-12,95,32.0,,0.32,30.400000000000002
2018-07-13,72,32.0,,0.32,23.04
2018-07-14,50,32.0,,0.32,16.0
2018-07-15,46,32.0,,0.32,14.72
2018-07-16,98,32.0,,0.32,31.36
2018-07-17,83,32.0,,0.32,26.560000000000002
2018-07-18,79,32.0,,0.32,25.28
2018-07-19,81,32.0,,0.32,25.92
2018-07-20,80,32.0,,0.32,25.6
2018-07-21,58,32.0,,0.32,18.56
2018-07-22,51,32.0,,0.32,16.32
2018-07-23,100,32.0,,0.32,32.0
2018-07-24,97,32.0,,0.32,31.04
2018-07-25,93,32.0,,0.32,29.76
2018-07-26,77,32.0,,0.32,24.64
2018-07-27,79,32.0,,0.32,25.28
2018-07-28,56,32.0,,0.32,17.92
2018-07-29,49,32.0,,0.32,15.68
2018-07-30,91,32.0,,0.32,29.12
2018-07-31,89,32.0,,0.32,28.48
2018-08-01,82,33.0,False,0.33,27.060000000000002
2018-08-02,89,33.0,,0.33,29.37
2018-08-03,85,33.0,,0.33,28.05
2018-08-04,61,33.0,,0.33,20.130000000000003
2018-08-05,46,33.0,,0.33,15.180000000000001
2018-08-06,92,33.0,,0.33,30.360000000000003
2018-08-07,100,33.0,,0.33,33.0
2018-08-08,94,33.0,,0.33,31.020000000000003
2018-08-09,86,33.0,,0.33,28.380000000000003
2018-08-10,70,33.0,,0.33,23.1
2018-08-11,51,33.0,,0.33,16.830000000000002
2018-08-12,46,33.0,,0.33,15.180000000000001
2018-08-13,90,33.0,,0.33,29.700000000000003
2018-08-14,91,33.0,,0.33,30.03
2018-08-15,90,33.0,,0.33,29.700000000000003
2018-08-16,80,33.0,,0.33,26.400000000000002
2018-08-17,69,33.0,,0.33,22.77
2018-08-18,55,33.0,,0.33,18.150000000000002
2018-08-19,47,33.0,,0.33,15.510000000000002
2018-08-20,78,33.0,,0.33,25.740000000000002
2018-08-21,86,33.0,,0.33,28.380000000000003
2018-08-22,84,33.0,,0.33,27.720000000000002
2018-08-23,82,33.0,,0.33,27.060000000000002
2018-08-24,76,33.0,,0.33,25.080000000000002
2018-08-25,50,33.0,,0.33,16.5
2018-08-26,40,33.0,,0.33,13.200000000000001
2018-08-27,76,33.0,,0.33,25.080000000000002
2018-08-28,84,33.0,,0.33,27.720000000000002
2018-08-29,91,33.0,,0.33,30.03
2018-08-30,76,33.0,,0.33,25.080000000000002
2018-08-31,66,33.0,,0.33,21.78
2018-09-01,46,28.0,False,0.28,12.88
2018-09-02,46,28.0,,0.28,12.88
2018-09-03,49,28.0,,0.28,13.72
2018-09-04,86,28.0,,0.28,24.080000000000002
2018-09-05,91,28.0,,0.28,25.480000000000004
2018-09-06,88,28.0,,0.28,24.64
2018-09-07,82,28.0,,0.28,22.96
2018-09-08,52,28.0,,0.28,14.560000000000002
2018-09-09,42,28.0,,0.28,11.760000000000002
2018-09-10,82,28.0,,0.28,22.96
2018-09-11,79,28.0,,0.28,22.12
2018-09-12,80,28.0,,0.28,22.400000000000002
2018-09-13,85,28.0,,0.28,23.8
2018-09-14,81,28.0,,0.28,22.680000000000003
2018-09-15,50,28.0,,0.28,14.000000000000002
2018-09-16,47,28.0,,0.28,13.160000000000002
2018-09-17,91,28.0,,0.28,25.480000000000004
2018-09-18,96,28.0,,0.28,26.880000000000003
2018-09-19,85,28.0,,0.28,23.8
2018-09-20,84,28.0,,0.28,23.520000000000003
2018-09-21,75,28.0,,0.28,21.000000000000004
2018-09-22,48,28.0,,0.28,13.440000000000001
2018-09-23,44,28.0,,0.28,12.32
2018-09-24,100,28.0,,0.28,28.000000000000004
2018-09-25,93,28.0,,0.28,26.040000000000003
2018-09-26,90,28.0,,0.28,25.200000000000003
2018-09-27,78,28.0,,0.28,21.840000000000003
2018-09-28,83,28.0,,0.28,23.240000000000002
2018-09-29,45,28.0,,0.28,12.600000000000001
2018-09-30,50,28.0,,0.28,14.000000000000002
2018-10-01,30,39.0,False,0.39,11.700000000000001
2018-10-02,34,39.0,,0.39,13.26
2018-10-03,38,39.0,,0.39,14.82
2018-10-04,33,39.0,,0.39,12.870000000000001
2018-10-05,37,39.0,,0.39,14.43
2018-10-06,26,39.0,,0.39,10.14
2018-10-07,20,39.0,,0.39,7.800000000000001
2018-10-08,31,39.0,,0.39,12.09
2018-10-09,34,39.0,,0.39,13.26
2018-10-10,40,39.0,,0.39,15.600000000000001
2018-10-11,46,39.0,,0.39,17.94
2018-10-12,40,39.0,,0.39,15.600000000000001
2018-10-13,30,39.0,,0.39,11.700000000000001
2018-10-14,29,39.0,,0.39,11.31
2018-10-15,100,39.0,,0.39,39.0
2018-10-16,64,39.0,,0.39,24.96
2018-10-17,43,39.0,,0.39,16.77
2018-10-18,36,39.0,,0.39,14.040000000000001
2018-10-19,37,39.0,,0.39,14.43
2018-10-20,22,39.0,,0.39,8.58
2018-10-21,19,39.0,,0.39,7.41
2018-10-22,38,39.0,,0.39,14.82
2018-10-23,34,39.0,,0.39,13.26
2018-10-24,31,39.0,,0.39,12.09
2018-10-25,30,39.0,,0.39,11.700000000000001
2018-10-26,31,39.0,,0.39,12.09
2018-10-27,19,39.0,,0.39,7.41
2018-10-28,18,39.0,,0.39,7.0200000000000005
2018-10-29,33,39.0,,0.39,12.870000000000001
2018-10-30,34,39.0,,0.39,13.26
2018-10-31,34,39.0,,0.39,13.26
2018-11-01,74,30.0,False,0.3,22.2
2018-11-02,81,30.0,,0.3,24.3
2018-11-03,52,30.0,,0.3,15.6
2018-11-04,48,30.0,,0.3,14.399999999999999
2018-11-05,76,30.0,,0.3,22.8
2018-11-06,100,30.0,,0.3,30.0
2018-11-07,77,30.0,,0.3,23.099999999999998
2018-11-08,81,30.0,,0.3,24.3
2018-11-09,75,30.0,,0.3,22.5
2018-11-10,45,30.0,,0.3,13.5
2018-11-11,42,30.0,,0.3,12.6
2018-11-12,80,30.0,,0.3,24.0
2018-11-13,80,30.0,,0.3,24.0
2018-11-14,76,30.0,,0.3,22.8
2018-11-15,89,30.0,,0.3,26.7
2018-11-16,87,30.0,,0.3,26.099999999999998
2018-11-17,60,30.0,,0.3,18.0
2018-11-18,51,30.0,,0.3,15.299999999999999
2018-11-19,91,30.0,,0.3,27.3
2018-11-20,93,30.0,,0.3,27.9
2018-11-21,73,30.0,,0.3,21.9
2018-11-22,39,30.0,,0.3,11.7
2018-11-23,44,30.0,,0.3,13.2
2018-11-24,57,30.0,,0.3,17.099999999999998
2018-11-25,40,30.0,,0.3,12.0
2018-11-26,77,30.0,,0.3,23.099999999999998
2018-11-27,89,30.0,,0.3,26.7
2018-11-28,99,30.0,,0.3,29.7
2018-11-29,94,30.0,,0.3,28.2
2018-11-30,82,30.0,,0.3,24.599999999999998
2018-12-01,39,29.0,False,0.29,11.309999999999999
2018-12-02,40,29.0,,0.29,11.6
2018-12-03,68,29.0,,0.29,19.72
2018-12-04,77,29.0,,0.29,22.33
2018-12-05,70,29.0,,0.29,20.299999999999997
2018-12-06,71,29.0,,0.29,20.59
2018-12-07,67,29.0,,0.29,19.43
2018-12-08,45,29.0,,0.29,13.049999999999999
2018-12-09,40,29.0,,0.29,11.6
2018-12-10,68,29.0,,0.29,19.72
2018-12-11,74,29.0,,0.29,21.459999999999997
2018-12-12,72,29.0,,0.29,20.88
2018-12-13,100,29.0,,0.29,28.999999999999996
2018-12-14,79,29.0,,0.29,22.91
2018-12-15,51,29.0,,0.29,14.79
2018-12-16,49,29.0,,0.29,14.209999999999999
2018-12-17,66,29.0,,0.29,19.139999999999997
2018-12-18,74,29.0,,0.29,21.459999999999997
2018-12-19,69,29.0,,0.29,20.009999999999998
2018-12-20,67,29.0,,0.29,19.43
2018-12-21,60,29.0,,0.29,17.4
2018-12-22,36,29.0,,0.29,10.44
2018-12-23,31,29.0,,0.29,8.99
2018-12-24,34,29.0,,0.29,9.86
2018-12-25,24,29.0,,0.29,6.959999999999999
2018-12-26,56,29.0,,0.29,16.24
2018-12-27,62,29.0,,0.29,17.98
2018-12-28,79,29.0,,0.29,22.91
2018-12-29,58,29.0,,0.29,16.82
2018-12-30,38,29.0,,0.29,11.02
2018-12-31,56,29.0,,0.29,16.24
2019-01-01,33,36.0,False,0.36,11.879999999999999
2019-01-02,60,36.0,,0.36,21.599999999999998
2019-01-03,72,36.0,,0.36,25.919999999999998
2019-01-04,61,36.0,,0.36,21.96
2019-01-05,42,36.0,,0.36,15.12
2019-01-06,28,36.0,,0.36,10.08
2019-01-07,64,36.0,,0.36,23.04
2019-01-08,76,36.0,,0.36,27.36
2019-01-09,74,36.0,,0.36,26.64
2019-01-10,72,36.0,,0.36,25.919999999999998
2019-01-11,62,36.0,,0.36,22.32
2019-01-12,49,36.0,,0.36,17.64
2019-01-13,38,36.0,,0.36,13.68
2019-01-14,92,36.0,,0.36,33.12
2019-01-15,100,36.0,,0.36,36.0
2019-01-16,79,36.0,,0.36,28.439999999999998
2019-01-17,75,36.0,,0.36,27.0
2019-01-18,66,36.0,,0.36,23.759999999999998
2019-01-19,43,36.0,,0.36,15.479999999999999
2019-01-20,37,36.0,,0.36,13.32
2019-01-21,44,36.0,,0.36,15.84
2019-01-22,72,36.0,,0.36,25.919999999999998
2019-01-23,64,36.0,,0.36,23.04
2019-01-24,72,36.0,,0.36,25.919999999999998
2019-01-25,69,36.0,,0.36,24.84
2019-01-26,40,36.0,,0.36,14.399999999999999
2019-01-27,38,36.0,,0.36,13.68
2019-01-28,64,36.0,,0.36,23.04
2019-01-29,88,36.0,,0.36,31.68
2019-01-30,64,36.0,,0.36,23.04
2019-01-31,65,36.0,,0.36,23.4
2019-02-01,84,34.0,False,0.34,28.560000000000002
2019-02-02,59,34.0,,0.34,20.060000000000002
2019-02-03,50,34.0,,0.34,17.0
2019-02-04,81,34.0,,0.34,27.540000000000003
2019-02-05,85,34.0,,0.34,28.900000000000002
2019-02-06,87,34.0,,0.34,29.580000000000002
2019-02-07,79,34.0,,0.34,26.860000000000003
2019-02-08,74,34.0,,0.34,25.16
2019-02-09,60,34.0,,0.34,20.400000000000002
2019-02-10,50,34.0,,0.34,17.0
2019-02-11,84,34.0,,0.34,28.560000000000002
2019-02-12,96,34.0,,0.34,32.64
2019-02-13,89,34.0,,0.34,30.26
2019-02-14,85,34.0,,0.34,28.900000000000002
2019-02-15,85,34.0,,0.34,28.900000000000002
2019-02-16,72,34.0,,0.34,24.48
2019-02-17,47,34.0,,0.34,15.98
2019-02-18,78,34.0,,0.34,26.520000000000003
2019-02-19,88,34.0,,0.34,29.92
2019-02-20,85,34.0,,0.34,28.900000000000002
2019-02-21,87,34.0,,0.34,29.580000000000002
2019-02-22,81,34.0,,0.34,27.540000000000003
2019-02-23,50,34.0,,0.34,17.0
2019-02-24,45,34.0,,0.34,15.3
2019-02-25,88,34.0,,0.34,29.92
2019-02-26,100,34.0,,0.34,34.0
2019-02-27,92,34.0,,0.34,31.28
2019-02-28,82,34.0,,0.34,27.880000000000003
2019-03-01,92,33.0,False,0.33,30.360000000000003
2019-03-02,58,33.0,,0.33,19.14
2019-03-03,57,33.0,,0.33,18.810000000000002
2019-03-04,93,33.0,,0.33,30.69
2019-03-05,100,33.0,,0.33,33.0
2019-03-06,92,33.0,,0.33,30.360000000000003
2019-03-07,87,33.0,,0.33,28.71
2019-03-08,81,33.0,,0.33,26.73
2019-03-09,50,33.0,,0.33,16.5
2019-03-10,47,33.0,,0.33,15.510000000000002
2019-03-11,96,33.0,,0.33,31.68
2019-03-12,84,33.0,,0.33,27.720000000000002
2019-03-13,85,33.0,,0.33,28.05
2019-03-14,77,33.0,,0.33,25.41
2019-03-15,64,33.0,,0.33,21.12
2019-03-16,50,33.0,,0.33,16.5
2019-03-17,44,33.0,,0.33,14.520000000000001
2019-03-18,89,33.0,,0.33,29.37
2019-03-19,87,33.0,,0.33,28.71
2019-03-20,88,33.0,,0.33,29.040000000000003
2019-03-21,80,33.0,,0.33,26.400000000000002
2019-03-22,72,33.0,,0.33,23.76
2019-03-23,67,33.0,,0.33,22.11
2019-03-24,62,33.0,,0.33,20.46
2019-03-25,85,33.0,,0.33,28.05
2019-03-26,85,33.0,,0.33,28.05
2019-03-27,97,33.0,,0.33,32.01
2019-03-28,81,33.0,,0.33,26.73
2019-03-29,70,33.0,,0.33,23.1
2019-03-30,49,33.0,,0.33,16.17
2019-03-31,58,33.0,,0.33,19.14
2019-04-01,88,31.0,False,0.31,27.28
2019-04-02,100,31.0,,0.31,31.0
2019-04-03,86,31.0,,0.31,26.66
2019-04-04,94,31.0,,0.31,29.14
2019-04-05,77,31.0,,0.31,23.87
2019-04-06,61,31.0,,0.31,18.91
2019-04-07,55,31.0,,0.31,17.05
2019-04-08,92,31.0,,0.31,28.52
2019-04-09,98,31.0,,0.31,30.38
2019-04-10,97,31.0,,0.31,30.07
2019-04-11,87,31.0,,0.31,26.97
2019-04-12,75,31.0,,0.31,23.25
2019-04-13,47,31.0,,0.31,14.57
2019-04-14,46,31.0,,0.31,14.26
2019-04-15,81,31.0,,0.31,25.11
2019-04-16,92,31.0,,0.31,28.52
2019-04-17,87,31.0,,0.31,26.97
2019-04-18,84,31.0,,0.31,26.04
2019-04-19,71,31.0,,0.31,22.01
2019-04-20,53,31.0,,0.31,16.43
2019-04-21,39,31.0,,0.31,12.09
2019-04-22,73,31.0,,0.31,22.63
2019-04-23,93,31.0,,0.31,28.83
2019-04-24,83,31.0,,0.31,25.73
2019-04-25,91,31.0,,0.31,28.21
2019-04-26,65,31.0,,0.31,20.15
2019-04-27,43,31.0,,0.31,13.33
2019-04-28,45,31.0,,0.31,13.95
2019-04-29,90,31.0,,0.31,27.9
2019-04-30,85,31.0,,0.31,26.35
2019-05-01,94,30.0,False,0.3,28.2
2019-05-02,77,30.0,,0.3,23.099999999999998
2019-05-03,72,30.0,,0.3,21.599999999999998
2019-05-04,52,30.0,,0.3,15.6
2019-05-05,48,30.0,,0.3,14.399999999999999
2019-05-06,79,30.0,,0.3,23.7
2019-05-07,84,30.0,,0.3,25.2
2019-05-08,78,30.0,,0.3,23.4
2019-05-09,87,30.0,,0.3,26.099999999999998
2019-05-10,70,30.0,,0.3,21.0
2019-05-11,65,30.0,,0.3,19.5
2019-05-12,33,30.0,,0.3,9.9
2019-05-13,93,30.0,,0.3,27.9
2019-05-14,100,30.0,,0.3,30.0
2019-05-15,86,30.0,,0.3,25.8
2019-05-16,82,30.0,,0.3,24.599999999999998
2019-05-17,86,30.0,,0.3,25.8
2019-05-18,50,30.0,,0.3,15.0
2019-05-19,48,30.0,,0.3,14.399999999999999
2019-05-20,88,30.0,,0.3,26.4
2019-05-21,92,30.0,,0.3,27.599999999999998
2019-05-22,80,30.0,,0.3,24.0
2019-05-23,71,30.0,,0.3,21.3
2019-05-24,74,30.0,,0.3,22.2
2019-05-25,50,30.0,,0.3,15.0
2019-05-26,47,30.0,,0.3,14.1
2019-05-27,30,30.0,,0.3,9.0
2019-05-28,74,30.0,,0.3,22.2
2019-05-29,95,30.0,,0.3,28.5
2019-05-30,82,30.0,,0.3,24.599999999999998
2019-05-31,69,30.0,,0.3,20.7
2019-06-01,41,31.0,False,0.31,12.709999999999999
2019-06-02,44,31.0,,0.31,13.64
2019-06-03,76,31.0,,0.31,23.56
2019-06-04,89,31.0,,0.31,27.59
2019-06-05,74,31.0,,0.31,22.94
2019-06-06,79,31.0,,0.31,24.49
2019-06-07,71,31.0,,0.31,22.01
2019-06-08,50,31.0,,0.31,15.5
2019-06-09,36,31.0,,0.31,11.16
2019-06-10,81,31.0,,0.31,25.11
2019-06-11,91,31.0,,0.31,28.21
2019-06-12,79,31.0,,0.31,24.49
2019-06-13,85,31.0,,0.31,26.35
2019-06-14,67,31.0,,0.31,20.77
2019-06-15,45,31.0,,0.31,13.95
2019-06-16,47,31.0,,0.31,14.57
2019-06-17,78,31.0,,0.31,24.18
2019-06-18,77,31.0,,0.31,23.87
2019-06-19,100,31.0,,0.31,31.0
2019-06-20,79,31.0,,0.31,24.49
2019-06-21,74,31.0,,0.31,22.94
2019-06-22,44,31.0,,0.31,13.64
2019-06-23,47,31.0,,0.31,14.57
2019-06-24,81,31.0,,0.31,25.11
2019-06-25,84,31.0,,0.31,26.04
2019-06-26,79,31.0,,0.31,24.49
2019-06-27,78,31.0,,0.31,24.18
2019-06-28,72,31.0,,0.31,22.32
2019-06-29,45,31.0,,0.31,13.95
2019-06-30,43,31.0,,0.31,13.33
2019-07-01,89,31.0,False,0.31,27.59
2019-07-02,90,31.0,,0.31,27.9
2019-07-03,79,31.0,,0.31,24.49
2019-07-04,44,31.0,,0.31,13.64
2019-07-05,61,31.0,,0.31,18.91
2019-07-06,50,31.0,,0.31,15.5
2019-07-07,51,31.0,,0.31,15.81
2019-07-08,91,31.0,,0.31,28.21
2019-07-09,93,31.0,,0.31,28.83
2019-07-10,89,31.0,,0.31,27.59
2019-07-11,89,31.0,,0.31,27.59
2019-07-12,74,31.0,,0.31,22.94
2019-07-13,50,31.0,,0.31,15.5
2019-07-14,51,31.0,,0.31,15.81
2019-07-15,88,31.0,,0.31,27.28
2019-07-16,100,31.0,,0.31,31.0
2019-07-17,97,31.0,,0.31,30.07
2019-07-18,83,31.0,,0.31,25.73
2019-07-19,78,31.0,,0.31,24.18
2019-07-20,56,31.0,,0.31,17.36
2019-07-21,54,31.0,,0.31,16.74
2019-07-22,84,31.0,,0.31,26.04
2019-07-23,90,31.0,,0.31,27.9
2019-07-24,92,31.0,,0.31,28.52
2019-07-25,88,31.0,,0.31,27.28
2019-07-26,73,31.0,,0.31,22.63
2019-07-27,52,31.0,,0.31,16.12
2019-07-28,53,31.0,,0.31,16.43
2019-07-29,89,31.0,,0.31,27.59
2019-07-30,89,31.0,,0.31,27.59
2019-07-31,95,31.0,,0.31,29.45
2019-08-01,58,36.0,False,0.36,20.88
2019-08-02,64,36.0,,0.36,23.04
2019-08-03,46,36.0,,0.36,16.56
2019-08-04,31,36.0,,0.36,11.16
2019-08-05,73,36.0,,0.36,26.279999999999998
2019-08-06,100,36.0,,0.36,36.0
2019-08-07,82,36.0,,0.36,29.52
2019-08-08,61,36.0,,0.36,21.96
2019-08-09,63,36.0,,0.36,22.68
2019-08-10,39,36.0,,0.36,14.04
2019-08-11,46,36.0,,0.36,16.56
2019-08-12,61,36.0,,0.36,21.96
2019-08-13,65,36.0,,0.36,23.4
2019-08-14,73,36.0,,0.36,26.279999999999998
2019-08-15,60,36.0,,0.36,21.599999999999998
2019-08-16,55,36.0,,0.36,19.8
2019-08-17,41,36.0,,0.36,14.76
2019-08-18,36,36.0,,0.36,12.959999999999999
2019-08-19,63,36.0,,0.36,22.68
2019-08-20,75,36.0,,0.36,27.0
2019-08-21,66,36.0,,0.36,23.759999999999998
2019-08-22,63,36.0,,0.36,22.68
2019-08-23,52,36.0,,0.36,18.72
2019-08-24,37,36.0,,0.36,13.32
2019-08-25,36,36.0,,0.36,12.959999999999999
2019-08-26,65,36.0,,0.36,23.4
2019-08-27,64,36.0,,0.36,23.04
2019-08-28,62,36.0,,0.36,22.32
2019-08-29,97,36.0,,0.36,34.92
2019-08-30,96,36.0,,0.36,34.56
2019-08-31,69,36.0,,0.36,24.84
2019-09-01,43,35.0,False,0.35,15.049999999999999
2019-09-02,41,35.0,,0.35,14.35
2019-09-03,76,35.0,,0.35,26.599999999999998
2019-09-04,78,35.0,,0.35,27.299999999999997
2019-09-05,67,35.0,,0.35,23.45
2019-09-06,65,35.0,,0.35,22.75
2019-09-07,46,35.0,,0.35,16.099999999999998
2019-09-08,40,35.0,,0.35,14.0
2019-09-09,71,35.0,,0.35,24.849999999999998
2019-09-10,53,35.0,,0.35,18.549999999999997
2019-09-11,57,35.0,,0.35,19.95
2019-09-12,66,35.0,,0.35,23.099999999999998
2019-09-13,53,35.0,,0.35,18.549999999999997
2019-09-14,46,35.0,,0.35,16.099999999999998
2019-09-15,40,35.0,,0.35,14.0
2019-09-16,78,35.0,,0.35,27.299999999999997
2019-09-17,71,35.0,,0.35,24.849999999999998
2019-09-18,70,35.0,,0.35,24.5
2019-09-19,60,35.0,,0.35,21.0
2019-09-20,63,35.0,,0.35,22.049999999999997
2019-09-21,35,35.0,,0.35,12.25
2019-09-22,34,35.0,,0.35,11.899999999999999
2019-09-23,71,35.0,,0.35,24.849999999999998
2019-09-24,79,35.0,,0.35,27.65
2019-09-25,66,35.0,,0.35,23.099999999999998
2019-09-26,59,35.0,,0.35,20.65
2019-09-27,59,35.0,,0.35,20.65
2019-09-28,40,35.0,,0.35,14.0
2019-09-29,33,35.0,,0.35,11.549999999999999
2019-09-30,100,35.0,,0.35,35.0
2019-10-01,100,32.0,False,0.32,32.0
2019-10-02,83,32.0,,0.32,26.560000000000002
2019-10-03,76,32.0,,0.32,24.32
2019-10-04,70,32.0,,0.32,22.400000000000002
2019-10-05,55,32.0,,0.32,17.6
2019-10-06,45,32.0,,0.32,14.4
2019-10-07,70,32.0,,0.32,22.400000000000002
2019-10-08,77,32.0,,0.32,24.64
2019-10-09,65,32.0,,0.32,20.8
2019-10-10,75,32.0,,0.32,24.0
