date,GDP_unscaled,GDP_monthly,isPartial,scale,GDP
2018-07-04,9,93.0,,0.93,8.370000000000001
2018-07-05,10,93.0,,0.93,9.3
2018-07-06,11,93.0,,0.93,10.23
2018-07-07,8,93.0,,0.93,7.44
2018-07-08,9,93.0,,0.93,8.370000000000001
2018-07-09,10,93.0,,0.93,9.3
2018-07-10,10,93.0,,0.93,9.3
2018-07-11,18,93.0,,0.93,16.740000000000002
2018-07-12,18,93.0,,0.93,16.740000000000002
2018-07-13,17,93.0,,0.93,15.81
2018-07-14,11,93.0,,0.93,10.23
2018-07-15,12,93.0,,0.93,11.16
2018-07-16,16,93.0,,0.93,14.88
2018-07-17,14,93.0,,0.93,13.020000000000001
2018-07-18,14,93.0,,0.93,13.020000000000001
2018-07-19,13,93.0,,0.93,12.09
2018-07-20,11,93.0,,0.93,10.23
2018-07-21,10,93.0,,0.93,9.3
2018-07-22,10,93.0,,0.93,9.3
2018-07-23,10,93.0,,0.93,9.3
2018-07-24,12,93.0,,0.93,11.16
2018-07-25,14,93.0,,0.93,13.020000000000001
2018-07-26,23,93.0,,0.93,21.39
2018-07-27,100,93.0,,0.93,93.0
2018-07-28,53,93.0,,0.93,49.29
2018-07-29,34,93.0,,0.93,31.62
2018-07-30,27,93.0,,0.93,25.110000000000003
2018-07-31,20,93.0,,0.93,18.6
2018-08-01,99,56.0,False,0.56,55.440000000000005
2018-08-02,94,56.0,,0.56,52.64000000000001
2018-08-03,100,56.0,,0.56,56.00000000000001
2018-08-04,73,56.0,,0.56,40.88
2018-08-05,70,56.0,,0.56,39.2
2018-08-06,58,56.0,,0.56,32.480000000000004
2018-08-07,73,56.0,,0.56,40.88
2018-08-08,68,56.0,,0.56,38.080000000000005
2018-08-09,54,56.0,,0.56,30.240000000000002
2018-08-10,64,56.0,,0.56,35.84
2018-08-11,60,56.0,,0.56,33.6
2018-08-12,53,56.0,,0.56,29.680000000000003
2018-08-13,68,56.0,,0.56,38.080000000000005
2018-08-14,62,56.0,,0.56,34.720000000000006
2018-08-15,58,56.0,,0.56,32.480000000000004
2018-08-16,62,56.0,,0.56,34.720000000000006
2018-08-17,57,56.0,,0.56,31.92
2018-08-18,50,56.0,,0.56,28.000000000000004
2018-08-19,51,56.0,,0.56,28.560000000000002
2018-08-20,48,56.0,,0.56,26.880000000000003
2018-08-21,64,56.0,,0.56,35.84
2018-08-22,60,56.0,,0.56,33.6
2018-08-23,69,56.0,,0.56,38.64
2018-08-24,59,56.0,,0.56,33.040000000000006
2018-08-25,44,56.0,,0.56,24.64
2018-08-26,53,56.0,,0.56,29.680000000000003
2018-08-27,79,56.0,,0.56,44.24
2018-08-28,70,56.0,,0.56,39.2
2018-08-29,98,56.0,,0.56,54.88
2018-08-30,92,56.0,,0.56,51.52
2018-08-31,86,56.0,,0.56,48.160000000000004
2018-09-01,42,80.0,False,0.8,33.6
2018-09-02,40,80.0,,0.8,32.0
2018-09-03,48,80.0,,0.8,38.400000000000006
2018-09-04,57,80.0,,0.8,45.6
2018-09-05,61,80.0,,0.8,48.800000000000004
2018-09-06,64,80.0,,0.8,51.2
2018-09-07,65,80.0,,0.8,52.0
2018-09-08,59,80.0,,0.8,47.2
2018-09-09,60,80.0,,0.8,48.0
2018-09-10,100,80.0,,0.8,80.0
2018-09-11,85,80.0,,0.8,68.0
2018-09-12,77,80.0,,0.8,61.6
2018-09-13,82,80.0,,0.8,65.60000000000001
2018-09-14,70,80.0,,0.8,56.0
2018-09-15,41,80.0,,0.8,32.800000000000004
2018-09-16,50,80.0,,0.8,40.0
2018-09-17,66,80.0,,0.8,52.800000000000004
2018-09-18,76,80.0,,0.8,60.800000000000004
2018-09-19,70,80.0,,0.8,56.0
2018-09-20,75,80.0,,0.8,60.0
2018-09-21,58,80.0,,0.8,46.400000000000006
2018-09-22,43,80.0,,0.8,34.4
2018-09-23,51,80.0,,0.8,40.800000000000004
2018-09-24,71,80.0,,0.8,56.800000000000004
2018-09-25,76,80.0,,0.8,60.800000000000004
2018-09-26,78,80.0,,0.8,62.400000000000006
2018-09-27,89,80.0,,0.8,71.2
2018-09-28,67,80.0,,0.8,53.6
2018-09-29,41,80.0,,0.8,32.800000000000004
2018-09-30,53,80.0,,0.8,42.400000000000006
2018-10-01,73,84.0,False,0.84,61.32
2018-10-02,89,84.0,,0.84,74.75999999999999
2018-10-03,73,84.0,,0.84,61.32
2018-10-04,94,84.0,,0.84,78.96
2018-10-05,62,84.0,,0.84,52.08
2018-10-06,39,84.0,,0.84,32.76
2018-10-07,48,84.0,,0.84,40.32
2018-10-08,76,84.0,,0.84,63.839999999999996
2018-10-09,80,84.0,,0.84,67.2
2018-10-10,74,84.0,,0.84,62.16
2018-10-11,86,84.0,,0.84,72.24
2018-10-12,66,84.0,,0.84,55.44
2018-10-13,43,84.0,,0.84,36.12
2018-10-14,52,84.0,,0.84,43.68
2018-10-15,85,84.0,,0.84,71.39999999999999
2018-10-16,73,84.0,,0.84,61.32
2018-10-17,89,84.0,,0.84,74.75999999999999
2018-10-18,75,84.0,,0.84,63.0
2018-10-19,67,84.0,,0.84,56.28
2018-10-20,44,84.0,,0.84,36.96
2018-10-21,49,84.0,,0.84,41.16
2018-10-22,81,84.0,,0.84,68.03999999999999
2018-10-23,95,84.0,,0.84,79.8
2018-10-24,88,84.0,,0.84,73.92
2018-10-25,80,84.0,,0.84,67.2
2018-10-26,100,84.0,,0.84,84.0
2018-10-27,48,84.0,,0.84,40.32
2018-10-28,55,84.0,,0.84,46.199999999999996
2018-10-29,73,84.0,,0.84,61.32
2018-10-30,79,84.0,,0.84,66.36
2018-10-31,86,84.0,,0.84,72.24
2018-11-01,86,77.0,False,0.77,66.22
2018-11-02,87,77.0,,0.77,66.99
2018-11-03,70,77.0,,0.77,53.9
2018-11-04,82,77.0,,0.77,63.14
2018-11-05,98,77.0,,0.77,75.46000000000001
2018-11-06,78,77.0,,0.77,60.06
2018-11-07,86,77.0,,0.77,66.22
2018-11-08,90,77.0,,0.77,69.3
2018-11-09,76,77.0,,0.77,58.52
2018-11-10,42,77.0,,0.77,32.34
2018-11-11,64,77.0,,0.77,49.28
2018-11-12,60,77.0,,0.77,46.2
2018-11-13,78,77.0,,0.77,60.06
2018-11-14,78,77.0,,0.77,60.06
2018-11-15,72,77.0,,0.77,55.44
2018-11-16,74,77.0,,0.77,56.980000000000004
2018-11-17,36,77.0,,0.77,27.72
2018-11-18,47,77.0,,0.77,36.19
2018-11-19,46,77.0,,0.77,35.42
2018-11-20,59,77.0,,0.77,45.43
2018-11-21,55,77.0,,0.77,42.35
2018-11-22,32,77.0,,0.77,24.64
2018-11-23,31,77.0,,0.77,23.87
2018-11-24,39,77.0,,0.77,30.03
2018-11-25,56,77.0,,0.77,43.120000000000005
2018-11-26,70,77.0,,0.77,53.9
2018-11-27,78,77.0,,0.77,60.06
2018-11-28,95,77.0,,0.77,73.15
2018-11-29,100,77.0,,0.77,77.0
2018-11-30,76,77.0,,0.77,58.52
2018-12-01,48,64.0,False,0.64,30.72
2018-12-02,51,64.0,,0.64,32.64
2018-12-03,94,64.0,,0.64,60.160000000000004
2018-12-04,100,64.0,,0.64,64.0
2018-12-05,98,64.0,,0.64,62.72
2018-12-06,80,64.0,,0.64,51.2
2018-12-07,78,64.0,,0.64,49.92
2018-12-08,50,64.0,,0.64,32.0
2018-12-09,51,64.0,,0.64,32.64
2018-12-10,79,64.0,,0.64,50.56
2018-12-11,90,64.0,,0.64,57.6
2018-12-12,95,64.0,,0.64,60.800000000000004
2018-12-13,80,64.0,,0.64,51.2
2018-12-14,83,64.0,,0.64,53.120000000000005
2018-12-15,50,64.0,,0.64,32.0
2018-12-16,51,64.0,,0.64,32.64
2018-12-17,75,64.0,,0.64,48.0
2018-12-18,74,64.0,,0.64,47.36
2018-12-19,73,64.0,,0.64,46.72
2018-12-20,61,64.0,,0.64,39.04
2018-12-21,55,64.0,,0.64,35.2
2018-12-22,32,64.0,,0.64,20.48
2018-12-23,27,64.0,,0.64,17.28
2018-12-24,38,64.0,,0.64,24.32
2018-12-25,32,64.0,,0.64,20.48
2018-12-26,36,64.0,,0.64,23.04
2018-12-27,36,64.0,,0.64,23.04
2018-12-28,35,64.0,,0.64,22.400000000000002
2018-12-29,29,64.0,,0.64,18.56
2018-12-30,32,64.0,,0.64,20.48
2018-12-31,35,64.0,,0.64,22.400000000000002
2019-01-01,36,66.0,False,0.66,23.76
2019-01-02,42,66.0,,0.66,27.720000000000002
2019-01-03,53,66.0,,0.66,34.980000000000004
2019-01-04,56,66.0,,0.66,36.96
2019-01-05,50,66.0,,0.66,33.0
2019-01-06,52,66.0,,0.66,34.32
2019-01-07,65,66.0,,0.66,42.9
2019-01-08,62,66.0,,0.66,40.92
2019-01-09,75,66.0,,0.66,49.5
2019-01-10,88,66.0,,0.66,58.080000000000005
2019-01-11,64,66.0,,0.66,42.24
2019-01-12,49,66.0,,0.66,32.34
2019-01-13,57,66.0,,0.66,37.620000000000005
2019-01-14,73,66.0,,0.66,48.18
2019-01-15,76,66.0,,0.66,50.160000000000004
2019-01-16,81,66.0,,0.66,53.46
2019-01-17,80,66.0,,0.66,52.800000000000004
2019-01-18,73,66.0,,0.66,48.18
2019-01-19,44,66.0,,0.66,29.040000000000003
2019-01-20,49,66.0,,0.66,32.34
2019-01-21,61,66.0,,0.66,40.260000000000005
2019-01-22,77,66.0,,0.66,50.82
2019-01-23,95,66.0,,0.66,62.7
2019-01-24,90,66.0,,0.66,59.400000000000006
2019-01-25,82,66.0,,0.66,54.120000000000005
2019-01-26,61,66.0,,0.66,40.260000000000005
2019-01-27,59,66.0,,0.66,38.940000000000005
2019-01-28,97,66.0,,0.66,64.02
2019-01-29,100,66.0,,0.66,66.0
2019-01-30,86,66.0,,0.66,56.760000000000005
2019-01-31,87,66.0,,0.66,57.42
2019-02-01,56,82.0,False,0.82,45.919999999999995
2019-02-02,55,82.0,,0.82,45.099999999999994
2019-02-03,49,82.0,,0.82,40.18
2019-02-04,63,82.0,,0.82,51.66
2019-02-05,71,82.0,,0.82,58.22
2019-02-06,76,82.0,,0.82,62.31999999999999
2019-02-07,78,82.0,,0.82,63.959999999999994
2019-02-08,63,82.0,,0.82,51.66
2019-02-09,41,82.0,,0.82,33.62
2019-02-10,59,82.0,,0.82,48.379999999999995
2019-02-11,80,82.0,,0.82,65.6
2019-02-12,76,82.0,,0.82,62.31999999999999
2019-02-13,85,82.0,,0.82,69.7
2019-02-14,75,82.0,,0.82,61.49999999999999
2019-02-15,66,82.0,,0.82,54.12
2019-02-16,45,82.0,,0.82,36.9
2019-02-17,54,82.0,,0.82,44.279999999999994
2019-02-18,70,82.0,,0.82,57.4
2019-02-19,70,82.0,,0.82,57.4
2019-02-20,75,82.0,,0.82,61.49999999999999
2019-02-21,72,82.0,,0.82,59.04
2019-02-22,64,82.0,,0.82,52.48
2019-02-23,34,82.0,,0.82,27.88
2019-02-24,58,82.0,,0.82,47.559999999999995
2019-02-25,83,82.0,,0.82,68.06
2019-02-26,83,82.0,,0.82,68.06
2019-02-27,79,82.0,,0.82,64.78
2019-02-28,100,82.0,,0.82,82.0
2019-03-01,90,79.0,False,0.79,71.10000000000001
2019-03-02,47,79.0,,0.79,37.13
2019-03-03,59,79.0,,0.79,46.61
2019-03-04,90,79.0,,0.79,71.10000000000001
2019-03-05,94,79.0,,0.79,74.26
2019-03-06,97,79.0,,0.79,76.63000000000001
2019-03-07,100,79.0,,0.79,79.0
2019-03-08,78,79.0,,0.79,61.620000000000005
2019-03-09,51,79.0,,0.79,40.29
2019-03-10,48,79.0,,0.79,37.92
2019-03-11,78,79.0,,0.79,61.620000000000005
2019-03-12,75,79.0,,0.79,59.25
2019-03-13,70,79.0,,0.79,55.300000000000004
2019-03-14,70,79.0,,0.79,55.300000000000004
2019-03-15,55,79.0,,0.79,43.45
2019-03-16,45,79.0,,0.79,35.550000000000004
2019-03-17,46,79.0,,0.79,36.34
2019-03-18,75,79.0,,0.79,59.25
2019-03-19,84,79.0,,0.79,66.36
2019-03-20,87,79.0,,0.79,68.73
2019-03-21,80,79.0,,0.79,63.2
2019-03-22,94,79.0,,0.79,74.26
2019-03-23,55,79.0,,0.79,43.45
2019-03-24,67,79.0,,0.79,52.93
2019-03-25,75,79.0,,0.79,59.25
2019-03-26,76,79.0,,0.79,60.040000000000006
2019-03-27,76,79.0,,0.79,60.040000000000006
2019-03-28,97,79.0,,0.79,76.63000000000001
2019-03-29,69,79.0,,0.79,54.510000000000005
2019-03-30,53,79.0,,0.79,41.870000000000005
2019-03-31,45,79.0,,0.79,35.550000000000004
2019-04-01,45,78.0,False,0.78,35.1
2019-04-02,56,78.0,,0.78,43.68
2019-04-03,38,78.0,,0.78,29.64
2019-04-04,54,78.0,,0.78,42.120000000000005
2019-04-05,47,78.0,,0.78,36.660000000000004
2019-04-06,31,78.0,,0.78,24.18
2019-04-07,36,78.0,,0.78,28.080000000000002
2019-04-08,51,78.0,,0.78,39.78
2019-04-09,58,78.0,,0.78,45.24
2019-04-10,54,78.0,,0.78,42.120000000000005
2019-04-11,43,78.0,,0.78,33.54
2019-04-12,50,78.0,,0.78,39.0
2019-04-13,27,78.0,,0.78,21.060000000000002
2019-04-14,37,78.0,,0.78,28.86
2019-04-15,47,78.0,,0.78,36.660000000000004
2019-04-16,46,78.0,,0.78,35.88
2019-04-17,54,78.0,,0.78,42.120000000000005
2019-04-18,49,78.0,,0.78,38.22
2019-04-19,26,78.0,,0.78,20.28
2019-04-20,23,78.0,,0.78,17.94
2019-04-21,34,78.0,,0.78,26.52
2019-04-22,54,78.0,,0.78,42.120000000000005
2019-04-23,60,78.0,,0.78,46.800000000000004
2019-04-24,52,78.0,,0.78,40.56
2019-04-25,61,78.0,,0.78,47.58
2019-04-26,100,78.0,,0.78,78.0
2019-04-27,52,78.0,,0.78,40.56
2019-04-28,45,78.0,,0.78,35.1
2019-04-29,63,78.0,,0.78,49.14
2019-04-30,65,78.0,,0.78,50.7
2019-05-01,100,69.0,False,0.69,69.0
2019-05-02,96,69.0,,0.69,66.24
2019-05-03,91,69.0,,0.69,62.78999999999999
2019-05-04,52,69.0,,0.69,35.879999999999995
2019-05-05,63,69.0,,0.69,43.47
2019-05-06,99,69.0,,0.69,68.30999999999999
2019-05-07,93,69.0,,0.69,64.17
2019-05-08,94,69.0,,0.69,64.86
2019-05-09,81,69.0,,0.69,55.88999999999999
2019-05-10,93,69.0,,0.69,64.17
2019-05-11,56,69.0,,0.69,38.64
2019-05-12,56,69.0,,0.69,38.64
2019-05-13,91,69.0,,0.69,62.78999999999999
2019-05-14,87,69.0,,0.69,60.029999999999994
2019-05-15,99,69.0,,0.69,68.30999999999999
2019-05-16,75,69.0,,0.69,51.74999999999999
2019-05-17,71,69.0,,0.69,48.989999999999995
2019-05-18,37,69.0,,0.69,25.529999999999998
2019-05-19,48,69.0,,0.69,33.12
2019-05-20,75,69.0,,0.69,51.74999999999999
2019-05-21,75,69.0,,0.69,51.74999999999999
2019-05-22,79,69.0,,0.69,54.51
2019-05-23,72,69.0,,0.69,49.67999999999999
2019-05-24,58,69.0,,0.69,40.019999999999996
2019-05-25,46,69.0,,0.69,31.74
2019-05-26,41,69.0,,0.69,28.29
2019-05-27,44,69.0,,0.69,30.36
2019-05-28,61,69.0,,0.69,42.089999999999996
2019-05-29,59,69.0,,0.69,40.709999999999994
2019-05-30,76,69.0,,0.69,52.44
2019-05-31,61,69.0,,0.69,42.089999999999996
2019-06-01,65,44.0,False,0.44,28.6
2019-06-02,82,44.0,,0.44,36.08
2019-06-03,100,44.0,,0.44,44.0
2019-06-04,80,44.0,,0.44,35.2
2019-06-05,86,44.0,,0.44,37.84
2019-06-06,85,44.0,,0.44,37.4
2019-06-07,84,44.0,,0.44,36.96
2019-06-08,65,44.0,,0.44,28.6
2019-06-09,66,44.0,,0.44,29.04
2019-06-10,79,44.0,,0.44,34.76
2019-06-11,92,44.0,,0.44,40.48
2019-06-12,99,44.0,,0.44,43.56
2019-06-13,88,44.0,,0.44,38.72
2019-06-14,80,44.0,,0.44,35.2
2019-06-15,60,44.0,,0.44,26.4
2019-06-16,60,44.0,,0.44,26.4
2019-06-17,72,44.0,,0.44,31.68
2019-06-18,82,44.0,,0.44,36.08
2019-06-19,77,44.0,,0.44,33.88
2019-06-20,78,44.0,,0.44,34.32
2019-06-21,60,44.0,,0.44,26.4
2019-06-22,60,44.0,,0.44,26.4
2019-06-23,82,44.0,,0.44,36.08
2019-06-24,63,44.0,,0.44,27.72
2019-06-25,74,44.0,,0.44,32.56
2019-06-26,76,44.0,,0.44,33.44
2019-06-27,81,44.0,,0.44,35.64
2019-06-28,83,44.0,,0.44,36.52
2019-06-29,72,44.0,,0.44,31.68
2019-06-30,83,44.0,,0.44,36.52
2019-07-01,37,47.0,False,0.47,17.39
2019-07-02,40,47.0,,0.47,18.799999999999997
2019-07-03,43,47.0,,0.47,20.209999999999997
2019-07-04,45,47.0,,0.47,21.15
2019-07-05,39,47.0,,0.47,18.33
2019-07-06,38,47.0,,0.47,17.86
2019-07-07,45,47.0,,0.47,21.15
2019-07-08,47,47.0,,0.47,22.09
2019-07-09,47,47.0,,0.47,22.09
2019-07-10,52,47.0,,0.47,24.439999999999998
2019-07-11,44,47.0,,0.47,20.68
2019-07-12,40,47.0,,0.47,18.799999999999997
2019-07-13,29,47.0,,0.47,13.629999999999999
2019-07-14,40,47.0,,0.47,18.799999999999997
2019-07-15,63,47.0,,0.47,29.61
2019-07-16,46,47.0,,0.47,21.619999999999997
2019-07-17,45,47.0,,0.47,21.15
2019-07-18,52,47.0,,0.47,24.439999999999998
2019-07-19,43,47.0,,0.47,20.209999999999997
2019-07-20,31,47.0,,0.47,14.569999999999999
2019-07-21,42,47.0,,0.47,19.74
2019-07-22,45,47.0,,0.47,21.15
2019-07-23,49,47.0,,0.47,23.029999999999998
2019-07-24,51,47.0,,0.47,23.97
2019-07-25,48,47.0,,0.47,22.56
2019-07-26,100,47.0,,0.47,47.0
2019-07-27,47,47.0,,0.47,22.09
2019-07-28,50,47.0,,0.47,23.5
2019-07-29,50,47.0,,0.47,23.5
2019-07-30,48,47.0,,0.47,22.56
2019-07-31,46,47.0,,0.47,21.619999999999997
2019-08-01,50,50.0,False,0.5,25.0
2019-08-02,48,50.0,,0.5,24.0
2019-08-03,47,50.0,,0.5,23.5
2019-08-04,46,50.0,,0.5,23.0
2019-08-05,62,50.0,,0.5,31.0
2019-08-06,60,50.0,,0.5,30.0
2019-08-07,65,50.0,,0.5,32.5
2019-08-08,56,50.0,,0.5,28.0
2019-08-09,43,50.0,,0.5,21.5
2019-08-10,39,50.0,,0.5,19.5
2019-08-11,44,50.0,,0.5,22.0
2019-08-12,56,50.0,,0.5,28.0
2019-08-13,57,50.0,,0.5,28.5
2019-08-14,89,50.0,,0.5,44.5
2019-08-15,71,50.0,,0.5,35.5
2019-08-16,74,50.0,,0.5,37.0
2019-08-17,42,50.0,,0.5,21.0
2019-08-18,50,50.0,,0.5,25.0
2019-08-19,64,50.0,,0.5,32.0
2019-08-20,71,50.0,,0.5,35.5
2019-08-21,86,50.0,,0.5,43.0
2019-08-22,68,50.0,,0.5,34.0
2019-08-23,73,50.0,,0.5,36.5
2019-08-24,64,50.0,,0.5,32.0
2019-08-25,62,50.0,,0.5,31.0
2019-08-26,100,50.0,,0.5,50.0
2019-08-27,83,50.0,,0.5,41.5
2019-08-28,74,50.0,,0.5,37.0
2019-08-29,84,50.0,,0.5,42.0
2019-08-30,84,50.0,,0.5,42.0
2019-08-31,43,50.0,,0.5,21.5
2019-09-01,52,70.0,False,0.7,36.4
2019-09-02,51,70.0,,0.7,35.699999999999996
2019-09-03,70,70.0,,0.7,49.0
2019-09-04,80,70.0,,0.7,56.0
2019-09-05,77,70.0,,0.7,53.9
2019-09-06,67,70.0,,0.7,46.9
2019-09-07,42,70.0,,0.7,29.4
2019-09-08,51,70.0,,0.7,35.699999999999996
2019-09-09,77,70.0,,0.7,53.9
2019-09-10,74,70.0,,0.7,51.8
2019-09-11,72,70.0,,0.7,50.4
2019-09-12,96,70.0,,0.7,67.19999999999999
2019-09-13,74,70.0,,0.7,51.8
2019-09-14,42,70.0,,0.7,29.4
2019-09-15,55,70.0,,0.7,38.5
2019-09-16,75,70.0,,0.7,52.5
2019-09-17,77,70.0,,0.7,53.9
2019-09-18,83,70.0,,0.7,58.099999999999994
2019-09-19,89,70.0,,0.7,62.3
2019-09-20,70,70.0,,0.7,49.0
2019-09-21,48,70.0,,0.7,33.599999999999994
2019-09-22,56,70.0,,0.7,39.199999999999996
2019-09-23,86,70.0,,0.7,60.199999999999996
2019-09-24,84,70.0,,0.7,58.8
2019-09-25,92,70.0,,0.7,64.39999999999999
2019-09-26,100,70.0,,0.7,70.0
2019-09-27,70,70.0,,0.7,49.0
2019-09-28,48,70.0,,0.7,33.599999999999994
2019-09-29,67,70.0,,0.7,46.9
2019-09-30,97,70.0,,0.7,67.89999999999999
2019-10-01,100,78.0,False,0.78,78.0
2019-10-02,89,78.0,,0.78,69.42
2019-10-03,97,78.0,,0.78,75.66
2019-10-04,71,78.0,,0.78,55.38
2019-10-05,48,78.0,,0.78,37.44
2019-10-06,68,78.0,,0.78,53.04
2019-10-07,88,78.0,,0.78,68.64
2019-10-08,82,78.0,,0.78,63.96
2019-10-09,85,78.0,,0.78,66.3
2019-10-10,92,78.0,,0.78,71.76
2019-10-11,65,78.0,,0.78,50.7
2019-10-12,53,78.0,,0.78,41.34
2019-10-13,52,78.0,,0.78,40.56
2019-10-14,79,78.0,,0.78,61.620000000000005
2019-10-15,93,78.0,,0.78,72.54
2019-10-16,79,78.0,,0.78,61.620000000000005
2019-10-17,75,78.0,,0.78,58.5
2019-10-18,72,78.0,,0.78,56.160000000000004
2019-10-19,50,78.0,,0.78,39.0
2019-10-20,58,78.0,,0.78,45.24
2019-10-21,79,78.0,,0.78,61.620000000000005
2019-10-22,82,78.0,,0.78,63.96
2019-10-23,88,78.0,,0.78,68.64
2019-10-24,85,78.0,,0.78,66.3
2019-10-25,71,78.0,,0.78,55.38
2019-10-26,41,78.0,,0.78,31.98
2019-10-27,46,78.0,,0.78,35.88
2019-10-28,85,78.0,,0.78,66.3
2019-10-29,91,78.0,,0.78,70.98
2019-10-30,99,78.0,,0.78,77.22
2019-10-31,93,78.0,,0.78,72.54
2019-11-01,84,70.0,False,0.7,58.8
2019-11-02,60,70.0,,0.7,42.0
2019-11-03,62,70.0,,0.7,43.4
2019-11-04,100,70.0,,0.7,70.0
2019-11-05,95,70.0,,0.7,66.5
2019-11-06,87,70.0,,0.7,60.9
2019-11-07,91,70.0,,0.7,63.699999999999996
2019-11-08,77,70.0,,0.7,53.9
2019-11-09,42,70.0,,0.7,29.4
2019-11-10,57,70.0,,0.7,39.9
2019-11-11,79,70.0,,0.7,55.3
2019-11-12,90,70.0,,0.7,62.99999999999999
2019-11-13,100,70.0,,0.7,70.0
2019-11-14,99,70.0,,0.7,69.3
2019-11-15,85,70.0,,0.7,59.49999999999999
2019-11-16,48,70.0,,0.7,33.599999999999994
2019-11-17,57,70.0,,0.7,39.9
2019-11-18,86,70.0,,0.7,60.199999999999996
2019-11-19,89,70.0,,0.7,62.3
2019-11-20,93,70.0,,0.7,65.1
2019-11-21,87,70.0,,0.7,60.9
