date,life insurance_unscaled,life insurance_monthly,isPartial,scale,life insurance
2018-04-01,38,38,False,0.38,14.44
2018-04-02,81,81,False,0.81,65.61
2018-04-03,100,100,False,1.0,100.0
2018-04-04,88,88,False,0.88,77.44
2018-04-05,77,77,False,0.77,59.29
2018-04-06,86,86,False,0.86,73.96
2018-04-07,56,56,False,0.56,31.360000000000003
2018-04-08,60,60,False,0.6,36.0
2018-04-09,77,77,False,0.77,59.29
2018-04-10,83,83,False,0.83,68.89
2018-04-11,81,81,False,0.81,65.61
2018-04-12,82,82,False,0.82,67.24
2018-04-13,83,83,False,0.83,68.89
2018-04-14,54,54,False,0.54,29.160000000000004
2018-04-15,51,51,False,0.51,26.01
2018-04-16,75,75,False,0.75,56.25
2018-04-17,93,93,False,0.93,86.49000000000001
2018-04-18,88,88,False,0.88,77.44
2018-04-19,83,83,False,0.83,68.89
2018-04-20,71,71,False,0.71,50.41
2018-04-21,45,45,False,0.45,20.25
2018-04-22,51,51,False,0.51,26.01
2018-04-23,84,84,False,0.84,70.56
2018-04-24,87,87,False,0.87,75.69
2018-04-25,78,78,False,0.78,60.84
2018-04-26,79,79,False,0.79,62.410000000000004
2018-04-27,62,62,False,0.62,38.44
2018-04-28,43,43,False,0.43,18.49
2018-04-29,39,39,False,0.39,15.21
2018-04-30,79,79,False,0.79,62.410000000000004
2018-05-01,100,100,False,1.0,100.0
2018-05-02,92,92,False,0.92,84.64
2018-05-03,82,82,False,0.82,67.24
2018-05-04,84,84,False,0.84,70.56
2018-05-05,51,51,False,0.51,26.01
2018-05-06,51,51,False,0.51,26.01
2018-05-07,93,93,False,0.93,86.49000000000001
2018-05-08,94,94,False,0.94,88.36
2018-05-09,84,84,False,0.84,70.56
2018-05-10,85,85,False,0.85,72.25
2018-05-11,80,80,False,0.8,64.0
2018-05-12,43,43,False,0.43,18.49
2018-05-13,60,60,False,0.6,36.0
2018-05-14,90,90,False,0.9,81.0
2018-05-15,92,92,False,0.92,84.64
2018-05-16,84,84,False,0.84,70.56
2018-05-17,82,82,False,0.82,67.24
2018-05-18,79,79,False,0.79,62.410000000000004
2018-05-19,45,45,False,0.45,20.25
2018-05-20,58,58,False,0.58,33.64
2018-05-21,93,93,False,0.93,86.49000000000001
2018-05-22,84,84,False,0.84,70.56
2018-05-23,80,80,False,0.8,64.0
2018-05-24,82,82,False,0.82,67.24
2018-05-25,75,75,False,0.75,56.25
2018-05-26,41,41,False,0.41,16.81
2018-05-27,64,64,False,0.64,40.96
2018-05-28,51,51,False,0.51,26.01
2018-05-29,91,91,False,0.91,82.81
2018-05-30,83,83,False,0.83,68.89
2018-05-31,90,90,False,0.9,81.0
2018-06-01,89,89,False,0.89,79.21000000000001
2018-06-02,60,60,False,0.6,36.0
2018-06-03,63,63,False,0.63,39.69
2018-06-04,94,94,False,0.94,88.36
2018-06-05,88,88,False,0.88,77.44
2018-06-06,81,81,False,0.81,65.61
2018-06-07,81,81,False,0.81,65.61
2018-06-08,80,80,False,0.8,64.0
2018-06-09,71,71,False,0.71,50.41
2018-06-10,48,48,False,0.48,23.04
2018-06-11,99,99,False,0.99,98.01
2018-06-12,89,89,False,0.89,79.21000000000001
2018-06-13,93,93,False,0.93,86.49000000000001
2018-06-14,90,90,False,0.9,81.0
2018-06-15,72,72,False,0.72,51.839999999999996
2018-06-16,46,46,False,0.46,21.16
2018-06-17,53,53,False,0.53,28.09
2018-06-18,93,93,False,0.93,86.49000000000001
2018-06-19,94,94,False,0.94,88.36
2018-06-20,98,98,False,0.98,96.03999999999999
2018-06-21,82,82,False,0.82,67.24
2018-06-22,96,96,False,0.96,92.16
2018-06-23,54,54,False,0.54,29.160000000000004
2018-06-24,47,47,False,0.47,22.09
2018-06-25,95,95,False,0.95,90.25
2018-06-26,94,94,False,0.94,88.36
2018-06-27,100,100,False,1.0,100.0
2018-06-28,97,97,False,0.97,94.09
2018-06-29,86,86,False,0.86,73.96
2018-06-30,68,68,False,0.68,46.24
2018-07-01,59,59,False,0.59,34.809999999999995
2018-07-02,89,89,False,0.89,79.21000000000001
2018-07-03,87,87,False,0.87,75.69
2018-07-04,55,55,False,0.55,30.250000000000004
2018-07-05,87,87,False,0.87,75.69
2018-07-06,77,77,False,0.77,59.29
2018-07-07,53,53,False,0.53,28.09
2018-07-08,55,55,False,0.55,30.250000000000004
2018-07-09,87,87,False,0.87,75.69
2018-07-10,91,91,False,0.91,82.81
2018-07-11,100,100,False,1.0,100.0
2018-07-12,84,84,False,0.84,70.56
2018-07-13,78,78,False,0.78,60.84
2018-07-14,54,54,False,0.54,29.160000000000004
2018-07-15,56,56,False,0.56,31.360000000000003
2018-07-16,99,99,False,0.99,98.01
2018-07-17,92,92,False,0.92,84.64
2018-07-18,98,98,False,0.98,96.03999999999999
2018-07-19,90,90,False,0.9,81.0
2018-07-20,77,77,False,0.77,59.29
2018-07-21,51,51,False,0.51,26.01
2018-07-22,56,56,False,0.56,31.360000000000003
2018-07-23,92,92,False,0.92,84.64
2018-07-24,95,95,False,0.95,90.25
2018-07-25,88,88,False,0.88,77.44
2018-07-26,90,90,False,0.9,81.0
2018-07-27,80,80,False,0.8,64.0
2018-07-28,49,49,False,0.49,24.009999999999998
2018-07-29,57,57,False,0.57,32.489999999999995
2018-07-30,97,97,False,0.97,94.09
2018-07-31,88,88,False,0.88,77.44
2018-08-01,91,91,False,0.91,82.81
2018-08-02,89,89,False,0.89,79.21000000000001
2018-08-03,85,85,False,0.85,72.25
2018-08-04,50,50,False,0.5,25.0
2018-08-05,58,58,False,0.58,33.64
2018-08-06,90,90,False,0.9,81.0
2018-08-07,100,100,False,1.0,100.0
2018-08-08,82,82,False,0.82,67.24
2018-08-09,89,89,False,0.89,79.21000000000001
2018-08-10,83,83,False,0.83,68.89
2018-08-11,55,55,False,0.55,30.250000000000004
2018-08-12,51,51,False,0.51,26.01
2018-08-13,93,93,False,0.93,86.49000000000001
2018-08-14,91,91,False,0.91,82.81
2018-08-15,87,87,False,0.87,75.69
2018-08-16,89,89,False,0.89,79.21000000000001
2018-08-17,80,80,False,0.8,64.0
2018-08-18,54,54,False,0.54,29.160000000000004
2018-08-19,57,57,False,0.57,32.489999999999995
2018-08-20,94,94,False,0.94,88.36
2018-08-21,93,93,False,0.93,86.49000000000001
2018-08-22,83,83,False,0.83,68.89
2018-08-23,81,81,False,0.81,65.61
2018-08-24,69,69,False,0.69,47.61
2018-08-25,48,48,False,0.48,23.04
2018-08-26,49,49,False,0.49,24.009999999999998
2018-08-27,96,96,False,0.96,92.16
2018-08-28,86,86,False,0.86,73.96
2018-08-29,85,85,False,0.85,72.25
2018-08-30,78,78,False,0.78,60.84
2018-08-31,69,69,False,0.69,47.61
2018-09-01,49,49,False,0.49,24.009999999999998
2018-09-02,41,41,False,0.41,16.81
2018-09-03,61,61,False,0.61,37.21
2018-09-04,86,86,False,0.86,73.96
2018-09-05,93,93,False,0.93,86.49000000000001
2018-09-06,94,94,False,0.94,88.36
2018-09-07,85,85,False,0.85,72.25
2018-09-08,57,57,False,0.57,32.489999999999995
2018-09-09,47,47,False,0.47,22.09
2018-09-10,99,99,False,0.99,98.01
2018-09-11,86,86,False,0.86,73.96
2018-09-12,92,92,False,0.92,84.64
2018-09-13,83,83,False,0.83,68.89
2018-09-14,74,74,False,0.74,54.76
2018-09-15,58,58,False,0.58,33.64
2018-09-16,44,44,False,0.44,19.36
2018-09-17,98,98,False,0.98,96.03999999999999
2018-09-18,96,96,False,0.96,92.16
2018-09-19,92,92,False,0.92,84.64
2018-09-20,100,100,False,1.0,100.0
2018-09-21,82,82,False,0.82,67.24
2018-09-22,56,56,False,0.56,31.360000000000003
2018-09-23,43,43,False,0.43,18.49
2018-09-24,79,79,False,0.79,62.410000000000004
2018-09-25,89,89,False,0.89,79.21000000000001
2018-09-26,75,75,False,0.75,56.25
2018-09-27,86,86,False,0.86,73.96
2018-09-28,81,81,False,0.81,65.61
2018-09-29,55,55,False,0.55,30.250000000000004
2018-09-30,43,43,False,0.43,18.49
2018-10-01,83,83,False,0.83,68.89
2018-10-02,86,86,False,0.86,73.96
2018-10-03,88,88,False,0.88,77.44
2018-10-04,76,76,False,0.76,57.76
2018-10-05,75,75,False,0.75,56.25
2018-10-06,52,52,False,0.52,27.04
2018-10-07,49,49,False,0.49,24.009999999999998
2018-10-08,96,96,False,0.96,92.16
2018-10-09,88,88,False,0.88,77.44
2018-10-10,85,85,False,0.85,72.25
2018-10-11,91,91,False,0.91,82.81
2018-10-12,76,76,False,0.76,57.76
2018-10-13,53,53,False,0.53,28.09
2018-10-14,56,56,False,0.56,31.360000000000003
2018-10-15,88,88,False,0.88,77.44
2018-10-16,95,95,False,0.95,90.25
2018-10-17,79,79,False,0.79,62.410000000000004
2018-10-18,94,94,False,0.94,88.36
2018-10-19,68,68,False,0.68,46.24
2018-10-20,39,39,False,0.39,15.21
2018-10-21,54,54,False,0.54,29.160000000000004
2018-10-22,75,75,False,0.75,56.25
2018-10-23,83,83,False,0.83,68.89
2018-10-24,84,84,False,0.84,70.56
2018-10-25,74,74,False,0.74,54.76
2018-10-26,79,79,False,0.79,62.410000000000004
2018-10-27,55,55,False,0.55,30.250000000000004
2018-10-28,55,55,False,0.55,30.250000000000004
2018-10-29,100,100,False,1.0,100.0
2018-10-30,77,77,False,0.77,59.29
2018-10-31,77,77,False,0.77,59.29
2018-11-01,75,75,False,0.75,56.25
2018-11-02,85,85,False,0.85,72.25
2018-11-03,54,54,False,0.54,29.160000000000004
2018-11-04,57,57,False,0.57,32.489999999999995
2018-11-05,100,100,False,1.0,100.0
2018-11-06,83,83,False,0.83,68.89
2018-11-07,84,84,False,0.84,70.56
2018-11-08,84,84,False,0.84,70.56
2018-11-09,84,84,False,0.84,70.56
2018-11-10,51,51,False,0.51,26.01
2018-11-11,56,56,False,0.56,31.360000000000003
2018-11-12,86,86,False,0.86,73.96
2018-11-13,94,94,False,0.94,88.36
2018-11-14,91,91,False,0.91,82.81
2018-11-15,84,84,False,0.84,70.56
2018-11-16,78,78,False,0.78,60.84
2018-11-17,50,50,False,0.5,25.0
2018-11-18,51,51,False,0.51,26.01
2018-11-19,77,77,False,0.77,59.29
2018-11-20,83,83,False,0.83,68.89
2018-11-21,60,60,False,0.6,36.0
2018-11-22,29,29,False,0.29,8.41
2018-11-23,37,37,False,0.37,13.69
2018-11-24,42,42,False,0.42,17.64
2018-11-25,51,51,False,0.51,26.01
2018-11-26,82,82,False,0.82,67.24
2018-11-27,91,91,False,0.91,82.81
2018-11-28,75,75,False,0.75,56.25
2018-11-29,89,89,False,0.89,79.21000000000001
2018-11-30,84,84,False,0.84,70.56
2018-12-01,55,55,False,0.55,30.250000000000004
2018-12-02,50,50,False,0.5,25.0
2018-12-03,88,88,False,0.88,77.44
2018-12-04,88,88,False,0.88,77.44
2018-12-05,91,91,False,0.91,82.81
2018-12-06,86,86,False,0.86,73.96
2018-12-07,75,75,False,0.75,56.25
2018-12-08,55,55,False,0.55,30.250000000000004
2018-12-09,60,60,False,0.6,36.0
2018-12-10,85,85,False,0.85,72.25
2018-12-11,83,83,False,0.83,68.89
2018-12-12,89,89,False,0.89,79.21000000000001
2018-12-13,96,96,False,0.96,92.16
2018-12-14,74,74,False,0.74,54.76
2018-12-15,50,50,False,0.5,25.0
2018-12-16,47,47,False,0.47,22.09
2018-12-17,77,77,False,0.77,59.29
2018-12-18,83,83,False,0.83,68.89
2018-12-19,79,79,False,0.79,62.410000000000004
2018-12-20,82,82,False,0.82,67.24
2018-12-21,73,73,False,0.73,53.29
2018-12-22,50,50,False,0.5,25.0
2018-12-23,38,38,False,0.38,14.44
2018-12-24,42,42,False,0.42,17.64
2018-12-25,29,29,False,0.29,8.41
2018-12-26,76,76,False,0.76,57.76
2018-12-27,91,91,False,0.91,82.81
2018-12-28,100,100,False,1.0,100.0
2018-12-29,55,55,False,0.55,30.250000000000004
2018-12-30,46,46,False,0.46,21.16
2018-12-31,71,71,False,0.71,50.41
2019-01-01,54,54,False,0.54,29.160000000000004
2019-01-02,89,89,False,0.89,79.21000000000001
2019-01-03,97,97,False,0.97,94.09
2019-01-04,88,88,False,0.88,77.44
2019-01-05,64,64,False,0.64,40.96
2019-01-06,43,43,False,0.43,18.49
2019-01-07,80,80,False,0.8,64.0
2019-01-08,97,97,False,0.97,94.09
2019-01-09,88,88,False,0.88,77.44
2019-01-10,100,100,False,1.0,100.0
2019-01-11,69,69,False,0.69,47.61
2019-01-12,50,50,False,0.5,25.0
2019-01-13,43,43,False,0.43,18.49
2019-01-14,82,82,False,0.82,67.24
2019-01-15,86,86,False,0.86,73.96
2019-01-16,90,90,False,0.9,81.0
2019-01-17,86,86,False,0.86,73.96
2019-01-18,80,80,False,0.8,64.0
2019-01-19,47,47,False,0.47,22.09
2019-01-20,54,54,False,0.54,29.160000000000004
2019-01-21,77,77,False,0.77,59.29
2019-01-22,93,93,False,0.93,86.49000000000001
2019-01-23,89,89,False,0.89,79.21000000000001
2019-01-24,94,94,False,0.94,88.36
2019-01-25,93,93,False,0.93,86.49000000000001
2019-01-26,56,56,False,0.56,31.360000000000003
2019-01-27,45,45,False,0.45,20.25
2019-01-28,87,87,False,0.87,75.69
2019-01-29,90,90,False,0.9,81.0
2019-01-30,90,90,False,0.9,81.0
2019-01-31,88,88,False,0.88,77.44
2019-02-01,98,98,False,0.98,96.03999999999999
2019-02-02,71,71,False,0.71,50.41
2019-02-03,54,54,False,0.54,29.160000000000004
2019-02-04,91,91,False,0.91,82.81
2019-02-05,96,96,False,0.96,92.16
2019-02-06,92,92,False,0.92,84.64
2019-02-07,98,98,False,0.98,96.03999999999999
2019-02-08,90,90,False,0.9,81.0
2019-02-09,48,48,False,0.48,23.04
2019-02-10,61,61,False,0.61,37.21
2019-02-11,95,95,False,0.95,90.25
2019-02-12,91,91,False,0.91,82.81
2019-02-13,85,85,False,0.85,72.25
2019-02-14,81,81,False,0.81,65.61
2019-02-15,87,87,False,0.87,75.69
2019-02-16,50,50,False,0.5,25.0
2019-02-17,53,53,False,0.53,28.09
2019-02-18,80,80,False,0.8,64.0
2019-02-19,97,97,False,0.97,94.09
2019-02-20,100,100,False,1.0,100.0
2019-02-21,96,96,False,0.96,92.16
2019-02-22,85,85,False,0.85,72.25
2019-02-23,84,84,False,0.84,70.56
2019-02-24,44,44,False,0.44,19.36
2019-02-25,89,89,False,0.89,79.21000000000001
2019-02-26,88,88,False,0.88,77.44
2019-02-27,95,95,False,0.95,90.25
2019-02-28,89,89,False,0.89,79.21000000000001
2019-03-01,87,87,False,0.87,75.69
2019-03-02,53,53,False,0.53,28.09
2019-03-03,72,72,False,0.72,51.839999999999996
2019-03-04,94,94,False,0.94,88.36
2019-03-05,96,96,False,0.96,92.16
2019-03-06,98,98,False,0.98,96.03999999999999
2019-03-07,94,94,False,0.94,88.36
2019-03-08,82,82,False,0.82,67.24
2019-03-09,58,58,False,0.58,33.64
2019-03-10,54,54,False,0.54,29.160000000000004
2019-03-11,96,96,False,0.96,92.16
2019-03-12,93,93,False,0.93,86.49000000000001
2019-03-13,95,95,False,0.95,90.25
2019-03-14,100,100,False,1.0,100.0
2019-03-15,85,85,False,0.85,72.25
2019-03-16,63,63,False,0.63,39.69
2019-03-17,63,63,False,0.63,39.69
2019-03-18,92,92,False,0.92,84.64
2019-03-19,100,100,False,1.0,100.0
2019-03-20,84,84,False,0.84,70.56
2019-03-21,87,87,False,0.87,75.69
2019-03-22,83,83,False,0.83,68.89
2019-03-23,57,57,False,0.57,32.489999999999995
2019-03-24,48,48,False,0.48,23.04
2019-03-25,99,99,False,0.99,98.01
2019-03-26,93,93,False,0.93,86.49000000000001
2019-03-27,96,96,False,0.96,92.16
2019-03-28,92,92,False,0.92,84.64
2019-03-29,86,86,False,0.86,73.96
2019-03-30,61,61,False,0.61,37.21
2019-03-31,75,75,False,0.75,56.25
2019-04-01,86,86,False,0.86,73.96
2019-04-02,89,89,False,0.89,79.21000000000001
2019-04-03,93,93,False,0.93,86.49000000000001
2019-04-04,100,100,False,1.0,100.0
2019-04-05,75,75,False,0.75,56.25
2019-04-06,48,48,False,0.48,23.04
2019-04-07,48,48,False,0.48,23.04
2019-04-08,88,88,False,0.88,77.44
2019-04-09,83,83,False,0.83,68.89
2019-04-10,75,75,False,0.75,56.25
2019-04-11,83,83,False,0.83,68.89
2019-04-12,78,78,False,0.78,60.84
2019-04-13,49,49,False,0.49,24.009999999999998
2019-04-14,44,44,False,0.44,19.36
2019-04-15,78,78,False,0.78,60.84
2019-04-16,72,72,False,0.72,51.839999999999996
2019-04-17,71,71,False,0.71,50.41
2019-04-18,80,80,False,0.8,64.0
2019-04-19,62,62,False,0.62,38.44
2019-04-20,40,40,False,0.4,16.0
2019-04-21,43,43,False,0.43,18.49
2019-04-22,78,78,False,0.78,60.84
2019-04-23,82,82,False,0.82,67.24
2019-04-24,95,95,False,0.95,90.25
2019-04-25,83,83,False,0.83,68.89
2019-04-26,71,71,False,0.71,50.41
2019-04-27,46,46,False,0.46,21.16
2019-04-28,46,46,False,0.46,21.16
2019-04-29,83,83,False,0.83,68.89
2019-04-30,91,91,False,0.91,82.81
2019-05-01,100,100,False,1.0,100.0
2019-05-02,97,97,False,0.97,94.09
2019-05-03,78,78,False,0.78,60.84
2019-05-04,57,57,False,0.57,32.489999999999995
2019-05-05,57,57,False,0.57,32.489999999999995
2019-05-06,96,96,False,0.96,92.16
2019-05-07,89,89,False,0.89,79.21000000000001
2019-05-08,78,78,False,0.78,60.84
2019-05-09,74,74,False,0.74,54.76
2019-05-10,83,83,False,0.83,68.89
2019-05-11,39,39,False,0.39,15.21
2019-05-12,53,53,False,0.53,28.09
2019-05-13,73,73,False,0.73,53.29
2019-05-14,99,99,False,0.99,98.01
2019-05-15,94,94,False,0.94,88.36
2019-05-16,93,93,False,0.93,86.49000000000001
2019-05-17,77,77,False,0.77,59.29
2019-05-18,65,65,False,0.65,42.25
2019-05-19,43,43,False,0.43,18.49
2019-05-20,90,90,False,0.9,81.0
2019-05-21,94,94,False,0.94,88.36
2019-05-22,80,80,False,0.8,64.0
2019-05-23,88,88,False,0.88,77.44
2019-05-24,77,77,False,0.77,59.29
2019-05-25,41,41,False,0.41,16.81
2019-05-26,38,38,False,0.38,14.44
2019-05-27,57,57,False,0.57,32.489999999999995
2019-05-28,89,89,False,0.89,79.21000000000001
2019-05-29,89,89,False,0.89,79.21000000000001
2019-05-30,94,94,False,0.94,88.36
2019-05-31,86,86,False,0.86,73.96
2019-06-01,54,54,False,0.54,29.160000000000004
2019-06-02,48,48,False,0.48,23.04
2019-06-03,88,88,False,0.88,77.44
2019-06-04,86,86,False,0.86,73.96
2019-06-05,86,86,False,0.86,73.96
2019-06-06,82,82,False,0.82,67.24
2019-06-07,88,88,False,0.88,77.44
2019-06-08,49,49,False,0.49,24.009999999999998
2019-06-09,48,48,False,0.48,23.04
2019-06-10,84,84,False,0.84,70.56
2019-06-11,82,82,False,0.82,67.24
2019-06-12,82,82,False,0.82,67.24
2019-06-13,85,85,False,0.85,72.25
2019-06-14,88,88,False,0.88,77.44
2019-06-15,50,50,False,0.5,25.0
2019-06-16,63,63,False,0.63,39.69
2019-06-17,82,82,False,0.82,67.24
2019-06-18,99,99,False,0.99,98.01
2019-06-19,84,84,False,0.84,70.56
2019-06-20,80,80,False,0.8,64.0
2019-06-21,82,82,False,0.82,67.24
2019-06-22,48,48,False,0.48,23.04
2019-06-23,43,43,False,0.43,18.49
2019-06-24,79,79,False,0.79,62.410000000000004
2019-06-25,97,97,False,0.97,94.09
2019-06-26,100,100,False,1.0,100.0
2019-06-27,88,88,False,0.88,77.44
2019-06-28,78,78,False,0.78,60.84
2019-06-29,46,46,False,0.46,21.16
2019-06-30,38,38,False,0.38,14.44
2019-07-01,87,87,False,0.87,75.69
2019-07-02,86,86,False,0.86,73.96
2019-07-03,85,85,False,0.85,72.25
2019-07-04,58,58,False,0.58,33.64
2019-07-05,61,61,False,0.61,37.21
2019-07-06,63,63,False,0.63,39.69
2019-07-07,46,46,False,0.46,21.16
2019-07-08,89,89,False,0.89,79.21000000000001
2019-07-09,100,100,False,1.0,100.0
2019-07-10,97,97,False,0.97,94.09
2019-07-11,91,91,False,0.91,82.81
2019-07-12,86,86,False,0.86,73.96
2019-07-13,47,47,False,0.47,22.09
2019-07-14,43,43,False,0.43,18.49
2019-07-15,92,92,False,0.92,84.64
2019-07-16,89,89,False,0.89,79.21000000000001
2019-07-17,90,90,False,0.9,81.0
2019-07-18,95,95,False,0.95,90.25
2019-07-19,84,84,False,0.84,70.56
2019-07-20,64,64,False,0.64,40.96
2019-07-21,54,54,False,0.54,29.160000000000004
2019-07-22,93,93,False,0.93,86.49000000000001
2019-07-23,77,77,False,0.77,59.29
2019-07-24,89,89,False,0.89,79.21000000000001
2019-07-25,99,99,False,0.99,98.01
2019-07-26,70,70,False,0.7,49.0
2019-07-27,51,51,False,0.51,26.01
2019-07-28,57,57,False,0.57,32.489999999999995
2019-07-29,94,94,False,0.94,88.36
2019-07-30,91,91,False,0.91,82.81
2019-07-31,93,93,False,0.93,86.49000000000001
2019-08-01,99,99,False,0.99,98.01
2019-08-02,86,86,False,0.86,73.96
2019-08-03,46,46,False,0.46,21.16
2019-08-04,60,60,False,0.6,36.0
2019-08-05,79,79,False,0.79,62.410000000000004
2019-08-06,98,98,False,0.98,96.03999999999999
2019-08-07,78,78,False,0.78,60.84
2019-08-08,72,72,False,0.72,51.839999999999996
2019-08-09,96,96,False,0.96,92.16
2019-08-10,50,50,False,0.5,25.0
2019-08-11,44,44,False,0.44,19.36
2019-08-12,92,92,False,0.92,84.64
2019-08-13,92,92,False,0.92,84.64
2019-08-14,98,98,False,0.98,96.03999999999999
2019-08-15,97,97,False,0.97,94.09
2019-08-16,100,100,False,1.0,100.0
2019-08-17,56,56,False,0.56,31.360000000000003
2019-08-18,44,44,False,0.44,19.36
2019-08-19,93,93,False,0.93,86.49000000000001
2019-08-20,94,94,False,0.94,88.36
2019-08-21,86,86,False,0.86,73.96
2019-08-22,79,79,False,0.79,62.410000000000004
2019-08-23,86,86,False,0.86,73.96
2019-08-24,50,50,False,0.5,25.0
2019-08-25,60,60,False,0.6,36.0
2019-08-26,85,85,False,0.85,72.25
2019-08-27,89,89,False,0.89,79.21000000000001
2019-08-28,96,96,False,0.96,92.16
2019-08-29,92,92,False,0.92,84.64
2019-08-30,83,83,False,0.83,68.89
2019-08-31,56,56,False,0.56,31.360000000000003
2019-09-01,46,46,False,0.46,21.16
2019-09-02,54,54,False,0.54,29.160000000000004
2019-09-03,87,87,False,0.87,75.69
2019-09-04,97,97,False,0.97,94.09
2019-09-05,91,91,False,0.91,82.81
2019-09-06,79,79,False,0.79,62.410000000000004
2019-09-07,65,65,False,0.65,42.25
2019-09-08,56,56,False,0.56,31.360000000000003
2019-09-09,92,92,False,0.92,84.64
2019-09-10,90,90,False,0.9,81.0
2019-09-11,98,98,False,0.98,96.03999999999999
2019-09-12,90,90,False,0.9,81.0
2019-09-13,94,94,False,0.94,88.36
2019-09-14,58,58,False,0.58,33.64
2019-09-15,54,54,False,0.54,29.160000000000004
2019-09-16,89,89,False,0.89,79.21000000000001
2019-09-17,99,99,False,0.99,98.01
2019-09-18,96,96,False,0.96,92.16
2019-09-19,93,93,False,0.93,86.49000000000001
2019-09-20,92,92,False,0.92,84.64
2019-09-21,61,61,False,0.61,37.21
2019-09-22,54,54,False,0.54,29.160000000000004
2019-09-23,83,83,False,0.83,68.89
2019-09-24,94,94,False,0.94,88.36
2019-09-25,92,92,False,0.92,84.64
2019-09-26,94,94,False,0.94,88.36
2019-09-27,99,99,False,0.99,98.01
2019-09-28,54,54,False,0.54,29.160000000000004
2019-09-29,57,57,False,0.57,32.489999999999995
2019-09-30,100,100,False,1.0,100.0
2019-10-01,100,100,False,1.0,100.0
2019-10-02,80,80,False,0.8,64.0
2019-10-03,94,94,False,0.94,88.36
2019-10-04,72,72,False,0.72,51.839999999999996
2019-10-05,56,56,False,0.56,31.360000000000003
2019-10-06,48,48,False,0.48,23.04
2019-10-07,90,90,False,0.9,81.0
2019-10-08,81,81,False,0.81,65.61
2019-10-09,86,86,False,0.86,73.96
2019-10-10,70,70,False,0.7,49.0
2019-10-11,76,76,False,0.76,57.76
2019-10-12,52,52,False,0.52,27.04
2019-10-13,42,42,False,0.42,17.64
2019-10-14,70,70,False,0.7,49.0
2019-10-15,89,89,False,0.89,79.21000000000001
2019-10-16,88,88,False,0.88,77.44
2019-10-17,84,84,False,0.84,70.56
2019-10-18,77,77,False,0.77,59.29
2019-10-19,53,53,False,0.53,28.09
2019-10-20,58,58,False,0.58,33.64
2019-10-21,86,86,False,0.86,73.96
2019-10-22,84,84,False,0.84,70.56
2019-10-23,96,96,False,0.96,92.16
2019-10-24,87,87,False,0.87,75.69
2019-10-25,85,85,False,0.85,72.25
2019-10-26,55,55,False,0.55,30.250000000000004
2019-10-27,51,51,False,0.51,26.01
2019-10-28,88,88,False,0.88,77.44
2019-10-29,87,87,False,0.87,75.69
2019-10-30,83,83,False,0.83,68.89
2019-10-31,87,87,False,0.87,75.69
2019-11-01,83,83,False,0.83,68.89
2019-11-02,59,59,False,0.59,34.809999999999995
2019-11-03,46,46,False,0.46,21.16
2019-11-04,82,82,False,0.82,67.24
2019-11-05,92,92,False,0.92,84.64
2019-11-06,100,100,False,1.0,100.0
2019-11-07,80,80,False,0.8,64.0
2019-11-08,84,84,False,0.84,70.56
2019-11-09,55,55,False,0.55,30.250000000000004
2019-11-10,52,52,False,0.52,27.04
2019-11-11,85,85,False,0.85,72.25
2019-11-12,84,84,False,0.84,70.56
2019-11-13,91,91,False,0.91,82.81
2019-11-14,91,91,False,0.91,82.81
2019-11-15,95,95,False,0.95,90.25
2019-11-16,54,54,False,0.54,29.160000000000004
2019-11-17,54,54,False,0.54,29.160000000000004
