date,luxury apartments_unscaled,luxury apartments_monthly,isPartial,scale,luxury apartments
2006-10-08,0,0,False,0.0,0.0
2006-10-09,51,51,False,0.51,26.01
2006-10-10,32,32,False,0.32,10.24
2006-10-11,47,47,False,0.47,22.09
2006-10-12,16,16,False,0.16,2.56
2006-10-13,0,0,False,0.0,0.0
2006-10-14,52,52,False,0.52,27.04
2006-10-15,25,25,False,0.25,6.25
2006-10-16,16,16,False,0.16,2.56
2006-10-17,15,15,False,0.15,2.25
2006-10-18,31,31,False,0.31,9.61
2006-10-19,0,0,False,0.0,0.0
2006-10-20,69,69,False,0.69,47.61
2006-10-21,51,51,False,0.51,26.01
2006-10-22,50,50,False,0.5,25.0
2006-10-23,16,16,False,0.16,2.56
2006-10-24,31,31,False,0.31,9.61
2006-10-25,31,31,False,0.31,9.61
2006-10-26,32,32,False,0.32,10.24
2006-10-27,17,17,False,0.17,2.89
2006-10-28,49,49,False,0.49,24.009999999999998
2006-10-29,100,100,False,1.0,100.0
2006-10-30,16,16,False,0.16,2.56
2006-10-31,47,47,False,0.47,22.09
2006-11-01,64,64,False,0.64,40.96
2006-11-02,20,20,False,0.2,4.0
2006-11-03,0,0,False,0.0,0.0
2006-11-04,31,31,False,0.31,9.61
2006-11-05,31,31,False,0.31,9.61
2006-11-06,100,100,False,1.0,100.0
2006-11-07,95,95,False,0.95,90.25
2006-11-08,0,0,False,0.0,0.0
2006-11-09,20,20,False,0.2,4.0
2006-11-10,22,22,False,0.22,4.84
2006-11-11,31,31,False,0.31,9.61
2006-11-12,30,30,False,0.3,9.0
2006-11-13,39,39,False,0.39,15.21
2006-11-14,38,38,False,0.38,14.44
2006-11-15,39,39,False,0.39,15.21
2006-11-16,20,20,False,0.2,4.0
2006-11-17,21,21,False,0.21,4.41
2006-11-18,92,92,False,0.92,84.64
2006-11-19,61,61,False,0.61,37.21
2006-11-20,20,20,False,0.2,4.0
2006-11-21,20,20,False,0.2,4.0
2006-11-22,22,22,False,0.22,4.84
2006-11-23,33,33,False,0.33,10.89
2006-11-24,30,30,False,0.3,9.0
2006-11-25,64,64,False,0.64,40.96
2006-11-26,0,0,False,0.0,0.0
2006-11-27,38,38,False,0.38,14.44
2006-11-28,19,19,False,0.19,3.61
2006-11-29,0,0,False,0.0,0.0
2006-11-30,19,19,False,0.19,3.61
2006-12-01,48,48,False,0.48,23.04
2006-12-02,34,34,False,0.34,11.56
2006-12-03,70,70,False,0.7,49.0
2006-12-04,45,45,False,0.45,20.25
2006-12-05,0,0,False,0.0,0.0
2006-12-06,45,45,False,0.45,20.25
2006-12-07,47,47,False,0.47,22.09
2006-12-08,48,48,False,0.48,23.04
2006-12-09,0,0,False,0.0,0.0
2006-12-10,35,35,False,0.35,12.25
2006-12-11,91,91,False,0.91,82.81
2006-12-12,45,45,False,0.45,20.25
2006-12-13,23,23,False,0.23,5.29
2006-12-14,24,24,False,0.24,5.76
2006-12-15,51,51,False,0.51,26.01
2006-12-16,0,0,False,0.0,0.0
2006-12-17,38,38,False,0.38,14.44
2006-12-18,49,49,False,0.49,24.009999999999998
2006-12-19,73,73,False,0.73,53.29
2006-12-20,0,0,False,0.0,0.0
2006-12-21,52,52,False,0.52,27.04
2006-12-22,29,29,False,0.29,8.41
2006-12-23,40,40,False,0.4,16.0
2006-12-24,45,45,False,0.45,20.25
2006-12-25,100,100,False,1.0,100.0
2006-12-26,33,33,False,0.33,10.89
2006-12-27,0,0,False,0.0,0.0
2006-12-28,0,0,False,0.0,0.0
2006-12-29,87,87,False,0.87,75.69
2006-12-30,0,0,False,0.0,0.0
2006-12-31,0,0,False,0.0,0.0
2007-01-01,61,61,False,0.61,37.21
2007-01-02,19,19,False,0.19,3.61
2007-01-03,17,17,False,0.17,2.89
2007-01-04,35,35,False,0.35,12.25
2007-01-05,36,36,False,0.36,12.959999999999999
2007-01-06,77,77,False,0.77,59.29
2007-01-07,52,52,False,0.52,27.04
2007-01-08,17,17,False,0.17,2.89
2007-01-09,34,34,False,0.34,11.56
2007-01-10,68,68,False,0.68,46.24
2007-01-11,52,52,False,0.52,27.04
2007-01-12,36,36,False,0.36,12.959999999999999
2007-01-13,0,0,False,0.0,0.0
2007-01-14,0,0,False,0.0,0.0
2007-01-15,55,55,False,0.55,30.250000000000004
2007-01-16,17,17,False,0.17,2.89
2007-01-17,34,34,False,0.34,11.56
2007-01-18,34,34,False,0.34,11.56
2007-01-19,18,18,False,0.18,3.2399999999999998
2007-01-20,49,49,False,0.49,24.009999999999998
2007-01-21,75,75,False,0.75,56.25
2007-01-22,17,17,False,0.17,2.89
2007-01-23,49,49,False,0.49,24.009999999999998
2007-01-24,100,100,False,1.0,100.0
2007-01-25,67,67,False,0.67,44.89
2007-01-26,18,18,False,0.18,3.2399999999999998
2007-01-27,49,49,False,0.49,24.009999999999998
2007-01-28,25,25,False,0.25,6.25
2007-01-29,33,33,False,0.33,10.89
2007-01-30,48,48,False,0.48,23.04
2007-01-31,33,33,False,0.33,10.89
2007-02-01,53,53,False,0.53,28.09
2007-02-02,0,0,False,0.0,0.0
2007-02-03,20,20,False,0.2,4.0
2007-02-04,100,100,False,1.0,100.0
2007-02-05,28,28,False,0.28,7.840000000000001
2007-02-06,52,52,False,0.52,27.04
2007-02-07,26,26,False,0.26,6.76
2007-02-08,13,13,False,0.13,1.69
2007-02-09,28,28,False,0.28,7.840000000000001
2007-02-10,59,59,False,0.59,34.809999999999995
2007-02-11,59,59,False,0.59,34.809999999999995
2007-02-12,0,0,False,0.0,0.0
2007-02-13,13,13,False,0.13,1.69
2007-02-14,53,53,False,0.53,28.09
2007-02-15,27,27,False,0.27,7.290000000000001
2007-02-16,0,0,False,0.0,0.0
2007-02-17,40,40,False,0.4,16.0
2007-02-18,0,0,False,0.0,0.0
2007-02-19,0,0,False,0.0,0.0
2007-02-20,13,13,False,0.13,1.69
2007-02-21,13,13,False,0.13,1.69
2007-02-22,27,27,False,0.27,7.290000000000001
2007-02-23,42,42,False,0.42,17.64
2007-02-24,20,20,False,0.2,4.0
2007-02-25,57,57,False,0.57,32.489999999999995
2007-02-26,39,39,False,0.39,15.21
2007-02-27,13,13,False,0.13,1.69
2007-02-28,26,26,False,0.26,6.76
2007-03-01,16,16,False,0.16,2.56
2007-03-02,34,34,False,0.34,11.56
2007-03-03,48,48,False,0.48,23.04
2007-03-04,49,49,False,0.49,24.009999999999998
2007-03-05,65,65,False,0.65,42.25
2007-03-06,79,79,False,0.79,62.410000000000004
2007-03-07,47,47,False,0.47,22.09
2007-03-08,32,32,False,0.32,10.24
2007-03-09,17,17,False,0.17,2.89
2007-03-10,24,24,False,0.24,5.76
2007-03-11,74,74,False,0.74,54.76
2007-03-12,33,33,False,0.33,10.89
2007-03-13,65,65,False,0.65,42.25
2007-03-14,0,0,False,0.0,0.0
2007-03-15,66,66,False,0.66,43.56
2007-03-16,69,69,False,0.69,47.61
2007-03-17,74,74,False,0.74,54.76
2007-03-18,25,25,False,0.25,6.25
2007-03-19,49,49,False,0.49,24.009999999999998
2007-03-20,17,17,False,0.17,2.89
2007-03-21,49,49,False,0.49,24.009999999999998
2007-03-22,81,81,False,0.81,65.61
2007-03-23,17,17,False,0.17,2.89
2007-03-24,73,73,False,0.73,53.29
2007-03-25,100,100,False,1.0,100.0
2007-03-26,80,80,False,0.8,64.0
2007-03-27,16,16,False,0.16,2.56
2007-03-28,32,32,False,0.32,10.24
2007-03-29,49,49,False,0.49,24.009999999999998
2007-03-30,69,69,False,0.69,47.61
2007-03-31,25,25,False,0.25,6.25
2007-04-01,26,26,False,0.26,6.76
2007-04-02,52,52,False,0.52,27.04
2007-04-03,34,34,False,0.34,11.56
2007-04-04,34,34,False,0.34,11.56
2007-04-05,35,35,False,0.35,12.25
2007-04-06,80,80,False,0.8,64.0
2007-04-07,52,52,False,0.52,27.04
2007-04-08,56,56,False,0.56,31.360000000000003
2007-04-09,34,34,False,0.34,11.56
2007-04-10,49,49,False,0.49,24.009999999999998
2007-04-11,16,16,False,0.16,2.56
2007-04-12,49,49,False,0.49,24.009999999999998
2007-04-13,36,36,False,0.36,12.959999999999999
2007-04-14,25,25,False,0.25,6.25
2007-04-15,48,48,False,0.48,23.04
2007-04-16,49,49,False,0.49,24.009999999999998
2007-04-17,32,32,False,0.32,10.24
2007-04-18,16,16,False,0.16,2.56
2007-04-19,100,100,False,1.0,100.0
2007-04-20,54,54,False,0.54,29.160000000000004
2007-04-21,54,54,False,0.54,29.160000000000004
2007-04-22,53,53,False,0.53,28.09
2007-04-23,99,99,False,0.99,98.01
2007-04-24,32,32,False,0.32,10.24
2007-04-25,0,0,False,0.0,0.0
2007-04-26,49,49,False,0.49,24.009999999999998
2007-04-27,71,71,False,0.71,50.41
2007-04-28,0,0,False,0.0,0.0
2007-04-29,53,53,False,0.53,28.09
2007-04-30,66,66,False,0.66,43.56
2007-05-01,61,61,False,0.61,37.21
2007-05-02,0,0,False,0.0,0.0
2007-05-03,16,16,False,0.16,2.56
2007-05-04,16,16,False,0.16,2.56
2007-05-05,47,47,False,0.47,22.09
2007-05-06,47,47,False,0.47,22.09
2007-05-07,73,73,False,0.73,53.29
2007-05-08,73,73,False,0.73,53.29
2007-05-09,15,15,False,0.15,2.25
2007-05-10,90,90,False,0.9,81.0
2007-05-11,16,16,False,0.16,2.56
2007-05-12,75,75,False,0.75,56.25
2007-05-13,100,100,False,1.0,100.0
2007-05-14,0,0,False,0.0,0.0
2007-05-15,15,15,False,0.15,2.25
2007-05-16,43,43,False,0.43,18.49
2007-05-17,45,45,False,0.45,20.25
2007-05-18,64,64,False,0.64,40.96
2007-05-19,24,24,False,0.24,5.76
2007-05-20,47,47,False,0.47,22.09
2007-05-21,59,59,False,0.59,34.809999999999995
2007-05-22,29,29,False,0.29,8.41
2007-05-23,59,59,False,0.59,34.809999999999995
2007-05-24,31,31,False,0.31,9.61
2007-05-25,17,17,False,0.17,2.89
2007-05-26,25,25,False,0.25,6.25
2007-05-27,53,53,False,0.53,28.09
2007-05-28,91,91,False,0.91,82.81
2007-05-29,44,44,False,0.44,19.36
2007-05-30,59,59,False,0.59,34.809999999999995
2007-05-31,75,75,False,0.75,56.25
2007-06-01,33,33,False,0.33,10.89
2007-06-02,64,64,False,0.64,40.96
2007-06-03,32,32,False,0.32,10.24
2007-06-04,40,40,False,0.4,16.0
2007-06-05,10,10,False,0.1,1.0
2007-06-06,31,31,False,0.31,9.61
2007-06-07,0,0,False,0.0,0.0
2007-06-08,68,68,False,0.68,46.24
2007-06-09,49,49,False,0.49,24.009999999999998
2007-06-10,34,34,False,0.34,11.56
2007-06-11,74,74,False,0.74,54.76
2007-06-12,31,31,False,0.31,9.61
2007-06-13,42,42,False,0.42,17.64
2007-06-14,54,54,False,0.54,29.160000000000004
2007-06-15,12,12,False,0.12,1.44
2007-06-16,37,37,False,0.37,13.69
2007-06-17,39,39,False,0.39,15.21
2007-06-18,56,56,False,0.56,31.360000000000003
2007-06-19,11,11,False,0.11,1.21
2007-06-20,57,57,False,0.57,32.489999999999995
2007-06-21,35,35,False,0.35,12.25
2007-06-22,34,34,False,0.34,11.56
2007-06-23,83,83,False,0.83,68.89
2007-06-24,100,100,False,1.0,100.0
2007-06-25,52,52,False,0.52,27.04
2007-06-26,31,31,False,0.31,9.61
2007-06-27,72,72,False,0.72,51.839999999999996
2007-06-28,32,32,False,0.32,10.24
2007-06-29,0,0,False,0.0,0.0
2007-06-30,33,33,False,0.33,10.89
2007-07-01,21,21,False,0.21,4.41
2007-07-02,79,79,False,0.79,62.410000000000004
2007-07-03,13,13,False,0.13,1.69
2007-07-04,19,19,False,0.19,3.61
2007-07-05,28,28,False,0.28,7.840000000000001
2007-07-06,14,14,False,0.14,1.9600000000000002
2007-07-07,20,20,False,0.2,4.0
2007-07-08,20,20,False,0.2,4.0
2007-07-09,63,63,False,0.63,39.69
2007-07-10,13,13,False,0.13,1.69
2007-07-11,38,38,False,0.38,14.44
2007-07-12,39,39,False,0.39,15.21
2007-07-13,41,41,False,0.41,16.81
2007-07-14,60,60,False,0.6,36.0
2007-07-15,40,40,False,0.4,16.0
2007-07-16,25,25,False,0.25,6.25
2007-07-17,37,37,False,0.37,13.69
2007-07-18,75,75,False,0.75,56.25
2007-07-19,63,63,False,0.63,39.69
2007-07-20,41,41,False,0.41,16.81
2007-07-21,60,60,False,0.6,36.0
2007-07-22,83,83,False,0.83,68.89
2007-07-23,100,100,False,1.0,100.0
2007-07-24,12,12,False,0.12,1.44
2007-07-25,25,25,False,0.25,6.25
2007-07-26,52,52,False,0.52,27.04
2007-07-27,81,81,False,0.81,65.61
2007-07-28,77,77,False,0.77,59.29
2007-07-29,20,20,False,0.2,4.0
2007-07-30,62,62,False,0.62,38.44
2007-07-31,12,12,False,0.12,1.44
2007-08-01,60,60,False,0.6,36.0
2007-08-02,15,15,False,0.15,2.25
2007-08-03,48,48,False,0.48,23.04
2007-08-04,94,94,False,0.94,88.36
2007-08-05,71,71,False,0.71,50.41
2007-08-06,88,88,False,0.88,77.44
2007-08-07,87,87,False,0.87,75.69
2007-08-08,44,44,False,0.44,19.36
2007-08-09,60,60,False,0.6,36.0
2007-08-10,32,32,False,0.32,10.24
2007-08-11,70,70,False,0.7,49.0
2007-08-12,71,71,False,0.71,50.41
2007-08-13,15,15,False,0.15,2.25
2007-08-14,15,15,False,0.15,2.25
2007-08-15,44,44,False,0.44,19.36
2007-08-16,0,0,False,0.0,0.0
2007-08-17,48,48,False,0.48,23.04
2007-08-18,68,68,False,0.68,46.24
2007-08-19,89,89,False,0.89,79.21000000000001
2007-08-20,29,29,False,0.29,8.41
2007-08-21,100,100,False,1.0,100.0
2007-08-22,43,43,False,0.43,18.49
2007-08-23,73,73,False,0.73,53.29
2007-08-24,47,47,False,0.47,22.09
2007-08-25,22,22,False,0.22,4.84
2007-08-26,66,66,False,0.66,43.56
2007-08-27,0,0,False,0.0,0.0
2007-08-28,28,28,False,0.28,7.840000000000001
2007-08-29,72,72,False,0.72,51.839999999999996
2007-08-30,44,44,False,0.44,19.36
2007-08-31,16,16,False,0.16,2.56
2007-09-01,40,40,False,0.4,16.0
2007-09-02,63,63,False,0.63,39.69
2007-09-03,54,54,False,0.54,29.160000000000004
2007-09-04,38,38,False,0.38,14.44
2007-09-05,50,50,False,0.5,25.0
2007-09-06,100,100,False,1.0,100.0
2007-09-07,26,26,False,0.26,6.76
2007-09-08,55,55,False,0.55,30.250000000000004
2007-09-09,72,72,False,0.72,51.839999999999996
2007-09-10,36,36,False,0.36,12.959999999999999
2007-09-11,48,48,False,0.48,23.04
2007-09-12,12,12,False,0.12,1.44
2007-09-13,25,25,False,0.25,6.25
2007-09-14,78,78,False,0.78,60.84
2007-09-15,37,37,False,0.37,13.69
2007-09-16,55,55,False,0.55,30.250000000000004
2007-09-17,24,24,False,0.24,5.76
2007-09-18,0,0,False,0.0,0.0
2007-09-19,24,24,False,0.24,5.76
2007-09-20,36,36,False,0.36,12.959999999999999
2007-09-21,26,26,False,0.26,6.76
2007-09-22,36,36,False,0.36,12.959999999999999
2007-09-23,54,54,False,0.54,29.160000000000004
2007-09-24,59,59,False,0.59,34.809999999999995
2007-09-25,24,24,False,0.24,5.76
2007-09-26,0,0,False,0.0,0.0
2007-09-27,12,12,False,0.12,1.44
2007-09-28,26,26,False,0.26,6.76
2007-09-29,38,38,False,0.38,14.44
2007-09-30,37,37,False,0.37,13.69
2007-10-01,32,32,False,0.32,10.24
2007-10-02,42,42,False,0.42,17.64
2007-10-03,43,43,False,0.43,18.49
2007-10-04,43,43,False,0.43,18.49
2007-10-05,34,34,False,0.34,11.56
2007-10-06,67,67,False,0.67,44.89
2007-10-07,33,33,False,0.33,10.89
2007-10-08,32,32,False,0.32,10.24
2007-10-09,63,63,False,0.63,39.69
2007-10-10,63,63,False,0.63,39.69
2007-10-11,11,11,False,0.11,1.21
2007-10-12,23,23,False,0.23,5.29
2007-10-13,100,100,False,1.0,100.0
2007-10-14,0,0,False,0.0,0.0
2007-10-15,21,21,False,0.21,4.41
2007-10-16,10,10,False,0.1,1.0
2007-10-17,42,42,False,0.42,17.64
2007-10-18,43,43,False,0.43,18.49
2007-10-19,34,34,False,0.34,11.56
2007-10-20,33,33,False,0.33,10.89
2007-10-21,48,48,False,0.48,23.04
2007-10-22,41,41,False,0.41,16.81
2007-10-23,30,30,False,0.3,9.0
2007-10-24,20,20,False,0.2,4.0
2007-10-25,42,42,False,0.42,17.64
2007-10-26,45,45,False,0.45,20.25
2007-10-27,16,16,False,0.16,2.56
2007-10-28,0,0,False,0.0,0.0
2007-10-29,20,20,False,0.2,4.0
2007-10-30,41,41,False,0.41,16.81
2007-10-31,43,43,False,0.43,18.49
2007-11-01,60,60,False,0.6,36.0
2007-11-02,72,72,False,0.72,51.839999999999996
2007-11-03,34,34,False,0.34,11.56
2007-11-04,84,84,False,0.84,70.56
2007-11-05,0,0,False,0.0,0.0
2007-11-06,32,32,False,0.32,10.24
2007-11-07,54,54,False,0.54,29.160000000000004
2007-11-08,55,55,False,0.55,30.250000000000004
2007-11-09,24,24,False,0.24,5.76
2007-11-10,17,17,False,0.17,2.89
2007-11-11,100,100,False,1.0,100.0
2007-11-12,22,22,False,0.22,4.84
2007-11-13,54,54,False,0.54,29.160000000000004
2007-11-14,21,21,False,0.21,4.41
2007-11-15,55,55,False,0.55,30.250000000000004
2007-11-16,12,12,False,0.12,1.44
2007-11-17,33,33,False,0.33,10.89
2007-11-18,16,16,False,0.16,2.56
2007-11-19,22,22,False,0.22,4.84
2007-11-20,33,33,False,0.33,10.89
2007-11-21,48,48,False,0.48,23.04
2007-11-22,35,35,False,0.35,12.25
2007-11-23,16,16,False,0.16,2.56
2007-11-24,34,34,False,0.34,11.56
2007-11-25,16,16,False,0.16,2.56
2007-11-26,21,21,False,0.21,4.41
2007-11-27,61,61,False,0.61,37.21
2007-11-28,52,52,False,0.52,27.04
2007-11-29,0,0,False,0.0,0.0
2007-11-30,22,22,False,0.22,4.84
2007-12-01,14,14,False,0.14,1.9600000000000002
2007-12-02,100,100,False,1.0,100.0
2007-12-03,0,0,False,0.0,0.0
2007-12-04,48,48,False,0.48,23.04
2007-12-05,10,10,False,0.1,1.0
2007-12-06,30,30,False,0.3,9.0
2007-12-07,21,21,False,0.21,4.41
2007-12-08,43,43,False,0.43,18.49
2007-12-09,15,15,False,0.15,2.25
2007-12-10,10,10,False,0.1,1.0
2007-12-11,10,10,False,0.1,1.0
2007-12-12,40,40,False,0.4,16.0
2007-12-13,20,20,False,0.2,4.0
2007-12-14,21,21,False,0.21,4.41
2007-12-15,0,0,False,0.0,0.0
2007-12-16,15,15,False,0.15,2.25
2007-12-17,10,10,False,0.1,1.0
2007-12-18,31,31,False,0.31,9.61
2007-12-19,0,0,False,0.0,0.0
2007-12-20,44,44,False,0.44,19.36
2007-12-21,36,36,False,0.36,12.959999999999999
2007-12-22,50,50,False,0.5,25.0
2007-12-23,53,53,False,0.53,28.09
2007-12-24,16,16,False,0.16,2.56
2007-12-25,42,42,False,0.42,17.64
2007-12-26,14,14,False,0.14,1.9600000000000002
2007-12-27,37,37,False,0.37,13.69
2007-12-28,24,24,False,0.24,5.76
2007-12-29,0,0,False,0.0,0.0
2007-12-30,65,65,False,0.65,42.25
2007-12-31,39,39,False,0.39,15.21
2008-01-01,19,19,False,0.19,3.61
2008-01-02,36,36,False,0.36,12.959999999999999
2008-01-03,12,12,False,0.12,1.44
2008-01-04,12,12,False,0.12,1.44
2008-01-05,16,16,False,0.16,2.56
2008-01-06,100,100,False,1.0,100.0
2008-01-07,34,34,False,0.34,11.56
2008-01-08,67,67,False,0.67,44.89
2008-01-09,11,11,False,0.11,1.21
2008-01-10,56,56,False,0.56,31.360000000000003
2008-01-11,46,46,False,0.46,21.16
2008-01-12,65,65,False,0.65,42.25
2008-01-13,0,0,False,0.0,0.0
2008-01-14,44,44,False,0.44,19.36
2008-01-15,32,32,False,0.32,10.24
2008-01-16,22,22,False,0.22,4.84
2008-01-17,44,44,False,0.44,19.36
2008-01-18,12,12,False,0.12,1.44
2008-01-19,79,79,False,0.79,62.410000000000004
2008-01-20,65,65,False,0.65,42.25
2008-01-21,36,36,False,0.36,12.959999999999999
2008-01-22,10,10,False,0.1,1.0
2008-01-23,53,53,False,0.53,28.09
2008-01-24,11,11,False,0.11,1.21
2008-01-25,34,34,False,0.34,11.56
2008-01-26,63,63,False,0.63,39.69
2008-01-27,47,47,False,0.47,22.09
2008-01-28,11,11,False,0.11,1.21
2008-01-29,53,53,False,0.53,28.09
2008-01-30,64,64,False,0.64,40.96
2008-01-31,54,54,False,0.54,29.160000000000004
2008-02-01,43,43,False,0.43,18.49
2008-02-02,40,40,False,0.4,16.0
2008-02-03,100,100,False,1.0,100.0
2008-02-04,72,72,False,0.72,51.839999999999996
2008-02-05,13,13,False,0.13,1.69
2008-02-06,40,40,False,0.4,16.0
2008-02-07,14,14,False,0.14,1.9600000000000002
2008-02-08,14,14,False,0.14,1.9600000000000002
2008-02-09,40,40,False,0.4,16.0
2008-02-10,20,20,False,0.2,4.0
2008-02-11,68,68,False,0.68,46.24
2008-02-12,53,53,False,0.53,28.09
2008-02-13,13,13,False,0.13,1.69
2008-02-14,42,42,False,0.42,17.64
2008-02-15,0,0,False,0.0,0.0
2008-02-16,61,61,False,0.61,37.21
2008-02-17,62,62,False,0.62,38.44
2008-02-18,59,59,False,0.59,34.809999999999995
2008-02-19,55,55,False,0.55,30.250000000000004
2008-02-20,94,94,False,0.94,88.36
2008-02-21,54,54,False,0.54,29.160000000000004
2008-02-22,84,84,False,0.84,70.56
2008-02-23,39,39,False,0.39,15.21
2008-02-24,20,20,False,0.2,4.0
2008-02-25,95,95,False,0.95,90.25
2008-02-26,65,65,False,0.65,42.25
2008-02-27,40,40,False,0.4,16.0
2008-02-28,41,41,False,0.41,16.81
2008-02-29,14,14,False,0.14,1.9600000000000002
2008-03-01,55,55,False,0.55,30.250000000000004
2008-03-02,74,74,False,0.74,54.76
2008-03-03,88,88,False,0.88,77.44
2008-03-04,49,49,False,0.49,24.009999999999998
2008-03-05,24,24,False,0.24,5.76
2008-03-06,25,25,False,0.25,6.25
2008-03-07,39,39,False,0.39,15.21
2008-03-08,71,71,False,0.71,50.41
2008-03-09,37,37,False,0.37,13.69
2008-03-10,63,63,False,0.63,39.69
2008-03-11,38,38,False,0.38,14.44
2008-03-12,77,77,False,0.77,59.29
2008-03-13,25,25,False,0.25,6.25
2008-03-14,54,54,False,0.54,29.160000000000004
2008-03-15,76,76,False,0.76,57.76
2008-03-16,38,38,False,0.38,14.44
2008-03-17,38,38,False,0.38,14.44
2008-03-18,90,90,False,0.9,81.0
2008-03-19,53,53,False,0.53,28.09
2008-03-20,0,0,False,0.0,0.0
2008-03-21,16,16,False,0.16,2.56
2008-03-22,64,64,False,0.64,40.96
2008-03-23,69,69,False,0.69,47.61
2008-03-24,0,0,False,0.0,0.0
2008-03-25,100,100,False,1.0,100.0
2008-03-26,50,50,False,0.5,25.0
2008-03-27,13,13,False,0.13,1.69
2008-03-28,40,40,False,0.4,16.0
2008-03-29,73,73,False,0.73,53.29
2008-03-30,18,18,False,0.18,3.2399999999999998
2008-03-31,49,49,False,0.49,24.009999999999998
2008-04-01,74,74,False,0.74,54.76
2008-04-02,28,28,False,0.28,7.840000000000001
2008-04-03,38,38,False,0.38,14.44
2008-04-04,40,40,False,0.4,16.0
2008-04-05,100,100,False,1.0,100.0
2008-04-06,14,14,False,0.14,1.9600000000000002
2008-04-07,47,47,False,0.47,22.09
2008-04-08,56,56,False,0.56,31.360000000000003
2008-04-09,28,28,False,0.28,7.840000000000001
2008-04-10,57,57,False,0.57,32.489999999999995
2008-04-11,61,61,False,0.61,37.21
2008-04-12,43,43,False,0.43,18.49
2008-04-13,71,71,False,0.71,50.41
2008-04-14,47,47,False,0.47,22.09
2008-04-15,46,46,False,0.46,21.16
2008-04-16,29,29,False,0.29,8.41
2008-04-17,0,0,False,0.0,0.0
2008-04-18,31,31,False,0.31,9.61
2008-04-19,46,46,False,0.46,21.16
2008-04-20,30,30,False,0.3,9.0
2008-04-21,76,76,False,0.76,57.76
2008-04-22,46,46,False,0.46,21.16
2008-04-23,57,57,False,0.57,32.489999999999995
2008-04-24,39,39,False,0.39,15.21
2008-04-25,51,51,False,0.51,26.01
2008-04-26,30,30,False,0.3,9.0
2008-04-27,43,43,False,0.43,18.49
2008-04-28,55,55,False,0.55,30.250000000000004
2008-04-29,27,27,False,0.27,7.290000000000001
2008-04-30,46,46,False,0.46,21.16
2008-05-01,58,58,False,0.58,33.64
2008-05-02,61,61,False,0.61,37.21
2008-05-03,43,43,False,0.43,18.49
2008-05-04,90,90,False,0.9,81.0
2008-05-05,28,28,False,0.28,7.840000000000001
2008-05-06,70,70,False,0.7,49.0
2008-05-07,14,14,False,0.14,1.9600000000000002
2008-05-08,100,100,False,1.0,100.0
2008-05-09,15,15,False,0.15,2.25
2008-05-10,23,23,False,0.23,5.29
2008-05-11,0,0,False,0.0,0.0
2008-05-12,72,72,False,0.72,51.839999999999996
2008-05-13,14,14,False,0.14,1.9600000000000002
2008-05-14,70,70,False,0.7,49.0
2008-05-15,58,58,False,0.58,33.64
2008-05-16,31,31,False,0.31,9.61
2008-05-17,46,46,False,0.46,21.16
2008-05-18,91,91,False,0.91,82.81
2008-05-19,43,43,False,0.43,18.49
2008-05-20,42,42,False,0.42,17.64
2008-05-21,43,43,False,0.43,18.49
2008-05-22,87,87,False,0.87,75.69
2008-05-23,48,48,False,0.48,23.04
2008-05-24,47,47,False,0.47,22.09
2008-05-25,26,26,False,0.26,6.76
2008-05-26,43,43,False,0.43,18.49
2008-05-27,57,57,False,0.57,32.489999999999995
2008-05-28,86,86,False,0.86,73.96
2008-05-29,30,30,False,0.3,9.0
2008-05-30,78,78,False,0.78,60.84
2008-05-31,45,45,False,0.45,20.25
2008-06-01,57,57,False,0.57,32.489999999999995
2008-06-02,24,24,False,0.24,5.76
2008-06-03,83,83,False,0.83,68.89
2008-06-04,48,48,False,0.48,23.04
2008-06-05,85,85,False,0.85,72.25
2008-06-06,13,13,False,0.13,1.69
2008-06-07,57,57,False,0.57,32.489999999999995
2008-06-08,19,19,False,0.19,3.61
2008-06-09,87,87,False,0.87,75.69
2008-06-10,37,37,False,0.37,13.69
2008-06-11,77,77,False,0.77,59.29
2008-06-12,65,65,False,0.65,42.25
2008-06-13,82,82,False,0.82,67.24
2008-06-14,60,60,False,0.6,36.0
2008-06-15,41,41,False,0.41,16.81
2008-06-16,50,50,False,0.5,25.0
2008-06-17,37,37,False,0.37,13.69
2008-06-18,38,38,False,0.38,14.44
2008-06-19,65,65,False,0.65,42.25
2008-06-20,83,83,False,0.83,68.89
2008-06-21,60,60,False,0.6,36.0
2008-06-22,40,40,False,0.4,16.0
2008-06-23,76,76,False,0.76,57.76
2008-06-24,100,100,False,1.0,100.0
2008-06-25,76,76,False,0.76,57.76
2008-06-26,26,26,False,0.26,6.76
2008-06-27,27,27,False,0.27,7.290000000000001
2008-06-28,20,20,False,0.2,4.0
2008-06-29,79,79,False,0.79,62.410000000000004
2008-06-30,63,63,False,0.63,39.69
2008-07-01,60,60,False,0.6,36.0
2008-07-02,69,69,False,0.69,47.61
2008-07-03,9,9,False,0.09,0.8099999999999999
2008-07-04,41,41,False,0.41,16.81
2008-07-05,75,75,False,0.75,56.25
2008-07-06,41,41,False,0.41,16.81
2008-07-07,8,8,False,0.08,0.64
2008-07-08,50,50,False,0.5,25.0
2008-07-09,51,51,False,0.51,26.01
2008-07-10,34,34,False,0.34,11.56
2008-07-11,45,45,False,0.45,20.25
2008-07-12,52,52,False,0.52,27.04
2008-07-13,53,53,False,0.53,28.09
