date,UNEMPLOYMENT_unscaled,UNEMPLOYMENT_monthly,isPartial,scale,UNEMPLOYMENT
2014-03-06,65,53.0,,0.53,34.45
2014-03-07,66,53.0,,0.53,34.980000000000004
2014-03-08,40,53.0,,0.53,21.200000000000003
2014-03-09,78,53.0,,0.53,41.34
2014-03-10,100,53.0,,0.53,53.0
2014-03-11,80,53.0,,0.53,42.400000000000006
2014-03-12,75,53.0,,0.53,39.75
2014-03-13,73,53.0,,0.53,38.690000000000005
2014-03-14,74,53.0,,0.53,39.22
2014-03-15,44,53.0,,0.53,23.32
2014-03-16,77,53.0,,0.53,40.81
2014-03-17,88,53.0,,0.53,46.64
2014-03-18,70,53.0,,0.53,37.1
2014-03-19,69,53.0,,0.53,36.57
2014-03-20,62,53.0,,0.53,32.86
2014-03-21,54,53.0,,0.53,28.62
2014-03-22,35,53.0,,0.53,18.55
2014-03-23,74,53.0,,0.53,39.22
2014-03-24,100,53.0,,0.53,53.0
2014-03-25,85,53.0,,0.53,45.050000000000004
2014-03-26,78,53.0,,0.53,41.34
2014-03-27,72,53.0,,0.53,38.160000000000004
2014-03-28,70,53.0,,0.53,37.1
2014-03-29,40,53.0,,0.53,21.200000000000003
2014-03-30,75,53.0,,0.53,39.75
2014-03-31,99,53.0,,0.53,52.470000000000006
2014-04-01,77,54.0,False,0.54,41.580000000000005
2014-04-02,72,54.0,,0.54,38.88
2014-04-03,69,54.0,,0.54,37.260000000000005
2014-04-04,71,54.0,,0.54,38.34
2014-04-05,40,54.0,,0.54,21.6
2014-04-06,74,54.0,,0.54,39.96
2014-04-07,100,54.0,,0.54,54.0
2014-04-08,94,54.0,,0.54,50.760000000000005
2014-04-09,74,54.0,,0.54,39.96
2014-04-10,71,54.0,,0.54,38.34
2014-04-11,63,54.0,,0.54,34.02
2014-04-12,40,54.0,,0.54,21.6
2014-04-13,76,54.0,,0.54,41.040000000000006
2014-04-14,83,54.0,,0.54,44.82
2014-04-15,66,54.0,,0.54,35.64
2014-04-16,57,54.0,,0.54,30.78
2014-04-17,51,54.0,,0.54,27.540000000000003
2014-04-18,39,54.0,,0.54,21.060000000000002
2014-04-19,33,54.0,,0.54,17.82
2014-04-20,60,54.0,,0.54,32.400000000000006
2014-04-21,80,54.0,,0.54,43.2
2014-04-22,60,54.0,,0.54,32.400000000000006
2014-04-23,59,54.0,,0.54,31.860000000000003
2014-04-24,52,54.0,,0.54,28.080000000000002
2014-04-25,47,54.0,,0.54,25.380000000000003
2014-04-26,32,54.0,,0.54,17.28
2014-04-27,60,54.0,,0.54,32.400000000000006
2014-04-28,82,54.0,,0.54,44.28
2014-04-29,78,54.0,,0.54,42.120000000000005
2014-04-30,72,54.0,,0.54,38.88
2014-05-01,74,46.0,False,0.46,34.04
2014-05-02,75,46.0,,0.46,34.5
2014-05-03,41,46.0,,0.46,18.86
2014-05-04,78,46.0,,0.46,35.88
2014-05-05,100,46.0,,0.46,46.0
2014-05-06,82,46.0,,0.46,37.72
2014-05-07,75,46.0,,0.46,34.5
2014-05-08,71,46.0,,0.46,32.660000000000004
2014-05-09,64,46.0,,0.46,29.44
2014-05-10,38,46.0,,0.46,17.48
2014-05-11,71,46.0,,0.46,32.660000000000004
2014-05-12,100,46.0,,0.46,46.0
2014-05-13,78,46.0,,0.46,35.88
2014-05-14,73,46.0,,0.46,33.58
2014-05-15,69,46.0,,0.46,31.740000000000002
2014-05-16,61,46.0,,0.46,28.060000000000002
2014-05-17,39,46.0,,0.46,17.94
2014-05-18,71,46.0,,0.46,32.660000000000004
2014-05-19,94,46.0,,0.46,43.24
2014-05-20,76,46.0,,0.46,34.96
2014-05-21,64,46.0,,0.46,29.44
2014-05-22,60,46.0,,0.46,27.6
2014-05-23,54,46.0,,0.46,24.84
2014-05-24,34,46.0,,0.46,15.64
2014-05-25,61,46.0,,0.46,28.060000000000002
2014-05-26,53,46.0,,0.46,24.380000000000003
2014-05-27,79,46.0,,0.46,36.34
2014-05-28,68,46.0,,0.46,31.28
2014-05-29,59,46.0,,0.46,27.14
2014-05-30,54,46.0,,0.46,24.84
2014-05-31,30,46.0,,0.46,13.8
2014-06-01,72,38.0,False,0.38,27.36
2014-06-02,93,38.0,,0.38,35.34
2014-06-03,80,38.0,,0.38,30.4
2014-06-04,60,38.0,,0.38,22.8
2014-06-05,56,38.0,,0.38,21.28
2014-06-06,62,38.0,,0.38,23.56
2014-06-07,32,38.0,,0.38,12.16
2014-06-08,70,38.0,,0.38,26.6
2014-06-09,88,38.0,,0.38,33.44
2014-06-10,73,38.0,,0.38,27.740000000000002
2014-06-11,67,38.0,,0.38,25.46
2014-06-12,59,38.0,,0.38,22.42
2014-06-13,61,38.0,,0.38,23.18
2014-06-14,38,38.0,,0.38,14.44
2014-06-15,71,38.0,,0.38,26.98
2014-06-16,97,38.0,,0.38,36.86
2014-06-17,70,38.0,,0.38,26.6
2014-06-18,64,38.0,,0.38,24.32
2014-06-19,58,38.0,,0.38,22.04
2014-06-20,55,38.0,,0.38,20.9
2014-06-21,36,38.0,,0.38,13.68
2014-06-22,68,38.0,,0.38,25.84
2014-06-23,87,38.0,,0.38,33.06
2014-06-24,69,38.0,,0.38,26.22
2014-06-25,64,38.0,,0.38,24.32
2014-06-26,56,38.0,,0.38,21.28
2014-06-27,56,38.0,,0.38,21.28
2014-06-28,31,38.0,,0.38,11.78
2014-06-29,69,38.0,,0.38,26.22
2014-06-30,100,38.0,,0.38,38.0
2014-07-01,76,37.0,False,0.37,28.12
2014-07-02,69,37.0,,0.37,25.53
2014-07-03,63,37.0,,0.37,23.31
2014-07-04,30,37.0,,0.37,11.1
2014-07-05,31,37.0,,0.37,11.47
2014-07-06,76,37.0,,0.37,28.12
2014-07-07,100,37.0,,0.37,37.0
2014-07-08,78,37.0,,0.37,28.86
2014-07-09,68,37.0,,0.37,25.16
2014-07-10,63,37.0,,0.37,23.31
2014-07-11,57,37.0,,0.37,21.09
2014-07-12,36,37.0,,0.37,13.32
2014-07-13,72,37.0,,0.37,26.64
2014-07-14,88,37.0,,0.37,32.56
2014-07-15,72,37.0,,0.37,26.64
2014-07-16,68,37.0,,0.37,25.16
2014-07-17,60,37.0,,0.37,22.2
2014-07-18,52,37.0,,0.37,19.24
2014-07-19,36,37.0,,0.37,13.32
2014-07-20,86,37.0,,0.37,31.82
2014-07-21,94,37.0,,0.37,34.78
2014-07-22,68,37.0,,0.37,25.16
2014-07-23,67,37.0,,0.37,24.79
2014-07-24,60,37.0,,0.37,22.2
2014-07-25,50,37.0,,0.37,18.5
2014-07-26,32,37.0,,0.37,11.84
2014-07-27,68,37.0,,0.37,25.16
2014-07-28,87,37.0,,0.37,32.19
2014-07-29,69,37.0,,0.37,25.53
2014-07-30,62,37.0,,0.37,22.94
2014-07-31,57,37.0,,0.37,21.09
2014-08-01,69,30.0,False,0.3,20.7
2014-08-02,36,30.0,,0.3,10.799999999999999
2014-08-03,87,30.0,,0.3,26.099999999999998
2014-08-04,100,30.0,,0.3,30.0
2014-08-05,76,30.0,,0.3,22.8
2014-08-06,66,30.0,,0.3,19.8
2014-08-07,63,30.0,,0.3,18.9
2014-08-08,58,30.0,,0.3,17.4
2014-08-09,35,30.0,,0.3,10.5
2014-08-10,78,30.0,,0.3,23.4
2014-08-11,100,30.0,,0.3,30.0
2014-08-12,74,30.0,,0.3,22.2
2014-08-13,68,30.0,,0.3,20.4
2014-08-14,63,30.0,,0.3,18.9
2014-08-15,62,30.0,,0.3,18.599999999999998
2014-08-16,35,30.0,,0.3,10.5
2014-08-17,81,30.0,,0.3,24.3
2014-08-18,96,30.0,,0.3,28.799999999999997
2014-08-19,78,30.0,,0.3,23.4
2014-08-20,64,30.0,,0.3,19.2
2014-08-21,60,30.0,,0.3,18.0
2014-08-22,57,30.0,,0.3,17.099999999999998
2014-08-23,36,30.0,,0.3,10.799999999999999
2014-08-24,69,30.0,,0.3,20.7
2014-08-25,92,30.0,,0.3,27.599999999999998
2014-08-26,70,30.0,,0.3,21.0
2014-08-27,68,30.0,,0.3,20.4
2014-08-28,59,30.0,,0.3,17.7
2014-08-29,52,30.0,,0.3,15.6
2014-08-30,29,30.0,,0.3,8.7
2014-08-31,69,30.0,,0.3,20.7
2014-09-01,71,29.0,False,0.29,20.59
2014-09-02,91,29.0,,0.29,26.389999999999997
2014-09-03,82,29.0,,0.29,23.779999999999998
2014-09-04,68,29.0,,0.29,19.72
2014-09-05,61,29.0,,0.29,17.689999999999998
2014-09-06,37,29.0,,0.29,10.729999999999999
2014-09-07,71,29.0,,0.29,20.59
2014-09-08,96,29.0,,0.29,27.839999999999996
2014-09-09,76,29.0,,0.29,22.04
2014-09-10,67,29.0,,0.29,19.43
2014-09-11,56,29.0,,0.29,16.24
2014-09-12,54,29.0,,0.29,15.659999999999998
2014-09-13,30,29.0,,0.29,8.7
2014-09-14,71,29.0,,0.29,20.59
2014-09-15,100,29.0,,0.29,28.999999999999996
2014-09-16,74,29.0,,0.29,21.459999999999997
2014-09-17,65,29.0,,0.29,18.849999999999998
2014-09-18,61,29.0,,0.29,17.689999999999998
2014-09-19,61,29.0,,0.29,17.689999999999998
2014-09-20,33,29.0,,0.29,9.569999999999999
2014-09-21,71,29.0,,0.29,20.59
2014-09-22,94,29.0,,0.29,27.259999999999998
2014-09-23,68,29.0,,0.29,19.72
2014-09-24,63,29.0,,0.29,18.27
2014-09-25,65,29.0,,0.29,18.849999999999998
2014-09-26,60,29.0,,0.29,17.4
2014-09-27,29,29.0,,0.29,8.41
2014-09-28,67,29.0,,0.29,19.43
2014-09-29,96,29.0,,0.29,27.839999999999996
2014-09-30,75,29.0,,0.29,21.75
2014-10-01,71,30.0,False,0.3,21.3
2014-10-02,62,30.0,,0.3,18.599999999999998
2014-10-03,67,30.0,,0.3,20.099999999999998
2014-10-04,34,30.0,,0.3,10.2
2014-10-05,70,30.0,,0.3,21.0
2014-10-06,100,30.0,,0.3,30.0
2014-10-07,78,30.0,,0.3,23.4
2014-10-08,67,30.0,,0.3,20.099999999999998
2014-10-09,56,30.0,,0.3,16.8
2014-10-10,57,30.0,,0.3,17.099999999999998
2014-10-11,31,30.0,,0.3,9.299999999999999
2014-10-12,66,30.0,,0.3,19.8
2014-10-13,87,30.0,,0.3,26.099999999999998
2014-10-14,83,30.0,,0.3,24.9
2014-10-15,70,30.0,,0.3,21.0
2014-10-16,61,30.0,,0.3,18.3
2014-10-17,54,30.0,,0.3,16.2
2014-10-18,32,30.0,,0.3,9.6
2014-10-19,73,30.0,,0.3,21.9
2014-10-20,99,30.0,,0.3,29.7
2014-10-21,77,30.0,,0.3,23.099999999999998
2014-10-22,65,30.0,,0.3,19.5
2014-10-23,64,30.0,,0.3,19.2
2014-10-24,58,30.0,,0.3,17.4
2014-10-25,36,30.0,,0.3,10.799999999999999
2014-10-26,70,30.0,,0.3,21.0
2014-10-27,96,30.0,,0.3,28.799999999999997
2014-10-28,69,30.0,,0.3,20.7
2014-10-29,68,30.0,,0.3,20.4
2014-10-30,60,30.0,,0.3,18.0
2014-10-31,52,30.0,,0.3,15.6
2014-11-01,30,30.0,False,0.3,9.0
2014-11-02,74,30.0,,0.3,22.2
2014-11-03,94,30.0,,0.3,28.2
2014-11-04,77,30.0,,0.3,23.099999999999998
2014-11-05,75,30.0,,0.3,22.5
2014-11-06,66,30.0,,0.3,19.8
2014-11-07,65,30.0,,0.3,19.5
2014-11-08,34,30.0,,0.3,10.2
2014-11-09,72,30.0,,0.3,21.599999999999998
2014-11-10,89,30.0,,0.3,26.7
2014-11-11,74,30.0,,0.3,22.2
2014-11-12,80,30.0,,0.3,24.0
2014-11-13,64,30.0,,0.3,19.2
2014-11-14,63,30.0,,0.3,18.9
2014-11-15,37,30.0,,0.3,11.1
2014-11-16,71,30.0,,0.3,21.3
2014-11-17,95,30.0,,0.3,28.5
2014-11-18,82,30.0,,0.3,24.599999999999998
2014-11-19,76,30.0,,0.3,22.8
2014-11-20,63,30.0,,0.3,18.9
2014-11-21,64,30.0,,0.3,19.2
2014-11-22,33,30.0,,0.3,9.9
2014-11-23,72,30.0,,0.3,21.599999999999998
2014-11-24,100,30.0,,0.3,30.0
2014-11-25,68,30.0,,0.3,20.4
2014-11-26,58,30.0,,0.3,17.4
2014-11-27,27,30.0,,0.3,8.1
2014-11-28,45,30.0,,0.3,13.5
2014-11-29,33,30.0,,0.3,9.9
2014-11-30,76,30.0,,0.3,22.8
2014-12-01,85,32.0,False,0.32,27.2
2014-12-02,63,32.0,,0.32,20.16
2014-12-03,57,32.0,,0.32,18.240000000000002
2014-12-04,53,32.0,,0.32,16.96
2014-12-05,53,32.0,,0.32,16.96
2014-12-06,31,32.0,,0.32,9.92
2014-12-07,59,32.0,,0.32,18.88
2014-12-08,85,32.0,,0.32,27.2
2014-12-09,62,32.0,,0.32,19.84
2014-12-10,58,32.0,,0.32,18.56
2014-12-11,45,32.0,,0.32,14.4
2014-12-12,47,32.0,,0.32,15.040000000000001
2014-12-13,29,32.0,,0.32,9.28
2014-12-14,65,32.0,,0.32,20.8
2014-12-15,81,32.0,,0.32,25.92
2014-12-16,63,32.0,,0.32,20.16
2014-12-17,62,32.0,,0.32,19.84
2014-12-18,47,32.0,,0.32,15.040000000000001
2014-12-19,48,32.0,,0.32,15.36
2014-12-20,23,32.0,,0.32,7.36
2014-12-21,57,32.0,,0.32,18.240000000000002
2014-12-22,91,32.0,,0.32,29.12
2014-12-23,60,32.0,,0.32,19.2
2014-12-24,39,32.0,,0.32,12.48
2014-12-25,15,32.0,,0.32,4.8
2014-12-26,44,32.0,,0.32,14.08
2014-12-27,26,32.0,,0.32,8.32
2014-12-28,78,32.0,,0.32,24.96
2014-12-29,100,32.0,,0.32,32.0
2014-12-30,76,32.0,,0.32,24.32
2014-12-31,54,32.0,,0.32,17.28
2015-01-01,27,37.0,False,0.37,9.99
2015-01-02,53,37.0,,0.37,19.61
2015-01-03,32,37.0,,0.37,11.84
2015-01-04,69,37.0,,0.37,25.53
2015-01-05,100,37.0,,0.37,37.0
2015-01-06,72,37.0,,0.37,26.64
2015-01-07,63,37.0,,0.37,23.31
2015-01-08,56,37.0,,0.37,20.72
2015-01-09,58,37.0,,0.37,21.46
2015-01-10,35,37.0,,0.37,12.95
2015-01-11,69,37.0,,0.37,25.53
2015-01-12,88,37.0,,0.37,32.56
2015-01-13,66,37.0,,0.37,24.419999999999998
2015-01-14,61,37.0,,0.37,22.57
2015-01-15,53,37.0,,0.37,19.61
2015-01-16,54,37.0,,0.37,19.98
2015-01-17,31,37.0,,0.37,11.47
2015-01-18,63,37.0,,0.37,23.31
2015-01-19,71,37.0,,0.37,26.27
2015-01-20,80,37.0,,0.37,29.6
2015-01-21,73,37.0,,0.37,27.009999999999998
2015-01-22,63,37.0,,0.37,23.31
2015-01-23,57,37.0,,0.37,21.09
2015-01-24,33,37.0,,0.37,12.209999999999999
2015-01-25,68,37.0,,0.37,25.16
2015-01-26,88,37.0,,0.37,32.56
2015-01-27,63,37.0,,0.37,23.31
2015-01-28,60,37.0,,0.37,22.2
2015-01-29,56,37.0,,0.37,20.72
2015-01-30,57,37.0,,0.37,21.09
2015-01-31,33,37.0,,0.37,12.209999999999999
2015-02-01,76,32.0,False,0.32,24.32
2015-02-02,100,32.0,,0.32,32.0
2015-02-03,80,32.0,,0.32,25.6
2015-02-04,67,32.0,,0.32,21.44
2015-02-05,64,32.0,,0.32,20.48
2015-02-06,62,32.0,,0.32,19.84
2015-02-07,35,32.0,,0.32,11.200000000000001
2015-02-08,72,32.0,,0.32,23.04
2015-02-09,89,32.0,,0.32,28.48
2015-02-10,71,32.0,,0.32,22.72
2015-02-11,60,32.0,,0.32,19.2
2015-02-12,55,32.0,,0.32,17.6
2015-02-13,47,32.0,,0.32,15.040000000000001
2015-02-14,30,32.0,,0.32,9.6
2015-02-15,74,32.0,,0.32,23.68
2015-02-16,81,32.0,,0.32,25.92
2015-02-17,77,32.0,,0.32,24.64
2015-02-18,64,32.0,,0.32,20.48
2015-02-19,60,32.0,,0.32,19.2
2015-02-20,53,32.0,,0.32,16.96
2015-02-21,31,32.0,,0.32,9.92
2015-02-22,73,32.0,,0.32,23.36
2015-02-23,94,32.0,,0.32,30.080000000000002
2015-02-24,64,32.0,,0.32,20.48
2015-02-25,57,32.0,,0.32,18.240000000000002
2015-02-26,50,32.0,,0.32,16.0
2015-02-27,50,32.0,,0.32,16.0
2015-02-28,26,32.0,,0.32,8.32
2015-03-01,79,31.0,False,0.31,24.49
2015-03-02,96,31.0,,0.31,29.759999999999998
2015-03-03,74,31.0,,0.31,22.94
2015-03-04,68,31.0,,0.31,21.08
2015-03-05,55,31.0,,0.31,17.05
2015-03-06,61,31.0,,0.31,18.91
2015-03-07,33,31.0,,0.31,10.23
2015-03-08,82,31.0,,0.31,25.419999999999998
2015-03-09,97,31.0,,0.31,30.07
2015-03-10,73,31.0,,0.31,22.63
2015-03-11,65,31.0,,0.31,20.15
2015-03-12,54,31.0,,0.31,16.74
2015-03-13,52,31.0,,0.31,16.12
2015-03-14,31,31.0,,0.31,9.61
2015-03-15,78,31.0,,0.31,24.18
2015-03-16,100,31.0,,0.31,31.0
2015-03-17,71,31.0,,0.31,22.01
2015-03-18,65,31.0,,0.31,20.15
2015-03-19,57,31.0,,0.31,17.669999999999998
2015-03-20,55,31.0,,0.31,17.05
2015-03-21,26,31.0,,0.31,8.06
2015-03-22,79,31.0,,0.31,24.49
2015-03-23,85,31.0,,0.31,26.35
2015-03-24,70,31.0,,0.31,21.7
2015-03-25,55,31.0,,0.31,17.05
2015-03-26,62,31.0,,0.31,19.22
2015-03-27,51,31.0,,0.31,15.81
2015-03-28,34,31.0,,0.31,10.54
2015-03-29,81,31.0,,0.31,25.11
2015-03-30,94,31.0,,0.31,29.14
2015-03-31,73,31.0,,0.31,22.63
2015-04-01,66,29.0,False,0.29,19.139999999999997
2015-04-02,59,29.0,,0.29,17.11
2015-04-03,53,29.0,,0.29,15.37
2015-04-04,31,29.0,,0.29,8.99
2015-04-05,74,29.0,,0.29,21.459999999999997
2015-04-06,100,29.0,,0.29,28.999999999999996
2015-04-07,72,29.0,,0.29,20.88
2015-04-08,70,29.0,,0.29,20.299999999999997
2015-04-09,55,29.0,,0.29,15.95
2015-04-10,53,29.0,,0.29,15.37
2015-04-11,32,29.0,,0.29,9.28
2015-04-12,82,29.0,,0.29,23.779999999999998
2015-04-13,99,29.0,,0.29,28.709999999999997
2015-04-14,74,29.0,,0.29,21.459999999999997
2015-04-15,73,29.0,,0.29,21.169999999999998
2015-04-16,60,29.0,,0.29,17.4
2015-04-17,54,29.0,,0.29,15.659999999999998
2015-04-18,30,29.0,,0.29,8.7
2015-04-19,76,29.0,,0.29,22.04
2015-04-20,96,29.0,,0.29,27.839999999999996
2015-04-21,71,29.0,,0.29,20.59
2015-04-22,66,29.0,,0.29,19.139999999999997
2015-04-23,58,29.0,,0.29,16.82
2015-04-24,52,29.0,,0.29,15.079999999999998
2015-04-25,29,29.0,,0.29,8.41
2015-04-26,71,29.0,,0.29,20.59
2015-04-27,88,29.0,,0.29,25.52
2015-04-28,68,29.0,,0.29,19.72
2015-04-29,68,29.0,,0.29,19.72
2015-04-30,63,29.0,,0.29,18.27
2015-05-01,58,26.0,False,0.26,15.08
2015-05-02,34,26.0,,0.26,8.84
2015-05-03,69,26.0,,0.26,17.94
2015-05-04,96,26.0,,0.26,24.96
2015-05-05,78,26.0,,0.26,20.28
2015-05-06,67,26.0,,0.26,17.42
2015-05-07,59,26.0,,0.26,15.34
2015-05-08,62,26.0,,0.26,16.12
2015-05-09,32,26.0,,0.26,8.32
2015-05-10,74,26.0,,0.26,19.240000000000002
2015-05-11,98,26.0,,0.26,25.48
2015-05-12,75,26.0,,0.26,19.5
2015-05-13,67,26.0,,0.26,17.42
2015-05-14,70,26.0,,0.26,18.2
2015-05-15,63,26.0,,0.26,16.38
2015-05-16,33,26.0,,0.26,8.58
2015-05-17,83,26.0,,0.26,21.580000000000002
2015-05-18,100,26.0,,0.26,26.0
2015-05-19,78,26.0,,0.26,20.28
2015-05-20,64,26.0,,0.26,16.64
2015-05-21,62,26.0,,0.26,16.12
2015-05-22,52,26.0,,0.26,13.52
2015-05-23,31,26.0,,0.26,8.06
2015-05-24,67,26.0,,0.26,17.42
2015-05-25,63,26.0,,0.26,16.38
2015-05-26,97,26.0,,0.26,25.220000000000002
2015-05-27,71,26.0,,0.26,18.46
2015-05-28,71,26.0,,0.26,18.46
2015-05-29,63,26.0,,0.26,16.38
2015-05-30,37,26.0,,0.26,9.620000000000001
2015-05-31,79,26.0,,0.26,20.54
2015-06-01,91,29.0,False,0.29,26.389999999999997
2015-06-02,66,29.0,,0.29,19.139999999999997
2015-06-03,62,29.0,,0.29,17.98
2015-06-04,59,29.0,,0.29,17.11
2015-06-05,47,29.0,,0.29,13.629999999999999
2015-06-06,31,29.0,,0.29,8.99
2015-06-07,77,29.0,,0.29,22.33
2015-06-08,97,29.0,,0.29,28.13
2015-06-09,71,29.0,,0.29,20.59
2015-06-10,63,29.0,,0.29,18.27
2015-06-11,51,29.0,,0.29,14.79
2015-06-12,53,29.0,,0.29,15.37
2015-06-13,29,29.0,,0.29,8.41
2015-06-14,74,29.0,,0.29,21.459999999999997
2015-06-15,90,29.0,,0.29,26.099999999999998
2015-06-16,67,29.0,,0.29,19.43
2015-06-17,62,29.0,,0.29,17.98
2015-06-18,53,29.0,,0.29,15.37
2015-06-19,48,29.0,,0.29,13.919999999999998
2015-06-20,29,29.0,,0.29,8.41
2015-06-21,76,29.0,,0.29,22.04
2015-06-22,94,29.0,,0.29,27.259999999999998
2015-06-23,68,29.0,,0.29,19.72
2015-06-24,67,29.0,,0.29,19.43
2015-06-25,60,29.0,,0.29,17.4
2015-06-26,54,29.0,,0.29,15.659999999999998
2015-06-27,32,29.0,,0.29,9.28
2015-06-28,78,29.0,,0.29,22.619999999999997
2015-06-29,100,29.0,,0.29,28.999999999999996
2015-06-30,83,29.0,,0.29,24.069999999999997
2015-07-01,65,29.0,False,0.29,18.849999999999998
2015-07-02,58,29.0,,0.29,16.82
2015-07-03,42,29.0,,0.29,12.18
2015-07-04,21,29.0,,0.29,6.09
2015-07-05,76,29.0,,0.29,22.04
2015-07-06,100,29.0,,0.29,28.999999999999996
2015-07-07,72,29.0,,0.29,20.88
2015-07-08,67,29.0,,0.29,19.43
2015-07-09,55,29.0,,0.29,15.95
2015-07-10,47,29.0,,0.29,13.629999999999999
2015-07-11,31,29.0,,0.29,8.99
2015-07-12,65,29.0,,0.29,18.849999999999998
2015-07-13,92,29.0,,0.29,26.68
2015-07-14,67,29.0,,0.29,19.43
2015-07-15,58,29.0,,0.29,16.82
2015-07-16,56,29.0,,0.29,16.24
2015-07-17,52,29.0,,0.29,15.079999999999998
2015-07-18,26,29.0,,0.29,7.539999999999999
2015-07-19,71,29.0,,0.29,20.59
2015-07-20,90,29.0,,0.29,26.099999999999998
2015-07-21,71,29.0,,0.29,20.59
2015-07-22,61,29.0,,0.29,17.689999999999998
2015-07-23,61,29.0,,0.29,17.689999999999998
2015-07-24,48,29.0,,0.29,13.919999999999998
2015-07-25,31,29.0,,0.29,8.99
2015-07-26,64,29.0,,0.29,18.56
2015-07-27,90,29.0,,0.29,26.099999999999998
2015-07-28,63,29.0,,0.29,18.27
2015-07-29,60,29.0,,0.29,17.4
2015-07-30,53,29.0,,0.29,15.37
2015-07-31,50,29.0,,0.29,14.499999999999998
2015-08-01,34,27.0,False,0.27,9.18
2015-08-02,83,27.0,,0.27,22.41
2015-08-03,100,27.0,,0.27,27.0
2015-08-04,72,27.0,,0.27,19.44
2015-08-05,64,27.0,,0.27,17.28
2015-08-06,57,27.0,,0.27,15.39
2015-08-07,59,27.0,,0.27,15.930000000000001
2015-08-08,28,27.0,,0.27,7.5600000000000005
2015-08-09,88,27.0,,0.27,23.76
2015-08-10,91,27.0,,0.27,24.57
2015-08-11,74,27.0,,0.27,19.98
2015-08-12,67,27.0,,0.27,18.09
2015-08-13,55,27.0,,0.27,14.850000000000001
2015-08-14,49,27.0,,0.27,13.23
2015-08-15,26,27.0,,0.27,7.0200000000000005
2015-08-16,82,27.0,,0.27,22.14
2015-08-17,90,27.0,,0.27,24.3
2015-08-18,68,27.0,,0.27,18.36
2015-08-19,56,27.0,,0.27,15.120000000000001
2015-08-20,54,27.0,,0.27,14.580000000000002
2015-08-21,52,27.0,,0.27,14.040000000000001
2015-08-22,32,27.0,,0.27,8.64
2015-08-23,82,27.0,,0.27,22.14
2015-08-24,87,27.0,,0.27,23.490000000000002
2015-08-25,73,27.0,,0.27,19.71
2015-08-26,66,27.0,,0.27,17.82
2015-08-27,49,27.0,,0.27,13.23
2015-08-28,51,27.0,,0.27,13.770000000000001
2015-08-29,36,27.0,,0.27,9.72
2015-08-30,75,27.0,,0.27,20.25
2015-08-31,84,27.0,,0.27,22.68
2015-09-01,77,26.0,False,0.26,20.02
2015-09-02,71,26.0,,0.26,18.46
2015-09-03,61,26.0,,0.26,15.860000000000001
2015-09-04,61,26.0,,0.26,15.860000000000001
2015-09-05,34,26.0,,0.26,8.84
2015-09-06,83,26.0,,0.26,21.580000000000002
2015-09-07,66,26.0,,0.26,17.16
2015-09-08,91,26.0,,0.26,23.66
2015-09-09,78,26.0,,0.26,20.28
2015-09-10,70,26.0,,0.26,18.2
2015-09-11,57,26.0,,0.26,14.82
2015-09-12,32,26.0,,0.26,8.32
2015-09-13,77,26.0,,0.26,20.02
2015-09-14,98,26.0,,0.26,25.48
2015-09-15,75,26.0,,0.26,19.5
2015-09-16,67,26.0,,0.26,17.42
2015-09-17,65,26.0,,0.26,16.900000000000002
2015-09-18,57,26.0,,0.26,14.82
2015-09-19,32,26.0,,0.26,8.32
2015-09-20,76,26.0,,0.26,19.76
2015-09-21,100,26.0,,0.26,26.0
2015-09-22,74,26.0,,0.26,19.240000000000002
2015-09-23,65,26.0,,0.26,16.900000000000002
2015-09-24,62,26.0,,0.26,16.12
2015-09-25,53,26.0,,0.26,13.780000000000001
2015-09-26,35,26.0,,0.26,9.1
2015-09-27,78,26.0,,0.26,20.28
2015-09-28,97,26.0,,0.26,25.220000000000002
2015-09-29,78,26.0,,0.26,20.28
2015-09-30,72,26.0,,0.26,18.72
2015-10-01,60,25.0,False,0.25,15.0
2015-10-02,60,25.0,,0.25,15.0
2015-10-03,31,25.0,,0.25,7.75
2015-10-04,76,25.0,,0.25,19.0
2015-10-05,100,25.0,,0.25,25.0
2015-10-06,80,25.0,,0.25,20.0
2015-10-07,69,25.0,,0.25,17.25
2015-10-08,57,25.0,,0.25,14.25
2015-10-09,58,25.0,,0.25,14.5
2015-10-10,34,25.0,,0.25,8.5
2015-10-11,76,25.0,,0.25,19.0
2015-10-12,93,25.0,,0.25,23.25
2015-10-13,82,25.0,,0.25,20.5
2015-10-14,75,25.0,,0.25,18.75
2015-10-15,66,25.0,,0.25,16.5
2015-10-16,56,25.0,,0.25,14.0
2015-10-17,35,25.0,,0.25,8.75
2015-10-18,66,25.0,,0.25,16.5
2015-10-19,97,25.0,,0.25,24.25
2015-10-20,70,25.0,,0.25,17.5
2015-10-21,60,25.0,,0.25,15.0
2015-10-22,65,25.0,,0.25,16.25
2015-10-23,57,25.0,,0.25,14.25
2015-10-24,27,25.0,,0.25,6.75
2015-10-25,68,25.0,,0.25,17.0
2015-10-26,94,25.0,,0.25,23.5
2015-10-27,74,25.0,,0.25,18.5
2015-10-28,68,25.0,,0.25,17.0
2015-10-29,70,25.0,,0.25,17.5
2015-10-30,54,25.0,,0.25,13.5
2015-10-31,32,25.0,,0.25,8.0
2015-11-01,77,27.0,False,0.27,20.790000000000003
2015-11-02,94,27.0,,0.27,25.380000000000003
