date,DEPRESSION_unscaled,DEPRESSION_monthly,isPartial,scale,DEPRESSION
2014-04-14,97,73.0,,0.73,70.81
2014-04-15,84,73.0,,0.73,61.32
2014-04-16,92,73.0,,0.73,67.16
2014-04-17,77,73.0,,0.73,56.21
2014-04-18,68,73.0,,0.73,49.64
2014-04-19,63,73.0,,0.73,45.99
2014-04-20,64,73.0,,0.73,46.72
2014-04-21,90,73.0,,0.73,65.7
2014-04-22,99,73.0,,0.73,72.27
2014-04-23,100,73.0,,0.73,73.0
2014-04-24,98,73.0,,0.73,71.53999999999999
2014-04-25,83,73.0,,0.73,60.589999999999996
2014-04-26,58,73.0,,0.73,42.339999999999996
2014-04-27,73,73.0,,0.73,53.29
2014-04-28,82,73.0,,0.73,59.86
2014-04-29,95,73.0,,0.73,69.35
2014-04-30,89,73.0,,0.73,64.97
2014-05-01,90,64.0,False,0.64,57.6
2014-05-02,84,64.0,,0.64,53.76
2014-05-03,70,64.0,,0.64,44.800000000000004
2014-05-04,75,64.0,,0.64,48.0
2014-05-05,100,64.0,,0.64,64.0
2014-05-06,96,64.0,,0.64,61.44
2014-05-07,100,64.0,,0.64,64.0
2014-05-08,91,64.0,,0.64,58.24
2014-05-09,85,64.0,,0.64,54.4
2014-05-10,70,64.0,,0.64,44.800000000000004
2014-05-11,70,64.0,,0.64,44.800000000000004
2014-05-12,96,64.0,,0.64,61.44
2014-05-13,87,64.0,,0.64,55.68
2014-05-14,92,64.0,,0.64,58.88
2014-05-15,90,64.0,,0.64,57.6
2014-05-16,69,64.0,,0.64,44.160000000000004
2014-05-17,58,64.0,,0.64,37.12
2014-05-18,70,64.0,,0.64,44.800000000000004
2014-05-19,80,64.0,,0.64,51.2
2014-05-20,90,64.0,,0.64,57.6
2014-05-21,80,64.0,,0.64,51.2
2014-05-22,87,64.0,,0.64,55.68
2014-05-23,72,64.0,,0.64,46.08
2014-05-24,57,64.0,,0.64,36.480000000000004
2014-05-25,57,64.0,,0.64,36.480000000000004
2014-05-26,71,64.0,,0.64,45.44
2014-05-27,81,64.0,,0.64,51.84
2014-05-28,80,64.0,,0.64,51.2
2014-05-29,73,64.0,,0.64,46.72
2014-05-30,77,64.0,,0.64,49.28
2014-05-31,61,64.0,,0.64,39.04
2014-06-01,73,54.0,False,0.54,39.42
2014-06-02,94,54.0,,0.54,50.760000000000005
2014-06-03,89,54.0,,0.54,48.06
2014-06-04,100,54.0,,0.54,54.0
2014-06-05,82,54.0,,0.54,44.28
2014-06-06,77,54.0,,0.54,41.580000000000005
2014-06-07,74,54.0,,0.54,39.96
2014-06-08,83,54.0,,0.54,44.82
2014-06-09,90,54.0,,0.54,48.6
2014-06-10,85,54.0,,0.54,45.900000000000006
2014-06-11,86,54.0,,0.54,46.440000000000005
2014-06-12,80,54.0,,0.54,43.2
2014-06-13,75,54.0,,0.54,40.5
2014-06-14,69,54.0,,0.54,37.260000000000005
2014-06-15,73,54.0,,0.54,39.42
2014-06-16,91,54.0,,0.54,49.14
2014-06-17,85,54.0,,0.54,45.900000000000006
2014-06-18,82,54.0,,0.54,44.28
2014-06-19,80,54.0,,0.54,43.2
2014-06-20,78,54.0,,0.54,42.120000000000005
2014-06-21,70,54.0,,0.54,37.800000000000004
2014-06-22,86,54.0,,0.54,46.440000000000005
2014-06-23,78,54.0,,0.54,42.120000000000005
2014-06-24,77,54.0,,0.54,41.580000000000005
2014-06-25,76,54.0,,0.54,41.040000000000006
2014-06-26,80,54.0,,0.54,43.2
2014-06-27,75,54.0,,0.54,40.5
2014-06-28,65,54.0,,0.54,35.1
2014-06-29,95,54.0,,0.54,51.300000000000004
2014-06-30,86,54.0,,0.54,46.440000000000005
2014-07-01,92,50.0,False,0.5,46.0
2014-07-02,90,50.0,,0.5,45.0
2014-07-03,84,50.0,,0.5,42.0
2014-07-04,80,50.0,,0.5,40.0
2014-07-05,70,50.0,,0.5,35.0
2014-07-06,88,50.0,,0.5,44.0
2014-07-07,94,50.0,,0.5,47.0
2014-07-08,92,50.0,,0.5,46.0
2014-07-09,85,50.0,,0.5,42.5
2014-07-10,83,50.0,,0.5,41.5
2014-07-11,85,50.0,,0.5,42.5
2014-07-12,75,50.0,,0.5,37.5
2014-07-13,80,50.0,,0.5,40.0
2014-07-14,83,50.0,,0.5,41.5
2014-07-15,89,50.0,,0.5,44.5
2014-07-16,85,50.0,,0.5,42.5
2014-07-17,100,50.0,,0.5,50.0
2014-07-18,78,50.0,,0.5,39.0
2014-07-19,83,50.0,,0.5,41.5
2014-07-20,86,50.0,,0.5,43.0
2014-07-21,86,50.0,,0.5,43.0
2014-07-22,92,50.0,,0.5,46.0
2014-07-23,78,50.0,,0.5,39.0
2014-07-24,89,50.0,,0.5,44.5
2014-07-25,75,50.0,,0.5,37.5
2014-07-26,77,50.0,,0.5,38.5
2014-07-27,86,50.0,,0.5,43.0
2014-07-28,89,50.0,,0.5,44.5
2014-07-29,90,50.0,,0.5,45.0
2014-07-30,89,50.0,,0.5,44.5
2014-07-31,92,50.0,,0.5,46.0
2014-08-01,22,68.0,False,0.68,14.96
2014-08-02,24,68.0,,0.68,16.32
2014-08-03,27,68.0,,0.68,18.360000000000003
2014-08-04,25,68.0,,0.68,17.0
2014-08-05,23,68.0,,0.68,15.64
2014-08-06,25,68.0,,0.68,17.0
2014-08-07,26,68.0,,0.68,17.68
2014-08-08,24,68.0,,0.68,16.32
2014-08-09,19,68.0,,0.68,12.920000000000002
2014-08-10,25,68.0,,0.68,17.0
2014-08-11,33,68.0,,0.68,22.44
2014-08-12,100,68.0,,0.68,68.0
2014-08-13,68,68.0,,0.68,46.24
2014-08-14,49,68.0,,0.68,33.32
2014-08-15,37,68.0,,0.68,25.16
2014-08-16,33,68.0,,0.68,22.44
2014-08-17,34,68.0,,0.68,23.12
2014-08-18,37,68.0,,0.68,25.16
2014-08-19,36,68.0,,0.68,24.48
2014-08-20,35,68.0,,0.68,23.8
2014-08-21,32,68.0,,0.68,21.76
2014-08-22,32,68.0,,0.68,21.76
2014-08-23,27,68.0,,0.68,18.360000000000003
2014-08-24,31,68.0,,0.68,21.080000000000002
2014-08-25,30,68.0,,0.68,20.400000000000002
2014-08-26,29,68.0,,0.68,19.720000000000002
2014-08-27,31,68.0,,0.68,21.080000000000002
2014-08-28,29,68.0,,0.68,19.720000000000002
2014-08-29,26,68.0,,0.68,17.68
2014-08-30,27,68.0,,0.68,18.360000000000003
2014-08-31,32,68.0,,0.68,21.76
2014-09-01,68,64.0,False,0.64,43.52
2014-09-02,82,64.0,,0.64,52.480000000000004
2014-09-03,82,64.0,,0.64,52.480000000000004
2014-09-04,79,64.0,,0.64,50.56
2014-09-05,67,64.0,,0.64,42.88
2014-09-06,58,64.0,,0.64,37.12
2014-09-07,71,64.0,,0.64,45.44
2014-09-08,93,64.0,,0.64,59.52
2014-09-09,74,64.0,,0.64,47.36
2014-09-10,80,64.0,,0.64,51.2
2014-09-11,71,64.0,,0.64,45.44
2014-09-12,68,64.0,,0.64,43.52
2014-09-13,60,64.0,,0.64,38.4
2014-09-14,71,64.0,,0.64,45.44
2014-09-15,81,64.0,,0.64,51.84
2014-09-16,85,64.0,,0.64,54.4
2014-09-17,82,64.0,,0.64,52.480000000000004
2014-09-18,86,64.0,,0.64,55.04
2014-09-19,78,64.0,,0.64,49.92
2014-09-20,60,64.0,,0.64,38.4
2014-09-21,82,64.0,,0.64,52.480000000000004
2014-09-22,94,64.0,,0.64,60.160000000000004
2014-09-23,85,64.0,,0.64,54.4
2014-09-24,84,64.0,,0.64,53.76
2014-09-25,87,64.0,,0.64,55.68
2014-09-26,79,64.0,,0.64,50.56
2014-09-27,78,64.0,,0.64,49.92
2014-09-28,74,64.0,,0.64,47.36
2014-09-29,82,64.0,,0.64,52.480000000000004
2014-09-30,100,64.0,,0.64,64.0
2014-10-01,79,69.0,False,0.69,54.51
2014-10-02,92,69.0,,0.69,63.48
2014-10-03,71,69.0,,0.69,48.989999999999995
2014-10-04,59,69.0,,0.69,40.709999999999994
2014-10-05,72,69.0,,0.69,49.67999999999999
2014-10-06,83,69.0,,0.69,57.269999999999996
2014-10-07,78,69.0,,0.69,53.81999999999999
2014-10-08,83,69.0,,0.69,57.269999999999996
2014-10-09,82,69.0,,0.69,56.58
2014-10-10,68,69.0,,0.69,46.919999999999995
2014-10-11,54,69.0,,0.69,37.26
2014-10-12,72,69.0,,0.69,49.67999999999999
2014-10-13,90,69.0,,0.69,62.099999999999994
2014-10-14,79,69.0,,0.69,54.51
2014-10-15,78,69.0,,0.69,53.81999999999999
2014-10-16,83,69.0,,0.69,57.269999999999996
2014-10-17,72,69.0,,0.69,49.67999999999999
2014-10-18,59,69.0,,0.69,40.709999999999994
2014-10-19,77,69.0,,0.69,53.129999999999995
2014-10-20,87,69.0,,0.69,60.029999999999994
2014-10-21,88,69.0,,0.69,60.72
2014-10-22,96,69.0,,0.69,66.24
2014-10-23,87,69.0,,0.69,60.029999999999994
2014-10-24,71,69.0,,0.69,48.989999999999995
2014-10-25,63,69.0,,0.69,43.47
2014-10-26,80,69.0,,0.69,55.199999999999996
2014-10-27,95,69.0,,0.69,65.55
2014-10-28,100,69.0,,0.69,69.0
2014-10-29,83,69.0,,0.69,57.269999999999996
2014-10-30,92,69.0,,0.69,63.48
2014-10-31,67,69.0,,0.69,46.23
2014-11-01,67,68.0,False,0.68,45.56
2014-11-02,76,68.0,,0.68,51.68000000000001
2014-11-03,91,68.0,,0.68,61.88
2014-11-04,91,68.0,,0.68,61.88
2014-11-05,100,68.0,,0.68,68.0
2014-11-06,97,68.0,,0.68,65.96000000000001
2014-11-07,93,68.0,,0.68,63.24
2014-11-08,65,68.0,,0.68,44.2
2014-11-09,85,68.0,,0.68,57.800000000000004
2014-11-10,91,68.0,,0.68,61.88
2014-11-11,92,68.0,,0.68,62.56
2014-11-12,99,68.0,,0.68,67.32000000000001
2014-11-13,87,68.0,,0.68,59.160000000000004
2014-11-14,91,68.0,,0.68,61.88
2014-11-15,68,68.0,,0.68,46.24
2014-11-16,73,68.0,,0.68,49.64
2014-11-17,100,68.0,,0.68,68.0
2014-11-18,94,68.0,,0.68,63.92
2014-11-19,99,68.0,,0.68,67.32000000000001
2014-11-20,95,68.0,,0.68,64.60000000000001
2014-11-21,86,68.0,,0.68,58.480000000000004
2014-11-22,64,68.0,,0.68,43.52
2014-11-23,71,68.0,,0.68,48.28
2014-11-24,95,68.0,,0.68,64.60000000000001
2014-11-25,84,68.0,,0.68,57.120000000000005
2014-11-26,85,68.0,,0.68,57.800000000000004
2014-11-27,56,68.0,,0.68,38.080000000000005
2014-11-28,68,68.0,,0.68,46.24
2014-11-29,62,68.0,,0.68,42.160000000000004
2014-11-30,79,68.0,,0.68,53.720000000000006
2014-12-01,92,62.0,False,0.62,57.04
2014-12-02,86,62.0,,0.62,53.32
2014-12-03,100,62.0,,0.62,62.0
2014-12-04,93,62.0,,0.62,57.66
2014-12-05,75,62.0,,0.62,46.5
2014-12-06,53,62.0,,0.62,32.86
2014-12-07,71,62.0,,0.62,44.02
2014-12-08,98,62.0,,0.62,60.76
2014-12-09,92,62.0,,0.62,57.04
2014-12-10,80,62.0,,0.62,49.6
2014-12-11,77,62.0,,0.62,47.74
2014-12-12,83,62.0,,0.62,51.46
2014-12-13,56,62.0,,0.62,34.72
2014-12-14,69,62.0,,0.62,42.78
2014-12-15,77,62.0,,0.62,47.74
2014-12-16,76,62.0,,0.62,47.12
2014-12-17,74,62.0,,0.62,45.88
2014-12-18,71,62.0,,0.62,44.02
2014-12-19,61,62.0,,0.62,37.82
2014-12-20,52,62.0,,0.62,32.24
2014-12-21,53,62.0,,0.62,32.86
2014-12-22,56,62.0,,0.62,34.72
2014-12-23,53,62.0,,0.62,32.86
2014-12-24,46,62.0,,0.62,28.52
2014-12-25,51,62.0,,0.62,31.62
2014-12-26,50,62.0,,0.62,31.0
2014-12-27,55,62.0,,0.62,34.1
2014-12-28,50,62.0,,0.62,31.0
2014-12-29,54,62.0,,0.62,33.48
2014-12-30,54,62.0,,0.62,33.48
2014-12-31,49,62.0,,0.62,30.38
2015-01-01,61,67.0,False,0.67,40.870000000000005
2015-01-02,59,67.0,,0.67,39.53
2015-01-03,59,67.0,,0.67,39.53
2015-01-04,69,67.0,,0.67,46.230000000000004
2015-01-05,86,67.0,,0.67,57.620000000000005
2015-01-06,93,67.0,,0.67,62.31
2015-01-07,87,67.0,,0.67,58.290000000000006
2015-01-08,71,67.0,,0.67,47.57
2015-01-09,86,67.0,,0.67,57.620000000000005
2015-01-10,62,67.0,,0.67,41.54
2015-01-11,72,67.0,,0.67,48.24
2015-01-12,93,67.0,,0.67,62.31
2015-01-13,97,67.0,,0.67,64.99000000000001
2015-01-14,95,67.0,,0.67,63.650000000000006
2015-01-15,82,67.0,,0.67,54.940000000000005
2015-01-16,91,67.0,,0.67,60.970000000000006
2015-01-17,70,67.0,,0.67,46.900000000000006
2015-01-18,71,67.0,,0.67,47.57
2015-01-19,80,67.0,,0.67,53.6
2015-01-20,93,67.0,,0.67,62.31
2015-01-21,91,67.0,,0.67,60.970000000000006
2015-01-22,90,67.0,,0.67,60.300000000000004
2015-01-23,91,67.0,,0.67,60.970000000000006
2015-01-24,69,67.0,,0.67,46.230000000000004
2015-01-25,71,67.0,,0.67,47.57
2015-01-26,89,67.0,,0.67,59.63
2015-01-27,91,67.0,,0.67,60.970000000000006
2015-01-28,100,67.0,,0.67,67.0
2015-01-29,96,67.0,,0.67,64.32000000000001
2015-01-30,98,67.0,,0.67,65.66000000000001
2015-01-31,68,67.0,,0.67,45.56
2015-02-01,67,72.0,False,0.72,48.239999999999995
2015-02-02,80,72.0,,0.72,57.599999999999994
2015-02-03,91,72.0,,0.72,65.52
2015-02-04,85,72.0,,0.72,61.199999999999996
2015-02-05,97,72.0,,0.72,69.84
2015-02-06,90,72.0,,0.72,64.8
2015-02-07,67,72.0,,0.72,48.239999999999995
2015-02-08,83,72.0,,0.72,59.76
2015-02-09,93,72.0,,0.72,66.96
2015-02-10,95,72.0,,0.72,68.39999999999999
2015-02-11,88,72.0,,0.72,63.36
2015-02-12,96,72.0,,0.72,69.12
2015-02-13,72,72.0,,0.72,51.839999999999996
2015-02-14,60,72.0,,0.72,43.199999999999996
2015-02-15,60,72.0,,0.72,43.199999999999996
2015-02-16,71,72.0,,0.72,51.12
2015-02-17,80,72.0,,0.72,57.599999999999994
2015-02-18,83,72.0,,0.72,59.76
2015-02-19,100,72.0,,0.72,72.0
2015-02-20,79,72.0,,0.72,56.879999999999995
2015-02-21,61,72.0,,0.72,43.92
2015-02-22,75,72.0,,0.72,54.0
2015-02-23,85,72.0,,0.72,61.199999999999996
2015-02-24,94,72.0,,0.72,67.67999999999999
2015-02-25,92,72.0,,0.72,66.24
2015-02-26,95,72.0,,0.72,68.39999999999999
2015-02-27,83,72.0,,0.72,59.76
2015-02-28,71,72.0,,0.72,51.12
2015-03-01,74,74.0,False,0.74,54.76
2015-03-02,95,74.0,,0.74,70.3
2015-03-03,86,74.0,,0.74,63.64
2015-03-04,96,74.0,,0.74,71.03999999999999
2015-03-05,83,74.0,,0.74,61.42
2015-03-06,88,74.0,,0.74,65.12
2015-03-07,65,74.0,,0.74,48.1
2015-03-08,80,74.0,,0.74,59.2
2015-03-09,92,74.0,,0.74,68.08
2015-03-10,98,74.0,,0.74,72.52
2015-03-11,99,74.0,,0.74,73.26
2015-03-12,88,74.0,,0.74,65.12
2015-03-13,77,74.0,,0.74,56.98
2015-03-14,59,74.0,,0.74,43.66
2015-03-15,73,74.0,,0.74,54.019999999999996
2015-03-16,89,74.0,,0.74,65.86
2015-03-17,88,74.0,,0.74,65.12
2015-03-18,98,74.0,,0.74,72.52
2015-03-19,89,74.0,,0.74,65.86
2015-03-20,75,74.0,,0.74,55.5
2015-03-21,60,74.0,,0.74,44.4
2015-03-22,81,74.0,,0.74,59.94
2015-03-23,100,74.0,,0.74,74.0
2015-03-24,90,74.0,,0.74,66.6
2015-03-25,89,74.0,,0.74,65.86
2015-03-26,92,74.0,,0.74,68.08
2015-03-27,81,74.0,,0.74,59.94
2015-03-28,72,74.0,,0.74,53.28
2015-03-29,71,74.0,,0.74,52.54
2015-03-30,99,74.0,,0.74,73.26
2015-03-31,82,74.0,,0.74,60.68
2015-04-01,87,75.0,False,0.75,65.25
2015-04-02,75,75.0,,0.75,56.25
2015-04-03,61,75.0,,0.75,45.75
2015-04-04,56,75.0,,0.75,42.0
2015-04-05,66,75.0,,0.75,49.5
2015-04-06,79,75.0,,0.75,59.25
2015-04-07,84,75.0,,0.75,63.0
2015-04-08,84,75.0,,0.75,63.0
2015-04-09,82,75.0,,0.75,61.5
2015-04-10,84,75.0,,0.75,63.0
2015-04-11,58,75.0,,0.75,43.5
2015-04-12,74,75.0,,0.75,55.5
2015-04-13,92,75.0,,0.75,69.0
2015-04-14,88,75.0,,0.75,66.0
2015-04-15,89,75.0,,0.75,66.75
2015-04-16,92,75.0,,0.75,69.0
2015-04-17,78,75.0,,0.75,58.5
2015-04-18,58,75.0,,0.75,43.5
2015-04-19,73,75.0,,0.75,54.75
2015-04-20,86,75.0,,0.75,64.5
2015-04-21,96,75.0,,0.75,72.0
2015-04-22,93,75.0,,0.75,69.75
2015-04-23,100,75.0,,0.75,75.0
2015-04-24,75,75.0,,0.75,56.25
2015-04-25,62,75.0,,0.75,46.5
2015-04-26,71,75.0,,0.75,53.25
2015-04-27,91,75.0,,0.75,68.25
2015-04-28,87,75.0,,0.75,65.25
2015-04-29,88,75.0,,0.75,66.0
2015-04-30,79,75.0,,0.75,59.25
2015-05-01,82,69.0,False,0.69,56.58
2015-05-02,57,69.0,,0.69,39.33
2015-05-03,77,69.0,,0.69,53.129999999999995
2015-05-04,94,69.0,,0.69,64.86
2015-05-05,98,69.0,,0.69,67.61999999999999
2015-05-06,99,69.0,,0.69,68.30999999999999
2015-05-07,89,69.0,,0.69,61.41
2015-05-08,90,69.0,,0.69,62.099999999999994
2015-05-09,61,69.0,,0.69,42.089999999999996
2015-05-10,67,69.0,,0.69,46.23
2015-05-11,93,69.0,,0.69,64.17
2015-05-12,97,69.0,,0.69,66.92999999999999
2015-05-13,100,69.0,,0.69,69.0
2015-05-14,88,69.0,,0.69,60.72
2015-05-15,80,69.0,,0.69,55.199999999999996
2015-05-16,62,69.0,,0.69,42.779999999999994
2015-05-17,80,69.0,,0.69,55.199999999999996
2015-05-18,99,69.0,,0.69,68.30999999999999
2015-05-19,86,69.0,,0.69,59.339999999999996
2015-05-20,96,69.0,,0.69,66.24
2015-05-21,89,69.0,,0.69,61.41
2015-05-22,73,69.0,,0.69,50.37
2015-05-23,57,69.0,,0.69,39.33
2015-05-24,69,69.0,,0.69,47.61
2015-05-25,69,69.0,,0.69,47.61
2015-05-26,89,69.0,,0.69,61.41
2015-05-27,83,69.0,,0.69,57.269999999999996
2015-05-28,81,69.0,,0.69,55.88999999999999
2015-05-29,68,69.0,,0.69,46.919999999999995
2015-05-30,65,69.0,,0.69,44.849999999999994
2015-05-31,70,69.0,,0.69,48.3
2015-06-01,92,58.0,False,0.58,53.36
2015-06-02,100,58.0,,0.58,57.99999999999999
2015-06-03,87,58.0,,0.58,50.459999999999994
2015-06-04,91,58.0,,0.58,52.779999999999994
2015-06-05,82,58.0,,0.58,47.559999999999995
2015-06-06,58,58.0,,0.58,33.64
2015-06-07,84,58.0,,0.58,48.72
2015-06-08,88,58.0,,0.58,51.04
2015-06-09,79,58.0,,0.58,45.82
2015-06-10,77,58.0,,0.58,44.66
2015-06-11,87,58.0,,0.58,50.459999999999994
2015-06-12,76,58.0,,0.58,44.08
2015-06-13,71,58.0,,0.58,41.18
2015-06-14,91,58.0,,0.58,52.779999999999994
2015-06-15,93,58.0,,0.58,53.94
2015-06-16,96,58.0,,0.58,55.67999999999999
2015-06-17,82,58.0,,0.58,47.559999999999995
2015-06-18,80,58.0,,0.58,46.4
2015-06-19,71,58.0,,0.58,41.18
2015-06-20,68,58.0,,0.58,39.44
2015-06-21,75,58.0,,0.58,43.5
2015-06-22,86,58.0,,0.58,49.879999999999995
2015-06-23,74,58.0,,0.58,42.919999999999995
2015-06-24,86,58.0,,0.58,49.879999999999995
2015-06-25,75,58.0,,0.58,43.5
2015-06-26,70,58.0,,0.58,40.599999999999994
2015-06-27,77,58.0,,0.58,44.66
2015-06-28,77,58.0,,0.58,44.66
2015-06-29,87,58.0,,0.58,50.459999999999994
2015-06-30,73,58.0,,0.58,42.339999999999996
2015-07-01,69,56.0,False,0.56,38.64
2015-07-02,65,56.0,,0.56,36.400000000000006
2015-07-03,59,56.0,,0.56,33.040000000000006
2015-07-04,71,56.0,,0.56,39.760000000000005
2015-07-05,80,56.0,,0.56,44.800000000000004
2015-07-06,86,56.0,,0.56,48.160000000000004
2015-07-07,77,56.0,,0.56,43.120000000000005
2015-07-08,75,56.0,,0.56,42.00000000000001
2015-07-09,83,56.0,,0.56,46.480000000000004
2015-07-10,63,56.0,,0.56,35.28
2015-07-11,71,56.0,,0.56,39.760000000000005
2015-07-12,78,56.0,,0.56,43.68000000000001
2015-07-13,84,56.0,,0.56,47.040000000000006
2015-07-14,90,56.0,,0.56,50.400000000000006
2015-07-15,76,56.0,,0.56,42.56
2015-07-16,77,56.0,,0.56,43.120000000000005
2015-07-17,65,56.0,,0.56,36.400000000000006
2015-07-18,62,56.0,,0.56,34.720000000000006
2015-07-19,66,56.0,,0.56,36.96
2015-07-20,80,56.0,,0.56,44.800000000000004
2015-07-21,86,56.0,,0.56,48.160000000000004
2015-07-22,93,56.0,,0.56,52.080000000000005
2015-07-23,88,56.0,,0.56,49.28
2015-07-24,72,56.0,,0.56,40.32000000000001
2015-07-25,76,56.0,,0.56,42.56
2015-07-26,100,56.0,,0.56,56.00000000000001
2015-07-27,80,56.0,,0.56,44.800000000000004
2015-07-28,74,56.0,,0.56,41.440000000000005
2015-07-29,86,56.0,,0.56,48.160000000000004
2015-07-30,66,56.0,,0.56,36.96
2015-07-31,69,56.0,,0.56,38.64
2015-08-01,82,58.0,False,0.58,47.559999999999995
2015-08-02,93,58.0,,0.58,53.94
2015-08-03,78,58.0,,0.58,45.239999999999995
2015-08-04,93,58.0,,0.58,53.94
2015-08-05,85,58.0,,0.58,49.3
2015-08-06,86,58.0,,0.58,49.879999999999995
2015-08-07,82,58.0,,0.58,47.559999999999995
2015-08-08,81,58.0,,0.58,46.98
2015-08-09,90,58.0,,0.58,52.199999999999996
2015-08-10,97,58.0,,0.58,56.26
2015-08-11,93,58.0,,0.58,53.94
2015-08-12,98,58.0,,0.58,56.839999999999996
2015-08-13,90,58.0,,0.58,52.199999999999996
2015-08-14,85,58.0,,0.58,49.3
2015-08-15,81,58.0,,0.58,46.98
2015-08-16,88,58.0,,0.58,51.04
2015-08-17,88,58.0,,0.58,51.04
2015-08-18,98,58.0,,0.58,56.839999999999996
2015-08-19,93,58.0,,0.58,53.94
2015-08-20,99,58.0,,0.58,57.419999999999995
2015-08-21,87,58.0,,0.58,50.459999999999994
2015-08-22,88,58.0,,0.58,51.04
2015-08-23,91,58.0,,0.58,52.779999999999994
2015-08-24,90,58.0,,0.58,52.199999999999996
2015-08-25,100,58.0,,0.58,57.99999999999999
2015-08-26,92,58.0,,0.58,53.36
2015-08-27,88,58.0,,0.58,51.04
2015-08-28,87,58.0,,0.58,50.459999999999994
2015-08-29,86,58.0,,0.58,49.879999999999995
2015-08-30,95,58.0,,0.58,55.099999999999994
2015-08-31,94,58.0,,0.58,54.519999999999996
2015-09-01,69,67.0,False,0.67,46.230000000000004
2015-09-02,70,67.0,,0.67,46.900000000000006
2015-09-03,67,67.0,,0.67,44.89
2015-09-04,58,67.0,,0.67,38.86
2015-09-05,60,67.0,,0.67,40.2
2015-09-06,57,67.0,,0.67,38.190000000000005
2015-09-07,66,67.0,,0.67,44.220000000000006
2015-09-08,73,67.0,,0.67,48.910000000000004
2015-09-09,74,67.0,,0.67,49.580000000000005
2015-09-10,70,67.0,,0.67,46.900000000000006
2015-09-11,67,67.0,,0.67,44.89
2015-09-12,55,67.0,,0.67,36.85
2015-09-13,69,67.0,,0.67,46.230000000000004
2015-09-14,78,67.0,,0.67,52.260000000000005
2015-09-15,86,67.0,,0.67,57.620000000000005
2015-09-16,82,67.0,,0.67,54.940000000000005
2015-09-17,80,67.0,,0.67,53.6
2015-09-18,71,67.0,,0.67,47.57
2015-09-19,63,67.0,,0.67,42.21
2015-09-20,67,67.0,,0.67,44.89
2015-09-21,83,67.0,,0.67,55.61000000000001
2015-09-22,84,67.0,,0.67,56.28
2015-09-23,80,67.0,,0.67,53.6
2015-09-24,72,67.0,,0.67,48.24
2015-09-25,69,67.0,,0.67,46.230000000000004
2015-09-26,67,67.0,,0.67,44.89
2015-09-27,75,67.0,,0.67,50.25
2015-09-28,78,67.0,,0.67,52.260000000000005
2015-09-29,100,67.0,,0.67,67.0
2015-09-30,83,67.0,,0.67,55.61000000000001
2015-10-01,78,74.0,False,0.74,57.72
2015-10-02,78,74.0,,0.74,57.72
2015-10-03,57,74.0,,0.74,42.18
2015-10-04,68,74.0,,0.74,50.32
2015-10-05,85,74.0,,0.74,62.9
2015-10-06,78,74.0,,0.74,57.72
2015-10-07,90,74.0,,0.74,66.6
2015-10-08,79,74.0,,0.74,58.46
2015-10-09,72,74.0,,0.74,53.28
2015-10-10,58,74.0,,0.74,42.92
2015-10-11,68,74.0,,0.74,50.32
2015-10-12,85,74.0,,0.74,62.9
2015-10-13,97,74.0,,0.74,71.78
2015-10-14,100,74.0,,0.74,74.0
2015-10-15,89,74.0,,0.74,65.86
2015-10-16,81,74.0,,0.74,59.94
2015-10-17,65,74.0,,0.74,48.1
2015-10-18,69,74.0,,0.74,51.06
2015-10-19,97,74.0,,0.74,71.78
2015-10-20,93,74.0,,0.74,68.82
2015-10-21,94,74.0,,0.74,69.56
2015-10-22,90,74.0,,0.74,66.6
2015-10-23,72,74.0,,0.74,53.28
2015-10-24,59,74.0,,0.74,43.66
2015-10-25,77,74.0,,0.74,56.98
2015-10-26,97,74.0,,0.74,71.78
2015-10-27,92,74.0,,0.74,68.08
2015-10-28,97,74.0,,0.74,71.78
2015-10-29,89,74.0,,0.74,65.86
2015-10-30,76,74.0,,0.74,56.24
2015-10-31,66,74.0,,0.74,48.839999999999996
2015-11-01,81,75.0,False,0.75,60.75
2015-11-02,92,75.0,,0.75,69.0
2015-11-03,100,75.0,,0.75,75.0
2015-11-04,100,75.0,,0.75,75.0
2015-11-05,96,75.0,,0.75,72.0
2015-11-06,97,75.0,,0.75,72.75
2015-11-07,69,75.0,,0.75,51.75
2015-11-08,72,75.0,,0.75,54.0
2015-11-09,95,75.0,,0.75,71.25
2015-11-10,95,75.0,,0.75,71.25
2015-11-11,82,75.0,,0.75,61.5
2015-11-12,90,75.0,,0.75,67.5
2015-11-13,86,75.0,,0.75,64.5
2015-11-14,62,75.0,,0.75,46.5
2015-11-15,71,75.0,,0.75,53.25
2015-11-16,95,75.0,,0.75,71.25
2015-11-17,92,75.0,,0.75,69.0
2015-11-18,96,75.0,,0.75,72.0
2015-11-19,96,75.0,,0.75,72.0
2015-11-20,84,75.0,,0.75,63.0
2015-11-21,52,75.0,,0.75,39.0
2015-11-22,68,75.0,,0.75,51.0
2015-11-23,76,75.0,,0.75,57.0
2015-11-24,76,75.0,,0.75,57.0
2015-11-25,67,75.0,,0.75,50.25
2015-11-26,54,75.0,,0.75,40.5
2015-11-27,48,75.0,,0.75,36.0
2015-11-28,59,75.0,,0.75,44.25
2015-11-29,76,75.0,,0.75,57.0
2015-11-30,94,75.0,,0.75,70.5
2015-12-01,96,70.0,False,0.7,67.19999999999999
2015-12-02,100,70.0,,0.7,70.0
