date,rewards_unscaled,rewards_monthly,isPartial,scale,rewards
2017-11-24,100,81.0,,0.81,81.0
2017-11-25,90,81.0,,0.81,72.9
2017-11-26,95,81.0,,0.81,76.95
2017-11-27,92,81.0,,0.81,74.52000000000001
2017-11-28,95,81.0,,0.81,76.95
2017-11-29,90,81.0,,0.81,72.9
2017-11-30,92,81.0,,0.81,74.52000000000001
2017-12-01,86,80.0,False,0.8,68.8
2017-12-02,87,80.0,,0.8,69.60000000000001
2017-12-03,83,80.0,,0.8,66.4
2017-12-04,75,80.0,,0.8,60.0
2017-12-05,89,80.0,,0.8,71.2
2017-12-06,81,80.0,,0.8,64.8
2017-12-07,82,80.0,,0.8,65.60000000000001
2017-12-08,80,80.0,,0.8,64.0
2017-12-09,86,80.0,,0.8,68.8
2017-12-10,88,80.0,,0.8,70.4
2017-12-11,82,80.0,,0.8,65.60000000000001
2017-12-12,79,80.0,,0.8,63.2
2017-12-13,84,80.0,,0.8,67.2
2017-12-14,82,80.0,,0.8,65.60000000000001
2017-12-15,87,80.0,,0.8,69.60000000000001
2017-12-16,83,80.0,,0.8,66.4
2017-12-17,86,80.0,,0.8,68.8
2017-12-18,90,80.0,,0.8,72.0
2017-12-19,83,80.0,,0.8,66.4
2017-12-20,89,80.0,,0.8,71.2
2017-12-21,84,80.0,,0.8,67.2
2017-12-22,89,80.0,,0.8,71.2
2017-12-23,79,80.0,,0.8,63.2
2017-12-24,67,80.0,,0.8,53.6
2017-12-25,52,80.0,,0.8,41.6
2017-12-26,86,80.0,,0.8,68.8
2017-12-27,100,80.0,,0.8,80.0
2017-12-28,93,80.0,,0.8,74.4
2017-12-29,94,80.0,,0.8,75.2
2017-12-30,84,80.0,,0.8,67.2
2017-12-31,82,80.0,,0.8,65.60000000000001
2018-01-01,80,79.0,False,0.79,63.2
2018-01-02,100,79.0,,0.79,79.0
2018-01-03,95,79.0,,0.79,75.05
2018-01-04,92,79.0,,0.79,72.68
2018-01-05,86,79.0,,0.79,67.94
2018-01-06,87,79.0,,0.79,68.73
2018-01-07,87,79.0,,0.79,68.73
2018-01-08,81,79.0,,0.79,63.99
2018-01-09,76,79.0,,0.79,60.040000000000006
2018-01-10,78,79.0,,0.79,61.620000000000005
2018-01-11,78,79.0,,0.79,61.620000000000005
2018-01-12,76,79.0,,0.79,60.040000000000006
2018-01-13,83,79.0,,0.79,65.57000000000001
2018-01-14,77,79.0,,0.79,60.830000000000005
2018-01-15,76,79.0,,0.79,60.040000000000006
2018-01-16,78,79.0,,0.79,61.620000000000005
2018-01-17,81,79.0,,0.79,63.99
2018-01-18,81,79.0,,0.79,63.99
2018-01-19,77,79.0,,0.79,60.830000000000005
2018-01-20,84,79.0,,0.79,66.36
2018-01-21,77,79.0,,0.79,60.830000000000005
2018-01-22,75,79.0,,0.79,59.25
2018-01-23,88,79.0,,0.79,69.52000000000001
2018-01-24,84,79.0,,0.79,66.36
2018-01-25,80,79.0,,0.79,63.2
2018-01-26,83,79.0,,0.79,65.57000000000001
2018-01-27,88,79.0,,0.79,69.52000000000001
2018-01-28,89,79.0,,0.79,70.31
2018-01-29,79,79.0,,0.79,62.410000000000004
2018-01-30,82,79.0,,0.79,64.78
2018-01-31,76,79.0,,0.79,60.040000000000006
2018-02-01,91,73.0,False,0.73,66.42999999999999
2018-02-02,90,73.0,,0.73,65.7
2018-02-03,93,73.0,,0.73,67.89
2018-02-04,85,73.0,,0.73,62.05
2018-02-05,78,73.0,,0.73,56.94
2018-02-06,84,73.0,,0.73,61.32
2018-02-07,88,73.0,,0.73,64.24
2018-02-08,80,73.0,,0.73,58.4
2018-02-09,87,73.0,,0.73,63.51
2018-02-10,90,73.0,,0.73,65.7
2018-02-11,91,73.0,,0.73,66.42999999999999
2018-02-12,92,73.0,,0.73,67.16
2018-02-13,80,73.0,,0.73,58.4
2018-02-14,74,73.0,,0.73,54.019999999999996
2018-02-15,86,73.0,,0.73,62.78
2018-02-16,86,73.0,,0.73,62.78
2018-02-17,87,73.0,,0.73,63.51
2018-02-18,93,73.0,,0.73,67.89
2018-02-19,91,73.0,,0.73,66.42999999999999
2018-02-20,89,73.0,,0.73,64.97
2018-02-21,97,73.0,,0.73,70.81
2018-02-22,100,73.0,,0.73,73.0
2018-02-23,86,73.0,,0.73,62.78
2018-02-24,96,73.0,,0.73,70.08
2018-02-25,94,73.0,,0.73,68.62
2018-02-26,86,73.0,,0.73,62.78
2018-02-27,94,73.0,,0.73,68.62
2018-02-28,96,73.0,,0.73,70.08
2018-03-01,88,79.0,False,0.79,69.52000000000001
2018-03-02,94,79.0,,0.79,74.26
2018-03-03,100,79.0,,0.79,79.0
2018-03-04,93,79.0,,0.79,73.47
2018-03-05,96,79.0,,0.79,75.84
2018-03-06,93,79.0,,0.79,73.47
2018-03-07,86,79.0,,0.79,67.94
2018-03-08,88,79.0,,0.79,69.52000000000001
2018-03-09,86,79.0,,0.79,67.94
2018-03-10,94,79.0,,0.79,74.26
2018-03-11,90,79.0,,0.79,71.10000000000001
2018-03-12,85,79.0,,0.79,67.15
2018-03-13,84,79.0,,0.79,66.36
2018-03-14,80,79.0,,0.79,63.2
2018-03-15,85,79.0,,0.79,67.15
2018-03-16,89,79.0,,0.79,70.31
2018-03-17,91,79.0,,0.79,71.89
2018-03-18,91,79.0,,0.79,71.89
2018-03-19,89,79.0,,0.79,70.31
2018-03-20,85,79.0,,0.79,67.15
2018-03-21,88,79.0,,0.79,69.52000000000001
2018-03-22,85,79.0,,0.79,67.15
2018-03-23,86,79.0,,0.79,67.94
2018-03-24,93,79.0,,0.79,73.47
2018-03-25,92,79.0,,0.79,72.68
2018-03-26,91,79.0,,0.79,71.89
2018-03-27,85,79.0,,0.79,67.15
2018-03-28,88,79.0,,0.79,69.52000000000001
2018-03-29,86,79.0,,0.79,67.94
2018-03-30,94,79.0,,0.79,74.26
2018-03-31,93,79.0,,0.79,73.47
2018-04-01,91,78.0,False,0.78,70.98
2018-04-02,84,78.0,,0.78,65.52
2018-04-03,94,78.0,,0.78,73.32000000000001
2018-04-04,91,78.0,,0.78,70.98
2018-04-05,100,78.0,,0.78,78.0
2018-04-06,97,78.0,,0.78,75.66
2018-04-07,100,78.0,,0.78,78.0
2018-04-08,90,78.0,,0.78,70.2
2018-04-09,85,78.0,,0.78,66.3
2018-04-10,94,78.0,,0.78,73.32000000000001
2018-04-11,83,78.0,,0.78,64.74000000000001
2018-04-12,81,78.0,,0.78,63.18
2018-04-13,87,78.0,,0.78,67.86
2018-04-14,82,78.0,,0.78,63.96
2018-04-15,95,78.0,,0.78,74.10000000000001
2018-04-16,86,78.0,,0.78,67.08
2018-04-17,94,78.0,,0.78,73.32000000000001
2018-04-18,89,78.0,,0.78,69.42
2018-04-19,88,78.0,,0.78,68.64
2018-04-20,91,78.0,,0.78,70.98
2018-04-21,90,78.0,,0.78,70.2
2018-04-22,86,78.0,,0.78,67.08
2018-04-23,88,78.0,,0.78,68.64
2018-04-24,88,78.0,,0.78,68.64
2018-04-25,84,78.0,,0.78,65.52
2018-04-26,86,78.0,,0.78,67.08
2018-04-27,79,78.0,,0.78,61.620000000000005
2018-04-28,85,78.0,,0.78,66.3
2018-04-29,85,78.0,,0.78,66.3
2018-04-30,92,78.0,,0.78,71.76
2018-05-01,99,75.0,False,0.75,74.25
2018-05-02,93,75.0,,0.75,69.75
2018-05-03,92,75.0,,0.75,69.0
2018-05-04,95,75.0,,0.75,71.25
2018-05-05,91,75.0,,0.75,68.25
2018-05-06,93,75.0,,0.75,69.75
2018-05-07,92,75.0,,0.75,69.0
2018-05-08,84,75.0,,0.75,63.0
2018-05-09,92,75.0,,0.75,69.0
2018-05-10,90,75.0,,0.75,67.5
2018-05-11,80,75.0,,0.75,60.0
2018-05-12,76,75.0,,0.75,57.0
2018-05-13,91,75.0,,0.75,68.25
2018-05-14,83,75.0,,0.75,62.25
2018-05-15,95,75.0,,0.75,71.25
2018-05-16,96,75.0,,0.75,72.0
2018-05-17,90,75.0,,0.75,67.5
2018-05-18,87,75.0,,0.75,65.25
2018-05-19,83,75.0,,0.75,62.25
2018-05-20,91,75.0,,0.75,68.25
2018-05-21,96,75.0,,0.75,72.0
2018-05-22,93,75.0,,0.75,69.75
2018-05-23,89,75.0,,0.75,66.75
2018-05-24,91,75.0,,0.75,68.25
2018-05-25,87,75.0,,0.75,65.25
2018-05-26,84,75.0,,0.75,63.0
2018-05-27,86,75.0,,0.75,64.5
2018-05-28,97,75.0,,0.75,72.75
2018-05-29,94,75.0,,0.75,70.5
2018-05-30,100,75.0,,0.75,75.0
2018-05-31,91,75.0,,0.75,68.25
2018-06-01,94,80.0,False,0.8,75.2
2018-06-02,87,80.0,,0.8,69.60000000000001
2018-06-03,97,80.0,,0.8,77.60000000000001
2018-06-04,87,80.0,,0.8,69.60000000000001
2018-06-05,86,80.0,,0.8,68.8
2018-06-06,96,80.0,,0.8,76.80000000000001
2018-06-07,84,80.0,,0.8,67.2
2018-06-08,86,80.0,,0.8,68.8
2018-06-09,85,80.0,,0.8,68.0
2018-06-10,85,80.0,,0.8,68.0
2018-06-11,89,80.0,,0.8,71.2
2018-06-12,94,80.0,,0.8,75.2
2018-06-13,86,80.0,,0.8,68.8
2018-06-14,96,80.0,,0.8,76.80000000000001
2018-06-15,86,80.0,,0.8,68.8
2018-06-16,90,80.0,,0.8,72.0
2018-06-17,77,80.0,,0.8,61.6
2018-06-18,92,80.0,,0.8,73.60000000000001
2018-06-19,88,80.0,,0.8,70.4
2018-06-20,88,80.0,,0.8,70.4
2018-06-21,86,80.0,,0.8,68.8
2018-06-22,91,80.0,,0.8,72.8
2018-06-23,82,80.0,,0.8,65.60000000000001
2018-06-24,86,80.0,,0.8,68.8
2018-06-25,91,80.0,,0.8,72.8
2018-06-26,100,80.0,,0.8,80.0
2018-06-27,91,80.0,,0.8,72.8
2018-06-28,92,80.0,,0.8,73.60000000000001
2018-06-29,93,80.0,,0.8,74.4
2018-06-30,94,80.0,,0.8,75.2
2018-07-01,85,88.0,False,0.88,74.8
2018-07-02,88,88.0,,0.88,77.44
2018-07-03,88,88.0,,0.88,77.44
2018-07-04,79,88.0,,0.88,69.52
2018-07-05,86,88.0,,0.88,75.68
2018-07-06,91,88.0,,0.88,80.08
2018-07-07,85,88.0,,0.88,74.8
2018-07-08,89,88.0,,0.88,78.32000000000001
2018-07-09,97,88.0,,0.88,85.36
2018-07-10,96,88.0,,0.88,84.48
2018-07-11,98,88.0,,0.88,86.24
2018-07-12,94,88.0,,0.88,82.72
2018-07-13,87,88.0,,0.88,76.56
2018-07-14,96,88.0,,0.88,84.48
2018-07-15,88,88.0,,0.88,77.44
2018-07-16,94,88.0,,0.88,82.72
2018-07-17,86,88.0,,0.88,75.68
2018-07-18,91,88.0,,0.88,80.08
2018-07-19,81,88.0,,0.88,71.28
2018-07-20,88,88.0,,0.88,77.44
2018-07-21,88,88.0,,0.88,77.44
2018-07-22,88,88.0,,0.88,77.44
2018-07-23,85,88.0,,0.88,74.8
2018-07-24,84,88.0,,0.88,73.92
2018-07-25,87,88.0,,0.88,76.56
2018-07-26,87,88.0,,0.88,76.56
2018-07-27,93,88.0,,0.88,81.84
2018-07-28,94,88.0,,0.88,82.72
2018-07-29,95,88.0,,0.88,83.6
2018-07-30,100,88.0,,0.88,88.0
2018-07-31,88,88.0,,0.88,77.44
2018-08-01,100,82.0,False,0.82,82.0
2018-08-02,96,82.0,,0.82,78.72
2018-08-03,93,82.0,,0.82,76.25999999999999
2018-08-04,91,82.0,,0.82,74.61999999999999
2018-08-05,86,82.0,,0.82,70.52
2018-08-06,99,82.0,,0.82,81.17999999999999
2018-08-07,86,82.0,,0.82,70.52
2018-08-08,97,82.0,,0.82,79.53999999999999
2018-08-09,89,82.0,,0.82,72.97999999999999
2018-08-10,90,82.0,,0.82,73.8
2018-08-11,84,82.0,,0.82,68.88
2018-08-12,84,82.0,,0.82,68.88
2018-08-13,91,82.0,,0.82,74.61999999999999
2018-08-14,90,82.0,,0.82,73.8
2018-08-15,100,82.0,,0.82,82.0
2018-08-16,91,82.0,,0.82,74.61999999999999
2018-08-17,90,82.0,,0.82,73.8
2018-08-18,83,82.0,,0.82,68.06
2018-08-19,87,82.0,,0.82,71.33999999999999
2018-08-20,89,82.0,,0.82,72.97999999999999
2018-08-21,100,82.0,,0.82,82.0
2018-08-22,84,82.0,,0.82,68.88
2018-08-23,92,82.0,,0.82,75.44
2018-08-24,91,82.0,,0.82,74.61999999999999
2018-08-25,88,82.0,,0.82,72.16
2018-08-26,97,82.0,,0.82,79.53999999999999
2018-08-27,94,82.0,,0.82,77.08
2018-08-28,100,82.0,,0.82,82.0
2018-08-29,88,82.0,,0.82,72.16
2018-08-30,84,82.0,,0.82,68.88
2018-08-31,92,82.0,,0.82,75.44
2018-09-01,91,77.0,False,0.77,70.07000000000001
2018-09-02,93,77.0,,0.77,71.61
2018-09-03,100,77.0,,0.77,77.0
2018-09-04,97,77.0,,0.77,74.69
2018-09-05,94,77.0,,0.77,72.38
2018-09-06,93,77.0,,0.77,71.61
2018-09-07,87,77.0,,0.77,66.99
2018-09-08,92,77.0,,0.77,70.84
2018-09-09,94,77.0,,0.77,72.38
2018-09-10,87,77.0,,0.77,66.99
2018-09-11,92,77.0,,0.77,70.84
2018-09-12,98,77.0,,0.77,75.46000000000001
2018-09-13,83,77.0,,0.77,63.910000000000004
2018-09-14,89,77.0,,0.77,68.53
2018-09-15,92,77.0,,0.77,70.84
2018-09-16,84,77.0,,0.77,64.68
2018-09-17,100,77.0,,0.77,77.0
2018-09-18,96,77.0,,0.77,73.92
2018-09-19,96,77.0,,0.77,73.92
2018-09-20,89,77.0,,0.77,68.53
2018-09-21,90,77.0,,0.77,69.3
2018-09-22,94,77.0,,0.77,72.38
2018-09-23,82,77.0,,0.77,63.14
2018-09-24,92,77.0,,0.77,70.84
2018-09-25,95,77.0,,0.77,73.15
2018-09-26,97,77.0,,0.77,74.69
2018-09-27,95,77.0,,0.77,73.15
2018-09-28,85,77.0,,0.77,65.45
2018-09-29,90,77.0,,0.77,69.3
2018-09-30,96,77.0,,0.77,73.92
2018-10-01,92,77.0,False,0.77,70.84
2018-10-02,94,77.0,,0.77,72.38
2018-10-03,92,77.0,,0.77,70.84
2018-10-04,88,77.0,,0.77,67.76
2018-10-05,89,77.0,,0.77,68.53
2018-10-06,90,77.0,,0.77,69.3
2018-10-07,85,77.0,,0.77,65.45
2018-10-08,92,77.0,,0.77,70.84
2018-10-09,93,77.0,,0.77,71.61
2018-10-10,91,77.0,,0.77,70.07000000000001
2018-10-11,81,77.0,,0.77,62.370000000000005
2018-10-12,100,77.0,,0.77,77.0
2018-10-13,91,77.0,,0.77,70.07000000000001
2018-10-14,84,77.0,,0.77,64.68
2018-10-15,94,77.0,,0.77,72.38
2018-10-16,87,77.0,,0.77,66.99
2018-10-17,88,77.0,,0.77,67.76
2018-10-18,93,77.0,,0.77,71.61
2018-10-19,86,77.0,,0.77,66.22
2018-10-20,90,77.0,,0.77,69.3
2018-10-21,94,77.0,,0.77,72.38
2018-10-22,90,77.0,,0.77,69.3
2018-10-23,83,77.0,,0.77,63.910000000000004
2018-10-24,89,77.0,,0.77,68.53
2018-10-25,85,77.0,,0.77,65.45
2018-10-26,84,77.0,,0.77,64.68
2018-10-27,81,77.0,,0.77,62.370000000000005
2018-10-28,88,77.0,,0.77,67.76
2018-10-29,88,77.0,,0.77,67.76
2018-10-30,83,77.0,,0.77,63.910000000000004
2018-10-31,78,77.0,,0.77,60.06
2018-11-01,92,80.0,False,0.8,73.60000000000001
2018-11-02,97,80.0,,0.8,77.60000000000001
2018-11-03,97,80.0,,0.8,77.60000000000001
2018-11-04,86,80.0,,0.8,68.8
2018-11-05,91,80.0,,0.8,72.8
2018-11-06,89,80.0,,0.8,71.2
2018-11-07,79,80.0,,0.8,63.2
2018-11-08,85,80.0,,0.8,68.0
2018-11-09,88,80.0,,0.8,70.4
2018-11-10,100,80.0,,0.8,80.0
2018-11-11,94,80.0,,0.8,75.2
2018-11-12,85,80.0,,0.8,68.0
2018-11-13,96,80.0,,0.8,76.80000000000001
2018-11-14,85,80.0,,0.8,68.0
2018-11-15,87,80.0,,0.8,69.60000000000001
2018-11-16,95,80.0,,0.8,76.0
2018-11-17,92,80.0,,0.8,73.60000000000001
2018-11-18,88,80.0,,0.8,70.4
2018-11-19,84,80.0,,0.8,67.2
2018-11-20,95,80.0,,0.8,76.0
2018-11-21,95,80.0,,0.8,76.0
2018-11-22,75,80.0,,0.8,60.0
2018-11-23,95,80.0,,0.8,76.0
2018-11-24,93,80.0,,0.8,74.4
2018-11-25,90,80.0,,0.8,72.0
2018-11-26,98,80.0,,0.8,78.4
2018-11-27,96,80.0,,0.8,76.80000000000001
2018-11-28,91,80.0,,0.8,72.8
2018-11-29,90,80.0,,0.8,72.0
2018-11-30,90,80.0,,0.8,72.0
2018-12-01,84,81.0,False,0.81,68.04
2018-12-02,79,81.0,,0.81,63.99
2018-12-03,81,81.0,,0.81,65.61
2018-12-04,75,81.0,,0.81,60.75000000000001
2018-12-05,83,81.0,,0.81,67.23
2018-12-06,84,81.0,,0.81,68.04
2018-12-07,79,81.0,,0.81,63.99
2018-12-08,84,81.0,,0.81,68.04
2018-12-09,77,81.0,,0.81,62.370000000000005
2018-12-10,85,81.0,,0.81,68.85000000000001
2018-12-11,80,81.0,,0.81,64.80000000000001
2018-12-12,77,81.0,,0.81,62.370000000000005
2018-12-13,86,81.0,,0.81,69.66000000000001
2018-12-14,76,81.0,,0.81,61.56
2018-12-15,78,81.0,,0.81,63.18000000000001
2018-12-16,80,81.0,,0.81,64.80000000000001
2018-12-17,76,81.0,,0.81,61.56
2018-12-18,74,81.0,,0.81,59.940000000000005
2018-12-19,78,81.0,,0.81,63.18000000000001
2018-12-20,82,81.0,,0.81,66.42
2018-12-21,79,81.0,,0.81,63.99
2018-12-22,85,81.0,,0.81,68.85000000000001
2018-12-23,74,81.0,,0.81,59.940000000000005
2018-12-24,77,81.0,,0.81,62.370000000000005
2018-12-25,57,81.0,,0.81,46.17
2018-12-26,94,81.0,,0.81,76.14
2018-12-27,94,81.0,,0.81,76.14
2018-12-28,100,81.0,,0.81,81.0
2018-12-29,96,81.0,,0.81,77.76
2018-12-30,92,81.0,,0.81,74.52000000000001
2018-12-31,88,81.0,,0.81,71.28
2019-01-01,81,83.0,False,0.83,67.22999999999999
2019-01-02,100,83.0,,0.83,83.0
2019-01-03,85,83.0,,0.83,70.55
2019-01-04,79,83.0,,0.83,65.57
2019-01-05,80,83.0,,0.83,66.39999999999999
2019-01-06,77,83.0,,0.83,63.91
2019-01-07,71,83.0,,0.83,58.93
2019-01-08,74,83.0,,0.83,61.419999999999995
2019-01-09,76,83.0,,0.83,63.08
2019-01-10,78,83.0,,0.83,64.74
2019-01-11,71,83.0,,0.83,58.93
2019-01-12,77,83.0,,0.83,63.91
2019-01-13,71,83.0,,0.83,58.93
2019-01-14,74,83.0,,0.83,61.419999999999995
2019-01-15,72,83.0,,0.83,59.76
2019-01-16,79,83.0,,0.83,65.57
2019-01-17,74,83.0,,0.83,61.419999999999995
2019-01-18,75,83.0,,0.83,62.25
2019-01-19,82,83.0,,0.83,68.06
2019-01-20,71,83.0,,0.83,58.93
2019-01-21,66,83.0,,0.83,54.779999999999994
2019-01-22,73,83.0,,0.83,60.589999999999996
2019-01-23,73,83.0,,0.83,60.589999999999996
2019-01-24,73,83.0,,0.83,60.589999999999996
2019-01-25,75,83.0,,0.83,62.25
2019-01-26,79,83.0,,0.83,65.57
2019-01-27,77,83.0,,0.83,63.91
2019-01-28,71,83.0,,0.83,58.93
2019-01-29,71,83.0,,0.83,58.93
2019-01-30,76,83.0,,0.83,63.08
2019-01-31,73,83.0,,0.83,60.589999999999996
2019-02-01,87,76.0,False,0.76,66.12
2019-02-02,100,76.0,,0.76,76.0
2019-02-03,82,76.0,,0.76,62.32
2019-02-04,81,76.0,,0.76,61.56
2019-02-05,80,76.0,,0.76,60.8
2019-02-06,85,76.0,,0.76,64.6
2019-02-07,81,76.0,,0.76,61.56
2019-02-08,82,76.0,,0.76,62.32
2019-02-09,93,76.0,,0.76,70.68
2019-02-10,100,76.0,,0.76,76.0
2019-02-11,87,76.0,,0.76,66.12
2019-02-12,82,76.0,,0.76,62.32
2019-02-13,86,76.0,,0.76,65.36
2019-02-14,82,76.0,,0.76,62.32
2019-02-15,86,76.0,,0.76,65.36
2019-02-16,95,76.0,,0.76,72.2
2019-02-17,93,76.0,,0.76,70.68
2019-02-18,88,76.0,,0.76,66.88
2019-02-19,81,76.0,,0.76,61.56
2019-02-20,88,76.0,,0.76,66.88
2019-02-21,80,76.0,,0.76,60.8
2019-02-22,89,76.0,,0.76,67.64
2019-02-23,87,76.0,,0.76,66.12
2019-02-24,89,76.0,,0.76,67.64
2019-02-25,86,76.0,,0.76,65.36
2019-02-26,83,76.0,,0.76,63.08
2019-02-27,83,76.0,,0.76,63.08
2019-02-28,83,76.0,,0.76,63.08
2019-03-01,96,78.0,False,0.78,74.88
2019-03-02,100,78.0,,0.78,78.0
2019-03-03,97,78.0,,0.78,75.66
2019-03-04,86,78.0,,0.78,67.08
2019-03-05,86,78.0,,0.78,67.08
2019-03-06,84,78.0,,0.78,65.52
2019-03-07,87,78.0,,0.78,67.86
2019-03-08,83,78.0,,0.78,64.74000000000001
2019-03-09,88,78.0,,0.78,68.64
2019-03-10,78,78.0,,0.78,60.84
2019-03-11,90,78.0,,0.78,70.2
2019-03-12,97,78.0,,0.78,75.66
2019-03-13,92,78.0,,0.78,71.76
2019-03-14,93,78.0,,0.78,72.54
2019-03-15,86,78.0,,0.78,67.08
2019-03-16,97,78.0,,0.78,75.66
2019-03-17,84,78.0,,0.78,65.52
2019-03-18,84,78.0,,0.78,65.52
2019-03-19,98,78.0,,0.78,76.44
2019-03-20,89,78.0,,0.78,69.42
2019-03-21,82,78.0,,0.78,63.96
2019-03-22,84,78.0,,0.78,65.52
2019-03-23,87,78.0,,0.78,67.86
2019-03-24,90,78.0,,0.78,70.2
2019-03-25,90,78.0,,0.78,70.2
2019-03-26,86,78.0,,0.78,67.08
2019-03-27,87,78.0,,0.78,67.86
2019-03-28,86,78.0,,0.78,67.08
2019-03-29,88,78.0,,0.78,68.64
2019-03-30,97,78.0,,0.78,75.66
2019-03-31,100,78.0,,0.78,78.0
2019-04-01,97,73.0,False,0.73,70.81
2019-04-02,100,73.0,,0.73,73.0
2019-04-03,89,73.0,,0.73,64.97
2019-04-04,94,73.0,,0.73,68.62
2019-04-05,85,73.0,,0.73,62.05
2019-04-06,91,73.0,,0.73,66.42999999999999
2019-04-07,88,73.0,,0.73,64.24
2019-04-08,87,73.0,,0.73,63.51
2019-04-09,84,73.0,,0.73,61.32
2019-04-10,82,73.0,,0.73,59.86
2019-04-11,81,73.0,,0.73,59.129999999999995
2019-04-12,83,73.0,,0.73,60.589999999999996
2019-04-13,90,73.0,,0.73,65.7
2019-04-14,89,73.0,,0.73,64.97
2019-04-15,81,73.0,,0.73,59.129999999999995
2019-04-16,85,73.0,,0.73,62.05
2019-04-17,92,73.0,,0.73,67.16
2019-04-18,92,73.0,,0.73,67.16
2019-04-19,85,73.0,,0.73,62.05
2019-04-20,89,73.0,,0.73,64.97
2019-04-21,82,73.0,,0.73,59.86
2019-04-22,79,73.0,,0.73,57.67
2019-04-23,92,73.0,,0.73,67.16
2019-04-24,84,73.0,,0.73,61.32
2019-04-25,86,73.0,,0.73,62.78
2019-04-26,82,73.0,,0.73,59.86
2019-04-27,94,73.0,,0.73,68.62
2019-04-28,91,73.0,,0.73,66.42999999999999
2019-04-29,79,73.0,,0.73,57.67
2019-04-30,90,73.0,,0.73,65.7
2019-05-01,89,73.0,False,0.73,64.97
2019-05-02,95,73.0,,0.73,69.35
2019-05-03,93,73.0,,0.73,67.89
2019-05-04,98,73.0,,0.73,71.53999999999999
2019-05-05,88,73.0,,0.73,64.24
2019-05-06,90,73.0,,0.73,65.7
2019-05-07,83,73.0,,0.73,60.589999999999996
2019-05-08,86,73.0,,0.73,62.78
2019-05-09,89,73.0,,0.73,64.97
2019-05-10,85,73.0,,0.73,62.05
2019-05-11,89,73.0,,0.73,64.97
2019-05-12,87,73.0,,0.73,63.51
2019-05-13,90,73.0,,0.73,65.7
2019-05-14,95,73.0,,0.73,69.35
2019-05-15,86,73.0,,0.73,62.78
2019-05-16,88,73.0,,0.73,64.24
2019-05-17,90,73.0,,0.73,65.7
2019-05-18,92,73.0,,0.73,67.16
2019-05-19,90,73.0,,0.73,65.7
2019-05-20,84,73.0,,0.73,61.32
2019-05-21,93,73.0,,0.73,67.89
2019-05-22,89,73.0,,0.73,64.97
2019-05-23,88,73.0,,0.73,64.24
2019-05-24,79,73.0,,0.73,57.67
2019-05-25,90,73.0,,0.73,65.7
2019-05-26,87,73.0,,0.73,63.51
2019-05-27,100,73.0,,0.73,73.0
2019-05-28,86,73.0,,0.73,62.78
2019-05-29,90,73.0,,0.73,65.7
2019-05-30,90,73.0,,0.73,65.7
2019-05-31,99,73.0,,0.73,72.27
2019-06-01,93,81.0,False,0.81,75.33
2019-06-02,93,81.0,,0.81,75.33
2019-06-03,89,81.0,,0.81,72.09
2019-06-04,92,81.0,,0.81,74.52000000000001
2019-06-05,91,81.0,,0.81,73.71000000000001
2019-06-06,91,81.0,,0.81,73.71000000000001
2019-06-07,88,81.0,,0.81,71.28
2019-06-08,95,81.0,,0.81,76.95
2019-06-09,90,81.0,,0.81,72.9
2019-06-10,94,81.0,,0.81,76.14
2019-06-11,93,81.0,,0.81,75.33
2019-06-12,85,81.0,,0.81,68.85000000000001
2019-06-13,85,81.0,,0.81,68.85000000000001
2019-06-14,83,81.0,,0.81,67.23
2019-06-15,88,81.0,,0.81,71.28
2019-06-16,81,81.0,,0.81,65.61
2019-06-17,86,81.0,,0.81,69.66000000000001
2019-06-18,99,81.0,,0.81,80.19000000000001
2019-06-19,92,81.0,,0.81,74.52000000000001
2019-06-20,90,81.0,,0.81,72.9
2019-06-21,98,81.0,,0.81,79.38000000000001
2019-06-22,90,81.0,,0.81,72.9
2019-06-23,83,81.0,,0.81,67.23
2019-06-24,92,81.0,,0.81,74.52000000000001
2019-06-25,98,81.0,,0.81,79.38000000000001
2019-06-26,93,81.0,,0.81,75.33
2019-06-27,96,81.0,,0.81,77.76
2019-06-28,94,81.0,,0.81,76.14
2019-06-29,100,81.0,,0.81,81.0
2019-06-30,94,81.0,,0.81,76.14
2019-07-01,97,80.0,False,0.8,77.60000000000001
2019-07-02,91,80.0,,0.8,72.8
2019-07-03,87,80.0,,0.8,69.60000000000001
2019-07-04,84,80.0,,0.8,67.2
2019-07-05,89,80.0,,0.8,71.2
2019-07-06,87,80.0,,0.8,69.60000000000001
2019-07-07,87,80.0,,0.8,69.60000000000001
2019-07-08,91,80.0,,0.8,72.8
2019-07-09,97,80.0,,0.8,77.60000000000001
2019-07-10,92,80.0,,0.8,73.60000000000001
2019-07-11,85,80.0,,0.8,68.0
2019-07-12,92,80.0,,0.8,73.60000000000001
2019-07-13,86,80.0,,0.8,68.8
2019-07-14,86,80.0,,0.8,68.8
2019-07-15,89,80.0,,0.8,71.2
2019-07-16,97,80.0,,0.8,77.60000000000001
2019-07-17,96,80.0,,0.8,76.80000000000001
2019-07-18,94,80.0,,0.8,75.2
2019-07-19,94,80.0,,0.8,75.2
2019-07-20,87,80.0,,0.8,69.60000000000001
2019-07-21,84,80.0,,0.8,67.2
2019-07-22,90,80.0,,0.8,72.0
2019-07-23,87,80.0,,0.8,69.60000000000001
2019-07-24,89,80.0,,0.8,71.2
2019-07-25,94,80.0,,0.8,75.2
2019-07-26,91,80.0,,0.8,72.8
