date,value_unscaled,value_monthly,isPartial,scale,value
2013-12-17,88,77.0,,0.77,67.76
2013-12-18,88,77.0,,0.77,67.76
2013-12-19,86,77.0,,0.77,66.22
2013-12-20,78,77.0,,0.77,60.06
2013-12-21,64,77.0,,0.77,49.28
2013-12-22,59,77.0,,0.77,45.43
2013-12-23,70,77.0,,0.77,53.9
2013-12-24,68,77.0,,0.77,52.36
2013-12-25,55,77.0,,0.77,42.35
2013-12-26,77,77.0,,0.77,59.29
2013-12-27,74,77.0,,0.77,56.980000000000004
2013-12-28,72,77.0,,0.77,55.44
2013-12-29,72,77.0,,0.77,55.44
2013-12-30,74,77.0,,0.77,56.980000000000004
2013-12-31,73,77.0,,0.77,56.21
2014-01-01,66,80.0,False,0.8,52.800000000000004
2014-01-02,76,80.0,,0.8,60.800000000000004
2014-01-03,77,80.0,,0.8,61.6
2014-01-04,68,80.0,,0.8,54.400000000000006
2014-01-05,69,80.0,,0.8,55.2
2014-01-06,74,80.0,,0.8,59.2
2014-01-07,78,80.0,,0.8,62.400000000000006
2014-01-08,85,80.0,,0.8,68.0
2014-01-09,90,80.0,,0.8,72.0
2014-01-10,85,80.0,,0.8,68.0
2014-01-11,79,80.0,,0.8,63.2
2014-01-12,78,80.0,,0.8,62.400000000000006
2014-01-13,87,80.0,,0.8,69.60000000000001
2014-01-14,91,80.0,,0.8,72.8
2014-01-15,96,80.0,,0.8,76.80000000000001
2014-01-16,91,80.0,,0.8,72.8
2014-01-17,85,80.0,,0.8,68.0
2014-01-18,75,80.0,,0.8,60.0
2014-01-19,75,80.0,,0.8,60.0
2014-01-20,87,80.0,,0.8,69.60000000000001
2014-01-21,91,80.0,,0.8,72.8
2014-01-22,92,80.0,,0.8,73.60000000000001
2014-01-23,99,80.0,,0.8,79.2
2014-01-24,89,80.0,,0.8,71.2
2014-01-25,78,80.0,,0.8,62.400000000000006
2014-01-26,81,80.0,,0.8,64.8
2014-01-27,89,80.0,,0.8,71.2
2014-01-28,100,80.0,,0.8,80.0
2014-01-29,92,80.0,,0.8,73.60000000000001
2014-01-30,96,80.0,,0.8,76.80000000000001
2014-01-31,90,80.0,,0.8,72.0
2014-02-01,74,89.0,False,0.89,65.86
2014-02-02,71,89.0,,0.89,63.19
2014-02-03,78,89.0,,0.89,69.42
2014-02-04,89,89.0,,0.89,79.21000000000001
2014-02-05,84,89.0,,0.89,74.76
2014-02-06,89,89.0,,0.89,79.21000000000001
2014-02-07,83,89.0,,0.89,73.87
2014-02-08,73,89.0,,0.89,64.97
2014-02-09,80,89.0,,0.89,71.2
2014-02-10,92,89.0,,0.89,81.88
2014-02-11,91,89.0,,0.89,80.99
2014-02-12,91,89.0,,0.89,80.99
2014-02-13,81,89.0,,0.89,72.09
2014-02-14,80,89.0,,0.89,71.2
2014-02-15,70,89.0,,0.89,62.300000000000004
2014-02-16,77,89.0,,0.89,68.53
2014-02-17,90,89.0,,0.89,80.1
2014-02-18,88,89.0,,0.89,78.32000000000001
2014-02-19,87,89.0,,0.89,77.43
2014-02-20,90,89.0,,0.89,80.1
2014-02-21,84,89.0,,0.89,74.76
2014-02-22,78,89.0,,0.89,69.42
2014-02-23,82,89.0,,0.89,72.98
2014-02-24,93,89.0,,0.89,82.77
2014-02-25,100,89.0,,0.89,89.0
2014-02-26,90,89.0,,0.89,80.1
2014-02-27,90,89.0,,0.89,80.1
2014-02-28,90,89.0,,0.89,80.1
2014-03-01,79,84.0,False,0.84,66.36
2014-03-02,88,84.0,,0.84,73.92
2014-03-03,86,84.0,,0.84,72.24
2014-03-04,95,84.0,,0.84,79.8
2014-03-05,96,84.0,,0.84,80.64
2014-03-06,100,84.0,,0.84,84.0
2014-03-07,95,84.0,,0.84,79.8
2014-03-08,81,84.0,,0.84,68.03999999999999
2014-03-09,85,84.0,,0.84,71.39999999999999
2014-03-10,98,84.0,,0.84,82.32
2014-03-11,96,84.0,,0.84,80.64
2014-03-12,92,84.0,,0.84,77.28
2014-03-13,91,84.0,,0.84,76.44
2014-03-14,96,84.0,,0.84,80.64
2014-03-15,73,84.0,,0.84,61.32
2014-03-16,79,84.0,,0.84,66.36
2014-03-17,87,84.0,,0.84,73.08
2014-03-18,96,84.0,,0.84,80.64
2014-03-19,92,84.0,,0.84,77.28
2014-03-20,93,84.0,,0.84,78.11999999999999
2014-03-21,87,84.0,,0.84,73.08
2014-03-22,74,84.0,,0.84,62.16
2014-03-23,80,84.0,,0.84,67.2
2014-03-24,92,84.0,,0.84,77.28
2014-03-25,92,84.0,,0.84,77.28
2014-03-26,99,84.0,,0.84,83.16
2014-03-27,92,84.0,,0.84,77.28
2014-03-28,89,84.0,,0.84,74.75999999999999
2014-03-29,75,84.0,,0.84,63.0
2014-03-30,83,84.0,,0.84,69.72
2014-03-31,90,84.0,,0.84,75.6
2014-04-01,92,87.0,False,0.87,80.04
2014-04-02,92,87.0,,0.87,80.04
2014-04-03,97,87.0,,0.87,84.39
2014-04-04,87,87.0,,0.87,75.69
2014-04-05,73,87.0,,0.87,63.51
2014-04-06,85,87.0,,0.87,73.95
2014-04-07,92,87.0,,0.87,80.04
2014-04-08,98,87.0,,0.87,85.26
2014-04-09,95,87.0,,0.87,82.65
2014-04-10,94,87.0,,0.87,81.78
2014-04-11,93,87.0,,0.87,80.91
2014-04-12,77,87.0,,0.87,66.99
2014-04-13,78,87.0,,0.87,67.86
2014-04-14,95,87.0,,0.87,82.65
2014-04-15,92,87.0,,0.87,80.04
2014-04-16,95,87.0,,0.87,82.65
2014-04-17,94,87.0,,0.87,81.78
2014-04-18,84,87.0,,0.87,73.08
2014-04-19,80,87.0,,0.87,69.6
2014-04-20,77,87.0,,0.87,66.99
2014-04-21,96,87.0,,0.87,83.52
2014-04-22,94,87.0,,0.87,81.78
2014-04-23,96,87.0,,0.87,83.52
2014-04-24,95,87.0,,0.87,82.65
2014-04-25,95,87.0,,0.87,82.65
2014-04-26,83,87.0,,0.87,72.21
2014-04-27,79,87.0,,0.87,68.73
2014-04-28,96,87.0,,0.87,83.52
2014-04-29,100,87.0,,0.87,87.0
2014-04-30,97,87.0,,0.87,84.39
2014-05-01,100,81.0,False,0.81,81.0
2014-05-02,87,81.0,,0.81,70.47
2014-05-03,80,81.0,,0.81,64.80000000000001
2014-05-04,80,81.0,,0.81,64.80000000000001
2014-05-05,99,81.0,,0.81,80.19000000000001
2014-05-06,93,81.0,,0.81,75.33
2014-05-07,95,81.0,,0.81,76.95
2014-05-08,89,81.0,,0.81,72.09
2014-05-09,82,81.0,,0.81,66.42
2014-05-10,69,81.0,,0.81,55.89
2014-05-11,67,81.0,,0.81,54.27
2014-05-12,88,81.0,,0.81,71.28
2014-05-13,87,81.0,,0.81,70.47
2014-05-14,84,81.0,,0.81,68.04
2014-05-15,85,81.0,,0.81,68.85000000000001
2014-05-16,85,81.0,,0.81,68.85000000000001
2014-05-17,72,81.0,,0.81,58.32000000000001
2014-05-18,76,81.0,,0.81,61.56
2014-05-19,84,81.0,,0.81,68.04
2014-05-20,86,81.0,,0.81,69.66000000000001
2014-05-21,84,81.0,,0.81,68.04
2014-05-22,88,81.0,,0.81,71.28
2014-05-23,80,81.0,,0.81,64.80000000000001
2014-05-24,72,81.0,,0.81,58.32000000000001
2014-05-25,69,81.0,,0.81,55.89
2014-05-26,76,81.0,,0.81,61.56
2014-05-27,81,81.0,,0.81,65.61
2014-05-28,85,81.0,,0.81,68.85000000000001
2014-05-29,84,81.0,,0.81,68.04
2014-05-30,83,81.0,,0.81,67.23
2014-05-31,68,81.0,,0.81,55.080000000000005
2014-06-01,79,76.0,False,0.76,60.04
2014-06-02,94,76.0,,0.76,71.44
2014-06-03,99,76.0,,0.76,75.24
2014-06-04,100,76.0,,0.76,76.0
2014-06-05,93,76.0,,0.76,70.68
2014-06-06,91,76.0,,0.76,69.16
2014-06-07,89,76.0,,0.76,67.64
2014-06-08,80,76.0,,0.76,60.8
2014-06-09,92,76.0,,0.76,69.92
2014-06-10,95,76.0,,0.76,72.2
2014-06-11,97,76.0,,0.76,73.72
2014-06-12,95,76.0,,0.76,72.2
2014-06-13,88,76.0,,0.76,66.88
2014-06-14,79,76.0,,0.76,60.04
2014-06-15,83,76.0,,0.76,63.08
2014-06-16,93,76.0,,0.76,70.68
2014-06-17,98,76.0,,0.76,74.48
2014-06-18,98,76.0,,0.76,74.48
2014-06-19,100,76.0,,0.76,76.0
2014-06-20,94,76.0,,0.76,71.44
2014-06-21,81,76.0,,0.76,61.56
2014-06-22,83,76.0,,0.76,63.08
2014-06-23,99,76.0,,0.76,75.24
2014-06-24,97,76.0,,0.76,73.72
2014-06-25,94,76.0,,0.76,71.44
2014-06-26,94,76.0,,0.76,71.44
2014-06-27,90,76.0,,0.76,68.4
2014-06-28,77,76.0,,0.76,58.52
2014-06-29,84,76.0,,0.76,63.84
2014-06-30,98,76.0,,0.76,74.48
2014-07-01,85,81.0,False,0.81,68.85000000000001
2014-07-02,88,81.0,,0.81,71.28
2014-07-03,90,81.0,,0.81,72.9
2014-07-04,74,81.0,,0.81,59.940000000000005
2014-07-05,72,81.0,,0.81,58.32000000000001
2014-07-06,80,81.0,,0.81,64.80000000000001
2014-07-07,92,81.0,,0.81,74.52000000000001
2014-07-08,93,81.0,,0.81,75.33
2014-07-09,94,81.0,,0.81,76.14
2014-07-10,95,81.0,,0.81,76.95
2014-07-11,89,81.0,,0.81,72.09
2014-07-12,82,81.0,,0.81,66.42
2014-07-13,85,81.0,,0.81,68.85000000000001
2014-07-14,92,81.0,,0.81,74.52000000000001
2014-07-15,99,81.0,,0.81,80.19000000000001
2014-07-16,100,81.0,,0.81,81.0
2014-07-17,97,81.0,,0.81,78.57000000000001
2014-07-18,87,81.0,,0.81,70.47
2014-07-19,84,81.0,,0.81,68.04
2014-07-20,83,81.0,,0.81,67.23
2014-07-21,96,81.0,,0.81,77.76
2014-07-22,98,81.0,,0.81,79.38000000000001
2014-07-23,98,81.0,,0.81,79.38000000000001
2014-07-24,96,81.0,,0.81,77.76
2014-07-25,90,81.0,,0.81,72.9
2014-07-26,80,81.0,,0.81,64.80000000000001
2014-07-27,87,81.0,,0.81,70.47
2014-07-28,98,81.0,,0.81,79.38000000000001
2014-07-29,97,81.0,,0.81,78.57000000000001
2014-07-30,97,81.0,,0.81,78.57000000000001
2014-07-31,97,81.0,,0.81,78.57000000000001
2014-08-01,82,78.0,False,0.78,63.96
2014-08-02,75,78.0,,0.78,58.5
2014-08-03,79,78.0,,0.78,61.620000000000005
2014-08-04,81,78.0,,0.78,63.18
2014-08-05,88,78.0,,0.78,68.64
2014-08-06,84,78.0,,0.78,65.52
2014-08-07,86,78.0,,0.78,67.08
2014-08-08,81,78.0,,0.78,63.18
2014-08-09,75,78.0,,0.78,58.5
2014-08-10,72,78.0,,0.78,56.160000000000004
2014-08-11,82,78.0,,0.78,63.96
2014-08-12,86,78.0,,0.78,67.08
2014-08-13,83,78.0,,0.78,64.74000000000001
2014-08-14,86,78.0,,0.78,67.08
2014-08-15,80,78.0,,0.78,62.400000000000006
2014-08-16,74,78.0,,0.78,57.72
2014-08-17,74,78.0,,0.78,57.72
2014-08-18,92,78.0,,0.78,71.76
2014-08-19,90,78.0,,0.78,70.2
2014-08-20,90,78.0,,0.78,70.2
2014-08-21,93,78.0,,0.78,72.54
2014-08-22,83,78.0,,0.78,64.74000000000001
2014-08-23,77,78.0,,0.78,60.06
2014-08-24,76,78.0,,0.78,59.28
2014-08-25,96,78.0,,0.78,74.88
2014-08-26,95,78.0,,0.78,74.10000000000001
2014-08-27,100,78.0,,0.78,78.0
2014-08-28,97,78.0,,0.78,75.66
2014-08-29,91,78.0,,0.78,70.98
2014-08-30,72,78.0,,0.78,56.160000000000004
2014-08-31,85,78.0,,0.78,66.3
2014-09-01,79,93.0,False,0.93,73.47
2014-09-02,89,93.0,,0.93,82.77000000000001
2014-09-03,93,93.0,,0.93,86.49000000000001
2014-09-04,90,93.0,,0.93,83.7
2014-09-05,86,93.0,,0.93,79.98
2014-09-06,69,93.0,,0.93,64.17
2014-09-07,74,93.0,,0.93,68.82000000000001
2014-09-08,94,93.0,,0.93,87.42
2014-09-09,95,93.0,,0.93,88.35000000000001
2014-09-10,92,93.0,,0.93,85.56
2014-09-11,94,93.0,,0.93,87.42
2014-09-12,88,93.0,,0.93,81.84
2014-09-13,64,93.0,,0.93,59.52
2014-09-14,73,93.0,,0.93,67.89
2014-09-15,97,93.0,,0.93,90.21000000000001
2014-09-16,95,93.0,,0.93,88.35000000000001
2014-09-17,100,93.0,,0.93,93.0
2014-09-18,90,93.0,,0.93,83.7
2014-09-19,84,93.0,,0.93,78.12
2014-09-20,72,93.0,,0.93,66.96000000000001
2014-09-21,72,93.0,,0.93,66.96000000000001
2014-09-22,92,93.0,,0.93,85.56
2014-09-23,93,93.0,,0.93,86.49000000000001
2014-09-24,93,93.0,,0.93,86.49000000000001
2014-09-25,92,93.0,,0.93,85.56
2014-09-26,82,93.0,,0.93,76.26
2014-09-27,74,93.0,,0.93,68.82000000000001
2014-09-28,77,93.0,,0.93,71.61
2014-09-29,91,93.0,,0.93,84.63000000000001
2014-09-30,96,93.0,,0.93,89.28
2014-10-01,96,91.0,False,0.91,87.36
2014-10-02,97,91.0,,0.91,88.27
2014-10-03,87,91.0,,0.91,79.17
2014-10-04,72,91.0,,0.91,65.52
2014-10-05,77,91.0,,0.91,70.07000000000001
2014-10-06,96,91.0,,0.91,87.36
2014-10-07,98,91.0,,0.91,89.18
2014-10-08,100,91.0,,0.91,91.0
2014-10-09,92,91.0,,0.91,83.72
2014-10-10,88,91.0,,0.91,80.08
2014-10-11,68,91.0,,0.91,61.88
2014-10-12,69,91.0,,0.91,62.79
2014-10-13,90,91.0,,0.91,81.9
2014-10-14,90,91.0,,0.91,81.9
2014-10-15,98,91.0,,0.91,89.18
2014-10-16,91,91.0,,0.91,82.81
2014-10-17,86,91.0,,0.91,78.26
2014-10-18,74,91.0,,0.91,67.34
2014-10-19,70,91.0,,0.91,63.7
2014-10-20,91,91.0,,0.91,82.81
2014-10-21,96,91.0,,0.91,87.36
2014-10-22,96,91.0,,0.91,87.36
2014-10-23,94,91.0,,0.91,85.54
2014-10-24,81,91.0,,0.91,73.71000000000001
2014-10-25,73,91.0,,0.91,66.43
2014-10-26,74,91.0,,0.91,67.34
2014-10-27,92,91.0,,0.91,83.72
2014-10-28,90,91.0,,0.91,81.9
2014-10-29,94,91.0,,0.91,85.54
2014-10-30,91,91.0,,0.91,82.81
2014-10-31,80,91.0,,0.91,72.8
2014-11-01,69,82.0,False,0.82,56.58
2014-11-02,72,82.0,,0.82,59.04
2014-11-03,90,82.0,,0.82,73.8
2014-11-04,100,82.0,,0.82,82.0
2014-11-05,88,82.0,,0.82,72.16
2014-11-06,95,82.0,,0.82,77.89999999999999
2014-11-07,89,82.0,,0.82,72.97999999999999
2014-11-08,76,82.0,,0.82,62.31999999999999
2014-11-09,77,82.0,,0.82,63.13999999999999
2014-11-10,91,82.0,,0.82,74.61999999999999
2014-11-11,94,82.0,,0.82,77.08
2014-11-12,92,82.0,,0.82,75.44
2014-11-13,94,82.0,,0.82,77.08
2014-11-14,89,82.0,,0.82,72.97999999999999
2014-11-15,75,82.0,,0.82,61.49999999999999
2014-11-16,76,82.0,,0.82,62.31999999999999
2014-11-17,92,82.0,,0.82,75.44
2014-11-18,94,82.0,,0.82,77.08
2014-11-19,96,82.0,,0.82,78.72
2014-11-20,94,82.0,,0.82,77.08
2014-11-21,87,82.0,,0.82,71.33999999999999
2014-11-22,72,82.0,,0.82,59.04
2014-11-23,71,82.0,,0.82,58.22
2014-11-24,86,82.0,,0.82,70.52
2014-11-25,83,82.0,,0.82,68.06
2014-11-26,71,82.0,,0.82,58.22
2014-11-27,56,82.0,,0.82,45.919999999999995
2014-11-28,70,82.0,,0.82,57.4
2014-11-29,73,82.0,,0.82,59.86
2014-11-30,76,82.0,,0.82,62.31999999999999
2014-12-01,93,77.0,False,0.77,71.61
2014-12-02,93,77.0,,0.77,71.61
2014-12-03,97,77.0,,0.77,74.69
2014-12-04,99,77.0,,0.77,76.23
2014-12-05,92,77.0,,0.77,70.84
2014-12-06,74,77.0,,0.77,56.980000000000004
2014-12-07,79,77.0,,0.77,60.83
2014-12-08,94,77.0,,0.77,72.38
2014-12-09,98,77.0,,0.77,75.46000000000001
2014-12-10,98,77.0,,0.77,75.46000000000001
2014-12-11,100,77.0,,0.77,77.0
2014-12-12,91,77.0,,0.77,70.07000000000001
2014-12-13,80,77.0,,0.77,61.6
2014-12-14,76,77.0,,0.77,58.52
2014-12-15,94,77.0,,0.77,72.38
2014-12-16,94,77.0,,0.77,72.38
2014-12-17,89,77.0,,0.77,68.53
2014-12-18,85,77.0,,0.77,65.45
2014-12-19,78,77.0,,0.77,60.06
2014-12-20,64,77.0,,0.77,49.28
2014-12-21,61,77.0,,0.77,46.97
2014-12-22,72,77.0,,0.77,55.44
2014-12-23,73,77.0,,0.77,56.21
2014-12-24,64,77.0,,0.77,49.28
2014-12-25,58,77.0,,0.77,44.660000000000004
2014-12-26,68,77.0,,0.77,52.36
2014-12-27,69,77.0,,0.77,53.13
2014-12-28,67,77.0,,0.77,51.59
2014-12-29,74,77.0,,0.77,56.980000000000004
2014-12-30,80,77.0,,0.77,61.6
2014-12-31,75,77.0,,0.77,57.75
2015-01-01,67,81.0,False,0.81,54.27
2015-01-02,71,81.0,,0.81,57.510000000000005
2015-01-03,76,81.0,,0.81,61.56
2015-01-04,73,81.0,,0.81,59.13
2015-01-05,79,81.0,,0.81,63.99
2015-01-06,84,81.0,,0.81,68.04
2015-01-07,90,81.0,,0.81,72.9
2015-01-08,83,81.0,,0.81,67.23
2015-01-09,88,81.0,,0.81,71.28
2015-01-10,77,81.0,,0.81,62.370000000000005
2015-01-11,78,81.0,,0.81,63.18000000000001
2015-01-12,84,81.0,,0.81,68.04
2015-01-13,93,81.0,,0.81,75.33
2015-01-14,92,81.0,,0.81,74.52000000000001
2015-01-15,89,81.0,,0.81,72.09
2015-01-16,93,81.0,,0.81,75.33
2015-01-17,80,81.0,,0.81,64.80000000000001
2015-01-18,74,81.0,,0.81,59.940000000000005
2015-01-19,83,81.0,,0.81,67.23
2015-01-20,97,81.0,,0.81,78.57000000000001
2015-01-21,99,81.0,,0.81,80.19000000000001
2015-01-22,98,81.0,,0.81,79.38000000000001
2015-01-23,94,81.0,,0.81,76.14
2015-01-24,77,81.0,,0.81,62.370000000000005
2015-01-25,82,81.0,,0.81,66.42
2015-01-26,95,81.0,,0.81,76.95
2015-01-27,95,81.0,,0.81,76.95
2015-01-28,100,81.0,,0.81,81.0
2015-01-29,100,81.0,,0.81,81.0
2015-01-30,95,81.0,,0.81,76.95
2015-01-31,77,81.0,,0.81,62.370000000000005
2015-02-01,72,90.0,False,0.9,64.8
2015-02-02,85,90.0,,0.9,76.5
2015-02-03,92,90.0,,0.9,82.8
2015-02-04,95,90.0,,0.9,85.5
2015-02-05,96,90.0,,0.9,86.4
2015-02-06,95,90.0,,0.9,85.5
2015-02-07,82,90.0,,0.9,73.8
2015-02-08,88,90.0,,0.9,79.2
2015-02-09,93,90.0,,0.9,83.7
2015-02-10,100,90.0,,0.9,90.0
2015-02-11,100,90.0,,0.9,90.0
2015-02-12,96,90.0,,0.9,86.4
2015-02-13,87,90.0,,0.9,78.3
2015-02-14,75,90.0,,0.9,67.5
2015-02-15,81,90.0,,0.9,72.9
2015-02-16,89,90.0,,0.9,80.10000000000001
2015-02-17,88,90.0,,0.9,79.2
2015-02-18,96,90.0,,0.9,86.4
2015-02-19,98,90.0,,0.9,88.2
2015-02-20,90,90.0,,0.9,81.0
2015-02-21,75,90.0,,0.9,67.5
2015-02-22,74,90.0,,0.9,66.60000000000001
2015-02-23,95,90.0,,0.9,85.5
2015-02-24,99,90.0,,0.9,89.10000000000001
2015-02-25,94,90.0,,0.9,84.60000000000001
2015-02-26,94,90.0,,0.9,84.60000000000001
2015-02-27,85,90.0,,0.9,76.5
2015-02-28,79,90.0,,0.9,71.10000000000001
2015-03-01,82,89.0,False,0.89,72.98
2015-03-02,90,89.0,,0.89,80.1
2015-03-03,99,89.0,,0.89,88.11
2015-03-04,91,89.0,,0.89,80.99
2015-03-05,87,89.0,,0.89,77.43
2015-03-06,86,89.0,,0.89,76.54
2015-03-07,74,89.0,,0.89,65.86
2015-03-08,80,89.0,,0.89,71.2
2015-03-09,90,89.0,,0.89,80.1
2015-03-10,92,89.0,,0.89,81.88
2015-03-11,92,89.0,,0.89,81.88
2015-03-12,95,89.0,,0.89,84.55
2015-03-13,90,89.0,,0.89,80.1
2015-03-14,79,89.0,,0.89,70.31
2015-03-15,82,89.0,,0.89,72.98
2015-03-16,97,89.0,,0.89,86.33
2015-03-17,92,89.0,,0.89,81.88
2015-03-18,93,89.0,,0.89,82.77
2015-03-19,89,89.0,,0.89,79.21000000000001
2015-03-20,83,89.0,,0.89,73.87
2015-03-21,77,89.0,,0.89,68.53
2015-03-22,81,89.0,,0.89,72.09
2015-03-23,91,89.0,,0.89,80.99
2015-03-24,92,89.0,,0.89,81.88
2015-03-25,88,89.0,,0.89,78.32000000000001
2015-03-26,95,89.0,,0.89,84.55
2015-03-27,90,89.0,,0.89,80.1
2015-03-28,79,89.0,,0.89,70.31
2015-03-29,81,89.0,,0.89,72.09
2015-03-30,96,89.0,,0.89,85.44
2015-03-31,100,89.0,,0.89,89.0
2015-04-01,92,90.0,False,0.9,82.8
2015-04-02,89,90.0,,0.9,80.10000000000001
2015-04-03,78,90.0,,0.9,70.2
2015-04-04,71,90.0,,0.9,63.9
2015-04-05,65,90.0,,0.9,58.5
2015-04-06,93,90.0,,0.9,83.7
2015-04-07,94,90.0,,0.9,84.60000000000001
2015-04-08,89,90.0,,0.9,80.10000000000001
2015-04-09,92,90.0,,0.9,82.8
2015-04-10,88,90.0,,0.9,79.2
2015-04-11,77,90.0,,0.9,69.3
2015-04-12,78,90.0,,0.9,70.2
2015-04-13,100,90.0,,0.9,90.0
2015-04-14,96,90.0,,0.9,86.4
2015-04-15,93,90.0,,0.9,83.7
2015-04-16,92,90.0,,0.9,82.8
2015-04-17,83,90.0,,0.9,74.7
2015-04-18,74,90.0,,0.9,66.60000000000001
2015-04-19,78,90.0,,0.9,70.2
2015-04-20,95,90.0,,0.9,85.5
2015-04-21,94,90.0,,0.9,84.60000000000001
2015-04-22,93,90.0,,0.9,83.7
2015-04-23,96,90.0,,0.9,86.4
2015-04-24,89,90.0,,0.9,80.10000000000001
2015-04-25,76,90.0,,0.9,68.4
2015-04-26,78,90.0,,0.9,70.2
2015-04-27,98,90.0,,0.9,88.2
2015-04-28,98,90.0,,0.9,88.2
2015-04-29,98,90.0,,0.9,88.2
2015-04-30,95,90.0,,0.9,85.5
2015-05-01,90,82.0,False,0.82,73.8
2015-05-02,82,82.0,,0.82,67.24
2015-05-03,80,82.0,,0.82,65.6
2015-05-04,100,82.0,,0.82,82.0
2015-05-05,100,82.0,,0.82,82.0
2015-05-06,96,82.0,,0.82,78.72
2015-05-07,98,82.0,,0.82,80.36
2015-05-08,90,82.0,,0.82,73.8
2015-05-09,81,82.0,,0.82,66.42
2015-05-10,77,82.0,,0.82,63.13999999999999
2015-05-11,91,82.0,,0.82,74.61999999999999
2015-05-12,96,82.0,,0.82,78.72
2015-05-13,92,82.0,,0.82,75.44
2015-05-14,91,82.0,,0.82,74.61999999999999
2015-05-15,90,82.0,,0.82,73.8
2015-05-16,78,82.0,,0.82,63.959999999999994
2015-05-17,77,82.0,,0.82,63.13999999999999
2015-05-18,94,82.0,,0.82,77.08
2015-05-19,96,82.0,,0.82,78.72
2015-05-20,93,82.0,,0.82,76.25999999999999
2015-05-21,90,82.0,,0.82,73.8
2015-05-22,84,82.0,,0.82,68.88
2015-05-23,81,82.0,,0.82,66.42
2015-05-24,74,82.0,,0.82,60.68
2015-05-25,79,82.0,,0.82,64.78
2015-05-26,85,82.0,,0.82,69.7
2015-05-27,87,82.0,,0.82,71.33999999999999
2015-05-28,88,82.0,,0.82,72.16
2015-05-29,88,82.0,,0.82,72.16
2015-05-30,75,82.0,,0.82,61.49999999999999
2015-05-31,76,82.0,,0.82,62.31999999999999
2015-06-01,90,81.0,False,0.81,72.9
2015-06-02,91,81.0,,0.81,73.71000000000001
2015-06-03,89,81.0,,0.81,72.09
2015-06-04,87,81.0,,0.81,70.47
2015-06-05,83,81.0,,0.81,67.23
2015-06-06,71,81.0,,0.81,57.510000000000005
2015-06-07,80,81.0,,0.81,64.80000000000001
2015-06-08,92,81.0,,0.81,74.52000000000001
2015-06-09,95,81.0,,0.81,76.95
2015-06-10,95,81.0,,0.81,76.95
2015-06-11,97,81.0,,0.81,78.57000000000001
2015-06-12,84,81.0,,0.81,68.04
2015-06-13,75,81.0,,0.81,60.75000000000001
2015-06-14,78,81.0,,0.81,63.18000000000001
2015-06-15,89,81.0,,0.81,72.09
2015-06-16,90,81.0,,0.81,72.9
2015-06-17,94,81.0,,0.81,76.14
2015-06-18,92,81.0,,0.81,74.52000000000001
2015-06-19,82,81.0,,0.81,66.42
2015-06-20,74,81.0,,0.81,59.940000000000005
2015-06-21,76,81.0,,0.81,61.56
2015-06-22,93,81.0,,0.81,75.33
2015-06-23,93,81.0,,0.81,75.33
2015-06-24,96,81.0,,0.81,77.76
2015-06-25,91,81.0,,0.81,73.71000000000001
2015-06-26,86,81.0,,0.81,69.66000000000001
2015-06-27,76,81.0,,0.81,61.56
2015-06-28,81,81.0,,0.81,65.61
2015-06-29,100,81.0,,0.81,81.0
2015-06-30,93,81.0,,0.81,75.33
2015-07-01,92,84.0,False,0.84,77.28
2015-07-02,90,84.0,,0.84,75.6
2015-07-03,80,84.0,,0.84,67.2
2015-07-04,74,84.0,,0.84,62.16
2015-07-05,79,84.0,,0.84,66.36
2015-07-06,96,84.0,,0.84,80.64
2015-07-07,93,84.0,,0.84,78.11999999999999
2015-07-08,90,84.0,,0.84,75.6
2015-07-09,95,84.0,,0.84,79.8
2015-07-10,94,84.0,,0.84,78.96
2015-07-11,79,84.0,,0.84,66.36
2015-07-12,87,84.0,,0.84,73.08
2015-07-13,96,84.0,,0.84,80.64
2015-07-14,97,84.0,,0.84,81.48
2015-07-15,96,84.0,,0.84,80.64
2015-07-16,95,84.0,,0.84,79.8
2015-07-17,91,84.0,,0.84,76.44
2015-07-18,83,84.0,,0.84,69.72
2015-07-19,91,84.0,,0.84,76.44
2015-07-20,97,84.0,,0.84,81.48
2015-07-21,100,84.0,,0.84,84.0
2015-07-22,98,84.0,,0.84,82.32
2015-07-23,96,84.0,,0.84,80.64
2015-07-24,93,84.0,,0.84,78.11999999999999
2015-07-25,77,84.0,,0.84,64.67999999999999
2015-07-26,86,84.0,,0.84,72.24
2015-07-27,97,84.0,,0.84,81.48
2015-07-28,98,84.0,,0.84,82.32
2015-07-29,97,84.0,,0.84,81.48
2015-07-30,94,84.0,,0.84,78.96
2015-07-31,92,84.0,,0.84,77.28
2015-08-01,68,89.0,False,0.89,60.52
2015-08-02,73,89.0,,0.89,64.97
2015-08-03,86,89.0,,0.89,76.54
2015-08-04,87,89.0,,0.89,77.43
2015-08-05,91,89.0,,0.89,80.99
2015-08-06,86,89.0,,0.89,76.54
2015-08-07,80,89.0,,0.89,71.2
2015-08-08,77,89.0,,0.89,68.53
2015-08-09,73,89.0,,0.89,64.97
2015-08-10,85,89.0,,0.89,75.65
2015-08-11,87,89.0,,0.89,77.43
2015-08-12,88,89.0,,0.89,78.32000000000001
2015-08-13,86,89.0,,0.89,76.54
2015-08-14,85,89.0,,0.89,75.65
2015-08-15,78,89.0,,0.89,69.42
2015-08-16,73,89.0,,0.89,64.97
2015-08-17,86,89.0,,0.89,76.54
