date,docker_unscaled,docker_monthly,isPartial,scale,docker
2010-02-07,14,5.0,,0.05,0.7000000000000001
2010-02-08,100,5.0,,0.05,5.0
2010-02-09,16,5.0,,0.05,0.8
2010-02-10,10,5.0,,0.05,0.5
2010-02-11,10,5.0,,0.05,0.5
2010-02-12,11,5.0,,0.05,0.55
2010-02-13,19,5.0,,0.05,0.9500000000000001
2010-02-14,30,5.0,,0.05,1.5
2010-02-15,7,5.0,,0.05,0.35000000000000003
2010-02-16,7,5.0,,0.05,0.35000000000000003
2010-02-17,13,5.0,,0.05,0.65
2010-02-18,10,5.0,,0.05,0.5
2010-02-19,7,5.0,,0.05,0.35000000000000003
2010-02-20,9,5.0,,0.05,0.45
2010-02-21,0,5.0,,0.05,0.0
2010-02-22,6,5.0,,0.05,0.30000000000000004
2010-02-23,19,5.0,,0.05,0.9500000000000001
2010-02-24,6,5.0,,0.05,0.30000000000000004
2010-02-25,6,5.0,,0.05,0.30000000000000004
2010-02-26,7,5.0,,0.05,0.35000000000000003
2010-02-27,9,5.0,,0.05,0.45
2010-02-28,33,5.0,,0.05,1.6500000000000001
2010-03-01,48,2.0,False,0.02,0.96
2010-03-02,32,2.0,,0.02,0.64
2010-03-03,32,2.0,,0.02,0.64
2010-03-04,33,2.0,,0.02,0.66
2010-03-05,68,2.0,,0.02,1.36
2010-03-06,0,2.0,,0.02,0.0
2010-03-07,73,2.0,,0.02,1.46
2010-03-08,33,2.0,,0.02,0.66
2010-03-09,32,2.0,,0.02,0.64
2010-03-10,48,2.0,,0.02,0.96
2010-03-11,0,2.0,,0.02,0.0
2010-03-12,34,2.0,,0.02,0.68
2010-03-13,0,2.0,,0.02,0.0
2010-03-14,48,2.0,,0.02,0.96
2010-03-15,65,2.0,,0.02,1.3
2010-03-16,81,2.0,,0.02,1.62
2010-03-17,34,2.0,,0.02,0.68
2010-03-18,34,2.0,,0.02,0.68
2010-03-19,36,2.0,,0.02,0.72
2010-03-20,100,2.0,,0.02,2.0
2010-03-21,0,2.0,,0.02,0.0
2010-03-22,32,2.0,,0.02,0.64
2010-03-23,32,2.0,,0.02,0.64
2010-03-24,65,2.0,,0.02,1.3
2010-03-25,0,2.0,,0.02,0.0
2010-03-26,35,2.0,,0.02,0.7000000000000001
2010-03-27,0,2.0,,0.02,0.0
2010-03-28,49,2.0,,0.02,0.98
2010-03-29,32,2.0,,0.02,0.64
2010-03-30,32,2.0,,0.02,0.64
2010-03-31,33,2.0,,0.02,0.66
2010-04-01,0,2.0,False,0.02,0.0
2010-04-02,0,2.0,,0.02,0.0
2010-04-03,63,2.0,,0.02,1.26
2010-04-04,100,2.0,,0.02,2.0
2010-04-05,41,2.0,,0.02,0.8200000000000001
2010-04-06,0,2.0,,0.02,0.0
2010-04-07,20,2.0,,0.02,0.4
2010-04-08,20,2.0,,0.02,0.4
2010-04-09,42,2.0,,0.02,0.84
2010-04-10,30,2.0,,0.02,0.6
2010-04-11,30,2.0,,0.02,0.6
2010-04-12,39,2.0,,0.02,0.78
2010-04-13,57,2.0,,0.02,1.1400000000000001
2010-04-14,58,2.0,,0.02,1.16
2010-04-15,0,2.0,,0.02,0.0
2010-04-16,41,2.0,,0.02,0.8200000000000001
2010-04-17,30,2.0,,0.02,0.6
2010-04-18,0,2.0,,0.02,0.0
2010-04-19,19,2.0,,0.02,0.38
2010-04-20,0,2.0,,0.02,0.0
2010-04-21,0,2.0,,0.02,0.0
2010-04-22,0,2.0,,0.02,0.0
2010-04-23,0,2.0,,0.02,0.0
2010-04-24,29,2.0,,0.02,0.58
2010-04-25,28,2.0,,0.02,0.56
2010-04-26,19,2.0,,0.02,0.38
2010-04-27,37,2.0,,0.02,0.74
2010-04-28,19,2.0,,0.02,0.38
2010-04-29,40,2.0,,0.02,0.8
2010-04-30,0,2.0,,0.02,0.0
2010-05-01,100,3.0,False,0.03,3.0
2010-05-02,75,3.0,,0.03,2.25
2010-05-03,65,3.0,,0.03,1.95
2010-05-04,32,3.0,,0.03,0.96
2010-05-05,33,3.0,,0.03,0.99
2010-05-06,33,3.0,,0.03,0.99
2010-05-07,35,3.0,,0.03,1.05
2010-05-08,51,3.0,,0.03,1.53
2010-05-09,52,3.0,,0.03,1.56
2010-05-10,33,3.0,,0.03,0.99
2010-05-11,64,3.0,,0.03,1.92
2010-05-12,0,3.0,,0.03,0.0
2010-05-13,50,3.0,,0.03,1.5
2010-05-14,71,3.0,,0.03,2.13
2010-05-15,52,3.0,,0.03,1.56
2010-05-16,0,3.0,,0.03,0.0
2010-05-17,49,3.0,,0.03,1.47
2010-05-18,0,3.0,,0.03,0.0
2010-05-19,33,3.0,,0.03,0.99
2010-05-20,67,3.0,,0.03,2.01
2010-05-21,54,3.0,,0.03,1.6199999999999999
2010-05-22,53,3.0,,0.03,1.5899999999999999
2010-05-23,0,3.0,,0.03,0.0
2010-05-24,0,3.0,,0.03,0.0
2010-05-25,33,3.0,,0.03,0.99
2010-05-26,0,3.0,,0.03,0.0
2010-05-27,35,3.0,,0.03,1.05
2010-05-28,38,3.0,,0.03,1.14
2010-05-29,54,3.0,,0.03,1.6199999999999999
2010-05-30,0,3.0,,0.03,0.0
2010-05-31,49,3.0,,0.03,1.47
2010-06-01,0,3.0,False,0.03,0.0
2010-06-02,21,3.0,,0.03,0.63
2010-06-03,22,3.0,,0.03,0.6599999999999999
2010-06-04,0,3.0,,0.03,0.0
2010-06-05,32,3.0,,0.03,0.96
2010-06-06,32,3.0,,0.03,0.96
2010-06-07,21,3.0,,0.03,0.63
2010-06-08,32,3.0,,0.03,0.96
2010-06-09,33,3.0,,0.03,0.99
2010-06-10,22,3.0,,0.03,0.6599999999999999
2010-06-11,24,3.0,,0.03,0.72
2010-06-12,33,3.0,,0.03,0.99
2010-06-13,100,3.0,,0.03,3.0
2010-06-14,22,3.0,,0.03,0.6599999999999999
2010-06-15,22,3.0,,0.03,0.6599999999999999
2010-06-16,45,3.0,,0.03,1.3499999999999999
2010-06-17,0,3.0,,0.03,0.0
2010-06-18,24,3.0,,0.03,0.72
2010-06-19,69,3.0,,0.03,2.07
2010-06-20,36,3.0,,0.03,1.08
2010-06-21,22,3.0,,0.03,0.6599999999999999
2010-06-22,32,3.0,,0.03,0.96
2010-06-23,33,3.0,,0.03,0.99
2010-06-24,0,3.0,,0.03,0.0
2010-06-25,24,3.0,,0.03,0.72
2010-06-26,67,3.0,,0.03,2.01
2010-06-27,33,3.0,,0.03,0.99
2010-06-28,0,3.0,,0.03,0.0
2010-06-29,0,3.0,,0.03,0.0
2010-06-30,22,3.0,,0.03,0.6599999999999999
2010-07-01,61,2.0,False,0.02,1.22
2010-07-02,0,2.0,,0.02,0.0
2010-07-03,38,2.0,,0.02,0.76
2010-07-04,41,2.0,,0.02,0.8200000000000001
2010-07-05,0,2.0,,0.02,0.0
2010-07-06,26,2.0,,0.02,0.52
2010-07-07,0,2.0,,0.02,0.0
2010-07-08,0,2.0,,0.02,0.0
2010-07-09,27,2.0,,0.02,0.54
2010-07-10,0,2.0,,0.02,0.0
2010-07-11,0,2.0,,0.02,0.0
2010-07-12,100,2.0,,0.02,2.0
2010-07-13,0,2.0,,0.02,0.0
2010-07-14,0,2.0,,0.02,0.0
2010-07-15,0,2.0,,0.02,0.0
2010-07-16,0,2.0,,0.02,0.0
2010-07-17,0,2.0,,0.02,0.0
2010-07-18,0,2.0,,0.02,0.0
2010-07-19,51,2.0,,0.02,1.02
2010-07-20,25,2.0,,0.02,0.5
2010-07-21,0,2.0,,0.02,0.0
2010-07-22,0,2.0,,0.02,0.0
2010-07-23,81,2.0,,0.02,1.62
2010-07-24,36,2.0,,0.02,0.72
2010-07-25,72,2.0,,0.02,1.44
2010-07-26,0,2.0,,0.02,0.0
2010-07-27,99,2.0,,0.02,1.98
2010-07-28,25,2.0,,0.02,0.5
2010-07-29,0,2.0,,0.02,0.0
2010-07-30,0,2.0,,0.02,0.0
2010-07-31,0,2.0,,0.02,0.0
2010-08-01,50,2.0,False,0.02,1.0
2010-08-02,35,2.0,,0.02,0.7000000000000001
2010-08-03,0,2.0,,0.02,0.0
2010-08-04,34,2.0,,0.02,0.68
2010-08-05,0,2.0,,0.02,0.0
2010-08-06,74,2.0,,0.02,1.48
2010-08-07,73,2.0,,0.02,1.46
2010-08-08,49,2.0,,0.02,0.98
2010-08-09,0,2.0,,0.02,0.0
2010-08-10,100,2.0,,0.02,2.0
2010-08-11,51,2.0,,0.02,1.02
2010-08-12,35,2.0,,0.02,0.7000000000000001
2010-08-13,36,2.0,,0.02,0.72
2010-08-14,48,2.0,,0.02,0.96
2010-08-15,96,2.0,,0.02,1.92
2010-08-16,34,2.0,,0.02,0.68
2010-08-17,68,2.0,,0.02,1.36
2010-08-18,68,2.0,,0.02,1.36
2010-08-19,69,2.0,,0.02,1.3800000000000001
2010-08-20,36,2.0,,0.02,0.72
2010-08-21,0,2.0,,0.02,0.0
2010-08-22,47,2.0,,0.02,0.9400000000000001
2010-08-23,33,2.0,,0.02,0.66
2010-08-24,66,2.0,,0.02,1.32
2010-08-25,33,2.0,,0.02,0.66
2010-08-26,68,2.0,,0.02,1.36
2010-08-27,70,2.0,,0.02,1.4000000000000001
2010-08-28,47,2.0,,0.02,0.9400000000000001
2010-08-29,70,2.0,,0.02,1.4000000000000001
2010-08-30,33,2.0,,0.02,0.66
2010-08-31,0,2.0,,0.02,0.0
2010-09-01,25,3.0,False,0.03,0.75
2010-09-02,25,3.0,,0.03,0.75
2010-09-03,27,3.0,,0.03,0.8099999999999999
2010-09-04,35,3.0,,0.03,1.05
2010-09-05,55,3.0,,0.03,1.65
2010-09-06,48,3.0,,0.03,1.44
2010-09-07,50,3.0,,0.03,1.5
2010-09-08,24,3.0,,0.03,0.72
2010-09-09,37,3.0,,0.03,1.1099999999999999
2010-09-10,26,3.0,,0.03,0.78
2010-09-11,100,3.0,,0.03,3.0
2010-09-12,66,3.0,,0.03,1.98
2010-09-13,24,3.0,,0.03,0.72
2010-09-14,24,3.0,,0.03,0.72
2010-09-15,24,3.0,,0.03,0.72
2010-09-16,49,3.0,,0.03,1.47
2010-09-17,26,3.0,,0.03,0.78
2010-09-18,0,3.0,,0.03,0.0
2010-09-19,68,3.0,,0.03,2.04
2010-09-20,25,3.0,,0.03,0.75
2010-09-21,0,3.0,,0.03,0.0
2010-09-22,24,3.0,,0.03,0.72
2010-09-23,48,3.0,,0.03,1.44
2010-09-24,0,3.0,,0.03,0.0
2010-09-25,34,3.0,,0.03,1.02
2010-09-26,33,3.0,,0.03,0.99
2010-09-27,48,3.0,,0.03,1.44
2010-09-28,47,3.0,,0.03,1.41
2010-09-29,0,3.0,,0.03,0.0
2010-09-30,36,3.0,,0.03,1.08
2010-10-01,61,3.0,False,0.03,1.8299999999999998
2010-10-02,41,3.0,,0.03,1.23
2010-10-03,40,3.0,,0.03,1.2
2010-10-04,57,3.0,,0.03,1.71
2010-10-05,70,3.0,,0.03,2.1
2010-10-06,59,3.0,,0.03,1.77
2010-10-07,31,3.0,,0.03,0.9299999999999999
2010-10-08,31,3.0,,0.03,0.9299999999999999
2010-10-09,41,3.0,,0.03,1.23
2010-10-10,61,3.0,,0.03,1.8299999999999998
2010-10-11,0,3.0,,0.03,0.0
2010-10-12,59,3.0,,0.03,1.77
2010-10-13,29,3.0,,0.03,0.87
2010-10-14,28,3.0,,0.03,0.84
2010-10-15,90,3.0,,0.03,2.6999999999999997
2010-10-16,40,3.0,,0.03,1.2
2010-10-17,39,3.0,,0.03,1.17
2010-10-18,57,3.0,,0.03,1.71
2010-10-19,56,3.0,,0.03,1.68
2010-10-20,56,3.0,,0.03,1.68
2010-10-21,100,3.0,,0.03,3.0
2010-10-22,90,3.0,,0.03,2.6999999999999997
2010-10-23,79,3.0,,0.03,2.37
2010-10-24,77,3.0,,0.03,2.31
2010-10-25,55,3.0,,0.03,1.65
2010-10-26,54,3.0,,0.03,1.6199999999999999
2010-10-27,55,3.0,,0.03,1.65
2010-10-28,28,3.0,,0.03,0.84
2010-10-29,0,3.0,,0.03,0.0
2010-10-30,40,3.0,,0.03,1.2
2010-10-31,82,3.0,,0.03,2.46
2010-11-01,0,3.0,False,0.03,0.0
2010-11-02,23,3.0,,0.03,0.69
2010-11-03,45,3.0,,0.03,1.3499999999999999
2010-11-04,0,3.0,,0.03,0.0
2010-11-05,25,3.0,,0.03,0.75
2010-11-06,33,3.0,,0.03,0.99
2010-11-07,33,3.0,,0.03,0.99
2010-11-08,0,3.0,,0.03,0.0
2010-11-09,23,3.0,,0.03,0.69
2010-11-10,36,3.0,,0.03,1.08
2010-11-11,0,3.0,,0.03,0.0
2010-11-12,38,3.0,,0.03,1.14
2010-11-13,100,3.0,,0.03,3.0
2010-11-14,33,3.0,,0.03,0.99
2010-11-15,48,3.0,,0.03,1.44
2010-11-16,23,3.0,,0.03,0.69
2010-11-17,23,3.0,,0.03,0.69
2010-11-18,24,3.0,,0.03,0.72
2010-11-19,25,3.0,,0.03,0.75
2010-11-20,33,3.0,,0.03,0.99
2010-11-21,0,3.0,,0.03,0.0
2010-11-22,36,3.0,,0.03,1.08
2010-11-23,24,3.0,,0.03,0.72
2010-11-24,26,3.0,,0.03,0.78
2010-11-25,33,3.0,,0.03,0.99
2010-11-26,62,3.0,,0.03,1.8599999999999999
2010-11-27,33,3.0,,0.03,0.99
2010-11-28,33,3.0,,0.03,0.99
2010-11-29,46,3.0,,0.03,1.38
2010-11-30,45,3.0,,0.03,1.3499999999999999
2010-12-01,40,3.0,False,0.03,1.2
2010-12-02,41,3.0,,0.03,1.23
2010-12-03,0,3.0,,0.03,0.0
2010-12-04,82,3.0,,0.03,2.46
2010-12-05,69,3.0,,0.03,2.07
2010-12-06,0,3.0,,0.03,0.0
2010-12-07,100,3.0,,0.03,3.0
2010-12-08,31,3.0,,0.03,0.9299999999999999
2010-12-09,42,3.0,,0.03,1.26
2010-12-10,32,3.0,,0.03,0.96
2010-12-11,42,3.0,,0.03,1.26
2010-12-12,42,3.0,,0.03,1.26
2010-12-13,20,3.0,,0.03,0.6
2010-12-14,61,3.0,,0.03,1.8299999999999998
2010-12-15,41,3.0,,0.03,1.23
2010-12-16,42,3.0,,0.03,1.26
2010-12-17,22,3.0,,0.03,0.6599999999999999
2010-12-18,29,3.0,,0.03,0.87
2010-12-19,45,3.0,,0.03,1.3499999999999999
2010-12-20,22,3.0,,0.03,0.6599999999999999
2010-12-21,0,3.0,,0.03,0.0
2010-12-22,23,3.0,,0.03,0.69
2010-12-23,25,3.0,,0.03,0.75
2010-12-24,30,3.0,,0.03,0.8999999999999999
2010-12-25,75,3.0,,0.03,2.25
2010-12-26,0,3.0,,0.03,0.0
2010-12-27,49,3.0,,0.03,1.47
2010-12-28,47,3.0,,0.03,1.41
2010-12-29,47,3.0,,0.03,1.41
2010-12-30,48,3.0,,0.03,1.44
2010-12-31,41,3.0,,0.03,1.23
2011-01-01,0,2.0,False,0.02,0.0
2011-01-02,43,2.0,,0.02,0.86
2011-01-03,67,2.0,,0.02,1.34
2011-01-04,33,2.0,,0.02,0.66
2011-01-05,32,2.0,,0.02,0.64
2011-01-06,66,2.0,,0.02,1.32
2011-01-07,84,2.0,,0.02,1.68
2011-01-08,83,2.0,,0.02,1.6600000000000001
2011-01-09,41,2.0,,0.02,0.8200000000000001
2011-01-10,64,2.0,,0.02,1.28
2011-01-11,32,2.0,,0.02,0.64
2011-01-12,48,2.0,,0.02,0.96
2011-01-13,33,2.0,,0.02,0.66
2011-01-14,33,2.0,,0.02,0.66
2011-01-15,0,2.0,,0.02,0.0
2011-01-16,82,2.0,,0.02,1.6400000000000001
2011-01-17,100,2.0,,0.02,2.0
2011-01-18,93,2.0,,0.02,1.86
2011-01-19,47,2.0,,0.02,0.9400000000000001
2011-01-20,32,2.0,,0.02,0.64
2011-01-21,64,2.0,,0.02,1.28
2011-01-22,61,2.0,,0.02,1.22
2011-01-23,81,2.0,,0.02,1.62
2011-01-24,31,2.0,,0.02,0.62
2011-01-25,92,2.0,,0.02,1.84
2011-01-26,62,2.0,,0.02,1.24
2011-01-27,47,2.0,,0.02,0.9400000000000001
2011-01-28,64,2.0,,0.02,1.28
2011-01-29,40,2.0,,0.02,0.8
2011-01-30,78,2.0,,0.02,1.56
2011-01-31,30,2.0,,0.02,0.6
2011-02-01,24,3.0,False,0.03,0.72
2011-02-02,25,3.0,,0.03,0.75
2011-02-03,38,3.0,,0.03,1.14
2011-02-04,26,3.0,,0.03,0.78
2011-02-05,49,3.0,,0.03,1.47
2011-02-06,0,3.0,,0.03,0.0
2011-02-07,25,3.0,,0.03,0.75
2011-02-08,25,3.0,,0.03,0.75
2011-02-09,26,3.0,,0.03,0.78
2011-02-10,64,3.0,,0.03,1.92
2011-02-11,0,3.0,,0.03,0.0
2011-02-12,68,3.0,,0.03,2.04
2011-02-13,34,3.0,,0.03,1.02
2011-02-14,53,3.0,,0.03,1.5899999999999999
2011-02-15,51,3.0,,0.03,1.53
2011-02-16,77,3.0,,0.03,2.31
2011-02-17,52,3.0,,0.03,1.56
2011-02-18,41,3.0,,0.03,1.23
2011-02-19,67,3.0,,0.03,2.01
2011-02-20,68,3.0,,0.03,2.04
2011-02-21,53,3.0,,0.03,1.5899999999999999
2011-02-22,25,3.0,,0.03,0.75
2011-02-23,39,3.0,,0.03,1.17
2011-02-24,0,3.0,,0.03,0.0
2011-02-25,40,3.0,,0.03,1.2
2011-02-26,100,3.0,,0.03,3.0
2011-02-27,67,3.0,,0.03,2.01
2011-02-28,25,3.0,,0.03,0.75
2011-03-01,36,2.0,False,0.02,0.72
2011-03-02,72,2.0,,0.02,1.44
2011-03-03,37,2.0,,0.02,0.74
2011-03-04,96,2.0,,0.02,1.92
2011-03-05,94,2.0,,0.02,1.8800000000000001
2011-03-06,0,2.0,,0.02,0.0
2011-03-07,36,2.0,,0.02,0.72
2011-03-08,72,2.0,,0.02,1.44
2011-03-09,36,2.0,,0.02,0.72
2011-03-10,36,2.0,,0.02,0.72
2011-03-11,36,2.0,,0.02,0.72
2011-03-12,100,2.0,,0.02,2.0
2011-03-13,52,2.0,,0.02,1.04
2011-03-14,41,2.0,,0.02,0.8200000000000001
2011-03-15,39,2.0,,0.02,0.78
2011-03-16,37,2.0,,0.02,0.74
2011-03-17,76,2.0,,0.02,1.52
2011-03-18,0,2.0,,0.02,0.0
2011-03-19,96,2.0,,0.02,1.92
2011-03-20,47,2.0,,0.02,0.9400000000000001
2011-03-21,73,2.0,,0.02,1.46
2011-03-22,72,2.0,,0.02,1.44
2011-03-23,72,2.0,,0.02,1.44
2011-03-24,91,2.0,,0.02,1.82
2011-03-25,38,2.0,,0.02,0.76
2011-03-26,94,2.0,,0.02,1.8800000000000001
2011-03-27,71,2.0,,0.02,1.42
2011-03-28,72,2.0,,0.02,1.44
2011-03-29,72,2.0,,0.02,1.44
2011-03-30,36,2.0,,0.02,0.72
2011-03-31,37,2.0,,0.02,0.74
2011-04-01,26,2.0,False,0.02,0.52
2011-04-02,66,2.0,,0.02,1.32
2011-04-03,65,2.0,,0.02,1.3
2011-04-04,24,2.0,,0.02,0.48
2011-04-05,73,2.0,,0.02,1.46
2011-04-06,49,2.0,,0.02,0.98
2011-04-07,62,2.0,,0.02,1.24
2011-04-08,26,2.0,,0.02,0.52
2011-04-09,66,2.0,,0.02,1.32
2011-04-10,100,2.0,,0.02,2.0
2011-04-11,73,2.0,,0.02,1.46
2011-04-12,24,2.0,,0.02,0.48
2011-04-13,49,2.0,,0.02,0.98
2011-04-14,0,2.0,,0.02,0.0
2011-04-15,78,2.0,,0.02,1.56
2011-04-16,65,2.0,,0.02,1.3
2011-04-17,66,2.0,,0.02,1.32
2011-04-18,25,2.0,,0.02,0.5
2011-04-19,0,2.0,,0.02,0.0
2011-04-20,49,2.0,,0.02,0.98
2011-04-21,25,2.0,,0.02,0.5
2011-04-22,27,2.0,,0.02,0.54
2011-04-23,66,2.0,,0.02,1.32
2011-04-24,70,2.0,,0.02,1.4000000000000001
2011-04-25,75,2.0,,0.02,1.5
2011-04-26,49,2.0,,0.02,0.98
2011-04-27,48,2.0,,0.02,0.96
2011-04-28,0,2.0,,0.02,0.0
2011-04-29,52,2.0,,0.02,1.04
2011-04-30,33,2.0,,0.02,0.66
2011-05-01,33,3.0,False,0.03,0.99
2011-05-02,24,3.0,,0.03,0.72
2011-05-03,24,3.0,,0.03,0.72
2011-05-04,62,3.0,,0.03,1.8599999999999999
2011-05-05,51,3.0,,0.03,1.53
2011-05-06,41,3.0,,0.03,1.23
2011-05-07,51,3.0,,0.03,1.53
2011-05-08,70,3.0,,0.03,2.1
2011-05-09,50,3.0,,0.03,1.5
2011-05-10,25,3.0,,0.03,0.75
2011-05-11,51,3.0,,0.03,1.53
2011-05-12,77,3.0,,0.03,2.31
2011-05-13,79,3.0,,0.03,2.37
2011-05-14,33,3.0,,0.03,0.99
2011-05-15,66,3.0,,0.03,1.98
2011-05-16,50,3.0,,0.03,1.5
2011-05-17,50,3.0,,0.03,1.5
2011-05-18,25,3.0,,0.03,0.75
2011-05-19,64,3.0,,0.03,1.92
2011-05-20,27,3.0,,0.03,0.8099999999999999
2011-05-21,0,3.0,,0.03,0.0
2011-05-22,34,3.0,,0.03,1.02
2011-05-23,100,3.0,,0.03,3.0
2011-05-24,50,3.0,,0.03,1.5
2011-05-25,0,3.0,,0.03,0.0
2011-05-26,51,3.0,,0.03,1.53
2011-05-27,41,3.0,,0.03,1.23
2011-05-28,36,3.0,,0.03,1.08
2011-05-29,55,3.0,,0.03,1.65
2011-05-30,33,3.0,,0.03,0.99
2011-05-31,0,3.0,,0.03,0.0
2011-06-01,98,3.0,False,0.03,2.94
2011-06-02,49,3.0,,0.03,1.47
2011-06-03,0,3.0,,0.03,0.0
2011-06-04,33,3.0,,0.03,0.99
2011-06-05,66,3.0,,0.03,1.98
2011-06-06,49,3.0,,0.03,1.47
2011-06-07,85,3.0,,0.03,2.55
2011-06-08,37,3.0,,0.03,1.1099999999999999
2011-06-09,25,3.0,,0.03,0.75
2011-06-10,52,3.0,,0.03,1.56
2011-06-11,32,3.0,,0.03,0.96
2011-06-12,67,3.0,,0.03,2.01
2011-06-13,25,3.0,,0.03,0.75
2011-06-14,24,3.0,,0.03,0.72
2011-06-15,62,3.0,,0.03,1.8599999999999999
2011-06-16,37,3.0,,0.03,1.1099999999999999
2011-06-17,26,3.0,,0.03,0.78
2011-06-18,99,3.0,,0.03,2.9699999999999998
2011-06-19,68,3.0,,0.03,2.04
2011-06-20,72,3.0,,0.03,2.16
2011-06-21,96,3.0,,0.03,2.88
2011-06-22,49,3.0,,0.03,1.47
2011-06-23,49,3.0,,0.03,1.47
2011-06-24,26,3.0,,0.03,0.78
2011-06-25,83,3.0,,0.03,2.4899999999999998
2011-06-26,100,3.0,,0.03,3.0
2011-06-27,50,3.0,,0.03,1.5
2011-06-28,73,3.0,,0.03,2.19
2011-06-29,49,3.0,,0.03,1.47
2011-06-30,25,3.0,,0.03,0.75
2011-07-01,100,2.0,False,0.02,2.0
2011-07-02,42,2.0,,0.02,0.84
2011-07-03,43,2.0,,0.02,0.86
2011-07-04,41,2.0,,0.02,0.8200000000000001
2011-07-05,64,2.0,,0.02,1.28
2011-07-06,45,2.0,,0.02,0.9
2011-07-07,0,2.0,,0.02,0.0
2011-07-08,63,2.0,,0.02,1.26
2011-07-09,39,2.0,,0.02,0.78
2011-07-10,60,2.0,,0.02,1.2
2011-07-11,45,2.0,,0.02,0.9
2011-07-12,30,2.0,,0.02,0.6
2011-07-13,30,2.0,,0.02,0.6
2011-07-14,60,2.0,,0.02,1.2
2011-07-15,32,2.0,,0.02,0.64
2011-07-16,59,2.0,,0.02,1.18
2011-07-17,40,2.0,,0.02,0.8
2011-07-18,60,2.0,,0.02,1.2
2011-07-19,29,2.0,,0.02,0.58
2011-07-20,30,2.0,,0.02,0.6
2011-07-21,75,2.0,,0.02,1.5
2011-07-22,47,2.0,,0.02,0.9400000000000001
2011-07-23,75,2.0,,0.02,1.5
2011-07-24,38,2.0,,0.02,0.76
2011-07-25,73,2.0,,0.02,1.46
2011-07-26,88,2.0,,0.02,1.76
2011-07-27,29,2.0,,0.02,0.58
2011-07-28,30,2.0,,0.02,0.6
2011-07-29,92,2.0,,0.02,1.84
2011-07-30,38,2.0,,0.02,0.76
2011-07-31,39,2.0,,0.02,0.78
2011-08-01,41,2.0,False,0.02,0.8200000000000001
2011-08-02,61,2.0,,0.02,1.22
2011-08-03,20,2.0,,0.02,0.4
2011-08-04,42,2.0,,0.02,0.84
2011-08-05,21,2.0,,0.02,0.42
2011-08-06,40,2.0,,0.02,0.8
2011-08-07,53,2.0,,0.02,1.06
2011-08-08,40,2.0,,0.02,0.8
2011-08-09,40,2.0,,0.02,0.8
2011-08-10,61,2.0,,0.02,1.22
2011-08-11,0,2.0,,0.02,0.0
2011-08-12,0,2.0,,0.02,0.0
2011-08-13,53,2.0,,0.02,1.06
2011-08-14,52,2.0,,0.02,1.04
2011-08-15,20,2.0,,0.02,0.4
2011-08-16,20,2.0,,0.02,0.4
2011-08-17,41,2.0,,0.02,0.8200000000000001
2011-08-18,52,2.0,,0.02,1.04
2011-08-19,32,2.0,,0.02,0.64
2011-08-20,78,2.0,,0.02,1.56
2011-08-21,26,2.0,,0.02,0.52
2011-08-22,41,2.0,,0.02,0.8200000000000001
2011-08-23,20,2.0,,0.02,0.4
2011-08-24,40,2.0,,0.02,0.8
2011-08-25,20,2.0,,0.02,0.4
2011-08-26,21,2.0,,0.02,0.42
2011-08-27,100,2.0,,0.02,2.0
2011-08-28,38,2.0,,0.02,0.76
2011-08-29,60,2.0,,0.02,1.2
2011-08-30,30,2.0,,0.02,0.6
2011-08-31,30,2.0,,0.02,0.6
2011-09-01,60,3.0,False,0.03,1.7999999999999998
2011-09-02,63,3.0,,0.03,1.89
2011-09-03,38,3.0,,0.03,1.14
2011-09-04,58,3.0,,0.03,1.74
2011-09-05,70,3.0,,0.03,2.1
2011-09-06,29,3.0,,0.03,0.87
2011-09-07,58,3.0,,0.03,1.74
2011-09-08,59,3.0,,0.03,1.77
2011-09-09,30,3.0,,0.03,0.8999999999999999
2011-09-10,73,3.0,,0.03,2.19
2011-09-11,55,3.0,,0.03,1.65
2011-09-12,0,3.0,,0.03,0.0
2011-09-13,57,3.0,,0.03,1.71
2011-09-14,57,3.0,,0.03,1.71
2011-09-15,58,3.0,,0.03,1.74
2011-09-16,45,3.0,,0.03,1.3499999999999999
2011-09-17,37,3.0,,0.03,1.1099999999999999
2011-09-18,36,3.0,,0.03,1.08
2011-09-19,29,3.0,,0.03,0.87
2011-09-20,85,3.0,,0.03,2.55
2011-09-21,29,3.0,,0.03,0.87
2011-09-22,43,3.0,,0.03,1.29
2011-09-23,60,3.0,,0.03,1.7999999999999998
2011-09-24,36,3.0,,0.03,1.08
2011-09-25,54,3.0,,0.03,1.6199999999999999
2011-09-26,85,3.0,,0.03,2.55
2011-09-27,42,3.0,,0.03,1.26
2011-09-28,85,3.0,,0.03,2.55
2011-09-29,100,3.0,,0.03,3.0
2011-09-30,0,3.0,,0.03,0.0
2011-10-01,28,2.0,False,0.02,0.56
2011-10-02,28,2.0,,0.02,0.56
2011-10-03,43,2.0,,0.02,0.86
2011-10-04,21,2.0,,0.02,0.42
2011-10-05,43,2.0,,0.02,0.86
2011-10-06,21,2.0,,0.02,0.42
2011-10-07,23,2.0,,0.02,0.46
2011-10-08,28,2.0,,0.02,0.56
2011-10-09,0,2.0,,0.02,0.0
2011-10-10,22,2.0,,0.02,0.44
2011-10-11,100,2.0,,0.02,2.0
2011-10-12,20,2.0,,0.02,0.4
2011-10-13,21,2.0,,0.02,0.42
2011-10-14,45,2.0,,0.02,0.9
