date,bum bum bole_unscaled,bum bum bole_monthly,isPartial,scale,bum bum bole
2013-08-30,0,13.0,,0.13,0.0
2013-08-31,0,13.0,,0.13,0.0
2013-09-01,51,4.0,False,0.04,2.04
2013-09-02,0,4.0,,0.04,0.0
2013-09-03,0,4.0,,0.04,0.0
2013-09-04,0,4.0,,0.04,0.0
2013-09-05,41,4.0,,0.04,1.6400000000000001
2013-09-06,42,4.0,,0.04,1.68
2013-09-07,0,4.0,,0.04,0.0
2013-09-08,0,4.0,,0.04,0.0
2013-09-09,0,4.0,,0.04,0.0
2013-09-10,0,4.0,,0.04,0.0
2013-09-11,0,4.0,,0.04,0.0
2013-09-12,0,4.0,,0.04,0.0
2013-09-13,0,4.0,,0.04,0.0
2013-09-14,100,4.0,,0.04,4.0
2013-09-15,0,4.0,,0.04,0.0
2013-09-16,0,4.0,,0.04,0.0
2013-09-17,0,4.0,,0.04,0.0
2013-09-18,0,4.0,,0.04,0.0
2013-09-19,0,4.0,,0.04,0.0
2013-09-20,0,4.0,,0.04,0.0
2013-09-21,0,4.0,,0.04,0.0
2013-09-22,50,4.0,,0.04,2.0
2013-09-23,0,4.0,,0.04,0.0
2013-09-24,0,4.0,,0.04,0.0
2013-09-25,0,4.0,,0.04,0.0
2013-09-26,42,4.0,,0.04,1.68
2013-09-27,0,4.0,,0.04,0.0
2013-09-28,52,4.0,,0.04,2.08
2013-09-29,0,4.0,,0.04,0.0
2013-09-30,41,4.0,,0.04,1.6400000000000001
2013-10-01,78,13.0,False,0.13,10.14
2013-10-02,0,13.0,,0.13,0.0
2013-10-03,0,13.0,,0.13,0.0
2013-10-04,0,13.0,,0.13,0.0
2013-10-05,0,13.0,,0.13,0.0
2013-10-06,0,13.0,,0.13,0.0
2013-10-07,0,13.0,,0.13,0.0
2013-10-08,0,13.0,,0.13,0.0
2013-10-09,0,13.0,,0.13,0.0
2013-10-10,0,13.0,,0.13,0.0
2013-10-11,0,13.0,,0.13,0.0
2013-10-12,0,13.0,,0.13,0.0
2013-10-13,100,13.0,,0.13,13.0
2013-10-14,0,13.0,,0.13,0.0
2013-10-15,0,13.0,,0.13,0.0
2013-10-16,0,13.0,,0.13,0.0
2013-10-17,0,13.0,,0.13,0.0
2013-10-18,0,13.0,,0.13,0.0
2013-10-19,0,13.0,,0.13,0.0
2013-10-20,98,13.0,,0.13,12.74
2013-10-21,0,13.0,,0.13,0.0
2013-10-22,0,13.0,,0.13,0.0
2013-10-23,0,13.0,,0.13,0.0
2013-10-24,0,13.0,,0.13,0.0
2013-10-25,0,13.0,,0.13,0.0
2013-10-26,0,13.0,,0.13,0.0
2013-10-27,98,13.0,,0.13,12.74
2013-10-28,78,13.0,,0.13,10.14
2013-10-29,0,13.0,,0.13,0.0
2013-10-30,79,13.0,,0.13,10.27
2013-10-31,81,13.0,,0.13,10.530000000000001
2013-11-01,0,9.0,False,0.09,0.0
2013-11-02,100,9.0,,0.09,9.0
2013-11-03,0,9.0,,0.09,0.0
2013-11-04,0,9.0,,0.09,0.0
2013-11-05,0,9.0,,0.09,0.0
2013-11-06,78,9.0,,0.09,7.02
2013-11-07,0,9.0,,0.09,0.0
2013-11-08,82,9.0,,0.09,7.38
2013-11-09,0,9.0,,0.09,0.0
2013-11-10,0,9.0,,0.09,0.0
2013-11-11,0,9.0,,0.09,0.0
2013-11-12,0,9.0,,0.09,0.0
2013-11-13,0,9.0,,0.09,0.0
2013-11-14,0,9.0,,0.09,0.0
2013-11-15,0,9.0,,0.09,0.0
2013-11-16,98,9.0,,0.09,8.82
2013-11-17,0,9.0,,0.09,0.0
2013-11-18,0,9.0,,0.09,0.0
2013-11-19,0,9.0,,0.09,0.0
2013-11-20,0,9.0,,0.09,0.0
2013-11-21,0,9.0,,0.09,0.0
2013-11-22,0,9.0,,0.09,0.0
2013-11-23,0,9.0,,0.09,0.0
2013-11-24,96,9.0,,0.09,8.64
2013-11-25,0,9.0,,0.09,0.0
2013-11-26,0,9.0,,0.09,0.0
2013-11-27,85,9.0,,0.09,7.6499999999999995
2013-11-28,0,9.0,,0.09,0.0
2013-11-29,0,9.0,,0.09,0.0
2013-11-30,0,9.0,,0.09,0.0
2013-12-01,0,47.0,False,0.47,0.0
2013-12-02,0,47.0,,0.47,0.0
2013-12-03,0,47.0,,0.47,0.0
2013-12-04,0,47.0,,0.47,0.0
2013-12-05,0,47.0,,0.47,0.0
2013-12-06,0,47.0,,0.47,0.0
2013-12-07,0,47.0,,0.47,0.0
2013-12-08,0,47.0,,0.47,0.0
2013-12-09,40,47.0,,0.47,18.799999999999997
2013-12-10,0,47.0,,0.47,0.0
2013-12-11,41,47.0,,0.47,19.27
2013-12-12,0,47.0,,0.47,0.0
2013-12-13,0,47.0,,0.47,0.0
2013-12-14,0,47.0,,0.47,0.0
2013-12-15,0,47.0,,0.47,0.0
2013-12-16,0,47.0,,0.47,0.0
2013-12-17,41,47.0,,0.47,19.27
2013-12-18,42,47.0,,0.47,19.74
2013-12-19,0,47.0,,0.47,0.0
2013-12-20,46,47.0,,0.47,21.619999999999997
2013-12-21,0,47.0,,0.47,0.0
2013-12-22,0,47.0,,0.47,0.0
2013-12-23,0,47.0,,0.47,0.0
2013-12-24,0,47.0,,0.47,0.0
2013-12-25,0,47.0,,0.47,0.0
2013-12-26,100,47.0,,0.47,47.0
2013-12-27,0,47.0,,0.47,0.0
2013-12-28,0,47.0,,0.47,0.0
2013-12-29,0,47.0,,0.47,0.0
2013-12-30,0,47.0,,0.47,0.0
2013-12-31,0,47.0,,0.47,0.0
2014-01-01,68,16.0,False,0.16,10.88
2014-01-02,0,16.0,,0.16,0.0
2014-01-03,54,16.0,,0.16,8.64
2014-01-04,0,16.0,,0.16,0.0
2014-01-05,0,16.0,,0.16,0.0
2014-01-06,51,16.0,,0.16,8.16
2014-01-07,0,16.0,,0.16,0.0
2014-01-08,0,16.0,,0.16,0.0
2014-01-09,0,16.0,,0.16,0.0
2014-01-10,0,16.0,,0.16,0.0
2014-01-11,0,16.0,,0.16,0.0
2014-01-12,0,16.0,,0.16,0.0
2014-01-13,0,16.0,,0.16,0.0
2014-01-14,0,16.0,,0.16,0.0
2014-01-15,0,16.0,,0.16,0.0
2014-01-16,51,16.0,,0.16,8.16
2014-01-17,54,16.0,,0.16,8.64
2014-01-18,0,16.0,,0.16,0.0
2014-01-19,0,16.0,,0.16,0.0
2014-01-20,0,16.0,,0.16,0.0
2014-01-21,50,16.0,,0.16,8.0
2014-01-22,0,16.0,,0.16,0.0
2014-01-23,51,16.0,,0.16,8.16
2014-01-24,0,16.0,,0.16,0.0
2014-01-25,61,16.0,,0.16,9.76
2014-01-26,0,16.0,,0.16,0.0
2014-01-27,0,16.0,,0.16,0.0
2014-01-28,49,16.0,,0.16,7.84
2014-01-29,100,16.0,,0.16,16.0
2014-01-30,50,16.0,,0.16,8.0
2014-01-31,0,16.0,,0.16,0.0
2014-02-01,0,4.0,False,0.04,0.0
2014-02-02,0,4.0,,0.04,0.0
2014-02-03,77,4.0,,0.04,3.08
2014-02-04,0,4.0,,0.04,0.0
2014-02-05,0,4.0,,0.04,0.0
2014-02-06,0,4.0,,0.04,0.0
2014-02-07,0,4.0,,0.04,0.0
2014-02-08,0,4.0,,0.04,0.0
2014-02-09,0,4.0,,0.04,0.0
2014-02-10,0,4.0,,0.04,0.0
2014-02-11,0,4.0,,0.04,0.0
2014-02-12,0,4.0,,0.04,0.0
2014-02-13,80,4.0,,0.04,3.2
2014-02-14,0,4.0,,0.04,0.0
2014-02-15,0,4.0,,0.04,0.0
2014-02-16,0,4.0,,0.04,0.0
2014-02-17,83,4.0,,0.04,3.3200000000000003
2014-02-18,80,4.0,,0.04,3.2
2014-02-19,80,4.0,,0.04,3.2
2014-02-20,0,4.0,,0.04,0.0
2014-02-21,0,4.0,,0.04,0.0
2014-02-22,100,4.0,,0.04,4.0
2014-02-23,0,4.0,,0.04,0.0
2014-02-24,79,4.0,,0.04,3.16
2014-02-25,79,4.0,,0.04,3.16
2014-02-26,79,4.0,,0.04,3.16
2014-02-27,80,4.0,,0.04,3.2
2014-02-28,0,4.0,,0.04,0.0
2014-03-01,0,28.0,False,0.28,0.0
2014-03-02,98,28.0,,0.28,27.44
2014-03-03,0,28.0,,0.28,0.0
2014-03-04,0,28.0,,0.28,0.0
2014-03-05,0,28.0,,0.28,0.0
2014-03-06,0,28.0,,0.28,0.0
2014-03-07,85,28.0,,0.28,23.8
2014-03-08,0,28.0,,0.28,0.0
2014-03-09,0,28.0,,0.28,0.0
2014-03-10,0,28.0,,0.28,0.0
2014-03-11,0,28.0,,0.28,0.0
2014-03-12,82,28.0,,0.28,22.96
2014-03-13,0,28.0,,0.28,0.0
2014-03-14,0,28.0,,0.28,0.0
2014-03-15,0,28.0,,0.28,0.0
2014-03-16,100,28.0,,0.28,28.000000000000004
2014-03-17,0,28.0,,0.28,0.0
2014-03-18,0,28.0,,0.28,0.0
2014-03-19,0,28.0,,0.28,0.0
2014-03-20,83,28.0,,0.28,23.240000000000002
2014-03-21,0,28.0,,0.28,0.0
2014-03-22,0,28.0,,0.28,0.0
2014-03-23,0,28.0,,0.28,0.0
2014-03-24,81,28.0,,0.28,22.680000000000003
2014-03-25,0,28.0,,0.28,0.0
2014-03-26,0,28.0,,0.28,0.0
2014-03-27,0,28.0,,0.28,0.0
2014-03-28,85,28.0,,0.28,23.8
2014-03-29,0,28.0,,0.28,0.0
2014-03-30,0,28.0,,0.28,0.0
2014-03-31,0,28.0,,0.28,0.0
2014-04-01,77,8.0,False,0.08,6.16
2014-04-02,0,8.0,,0.08,0.0
2014-04-03,0,8.0,,0.08,0.0
2014-04-04,0,8.0,,0.08,0.0
2014-04-05,0,8.0,,0.08,0.0
2014-04-06,0,8.0,,0.08,0.0
2014-04-07,0,8.0,,0.08,0.0
2014-04-08,0,8.0,,0.08,0.0
2014-04-09,0,8.0,,0.08,0.0
2014-04-10,79,8.0,,0.08,6.32
2014-04-11,0,8.0,,0.08,0.0
2014-04-12,0,8.0,,0.08,0.0
2014-04-13,0,8.0,,0.08,0.0
2014-04-14,0,8.0,,0.08,0.0
2014-04-15,0,8.0,,0.08,0.0
2014-04-16,0,8.0,,0.08,0.0
2014-04-17,80,8.0,,0.08,6.4
2014-04-18,85,8.0,,0.08,6.8
2014-04-19,0,8.0,,0.08,0.0
2014-04-20,0,8.0,,0.08,0.0
2014-04-21,0,8.0,,0.08,0.0
2014-04-22,0,8.0,,0.08,0.0
2014-04-23,77,8.0,,0.08,6.16
2014-04-24,0,8.0,,0.08,0.0
2014-04-25,81,8.0,,0.08,6.48
2014-04-26,100,8.0,,0.08,8.0
2014-04-27,0,8.0,,0.08,0.0
2014-04-28,0,8.0,,0.08,0.0
2014-04-29,0,8.0,,0.08,0.0
2014-04-30,0,8.0,,0.08,0.0
2014-05-01,0,26.0,False,0.26,0.0
2014-05-02,0,26.0,,0.26,0.0
2014-05-03,0,26.0,,0.26,0.0
2014-05-04,0,26.0,,0.26,0.0
2014-05-05,0,26.0,,0.26,0.0
2014-05-06,0,26.0,,0.26,0.0
2014-05-07,0,26.0,,0.26,0.0
2014-05-08,0,26.0,,0.26,0.0
2014-05-09,66,26.0,,0.26,17.16
2014-05-10,0,26.0,,0.26,0.0
2014-05-11,0,26.0,,0.26,0.0
2014-05-12,0,26.0,,0.26,0.0
2014-05-13,0,26.0,,0.26,0.0
2014-05-14,0,26.0,,0.26,0.0
2014-05-15,0,26.0,,0.26,0.0
2014-05-16,0,26.0,,0.26,0.0
2014-05-17,0,26.0,,0.26,0.0
2014-05-18,82,26.0,,0.26,21.32
2014-05-19,0,26.0,,0.26,0.0
2014-05-20,0,26.0,,0.26,0.0
2014-05-21,0,26.0,,0.26,0.0
2014-05-22,73,26.0,,0.26,18.98
2014-05-23,78,26.0,,0.26,20.28
2014-05-24,0,26.0,,0.26,0.0
2014-05-25,100,26.0,,0.26,26.0
2014-05-26,0,26.0,,0.26,0.0
2014-05-27,71,26.0,,0.26,18.46
2014-05-28,0,26.0,,0.26,0.0
2014-05-29,0,26.0,,0.26,0.0
2014-05-30,0,26.0,,0.26,0.0
2014-05-31,0,26.0,,0.26,0.0
2014-06-01,0,20.0,False,0.2,0.0
2014-06-02,0,20.0,,0.2,0.0
2014-06-03,0,20.0,,0.2,0.0
2014-06-04,0,20.0,,0.2,0.0
2014-06-05,37,20.0,,0.2,7.4
2014-06-06,0,20.0,,0.2,0.0
2014-06-07,0,20.0,,0.2,0.0
2014-06-08,0,20.0,,0.2,0.0
2014-06-09,0,20.0,,0.2,0.0
2014-06-10,0,20.0,,0.2,0.0
2014-06-11,0,20.0,,0.2,0.0
2014-06-12,0,20.0,,0.2,0.0
2014-06-13,0,20.0,,0.2,0.0
2014-06-14,0,20.0,,0.2,0.0
2014-06-15,100,20.0,,0.2,20.0
2014-06-16,75,20.0,,0.2,15.0
2014-06-17,0,20.0,,0.2,0.0
2014-06-18,0,20.0,,0.2,0.0
2014-06-19,0,20.0,,0.2,0.0
2014-06-20,0,20.0,,0.2,0.0
2014-06-21,0,20.0,,0.2,0.0
2014-06-22,49,20.0,,0.2,9.8
2014-06-23,0,20.0,,0.2,0.0
2014-06-24,0,20.0,,0.2,0.0
2014-06-25,38,20.0,,0.2,7.6000000000000005
2014-06-26,0,20.0,,0.2,0.0
2014-06-27,39,20.0,,0.2,7.800000000000001
2014-06-28,0,20.0,,0.2,0.0
2014-06-29,0,20.0,,0.2,0.0
2014-06-30,0,20.0,,0.2,0.0
2014-07-01,0,19.0,False,0.19,0.0
2014-07-02,0,19.0,,0.19,0.0
2014-07-03,0,19.0,,0.19,0.0
2014-07-04,0,19.0,,0.19,0.0
2014-07-05,0,19.0,,0.19,0.0
2014-07-06,0,19.0,,0.19,0.0
2014-07-07,0,19.0,,0.19,0.0
2014-07-08,0,19.0,,0.19,0.0
2014-07-09,0,19.0,,0.19,0.0
2014-07-10,0,19.0,,0.19,0.0
2014-07-11,82,19.0,,0.19,15.58
2014-07-12,0,19.0,,0.19,0.0
2014-07-13,0,19.0,,0.19,0.0
2014-07-14,0,19.0,,0.19,0.0
2014-07-15,0,19.0,,0.19,0.0
2014-07-16,0,19.0,,0.19,0.0
2014-07-17,80,19.0,,0.19,15.2
2014-07-18,0,19.0,,0.19,0.0
2014-07-19,0,19.0,,0.19,0.0
2014-07-20,100,19.0,,0.19,19.0
2014-07-21,0,19.0,,0.19,0.0
2014-07-22,0,19.0,,0.19,0.0
2014-07-23,0,19.0,,0.19,0.0
2014-07-24,79,19.0,,0.19,15.01
2014-07-25,82,19.0,,0.19,15.58
2014-07-26,99,19.0,,0.19,18.81
2014-07-27,0,19.0,,0.19,0.0
2014-07-28,0,19.0,,0.19,0.0
2014-07-29,0,19.0,,0.19,0.0
2014-07-30,0,19.0,,0.19,0.0
2014-07-31,0,19.0,,0.19,0.0
2014-08-01,0,5.0,False,0.05,0.0
2014-08-02,0,5.0,,0.05,0.0
2014-08-03,0,5.0,,0.05,0.0
2014-08-04,51,5.0,,0.05,2.5500000000000003
2014-08-05,0,5.0,,0.05,0.0
2014-08-06,51,5.0,,0.05,2.5500000000000003
2014-08-07,0,5.0,,0.05,0.0
2014-08-08,0,5.0,,0.05,0.0
2014-08-09,0,5.0,,0.05,0.0
2014-08-10,0,5.0,,0.05,0.0
2014-08-11,0,5.0,,0.05,0.0
2014-08-12,0,5.0,,0.05,0.0
2014-08-13,100,5.0,,0.05,5.0
2014-08-14,0,5.0,,0.05,0.0
2014-08-15,0,5.0,,0.05,0.0
2014-08-16,0,5.0,,0.05,0.0
2014-08-17,64,5.0,,0.05,3.2
2014-08-18,0,5.0,,0.05,0.0
2014-08-19,0,5.0,,0.05,0.0
2014-08-20,0,5.0,,0.05,0.0
2014-08-21,0,5.0,,0.05,0.0
2014-08-22,0,5.0,,0.05,0.0
2014-08-23,0,5.0,,0.05,0.0
2014-08-24,0,5.0,,0.05,0.0
2014-08-25,0,5.0,,0.05,0.0
2014-08-26,0,5.0,,0.05,0.0
2014-08-27,0,5.0,,0.05,0.0
2014-08-28,0,5.0,,0.05,0.0
2014-08-29,0,5.0,,0.05,0.0
2014-08-30,0,5.0,,0.05,0.0
2014-08-31,0,5.0,,0.05,0.0
2014-09-01,0,14.0,False,0.14,0.0
2014-09-02,0,14.0,,0.14,0.0
2014-09-03,0,14.0,,0.14,0.0
2014-09-04,0,14.0,,0.14,0.0
2014-09-05,0,14.0,,0.14,0.0
2014-09-06,0,14.0,,0.14,0.0
2014-09-07,100,14.0,,0.14,14.000000000000002
2014-09-08,0,14.0,,0.14,0.0
2014-09-09,0,14.0,,0.14,0.0
2014-09-10,0,14.0,,0.14,0.0
2014-09-11,0,14.0,,0.14,0.0
2014-09-12,0,14.0,,0.14,0.0
2014-09-13,0,14.0,,0.14,0.0
2014-09-14,0,14.0,,0.14,0.0
2014-09-15,0,14.0,,0.14,0.0
2014-09-16,0,14.0,,0.14,0.0
2014-09-17,0,14.0,,0.14,0.0
2014-09-18,0,14.0,,0.14,0.0
2014-09-19,0,14.0,,0.14,0.0
2014-09-20,0,14.0,,0.14,0.0
2014-09-21,0,14.0,,0.14,0.0
2014-09-22,0,14.0,,0.14,0.0
2014-09-23,0,14.0,,0.14,0.0
2014-09-24,0,14.0,,0.14,0.0
2014-09-25,0,14.0,,0.14,0.0
2014-09-26,0,14.0,,0.14,0.0
2014-09-27,0,14.0,,0.14,0.0
2014-09-28,0,14.0,,0.14,0.0
2014-09-29,0,14.0,,0.14,0.0
2014-09-30,0,14.0,,0.14,0.0
2014-10-01,0,27.0,False,0.27,0.0
2014-10-02,0,27.0,,0.27,0.0
2014-10-03,0,27.0,,0.27,0.0
2014-10-04,0,27.0,,0.27,0.0
2014-10-05,0,27.0,,0.27,0.0
2014-10-06,0,27.0,,0.27,0.0
2014-10-07,0,27.0,,0.27,0.0
2014-10-08,0,27.0,,0.27,0.0
2014-10-09,0,27.0,,0.27,0.0
2014-10-10,0,27.0,,0.27,0.0
2014-10-11,0,27.0,,0.27,0.0
2014-10-12,0,27.0,,0.27,0.0
2014-10-13,0,27.0,,0.27,0.0
2014-10-14,0,27.0,,0.27,0.0
2014-10-15,100,27.0,,0.27,27.0
2014-10-16,0,27.0,,0.27,0.0
2014-10-17,0,27.0,,0.27,0.0
2014-10-18,0,27.0,,0.27,0.0
2014-10-19,0,27.0,,0.27,0.0
2014-10-20,0,27.0,,0.27,0.0
2014-10-21,0,27.0,,0.27,0.0
2014-10-22,50,27.0,,0.27,13.5
2014-10-23,0,27.0,,0.27,0.0
2014-10-24,0,27.0,,0.27,0.0
2014-10-25,0,27.0,,0.27,0.0
2014-10-26,0,27.0,,0.27,0.0
2014-10-27,0,27.0,,0.27,0.0
2014-10-28,0,27.0,,0.27,0.0
2014-10-29,0,27.0,,0.27,0.0
2014-10-30,51,27.0,,0.27,13.770000000000001
2014-10-31,0,27.0,,0.27,0.0
2014-11-01,100,33.0,False,0.33,33.0
2014-11-02,0,33.0,,0.33,0.0
2014-11-03,0,33.0,,0.33,0.0
2014-11-04,0,33.0,,0.33,0.0
2014-11-05,0,33.0,,0.33,0.0
2014-11-06,36,33.0,,0.33,11.88
2014-11-07,0,33.0,,0.33,0.0
2014-11-08,47,33.0,,0.33,15.510000000000002
2014-11-09,0,33.0,,0.33,0.0
2014-11-10,0,33.0,,0.33,0.0
2014-11-11,0,33.0,,0.33,0.0
2014-11-12,36,33.0,,0.33,11.88
2014-11-13,0,33.0,,0.33,0.0
2014-11-14,0,33.0,,0.33,0.0
2014-11-15,0,33.0,,0.33,0.0
2014-11-16,0,33.0,,0.33,0.0
2014-11-17,36,33.0,,0.33,11.88
2014-11-18,0,33.0,,0.33,0.0
2014-11-19,38,33.0,,0.33,12.540000000000001
2014-11-20,0,33.0,,0.33,0.0
2014-11-21,0,33.0,,0.33,0.0
2014-11-22,46,33.0,,0.33,15.180000000000001
2014-11-23,0,33.0,,0.33,0.0
2014-11-24,0,33.0,,0.33,0.0
2014-11-25,0,33.0,,0.33,0.0
2014-11-26,0,33.0,,0.33,0.0
2014-11-27,0,33.0,,0.33,0.0
2014-11-28,0,33.0,,0.33,0.0
2014-11-29,0,33.0,,0.33,0.0
2014-11-30,0,33.0,,0.33,0.0
2014-12-01,0,28.0,False,0.28,0.0
2014-12-02,0,28.0,,0.28,0.0
2014-12-03,0,28.0,,0.28,0.0
2014-12-04,0,28.0,,0.28,0.0
2014-12-05,0,28.0,,0.28,0.0
2014-12-06,0,28.0,,0.28,0.0
2014-12-07,82,28.0,,0.28,22.96
2014-12-08,0,28.0,,0.28,0.0
2014-12-09,0,28.0,,0.28,0.0
2014-12-10,0,28.0,,0.28,0.0
2014-12-11,0,28.0,,0.28,0.0
2014-12-12,0,28.0,,0.28,0.0
2014-12-13,0,28.0,,0.28,0.0
2014-12-14,87,28.0,,0.28,24.360000000000003
2014-12-15,0,28.0,,0.28,0.0
2014-12-16,68,28.0,,0.28,19.040000000000003
2014-12-17,0,28.0,,0.28,0.0
2014-12-18,0,28.0,,0.28,0.0
2014-12-19,0,28.0,,0.28,0.0
2014-12-20,0,28.0,,0.28,0.0
2014-12-21,0,28.0,,0.28,0.0
2014-12-22,0,28.0,,0.28,0.0
2014-12-23,77,28.0,,0.28,21.560000000000002
2014-12-24,0,28.0,,0.28,0.0
2014-12-25,100,28.0,,0.28,28.000000000000004
2014-12-26,0,28.0,,0.28,0.0
2014-12-27,87,28.0,,0.28,24.360000000000003
2014-12-28,0,28.0,,0.28,0.0
2014-12-29,73,28.0,,0.28,20.44
2014-12-30,0,28.0,,0.28,0.0
2014-12-31,77,28.0,,0.28,21.560000000000002
2015-01-01,0,17.0,False,0.17,0.0
2015-01-02,54,17.0,,0.17,9.180000000000001
2015-01-03,0,17.0,,0.17,0.0
2015-01-04,0,17.0,,0.17,0.0
2015-01-05,0,17.0,,0.17,0.0
2015-01-06,49,17.0,,0.17,8.33
2015-01-07,48,17.0,,0.17,8.16
2015-01-08,0,17.0,,0.17,0.0
2015-01-09,100,17.0,,0.17,17.0
2015-01-10,59,17.0,,0.17,10.030000000000001
2015-01-11,0,17.0,,0.17,0.0
2015-01-12,0,17.0,,0.17,0.0
2015-01-13,0,17.0,,0.17,0.0
2015-01-14,73,17.0,,0.17,12.41
2015-01-15,0,17.0,,0.17,0.0
2015-01-16,0,17.0,,0.17,0.0
2015-01-17,0,17.0,,0.17,0.0
2015-01-18,0,17.0,,0.17,0.0
2015-01-19,0,17.0,,0.17,0.0
2015-01-20,0,17.0,,0.17,0.0
2015-01-21,0,17.0,,0.17,0.0
2015-01-22,0,17.0,,0.17,0.0
2015-01-23,0,17.0,,0.17,0.0
2015-01-24,0,17.0,,0.17,0.0
2015-01-25,60,17.0,,0.17,10.200000000000001
2015-01-26,47,17.0,,0.17,7.99
2015-01-27,0,17.0,,0.17,0.0
2015-01-28,0,17.0,,0.17,0.0
2015-01-29,47,17.0,,0.17,7.99
2015-01-30,96,17.0,,0.17,16.32
2015-01-31,0,17.0,,0.17,0.0
2015-02-01,0,14.0,False,0.14,0.0
2015-02-02,0,14.0,,0.14,0.0
2015-02-03,0,14.0,,0.14,0.0
2015-02-04,0,14.0,,0.14,0.0
2015-02-05,0,14.0,,0.14,0.0
2015-02-06,0,14.0,,0.14,0.0
2015-02-07,0,14.0,,0.14,0.0
2015-02-08,0,14.0,,0.14,0.0
2015-02-09,0,14.0,,0.14,0.0
2015-02-10,0,14.0,,0.14,0.0
2015-02-11,0,14.0,,0.14,0.0
2015-02-12,0,14.0,,0.14,0.0
2015-02-13,0,14.0,,0.14,0.0
2015-02-14,0,14.0,,0.14,0.0
2015-02-15,0,14.0,,0.14,0.0
2015-02-16,0,14.0,,0.14,0.0
2015-02-17,80,14.0,,0.14,11.200000000000001
2015-02-18,81,14.0,,0.14,11.340000000000002
2015-02-19,0,14.0,,0.14,0.0
2015-02-20,83,14.0,,0.14,11.620000000000001
2015-02-21,100,14.0,,0.14,14.000000000000002
2015-02-22,98,14.0,,0.14,13.72
2015-02-23,79,14.0,,0.14,11.06
2015-02-24,0,14.0,,0.14,0.0
2015-02-25,0,14.0,,0.14,0.0
2015-02-26,0,14.0,,0.14,0.0
2015-02-27,81,14.0,,0.14,11.340000000000002
2015-02-28,0,14.0,,0.14,0.0
2015-03-01,0,18.0,False,0.18,0.0
2015-03-02,0,18.0,,0.18,0.0
2015-03-03,0,18.0,,0.18,0.0
2015-03-04,0,18.0,,0.18,0.0
2015-03-05,0,18.0,,0.18,0.0
2015-03-06,74,18.0,,0.18,13.32
2015-03-07,0,18.0,,0.18,0.0
2015-03-08,0,18.0,,0.18,0.0
2015-03-09,72,18.0,,0.18,12.959999999999999
2015-03-10,0,18.0,,0.18,0.0
2015-03-11,0,18.0,,0.18,0.0
2015-03-12,0,18.0,,0.18,0.0
2015-03-13,74,18.0,,0.18,13.32
2015-03-14,0,18.0,,0.18,0.0
2015-03-15,93,18.0,,0.18,16.74
2015-03-16,0,18.0,,0.18,0.0
2015-03-17,0,18.0,,0.18,0.0
2015-03-18,0,18.0,,0.18,0.0
2015-03-19,0,18.0,,0.18,0.0
2015-03-20,0,18.0,,0.18,0.0
2015-03-21,92,18.0,,0.18,16.56
2015-03-22,0,18.0,,0.18,0.0
2015-03-23,0,18.0,,0.18,0.0
2015-03-24,0,18.0,,0.18,0.0
2015-03-25,0,18.0,,0.18,0.0
2015-03-26,87,18.0,,0.18,15.66
2015-03-27,0,18.0,,0.18,0.0
2015-03-28,0,18.0,,0.18,0.0
2015-03-29,100,18.0,,0.18,18.0
2015-03-30,0,18.0,,0.18,0.0
2015-03-31,73,18.0,,0.18,13.139999999999999
2015-04-01,0,27.0,False,0.27,0.0
2015-04-02,0,27.0,,0.27,0.0
2015-04-03,0,27.0,,0.27,0.0
2015-04-04,0,27.0,,0.27,0.0
2015-04-05,0,27.0,,0.27,0.0
2015-04-06,0,27.0,,0.27,0.0
2015-04-07,0,27.0,,0.27,0.0
2015-04-08,0,27.0,,0.27,0.0
2015-04-09,39,27.0,,0.27,10.530000000000001
2015-04-10,0,27.0,,0.27,0.0
2015-04-11,0,27.0,,0.27,0.0
