date,inflation calculator_unscaled,inflation calculator_monthly,isPartial,scale,inflation calculator
2006-09-03,0,42.0,,0.42,0.0
2006-09-04,29,42.0,,0.42,12.18
2006-09-05,0,42.0,,0.42,0.0
2006-09-06,41,42.0,,0.42,17.22
2006-09-07,41,42.0,,0.42,17.22
2006-09-08,22,42.0,,0.42,9.24
2006-09-09,32,42.0,,0.42,13.44
2006-09-10,0,42.0,,0.42,0.0
2006-09-11,41,42.0,,0.42,17.22
2006-09-12,40,42.0,,0.42,16.8
2006-09-13,81,42.0,,0.42,34.019999999999996
2006-09-14,61,42.0,,0.42,25.619999999999997
2006-09-15,86,42.0,,0.42,36.12
2006-09-16,0,42.0,,0.42,0.0
2006-09-17,95,42.0,,0.42,39.9
2006-09-18,0,42.0,,0.42,0.0
2006-09-19,39,42.0,,0.42,16.38
2006-09-20,100,42.0,,0.42,42.0
2006-09-21,41,42.0,,0.42,17.22
2006-09-22,22,42.0,,0.42,9.24
2006-09-23,0,42.0,,0.42,0.0
2006-09-24,31,42.0,,0.42,13.02
2006-09-25,20,42.0,,0.42,8.4
2006-09-26,20,42.0,,0.42,8.4
2006-09-27,40,42.0,,0.42,16.8
2006-09-28,60,42.0,,0.42,25.2
2006-09-29,22,42.0,,0.42,9.24
2006-09-30,0,42.0,,0.42,0.0
2006-10-01,24,41.0,False,0.41,9.84
2006-10-02,16,41.0,,0.41,6.56
2006-10-03,15,41.0,,0.41,6.1499999999999995
2006-10-04,47,41.0,,0.41,19.27
2006-10-05,0,41.0,,0.41,0.0
2006-10-06,17,41.0,,0.41,6.97
2006-10-07,0,41.0,,0.41,0.0
2006-10-08,0,41.0,,0.41,0.0
2006-10-09,66,41.0,,0.41,27.06
2006-10-10,62,41.0,,0.41,25.419999999999998
2006-10-11,46,41.0,,0.41,18.86
2006-10-12,0,41.0,,0.41,0.0
2006-10-13,0,41.0,,0.41,0.0
2006-10-14,100,41.0,,0.41,41.0
2006-10-15,24,41.0,,0.41,9.84
2006-10-16,15,41.0,,0.41,6.1499999999999995
2006-10-17,15,41.0,,0.41,6.1499999999999995
2006-10-18,31,41.0,,0.41,12.709999999999999
2006-10-19,48,41.0,,0.41,19.68
2006-10-20,0,41.0,,0.41,0.0
2006-10-21,25,41.0,,0.41,10.25
2006-10-22,48,41.0,,0.41,19.68
2006-10-23,15,41.0,,0.41,6.1499999999999995
2006-10-24,45,41.0,,0.41,18.45
2006-10-25,30,41.0,,0.41,12.299999999999999
2006-10-26,31,41.0,,0.41,12.709999999999999
2006-10-27,17,41.0,,0.41,6.97
2006-10-28,24,41.0,,0.41,9.84
2006-10-29,24,41.0,,0.41,9.84
2006-10-30,0,41.0,,0.41,0.0
2006-10-31,0,41.0,,0.41,0.0
2006-11-01,72,37.0,False,0.37,26.64
2006-11-02,34,37.0,,0.37,12.58
2006-11-03,54,37.0,,0.37,19.98
2006-11-04,52,37.0,,0.37,19.24
2006-11-05,0,37.0,,0.37,0.0
2006-11-06,34,37.0,,0.37,12.58
2006-11-07,0,37.0,,0.37,0.0
2006-11-08,48,37.0,,0.37,17.759999999999998
2006-11-09,52,37.0,,0.37,19.24
2006-11-10,56,37.0,,0.37,20.72
2006-11-11,26,37.0,,0.37,9.62
2006-11-12,0,37.0,,0.37,0.0
2006-11-13,83,37.0,,0.37,30.71
2006-11-14,0,37.0,,0.37,0.0
2006-11-15,33,37.0,,0.37,12.209999999999999
2006-11-16,50,37.0,,0.37,18.5
2006-11-17,18,37.0,,0.37,6.66
2006-11-18,0,37.0,,0.37,0.0
2006-11-19,26,37.0,,0.37,9.62
2006-11-20,100,37.0,,0.37,37.0
2006-11-21,34,37.0,,0.37,12.58
2006-11-22,38,37.0,,0.37,14.06
2006-11-23,28,37.0,,0.37,10.36
2006-11-24,26,37.0,,0.37,9.62
2006-11-25,27,37.0,,0.37,9.99
2006-11-26,51,37.0,,0.37,18.87
2006-11-27,16,37.0,,0.37,5.92
2006-11-28,31,37.0,,0.37,11.47
2006-11-29,16,37.0,,0.37,5.92
2006-11-30,32,37.0,,0.37,11.84
2006-12-01,100,48.0,False,0.48,48.0
2006-12-02,85,48.0,,0.48,40.8
2006-12-03,0,48.0,,0.48,0.0
2006-12-04,19,48.0,,0.48,9.12
2006-12-05,56,48.0,,0.48,26.88
2006-12-06,0,48.0,,0.48,0.0
2006-12-07,57,48.0,,0.48,27.36
2006-12-08,40,48.0,,0.48,19.2
2006-12-09,0,48.0,,0.48,0.0
2006-12-10,29,48.0,,0.48,13.92
2006-12-11,75,48.0,,0.48,36.0
2006-12-12,0,48.0,,0.48,0.0
2006-12-13,37,48.0,,0.48,17.759999999999998
2006-12-14,39,48.0,,0.48,18.72
2006-12-15,21,48.0,,0.48,10.08
2006-12-16,0,48.0,,0.48,0.0
2006-12-17,0,48.0,,0.48,0.0
2006-12-18,20,48.0,,0.48,9.6
2006-12-19,20,48.0,,0.48,9.6
2006-12-20,82,48.0,,0.48,39.36
2006-12-21,22,48.0,,0.48,10.559999999999999
2006-12-22,73,48.0,,0.48,35.04
2006-12-23,0,48.0,,0.48,0.0
2006-12-24,37,48.0,,0.48,17.759999999999998
2006-12-25,83,48.0,,0.48,39.839999999999996
2006-12-26,55,48.0,,0.48,26.4
2006-12-27,69,48.0,,0.48,33.12
2006-12-28,0,48.0,,0.48,0.0
2006-12-29,97,48.0,,0.48,46.559999999999995
2006-12-30,30,48.0,,0.48,14.399999999999999
2006-12-31,62,48.0,,0.48,29.759999999999998
2007-01-01,37,42.0,False,0.42,15.54
2007-01-02,0,42.0,,0.42,0.0
2007-01-03,43,42.0,,0.42,18.06
2007-01-04,65,42.0,,0.42,27.3
2007-01-05,66,42.0,,0.42,27.72
2007-01-06,32,42.0,,0.42,13.44
2007-01-07,0,42.0,,0.42,0.0
2007-01-08,42,42.0,,0.42,17.64
2007-01-09,21,42.0,,0.42,8.82
2007-01-10,42,42.0,,0.42,17.64
2007-01-11,21,42.0,,0.42,8.82
2007-01-12,44,42.0,,0.42,18.48
2007-01-13,0,42.0,,0.42,0.0
2007-01-14,32,42.0,,0.42,13.44
2007-01-15,45,42.0,,0.42,18.9
2007-01-16,61,42.0,,0.42,25.619999999999997
2007-01-17,21,42.0,,0.42,8.82
2007-01-18,83,42.0,,0.42,34.86
2007-01-19,43,42.0,,0.42,18.06
2007-01-20,0,42.0,,0.42,0.0
2007-01-21,0,42.0,,0.42,0.0
2007-01-22,0,42.0,,0.42,0.0
2007-01-23,20,42.0,,0.42,8.4
2007-01-24,0,42.0,,0.42,0.0
2007-01-25,41,42.0,,0.42,17.22
2007-01-26,86,42.0,,0.42,36.12
2007-01-27,30,42.0,,0.42,12.6
2007-01-28,60,42.0,,0.42,25.2
2007-01-29,100,42.0,,0.42,42.0
2007-01-30,39,42.0,,0.42,16.38
2007-01-31,40,42.0,,0.42,16.8
2007-02-01,50,44.0,False,0.44,22.0
2007-02-02,87,44.0,,0.44,38.28
2007-02-03,25,44.0,,0.44,11.0
2007-02-04,51,44.0,,0.44,22.44
2007-02-05,0,44.0,,0.44,0.0
2007-02-06,33,44.0,,0.44,14.52
2007-02-07,100,44.0,,0.44,44.0
2007-02-08,100,44.0,,0.44,44.0
2007-02-09,18,44.0,,0.44,7.92
2007-02-10,75,44.0,,0.44,33.0
2007-02-11,74,44.0,,0.44,32.56
2007-02-12,0,44.0,,0.44,0.0
2007-02-13,32,44.0,,0.44,14.08
2007-02-14,17,44.0,,0.44,7.48
2007-02-15,34,44.0,,0.44,14.96
2007-02-16,71,44.0,,0.44,31.24
2007-02-17,50,44.0,,0.44,22.0
2007-02-18,26,44.0,,0.44,11.44
2007-02-19,18,44.0,,0.44,7.92
2007-02-20,85,44.0,,0.44,37.4
2007-02-21,0,44.0,,0.44,0.0
2007-02-22,17,44.0,,0.44,7.48
2007-02-23,36,44.0,,0.44,15.84
2007-02-24,25,44.0,,0.44,11.0
2007-02-25,48,44.0,,0.44,21.12
2007-02-26,33,44.0,,0.44,14.52
2007-02-27,16,44.0,,0.44,7.04
2007-02-28,65,44.0,,0.44,28.6
2007-03-01,0,30.0,False,0.3,0.0
2007-03-02,0,30.0,,0.3,0.0
2007-03-03,33,30.0,,0.3,9.9
2007-03-04,100,30.0,,0.3,30.0
2007-03-05,67,30.0,,0.3,20.099999999999998
2007-03-06,43,30.0,,0.3,12.9
2007-03-07,86,30.0,,0.3,25.8
2007-03-08,22,30.0,,0.3,6.6
2007-03-09,46,30.0,,0.3,13.799999999999999
2007-03-10,0,30.0,,0.3,0.0
2007-03-11,0,30.0,,0.3,0.0
2007-03-12,0,30.0,,0.3,0.0
2007-03-13,22,30.0,,0.3,6.6
2007-03-14,22,30.0,,0.3,6.6
2007-03-15,68,30.0,,0.3,20.4
2007-03-16,0,30.0,,0.3,0.0
2007-03-17,0,30.0,,0.3,0.0
2007-03-18,34,30.0,,0.3,10.2
2007-03-19,22,30.0,,0.3,6.6
2007-03-20,46,30.0,,0.3,13.799999999999999
2007-03-21,45,30.0,,0.3,13.5
2007-03-22,68,30.0,,0.3,20.4
2007-03-23,23,30.0,,0.3,6.8999999999999995
2007-03-24,34,30.0,,0.3,10.2
2007-03-25,34,30.0,,0.3,10.2
2007-03-26,0,30.0,,0.3,0.0
2007-03-27,22,30.0,,0.3,6.6
2007-03-28,65,30.0,,0.3,19.5
2007-03-29,89,30.0,,0.3,26.7
2007-03-30,24,30.0,,0.3,7.199999999999999
2007-03-31,35,30.0,,0.3,10.5
2007-04-01,85,41.0,False,0.41,34.85
2007-04-02,0,41.0,,0.41,0.0
2007-04-03,98,41.0,,0.41,40.18
2007-04-04,55,41.0,,0.41,22.549999999999997
2007-04-05,100,41.0,,0.41,41.0
2007-04-06,32,41.0,,0.41,13.12
2007-04-07,0,41.0,,0.41,0.0
2007-04-08,0,41.0,,0.41,0.0
2007-04-09,14,41.0,,0.41,5.739999999999999
2007-04-10,54,41.0,,0.41,22.139999999999997
2007-04-11,0,41.0,,0.41,0.0
2007-04-12,27,41.0,,0.41,11.069999999999999
2007-04-13,14,41.0,,0.41,5.739999999999999
2007-04-14,21,41.0,,0.41,8.61
2007-04-15,39,41.0,,0.41,15.989999999999998
2007-04-16,26,41.0,,0.41,10.66
2007-04-17,65,41.0,,0.41,26.65
2007-04-18,13,41.0,,0.41,5.33
2007-04-19,55,41.0,,0.41,22.549999999999997
2007-04-20,73,41.0,,0.41,29.93
2007-04-21,67,41.0,,0.41,27.47
2007-04-22,0,41.0,,0.41,0.0
2007-04-23,0,41.0,,0.41,0.0
2007-04-24,13,41.0,,0.41,5.33
2007-04-25,26,41.0,,0.41,10.66
2007-04-26,53,41.0,,0.41,21.73
2007-04-27,14,41.0,,0.41,5.739999999999999
2007-04-28,22,41.0,,0.41,9.02
2007-04-29,65,41.0,,0.41,26.65
2007-04-30,67,41.0,,0.41,27.47
2007-05-01,53,48.0,False,0.48,25.439999999999998
2007-05-02,35,48.0,,0.48,16.8
2007-05-03,73,48.0,,0.48,35.04
2007-05-04,55,48.0,,0.48,26.4
2007-05-05,54,48.0,,0.48,25.919999999999998
2007-05-06,54,48.0,,0.48,25.919999999999998
2007-05-07,67,48.0,,0.48,32.16
2007-05-08,50,48.0,,0.48,24.0
2007-05-09,68,48.0,,0.48,32.64
2007-05-10,35,48.0,,0.48,16.8
2007-05-11,37,48.0,,0.48,17.759999999999998
2007-05-12,57,48.0,,0.48,27.36
2007-05-13,29,48.0,,0.48,13.92
2007-05-14,51,48.0,,0.48,24.48
2007-05-15,83,48.0,,0.48,39.839999999999996
2007-05-16,50,48.0,,0.48,24.0
2007-05-17,51,48.0,,0.48,24.48
2007-05-18,56,48.0,,0.48,26.88
2007-05-19,55,48.0,,0.48,26.4
2007-05-20,0,48.0,,0.48,0.0
2007-05-21,17,48.0,,0.48,8.16
2007-05-22,100,48.0,,0.48,48.0
2007-05-23,17,48.0,,0.48,8.16
2007-05-24,87,48.0,,0.48,41.76
2007-05-25,19,48.0,,0.48,9.12
2007-05-26,58,48.0,,0.48,27.84
2007-05-27,30,48.0,,0.48,14.399999999999999
2007-05-28,77,48.0,,0.48,36.96
2007-05-29,51,48.0,,0.48,24.48
2007-05-30,51,48.0,,0.48,24.48
2007-05-31,34,48.0,,0.48,16.32
2007-06-01,0,35.0,False,0.35,0.0
2007-06-02,34,35.0,,0.35,11.899999999999999
2007-06-03,34,35.0,,0.35,11.899999999999999
2007-06-04,21,35.0,,0.35,7.35
2007-06-05,42,35.0,,0.35,14.7
2007-06-06,22,35.0,,0.35,7.699999999999999
2007-06-07,68,35.0,,0.35,23.799999999999997
2007-06-08,24,35.0,,0.35,8.399999999999999
2007-06-09,0,35.0,,0.35,0.0
2007-06-10,0,35.0,,0.35,0.0
2007-06-11,0,35.0,,0.35,0.0
2007-06-12,22,35.0,,0.35,7.699999999999999
2007-06-13,88,35.0,,0.35,30.799999999999997
2007-06-14,68,35.0,,0.35,23.799999999999997
2007-06-15,100,35.0,,0.35,35.0
2007-06-16,39,35.0,,0.35,13.649999999999999
2007-06-17,41,35.0,,0.35,14.35
2007-06-18,24,35.0,,0.35,8.399999999999999
2007-06-19,71,35.0,,0.35,24.849999999999998
2007-06-20,0,35.0,,0.35,0.0
2007-06-21,50,35.0,,0.35,17.5
2007-06-22,48,35.0,,0.35,16.799999999999997
2007-06-23,70,35.0,,0.35,24.5
2007-06-24,72,35.0,,0.35,25.2
2007-06-25,66,35.0,,0.35,23.099999999999998
2007-06-26,22,35.0,,0.35,7.699999999999999
2007-06-27,22,35.0,,0.35,7.699999999999999
2007-06-28,22,35.0,,0.35,7.699999999999999
2007-06-29,73,35.0,,0.35,25.549999999999997
2007-06-30,35,35.0,,0.35,12.25
2007-07-01,44,46.0,False,0.46,20.240000000000002
2007-07-02,14,46.0,,0.46,6.44
2007-07-03,42,46.0,,0.46,19.32
2007-07-04,59,46.0,,0.46,27.14
2007-07-05,29,46.0,,0.46,13.34
2007-07-06,72,46.0,,0.46,33.120000000000005
2007-07-07,0,46.0,,0.46,0.0
2007-07-08,21,46.0,,0.46,9.66
2007-07-09,26,46.0,,0.46,11.96
2007-07-10,26,46.0,,0.46,11.96
2007-07-11,40,46.0,,0.46,18.400000000000002
2007-07-12,68,46.0,,0.46,31.28
2007-07-13,29,46.0,,0.46,13.34
2007-07-14,21,46.0,,0.46,9.66
2007-07-15,21,46.0,,0.46,9.66
2007-07-16,52,46.0,,0.46,23.92
2007-07-17,39,46.0,,0.46,17.94
2007-07-18,0,46.0,,0.46,0.0
2007-07-19,53,46.0,,0.46,24.380000000000003
2007-07-20,100,46.0,,0.46,46.0
2007-07-21,42,46.0,,0.46,19.32
2007-07-22,88,46.0,,0.46,40.480000000000004
2007-07-23,39,46.0,,0.46,17.94
2007-07-24,26,46.0,,0.46,11.96
2007-07-25,0,46.0,,0.46,0.0
2007-07-26,41,46.0,,0.46,18.86
2007-07-27,28,46.0,,0.46,12.88
2007-07-28,21,46.0,,0.46,9.66
2007-07-29,0,46.0,,0.46,0.0
2007-07-30,39,46.0,,0.46,17.94
2007-07-31,26,46.0,,0.46,11.96
2007-08-01,12,48.0,False,0.48,5.76
2007-08-02,49,48.0,,0.48,23.52
2007-08-03,90,48.0,,0.48,43.199999999999996
2007-08-04,19,48.0,,0.48,9.12
2007-08-05,76,48.0,,0.48,36.48
2007-08-06,12,48.0,,0.48,5.76
2007-08-07,47,48.0,,0.48,22.56
2007-08-08,0,48.0,,0.48,0.0
2007-08-09,0,48.0,,0.48,0.0
2007-08-10,13,48.0,,0.48,6.24
2007-08-11,37,48.0,,0.48,17.759999999999998
2007-08-12,38,48.0,,0.48,18.24
2007-08-13,83,48.0,,0.48,39.839999999999996
2007-08-14,47,48.0,,0.48,22.56
2007-08-15,95,48.0,,0.48,45.6
2007-08-16,36,48.0,,0.48,17.28
2007-08-17,39,48.0,,0.48,18.72
2007-08-18,55,48.0,,0.48,26.4
2007-08-19,54,48.0,,0.48,25.919999999999998
2007-08-20,0,48.0,,0.48,0.0
2007-08-21,11,48.0,,0.48,5.279999999999999
2007-08-22,58,48.0,,0.48,27.84
2007-08-23,35,48.0,,0.48,16.8
2007-08-24,100,48.0,,0.48,48.0
2007-08-25,71,48.0,,0.48,34.08
2007-08-26,18,48.0,,0.48,8.64
2007-08-27,0,48.0,,0.48,0.0
2007-08-28,23,48.0,,0.48,11.04
2007-08-29,0,48.0,,0.48,0.0
2007-08-30,36,48.0,,0.48,17.28
2007-08-31,13,48.0,,0.48,6.24
2007-09-01,22,38.0,False,0.38,8.36
2007-09-02,46,38.0,,0.38,17.48
2007-09-03,39,38.0,,0.38,14.82
2007-09-04,55,38.0,,0.38,20.9
2007-09-05,27,38.0,,0.38,10.26
2007-09-06,27,38.0,,0.38,10.26
2007-09-07,43,38.0,,0.38,16.34
2007-09-08,20,38.0,,0.38,7.6
2007-09-09,20,38.0,,0.38,7.6
2007-09-10,53,38.0,,0.38,20.14
2007-09-11,13,38.0,,0.38,4.94
2007-09-12,40,38.0,,0.38,15.2
2007-09-13,41,38.0,,0.38,15.58
2007-09-14,28,38.0,,0.38,10.64
2007-09-15,40,38.0,,0.38,15.2
2007-09-16,81,38.0,,0.38,30.78
2007-09-17,26,38.0,,0.38,9.88
2007-09-18,26,38.0,,0.38,9.88
2007-09-19,54,38.0,,0.38,20.52
2007-09-20,27,38.0,,0.38,10.26
2007-09-21,43,38.0,,0.38,16.34
2007-09-22,40,38.0,,0.38,15.2
2007-09-23,79,38.0,,0.38,30.02
2007-09-24,26,38.0,,0.38,9.88
2007-09-25,90,38.0,,0.38,34.2
2007-09-26,52,38.0,,0.38,19.76
2007-09-27,39,38.0,,0.38,14.82
2007-09-28,43,38.0,,0.38,16.34
2007-09-29,42,38.0,,0.38,15.96
2007-09-30,100,38.0,,0.38,38.0
2007-10-01,66,43.0,False,0.43,28.38
2007-10-02,13,43.0,,0.43,5.59
2007-10-03,79,43.0,,0.43,33.97
2007-10-04,67,43.0,,0.43,28.81
2007-10-05,43,43.0,,0.43,18.49
2007-10-06,41,43.0,,0.43,17.63
2007-10-07,82,43.0,,0.43,35.26
2007-10-08,27,43.0,,0.43,11.61
2007-10-09,51,43.0,,0.43,21.93
2007-10-10,26,43.0,,0.43,11.18
2007-10-11,53,43.0,,0.43,22.79
2007-10-12,100,43.0,,0.43,43.0
2007-10-13,0,43.0,,0.43,0.0
2007-10-14,61,43.0,,0.43,26.23
2007-10-15,26,43.0,,0.43,11.18
2007-10-16,51,43.0,,0.43,21.93
2007-10-17,26,43.0,,0.43,11.18
2007-10-18,13,43.0,,0.43,5.59
2007-10-19,42,43.0,,0.43,18.06
2007-10-20,81,43.0,,0.43,34.83
2007-10-21,40,43.0,,0.43,17.2
2007-10-22,100,43.0,,0.43,43.0
2007-10-23,37,43.0,,0.43,15.91
2007-10-24,25,43.0,,0.43,10.75
2007-10-25,26,43.0,,0.43,11.18
2007-10-26,28,43.0,,0.43,12.04
2007-10-27,40,43.0,,0.43,17.2
2007-10-28,80,43.0,,0.43,34.4
2007-10-29,13,43.0,,0.43,5.59
2007-10-30,39,43.0,,0.43,16.77
2007-10-31,27,43.0,,0.43,11.61
2007-11-01,88,43.0,False,0.43,37.839999999999996
2007-11-02,29,43.0,,0.43,12.47
2007-11-03,42,43.0,,0.43,18.06
2007-11-04,62,43.0,,0.43,26.66
2007-11-05,40,43.0,,0.43,17.2
2007-11-06,53,43.0,,0.43,22.79
2007-11-07,27,43.0,,0.43,11.61
2007-11-08,54,43.0,,0.43,23.22
2007-11-09,43,43.0,,0.43,18.49
2007-11-10,0,43.0,,0.43,0.0
2007-11-11,20,43.0,,0.43,8.6
2007-11-12,0,43.0,,0.43,0.0
2007-11-13,39,43.0,,0.43,16.77
2007-11-14,43,43.0,,0.43,18.49
2007-11-15,82,43.0,,0.43,35.26
2007-11-16,42,43.0,,0.43,18.06
2007-11-17,20,43.0,,0.43,8.6
2007-11-18,60,43.0,,0.43,25.8
2007-11-19,81,43.0,,0.43,34.83
2007-11-20,27,43.0,,0.43,11.61
2007-11-21,15,43.0,,0.43,6.45
2007-11-22,43,43.0,,0.43,18.49
2007-11-23,39,43.0,,0.43,16.77
2007-11-24,61,43.0,,0.43,26.23
2007-11-25,60,43.0,,0.43,25.8
2007-11-26,26,43.0,,0.43,11.18
2007-11-27,100,43.0,,0.43,43.0
2007-11-28,25,43.0,,0.43,10.75
2007-11-29,26,43.0,,0.43,11.18
2007-11-30,41,43.0,,0.43,17.63
2007-12-01,19,45.0,False,0.45,8.55
2007-12-02,97,45.0,,0.45,43.65
2007-12-03,0,45.0,,0.45,0.0
2007-12-04,39,45.0,,0.45,17.55
2007-12-05,26,45.0,,0.45,11.700000000000001
2007-12-06,93,45.0,,0.45,41.85
2007-12-07,42,45.0,,0.45,18.900000000000002
2007-12-08,78,45.0,,0.45,35.1
2007-12-09,58,45.0,,0.45,26.1
2007-12-10,53,45.0,,0.45,23.85
2007-12-11,26,45.0,,0.45,11.700000000000001
2007-12-12,0,45.0,,0.45,0.0
2007-12-13,54,45.0,,0.45,24.3
2007-12-14,28,45.0,,0.45,12.6
2007-12-15,100,45.0,,0.45,45.0
2007-12-16,60,45.0,,0.45,27.0
2007-12-17,70,45.0,,0.45,31.5
2007-12-18,14,45.0,,0.45,6.3
2007-12-19,14,45.0,,0.45,6.3
2007-12-20,44,45.0,,0.45,19.8
2007-12-21,32,45.0,,0.45,14.4
2007-12-22,0,45.0,,0.45,0.0
2007-12-23,48,45.0,,0.45,21.6
2007-12-24,22,45.0,,0.45,9.9
2007-12-25,0,45.0,,0.45,0.0
2007-12-26,54,45.0,,0.45,24.3
2007-12-27,49,45.0,,0.45,22.05
2007-12-28,33,45.0,,0.45,14.85
2007-12-29,42,45.0,,0.45,18.900000000000002
2007-12-30,44,45.0,,0.45,19.8
2007-12-31,35,45.0,,0.45,15.75
2008-01-01,60,47.0,False,0.47,28.2
2008-01-02,63,47.0,,0.47,29.61
2008-01-03,36,47.0,,0.47,16.919999999999998
2008-01-04,24,47.0,,0.47,11.28
2008-01-05,34,47.0,,0.47,15.979999999999999
2008-01-06,17,47.0,,0.47,7.989999999999999
2008-01-07,24,47.0,,0.47,11.28
2008-01-08,58,47.0,,0.47,27.259999999999998
2008-01-09,34,47.0,,0.47,15.979999999999999
2008-01-10,12,47.0,,0.47,5.64
2008-01-11,47,47.0,,0.47,22.09
2008-01-12,51,47.0,,0.47,23.97
2008-01-13,17,47.0,,0.47,7.989999999999999
2008-01-14,23,47.0,,0.47,10.809999999999999
2008-01-15,100,47.0,,0.47,47.0
2008-01-16,45,47.0,,0.47,21.15
2008-01-17,34,47.0,,0.47,15.979999999999999
2008-01-18,24,47.0,,0.47,11.28
2008-01-19,33,47.0,,0.47,15.51
2008-01-20,17,47.0,,0.47,7.989999999999999
2008-01-21,37,47.0,,0.47,17.39
2008-01-22,22,47.0,,0.47,10.34
2008-01-23,33,47.0,,0.47,15.51
2008-01-24,11,47.0,,0.47,5.17
2008-01-25,23,47.0,,0.47,10.809999999999999
2008-01-26,16,47.0,,0.47,7.52
2008-01-27,49,47.0,,0.47,23.029999999999998
2008-01-28,55,47.0,,0.47,25.849999999999998
2008-01-29,54,47.0,,0.47,25.38
2008-01-30,55,47.0,,0.47,25.849999999999998
2008-01-31,34,47.0,,0.47,15.979999999999999
2008-02-01,100,42.0,False,0.42,42.0
2008-02-02,40,42.0,,0.42,16.8
2008-02-03,61,42.0,,0.42,25.619999999999997
2008-02-04,71,42.0,,0.42,29.82
2008-02-05,66,42.0,,0.42,27.72
2008-02-06,40,42.0,,0.42,16.8
2008-02-07,68,42.0,,0.42,28.56
2008-02-08,29,42.0,,0.42,12.18
2008-02-09,40,42.0,,0.42,16.8
2008-02-10,99,42.0,,0.42,41.58
2008-02-11,40,42.0,,0.42,16.8
2008-02-12,26,42.0,,0.42,10.92
2008-02-13,27,42.0,,0.42,11.34
2008-02-14,28,42.0,,0.42,11.76
2008-02-15,45,42.0,,0.42,18.9
2008-02-16,80,42.0,,0.42,33.6
2008-02-17,21,42.0,,0.42,8.82
2008-02-18,44,42.0,,0.42,18.48
2008-02-19,80,42.0,,0.42,33.6
2008-02-20,66,42.0,,0.42,27.72
2008-02-21,53,42.0,,0.42,22.259999999999998
2008-02-22,14,42.0,,0.42,5.88
2008-02-23,77,42.0,,0.42,32.339999999999996
2008-02-24,59,42.0,,0.42,24.779999999999998
2008-02-25,27,42.0,,0.42,11.34
2008-02-26,65,42.0,,0.42,27.3
2008-02-27,39,42.0,,0.42,16.38
2008-02-28,41,42.0,,0.42,17.22
2008-02-29,42,42.0,,0.42,17.64
2008-03-01,0,49.0,False,0.49,0.0
2008-03-02,65,49.0,,0.49,31.849999999999998
2008-03-03,44,49.0,,0.49,21.56
2008-03-04,71,49.0,,0.49,34.79
2008-03-05,100,49.0,,0.49,49.0
2008-03-06,58,49.0,,0.49,28.419999999999998
2008-03-07,91,49.0,,0.49,44.589999999999996
2008-03-08,62,49.0,,0.49,30.38
2008-03-09,43,49.0,,0.49,21.07
2008-03-10,87,49.0,,0.49,42.63
2008-03-11,43,49.0,,0.49,21.07
2008-03-12,44,49.0,,0.49,21.56
2008-03-13,30,49.0,,0.49,14.7
2008-03-14,80,49.0,,0.49,39.2
2008-03-15,44,49.0,,0.49,21.56
2008-03-16,22,49.0,,0.49,10.78
2008-03-17,0,49.0,,0.49,0.0
2008-03-18,44,49.0,,0.49,21.56
2008-03-19,46,49.0,,0.49,22.54
2008-03-20,82,49.0,,0.49,40.18
2008-03-21,0,49.0,,0.49,0.0
2008-03-22,75,49.0,,0.49,36.75
2008-03-23,53,49.0,,0.49,25.97
2008-03-24,80,49.0,,0.49,39.2
2008-03-25,58,49.0,,0.49,28.419999999999998
2008-03-26,72,49.0,,0.49,35.28
2008-03-27,59,49.0,,0.49,28.91
2008-03-28,77,49.0,,0.49,37.73
2008-03-29,43,49.0,,0.49,21.07
2008-03-30,0,49.0,,0.49,0.0
2008-03-31,70,49.0,,0.49,34.3
2008-04-01,33,44.0,False,0.44,14.52
2008-04-02,45,44.0,,0.44,19.8
2008-04-03,45,44.0,,0.44,19.8
2008-04-04,24,44.0,,0.44,10.56
2008-04-05,34,44.0,,0.44,14.96
2008-04-06,51,44.0,,0.44,22.44
2008-04-07,67,44.0,,0.44,29.48
2008-04-08,55,44.0,,0.44,24.2
2008-04-09,22,44.0,,0.44,9.68
2008-04-10,57,44.0,,0.44,25.080000000000002
2008-04-11,12,44.0,,0.44,5.28
2008-04-12,17,44.0,,0.44,7.48
2008-04-13,0,44.0,,0.44,0.0
2008-04-14,88,44.0,,0.44,38.72
2008-04-15,100,44.0,,0.44,44.0
2008-04-16,46,44.0,,0.44,20.24
2008-04-17,58,44.0,,0.44,25.52
2008-04-18,12,44.0,,0.44,5.28
2008-04-19,0,44.0,,0.44,0.0
2008-04-20,36,44.0,,0.44,15.84
2008-04-21,45,44.0,,0.44,19.8
2008-04-22,66,44.0,,0.44,29.04
2008-04-23,45,44.0,,0.44,19.8
2008-04-24,46,44.0,,0.44,20.24
2008-04-25,12,44.0,,0.44,5.28
2008-04-26,18,44.0,,0.44,7.92
2008-04-27,17,44.0,,0.44,7.48
2008-04-28,32,44.0,,0.44,14.08
2008-04-29,43,44.0,,0.44,18.92
2008-04-30,55,44.0,,0.44,24.2
2008-05-01,44,46.0,False,0.46,20.240000000000002
2008-05-02,77,46.0,,0.46,35.42
2008-05-03,44,46.0,,0.46,20.240000000000002
2008-05-04,23,46.0,,0.46,10.58
2008-05-05,71,46.0,,0.46,32.660000000000004
2008-05-06,42,46.0,,0.46,19.32
2008-05-07,0,46.0,,0.46,0.0
2008-05-08,72,46.0,,0.46,33.120000000000005
2008-05-09,46,46.0,,0.46,21.16
