date,on fire_unscaled,on fire_monthly,isPartial,scale,on fire
2017-12-21,53,85.0,,0.85,45.05
2017-12-22,55,85.0,,0.85,46.75
2017-12-23,61,85.0,,0.85,51.85
2017-12-24,66,85.0,,0.85,56.1
2017-12-25,93,85.0,,0.85,79.05
2017-12-26,80,85.0,,0.85,68.0
2017-12-27,66,85.0,,0.85,56.1
2017-12-28,61,85.0,,0.85,51.85
2017-12-29,66,85.0,,0.85,56.1
2017-12-30,63,85.0,,0.85,53.55
2017-12-31,66,85.0,,0.85,56.1
2018-01-01,100,68.0,False,0.68,68.0
2018-01-02,74,68.0,,0.68,50.32
2018-01-03,85,68.0,,0.68,57.800000000000004
2018-01-04,81,68.0,,0.68,55.080000000000005
2018-01-05,85,68.0,,0.68,57.800000000000004
2018-01-06,87,68.0,,0.68,59.160000000000004
2018-01-07,90,68.0,,0.68,61.2
2018-01-08,84,68.0,,0.68,57.120000000000005
2018-01-09,77,68.0,,0.68,52.36000000000001
2018-01-10,71,68.0,,0.68,48.28
2018-01-11,65,68.0,,0.68,44.2
2018-01-12,67,68.0,,0.68,45.56
2018-01-13,75,68.0,,0.68,51.00000000000001
2018-01-14,82,68.0,,0.68,55.760000000000005
2018-01-15,71,68.0,,0.68,48.28
2018-01-16,64,68.0,,0.68,43.52
2018-01-17,65,68.0,,0.68,44.2
2018-01-18,68,68.0,,0.68,46.24
2018-01-19,69,68.0,,0.68,46.92
2018-01-20,67,68.0,,0.68,45.56
2018-01-21,72,68.0,,0.68,48.96
2018-01-22,68,68.0,,0.68,46.24
2018-01-23,71,68.0,,0.68,48.28
2018-01-24,66,68.0,,0.68,44.88
2018-01-25,80,68.0,,0.68,54.400000000000006
2018-01-26,64,68.0,,0.68,43.52
2018-01-27,72,68.0,,0.68,48.96
2018-01-28,82,68.0,,0.68,55.760000000000005
2018-01-29,65,68.0,,0.68,44.2
2018-01-30,59,68.0,,0.68,40.120000000000005
2018-01-31,62,68.0,,0.68,42.160000000000004
2018-02-01,78,61.0,False,0.61,47.58
2018-02-02,79,61.0,,0.61,48.19
2018-02-03,88,61.0,,0.61,53.68
2018-02-04,100,61.0,,0.61,61.0
2018-02-05,97,61.0,,0.61,59.17
2018-02-06,80,61.0,,0.61,48.8
2018-02-07,73,61.0,,0.61,44.53
2018-02-08,78,61.0,,0.61,47.58
2018-02-09,80,61.0,,0.61,48.8
2018-02-10,84,61.0,,0.61,51.24
2018-02-11,94,61.0,,0.61,57.339999999999996
2018-02-12,78,61.0,,0.61,47.58
2018-02-13,74,61.0,,0.61,45.14
2018-02-14,72,61.0,,0.61,43.92
2018-02-15,78,61.0,,0.61,47.58
2018-02-16,83,61.0,,0.61,50.629999999999995
2018-02-17,88,61.0,,0.61,53.68
2018-02-18,92,61.0,,0.61,56.12
2018-02-19,82,61.0,,0.61,50.019999999999996
2018-02-20,74,61.0,,0.61,45.14
2018-02-21,71,61.0,,0.61,43.31
2018-02-22,80,61.0,,0.61,48.8
2018-02-23,72,61.0,,0.61,43.92
2018-02-24,77,61.0,,0.61,46.97
2018-02-25,88,61.0,,0.61,53.68
2018-02-26,76,61.0,,0.61,46.36
2018-02-27,71,61.0,,0.61,43.31
2018-02-28,79,61.0,,0.61,48.19
2018-03-01,69,62.0,False,0.62,42.78
2018-03-02,76,62.0,,0.62,47.12
2018-03-03,92,62.0,,0.62,57.04
2018-03-04,96,62.0,,0.62,59.519999999999996
2018-03-05,82,62.0,,0.62,50.839999999999996
2018-03-06,73,62.0,,0.62,45.26
2018-03-07,84,62.0,,0.62,52.08
2018-03-08,78,62.0,,0.62,48.36
2018-03-09,80,62.0,,0.62,49.6
2018-03-10,85,62.0,,0.62,52.7
2018-03-11,94,62.0,,0.62,58.28
2018-03-12,79,62.0,,0.62,48.98
2018-03-13,74,62.0,,0.62,45.88
2018-03-14,75,62.0,,0.62,46.5
2018-03-15,70,62.0,,0.62,43.4
2018-03-16,70,62.0,,0.62,43.4
2018-03-17,81,62.0,,0.62,50.22
2018-03-18,92,62.0,,0.62,57.04
2018-03-19,83,62.0,,0.62,51.46
2018-03-20,71,62.0,,0.62,44.02
2018-03-21,81,62.0,,0.62,50.22
2018-03-22,80,62.0,,0.62,49.6
2018-03-23,86,62.0,,0.62,53.32
2018-03-24,93,62.0,,0.62,57.66
2018-03-25,100,62.0,,0.62,62.0
2018-03-26,70,62.0,,0.62,43.4
2018-03-27,77,62.0,,0.62,47.74
2018-03-28,76,62.0,,0.62,47.12
2018-03-29,83,62.0,,0.62,51.46
2018-03-30,96,62.0,,0.62,59.519999999999996
2018-03-31,91,62.0,,0.62,56.42
2018-04-01,86,61.0,False,0.61,52.46
2018-04-02,72,61.0,,0.61,43.92
2018-04-03,76,61.0,,0.61,46.36
2018-04-04,70,61.0,,0.61,42.699999999999996
2018-04-05,70,61.0,,0.61,42.699999999999996
2018-04-06,82,61.0,,0.61,50.019999999999996
2018-04-07,98,61.0,,0.61,59.78
2018-04-08,99,61.0,,0.61,60.39
2018-04-09,79,61.0,,0.61,48.19
2018-04-10,74,61.0,,0.61,45.14
2018-04-11,77,61.0,,0.61,46.97
2018-04-12,74,61.0,,0.61,45.14
2018-04-13,77,61.0,,0.61,46.97
2018-04-14,88,61.0,,0.61,53.68
2018-04-15,100,61.0,,0.61,61.0
2018-04-16,86,61.0,,0.61,52.46
2018-04-17,75,61.0,,0.61,45.75
2018-04-18,73,61.0,,0.61,44.53
2018-04-19,81,61.0,,0.61,49.41
2018-04-20,79,61.0,,0.61,48.19
2018-04-21,82,61.0,,0.61,50.019999999999996
2018-04-22,94,61.0,,0.61,57.339999999999996
2018-04-23,76,61.0,,0.61,46.36
2018-04-24,71,61.0,,0.61,43.31
2018-04-25,69,61.0,,0.61,42.089999999999996
2018-04-26,73,61.0,,0.61,44.53
2018-04-27,74,61.0,,0.61,45.14
2018-04-28,91,61.0,,0.61,55.51
2018-04-29,87,61.0,,0.61,53.07
2018-04-30,80,61.0,,0.61,48.8
2018-05-01,77,58.0,False,0.58,44.66
2018-05-02,74,58.0,,0.58,42.919999999999995
2018-05-03,73,58.0,,0.58,42.339999999999996
2018-05-04,75,58.0,,0.58,43.5
2018-05-05,88,58.0,,0.58,51.04
2018-05-06,88,58.0,,0.58,51.04
2018-05-07,75,58.0,,0.58,43.5
2018-05-08,73,58.0,,0.58,42.339999999999996
2018-05-09,71,58.0,,0.58,41.18
2018-05-10,71,58.0,,0.58,41.18
2018-05-11,84,58.0,,0.58,48.72
2018-05-12,84,58.0,,0.58,48.72
2018-05-13,100,58.0,,0.58,57.99999999999999
2018-05-14,78,58.0,,0.58,45.239999999999995
2018-05-15,74,58.0,,0.58,42.919999999999995
2018-05-16,75,58.0,,0.58,43.5
2018-05-17,68,58.0,,0.58,39.44
2018-05-18,79,58.0,,0.58,45.82
2018-05-19,74,58.0,,0.58,42.919999999999995
2018-05-20,76,58.0,,0.58,44.08
2018-05-21,72,58.0,,0.58,41.76
2018-05-22,68,58.0,,0.58,39.44
2018-05-23,64,58.0,,0.58,37.12
2018-05-24,79,58.0,,0.58,45.82
2018-05-25,65,58.0,,0.58,37.699999999999996
2018-05-26,82,58.0,,0.58,47.559999999999995
2018-05-27,93,58.0,,0.58,53.94
2018-05-28,81,58.0,,0.58,46.98
2018-05-29,67,58.0,,0.58,38.86
2018-05-30,74,58.0,,0.58,42.919999999999995
2018-05-31,77,58.0,,0.58,44.66
2018-06-01,44,70.0,False,0.7,30.799999999999997
2018-06-02,57,70.0,,0.7,39.9
2018-06-03,60,70.0,,0.7,42.0
2018-06-04,47,70.0,,0.7,32.9
2018-06-05,45,70.0,,0.7,31.499999999999996
2018-06-06,46,70.0,,0.7,32.199999999999996
2018-06-07,47,70.0,,0.7,32.9
2018-06-08,46,70.0,,0.7,32.199999999999996
2018-06-09,49,70.0,,0.7,34.3
2018-06-10,59,70.0,,0.7,41.3
2018-06-11,50,70.0,,0.7,35.0
2018-06-12,51,70.0,,0.7,35.699999999999996
2018-06-13,55,70.0,,0.7,38.5
2018-06-14,49,70.0,,0.7,34.3
2018-06-15,49,70.0,,0.7,34.3
2018-06-16,61,70.0,,0.7,42.699999999999996
2018-06-17,65,70.0,,0.7,45.5
2018-06-18,50,70.0,,0.7,35.0
2018-06-19,45,70.0,,0.7,31.499999999999996
2018-06-20,49,70.0,,0.7,34.3
2018-06-21,53,70.0,,0.7,37.099999999999994
2018-06-22,61,70.0,,0.7,42.699999999999996
2018-06-23,88,70.0,,0.7,61.599999999999994
2018-06-24,100,70.0,,0.7,70.0
2018-06-25,84,70.0,,0.7,58.8
2018-06-26,86,70.0,,0.7,60.199999999999996
2018-06-27,78,70.0,,0.7,54.599999999999994
2018-06-28,74,70.0,,0.7,51.8
2018-06-29,77,70.0,,0.7,53.9
2018-06-30,83,70.0,,0.7,58.099999999999994
2018-07-01,100,88.0,False,0.88,88.0
2018-07-02,76,88.0,,0.88,66.88
2018-07-03,68,88.0,,0.88,59.84
2018-07-04,91,88.0,,0.88,80.08
2018-07-05,86,88.0,,0.88,75.68
2018-07-06,84,88.0,,0.88,73.92
2018-07-07,88,88.0,,0.88,77.44
2018-07-08,82,88.0,,0.88,72.16
2018-07-09,70,88.0,,0.88,61.6
2018-07-10,64,88.0,,0.88,56.32
2018-07-11,62,88.0,,0.88,54.56
2018-07-12,65,88.0,,0.88,57.2
2018-07-13,58,88.0,,0.88,51.04
2018-07-14,68,88.0,,0.88,59.84
2018-07-15,71,88.0,,0.88,62.48
2018-07-16,67,88.0,,0.88,58.96
2018-07-17,70,88.0,,0.88,61.6
2018-07-18,71,88.0,,0.88,62.48
2018-07-19,68,88.0,,0.88,59.84
2018-07-20,71,88.0,,0.88,62.48
2018-07-21,77,88.0,,0.88,67.76
2018-07-22,74,88.0,,0.88,65.12
2018-07-23,63,88.0,,0.88,55.44
2018-07-24,58,88.0,,0.88,51.04
2018-07-25,59,88.0,,0.88,51.92
2018-07-26,61,88.0,,0.88,53.68
2018-07-27,66,88.0,,0.88,58.08
2018-07-28,80,88.0,,0.88,70.4
2018-07-29,80,88.0,,0.88,70.4
2018-07-30,64,88.0,,0.88,56.32
2018-07-31,63,88.0,,0.88,55.44
2018-08-01,76,68.0,False,0.68,51.68000000000001
2018-08-02,80,68.0,,0.68,54.400000000000006
2018-08-03,78,68.0,,0.68,53.040000000000006
2018-08-04,93,68.0,,0.68,63.24
2018-08-05,98,68.0,,0.68,66.64
2018-08-06,81,68.0,,0.68,55.080000000000005
2018-08-07,82,68.0,,0.68,55.760000000000005
2018-08-08,84,68.0,,0.68,57.120000000000005
2018-08-09,91,68.0,,0.68,61.88
2018-08-10,92,68.0,,0.68,62.56
2018-08-11,100,68.0,,0.68,68.0
2018-08-12,98,68.0,,0.68,66.64
2018-08-13,74,68.0,,0.68,50.32
2018-08-14,71,68.0,,0.68,48.28
2018-08-15,66,68.0,,0.68,44.88
2018-08-16,72,68.0,,0.68,48.96
2018-08-17,66,68.0,,0.68,44.88
2018-08-18,75,68.0,,0.68,51.00000000000001
2018-08-19,81,68.0,,0.68,55.080000000000005
2018-08-20,72,68.0,,0.68,48.96
2018-08-21,60,68.0,,0.68,40.800000000000004
2018-08-22,63,68.0,,0.68,42.84
2018-08-23,65,68.0,,0.68,44.2
2018-08-24,69,68.0,,0.68,46.92
2018-08-25,81,68.0,,0.68,55.080000000000005
2018-08-26,86,68.0,,0.68,58.480000000000004
2018-08-27,70,68.0,,0.68,47.6
2018-08-28,65,68.0,,0.68,44.2
2018-08-29,60,68.0,,0.68,40.800000000000004
2018-08-30,61,68.0,,0.68,41.480000000000004
2018-08-31,57,68.0,,0.68,38.760000000000005
2018-09-01,80,63.0,False,0.63,50.4
2018-09-02,89,63.0,,0.63,56.07
2018-09-03,93,63.0,,0.63,58.59
2018-09-04,76,63.0,,0.63,47.88
2018-09-05,80,63.0,,0.63,50.4
2018-09-06,78,63.0,,0.63,49.14
2018-09-07,86,63.0,,0.63,54.18
2018-09-08,90,63.0,,0.63,56.7
2018-09-09,96,63.0,,0.63,60.480000000000004
2018-09-10,74,63.0,,0.63,46.62
2018-09-11,77,63.0,,0.63,48.51
2018-09-12,84,63.0,,0.63,52.92
2018-09-13,78,63.0,,0.63,49.14
2018-09-14,85,63.0,,0.63,53.55
2018-09-15,100,63.0,,0.63,63.0
2018-09-16,100,63.0,,0.63,63.0
2018-09-17,77,63.0,,0.63,48.51
2018-09-18,73,63.0,,0.63,45.99
2018-09-19,73,63.0,,0.63,45.99
2018-09-20,72,63.0,,0.63,45.36
2018-09-21,80,63.0,,0.63,50.4
2018-09-22,88,63.0,,0.63,55.44
2018-09-23,97,63.0,,0.63,61.11
2018-09-24,78,63.0,,0.63,49.14
2018-09-25,67,63.0,,0.63,42.21
2018-09-26,80,63.0,,0.63,50.4
2018-09-27,97,63.0,,0.63,61.11
2018-09-28,72,63.0,,0.63,45.36
2018-09-29,78,63.0,,0.63,49.14
2018-09-30,87,63.0,,0.63,54.81
2018-10-01,71,57.0,False,0.57,40.47
2018-10-02,72,57.0,,0.57,41.04
2018-10-03,85,57.0,,0.57,48.449999999999996
2018-10-04,94,57.0,,0.57,53.58
2018-10-05,83,57.0,,0.57,47.309999999999995
2018-10-06,86,57.0,,0.57,49.019999999999996
2018-10-07,100,57.0,,0.57,56.99999999999999
2018-10-08,77,57.0,,0.57,43.88999999999999
2018-10-09,74,57.0,,0.57,42.18
2018-10-10,78,57.0,,0.57,44.459999999999994
2018-10-11,80,57.0,,0.57,45.599999999999994
2018-10-12,74,57.0,,0.57,42.18
2018-10-13,82,57.0,,0.57,46.739999999999995
2018-10-14,91,57.0,,0.57,51.87
2018-10-15,77,57.0,,0.57,43.88999999999999
2018-10-16,72,57.0,,0.57,41.04
2018-10-17,75,57.0,,0.57,42.74999999999999
2018-10-18,77,57.0,,0.57,43.88999999999999
2018-10-19,73,57.0,,0.57,41.61
2018-10-20,90,57.0,,0.57,51.3
2018-10-21,84,57.0,,0.57,47.879999999999995
2018-10-22,75,57.0,,0.57,42.74999999999999
2018-10-23,77,57.0,,0.57,43.88999999999999
2018-10-24,70,57.0,,0.57,39.9
2018-10-25,85,57.0,,0.57,48.449999999999996
2018-10-26,75,57.0,,0.57,42.74999999999999
2018-10-27,82,57.0,,0.57,46.739999999999995
2018-10-28,83,57.0,,0.57,47.309999999999995
2018-10-29,76,57.0,,0.57,43.31999999999999
2018-10-30,82,57.0,,0.57,46.739999999999995
2018-10-31,82,57.0,,0.57,46.739999999999995
2018-11-01,48,76.0,False,0.76,36.480000000000004
2018-11-02,42,76.0,,0.76,31.92
2018-11-03,49,76.0,,0.76,37.24
2018-11-04,52,76.0,,0.76,39.52
2018-11-05,41,76.0,,0.76,31.16
2018-11-06,41,76.0,,0.76,31.16
2018-11-07,31,76.0,,0.76,23.56
2018-11-08,53,76.0,,0.76,40.28
2018-11-09,84,76.0,,0.76,63.84
2018-11-10,100,76.0,,0.76,76.0
2018-11-11,90,76.0,,0.76,68.4
2018-11-12,76,76.0,,0.76,57.76
2018-11-13,67,76.0,,0.76,50.92
2018-11-14,66,76.0,,0.76,50.160000000000004
2018-11-15,62,76.0,,0.76,47.12
2018-11-16,57,76.0,,0.76,43.32
2018-11-17,57,76.0,,0.76,43.32
2018-11-18,64,76.0,,0.76,48.64
2018-11-19,56,76.0,,0.76,42.56
2018-11-20,51,76.0,,0.76,38.76
2018-11-21,57,76.0,,0.76,43.32
2018-11-22,62,76.0,,0.76,47.12
2018-11-23,61,76.0,,0.76,46.36
2018-11-24,61,76.0,,0.76,46.36
2018-11-25,62,76.0,,0.76,47.12
2018-11-26,49,76.0,,0.76,37.24
2018-11-27,53,76.0,,0.76,40.28
2018-11-28,51,76.0,,0.76,38.76
2018-11-29,48,76.0,,0.76,36.480000000000004
2018-11-30,50,76.0,,0.76,38.0
2018-12-01,62,71.0,False,0.71,44.019999999999996
2018-12-02,66,71.0,,0.71,46.86
2018-12-03,54,71.0,,0.71,38.339999999999996
2018-12-04,46,71.0,,0.71,32.66
2018-12-05,54,71.0,,0.71,38.339999999999996
2018-12-06,49,71.0,,0.71,34.79
2018-12-07,50,71.0,,0.71,35.5
2018-12-08,59,71.0,,0.71,41.89
2018-12-09,60,71.0,,0.71,42.599999999999994
2018-12-10,49,71.0,,0.71,34.79
2018-12-11,54,71.0,,0.71,38.339999999999996
2018-12-12,56,71.0,,0.71,39.76
2018-12-13,56,71.0,,0.71,39.76
2018-12-14,45,71.0,,0.71,31.95
2018-12-15,65,71.0,,0.71,46.15
2018-12-16,65,71.0,,0.71,46.15
2018-12-17,58,71.0,,0.71,41.18
2018-12-18,55,71.0,,0.71,39.05
2018-12-19,53,71.0,,0.71,37.629999999999995
2018-12-20,52,71.0,,0.71,36.92
2018-12-21,62,71.0,,0.71,44.019999999999996
2018-12-22,66,71.0,,0.71,46.86
2018-12-23,72,71.0,,0.71,51.12
2018-12-24,62,71.0,,0.71,44.019999999999996
2018-12-25,100,71.0,,0.71,71.0
2018-12-26,72,71.0,,0.71,51.12
2018-12-27,72,71.0,,0.71,51.12
2018-12-28,61,71.0,,0.71,43.309999999999995
2018-12-29,80,71.0,,0.71,56.8
2018-12-30,73,71.0,,0.71,51.83
2018-12-31,64,71.0,,0.71,45.44
2019-01-01,100,64.0,False,0.64,64.0
2019-01-02,75,64.0,,0.64,48.0
2019-01-03,84,64.0,,0.64,53.76
2019-01-04,76,64.0,,0.64,48.64
2019-01-05,79,64.0,,0.64,50.56
2019-01-06,80,64.0,,0.64,51.2
2019-01-07,74,64.0,,0.64,47.36
2019-01-08,64,64.0,,0.64,40.96
2019-01-09,65,64.0,,0.64,41.6
2019-01-10,69,64.0,,0.64,44.160000000000004
2019-01-11,68,64.0,,0.64,43.52
2019-01-12,73,64.0,,0.64,46.72
2019-01-13,84,64.0,,0.64,53.76
2019-01-14,58,64.0,,0.64,37.12
2019-01-15,64,64.0,,0.64,40.96
2019-01-16,63,64.0,,0.64,40.32
2019-01-17,66,64.0,,0.64,42.24
2019-01-18,64,64.0,,0.64,40.96
2019-01-19,76,64.0,,0.64,48.64
2019-01-20,82,64.0,,0.64,52.480000000000004
2019-01-21,62,64.0,,0.64,39.68
2019-01-22,66,64.0,,0.64,42.24
2019-01-23,64,64.0,,0.64,40.96
2019-01-24,64,64.0,,0.64,40.96
2019-01-25,71,64.0,,0.64,45.44
2019-01-26,76,64.0,,0.64,48.64
2019-01-27,70,64.0,,0.64,44.800000000000004
2019-01-28,58,64.0,,0.64,37.12
2019-01-29,61,64.0,,0.64,39.04
2019-01-30,81,64.0,,0.64,51.84
2019-01-31,94,64.0,,0.64,60.160000000000004
2019-02-01,88,59.0,False,0.59,51.919999999999995
2019-02-02,97,59.0,,0.59,57.23
2019-02-03,97,59.0,,0.59,57.23
2019-02-04,65,59.0,,0.59,38.35
2019-02-05,73,59.0,,0.59,43.07
2019-02-06,76,59.0,,0.59,44.839999999999996
2019-02-07,74,59.0,,0.59,43.66
2019-02-08,76,59.0,,0.59,44.839999999999996
2019-02-09,78,59.0,,0.59,46.019999999999996
2019-02-10,100,59.0,,0.59,59.0
2019-02-11,79,59.0,,0.59,46.61
2019-02-12,72,59.0,,0.59,42.48
2019-02-13,71,59.0,,0.59,41.89
2019-02-14,73,59.0,,0.59,43.07
2019-02-15,80,59.0,,0.59,47.199999999999996
2019-02-16,89,59.0,,0.59,52.51
2019-02-17,88,59.0,,0.59,51.919999999999995
2019-02-18,85,59.0,,0.59,50.15
2019-02-19,67,59.0,,0.59,39.53
2019-02-20,75,59.0,,0.59,44.25
2019-02-21,75,59.0,,0.59,44.25
2019-02-22,73,59.0,,0.59,43.07
2019-02-23,97,59.0,,0.59,57.23
2019-02-24,93,59.0,,0.59,54.87
2019-02-25,78,59.0,,0.59,46.019999999999996
2019-02-26,86,59.0,,0.59,50.739999999999995
2019-02-27,79,59.0,,0.59,46.61
2019-02-28,76,59.0,,0.59,44.839999999999996
2019-03-01,79,58.0,False,0.58,45.82
2019-03-02,100,58.0,,0.58,57.99999999999999
2019-03-03,96,58.0,,0.58,55.67999999999999
2019-03-04,76,58.0,,0.58,44.08
2019-03-05,80,58.0,,0.58,46.4
2019-03-06,74,58.0,,0.58,42.919999999999995
2019-03-07,80,58.0,,0.58,46.4
2019-03-08,88,58.0,,0.58,51.04
2019-03-09,79,58.0,,0.58,45.82
2019-03-10,89,58.0,,0.58,51.62
2019-03-11,75,58.0,,0.58,43.5
2019-03-12,85,58.0,,0.58,49.3
2019-03-13,78,58.0,,0.58,45.239999999999995
2019-03-14,76,58.0,,0.58,44.08
2019-03-15,71,58.0,,0.58,41.18
2019-03-16,86,58.0,,0.58,49.879999999999995
2019-03-17,96,58.0,,0.58,55.67999999999999
2019-03-18,91,58.0,,0.58,52.779999999999994
2019-03-19,90,58.0,,0.58,52.199999999999996
2019-03-20,90,58.0,,0.58,52.199999999999996
2019-03-21,85,58.0,,0.58,49.3
2019-03-22,83,58.0,,0.58,48.13999999999999
2019-03-23,91,58.0,,0.58,52.779999999999994
2019-03-24,83,58.0,,0.58,48.13999999999999
2019-03-25,76,58.0,,0.58,44.08
2019-03-26,84,58.0,,0.58,48.72
2019-03-27,84,58.0,,0.58,48.72
2019-03-28,87,58.0,,0.58,50.459999999999994
2019-03-29,82,58.0,,0.58,47.559999999999995
2019-03-30,87,58.0,,0.58,50.459999999999994
2019-03-31,93,58.0,,0.58,53.94
2019-04-01,8,90.0,False,0.9,7.2
2019-04-02,8,90.0,,0.9,7.2
2019-04-03,8,90.0,,0.9,7.2
2019-04-04,8,90.0,,0.9,7.2
2019-04-05,8,90.0,,0.9,7.2
2019-04-06,9,90.0,,0.9,8.1
2019-04-07,9,90.0,,0.9,8.1
2019-04-08,9,90.0,,0.9,8.1
2019-04-09,8,90.0,,0.9,7.2
2019-04-10,8,90.0,,0.9,7.2
2019-04-11,8,90.0,,0.9,7.2
2019-04-12,10,90.0,,0.9,9.0
2019-04-13,11,90.0,,0.9,9.9
2019-04-14,10,90.0,,0.9,9.0
2019-04-15,100,90.0,,0.9,90.0
2019-04-16,54,90.0,,0.9,48.6
2019-04-17,13,90.0,,0.9,11.700000000000001
2019-04-18,11,90.0,,0.9,9.9
2019-04-19,9,90.0,,0.9,8.1
2019-04-20,11,90.0,,0.9,9.9
2019-04-21,11,90.0,,0.9,9.9
2019-04-22,8,90.0,,0.9,7.2
2019-04-23,9,90.0,,0.9,8.1
2019-04-24,8,90.0,,0.9,7.2
2019-04-25,9,90.0,,0.9,8.1
2019-04-26,9,90.0,,0.9,8.1
2019-04-27,8,90.0,,0.9,7.2
2019-04-28,9,90.0,,0.9,8.1
2019-04-29,9,90.0,,0.9,8.1
2019-04-30,8,90.0,,0.9,7.2
2019-05-01,29,66.0,False,0.66,19.14
2019-05-02,30,66.0,,0.66,19.8
2019-05-03,26,66.0,,0.66,17.16
2019-05-04,30,66.0,,0.66,19.8
2019-05-05,33,66.0,,0.66,21.78
2019-05-06,29,66.0,,0.66,19.14
2019-05-07,35,66.0,,0.66,23.1
2019-05-08,32,66.0,,0.66,21.12
2019-05-09,28,66.0,,0.66,18.48
2019-05-10,31,66.0,,0.66,20.46
2019-05-11,33,66.0,,0.66,21.78
2019-05-12,36,66.0,,0.66,23.76
2019-05-13,31,66.0,,0.66,20.46
2019-05-14,32,66.0,,0.66,21.12
2019-05-15,33,66.0,,0.66,21.78
2019-05-16,35,66.0,,0.66,23.1
2019-05-17,31,66.0,,0.66,20.46
2019-05-18,33,66.0,,0.66,21.78
2019-05-19,31,66.0,,0.66,20.46
2019-05-20,29,66.0,,0.66,19.14
2019-05-21,32,66.0,,0.66,21.12
2019-05-22,33,66.0,,0.66,21.78
2019-05-23,30,66.0,,0.66,19.8
2019-05-24,35,66.0,,0.66,23.1
2019-05-25,36,66.0,,0.66,23.76
2019-05-26,39,66.0,,0.66,25.740000000000002
2019-05-27,42,66.0,,0.66,27.720000000000002
2019-05-28,32,66.0,,0.66,21.12
2019-05-29,58,66.0,,0.66,38.28
2019-05-30,100,66.0,,0.66,66.0
2019-05-31,63,66.0,,0.66,41.580000000000005
2019-06-01,96,61.0,False,0.61,58.56
2019-06-02,100,61.0,,0.61,61.0
2019-06-03,80,61.0,,0.61,48.8
2019-06-04,71,61.0,,0.61,43.31
2019-06-05,72,61.0,,0.61,43.92
2019-06-06,57,61.0,,0.61,34.769999999999996
2019-06-07,63,61.0,,0.61,38.43
2019-06-08,67,61.0,,0.61,40.87
2019-06-09,79,61.0,,0.61,48.19
2019-06-10,68,61.0,,0.61,41.48
2019-06-11,66,61.0,,0.61,40.26
2019-06-12,79,61.0,,0.61,48.19
2019-06-13,75,61.0,,0.61,45.75
2019-06-14,71,61.0,,0.61,43.31
2019-06-15,70,61.0,,0.61,42.699999999999996
2019-06-16,68,61.0,,0.61,41.48
2019-06-17,67,61.0,,0.61,40.87
2019-06-18,57,61.0,,0.61,34.769999999999996
2019-06-19,60,61.0,,0.61,36.6
2019-06-20,69,61.0,,0.61,42.089999999999996
2019-06-21,60,61.0,,0.61,36.6
2019-06-22,80,61.0,,0.61,48.8
2019-06-23,79,61.0,,0.61,48.19
2019-06-24,70,61.0,,0.61,42.699999999999996
2019-06-25,84,61.0,,0.61,51.24
2019-06-26,62,61.0,,0.61,37.82
2019-06-27,66,61.0,,0.61,40.26
2019-06-28,62,61.0,,0.61,37.82
2019-06-29,82,61.0,,0.61,50.019999999999996
2019-06-30,76,61.0,,0.61,46.36
2019-07-01,72,64.0,False,0.64,46.08
2019-07-02,73,64.0,,0.64,46.72
2019-07-03,79,64.0,,0.64,50.56
2019-07-04,98,64.0,,0.64,62.72
2019-07-05,100,64.0,,0.64,64.0
2019-07-06,86,64.0,,0.64,55.04
2019-07-07,80,64.0,,0.64,51.2
2019-07-08,71,64.0,,0.64,45.44
2019-07-09,65,64.0,,0.64,41.6
2019-07-10,71,64.0,,0.64,45.44
2019-07-11,67,64.0,,0.64,42.88
2019-07-12,77,64.0,,0.64,49.28
2019-07-13,92,64.0,,0.64,58.88
2019-07-14,89,64.0,,0.64,56.96
2019-07-15,87,64.0,,0.64,55.68
2019-07-16,87,64.0,,0.64,55.68
2019-07-17,77,64.0,,0.64,49.28
2019-07-18,77,64.0,,0.64,49.28
2019-07-19,74,64.0,,0.64,47.36
2019-07-20,96,64.0,,0.64,61.44
2019-07-21,96,64.0,,0.64,61.44
2019-07-22,83,64.0,,0.64,53.120000000000005
2019-07-23,84,64.0,,0.64,53.76
2019-07-24,75,64.0,,0.64,48.0
2019-07-25,74,64.0,,0.64,47.36
2019-07-26,83,64.0,,0.64,53.120000000000005
2019-07-27,92,64.0,,0.64,58.88
2019-07-28,88,64.0,,0.64,56.32
2019-07-29,80,64.0,,0.64,51.2
2019-07-30,75,64.0,,0.64,48.0
2019-07-31,74,64.0,,0.64,47.36
2019-08-01,35,77.0,False,0.77,26.95
2019-08-02,33,77.0,,0.77,25.41
2019-08-03,39,77.0,,0.77,30.03
2019-08-04,45,77.0,,0.77,34.65
2019-08-05,31,77.0,,0.77,23.87
2019-08-06,32,77.0,,0.77,24.64
2019-08-07,35,77.0,,0.77,26.95
2019-08-08,31,77.0,,0.77,23.87
2019-08-09,33,77.0,,0.77,25.41
2019-08-10,39,77.0,,0.77,30.03
2019-08-11,36,77.0,,0.77,27.72
2019-08-12,28,77.0,,0.77,21.560000000000002
2019-08-13,34,77.0,,0.77,26.18
2019-08-14,30,77.0,,0.77,23.1
2019-08-15,33,77.0,,0.77,25.41
2019-08-16,32,77.0,,0.77,24.64
2019-08-17,39,77.0,,0.77,30.03
2019-08-18,42,77.0,,0.77,32.34
2019-08-19,32,77.0,,0.77,24.64
2019-08-20,42,77.0,,0.77,32.34
2019-08-21,100,77.0,,0.77,77.0
