date,equity bank_unscaled,equity bank_monthly,isPartial,scale,equity bank
2018-02-02,86,76.0,,0.76,65.36
2018-02-03,68,76.0,,0.76,51.68
2018-02-04,61,76.0,,0.76,46.36
2018-02-05,63,76.0,,0.76,47.88
2018-02-06,100,76.0,,0.76,76.0
2018-02-07,44,76.0,,0.76,33.44
2018-02-08,65,76.0,,0.76,49.4
2018-02-09,45,76.0,,0.76,34.2
2018-02-10,53,76.0,,0.76,40.28
2018-02-11,48,76.0,,0.76,36.480000000000004
2018-02-12,60,76.0,,0.76,45.6
2018-02-13,68,76.0,,0.76,51.68
2018-02-14,41,76.0,,0.76,31.16
2018-02-15,62,76.0,,0.76,47.12
2018-02-16,38,76.0,,0.76,28.88
2018-02-17,39,76.0,,0.76,29.64
2018-02-18,63,76.0,,0.76,47.88
2018-02-19,63,76.0,,0.76,47.88
2018-02-20,72,76.0,,0.76,54.72
2018-02-21,53,76.0,,0.76,40.28
2018-02-22,72,76.0,,0.76,54.72
2018-02-23,45,76.0,,0.76,34.2
2018-02-24,48,76.0,,0.76,36.480000000000004
2018-02-25,43,76.0,,0.76,32.68
2018-02-26,71,76.0,,0.76,53.96
2018-02-27,67,76.0,,0.76,50.92
2018-02-28,80,76.0,,0.76,60.8
2018-03-01,60,67.0,False,0.67,40.2
2018-03-02,46,67.0,,0.67,30.82
2018-03-03,37,67.0,,0.67,24.790000000000003
2018-03-04,23,67.0,,0.67,15.41
2018-03-05,100,67.0,,0.67,67.0
2018-03-06,76,67.0,,0.67,50.92
2018-03-07,38,67.0,,0.67,25.46
2018-03-08,89,67.0,,0.67,59.63
2018-03-09,36,67.0,,0.67,24.12
2018-03-10,69,67.0,,0.67,46.230000000000004
2018-03-11,27,67.0,,0.67,18.09
2018-03-12,93,67.0,,0.67,62.31
2018-03-13,58,67.0,,0.67,38.86
2018-03-14,43,67.0,,0.67,28.810000000000002
2018-03-15,58,67.0,,0.67,38.86
2018-03-16,76,67.0,,0.67,50.92
2018-03-17,42,67.0,,0.67,28.14
2018-03-18,14,67.0,,0.67,9.38
2018-03-19,54,67.0,,0.67,36.18
2018-03-20,42,67.0,,0.67,28.14
2018-03-21,42,67.0,,0.67,28.14
2018-03-22,78,67.0,,0.67,52.260000000000005
2018-03-23,61,67.0,,0.67,40.870000000000005
2018-03-24,47,67.0,,0.67,31.490000000000002
2018-03-25,38,67.0,,0.67,25.46
2018-03-26,59,67.0,,0.67,39.53
2018-03-27,87,67.0,,0.67,58.290000000000006
2018-03-28,53,67.0,,0.67,35.510000000000005
2018-03-29,57,67.0,,0.67,38.190000000000005
2018-03-30,52,67.0,,0.67,34.84
2018-03-31,19,67.0,,0.67,12.73
2018-04-01,14,78.0,False,0.78,10.92
2018-04-02,80,78.0,,0.78,62.400000000000006
2018-04-03,95,78.0,,0.78,74.10000000000001
2018-04-04,84,78.0,,0.78,65.52
2018-04-05,79,78.0,,0.78,61.620000000000005
2018-04-06,44,78.0,,0.78,34.32
2018-04-07,36,78.0,,0.78,28.080000000000002
2018-04-08,36,78.0,,0.78,28.080000000000002
2018-04-09,64,78.0,,0.78,49.92
2018-04-10,57,78.0,,0.78,44.46
2018-04-11,50,78.0,,0.78,39.0
2018-04-12,43,78.0,,0.78,33.54
2018-04-13,63,78.0,,0.78,49.14
2018-04-14,69,78.0,,0.78,53.82
2018-04-15,18,78.0,,0.78,14.040000000000001
2018-04-16,58,78.0,,0.78,45.24
2018-04-17,57,78.0,,0.78,44.46
2018-04-18,58,78.0,,0.78,45.24
2018-04-19,98,78.0,,0.78,76.44
2018-04-20,100,78.0,,0.78,78.0
2018-04-21,42,78.0,,0.78,32.76
2018-04-22,47,78.0,,0.78,36.660000000000004
2018-04-23,75,78.0,,0.78,58.5
2018-04-24,68,78.0,,0.78,53.04
2018-04-25,41,78.0,,0.78,31.98
2018-04-26,69,78.0,,0.78,53.82
2018-04-27,89,78.0,,0.78,69.42
2018-04-28,47,78.0,,0.78,36.660000000000004
2018-04-29,42,78.0,,0.78,32.76
2018-04-30,84,78.0,,0.78,65.52
2018-05-01,30,87.0,False,0.87,26.1
2018-05-02,40,87.0,,0.87,34.8
2018-05-03,31,87.0,,0.87,26.97
2018-05-04,48,87.0,,0.87,41.76
2018-05-05,15,87.0,,0.87,13.05
2018-05-06,26,87.0,,0.87,22.62
2018-05-07,52,87.0,,0.87,45.24
2018-05-08,42,87.0,,0.87,36.54
2018-05-09,40,87.0,,0.87,34.8
2018-05-10,56,87.0,,0.87,48.72
2018-05-11,29,87.0,,0.87,25.23
2018-05-12,31,87.0,,0.87,26.97
2018-05-13,15,87.0,,0.87,13.05
2018-05-14,41,87.0,,0.87,35.67
2018-05-15,80,87.0,,0.87,69.6
2018-05-16,74,87.0,,0.87,64.38
2018-05-17,66,87.0,,0.87,57.42
2018-05-18,39,87.0,,0.87,33.93
2018-05-19,30,87.0,,0.87,26.1
2018-05-20,60,87.0,,0.87,52.2
2018-05-21,100,87.0,,0.87,87.0
2018-05-22,50,87.0,,0.87,43.5
2018-05-23,61,87.0,,0.87,53.07
2018-05-24,36,87.0,,0.87,31.32
2018-05-25,50,87.0,,0.87,43.5
2018-05-26,24,87.0,,0.87,20.88
2018-05-27,35,87.0,,0.87,30.45
2018-05-28,66,87.0,,0.87,57.42
2018-05-29,72,87.0,,0.87,62.64
2018-05-30,72,87.0,,0.87,62.64
2018-05-31,61,87.0,,0.87,53.07
2018-06-01,45,91.0,False,0.91,40.95
2018-06-02,11,91.0,,0.91,10.01
2018-06-03,17,91.0,,0.91,15.47
2018-06-04,100,91.0,,0.91,91.0
2018-06-05,49,91.0,,0.91,44.59
2018-06-06,24,91.0,,0.91,21.84
2018-06-07,33,91.0,,0.91,30.03
2018-06-08,56,91.0,,0.91,50.96
2018-06-09,14,91.0,,0.91,12.74
2018-06-10,20,91.0,,0.91,18.2
2018-06-11,92,91.0,,0.91,83.72
2018-06-12,29,91.0,,0.91,26.39
2018-06-13,38,91.0,,0.91,34.58
2018-06-14,26,91.0,,0.91,23.66
2018-06-15,40,91.0,,0.91,36.4
2018-06-16,26,91.0,,0.91,23.66
2018-06-17,34,91.0,,0.91,30.94
2018-06-18,82,91.0,,0.91,74.62
2018-06-19,31,91.0,,0.91,28.21
2018-06-20,36,91.0,,0.91,32.76
2018-06-21,46,91.0,,0.91,41.86
2018-06-22,37,91.0,,0.91,33.67
2018-06-23,17,91.0,,0.91,15.47
2018-06-24,14,91.0,,0.91,12.74
2018-06-25,95,91.0,,0.91,86.45
2018-06-26,43,91.0,,0.91,39.13
2018-06-27,43,91.0,,0.91,39.13
2018-06-28,49,91.0,,0.91,44.59
2018-06-29,79,91.0,,0.91,71.89
2018-06-30,11,91.0,,0.91,10.01
2018-07-01,45,91.0,False,0.91,40.95
2018-07-02,63,91.0,,0.91,57.330000000000005
2018-07-03,56,91.0,,0.91,50.96
2018-07-04,34,91.0,,0.91,30.94
2018-07-05,56,91.0,,0.91,50.96
2018-07-06,38,91.0,,0.91,34.58
2018-07-07,17,91.0,,0.91,15.47
2018-07-08,33,91.0,,0.91,30.03
2018-07-09,82,91.0,,0.91,74.62
2018-07-10,56,91.0,,0.91,50.96
2018-07-11,35,91.0,,0.91,31.85
2018-07-12,80,91.0,,0.91,72.8
2018-07-13,48,91.0,,0.91,43.68
2018-07-14,34,91.0,,0.91,30.94
2018-07-15,30,91.0,,0.91,27.3
2018-07-16,100,91.0,,0.91,91.0
2018-07-17,55,91.0,,0.91,50.050000000000004
2018-07-18,60,91.0,,0.91,54.6
2018-07-19,59,91.0,,0.91,53.690000000000005
2018-07-20,39,91.0,,0.91,35.49
2018-07-21,20,91.0,,0.91,18.2
2018-07-22,34,91.0,,0.91,30.94
2018-07-23,64,91.0,,0.91,58.24
2018-07-24,71,91.0,,0.91,64.61
2018-07-25,37,91.0,,0.91,33.67
2018-07-26,53,91.0,,0.91,48.230000000000004
2018-07-27,30,91.0,,0.91,27.3
2018-07-28,37,91.0,,0.91,33.67
2018-07-29,52,91.0,,0.91,47.32
2018-07-30,61,91.0,,0.91,55.510000000000005
2018-07-31,49,91.0,,0.91,44.59
2018-08-01,77,88.0,False,0.88,67.76
2018-08-02,40,88.0,,0.88,35.2
2018-08-03,80,88.0,,0.88,70.4
2018-08-04,29,88.0,,0.88,25.52
2018-08-05,53,88.0,,0.88,46.64
2018-08-06,83,88.0,,0.88,73.04
2018-08-07,76,88.0,,0.88,66.88
2018-08-08,45,88.0,,0.88,39.6
2018-08-09,66,88.0,,0.88,58.08
2018-08-10,34,88.0,,0.88,29.92
2018-08-11,19,88.0,,0.88,16.72
2018-08-12,38,88.0,,0.88,33.44
2018-08-13,91,88.0,,0.88,80.08
2018-08-14,58,88.0,,0.88,51.04
2018-08-15,62,88.0,,0.88,54.56
2018-08-16,54,88.0,,0.88,47.52
2018-08-17,62,88.0,,0.88,54.56
2018-08-18,78,88.0,,0.88,68.64
2018-08-19,73,88.0,,0.88,64.24
2018-08-20,75,88.0,,0.88,66.0
2018-08-21,61,88.0,,0.88,53.68
2018-08-22,70,88.0,,0.88,61.6
2018-08-23,63,88.0,,0.88,55.44
2018-08-24,67,88.0,,0.88,58.96
2018-08-25,44,88.0,,0.88,38.72
2018-08-26,100,88.0,,0.88,88.0
2018-08-27,82,88.0,,0.88,72.16
2018-08-28,85,88.0,,0.88,74.8
2018-08-29,52,88.0,,0.88,45.76
2018-08-30,61,88.0,,0.88,53.68
2018-08-31,58,88.0,,0.88,51.04
2018-09-01,22,88.0,False,0.88,19.36
2018-09-02,52,88.0,,0.88,45.76
2018-09-03,32,88.0,,0.88,28.16
2018-09-04,46,88.0,,0.88,40.48
2018-09-05,51,88.0,,0.88,44.88
2018-09-06,39,88.0,,0.88,34.32
2018-09-07,37,88.0,,0.88,32.56
2018-09-08,28,88.0,,0.88,24.64
2018-09-09,100,88.0,,0.88,88.0
2018-09-10,63,88.0,,0.88,55.44
2018-09-11,53,88.0,,0.88,46.64
2018-09-12,56,88.0,,0.88,49.28
2018-09-13,24,88.0,,0.88,21.12
2018-09-14,47,88.0,,0.88,41.36
2018-09-15,37,88.0,,0.88,32.56
2018-09-16,60,88.0,,0.88,52.8
2018-09-17,91,88.0,,0.88,80.08
2018-09-18,42,88.0,,0.88,36.96
2018-09-19,43,88.0,,0.88,37.84
2018-09-20,30,88.0,,0.88,26.4
2018-09-21,79,88.0,,0.88,69.52
2018-09-22,33,88.0,,0.88,29.04
2018-09-23,36,88.0,,0.88,31.68
2018-09-24,65,88.0,,0.88,57.2
2018-09-25,53,88.0,,0.88,46.64
2018-09-26,72,88.0,,0.88,63.36
2018-09-27,37,88.0,,0.88,32.56
2018-09-28,41,88.0,,0.88,36.08
2018-09-29,29,88.0,,0.88,25.52
2018-09-30,50,88.0,,0.88,44.0
2018-10-01,100,86.0,False,0.86,86.0
2018-10-02,49,86.0,,0.86,42.14
2018-10-03,48,86.0,,0.86,41.28
2018-10-04,55,86.0,,0.86,47.3
2018-10-05,64,86.0,,0.86,55.04
2018-10-06,47,86.0,,0.86,40.42
2018-10-07,19,86.0,,0.86,16.34
2018-10-08,89,86.0,,0.86,76.53999999999999
2018-10-09,52,86.0,,0.86,44.72
2018-10-10,33,86.0,,0.86,28.38
2018-10-11,42,86.0,,0.86,36.12
2018-10-12,73,86.0,,0.86,62.78
2018-10-13,44,86.0,,0.86,37.839999999999996
2018-10-14,36,86.0,,0.86,30.96
2018-10-15,69,86.0,,0.86,59.339999999999996
2018-10-16,59,86.0,,0.86,50.74
2018-10-17,79,86.0,,0.86,67.94
2018-10-18,58,86.0,,0.86,49.88
2018-10-19,59,86.0,,0.86,50.74
2018-10-20,27,86.0,,0.86,23.22
2018-10-21,47,86.0,,0.86,40.42
2018-10-22,59,86.0,,0.86,50.74
2018-10-23,61,86.0,,0.86,52.46
2018-10-24,54,86.0,,0.86,46.44
2018-10-25,36,86.0,,0.86,30.96
2018-10-26,28,86.0,,0.86,24.08
2018-10-27,32,86.0,,0.86,27.52
2018-10-28,20,86.0,,0.86,17.2
2018-10-29,75,86.0,,0.86,64.5
2018-10-30,49,86.0,,0.86,42.14
2018-10-31,48,86.0,,0.86,41.28
2018-11-01,58,72.0,False,0.72,41.76
2018-11-02,56,72.0,,0.72,40.32
2018-11-03,38,72.0,,0.72,27.36
2018-11-04,40,72.0,,0.72,28.799999999999997
2018-11-05,68,72.0,,0.72,48.96
2018-11-06,54,72.0,,0.72,38.879999999999995
2018-11-07,48,72.0,,0.72,34.56
2018-11-08,65,72.0,,0.72,46.8
2018-11-09,100,72.0,,0.72,72.0
2018-11-10,37,72.0,,0.72,26.64
2018-11-11,56,72.0,,0.72,40.32
2018-11-12,59,72.0,,0.72,42.48
2018-11-13,65,72.0,,0.72,46.8
2018-11-14,44,72.0,,0.72,31.68
2018-11-15,74,72.0,,0.72,53.28
2018-11-16,97,72.0,,0.72,69.84
2018-11-17,33,72.0,,0.72,23.759999999999998
2018-11-18,37,72.0,,0.72,26.64
2018-11-19,87,72.0,,0.72,62.64
2018-11-20,40,72.0,,0.72,28.799999999999997
2018-11-21,60,72.0,,0.72,43.199999999999996
2018-11-22,46,72.0,,0.72,33.12
2018-11-23,48,72.0,,0.72,34.56
2018-11-24,40,72.0,,0.72,28.799999999999997
2018-11-25,41,72.0,,0.72,29.52
2018-11-26,59,72.0,,0.72,42.48
2018-11-27,60,72.0,,0.72,43.199999999999996
2018-11-28,69,72.0,,0.72,49.68
2018-11-29,43,72.0,,0.72,30.959999999999997
2018-11-30,49,72.0,,0.72,35.28
2018-12-01,67,70.0,False,0.7,46.9
2018-12-02,48,70.0,,0.7,33.599999999999994
2018-12-03,80,70.0,,0.7,56.0
2018-12-04,65,70.0,,0.7,45.5
2018-12-05,81,70.0,,0.7,56.699999999999996
2018-12-06,71,70.0,,0.7,49.699999999999996
2018-12-07,50,70.0,,0.7,35.0
2018-12-08,80,70.0,,0.7,56.0
2018-12-09,48,70.0,,0.7,33.599999999999994
2018-12-10,87,70.0,,0.7,60.9
2018-12-11,100,70.0,,0.7,70.0
2018-12-12,76,70.0,,0.7,53.199999999999996
2018-12-13,33,70.0,,0.7,23.099999999999998
2018-12-14,41,70.0,,0.7,28.7
2018-12-15,61,70.0,,0.7,42.699999999999996
2018-12-16,40,70.0,,0.7,28.0
2018-12-17,66,70.0,,0.7,46.199999999999996
2018-12-18,57,70.0,,0.7,39.9
2018-12-19,69,70.0,,0.7,48.3
2018-12-20,62,70.0,,0.7,43.4
2018-12-21,87,70.0,,0.7,60.9
2018-12-22,26,70.0,,0.7,18.2
2018-12-23,37,70.0,,0.7,25.9
2018-12-24,52,70.0,,0.7,36.4
2018-12-25,29,70.0,,0.7,20.299999999999997
2018-12-26,79,70.0,,0.7,55.3
2018-12-27,56,70.0,,0.7,39.199999999999996
2018-12-28,55,70.0,,0.7,38.5
2018-12-29,35,70.0,,0.7,24.5
2018-12-30,61,70.0,,0.7,42.699999999999996
2018-12-31,55,70.0,,0.7,38.5
2019-01-01,45,78.0,False,0.78,35.1
2019-01-02,78,78.0,,0.78,60.84
2019-01-03,42,78.0,,0.78,32.76
2019-01-04,84,78.0,,0.78,65.52
2019-01-05,48,78.0,,0.78,37.44
2019-01-06,9,78.0,,0.78,7.0200000000000005
2019-01-07,81,78.0,,0.78,63.18
2019-01-08,80,78.0,,0.78,62.400000000000006
2019-01-09,62,78.0,,0.78,48.36
2019-01-10,81,78.0,,0.78,63.18
2019-01-11,66,78.0,,0.78,51.480000000000004
2019-01-12,43,78.0,,0.78,33.54
2019-01-13,51,78.0,,0.78,39.78
2019-01-14,100,78.0,,0.78,78.0
2019-01-15,40,78.0,,0.78,31.200000000000003
2019-01-16,73,78.0,,0.78,56.940000000000005
2019-01-17,39,78.0,,0.78,30.42
2019-01-18,77,78.0,,0.78,60.06
2019-01-19,51,78.0,,0.78,39.78
2019-01-20,45,78.0,,0.78,35.1
2019-01-21,45,78.0,,0.78,35.1
2019-01-22,51,78.0,,0.78,39.78
2019-01-23,97,78.0,,0.78,75.66
2019-01-24,71,78.0,,0.78,55.38
2019-01-25,65,78.0,,0.78,50.7
2019-01-26,29,78.0,,0.78,22.62
2019-01-27,38,78.0,,0.78,29.64
2019-01-28,91,78.0,,0.78,70.98
2019-01-29,66,78.0,,0.78,51.480000000000004
2019-01-30,55,78.0,,0.78,42.9
2019-01-31,86,78.0,,0.78,67.08
2019-02-01,75,85.0,False,0.85,63.75
2019-02-02,69,85.0,,0.85,58.65
2019-02-03,34,85.0,,0.85,28.9
2019-02-04,64,85.0,,0.85,54.4
2019-02-05,96,85.0,,0.85,81.6
2019-02-06,83,85.0,,0.85,70.55
2019-02-07,56,85.0,,0.85,47.6
2019-02-08,76,85.0,,0.85,64.6
2019-02-09,59,85.0,,0.85,50.15
2019-02-10,39,85.0,,0.85,33.15
2019-02-11,100,85.0,,0.85,85.0
2019-02-12,74,85.0,,0.85,62.9
2019-02-13,75,85.0,,0.85,63.75
2019-02-14,75,85.0,,0.85,63.75
2019-02-15,97,85.0,,0.85,82.45
2019-02-16,49,85.0,,0.85,41.65
2019-02-17,71,85.0,,0.85,60.35
2019-02-18,65,85.0,,0.85,55.25
2019-02-19,92,85.0,,0.85,78.2
2019-02-20,75,85.0,,0.85,63.75
2019-02-21,58,85.0,,0.85,49.3
2019-02-22,77,85.0,,0.85,65.45
2019-02-23,58,85.0,,0.85,49.3
2019-02-24,49,85.0,,0.85,41.65
2019-02-25,61,85.0,,0.85,51.85
2019-02-26,66,85.0,,0.85,56.1
2019-02-27,68,85.0,,0.85,57.8
2019-02-28,62,85.0,,0.85,52.699999999999996
2019-03-01,87,82.0,False,0.82,71.33999999999999
2019-03-02,33,82.0,,0.82,27.06
2019-03-03,47,82.0,,0.82,38.54
2019-03-04,95,82.0,,0.82,77.89999999999999
2019-03-05,71,82.0,,0.82,58.22
2019-03-06,61,82.0,,0.82,50.019999999999996
2019-03-07,64,82.0,,0.82,52.48
2019-03-08,54,82.0,,0.82,44.279999999999994
2019-03-09,49,82.0,,0.82,40.18
2019-03-10,48,82.0,,0.82,39.36
2019-03-11,88,82.0,,0.82,72.16
2019-03-12,64,82.0,,0.82,52.48
2019-03-13,56,82.0,,0.82,45.919999999999995
2019-03-14,52,82.0,,0.82,42.64
2019-03-15,61,82.0,,0.82,50.019999999999996
2019-03-16,68,82.0,,0.82,55.76
2019-03-17,50,82.0,,0.82,41.0
2019-03-18,86,82.0,,0.82,70.52
2019-03-19,64,82.0,,0.82,52.48
2019-03-20,54,82.0,,0.82,44.279999999999994
2019-03-21,95,82.0,,0.82,77.89999999999999
2019-03-22,63,82.0,,0.82,51.66
2019-03-23,43,82.0,,0.82,35.26
2019-03-24,41,82.0,,0.82,33.62
2019-03-25,94,82.0,,0.82,77.08
2019-03-26,79,82.0,,0.82,64.78
2019-03-27,100,82.0,,0.82,82.0
2019-03-28,57,82.0,,0.82,46.739999999999995
2019-03-29,75,82.0,,0.82,61.49999999999999
2019-03-30,68,82.0,,0.82,55.76
2019-03-31,38,82.0,,0.82,31.159999999999997
2019-04-01,100,81.0,False,0.81,81.0
2019-04-02,80,81.0,,0.81,64.80000000000001
2019-04-03,72,81.0,,0.81,58.32000000000001
2019-04-04,61,81.0,,0.81,49.410000000000004
2019-04-05,54,81.0,,0.81,43.74
2019-04-06,69,81.0,,0.81,55.89
2019-04-07,73,81.0,,0.81,59.13
2019-04-08,68,81.0,,0.81,55.080000000000005
2019-04-09,93,81.0,,0.81,75.33
2019-04-10,85,81.0,,0.81,68.85000000000001
2019-04-11,92,81.0,,0.81,74.52000000000001
2019-04-12,70,81.0,,0.81,56.7
2019-04-13,45,81.0,,0.81,36.45
2019-04-14,39,81.0,,0.81,31.590000000000003
2019-04-15,76,81.0,,0.81,61.56
2019-04-16,78,81.0,,0.81,63.18000000000001
2019-04-17,49,81.0,,0.81,39.690000000000005
2019-04-18,80,81.0,,0.81,64.80000000000001
2019-04-19,57,81.0,,0.81,46.17
2019-04-20,51,81.0,,0.81,41.31
2019-04-21,53,81.0,,0.81,42.93
2019-04-22,72,81.0,,0.81,58.32000000000001
2019-04-23,42,81.0,,0.81,34.02
2019-04-24,66,81.0,,0.81,53.46
2019-04-25,61,81.0,,0.81,49.410000000000004
2019-04-26,73,81.0,,0.81,59.13
2019-04-27,78,81.0,,0.81,63.18000000000001
2019-04-28,44,81.0,,0.81,35.64
2019-04-29,85,81.0,,0.81,68.85000000000001
2019-04-30,95,81.0,,0.81,76.95
2019-05-01,81,78.0,False,0.78,63.18
2019-05-02,51,78.0,,0.78,39.78
2019-05-03,75,78.0,,0.78,58.5
2019-05-04,31,78.0,,0.78,24.18
2019-05-05,42,78.0,,0.78,32.76
2019-05-06,91,78.0,,0.78,70.98
2019-05-07,72,78.0,,0.78,56.160000000000004
2019-05-08,70,78.0,,0.78,54.6
2019-05-09,73,78.0,,0.78,56.940000000000005
2019-05-10,36,78.0,,0.78,28.080000000000002
2019-05-11,33,78.0,,0.78,25.740000000000002
2019-05-12,38,78.0,,0.78,29.64
2019-05-13,99,78.0,,0.78,77.22
2019-05-14,80,78.0,,0.78,62.400000000000006
2019-05-15,89,78.0,,0.78,69.42
2019-05-16,53,78.0,,0.78,41.34
2019-05-17,82,78.0,,0.78,63.96
2019-05-18,60,78.0,,0.78,46.800000000000004
2019-05-19,59,78.0,,0.78,46.02
2019-05-20,48,78.0,,0.78,37.44
2019-05-21,78,78.0,,0.78,60.84
2019-05-22,72,78.0,,0.78,56.160000000000004
2019-05-23,63,78.0,,0.78,49.14
2019-05-24,51,78.0,,0.78,39.78
2019-05-25,17,78.0,,0.78,13.26
2019-05-26,28,78.0,,0.78,21.84
2019-05-27,42,78.0,,0.78,32.76
2019-05-28,45,78.0,,0.78,35.1
2019-05-29,82,78.0,,0.78,63.96
2019-05-30,89,78.0,,0.78,69.42
2019-05-31,100,78.0,,0.78,78.0
2019-06-01,47,85.0,False,0.85,39.949999999999996
2019-06-02,65,85.0,,0.85,55.25
2019-06-03,100,85.0,,0.85,85.0
2019-06-04,87,85.0,,0.85,73.95
2019-06-05,82,85.0,,0.85,69.7
2019-06-06,57,85.0,,0.85,48.449999999999996
2019-06-07,72,85.0,,0.85,61.199999999999996
2019-06-08,31,85.0,,0.85,26.349999999999998
2019-06-09,84,85.0,,0.85,71.39999999999999
2019-06-10,74,85.0,,0.85,62.9
2019-06-11,71,85.0,,0.85,60.35
2019-06-12,67,85.0,,0.85,56.949999999999996
2019-06-13,95,85.0,,0.85,80.75
2019-06-14,57,85.0,,0.85,48.449999999999996
2019-06-15,26,85.0,,0.85,22.099999999999998
2019-06-16,31,85.0,,0.85,26.349999999999998
2019-06-17,66,85.0,,0.85,56.1
2019-06-18,78,85.0,,0.85,66.3
2019-06-19,87,85.0,,0.85,73.95
2019-06-20,84,85.0,,0.85,71.39999999999999
2019-06-21,73,85.0,,0.85,62.05
2019-06-22,63,85.0,,0.85,53.55
2019-06-23,32,85.0,,0.85,27.2
2019-06-24,77,85.0,,0.85,65.45
2019-06-25,81,85.0,,0.85,68.85
2019-06-26,53,85.0,,0.85,45.05
2019-06-27,57,85.0,,0.85,48.449999999999996
2019-06-28,70,85.0,,0.85,59.5
2019-06-29,53,85.0,,0.85,45.05
2019-06-30,74,85.0,,0.85,62.9
2019-07-01,73,76.0,False,0.76,55.480000000000004
2019-07-02,100,76.0,,0.76,76.0
2019-07-03,82,76.0,,0.76,62.32
2019-07-04,62,76.0,,0.76,47.12
2019-07-05,66,76.0,,0.76,50.160000000000004
2019-07-06,26,76.0,,0.76,19.76
2019-07-07,51,76.0,,0.76,38.76
2019-07-08,94,76.0,,0.76,71.44
2019-07-09,41,76.0,,0.76,31.16
2019-07-10,100,76.0,,0.76,76.0
2019-07-11,85,76.0,,0.76,64.6
2019-07-12,70,76.0,,0.76,53.2
2019-07-13,64,76.0,,0.76,48.64
2019-07-14,32,76.0,,0.76,24.32
2019-07-15,62,76.0,,0.76,47.12
2019-07-16,44,76.0,,0.76,33.44
2019-07-17,54,76.0,,0.76,41.04
2019-07-18,77,76.0,,0.76,58.52
2019-07-19,37,76.0,,0.76,28.12
2019-07-20,58,76.0,,0.76,44.08
2019-07-21,32,76.0,,0.76,24.32
2019-07-22,59,76.0,,0.76,44.84
2019-07-23,95,76.0,,0.76,72.2
2019-07-24,81,76.0,,0.76,61.56
2019-07-25,47,76.0,,0.76,35.72
2019-07-26,53,76.0,,0.76,40.28
2019-07-27,55,76.0,,0.76,41.8
2019-07-28,49,76.0,,0.76,37.24
2019-07-29,74,76.0,,0.76,56.24
2019-07-30,79,76.0,,0.76,60.04
2019-07-31,78,76.0,,0.76,59.28
2019-08-01,83,77.0,False,0.77,63.910000000000004
2019-08-02,43,77.0,,0.77,33.11
2019-08-03,35,77.0,,0.77,26.95
2019-08-04,35,77.0,,0.77,26.95
2019-08-05,86,77.0,,0.77,66.22
2019-08-06,72,77.0,,0.77,55.44
2019-08-07,72,77.0,,0.77,55.44
2019-08-08,57,77.0,,0.77,43.89
2019-08-09,64,77.0,,0.77,49.28
2019-08-10,65,77.0,,0.77,50.050000000000004
2019-08-11,39,77.0,,0.77,30.03
2019-08-12,52,77.0,,0.77,40.04
2019-08-13,55,77.0,,0.77,42.35
2019-08-14,100,77.0,,0.77,77.0
2019-08-15,70,77.0,,0.77,53.9
2019-08-16,67,77.0,,0.77,51.59
2019-08-17,38,77.0,,0.77,29.26
2019-08-18,22,77.0,,0.77,16.94
2019-08-19,82,77.0,,0.77,63.14
2019-08-20,58,77.0,,0.77,44.660000000000004
2019-08-21,47,77.0,,0.77,36.19
2019-08-22,76,77.0,,0.77,58.52
2019-08-23,44,77.0,,0.77,33.88
2019-08-24,34,77.0,,0.77,26.18
2019-08-25,25,77.0,,0.77,19.25
2019-08-26,43,77.0,,0.77,33.11
2019-08-27,67,77.0,,0.77,51.59
2019-08-28,60,77.0,,0.77,46.2
2019-08-29,39,77.0,,0.77,30.03
2019-08-30,92,77.0,,0.77,70.84
2019-08-31,48,77.0,,0.77,36.96
2019-09-01,30,77.0,False,0.77,23.1
2019-09-02,32,77.0,,0.77,24.64
2019-09-03,81,77.0,,0.77,62.370000000000005
2019-09-04,47,77.0,,0.77,36.19
2019-09-05,69,77.0,,0.77,53.13
2019-09-06,37,77.0,,0.77,28.490000000000002
2019-09-07,30,77.0,,0.77,23.1
2019-09-08,29,77.0,,0.77,22.330000000000002
2019-09-09,43,77.0,,0.77,33.11
2019-09-10,53,77.0,,0.77,40.81
2019-09-11,50,77.0,,0.77,38.5
2019-09-12,43,77.0,,0.77,33.11
2019-09-13,57,77.0,,0.77,43.89
2019-09-14,61,77.0,,0.77,46.97
2019-09-15,18,77.0,,0.77,13.86
2019-09-16,55,77.0,,0.77,42.35
2019-09-17,58,77.0,,0.77,44.660000000000004
2019-09-18,52,77.0,,0.77,40.04
2019-09-19,54,77.0,,0.77,41.58
2019-09-20,100,77.0,,0.77,77.0
2019-09-21,22,77.0,,0.77,16.94
2019-09-22,25,77.0,,0.77,19.25
2019-09-23,52,77.0,,0.77,40.04
2019-09-24,72,77.0,,0.77,55.44
2019-09-25,59,77.0,,0.77,45.43
2019-09-26,45,77.0,,0.77,34.65
2019-09-27,61,77.0,,0.77,46.97
2019-09-28,38,77.0,,0.77,29.26
2019-09-29,48,77.0,,0.77,36.96
2019-09-30,60,77.0,,0.77,46.2
2019-10-01,84,67.0,False,0.67,56.28
2019-10-02,100,67.0,,0.67,67.0
2019-10-03,68,67.0,,0.67,45.56
2019-10-04,61,67.0,,0.67,40.870000000000005
2019-10-05,70,67.0,,0.67,46.900000000000006
2019-10-06,60,67.0,,0.67,40.2
2019-10-07,80,67.0,,0.67,53.6
2019-10-08,34,67.0,,0.67,22.78
